"","statecode","countycode","v021_numerator","v021_denominator","v021_rawvalue"
"1","00","000",NA,NA,0.87
"2","01","000",47552.14,53869,0.882736638883217
"3","01","001",556.93,671,0.83
"4","01","003",2180.49,2514,0.867338902147971
"5","01","005",355.52,473,0.751627906976744
"6","01","007",198.38,218,0.91
"7","01","009",620.355,661,0.938509833585477
"8","01","011",75.9,92,0.825
"9","01","013",158.84,209,0.76
"10","01","015",1139.1,1237,0.920856911883589
"11","01","017",257.725,312,0.826041666666667
"12","01","019",285.51,307,0.93
"13","01","021",499.66,581,0.86
"14","01","023",67.65,82,0.825
"15","01","025",244.215,290,0.842120689655173
"16","01","027",113.025,137,0.825
"17","01","029",155.025,159,0.975
"18","01","031",665.595,728,0.914278846153846
"19","01","033",485.875,528,0.920217803030303
"20","01","035",111,120,0.925
"21","01","037",NA,NA,NA
"22","01","039",382.95,402,0.952611940298507
"23","01","041",142.625,163,0.875
"24","01","043",847.88,902,0.94
"25","01","045",422.55,476,0.887710084033614
"26","01","047",340.075,419,0.811634844868735
"27","01","049",755.28,822,0.918832116788321
"28","01","051",848.865,983,0.863545269582909
"29","01","053",322.8,359,0.8991643454039
"30","01","055",923.37,1038,0.889566473988439
"31","01","057",160.125,183,0.875
"32","01","059",397.53,420,0.9465
"33","01","061",251.35,262,0.959351145038168
"34","01","063",55.125,63,0.875
"35","01","065",147.075,159,0.925
"36","01","067",161.875,175,0.925
"37","01","069",900.5,1006,0.895129224652087
"38","01","071",505.4,537,0.941154562383613
"39","01","073",6856.14,7684,0.892261842790213
"40","01","075",153.125,175,0.875
"41","01","077",936.05,999,0.936986986986987
"42","01","079",314.9,335,0.94
"43","01","081",1513.78,1678,0.902133492252682
"44","01","083",1332.74,1523,0.875075508864084
"45","01","085",78.275,101,0.775
"46","01","087",109.725,133,0.825
"47","01","089",3726.29,4000,0.9315725
"48","01","091",245.575,278,0.883363309352518
"49","01","093",287.325,317,0.906388012618296
"50","01","095",1199.49,1314,0.912853881278539
"51","01","097",3599.43,4319,0.833394304237092
"52","01","099",195.88,236,0.83
"53","01","101",1525.475,2209,0.690572657311
"54","01","103",1252.03,1383,0.90530007230658
"55","01","105",94.35,102,0.925
"56","01","107",160.025,173,0.925
"57","01","109",247.75,276,0.897644927536232
"58","01","111",216.325,241,0.897614107883817
"59","01","113",596.57,644,0.926350931677019
"60","01","115",846.51,988,0.856791497975709
"61","01","117",2307.36,2427,0.95070457354759
"62","01","119",81.925,113,0.725
"63","01","121",722.115,785,0.919891719745223
"64","01","123",363.44,413,0.88
"65","01","125",1641.08,1938,0.846790505675955
"66","01","127",636.875,744,0.856014784946237
"67","01","129",185.84,202,0.92
"68","01","131",104.625,135,0.775
"69","01","133",253.45,274,0.925
"70","02","000",7290.17,9394,0.776045348094528
"71","02","013",NA,NA,NA
"72","02","016",NA,NA,NA
"73","02","020",2519.31,3080,0.817957792207792
"74","02","050",187.57,367,0.511089918256131
"75","02","060",NA,NA,NA
"76","02","063",NA,NA,NA
"77","02","066",NA,NA,NA
"78","02","068",63.075,87,0.725
"79","02","070",NA,NA,NA
"80","02","090",787.28,1123,0.701050756901158
"81","02","100",NA,NA,NA
"82","02","105",NA,NA,NA
"83","02","110",306.16,356,0.86
"84","02","122",501.27,651,0.77
"85","02","130",155.1,188,0.825
"86","02","150",121.625,139,0.875
"87","02","158",110.125,161,0.684006211180124
"88","02","164",NA,NA,NA
"89","02","170",1189.38,1383,0.86
"90","02","180",125,160,0.78125
"91","02","185",98.6,136,0.725
"92","02","188",85.55,118,0.725
"93","02","195",NA,NA,NA
"94","02","198",NA,NA,NA
"95","02","220",138.6,160,0.86625
"96","02","230",NA,NA,NA
"97","02","240",64.775,86,0.753197674418605
"98","02","275",NA,NA,NA
"99","02","282",NA,NA,NA
"100","02","290",534.3,802,0.666209476309227
"101","04","000",69678.97,90094,0.773403001309743
"102","04","001",607.36,784,0.77469387755102
"103","04","003",1132.775,1544,0.733662564766839
"104","04","005",1239.32,1467,0.844798909338787
"105","04","007",411.275,546,0.753250915750916
"106","04","009",446.44,518,0.861853281853282
"107","04","011",91.725,96,0.95546875
"108","04","012",140.775,168,0.837946428571429
"109","04","013",47340.32,61505,0.769698723681002
"110","04","015",1390.12,1766,0.787157417893545
"111","04","017",1168.5,1442,0.810332871012483
"112","04","019",8348.33,11424,0.730771183473389
"113","04","021",2894.3,3611,0.801523123788424
"114","04","023",726.83,820,0.886378048780488
"115","04","025",1344.85,1649,0.815554881746513
"116","04","027",2396.05,2754,0.870025417574437
"117","05","000",31664.4,35874,0.882655962535541
"118","05","001",178.55,202,0.883910891089109
"119","05","003",202.425,227,0.891740088105727
"120","05","005",366.85,405,0.905802469135803
"121","05","007",3431.87,3830,0.896049608355092
"122","05","009",438.395,463,0.946857451403888
"123","05","011",143.35,154,0.930844155844156
"124","05","013",NA,NA,NA
"125","05","015",253.95,301,0.843687707641196
"126","05","017",NA,NA,NA
"127","05","019",177.025,196,0.903188775510204
"128","05","021",NA,NA,NA
"129","05","023",219.75,234,0.939102564102564
"130","05","025",NA,NA,NA
"131","05","027",276.62,304,0.909934210526316
"132","05","029",213.425,238,0.896743697478992
"133","05","031",1221.145,1359,0.898561442236939
"134","05","033",708.55,760,0.932302631578947
"135","05","035",638.23,739,0.863640054127199
"136","05","037",208.25,224,0.9296875
"137","05","039",NA,NA,NA
"138","05","041",128.575,139,0.925
"139","05","043",178.5,204,0.875
"140","05","045",1269.04,1401,0.905810135617416
"141","05","047",169.975,197,0.862817258883249
"142","05","049",NA,NA,NA
"143","05","051",932.6,1099,0.848589626933576
"144","05","053",294.18,330,0.891454545454545
"145","05","055",448.1,490,0.914489795918367
"146","05","057",190.95,213,0.896478873239437
"147","05","059",361.575,390,0.927115384615385
"148","05","061",195.625,203,0.963669950738916
"149","05","063",416.6,442,0.942533936651584
"150","05","065",133.025,140,0.950178571428571
"151","05","067",117.6,136,0.864705882352941
"152","05","069",574.585,691,0.831526772793054
"153","05","071",279.05,316,0.883069620253165
"154","05","073",NA,NA,NA
"155","05","075",202.6,224,0.904464285714286
"156","05","077",NA,NA,NA
"157","05","079",110.075,119,0.925
"158","05","081",122.1,135,0.904444444444444
"159","05","083",218.725,226,0.967809734513274
"160","05","085",875.325,1009,0.867517343904856
"161","05","087",141.75,162,0.875
"162","05","089",NA,NA,NA
"163","05","091",362.185,441,0.821281179138322
"164","05","093",442.3,513,0.862183235867446
"165","05","095",NA,NA,NA
"166","05","097",NA,NA,NA
"167","05","099",83.65,95,0.880526315789474
"168","05","101",92.375,108,0.855324074074074
"169","05","103",227.475,252,0.902678571428571
"170","05","105",114.075,122,0.935040983606557
"171","05","107",173.075,215,0.805
"172","05","109",162.75,170,0.957352941176471
"173","05","111",254.9,287,0.88815331010453
"174","05","113",212.2,228,0.930701754385965
"175","05","115",666.09,736,0.905013586956522
"176","05","117",NA,NA,NA
"177","05","119",3556.99,4514,0.787990695613646
"178","05","121",139.35,156,0.893269230769231
"179","05","123",182.625,204,0.895220588235294
"180","05","125",1237.315,1340,0.923369402985075
"181","05","127",143.8,160,0.89875
"182","05","129",98.975,113,0.875884955752212
"183","05","131",1396.77,1546,0.903473479948254
"184","05","133",198.8,205,0.969756097560975
"185","05","135",208.65,214,0.975
"186","05","137",104.525,113,0.925
"187","05","139",499.35,555,0.89972972972973
"188","05","141",149.275,161,0.927173913043478
"189","05","143",2937.975,3320,0.884932228915663
"190","05","145",802.385,910,0.881741758241758
"191","05","147",NA,NA,NA
"192","05","149",264.65,299,0.885117056856187
"193","06","000",436838.78,503062,0.868359725043832
"194","06","001",15622.84,17599,0.887711801806921
"195","06","003",NA,NA,NA
"196","06","005",300.92,326,0.923067484662577
"197","06","007",2101.525,2399,0.87600041684035
"198","06","009",412.745,435,0.94883908045977
"199","06","011",328.375,365,0.899657534246575
"200","06","013",13179.93,14406,0.914891711786756
"201","06","015",287.01,330,0.869727272727273
"202","06","017",2559.065,2721,0.940486953325983
"203","06","019",13810.86,16944,0.815088526912181
"204","06","021",403.3,470,0.858085106382979
"205","06","023",1310.45,1418,0.924153737658674
"206","06","025",2569.15,3000,0.856383333333333
"207","06","027",194.425,214,0.908528037383178
"208","06","029",13079.405,15467,0.845632960496541
"209","06","031",1942.4,2760,0.703768115942029
"210","06","033",640.515,762,0.840570866141732
"211","06","035",297.28,339,0.87693215339233
"212","06","037",99276.495,115130,0.862299096673326
"213","06","039",2070.44,2355,0.879167728237792
"214","06","041",2649.01,2932,0.903482264665757
"215","06","043",118.125,135,0.875
"216","06","045",864.67,1039,0.832213666987488
"217","06","047",4248.045,4632,0.917108160621762
"218","06","049",65.75,76,0.865131578947368
"219","06","051",124.975,257,0.486284046692607
"220","06","053",5074.465,5725,0.88636943231441
"221","06","055",1594.955,1717,0.928919627256843
"222","06","057",1032.63,1281,0.806112412177986
"223","06","059",37193.875,40314,0.922604430222751
"224","06","061",5440.56,5964,0.912233400402414
"225","06","063",130.725,180,0.72625
"226","06","065",31305.16,33969,0.92158026435868
"227","06","067",16839.215,20161,0.835237091414116
"228","06","069",784.64,856,0.916635514018692
"229","06","071",29301.155,34118,0.858818072571663
"230","06","073",34702.89,40644,0.853825656923531
"231","06","075",4153.975,8288,0.501203547297297
"232","06","077",10524.63,12263,0.858242681236239
"233","06","079",2784.54,2996,0.929419225634179
"234","06","081",6717.075,7979,0.841844216067176
"235","06","083",4910.22,5284,0.929261922785768
"236","06","085",18900.535,21288,0.88784925779782
"237","06","087",3027.69,3476,0.871027042577675
"238","06","089",1981.955,2220,0.892772522522523
"239","06","091",NA,NA,NA
"240","06","093",436.4,495,0.881616161616162
"241","06","095",4520.13,5068,0.891896211523283
"242","06","097",4974.45,5667,0.87779248279513
"243","06","099",7613.225,8454,0.900547078306127
"244","06","101",1833.025,2127,0.861788904560414
"245","06","103",745.61,799,0.933178973717146
"246","06","105",89.9,126,0.713492063492064
"247","06","107",6942.085,8006,0.867110292280789
"248","06","109",434.675,478,0.909361924686192
"249","06","111",11314.615,13171,0.859055121099385
"250","06","113",2113.03,2303,0.917511940946591
"251","06","115",936.04,1104,0.84786231884058
"252","08","000",56315.09,68314,0.824356500863659
"253","08","001",5089.045,6284,0.80984166136219
"254","08","003",106.875,147,0.727040816326531
"255","08","005",7477.985,9034,0.827760128403808
"256","08","007",108.225,117,0.925
"257","08","009",NA,NA,NA
"258","08","011",78.75,196,0.401785714285714
"259","08","013",4611.04,5012,0.92
"260","08","014",NA,NA,NA
"261","08","015",160.025,177,0.90409604519774
"262","08","017",NA,NA,NA
"263","08","019",60.45,62,0.975
"264","08","021",100.925,116,0.870043103448276
"265","08","023",NA,NA,NA
"266","08","025",NA,NA,NA
"267","08","027",NA,NA,NA
"268","08","029",301.75,355,0.85
"269","08","031",5972.15,7838,0.761948201071702
"270","08","033",NA,NA,NA
"271","08","035",4675.17,5253,0.89
"272","08","037",522.72,594,0.88
"273","08","039",198.425,216,0.918634259259259
"274","08","041",7968.805,10564,0.754335952290799
"275","08","043",205.075,248,0.826915322580645
"276","08","045",754.55,906,0.832836644591611
"277","08","047",NA,NA,NA
"278","08","049",112.975,130,0.869038461538462
"279","08","051",142.45,154,0.925
"280","08","053",NA,NA,NA
"281","08","055",NA,NA,NA
"282","08","057",NA,NA,NA
"283","08","059",5246.2,6172,0.85
"284","08","061",NA,NA,NA
"285","08","063",NA,NA,NA
"286","08","065",55.125,63,0.875
"287","08","067",434.975,544,0.799586397058824
"288","08","069",3115.355,3573,0.871915757066891
"289","08","071",NA,NA,NA
"290","08","073",NA,NA,NA
"291","08","075",128.075,141,0.908333333333333
"292","08","077",1324.9,1666,0.795258103241297
"293","08","079",NA,NA,NA
"294","08","081",94.55,122,0.775
"295","08","083",165.275,253,0.653260869565217
"296","08","085",358.29,484,0.740268595041322
"297","08","087",315.715,383,0.824321148825065
"298","08","089",212.825,239,0.890481171548117
"299","08","091",NA,NA,NA
"300","08","093",NA,NA,NA
"301","08","095",NA,NA,NA
"302","08","097",138.45,142,0.975
"303","08","099",138.2,160,0.86375
"304","08","101",1382.32,1674,0.825758661887694
"305","08","103",NA,NA,NA
"306","08","105",122.775,145,0.846724137931034
"307","08","107",253.12,270,0.937481481481481
"308","08","109",NA,NA,NA
"309","08","111",NA,NA,NA
"310","08","113",85.05,90,0.945
"311","08","115",110.4,116,0.951724137931034
"312","08","117",223.39,251,0.89
"313","08","119",122.6,170,0.721176470588235
"314","08","121",NA,NA,NA
"315","08","123",2766.81,3207,0.862740879326473
"316","08","125",NA,NA,NA
"317","09","000",36404.435,40913,0.889801163444382
"318","09","001",9768.235,10889,0.89707365230967
"319","09","003",11237.35,12674,0.886645889222029
"320","09","005",1508.015,1686,0.894433570581257
"321","09","007",1430.355,1505,0.950401993355482
"322","09","009",7834.055,8994,0.871031243050923
"323","09","011",2414.775,2684,0.89969262295082
"324","09","013",1378.435,1478,0.932635317997294
"325","09","015",833.215,1003,0.830722831505484
"326","09","110",NA,NA,NA
"327","09","120",NA,NA,NA
"328","09","130",NA,NA,NA
"329","09","140",NA,NA,NA
"330","09","150",NA,NA,NA
"331","09","160",NA,NA,NA
"332","09","170",NA,NA,NA
"333","09","180",NA,NA,NA
"334","09","190",NA,NA,NA
"335","10","000",9705.565,11037,0.879366222705445
"336","10","001",1949.125,2197,0.887175694128357
"337","10","003",5508.1,6231,0.883983309260151
"338","10","005",2248.34,2609,0.861763127635109
"339","11","000",3341.33,4338,0.770246657445828
"340","11","001",3341.33,4338,0.770246657445828
"341","12","000",180016.25,206334,0.872450735215718
"342","12","001",1907.92,2203,0.866055379028597
"343","12","003",293.22,362,0.81
"344","12","005",1551.25,1825,0.85
"345","12","007",136.4,176,0.775
"346","12","009",4850.25,5575,0.87
"347","12","011",16098.48,18504,0.87
"348","12","013",130.425,141,0.925
"349","12","015",1207.36,1372,0.88
"350","12","017",962.22,1106,0.87
"351","12","019",2837.7,3153,0.9
"352","12","021",3304.64,3592,0.92
"353","12","023",509.4,566,0.9
"354","12","027",264.75,353,0.75
"355","12","029",128.7,156,0.825
"356","12","031",7020.18,8163,0.86
"357","12","033",1986.66,2547,0.78
"358","12","035",992.7,1103,0.9
"359","12","037",66.825,81,0.825
"360","12","039",246.24,324,0.76
"361","12","041",162.75,186,0.875
"362","12","043",56.875,65,0.875
"363","12","045",126.725,137,0.925
"364","12","047",91.45,118,0.775
"365","12","049",291.55,343,0.85
"366","12","051",770.64,1014,0.76
"367","12","053",1514.78,1702,0.89
"368","12","055",748.66,902,0.83
"369","12","057",13483.36,15322,0.88
"370","12","059",192.1,226,0.85
"371","12","061",1170.4,1232,0.95
"372","12","063",382.63,461,0.83
"373","12","065",NA,NA,NA
"374","12","067",81.9,84,0.975
"375","12","069",2974.38,3342,0.89
"376","12","071",5628.48,6864,0.82
"377","12","073",2256.4,2571,0.877635161415792
"378","12","075",285.51,307,0.93
"379","12","077",69.75,90,0.775
"380","12","079",130.2,168,0.775
"381","12","081",2898.4,3623,0.8
"382","12","083",2524.03,3041,0.83
"383","12","085",1424.15,1565,0.91
"384","12","086",21157.84,24043,0.88
"385","12","087",561.44,638,0.88
"386","12","089",851.88,916,0.93
"387","12","091",1982.64,2253,0.88
"388","12","093",347.88,446,0.78
"389","12","095",14376.84,16480,0.872381067961165
"390","12","097",4433.6,5216,0.85
"391","12","099",12679.575,14230,0.89104532677442
"392","12","101",5066.1,5629,0.9
"393","12","103",6673.04,7583,0.88
"394","12","105",6210.36,7962,0.78
"395","12","107",551.8,620,0.89
"396","12","109",3423.02,3681,0.929915783754415
"397","12","111",3170.44,3484,0.91
"398","12","113",2207.7,2453,0.9
"399","12","115",3083.85,3465,0.89
"400","12","117",4875.99,5243,0.93
"401","12","119",538.47,579,0.93
"402","12","121",309.4,340,0.91
"403","12","123",118.125,135,0.875
"404","12","125",128.65,166,0.775
"405","12","127",4293.36,4824,0.89
"406","12","129",322.04,332,0.97
"407","12","131",639.23,659,0.97
"408","12","133",227.04,258,0.88
"409","13","000",111918.845,131883,0.848622225760712
"410","13","001",218.04,237,0.92
"411","13","003",91.65,94,0.975
"412","13","005",142.45,154,0.925
"413","13","007",NA,NA,NA
"414","13","009",244.64,278,0.88
"415","13","011",168.84,201,0.84
"416","13","013",838.38,942,0.89
"417","13","015",1200.53,1297,0.92562066306862
"418","13","017",171.81,207,0.83
"419","13","019",190.9,230,0.83
"420","13","021",1216.47,1479,0.822494929006085
"421","13","023",163.8,168,0.975
"422","13","025",223.39,251,0.89
"423","13","027",129.675,133,0.975
"424","13","029",690.06,742,0.93
"425","13","031",647.85,761,0.851314060446781
"426","13","033",275.4,324,0.85
"427","13","035",229.71,247,0.93
"428","13","037",NA,NA,NA
"429","13","039",558.36,594,0.94
"430","13","043",148,160,0.925
"431","13","045",1333.42,1428,0.933767507002801
"432","13","047",760.06,854,0.89
"433","13","049",100.425,103,0.975
"434","13","051",1993.2,2265,0.88
"435","13","053",90.675,93,0.975
"436","13","055",222.8,236,0.944067796610169
"437","13","057",2911.8,3165,0.92
"438","13","059",697.42,2176,0.320505514705882
"439","13","061",NA,NA,NA
"440","13","063",3653.09,4691,0.778744404178214
"441","13","065",70,80,0.875
"442","13","067",8445.81,9715,0.869357694287185
"443","13","069",451.98,486,0.93
"444","13","071",463.71,533,0.87
"445","13","073",1886.4,2096,0.9
"446","13","075",197.96,202,0.98
"447","13","077",1577.7,1753,0.9
"448","13","079",110.55,134,0.825
"449","13","081",224.93,271,0.83
"450","13","083",151.7,164,0.925
"451","13","085",284.58,306,0.93
"452","13","087",337.5,375,0.9
"453","13","089",5661.455,7441,0.760845988442414
"454","13","091",198,225,0.88
"455","13","093",71.75,82,0.875
"456","13","095",743.85,855,0.87
"457","13","097",1870.88,2126,0.88
"458","13","099",133.875,153,0.875
"459","13","101",NA,NA,NA
"460","13","103",785.68,854,0.92
"461","13","105",157.5,180,0.875
"462","13","107",204.18,246,0.83
"463","13","109",113.775,123,0.925
"464","13","111",183.15,198,0.925
"465","13","113",1527.3,1697,0.9
"466","13","115",963.27,1052,0.915655893536122
"467","13","117",3907.2,4070,0.96
"468","13","119",231.3,257,0.9
"469","13","121",9475.24,10839,0.874180274933112
"470","13","123",250.98,267,0.94
"471","13","125",NA,NA,NA
"472","13","127",946.28,1826,0.518225629791895
"473","13","129",737.255,757,0.97391677675033
"474","13","131",282.13,317,0.89
"475","13","133",135.625,155,0.875
"476","13","135",12969.61,15746,0.823676489267115
"477","13","137",458.81,473,0.97
"478","13","139",2324.03,2709,0.857892211148025
"479","13","141",NA,NA,NA
"480","13","143",387.955,399,0.972318295739348
"481","13","145",362.18,398,0.91
"482","13","147",228.92,236,0.97
"483","13","149",160.875,165,0.975
"484","13","151",3259.02,3746,0.87
"485","13","153",1912.61,2149,0.89
"486","13","155",105.45,114,0.925
"487","13","157",919.94,965,0.953305699481865
"488","13","159",128.575,139,0.925
"489","13","161",186.225,191,0.975
"490","13","163",170.2,184,0.925
"491","13","165",60.225,73,0.825
"492","13","167",57.75,70,0.825
"493","13","169",357.3,397,0.9
"494","13","171",181.9,214,0.85
"495","13","173",115.625,125,0.925
"496","13","175",551.1,612,0.900490196078431
"497","13","177",439.53,483,0.91
"498","13","179",594.9,661,0.9
"499","13","181",73.075,79,0.925
"500","13","183",222.72,232,0.96
"501","13","185",1140.95,1201,0.95
"502","13","187",225.865,227,0.995
"503","13","189",188.34,219,0.86
"504","13","191",68.25,70,0.975
"505","13","193",84,96,0.875
"506","13","195",266.95,281,0.95
"507","13","197",76.125,87,0.875
"508","13","199",142.725,173,0.825
"509","13","201",NA,NA,NA
"510","13","205",198.025,227,0.872356828193833
"511","13","207",245.52,264,0.93
"512","13","209",68.25,70,0.975
"513","13","211",205.44,214,0.96
"514","13","213",385.48,419,0.92
"515","13","215",1779.28,1934,0.92
"516","13","217",1258.2,1398,0.9
"517","13","219",608.58,621,0.98
"518","13","221",128.575,139,0.925
"519","13","223",2180.7,2423,0.9
"520","13","225",186.96,228,0.82
"521","13","227",240.12,261,0.92
"522","13","229",214.32,228,0.94
"523","13","231",257.28,268,0.96
"524","13","233",504.9,561,0.9
"525","13","235",69.125,79,0.875
"526","13","237",182.7,203,0.9
"527","13","239",NA,NA,NA
"528","13","241",156.325,169,0.925
"529","13","243",NA,NA,NA
"530","13","245",1544.76,2139,0.72218793828892
"531","13","247",1001.97,1237,0.81
"532","13","249",103.35,106,0.975
"533","13","251",89.125,115,0.775
"534","13","253",91.575,99,0.925
"535","13","255",531.67,673,0.79
"536","13","257",235.94,251,0.94
"537","13","259",NA,NA,NA
"538","13","261",251.7,264,0.953409090909091
"539","13","263",NA,NA,NA
"540","13","265",NA,NA,NA
"541","13","267",213.44,232,0.92
"542","13","269",81.375,93,0.875
"543","13","271",94.5,108,0.875
"544","13","273",70.875,81,0.875
"545","13","275",500.7,557,0.898922800718133
"546","13","277",473.37,509,0.93
"547","13","279",350.575,379,0.925
"548","13","281",70.3,76,0.925
"549","13","283",78.75,90,0.875
"550","13","285",713.8,830,0.86
"551","13","287",74,80,0.925
"552","13","289",NA,NA,NA
"553","13","291",218.9,220,0.995
"554","13","293",248.4,276,0.9
"555","13","295",636.74,692,0.92014450867052
"556","13","297",1095.975,1157,0.947255834053587
"557","13","299",349.16,406,0.86
"558","13","301",NA,NA,NA
"559","13","303",207.39,223,0.93
"560","13","305",281.7,313,0.9
"561","13","307",NA,NA,NA
"562","13","309",65.675,71,0.925
"563","13","311",250.2,278,0.9
"564","13","313",1442.31,1699,0.848917010005886
"565","13","315",82.325,89,0.925
"566","13","317",85.8,104,0.825
"567","13","319",86.775,89,0.975
"568","13","321",179.82,222,0.81
"569","15","000",11080.9,12901,0.858917913340051
"570","15","001",1705.205,2011,0.847938836399801
"571","15","003",7393.395,8545,0.865230544177882
"572","15","005",NA,NA,NA
"573","15","007",674.3,740,0.911216216216216
"574","15","009",1308,1605,0.814953271028037
"575","16","000",19652.29,24604,0.798743700211348
"576","16","001",5645.555,7094,0.795821116436425
"577","16","003",NA,NA,NA
"578","16","005",881.625,1096,0.804402372262774
"579","16","007",76.725,93,0.825
"580","16","009",86.625,108,0.802083333333333
"581","16","011",705.345,795,0.88722641509434
"582","16","013",222.74,259,0.86
"583","16","015",NA,NA,NA
"584","16","017",319.89,398,0.803743718592965
"585","16","019",1503.21,1843,0.815632121540966
"586","16","021",74.375,85,0.875
"587","16","023",NA,NA,NA
"588","16","025",NA,NA,NA
"589","16","027",2430.99,3287,0.739577121995741
"590","16","029",105.825,114,0.928289473684211
"591","16","031",348.6,415,0.84
"592","16","033",NA,NA,NA
"593","16","035",70.875,135,0.525
"594","16","037",NA,NA,NA
"595","16","039",310.74,476,0.65281512605042
"596","16","041",251.7,274,0.918613138686131
"597","16","043",143.375,155,0.925
"598","16","045",155.54,202,0.77
"599","16","047",169.275,225,0.752333333333333
"600","16","049",113.15,144,0.785763888888889
"601","16","051",511.15,617,0.828444084278768
"602","16","053",239,364,0.656593406593407
"603","16","055",1609.245,1953,0.823986175115207
"604","16","057",255.3,301,0.848172757475083
"605","16","059",57.75,70,0.825
"606","16","061",NA,NA,NA
"607","16","063",NA,NA,NA
"608","16","065",547.7,614,0.892019543973941
"609","16","067",250.1,305,0.82
"610","16","069",346.95,409,0.848288508557457
"611","16","071",62.9,68,0.925
"612","16","073",149.025,168,0.887053571428571
"613","16","075",264.675,337,0.785385756676558
"614","16","077",101.5,118,0.860169491525424
"615","16","079",80.85,101,0.80049504950495
"616","16","081",115.625,125,0.925
"617","16","083",963.11,1243,0.774827031375704
"618","16","085",99.875,116,0.860991379310345
"619","16","087",123.625,160,0.77265625
"620","17","000",132737.815,151984,0.873367032056006
"621","17","001",569.55,671,0.848807749627422
"622","17","003",NA,NA,NA
"623","17","005",149.3,164,0.910365853658537
"624","17","007",614.05,758,0.81009234828496
"625","17","009",42.525,63,0.675
"626","17","011",327.75,382,0.857984293193717
"627","17","013",NA,NA,NA
"628","17","015",133.025,145,0.917413793103448
"629","17","017",153.625,185,0.830405405405405
"630","17","019",1537.055,1825,0.842221917808219
"631","17","021",344.475,414,0.832065217391304
"632","17","023",133.7,171,0.78187134502924
"633","17","025",127.625,169,0.755177514792899
"634","17","027",285.925,341,0.838489736070381
"635","17","029",398.32,497,0.801448692152917
"636","17","031",49117.34,56641,0.867169364947653
"637","17","033",194.325,222,0.875337837837838
"638","17","035",121.175,131,0.925
"639","17","037",1071.17,1272,0.842114779874214
"640","17","039",163.15,196,0.832397959183673
"641","17","041",233.125,256,0.91064453125
"642","17","043",11584.06,12386,0.935254319392863
"643","17","045",200.3,231,0.867099567099567
"644","17","047",60.175,83,0.725
"645","17","049",375.905,413,0.910181598062954
"646","17","051",154,177,0.870056497175141
"647","17","053",176.15,201,0.87636815920398
"648","17","055",353.275,454,0.778138766519824
"649","17","057",261.475,313,0.83538338658147
"650","17","059",NA,NA,NA
"651","17","061",139.025,162,0.858179012345679
"652","17","063",1022.615,1144,0.893894230769231
"653","17","065",89.725,97,0.925
"654","17","067",163.275,191,0.854842931937173
"655","17","069",NA,NA,NA
"656","17","071",50.325,61,0.825
"657","17","073",500.825,576,0.869487847222222
"658","17","075",273.55,315,0.868412698412698
"659","17","077",406.62,506,0.803596837944664
"660","17","079",87.45,106,0.825
"661","17","081",358.9,424,0.846462264150943
"662","17","083",179.22,206,0.87
"663","17","085",217.5,251,0.866533864541833
"664","17","087",106.025,118,0.898516949152542
"665","17","089",6989.56,7867,0.888465742976992
"666","17","091",1056.53,1289,0.819650892164469
"667","17","093",2082.2,2181,0.954699679046309
"668","17","095",482.33,582,0.828745704467354
"669","17","097",9001.21,9997,0.9003911173352
"670","17","099",961.79,1177,0.817153780798641
"671","17","101",125.95,158,0.797151898734177
"672","17","103",263.07,299,0.879832775919732
"673","17","105",382.775,441,0.86797052154195
"674","17","107",247.13,274,0.901934306569343
"675","17","109",192.225,244,0.78780737704918
"676","17","111",5257.975,5599,0.939091802107519
"677","17","113",1660.155,1878,0.884001597444089
"678","17","115",917.925,1134,0.809457671957672
"679","17","117",501.3,606,0.827227722772277
"680","17","119",2613.315,3069,0.851520039100684
"681","17","121",369.35,481,0.767879417879418
"682","17","123",NA,NA,NA
"683","17","125",180.3,217,0.830875576036866
"684","17","127",109.125,160,0.68203125
"685","17","129",131.425,158,0.831803797468355
"686","17","131",175.825,195,0.901666666666667
"687","17","133",359.385,385,0.933467532467532
"688","17","135",241.225,272,0.886856617647059
"689","17","137",256.73,332,0.77328313253012
"690","17","139",106.55,114,0.934649122807018
"691","17","141",590.5,654,0.902905198776758
"692","17","143",1708.945,2060,0.829584951456311
"693","17","145",216.8,248,0.874193548387097
"694","17","147",191.9,207,0.927053140096618
"695","17","149",124.1,139,0.892805755395683
"696","17","151",NA,NA,NA
"697","17","153",NA,NA,NA
"698","17","155",NA,NA,NA
"699","17","157",293.85,339,0.866814159292035
"700","17","159",147.675,179,0.825
"701","17","161",1398.28,1616,0.865272277227723
"702","17","163",2669.41,3099,0.861377863827041
"703","17","165",260.2,312,0.833974358974359
"704","17","167",1836.295,2279,0.805745941202282
"705","17","169",63.875,73,0.875
"706","17","171",NA,NA,NA
"707","17","173",158.75,176,0.901988636363636
"708","17","175",NA,NA,NA
"709","17","177",410.495,505,0.812861386138614
"710","17","179",1338.74,1518,0.881910408432148
"711","17","181",188.925,224,0.843415178571428
"712","17","183",675.035,883,0.764479048697622
"713","17","185",117.25,134,0.875
"714","17","187",173.225,219,0.790981735159817
"715","17","189",141.725,152,0.932401315789474
"716","17","191",136.525,175,0.780142857142857
"717","17","193",129.975,149,0.872315436241611
"718","17","195",609.305,656,0.928818597560976
"719","17","197",8008.355,8837,0.906230055448682
"720","17","199",616.55,740,0.833175675675676
"721","17","201",2345.595,3207,0.731398503274088
