"","statecode","countycode","b_tractsum","w_tractsum","tot_tractsum","bdiff","wdiff"
"41916","27","123",61739,334727,528022,0,0
"41917","27","123",61739,334727,528022,0,0
"41918","27","123",61739,334727,528022,0,0
"41919","27","123",61739,334727,528022,0,0
"41920","27","123",61739,334727,528022,0,0
"41921","27","123",61739,334727,528022,0,0
"41922","27","123",61739,334727,528022,0,0
"41923","27","123",61739,334727,528022,0,0
"41924","27","123",61739,334727,528022,0,0
"41925","27","123",61739,334727,528022,0,0
"41926","27","123",61739,334727,528022,0,0
"41927","27","123",61739,334727,528022,0,0
"41928","27","123",61739,334727,528022,0,0
"41929","27","123",61739,334727,528022,0,0
"41930","27","123",61739,334727,528022,0,0
"41931","27","123",61739,334727,528022,0,0
"41932","27","123",61739,334727,528022,0,0
"41933","27","123",61739,334727,528022,0,0
"41934","27","123",61739,334727,528022,0,0
"41935","27","123",61739,334727,528022,0,0
"41936","27","123",61739,334727,528022,0,0
"41937","27","123",61739,334727,528022,0,0
"41938","27","123",61739,334727,528022,0,0
"41939","27","123",61739,334727,528022,0,0
"41940","27","123",61739,334727,528022,0,0
"41941","27","123",61739,334727,528022,0,0
"41942","27","123",61739,334727,528022,0,0
"41943","27","123",61739,334727,528022,0,0
"41944","27","123",61739,334727,528022,0,0
"41945","27","123",61739,334727,528022,0,0
"41946","27","123",61739,334727,528022,0,0
"41947","27","123",61739,334727,528022,0,0
"41948","27","123",61739,334727,528022,0,0
"41949","27","123",61739,334727,528022,0,0
"41950","27","123",61739,334727,528022,0,0
"41951","27","123",61739,334727,528022,0,0
"41952","27","123",61739,334727,528022,0,0
"41953","27","123",61739,334727,528022,0,0
"41954","27","123",61739,334727,528022,0,0
"41955","27","123",61739,334727,528022,0,0
"41956","27","123",61739,334727,528022,0,0
"41957","27","123",61739,334727,528022,0,0
"41958","27","123",61739,334727,528022,0,0
"41959","27","123",61739,334727,528022,0,0
"41960","27","123",61739,334727,528022,0,0
"41961","27","123",61739,334727,528022,0,0
"41962","27","123",61739,334727,528022,0,0
"41963","27","123",61739,334727,528022,0,0
"41964","27","123",61739,334727,528022,0,0
"41965","27","123",61739,334727,528022,0,0
"41966","27","123",61739,334727,528022,0,0
"41967","27","123",61739,334727,528022,0,0
"41968","27","123",61739,334727,528022,0,0
"41969","27","123",61739,334727,528022,0,0
"41970","27","123",61739,334727,528022,0,0
"41971","27","123",61739,334727,528022,0,0
"41972","27","123",61739,334727,528022,0,0
"41973","27","123",61739,334727,528022,0,0
"41974","27","123",61739,334727,528022,0,0
"41975","27","123",61739,334727,528022,0,0
"41976","27","123",61739,334727,528022,0,0
"41977","27","123",61739,334727,528022,0,0
"41978","27","123",61739,334727,528022,0,0
"41979","27","123",61739,334727,528022,0,0
"41980","27","123",61739,334727,528022,0,0
"41981","27","123",61739,334727,528022,0,0
"41982","27","123",61739,334727,528022,0,0
"41983","27","123",61739,334727,528022,0,0
"41984","27","123",61739,334727,528022,0,0
"41985","27","123",61739,334727,528022,0,0
"41986","27","123",61739,334727,528022,0,0
"41987","27","123",61739,334727,528022,0,0
"41988","27","123",61739,334727,528022,0,0
"41989","27","123",61739,334727,528022,0,0
"41990","27","123",61739,334727,528022,0,0
"41991","27","123",61739,334727,528022,0,0
"41992","27","123",61739,334727,528022,0,0
"41993","27","123",61739,334727,528022,0,0
"41994","27","123",61739,334727,528022,0,0
"41995","27","123",61739,334727,528022,0,0
"41996","27","123",61739,334727,528022,0,0
"41997","27","123",61739,334727,528022,0,0
"41998","27","123",61739,334727,528022,0,0
"41999","27","123",61739,334727,528022,0,0
"42000","27","123",61739,334727,528022,0,0
"42001","27","123",61739,334727,528022,0,0
"42002","27","123",61739,334727,528022,0,0
"42003","27","123",61739,334727,528022,0,0
"42004","27","123",61739,334727,528022,0,0
"42005","27","123",61739,334727,528022,0,0
"42006","27","123",61739,334727,528022,0,0
"42007","27","123",61739,334727,528022,0,0
"42008","27","123",61739,334727,528022,0,0
"42009","27","123",61739,334727,528022,0,0
"42010","27","123",61739,334727,528022,0,0
"42011","27","123",61739,334727,528022,0,0
"42012","27","123",61739,334727,528022,0,0
"42013","27","123",61739,334727,528022,0,0
"42014","27","123",61739,334727,528022,0,0
"42015","27","123",61739,334727,528022,0,0
"42016","27","123",61739,334727,528022,0,0
"42017","27","123",61739,334727,528022,0,0
"42018","27","123",61739,334727,528022,0,0
"42019","27","123",61739,334727,528022,0,0
"42020","27","123",61739,334727,528022,0,0
"42021","27","123",61739,334727,528022,0,0
"42022","27","123",61739,334727,528022,0,0
"42023","27","123",61739,334727,528022,0,0
"42024","27","123",61739,334727,528022,0,0
"42025","27","123",61739,334727,528022,0,0
"42026","27","123",61739,334727,528022,0,0
"42027","27","123",61739,334727,528022,0,0
"42028","27","123",61739,334727,528022,0,0
"42029","27","123",61739,334727,528022,0,0
"42030","27","123",61739,334727,528022,0,0
"42031","27","123",61739,334727,528022,0,0
"42032","27","123",61739,334727,528022,0,0
"42033","27","123",61739,334727,528022,0,0
"42034","27","123",61739,334727,528022,0,0
"42035","27","123",61739,334727,528022,0,0
"42036","27","123",61739,334727,528022,0,0
"42037","27","123",61739,334727,528022,0,0
"42038","27","123",61739,334727,528022,0,0
"42039","27","123",61739,334727,528022,0,0
"42040","27","123",61739,334727,528022,0,0
"42041","27","123",61739,334727,528022,0,0
"42042","27","123",61739,334727,528022,0,0
"42043","27","123",61739,334727,528022,0,0
"42044","27","123",61739,334727,528022,0,0
"42045","27","123",61739,334727,528022,0,0
"42046","27","123",61739,334727,528022,0,0
"42047","27","123",61739,334727,528022,0,0
"42048","27","123",61739,334727,528022,0,0
"42049","27","123",61739,334727,528022,0,0
"42050","27","123",61739,334727,528022,0,0
"42051","27","125",0,3758,3886,0,0
"42052","27","125",0,3758,3886,0,0
"42053","27","127",50,13168,14998,0,0
"42054","27","127",50,13168,14998,0,0
"42055","27","127",50,13168,14998,0,0
"42056","27","127",50,13168,14998,0,0
"42057","27","127",50,13168,14998,0,0
"42058","27","127",50,13168,14998,0,0
"42059","27","129",101,12649,14206,0,0
"42060","27","129",101,12649,14206,0,0
"42061","27","129",101,12649,14206,0,0
"42062","27","129",101,12649,14206,0,0
"42063","27","129",101,12649,14206,0,0
"42064","27","129",101,12649,14206,0,0
"42065","27","131",3191,49234,59381,0,0
"42066","27","131",3191,49234,59381,0,0
"42067","27","131",3191,49234,59381,0,0
"42068","27","131",3191,49234,59381,0,0
"42069","27","131",3191,49234,59381,0,0
"42070","27","131",3191,49234,59381,0,0
"42071","27","131",3191,49234,59381,0,0
"42072","27","131",3191,49234,59381,0,0
"42073","27","131",3191,49234,59381,0,0
"42074","27","131",3191,49234,59381,0,0
"42075","27","131",3191,49234,59381,0,0
"42076","27","131",3191,49234,59381,0,0
"42077","27","131",3191,49234,59381,0,0
"42078","27","131",3191,49234,59381,0,0
"42079","27","131",3191,49234,59381,0,0
"42080","27","131",3191,49234,59381,0,0
"42081","27","133",0,9129,9359,0,0
"42082","27","133",0,9129,9359,0,0
"42083","27","133",0,9129,9359,0,0
"42084","27","135",102,13800,15087,0,0
"42085","27","135",102,13800,15087,0,0
"42086","27","135",102,13800,15087,0,0
"42087","27","135",102,13800,15087,0,0
"42088","27","135",102,13800,15087,0,0
"42089","27","137",2328,177473,191599,0,0
"42090","27","137",2328,177473,191599,0,0
"42091","27","137",2328,177473,191599,0,0
"42092","27","137",2328,177473,191599,0,0
"42093","27","137",2328,177473,191599,0,0
"42094","27","137",2328,177473,191599,0,0
"42095","27","137",2328,177473,191599,0,0
"42096","27","137",2328,177473,191599,0,0
"42097","27","137",2328,177473,191599,0,0
"42098","27","137",2328,177473,191599,0,0
"42099","27","137",2328,177473,191599,0,0
"42100","27","137",2328,177473,191599,0,0
"42101","27","137",2328,177473,191599,0,0
"42102","27","137",2328,177473,191599,0,0
"42103","27","137",2328,177473,191599,0,0
"42104","27","137",2328,177473,191599,0,0
"42105","27","137",2328,177473,191599,0,0
"42106","27","137",2328,177473,191599,0,0
"42107","27","137",2328,177473,191599,0,0
"42108","27","137",2328,177473,191599,0,0
"42109","27","137",2328,177473,191599,0,0
"42110","27","137",2328,177473,191599,0,0
"42111","27","137",2328,177473,191599,0,0
"42112","27","137",2328,177473,191599,0,0
"42113","27","137",2328,177473,191599,0,0
"42114","27","137",2328,177473,191599,0,0
"42115","27","137",2328,177473,191599,0,0
"42116","27","137",2328,177473,191599,0,0
"42117","27","137",2328,177473,191599,0,0
"42118","27","137",2328,177473,191599,0,0
"42119","27","137",2328,177473,191599,0,0
"42120","27","137",2328,177473,191599,0,0
"42121","27","137",2328,177473,191599,0,0
"42122","27","137",2328,177473,191599,0,0
"42123","27","137",2328,177473,191599,0,0
"42124","27","137",2328,177473,191599,0,0
"42125","27","137",2328,177473,191599,0,0
"42126","27","137",2328,177473,191599,0,0
"42127","27","137",2328,177473,191599,0,0
"42128","27","137",2328,177473,191599,0,0
"42129","27","137",2328,177473,191599,0,0
"42130","27","137",2328,177473,191599,0,0
"42131","27","137",2328,177473,191599,0,0
"42132","27","137",2328,177473,191599,0,0
"42133","27","137",2328,177473,191599,0,0
"42134","27","137",2328,177473,191599,0,0
"42135","27","137",2328,177473,191599,0,0
"42136","27","137",2328,177473,191599,0,0
"42137","27","137",2328,177473,191599,0,0
"42138","27","137",2328,177473,191599,0,0
"42139","27","137",2328,177473,191599,0,0
"42140","27","137",2328,177473,191599,0,0
"42141","27","137",2328,177473,191599,0,0
"42142","27","137",2328,177473,191599,0,0
"42143","27","137",2328,177473,191599,0,0
"42144","27","137",2328,177473,191599,0,0
"42145","27","137",2328,177473,191599,0,0
"42146","27","137",2328,177473,191599,0,0
"42147","27","137",2328,177473,191599,0,0
"42148","27","137",2328,177473,191599,0,0
"42149","27","137",2328,177473,191599,0,0
"42150","27","137",2328,177473,191599,0,0
"42151","27","137",2328,177473,191599,0,0
"42152","27","137",2328,177473,191599,0,0
"42153","27","137",2328,177473,191599,0,0
"42154","27","137",2328,177473,191599,0,0
"42155","27","137",2328,177473,191599,0,0
"42156","27","137",2328,177473,191599,0,0
"42157","27","137",2328,177473,191599,0,0
"42158","27","137",2328,177473,191599,0,0
"42159","27","137",2328,177473,191599,0,0
"42160","27","137",2328,177473,191599,0,0
"42161","27","137",2328,177473,191599,0,0
"42162","27","137",2328,177473,191599,0,0
"42163","27","137",2328,177473,191599,0,0
"42164","27","139",8197,122858,151453,0,0
"42165","27","139",8197,122858,151453,0,0
"42166","27","139",8197,122858,151453,0,0
"42167","27","139",8197,122858,151453,0,0
"42168","27","139",8197,122858,151453,0,0
"42169","27","139",8197,122858,151453,0,0
"42170","27","139",8197,122858,151453,0,0
"42171","27","139",8197,122858,151453,0,0
"42172","27","139",8197,122858,151453,0,0
"42173","27","139",8197,122858,151453,0,0
"42174","27","139",8197,122858,151453,0,0
"42175","27","139",8197,122858,151453,0,0
"42176","27","139",8197,122858,151453,0,0
"42177","27","139",8197,122858,151453,0,0
"42178","27","139",8197,122858,151453,0,0
"42179","27","139",8197,122858,151453,0,0
"42180","27","139",8197,122858,151453,0,0
"42181","27","139",8197,122858,151453,0,0
"42182","27","139",8197,122858,151453,0,0
"42183","27","139",8197,122858,151453,0,0
"42184","27","139",8197,122858,151453,0,0
"42185","27","139",8197,122858,151453,0,0
"42186","27","139",8197,122858,151453,0,0
"42187","27","139",8197,122858,151453,0,0
"42188","27","139",8197,122858,151453,0,0
"42189","27","139",8197,122858,151453,0,0
"42190","27","139",8197,122858,151453,0,0
"42191","27","139",8197,122858,151453,0,0
"42192","27","139",8197,122858,151453,0,0
"42193","27","139",8197,122858,151453,0,0
"42194","27","139",8197,122858,151453,0,0
"42195","27","139",8197,122858,151453,0,0
"42196","27","141",3129,88153,97275,0,0
"42197","27","141",3129,88153,97275,0,0
"42198","27","141",3129,88153,97275,0,0
"42199","27","141",3129,88153,97275,0,0
"42200","27","141",3129,88153,97275,0,0
"42201","27","141",3129,88153,97275,0,0
"42202","27","141",3129,88153,97275,0,0
"42203","27","141",3129,88153,97275,0,0
"42204","27","141",3129,88153,97275,0,0
"42205","27","141",3129,88153,97275,0,0
"42206","27","141",3129,88153,97275,0,0
"42207","27","141",3129,88153,97275,0,0
"42208","27","141",3129,88153,97275,0,0
"42209","27","141",3129,88153,97275,0,0
"42210","27","141",3129,88153,97275,0,0
"42211","27","141",3129,88153,97275,0,0
"42212","27","141",3129,88153,97275,0,0
"42213","27","141",3129,88153,97275,0,0
"42214","27","141",3129,88153,97275,0,0
"42215","27","143",119,13311,14741,0,0
"42216","27","143",119,13311,14741,0,0
"42217","27","143",119,13311,14741,0,0
"42218","27","143",119,13311,14741,0,0
"42219","27","145",12502,128425,151820,0,0
"42220","27","145",12502,128425,151820,0,0
"42221","27","145",12502,128425,151820,0,0
"42222","27","145",12502,128425,151820,0,0
"42223","27","145",12502,128425,151820,0,0
"42224","27","145",12502,128425,151820,0,0
"42225","27","145",12502,128425,151820,0,0
"42226","27","145",12502,128425,151820,0,0
"42227","27","145",12502,128425,151820,0,0
"42228","27","145",12502,128425,151820,0,0
"42229","27","145",12502,128425,151820,0,0
"42230","27","145",12502,128425,151820,0,0
"42231","27","145",12502,128425,151820,0,0
"42232","27","145",12502,128425,151820,0,0
"42233","27","145",12502,128425,151820,0,0
"42234","27","145",12502,128425,151820,0,0
"42235","27","145",12502,128425,151820,0,0
"42236","27","145",12502,128425,151820,0,0
"42237","27","145",12502,128425,151820,0,0
"42238","27","145",12502,128425,151820,0,0
"42239","27","145",12502,128425,151820,0,0
"42240","27","145",12502,128425,151820,0,0
"42241","27","145",12502,128425,151820,0,0
"42242","27","145",12502,128425,151820,0,0
"42243","27","145",12502,128425,151820,0,0
"42244","27","145",12502,128425,151820,0,0
"42245","27","145",12502,128425,151820,0,0
"42246","27","145",12502,128425,151820,0,0
"42247","27","145",12502,128425,151820,0,0
"42248","27","145",12502,128425,151820,0,0
"42249","27","145",12502,128425,151820,0,0
"42250","27","145",12502,128425,151820,0,0
"42251","27","145",12502,128425,151820,0,0
"42252","27","145",12502,128425,151820,0,0
"42253","27","145",12502,128425,151820,0,0
"42254","27","145",12502,128425,151820,0,0
"42255","27","145",12502,128425,151820,0,0
"42256","27","147",1184,32906,36822,0,0
"42257","27","147",1184,32906,36822,0,0
"42258","27","147",1184,32906,36822,0,0
"42259","27","147",1184,32906,36822,0,0
"42260","27","147",1184,32906,36822,0,0
"42261","27","147",1184,32906,36822,0,0
"42262","27","147",1184,32906,36822,0,0
"42263","27","147",1184,32906,36822,0,0
"42264","27","149",181,7820,9198,0,0
"42265","27","149",181,7820,9198,0,0
"42266","27","149",181,7820,9198,0,0
"42267","27","151",44,8943,9566,0,0
"42268","27","151",44,8943,9566,0,0
"42269","27","151",44,8943,9566,0,0
"42270","27","151",44,8943,9566,0,0
"42271","27","153",73,22208,25006,0,0
"42272","27","153",73,22208,25006,0,0
"42273","27","153",73,22208,25006,0,0
"42274","27","153",73,22208,25006,0,0
"42275","27","153",73,22208,25006,0,0
"42276","27","153",73,22208,25006,0,0
"42277","27","153",73,22208,25006,0,0
"42278","27","153",73,22208,25006,0,0
"42279","27","155",9,2751,3168,0,0
"42280","27","155",9,2751,3168,0,0
"42281","27","157",26,20449,21241,0,0
"42282","27","157",26,20449,21241,0,0
"42283","27","157",26,20449,21241,0,0
"42284","27","157",26,20449,21241,0,0
"42285","27","157",26,20449,21241,0,0
"42286","27","157",26,20449,21241,0,0
"42287","27","159",102,12701,13697,0,0
"42288","27","159",102,12701,13697,0,0
"42289","27","159",102,12701,13697,0,0
"42290","27","161",79,16664,17993,0,0
"42291","27","161",79,16664,17993,0,0
"42292","27","161",79,16664,17993,0,0
"42293","27","161",79,16664,17993,0,0
"42294","27","161",79,16664,17993,0,0
"42295","27","163",11951,221294,268991,0,0
"42296","27","163",11951,221294,268991,0,0
"42297","27","163",11951,221294,268991,0,0
"42298","27","163",11951,221294,268991,0,0
"42299","27","163",11951,221294,268991,0,0
"42300","27","163",11951,221294,268991,0,0
"42301","27","163",11951,221294,268991,0,0
"42302","27","163",11951,221294,268991,0,0
"42303","27","163",11951,221294,268991,0,0
"42304","27","163",11951,221294,268991,0,0
"42305","27","163",11951,221294,268991,0,0
"42306","27","163",11951,221294,268991,0,0
"42307","27","163",11951,221294,268991,0,0
"42308","27","163",11951,221294,268991,0,0
"42309","27","163",11951,221294,268991,0,0
"42310","27","163",11951,221294,268991,0,0
"42311","27","163",11951,221294,268991,0,0
"42312","27","163",11951,221294,268991,0,0
"42313","27","163",11951,221294,268991,0,0
"42314","27","163",11951,221294,268991,0,0
"42315","27","163",11951,221294,268991,0,0
"42316","27","163",11951,221294,268991,0,0
"42317","27","163",11951,221294,268991,0,0
"42318","27","163",11951,221294,268991,0,0
"42319","27","163",11951,221294,268991,0,0
"42320","27","163",11951,221294,268991,0,0
"42321","27","163",11951,221294,268991,0,0
"42322","27","163",11951,221294,268991,0,0
"42323","27","163",11951,221294,268991,0,0
"42324","27","163",11951,221294,268991,0,0
"42325","27","163",11951,221294,268991,0,0
"42326","27","163",11951,221294,268991,0,0
"42327","27","163",11951,221294,268991,0,0
"42328","27","163",11951,221294,268991,0,0
"42329","27","163",11951,221294,268991,0,0
"42330","27","163",11951,221294,268991,0,0
"42331","27","163",11951,221294,268991,0,0
"42332","27","163",11951,221294,268991,0,0
"42333","27","163",11951,221294,268991,0,0
"42334","27","163",11951,221294,268991,0,0
"42335","27","163",11951,221294,268991,0,0
"42336","27","163",11951,221294,268991,0,0
"42337","27","163",11951,221294,268991,0,0
"42338","27","163",11951,221294,268991,0,0
"42339","27","163",11951,221294,268991,0,0
"42340","27","163",11951,221294,268991,0,0
"42341","27","163",11951,221294,268991,0,0
"42342","27","163",11951,221294,268991,0,0
"42343","27","163",11951,221294,268991,0,0
"42344","27","163",11951,221294,268991,0,0
"42345","27","163",11951,221294,268991,0,0
"42346","27","163",11951,221294,268991,0,0
"42347","27","163",11951,221294,268991,0,0
"42348","27","163",11951,221294,268991,0,0
"42349","27","163",11951,221294,268991,0,0
"42350","27","163",11951,221294,268991,0,0
"42351","27","163",11951,221294,268991,0,0
"42352","27","163",11951,221294,268991,0,0
"42353","27","163",11951,221294,268991,0,0
"42354","27","165",0,8713,11006,0,0
"42355","27","165",0,8713,11006,0,0
"42356","27","165",0,8713,11006,0,0
"42357","27","167",2,5846,6276,0,0
"42358","27","167",2,5846,6276,0,0
"42359","27","169",577,43106,46371,0,0
"42360","27","169",577,43106,46371,0,0
"42361","27","169",577,43106,46371,0,0
"42362","27","169",577,43106,46371,0,0
"42363","27","169",577,43106,46371,0,0
"42364","27","169",577,43106,46371,0,0
"42365","27","169",577,43106,46371,0,0
"42366","27","169",577,43106,46371,0,0
"42367","27","169",577,43106,46371,0,0
"42368","27","169",577,43106,46371,0,0
"42369","27","169",577,43106,46371,0,0
"42370","27","169",577,43106,46371,0,0
"42371","27","169",577,43106,46371,0,0
"42372","27","171",2825,132244,144142,0,0
"42373","27","171",2825,132244,144142,0,0
"42374","27","171",2825,132244,144142,0,0
"42375","27","171",2825,132244,144142,0,0
"42376","27","171",2825,132244,144142,0,0
"42377","27","171",2825,132244,144142,0,0
"42378","27","171",2825,132244,144142,0,0
"42379","27","171",2825,132244,144142,0,0
"42380","27","171",2825,132244,144142,0,0
"42381","27","171",2825,132244,144142,0,0
"42382","27","171",2825,132244,144142,0,0
"42383","27","171",2825,132244,144142,0,0
"42384","27","171",2825,132244,144142,0,0
"42385","27","171",2825,132244,144142,0,0
"42386","27","171",2825,132244,144142,0,0
"42387","27","171",2825,132244,144142,0,0
"42388","27","171",2825,132244,144142,0,0
"42389","27","171",2825,132244,144142,0,0
"42390","27","171",2825,132244,144142,0,0
"42391","27","171",2825,132244,144142,0,0
"42392","27","171",2825,132244,144142,0,0
"42393","27","171",2825,132244,144142,0,0
"42394","27","171",2825,132244,144142,0,0
"42395","27","171",2825,132244,144142,0,0
"42396","27","171",2825,132244,144142,0,0
"42397","27","171",2825,132244,144142,0,0
"42398","27","171",2825,132244,144142,0,0
"42399","27","173",14,8431,9275,0,0
"42400","27","173",14,8431,9275,0,0
"42401","27","173",14,8431,9275,0,0
"42402","27","173",14,8431,9275,0,0
"42403","28","001",15672,10490,27251,0,0
"42404","28","001",15672,10490,27251,0,0
"42405","28","001",15672,10490,27251,0,0
"42406","28","001",15672,10490,27251,0,0
"42407","28","001",15672,10490,27251,0,0
"42408","28","001",15672,10490,27251,0,0
"42409","28","001",15672,10490,27251,0,0
"42410","28","001",15672,10490,27251,0,0
"42411","28","001",15672,10490,27251,0,0
"42412","28","001",15672,10490,27251,0,0
"42413","28","003",3256,27785,33768,0,0
"42414","28","003",3256,27785,33768,0,0
"42415","28","003",3256,27785,33768,0,0
"42416","28","003",3256,27785,33768,0,0
"42417","28","003",3256,27785,33768,0,0
"42418","28","003",3256,27785,33768,0,0
"42419","28","003",3256,27785,33768,0,0
"42420","28","003",3256,27785,33768,0,0
"42421","28","003",3256,27785,33768,0,0
"42422","28","003",3256,27785,33768,0,0
"42423","28","005",5024,7318,12496,0,0
"42424","28","005",5024,7318,12496,0,0
"42425","28","005",5024,7318,12496,0,0
"42426","28","005",5024,7318,12496,0,0
"42427","28","007",7812,9234,17324,0,0
"42428","28","007",7812,9234,17324,0,0
"42429","28","007",7812,9234,17324,0,0
"42430","28","007",7812,9234,17324,0,0
"42431","28","007",7812,9234,17324,0,0
"42432","28","007",7812,9234,17324,0,0
"42433","28","009",2597,4587,7496,0,0
"42434","28","009",2597,4587,7496,0,0
"42435","28","009",2597,4587,7496,0,0
"42436","28","011",18224,8990,28538,0,0
"42437","28","011",18224,8990,28538,0,0
"42438","28","011",18224,8990,28538,0,0
"42439","28","011",18224,8990,28538,0,0
"42440","28","011",18224,8990,28538,0,0
"42441","28","011",18224,8990,28538,0,0
"42442","28","011",18224,8990,28538,0,0
"42443","28","011",18224,8990,28538,0,0
"42444","28","011",18224,8990,28538,0,0
"42445","28","013",3559,8291,12712,0,0
"42446","28","013",3559,8291,12712,0,0
"42447","28","013",3559,8291,12712,0,0
"42448","28","013",3559,8291,12712,0,0
"42449","28","013",3559,8291,12712,0,0
"42450","28","015",3169,6009,9365,0,0
"42451","28","015",3169,6009,9365,0,0
"42452","28","015",3169,6009,9365,0,0
"42453","28","017",7281,8492,16467,0,0
"42454","28","017",7281,8492,16467,0,0
"42455","28","017",7281,8492,16467,0,0
"42456","28","017",7281,8492,16467,0,0
"42457","28","017",7281,8492,16467,0,0
"42458","28","019",2253,5628,7967,0,0
"42459","28","019",2253,5628,7967,0,0
"42460","28","019",2253,5628,7967,0,0
"42461","28","021",6831,892,7828,0,0
"42462","28","021",6831,892,7828,0,0
"42463","28","021",6831,892,7828,0,0
"42464","28","023",5271,9733,15331,0,0
"42465","28","023",5271,9733,15331,0,0
"42466","28","023",5271,9733,15331,0,0
"42467","28","023",5271,9733,15331,0,0
"42468","28","023",5271,9733,15331,0,0
"42469","28","025",11022,6792,18138,0,0
"42470","28","025",11022,6792,18138,0,0
"42471","28","025",11022,6792,18138,0,0
"42472","28","025",11022,6792,18138,0,0
"42473","28","025",11022,6792,18138,0,0
"42474","28","027",15547,3814,20170,0,0
"42475","28","027",15547,3814,20170,0,0
"42476","28","027",15547,3814,20170,0,0
"42477","28","027",15547,3814,20170,0,0
"42478","28","027",15547,3814,20170,0,0
"42479","28","027",15547,3814,20170,0,0
"42480","28","027",15547,3814,20170,0,0
"42481","28","029",13481,11948,26911,0,0
"42482","28","029",13481,11948,26911,0,0
"42483","28","029",13481,11948,26911,0,0
"42484","28","029",13481,11948,26911,0,0
"42485","28","029",13481,11948,26911,0,0
"42486","28","029",13481,11948,26911,0,0
"42487","28","029",13481,11948,26911,0,0
"42488","28","029",13481,11948,26911,0,0
"42489","28","031",6115,11004,17924,0,0
"42490","28","031",6115,11004,17924,0,0
"42491","28","031",6115,11004,17924,0,0
"42492","28","031",6115,11004,17924,0,0
"42493","28","031",6115,11004,17924,0,0
"42494","28","033",60188,114780,187694,0,0
"42495","28","033",60188,114780,187694,0,0
"42496","28","033",60188,114780,187694,0,0
"42497","28","033",60188,114780,187694,0,0
"42498","28","033",60188,114780,187694,0,0
"42499","28","033",60188,114780,187694,0,0
"42500","28","033",60188,114780,187694,0,0
"42501","28","033",60188,114780,187694,0,0
"42502","28","033",60188,114780,187694,0,0
"42503","28","033",60188,114780,187694,0,0
"42504","28","033",60188,114780,187694,0,0
"42505","28","033",60188,114780,187694,0,0
"42506","28","033",60188,114780,187694,0,0
"42507","28","033",60188,114780,187694,0,0
"42508","28","033",60188,114780,187694,0,0
"42509","28","033",60188,114780,187694,0,0
"42510","28","033",60188,114780,187694,0,0
"42511","28","033",60188,114780,187694,0,0
"42512","28","033",60188,114780,187694,0,0
"42513","28","033",60188,114780,187694,0,0
"42514","28","033",60188,114780,187694,0,0
"42515","28","033",60188,114780,187694,0,0
"42516","28","033",60188,114780,187694,0,0
"42517","28","033",60188,114780,187694,0,0
"42518","28","033",60188,114780,187694,0,0
"42519","28","033",60188,114780,187694,0,0
"42520","28","033",60188,114780,187694,0,0
"42521","28","033",60188,114780,187694,0,0
"42522","28","033",60188,114780,187694,0,0
"42523","28","033",60188,114780,187694,0,0
"42524","28","033",60188,114780,187694,0,0
"42525","28","033",60188,114780,187694,0,0
"42526","28","033",60188,114780,187694,0,0
"42527","28","033",60188,114780,187694,0,0
"42528","28","033",60188,114780,187694,0,0
"42529","28","033",60188,114780,187694,0,0
"42530","28","033",60188,114780,187694,0,0
"42531","28","033",60188,114780,187694,0,0
"42532","28","033",60188,114780,187694,0,0
"42533","28","033",60188,114780,187694,0,0
"42534","28","033",60188,114780,187694,0,0
"42535","28","035",26040,43045,73834,0,0
"42536","28","035",26040,43045,73834,0,0
"42537","28","035",26040,43045,73834,0,0
"42538","28","035",26040,43045,73834,0,0
"42539","28","035",26040,43045,73834,0,0
"42540","28","035",26040,43045,73834,0,0
"42541","28","035",26040,43045,73834,0,0
"42542","28","035",26040,43045,73834,0,0
"42543","28","035",26040,43045,73834,0,0
"42544","28","035",26040,43045,73834,0,0
"42545","28","035",26040,43045,73834,0,0
"42546","28","035",26040,43045,73834,0,0
"42547","28","035",26040,43045,73834,0,0
"42548","28","035",26040,43045,73834,0,0
"42549","28","035",26040,43045,73834,0,0
"42550","28","035",26040,43045,73834,0,0
"42551","28","035",26040,43045,73834,0,0
"42552","28","035",26040,43045,73834,0,0
"42553","28","035",26040,43045,73834,0,0
"42554","28","035",26040,43045,73834,0,0
"42555","28","035",26040,43045,73834,0,0
"42556","28","037",2577,4840,7563,0,0
"42557","28","037",2577,4840,7563,0,0
"42558","28","037",2577,4840,7563,0,0
"42559","28","039",1599,21339,24226,0,0
"42560","28","039",1599,21339,24226,0,0
"42561","28","039",1599,21339,24226,0,0
"42562","28","039",1599,21339,24226,0,0
"42563","28","039",1599,21339,24226,0,0
"42564","28","039",1599,21339,24226,0,0
"42565","28","041",1266,8270,9769,0,0
"42566","28","041",1266,8270,9769,0,0
"42567","28","041",1266,8270,9769,0,0
"42568","28","041",1266,8270,9769,0,0
"42569","28","043",9380,10745,21049,0,0
"42570","28","043",9380,10745,21049,0,0
"42571","28","043",9380,10745,21049,0,0
"42572","28","043",9380,10745,21049,0,0
"42573","28","043",9380,10745,21049,0,0
"42574","28","043",9380,10745,21049,0,0
"42575","28","043",9380,10745,21049,0,0
"42576","28","045",2924,38971,45769,0,0
"42577","28","045",2924,38971,45769,0,0
"42578","28","045",2924,38971,45769,0,0
"42579","28","045",2924,38971,45769,0,0
"42580","28","045",2924,38971,45769,0,0
"42581","28","045",2924,38971,45769,0,0
"42582","28","045",2924,38971,45769,0,0
"42583","28","045",2924,38971,45769,0,0
