statecode,countycode,v052_numerator,v052_denominator,v052_rawvalue,v052_flag_CT
17,035,2267,10261,0.2209336321995907,NA
17,037,21396,100288,0.21334556477345246,NA
17,039,3295,15365,0.21444842173771558,NA
17,041,4770,19629,0.24300779458963778,NA
17,043,201578,921213,0.21881801494334102,NA
17,045,3202,16334,0.1960328149871434,NA
17,047,1263,5968,0.21162868632707774,NA
17,049,8116,34331,0.2364044158340858,NA
17,051,4176,21164,0.19731619731619732,NA
17,053,3053,13250,0.23041509433962265,NA
17,055,8180,37138,0.22025957240562227,NA
17,057,6292,32541,0.19335607387603332,NA
17,059,879,4670,0.18822269807280514,NA
17,061,2443,11543,0.21164342025469982,NA
17,063,12913,53578,0.24101310239277315,NA
17,065,1767,7911,0.22335987864998105,NA
17,067,3681,17186,0.2141859653206098,NA
17,069,651,3569,0.18240403474362565,NA
17,071,1112,6088,0.18265440210249673,NA
17,073,10405,48448,0.21476634742404227,NA
17,075,5579,26136,0.21346036118763392,NA
17,077,9992,52141,0.19163422258874974,NA
17,079,2064,9144,0.22572178477690288,NA
17,081,8079,36320,0.22243942731277533,NA
17,083,4157,21091,0.19709828836944668,NA
17,085,3879,21756,0.17829564258135686,NA
17,087,2205,13326,0.16546600630346692,NA
17,089,120525,514982,0.2340373061582735,NA
17,091,23886,105940,0.22546724561072304,NA
17,093,37211,139976,0.2658384294450477,NA
17,095,9783,48411,0.2020821714073248,NA
17,097,162209,708760,0.2288630848242,NA
17,099,22832,108309,0.2108042729597725,NA
17,101,2710,14813,0.1829474110578546,NA
17,103,6579,33654,0.1954893920484935,NA
17,105,7740,35320,0.21913929784824462,NA
17,107,5330,27590,0.19318593693367161,NA
17,109,4865,26839,0.18126606803532172,NA
17,111,70217,312800,0.22447890025575448,NA
17,113,35719,170441,0.20956812034663022,NA
17,115,22687,100591,0.2255370758815401,NA
17,117,8927,44018,0.20280339860965968,NA
17,119,55202,262752,0.21009164535379368,NA
17,121,8638,36673,0.2355411338041611,NA
17,123,2398,11683,0.20525549944363605,NA
17,125,2505,12523,0.20003194122814022,NA
17,127,2766,13661,0.20247419661810995,NA
17,129,2560,11954,0.21415425798895768,NA
17,131,3250,15487,0.20985342545360625,NA
17,133,7414,34957,0.21208913808393168,NA
17,135,5532,27663,0.1999783103784839,NA
17,137,6242,32140,0.1942128189172371,NA
17,139,3562,14342,0.24836145586389624,NA
17,141,11327,51265,0.22094996586364965,NA
17,143,42247,177513,0.23799383707108776,NA
17,145,3906,20503,0.1905087060430181,NA
17,147,3632,16714,0.21730285987794662,NA
17,149,3327,14342,0.23197601450285874,NA
17,151,419,3707,0.11302940383059078,NA
17,153,1002,4911,0.20403176542455712,NA
17,155,1064,5561,0.1913324941557274,NA
17,157,5925,29815,0.19872547375482139,NA
17,159,3473,15488,0.22423811983471073,NA
17,161,31552,141236,0.2233991333654309,NA
17,163,56902,251018,0.2266849389286824,NA
17,165,4710,22873,0.20591964324749704,NA
17,167,41612,193491,0.21505909835599588,NA
17,169,1184,6733,0.17585028961829793,NA
17,171,947,4710,0.2010615711252654,NA
17,173,4339,20568,0.21095877090626217,NA
17,175,1134,5218,0.2173246454580299,NA
17,177,8978,43105,0.2082821018443336,NA
17,179,28061,129541,0.2166186767123922,NA
17,181,3393,16667,0.20357592848143038,NA
17,183,16747,71652,0.23372690224976275,NA
17,185,2263,10942,0.20681776640467922,NA
17,187,3620,16185,0.22366388631448872,NA
17,189,2731,13536,0.2017582742316785,NA
17,191,3492,15761,0.22155954571410444,NA
17,193,2847,13401,0.21244683232594583,NA
17,195,11925,54498,0.21881536937135307,NA
17,197,163101,700728,0.2327593588382368,NA
17,199,14023,66706,0.21022096962791953,NA
17,201,65428,280922,0.232904507300959,NA
17,203,9051,38285,0.23641112707326628,NA
18,000,1587254,6862199,0.23130398870682706,NA
18,001,11364,36288,0.31316137566137564,NA
18,003,99640,394545,0.25254406975123245,NA
18,005,20215,84003,0.2406461673987834,NA
18,007,2095,8729,0.24000458242639477,NA
18,009,2653,11893,0.22307239552678046,NA
18,011,19240,76120,0.2527588018917499,NA
18,013,2588,15653,0.16533571839264039,NA
18,015,4422,20525,0.21544457978075518,NA
18,017,8727,37666,0.2316943662719694,NA
18,019,27311,125467,0.21767476707022565,NA
18,021,6061,26460,0.22906273620559334,NA
18,023,8608,32730,0.26300030553009474,NA
18,025,2119,10438,0.2030082391262694,NA
18,027,9956,33656,0.29581649631566437,NA
18,029,10973,51215,0.21425363662989358,NA
18,031,6121,26399,0.231864843365279,NA
18,033,10618,44198,0.24023711480157472,NA
18,035,20365,112321,0.1813107077038132,NA
18,037,10529,43546,0.24179029072704725,NA
18,039,55809,206409,0.2703806520064532,NA
18,041,5119,23362,0.21911651399708929,NA
18,043,17837,80809,0.22073036419210731,NA
18,045,3713,16731,0.2219233757695296,NA
18,047,5132,23096,0.22220297887080015,NA
18,049,4732,20358,0.23243933588761176,NA
18,051,7707,32904,0.23422684172137126,NA
18,053,14258,66200,0.21537764350453173,NA
18,055,6704,31196,0.21489934607000896,NA
18,057,92760,371645,0.24959302560238938,NA
18,059,19920,86166,0.23118167258547456,NA
18,061,8793,40006,0.2197920311953207,NA
18,063,45504,186387,0.24413719840976034,NA
18,065,9815,48929,0.20059678309387072,NA
18,067,19245,83831,0.22956901384929204,NA
18,069,7939,36781,0.21584513743508876,NA
18,071,11914,46460,0.25643564356435644,NA
18,073,7614,33535,0.22704636946473833,NA
18,075,5146,20032,0.2568889776357827,NA
18,077,6575,33056,0.19890488867376574,NA
18,079,6356,27622,0.23010643689812468,NA
18,081,40432,167819,0.2409262360042665,NA
18,083,7788,36070,0.21591350152481287,NA
18,085,18736,80364,0.23313921656463094,NA
18,087,12839,40907,0.31385826386681986,NA
18,089,115228,500598,0.23018070387816172,NA
18,091,23540,111706,0.21073174225198288,NA
18,093,9530,45084,0.21138319581226156,NA
18,095,28216,132504,0.21294451488256957,NA
18,097,240626,968460,0.24846250748611198,NA
18,099,11177,46352,0.24113306869175008,NA
18,101,2174,9897,0.21966252399717087,NA
18,103,7310,35402,0.20648550929326026,NA
18,105,21960,139342,0.15759785276513902,NA
18,107,8816,38573,0.22855365151790114,NA
18,109,16009,73227,0.21862154669725647,NA
18,111,2948,13960,0.21117478510028653,NA
18,113,11429,47430,0.24096563356525405,NA
18,115,1195,6004,0.19903397734843437,NA
18,117,4510,19638,0.2296567878602709,NA
18,119,4262,21532,0.19793795281441576,NA
18,121,3778,16484,0.2291919437029847,NA
18,123,3927,19209,0.20443542089645478,NA
18,125,2689,12106,0.22212126218404096,NA
18,127,37031,175335,0.211201414435224,NA
18,129,5355,25040,0.21385782747603835,NA
18,131,2706,12385,0.218490109002826,NA
18,133,7388,37567,0.19666196395772886,NA
18,135,5494,24216,0.2268747935249422,NA
18,137,6964,29227,0.238272829917542,NA
18,139,3780,16847,0.22437229180269483,NA
18,141,63119,272848,0.23133392951386852,NA
18,143,5589,24657,0.22666991118140892,NA
18,145,10025,45231,0.22164002564612767,NA
18,147,4284,19910,0.21516825715720744,NA
18,149,5156,23206,0.22218391795225373,NA
18,151,6806,34917,0.19491938024458,NA
18,153,3885,20757,0.18716577540106952,NA
18,155,2367,10019,0.23625112286655356,NA
18,157,38169,188792,0.20217488029153777,NA
18,159,3105,15256,0.20352648138437335,NA
18,161,1456,6973,0.2088053922271619,NA
18,163,38818,179810,0.2158834325120961,NA
18,165,3322,15417,0.21547642213141338,NA
18,167,21784,106153,0.20521322996052868,NA
18,169,6457,30670,0.21053146397130745,NA
18,171,1873,8518,0.21988729748767316,NA
18,173,14969,65867,0.2272609956427346,NA
18,175,6299,28205,0.22332919695089523,NA
18,177,14928,66127,0.22574742540868328,NA
18,179,7043,28555,0.2466468219226055,NA
18,181,5889,24917,0.2363446642854276,NA
18,183,7877,34742,0.2267284554717633,NA
19,000,730122,3207004,0.2276648236173076,NA
19,001,1689,7389,0.2285830288266342,NA
19,003,766,3544,0.21613995485327314,NA
19,005,3451,14074,0.24520392212590592,NA
19,007,2652,12119,0.21882993646340457,NA
19,009,1201,5534,0.21702204553668233,NA
19,011,5863,25796,0.22728329973639325,NA
19,013,28522,130471,0.2186079665212959,NA
19,015,5486,26590,0.2063181647235803,NA
19,017,5690,25307,0.22483897735804323,NA
19,019,5232,20691,0.2528635638683486,NA
19,021,5452,20567,0.26508484465405746,NA
19,023,3115,14172,0.21979960485464295,NA
19,025,2126,9763,0.21776093413909658,NA
19,027,5003,20522,0.24378715524802652,NA
19,029,3004,13130,0.2287890327494288,NA
19,031,3823,18302,0.20888427494262923,NA
19,033,8861,42406,0.20895627977173042,NA
19,035,2652,11605,0.22852218871176216,NA
19,037,2680,11658,0.22988505747126436,NA
19,039,2468,9588,0.25740508969545267,NA
19,041,3720,16511,0.2253043425595058,NA
19,043,3654,16969,0.21533384406859568,NA
19,045,10509,46158,0.22767450929416352,NA
19,047,3963,16013,0.24748641728595516,NA
19,049,29254,111092,0.263331292982393,NA
19,051,2723,9169,0.29697895081252046,NA
19,053,1790,7665,0.23352902804957598,NA
19,055,4072,17600,0.23136363636363635,NA
19,057,8458,38253,0.2211068412934933,NA
19,059,3441,18056,0.19057377049180327,NA
19,061,22098,98887,0.22346718982272695,NA
19,063,1773,9229,0.1921118214324412,NA
19,065,4110,19210,0.21395106715252474,NA
19,067,3519,15326,0.22960981338901212,NA
19,069,2427,9875,0.24577215189873416,NA
19,071,1399,6458,0.2166305357695881,NA
19,073,1917,8584,0.22332246039142592,NA
19,075,2933,12384,0.23683785529715762,NA
19,077,2268,10722,0.21152770005595972,NA
19,079,3470,14729,0.2355896530653812,NA
19,081,2283,10615,0.21507300989166275,NA
19,083,3094,16463,0.1879365850695499,NA
19,085,3419,14670,0.23306066802999317,NA
19,087,4111,19547,0.21031360311045172,NA
19,089,2350,9376,0.25063993174061433,NA
19,091,2253,9500,0.2371578947368421,NA
19,093,1682,6833,0.24615834918776525,NA
19,095,3791,16381,0.2314266528294976,NA
19,097,4276,19342,0.22107331196360253,NA
19,099,8319,37919,0.219388696959308,NA
19,101,2549,15440,0.16509067357512952,NA
19,103,30155,157528,0.1914262861205627,NA
19,105,4195,20900,0.2007177033492823,NA
19,107,2220,9914,0.2239257615493242,NA
19,109,3188,14396,0.2214504028896916,NA
19,111,6942,32565,0.21317365269461078,NA
19,113,50973,228972,0.22261673916461402,NA
19,115,2225,10513,0.2116427280509845,NA
19,117,2082,8747,0.2380244655310392,NA
19,119,3428,12324,0.27815644271340473,NA
19,121,4180,16971,0.24630251605680278,NA
19,123,5136,21874,0.2347993051110908,NA
19,125,7805,33770,0.23112229789754218,NA
19,127,10133,40014,0.253236367271455,NA
19,129,3308,14633,0.22606437504271168,NA
19,131,2514,10518,0.2390188248716486,NA
19,133,1898,8493,0.22347815848345695,NA
19,135,1714,7504,0.22841151385927505,NA
19,137,2266,10139,0.22349344116776804,NA
19,139,9944,42218,0.23553934340802501,NA
19,141,3443,14012,0.24571795603768198,NA
19,143,1335,5978,0.22331883573101372,NA
19,145,2709,15014,0.1804315971759691,NA
19,147,2031,8810,0.23053348467650397,NA
19,149,6357,25722,0.24714252390949382,NA
19,151,1614,6976,0.23136467889908258,NA
19,153,121524,505255,0.24052013339798717,NA
19,155,21132,93179,0.2267892980177937,NA
19,157,3581,18453,0.1940605863545223,NA
19,159,1065,4642,0.22942697113313226,NA
19,161,2191,9686,0.22620276688003305,NA
19,163,39970,174270,0.22935674528031216,NA
19,165,2673,11806,0.22641029984753516,NA
19,167,9872,36246,0.27236108812006843,NA
19,169,16274,98566,0.1651076436093582,NA
19,171,4010,16833,0.2382225390601794,NA
19,173,1416,5924,0.23902768399729912,NA
19,175,2613,11906,0.2194691752057786,NA
19,177,1738,7266,0.239196256537297,NA
19,179,8395,35166,0.23872490473753058,NA
19,181,13443,55205,0.24351055158047277,NA
19,183,5576,22560,0.24716312056737588,NA
19,185,1707,6557,0.2603324691169742,NA
19,187,7814,36485,0.2141702069343566,NA
19,189,2300,10571,0.21757638823195535,NA
19,191,3679,19815,0.18566742366893768,NA
19,193,27116,105951,0.2559296278468349,NA
19,195,1553,7297,0.21282718925585858,NA
19,197,3324,12656,0.26264222503160556,NA
20,000,694337,2940546,0.23612519579697103,NA
20,001,2784,12412,0.22429906542056074,NA
20,003,2000,7838,0.25516713447307987,NA
20,005,3493,16016,0.2180944055944056,NA
20,007,934,4071,0.22942765905183002,NA
20,009,6051,24899,0.24302180810474316,NA
20,011,3775,14408,0.2620072182121044,NA
20,013,2318,9250,0.2505945945945946,NA
20,015,16776,68632,0.24443408322648327,NA
20,017,522,2579,0.20240403257076386,NA
20,019,734,3347,0.219300866447565,NA
20,021,4338,19054,0.22766873097512333,NA
20,023,609,2636,0.2310318664643399,NA
20,025,422,1847,0.22847861396859773,NA
20,027,1857,8007,0.23192206819033345,NA
20,029,2092,8854,0.23627738875084708,NA
20,031,1744,8251,0.21136831899163738,NA
20,033,388,1655,0.23444108761329305,NA
20,035,8085,34157,0.2367011154375384,NA
20,037,8666,38764,0.2235579403570323,NA
20,039,585,2712,0.2157079646017699,NA
20,041,4250,18445,0.2304147465437788,NA
20,043,1588,7493,0.21193113572667824,NA
20,045,20988,120553,0.1740976997669075,NA
20,047,614,2733,0.22466154409074277,NA
20,049,570,2467,0.2310498581272801,NA
20,051,5739,28810,0.19920166608816384,NA
20,053,1133,6357,0.17822872424099417,NA
20,055,11141,37466,0.29736294240111033,NA
20,057,10201,33980,0.30020600353148913,NA
20,059,5949,26125,0.2277129186602871,NA
20,061,11321,35047,0.32302336861928266,NA
20,063,697,2735,0.2548446069469835,NA
20,065,490,2376,0.20622895622895623,NA
20,067,2168,7147,0.30334406044494194,NA
20,069,1667,5743,0.2902664112833014,NA
20,071,320,1181,0.27095681625740897,NA
20,073,1260,5870,0.21465076660988075,NA
20,075,707,2437,0.2901107919573246,NA
20,077,1417,5435,0.2607175712971481,NA
20,079,7809,33504,0.2330766475644699,NA
20,081,970,3630,0.26721763085399447,NA
20,083,390,1655,0.23564954682779457,NA
20,085,3356,13368,0.25104727707959307,NA
20,087,3908,18327,0.21323730015823647,NA
20,089,603,2847,0.21180189673340358,NA
20,091,144378,622237,0.23203056070275474,NA
20,093,1131,3823,0.29584096259482084,NA
20,095,1660,7066,0.2349278233795641,NA
20,097,572,2374,0.2409435551811289,NA
20,099,4763,19728,0.24143349553933496,NA
20,101,370,1529,0.2419882275997384,NA
20,103,19682,83518,0.23566177350990206,NA
20,105,634,2920,0.21712328767123287,NA
20,107,2167,9860,0.21977687626774847,NA
20,109,681,2665,0.2555347091932458,NA
20,111,7192,32172,0.22354842720377968,NA
20,113,6602,30091,0.21940114984546874,NA
20,115,2473,11690,0.21154833190761335,NA
20,117,2384,9933,0.24000805396154234,NA
20,119,1036,3911,0.26489388903093836,NA
20,121,8197,35320,0.23207814269535673,NA
20,123,1407,5719,0.2460220318237454,NA
20,125,7184,30568,0.23501701125359853,NA
20,127,1098,5334,0.20584926884139482,NA
20,129,628,2580,0.2434108527131783,NA
20,131,2700,10114,0.2669566936919122,NA
20,133,3722,15420,0.24137483787289235,NA
20,135,588,2618,0.22459893048128343,NA
20,137,1020,5330,0.19136960600375236,NA
20,139,3652,15824,0.230788675429727,NA
20,141,808,3427,0.23577473008462213,NA
20,143,1367,5818,0.23496046751460983,NA
20,145,999,6126,0.16307541625857003,NA
20,147,1066,4761,0.22390254148288175,NA
20,149,7547,26382,0.28606625729664165,NA
20,151,2153,9082,0.23706232107465317,NA
20,153,563,2463,0.2285830288266342,NA
20,155,13401,61497,0.21791306893019172,NA
20,157,1053,4627,0.22757726388588717,NA
20,159,2208,9260,0.2384449244060475,NA
20,161,11490,71402,0.16091986218873422,NA
20,163,1052,4778,0.22017580577647552,NA
20,165,567,2830,0.20035335689045936,NA
20,167,1470,6723,0.2186523873270861,NA
20,169,11911,53098,0.22432106670684396,NA
20,171,1284,4922,0.2608695652173913,NA
20,173,130091,528469,0.24616581105041166,NA
20,175,6630,21067,0.3147102102814829,NA
20,177,40606,177746,0.2284495853633837,NA
20,179,602,2423,0.24845233182005777,NA
20,181,1415,5844,0.24212867898699522,NA
20,183,727,3590,0.20250696378830083,NA
20,185,953,3909,0.24379636735738042,NA
20,187,508,1901,0.2672277748553393,NA
20,189,1456,5077,0.2867835335828245,NA
20,191,5348,22334,0.2394555386406376,NA
20,193,1923,7865,0.2445009535918627,NA
20,195,524,2731,0.19187110948370562,NA
20,197,1634,7057,0.23154314864673373,NA
20,199,422,1509,0.27965540092776675,NA
20,201,1365,5504,0.2480014534883721,NA
20,203,589,2082,0.2829010566762728,NA
20,205,1994,8382,0.23789071820567884,NA
20,207,624,3115,0.20032102728731943,NA
20,209,44637,165281,0.2700673398636262,NA
21,000,1016895,4526154,0.22467087951492593,NA
21,001,3798,19264,0.19715531561461794,NA
21,003,4997,21788,0.2293464292270975,NA
21,005,5667,24613,0.2302441799049283,NA
21,007,1505,7582,0.19849643893431812,NA
21,009,10607,45008,0.23566921436189123,NA
21,011,3304,12975,0.25464354527938343,NA
21,013,5161,23317,0.22134065274263412,NA
21,015,35434,140496,0.25220646851155903,NA
21,017,4557,20134,0.22633356511373795,NA
21,019,10134,47826,0.2118931125329319,NA
21,021,6349,30988,0.20488576223054086,NA
21,023,1973,8426,0.23415618324234513,NA
21,025,2739,12953,0.2114568053732726,NA
21,027,4736,21124,0.22419996212838478,NA
21,029,17812,84863,0.20989123646347643,NA
21,031,2861,12375,0.2311919191919192,NA
21,033,2920,12551,0.23265078479802406,NA
21,035,7081,38280,0.1849791013584117,NA
21,037,19066,93702,0.20347484578770997,NA
21,039,1109,4704,0.23575680272108843,NA
21,041,2968,10987,0.27013743515063254,NA
21,043,5855,26366,0.2220662975043617,NA
21,045,3655,15918,0.2296142731498932,NA
21,047,20511,72032,0.28474844513549535,NA
21,049,8332,37304,0.2233540639073558,NA
21,051,4108,19648,0.2090798045602606,NA
21,053,1970,9148,0.21534761696545693,NA
21,055,1997,8974,0.22253175841319367,NA
21,057,1351,6000,0.22516666666666665,NA
21,059,25134,103458,0.24293916371861046,NA
21,061,2235,12448,0.17954691516709512,NA
21,063,1217,7245,0.16797791580400276,NA
21,065,2941,13936,0.2110361653272101,NA
21,067,66445,320154,0.2075407460159798,NA
21,069,3722,15442,0.2410309545395674,NA
21,071,7726,34423,0.22444295964907185,NA
21,073,10758,51644,0.20831074277747658,NA
21,075,1382,6338,0.21804985799936888,NA
21,077,2063,8792,0.23464513193812556,NA
21,079,3950,17829,0.2215491614784901,NA
21,081,6751,25619,0.2635153596939771,NA
21,083,8836,36461,0.24234113162008722,NA
21,085,6247,26825,0.23287977632805218,NA
21,087,2393,11468,0.2086675967910708,NA
21,089,7370,35221,0.20925016325487636,NA
21,091,2076,8920,0.2327354260089686,NA
21,093,27780,112273,0.2474325973297231,NA
21,095,6030,25324,0.2381140420154794,NA
21,097,4467,19415,0.2300798351789853,NA
21,099,4749,19724,0.24077266274589332,NA
21,101,9917,44119,0.22477844012783607,NA
21,103,3730,15973,0.23351906341952045,NA
21,105,863,4447,0.1940634135372161,NA
21,107,10338,44929,0.23009637427941865,NA
21,109,3055,13104,0.23313492063492064,NA
21,111,170854,772144,0.22127219793199196,NA
21,113,12919,55017,0.23481832888016432,NA
21,115,4891,22116,0.22115210707180322,NA
21,117,39420,171321,0.23009438422610187,NA
21,119,2713,13659,0.1986236181272421,NA
21,121,6957,29794,0.23350338994428407,NA
21,123,3457,15303,0.22590341763052996,NA
21,125,14273,63296,0.22549608190091,NA
21,127,3835,16000,0.2396875,NA
21,129,1291,7293,0.17701905937200055,NA
21,131,2103,9864,0.21319951338199514,NA
21,133,4406,20423,0.21573715908534496,NA
21,135,2976,12973,0.22939952208432898,NA
21,137,6080,24776,0.24539877300613497,NA
21,139,1821,8892,0.20479082321187583,NA
21,141,6837,28283,0.24173531803556908,NA
21,143,1285,9187,0.1398715576357897,NA
21,145,14581,67428,0.21624547665658184,NA
21,147,3685,17050,0.2161290322580645,NA
21,149,2099,9054,0.23183123481334217,NA
21,151,20485,96735,0.21176409779293948,NA
21,153,2544,11228,0.22657641610260065,NA
21,155,4690,19834,0.23646263991126348,NA
21,157,6285,31744,0.19799017137096775,NA
21,159,2100,10928,0.19216691068814057,NA
21,161,3898,16841,0.23145893949290422,NA
21,163,6524,30131,0.21652119080017257,NA
21,165,1174,6286,0.18676423798918232,NA
21,167,5019,23097,0.21730094817508766,NA
21,169,2440,10482,0.23278000381606564,NA
21,171,2691,11306,0.23801521316115337,NA
21,173,6620,28527,0.23206085462894802,NA
21,175,2613,14283,0.18294475950430583,NA
21,177,6442,30568,0.21074326092645904,NA
21,179,10894,47730,0.22824219568405615,NA
21,181,1877,7686,0.24421025240697372,NA
21,183,5564,23626,0.23550325912130704,NA
21,185,16986,70183,0.24202442186854367,NA
21,187,2345,11313,0.20728365597100681,NA
21,189,917,4001,0.22919270182454388,NA
21,191,3414,14810,0.23051991897366644,NA
21,193,6351,27133,0.23406921460951607,NA
21,195,11384,55973,0.20338377431976132,NA
21,197,3088,12972,0.23805118717237125,NA
21,199,14387,66191,0.21735583387469595,NA
21,201,514,2313,0.2222222222222222,NA
21,203,3410,16190,0.21062384187770228,NA
21,205,4861,24409,0.19914785529927487,NA
21,207,4215,18279,0.2305924831774167,NA
21,209,14492,60168,0.24085892833399813,NA
21,211,10873,49515,0.21959002322528526,NA
21,213,4684,20195,0.2319385986630354,NA
21,215,4625,20531,0.22526910525546734,NA
21,217,6057,26443,0.22905873009870287,NA
21,219,3367,12494,0.26948935489034737,NA
21,221,3089,14369,0.2149766859210801,NA
21,223,1898,8607,0.22051818287440456,NA
21,225,2547,13106,0.19433847092934534,NA
21,227,33475,142229,0.23535987738084357,NA
21,229,2847,12267,0.23208608461726585,NA
21,231,3972,19580,0.20286006128702758,NA
21,233,3091,12726,0.2428885745717429,NA
21,235,9662,36825,0.26237610319076715,NA
21,237,1424,6282,0.22667940146450175,NA
21,239,5845,27268,0.21435382132903036,NA
22,000,1067149,4573749,0.23332041176723953,NA
22,001,14560,56489,0.25774929632317795,NA
22,003,5087,22112,0.23005607814761217,NA
22,005,34316,131632,0.2606964871763705,NA
22,007,4087,20160,0.2027281746031746,NA
22,009,9212,38408,0.23984586544469902,NA
22,011,9391,36827,0.2550031227088821,NA
22,013,2847,12366,0.23022804463852498,NA
22,015,31948,129795,0.24614199314303326,NA
22,017,52592,226386,0.23231118532064704,NA
22,019,50425,203761,0.24747130216282803,NA
22,021,2079,9389,0.2214293321972521,NA
22,023,1058,4768,0.2218959731543624,NA
22,025,1825,8414,0.21690040408842406,NA
22,027,2636,13670,0.1928310168251646,NA
22,029,4109,17688,0.23230438715513343,NA
22,031,6516,27114,0.24031865456959503,NA
22,033,100971,448467,0.22514700078266628,NA
22,035,1364,6829,0.19973641821642993,NA
22,037,3357,19229,0.17458006136564563,NA
22,039,7945,31754,0.2502046986206462,NA
22,041,4878,19285,0.25294270158154003,NA
22,043,4556,21911,0.20793208890511616,NA
22,045,16975,67659,0.2508904949821901,NA
22,047,6190,29617,0.2090015869264274,NA
22,049,3092,14746,0.20968398209683983,NA
22,051,93320,421777,0.22125435953122147,NA
22,053,7955,31553,0.25211548822615915,NA
22,055,60283,249750,0.24137337337337336,NA
22,057,21505,95056,0.22623506143746844,NA
22,059,3190,14800,0.21554054054054053,NA
22,061,9477,47962,0.19759392852675034,NA
22,063,38300,150145,0.255086749475507,NA
22,065,2359,9246,0.25513735669478693,NA
22,067,5547,23955,0.23155917345021917,NA
22,069,8164,36291,0.2249593563142377,NA
22,071,70990,364136,0.19495463233517146,NA
22,073,38561,157568,0.24472608651502845,NA
22,075,5433,22386,0.24269632806218172,NA
22,077,4256,20000,0.2128,NA
22,079,31500,126260,0.24948518929193728,NA
22,081,1711,7356,0.23259923871669386,NA
22,083,4686,19712,0.23772321428571427,NA
22,085,5058,21906,0.23089564502875926,NA
22,087,11455,44463,0.25762993950025864,NA
22,089,12066,50620,0.23836428289213749,NA
22,091,2179,10774,0.20224614813439762,NA
22,093,4196,19191,0.2186441561148455,NA
22,095,9458,39592,0.23888664376641747,NA
22,097,21758,81464,0.2670873023666896,NA
22,099,12116,51057,0.2373034059972188,NA
22,101,11432,47055,0.2429497396663479,NA
22,103,64546,275583,0.2342161889521487,NA
22,105,33831,138064,0.24503853285432842,NA
22,107,773,3764,0.20536663124335813,NA
22,109,25668,103616,0.2477223594811612,NA
22,111,4332,20650,0.2097820823244552,NA
22,113,14404,56992,0.2527372262773723,NA
22,115,11759,46250,0.25424864864864866,NA
22,117,10622,44865,0.2367547085701549,NA
22,119,7934,35238,0.22515466258016914,NA
22,121,6893,28266,0.24386188353498903,NA
22,123,2101,9323,0.22535664485680576,NA
22,125,2523,15371,0.16414026413375837,NA
22,127,2792,13216,0.2112590799031477,NA
23,000,249052,1395722,0.17843954598408565,NA
23,001,23176,113765,0.2037181910077792,NA
23,003,12654,67351,0.18788139745512317,NA
23,005,55120,310230,0.17767462850143442,NA
23,007,5219,30828,0.16929414817698196,NA
23,009,8937,56526,0.15810423521919117,NA
23,011,23651,127259,0.18584933089211764,NA
23,013,6829,40977,0.1666544646997096,NA
23,015,5883,36507,0.1611471772536774,NA
23,017,10476,59905,0.17487688840664387,NA
23,019,27076,155312,0.17433295559905224,NA
23,021,2968,17486,0.16973578863090472,NA
23,023,6648,37513,0.17721856423106655,NA
23,025,9391,51302,0.18305329226930725,NA
23,027,7118,40620,0.17523387493845397,NA
23,029,5838,31555,0.18501029947710346,NA
23,031,38068,218586,0.1741557098807792,NA
24,000,1361916,6180253,0.2203657358363808,NA
24,001,12045,67273,0.17904657143281852,NA
24,003,133550,594582,0.22461157586337965,NA
24,005,183157,844703,0.21683005742846895,NA
24,009,21783,94728,0.22995312895870282,NA
24,011,7975,33593,0.23740064894472063,NA
24,013,39177,176639,0.2217913371339285,NA
24,015,23340,105672,0.22087213263683853,NA
24,017,40744,171973,0.23692091200362847,NA
24,019,6783,32879,0.20630189482648498,NA
24,021,68563,293391,0.23369155836409433,NA
24,023,4943,28423,0.17390845442071562,NA
24,025,58594,264644,0.22140687111742569,NA
24,027,79057,336001,0.23528799021431485,NA
24,029,2910,19303,0.1507537688442211,NA
24,031,238759,1058474,0.22556907396875123,NA
24,033,206709,947430,0.21817865172097148,NA
24,035,10906,52508,0.2077016835529824,NA
24,037,27529,115281,0.23879910826588943,NA
24,039,4349,24910,0.17458851866720193,NA
24,041,6926,37823,0.1831160933823335,NA
24,043,33592,155813,0.2155917670540969,NA
24,045,23488,104800,0.22412213740458015,NA
24,047,9284,54171,0.1713832124199295,NA
24,510,117753,565239,0.2083242663722779,NA
25,000,1341801,7001399,0.19164755501007727,NA
25,001,31794,231735,0.13719981875849568,NA
25,003,20097,126818,0.15847119494078127,NA
25,005,118224,581841,0.2031895311605748,NA
25,007,3633,20819,0.1745040587924492,NA
25,009,167210,810089,0.20640941921196312,NA
25,011,11591,70836,0.16363148681461404,NA
25,013,95008,460291,0.20640855458829305,NA
25,015,22556,162502,0.1388044454837479,NA
25,017,313933,1623952,0.19331421125747558,NA
25,019,2935,14444,0.20319855995569094,NA
25,021,147400,727473,0.20261920373677098,NA
25,023,109171,535308,0.2039405351685385,NA
25,025,121787,768425,0.15848911735042456,NA
25,027,176462,866866,0.20356318046849226,NA
26,000,2111911,10037261,0.21040710209687682,NA
26,001,1343,10489,0.1280388978930308,NA
26,003,1273,8757,0.1453694187507137,NA
26,005,28000,121939,0.2296230082254242,NA
26,007,5441,28904,0.18824384168281208,NA
26,009,4086,24409,0.16739727149821787,NA
26,011,2811,15145,0.18560581049851435,NA
26,013,1434,8310,0.17256317689530687,NA
26,015,13803,63808,0.2163208375125376,NA
