"statecode","countycode","v014_numerator","v014_denominator","v014_rawvalue","v014_cihigh","v014_cilow"
"27","061",142,8810,16.1180476730988,18.7691368404215,13.466958505776
"55","111",142,13210,10.7494322482967,12.5174939866853,8.98137050990814
"29","229",143,4513,31.686239751828,36.8797232564766,26.4927562471795
"26","165",143,7047,20.2923229743153,23.6183043928592,16.9663415557714
"42","061",143,9957,14.3617555488601,16.7156966010323,12.0078144966879
"27","027",143,19530,7.32206861239119,8.52218080166302,6.12195642311937
"42","065",144,8706,16.5403170227429,19.2419021364576,13.8387319090283
"21","147",144,3147,45.7578646329838,53.2316491897045,38.2840800762631
"48","505",144,3928,36.6598778004073,42.6476578411405,30.6720977596741
"29","175",144,5118,28.1359906213365,32.7315357561547,23.5404454865182
"53","065",144,9376,15.358361774744,17.8668941979522,12.8498293515358
"54","109",144,4117,34.9769249453486,40.6898226864222,29.264027204275
"48","415",144,3837,37.529319781079,43.6591086786552,31.3995308835027
"13","033",145,5310,27.3069679849341,31.7516996938668,22.8622362760013
"05","019",145,8532,16.99484294421,19.7610789233981,14.2286069650219
"54","097",145,5997,24.178756044689,28.1143113847645,20.2432007046135
"01","111",146,4929,29.6206127003449,34.4253946253287,24.8158307753611
"12","133",146,4593,31.7875027215328,36.9437775110484,26.6312279320171
"47","055",146,6544,22.3105134474328,25.9295186595729,18.6915082352926
"48","457",146,3709,39.3637098948504,45.7489269636682,32.9784928260325
"39","051",146,9041,16.1486561221104,18.7681418104463,13.5291704337744
"48","477",146,10172,14.3531262288635,16.6813576590882,12.0248947986389
"02","180",147,2671,55.0355672032946,63.9325110744459,46.1386233321434
"13","195",147,6055,24.2774566473988,28.2021035639711,20.3528097308266
"19","049",147,21496,6.83848157796799,7.94397734833667,5.73298580759932
"27","141",147,23592,6.23092573753815,7.23820520006125,5.22364627501505
"51","167",147,4725,31.1111111111111,36.1404734560519,26.0817487661704
"36","003",147,14303,10.2775641473817,11.9390153869709,8.61611290779242
"47","021",147,8771,16.7597765363128,19.4691297548563,14.0504233177694
"22","085",148,4808,30.7820299500832,35.7413538100601,25.8227060901063
"05","023",148,4562,32.4419114423498,37.6686604819748,27.2151624027249
"18","037",148,9296,15.92082616179,18.4858465058917,13.3558058176884
"35","041",148,5723,25.860562641971,30.026983945268,21.6941413386739
"29","217",148,5540,26.7148014440433,31.0188500214385,22.4107528666482
"30","031",148,27076,5.46609543507165,6.34674357803106,4.58544729211224
"26","093",148,40683,3.6378831452941,4.22398616421525,3.05178012637296
"48","445",148,2992,49.4652406417112,57.4346354006581,41.4958458827644
"51","121",148,35626,4.1542693538427,4.82356787511281,3.48497083257259
"13","227",149,6361,23.4239899386889,27.1851672703723,19.6628126070055
"17","057",149,6302,23.6432878451285,27.4396777224434,19.8468979678137
"29","131",149,5264,28.3054711246201,32.8504652368613,23.7604770123788
"27","035",149,12569,11.8545628132707,13.7580435203149,9.95108210622658
"45","089",149,6237,23.8896905563572,27.7256451830749,20.0537359296396
"09","005",150,34915,4.29614778748389,4.98367462349349,3.60862095147429
"13","205",150,4291,34.9568865066418,40.5511534559019,29.3626195573817
"18","169",150,7360,20.3804347826087,23.6419836249015,17.1188859403159
"30","047",150,6738,22.2617987533393,25.8244285365502,18.6991689701284
"20","079",150,8362,17.9382922745755,20.8090169193106,15.0675676298403
"37","031",150,11679,12.8435653737478,14.8989639078068,10.7881668396887
"29","215",150,4705,31.8809776833156,36.9829967012274,26.7789586654038
"51","155",150,5573,26.9154853759196,31.2228601254755,22.6081106263637
"42","099",150,8195,18.3038438071995,21.2330688809366,15.3746187334625
"05","067",151,3000,50.3333333333333,58.3616277419304,42.3050389247363
"17","049",151,6829,22.1115829550447,25.638436553784,18.5847293563053
"19","111",151,6376,23.6825595984944,27.4599879588757,19.905131238113
"22","043",151,3821,39.5184506673646,45.8217438434418,33.2151574912873
"22","083",151,4334,34.8407937240425,40.3979887461447,29.2835987019402
"47","069",151,4676,32.2925577416595,37.4433026573548,27.1418128259642
"29","029",151,7719,19.562119445524,22.6823271441626,16.4419117468854
"42","037",151,20022,7.54170412546199,8.74462507370848,6.3387831772155
"40","023",151,3263,46.276432730616,53.6576411969939,38.8952242642381
"54","035",151,5448,27.7165932452276,32.1374602103141,23.2957262801411
"51","840",151,7362,20.5107307796794,23.7822443936147,17.2392171657442
"22","111",152,4266,35.6305672761369,41.2950077101825,29.9661268420913
"05","027",152,7899,19.2429421445753,22.3021272175767,16.1837570715738
"18","055",152,6319,24.0544389935116,27.8785413659817,20.2303366210416
"39","031",152,7578,20.0580628134072,23.2468333190338,16.8692923077806
"18","059",152,17340,8.76585928489043,10.1594292325051,7.37228933727576
"20","111",152,9930,15.3071500503525,17.7406347322899,12.8736653684151
"39","065",152,8934,17.013655697336,19.7184355150703,14.3088758796017
"45","027",152,6028,25.2156602521566,29.2243700881948,21.2069504161184
"54","025",152,6034,25.1905866755055,29.1953103897313,21.1858629612797
"48","353",152,3437,44.2246144893803,51.2553107045791,37.1939182741814
"26","111",153,17656,8.66560942455822,10.0387325033208,7.29248634579566
"39","039",153,8815,17.356778218945,20.1070744275249,14.6064820103651
"23","017",153,10452,14.638346727899,16.9578895023567,12.3188039534413
"51","003",153,34524,4.43169968717414,5.13393178886085,3.72946758548743
"12","007",154,4926,31.2626877791311,36.2003573581287,26.3250182001336
"13","001",154,3956,38.9282103134479,45.0765824939692,32.7798381329267
"18","173",154,14390,10.7018763029882,12.3921445688771,9.01160803709923
"26","015",154,13001,11.8452426736405,13.7160957115716,9.9743896357094
"31","001",154,7917,19.4518125552608,22.5240571360543,16.3795679744673
"40","153",154,4419,34.8495134645847,40.3536909586201,29.3453359705494
"37","113",154,6498,23.6995998768852,27.4427455134106,19.9564542403598
"47","117",154,7467,20.6240792821749,23.8814731948764,17.3666853694734
"39","135",155,8826,17.5617493768411,20.3265129404099,14.7969858132724
"28","091",155,5217,29.7105616254552,34.3879247099977,25.0331985409128
"48","057",155,4616,33.578856152513,38.8652086681235,28.2925036369025
"48","233",155,5118,30.2852676826885,35.053107309898,25.5174280554791
"51","173",155,5814,26.6597867217062,30.8568632975676,22.4627101458449
"51","001",155,5855,26.4730999146029,30.6407862018886,22.3054136273172
"05","083",156,4010,38.9027431421446,45.0075790907037,32.7979071935856
"21","035",156,12393,12.5877511498427,14.5630914349812,10.6124108647041
"31","019",156,13079,11.9275173942962,13.7992501073264,10.055784681266
"40","009",156,4381,35.6083086053413,41.1961634680944,30.0204537425881
"42","117",156,9239,16.8849442580366,19.534624110155,14.2352644059182
"55","055",156,22255,7.00966075039317,8.1096559044584,5.90966559632794
"51","161",156,19820,7.87083753784057,9.10597336799807,6.63570170768306
"18","001",157,9101,17.2508515547742,19.9493165156398,14.5523865939086
"42","087",157,9027,17.3922676415199,20.112853617906,14.6716816651337
"36","053",157,21145,7.42492314968078,8.58636697133307,6.26347932802849
"18","175",158,5987,26.390512777685,30.5055650536753,22.2754605016947
"13","123",158,5692,27.7582572030921,32.0865808110249,23.4299335951592
"17","137",158,6926,22.8125902396766,26.3697398175504,19.2554406618028
"20","009",158,5888,26.8342391304348,31.0184813139188,22.6499969469507
"28","017",158,3643,43.3708482020313,50.1336310668004,36.6080653372621
"45","011",158,4710,33.5456475583864,38.7763944748098,28.3149006419631
"45","087",158,5145,30.709426627794,35.4979238049279,25.9209294506601
"42","083",158,8882,17.7887863093898,20.5625780203056,15.014994598474
"18","181",159,5071,31.3547623742852,36.2284874023507,26.4810373462196
"13","229",159,4353,36.526533425224,42.2041487749415,30.8489180755065
"17","007",159,14021,11.3401326581556,13.1028214547693,9.57744386154195
"17","073",159,9638,16.4971985889189,19.0614919710853,13.9329052067524
"36","073",159,8155,19.4972409564684,22.527855256569,16.4666266563678
"22","031",159,5786,27.4801244382993,31.7515830655583,23.2086658110404
"48","179",159,4829,32.9260716504452,38.0440380238808,27.8081052770097
"54","083",159,5210,30.5182341650672,35.2619308286603,25.774537501474
"47","077",159,5798,27.4232493963436,31.6858674745292,23.1606313181579
"51","171",159,8508,18.688293370945,21.593166386615,15.783420355275
"01","061",160,5550,28.8288288288288,33.2959021361658,24.3617555214919
"05","149",160,4589,34.8659838744825,40.2685240478797,29.4634437010852
"18","027",160,8200,19.5121951219512,22.5356410799659,16.4887491639366
"13","029",160,10877,14.7099384021329,16.9892669721173,12.4306098321486
"24","009",160,21681,7.37973340713067,8.52323494560768,6.23623186865365
"21","051",160,3773,42.4065730188179,48.9775395854016,35.8356064522343
"26","107",160,12955,12.3504438440756,14.2641649444786,10.4367227436727
"47","079",160,6197,25.8189446506374,29.8196315726513,21.8182577286235
"34","041",160,23020,6.95047784535187,8.02746554542659,5.87349014527715
"38","035",160,17799,8.98926906005955,10.3821707318231,7.59636738829597
"50","007",160,47543,3.36537450308142,3.88684468493196,2.84390432123088
"02","122",161,11578,13.9056831922612,16.0536890636795,11.7576773208429
"18","021",161,5428,29.6610169491525,34.2427435481358,25.0792903501693
"30","049",161,14298,11.2603161281298,12.9996931024815,9.52093915377808
"39","011",161,9872,16.3087520259319,18.8279590740763,13.7895449777876
"18","069",162,8161,19.8505085161132,22.9073308712488,16.7936861609776
"28","031",162,3914,41.3898824731732,47.7635991927086,35.0161657536379
"48","123",162,3915,41.3793103448276,47.7513990396581,35.0072216499971
"29","107",162,6821,23.7501832575869,27.4075248849526,20.0928416302212
"51","015",162,14212,11.3988179003659,13.1541463017353,9.64348949899652
"51","095",162,15205,10.6543900032884,12.2950823571366,9.01369764944022
"19","187",163,8124,20.0640078778927,23.1442152703367,16.9838004854486
"31","047",163,5769,28.2544635118738,32.5920618575516,23.916865166196
"28","101",163,5824,27.9876373626374,32.2842728118502,23.6910019134246
"01","109",164,11188,14.6585627457991,16.9020599759329,12.4150655156653
"24","019",164,5879,27.8959006633781,32.1653762562913,23.6264250704649
"17","117",164,9119,17.9844281171181,20.7369499956943,15.2319062385419
"30","085",164,3014,54.4127405441274,62.7406260818636,46.0848550063913
"36","107",164,9676,16.9491525423729,19.5432251974718,14.355079887274
"48","293",164,4381,37.4343757133075,43.1637176468242,31.7050337797907
"47","185",164,5462,30.0256316367631,34.621063165642,25.4302001078842
"27","067",165,9141,18.0505415162455,20.8047977085859,15.2962853239051
"47","025",165,7021,23.5009257940464,27.0868331938732,19.9150183942197
"39","047",165,6014,27.435982707017,31.6223238866285,23.2496415274054
"47","131",165,6277,26.2864425681058,30.2973802539722,22.2755048822393
"40","113",165,9629,17.1357357981099,19.7504056344567,14.521065961763
"48","115",165,2641,62.4763347216963,72.0093358024171,52.9433336409755
"05","103",166,4616,35.9618717504333,41.4325895806718,30.4911539201947
"54","069",166,9991,16.6149534581123,19.1425116108879,14.0873953053367
"42","005",166,11500,14.4347826086957,16.630681174294,12.2388840430973
"48","389",166,2825,58.7610619469027,67.7001180546482,49.8220058391571
"51","031",166,10196,16.280894468419,18.757633729343,13.804155207495
"18","051",167,7210,23.1622746185853,26.6752818373519,19.6492673998187
"18","151",167,7773,21.4846262704233,24.7431856486951,18.2260668921514
"36","033",167,9283,17.9898739631585,20.7183865180768,15.2613614082401
"22","089",167,11784,14.1717583163612,16.3211797392488,12.0223368934736
"27","139",167,37660,4.43441317047265,5.1069777495302,3.7618485914151
"34","009",167,15331,10.8929619724741,12.5450904733747,9.24083347157345
"31","119",167,8419,19.8360850457299,22.844611242108,16.8275588493518
"40","083",167,13649,12.2353285955015,14.0910529743796,10.3796042166234
"13","113",168,30961,5.42618132489261,6.24671372170662,4.60564892807859
"16","039",168,5576,30.12912482066,34.6851692140887,25.5730804272312
"16","067",168,5123,32.7932851844622,37.7521966694825,27.834373699442
"37","099",168,14768,11.3759479956663,13.0961879426976,9.65570804863497
"39","171",168,7786,21.5771898278962,24.8400338476443,18.3143458081481
"40","087",168,9996,16.8067226890756,19.3481896296277,14.2652557485235
"53","017",168,9982,16.8302945301543,19.3753259404687,14.2852631198398
"13","017",169,3842,43.9875065070276,50.6194690265487,37.3555439875065
"13","119",169,5493,30.7664300018205,35.4050609867104,26.1277990169306
"26","157",169,9981,16.9321711251378,19.4850215409278,14.3793207093478
"21","089",169,6869,24.6032901441258,28.3127092735478,20.8938710147037
"51","083",169,6817,24.790963767053,28.5286783042394,21.0532492298665
"13","225",170,8818,19.278748015423,22.1768284677245,16.3806675631215
"18","029",170,11372,14.9489975378122,17.1962076528662,12.7017874227581
"13","189",170,5040,33.7301587301587,38.8006494897608,28.6596679705567
"27","099",170,8691,19.5604648486941,22.5008944227815,16.6200352746066
"21","231",170,3692,46.0455037919827,52.9673004952314,39.1237070887339
"27","171",170,34395,4.94257886320686,5.68557271197542,4.19958501443831
"28","043",170,4530,37.5275938189845,43.1689345316544,31.8862531063147
"37","139",170,9176,18.5265911072363,21.3116034686568,15.7415787458158
"54","005",170,4302,39.5165039516504,45.4568278541131,33.5761800491877
"35","006",170,6018,28.2485875706215,32.4950603902284,24.0021147510146
"01","005",172,4787,35.9306454982244,41.3004301264391,30.5608608700096
"22","047",172,5883,29.2367839537651,33.6061803527561,24.8673875547741
"42","025",172,11952,14.3908969210174,16.5415963031513,12.2401975388835
"29","155",172,3382,50.8574807806032,58.4580600281679,43.2569015330385
"16","031",173,6875,25.1636363636364,28.9134218208601,21.4138509064126
"29","167",173,8571,20.1843425504609,23.1921333588161,17.1765517421056
"39","005",173,13315,12.9928651896357,14.9290105158403,11.0567198634312
"54","099",173,7775,22.2508038585209,25.566530548992,18.9350771680498
"51","089",173,9514,18.1837292411184,20.8933965754061,15.4740619068307
"01","133",174,4670,37.2591006423983,42.7953266976906,31.722874587106
"05","005",174,7052,24.6738513896767,28.3400702890265,21.0076324903269
"19","139",174,9790,17.7732379979571,20.4141139610025,15.1323620349117
"28","057",174,6140,28.3387622149837,32.5495400127386,24.1279844172288
"47","017",174,6461,26.93081566321,30.9323906017977,22.9292407246224
"48","147",174,7154,24.3220575901594,27.9360044280423,20.7081107522764
"48","067",174,6121,28.4267276588793,32.6505759970944,24.2028793206641
"55","035",174,28851,6.03098679421857,6.92711433496984,5.1348592534673
"12","075",175,7362,23.7707144797609,27.292632823748,20.2487961357738
"25","001",175,33722,5.1894905403001,5.95837621874245,4.42060486185775
"21","043",175,5576,31.3845050215208,36.0344983587577,26.7345116842839
"28","127",175,5686,30.7773478719662,35.3373835470336,26.2173121968989
"36","069",175,24139,7.24967894278968,8.32380640657993,6.17555147899942
"29","221",175,5070,34.5167652859961,39.6308407985075,29.4026897734846
"33","013",175,33544,5.21702838063439,5.98999412259817,4.44406263867061
"37","197",175,7118,24.5855577409385,28.2282049520136,20.9429105298633
"36","017",175,9024,19.3927304964539,22.2659976560764,16.5194633368314
"53","009",175,11588,15.1018294787711,17.3393478467754,12.8643111107669
"51","670",175,4869,35.9416718011912,41.2668644174231,30.6164791849593
"55","127",175,26015,6.72688833365366,7.72355805683002,5.7302186104773
"26","059",176,11083,15.880176847424,18.2263230493897,13.5340306454582
"38","079",176,3618,48.6456605859591,55.8325976662207,41.4587235056975
"18","145",177,9334,18.9629312191986,21.7565999575181,16.1692624808791
"39","021",177,8473,20.8898855187065,23.9674382159181,17.8123328214949
"37","087",177,10212,17.3325499412456,19.8860266356712,14.77907324682
"08","085",178,8371,21.2638872297217,24.3877268624642,18.1400475969791
"48","071",178,11686,15.2319014205032,17.4695928089755,12.9942100320308
"47","115",178,5671,31.3877622994181,35.9988823074745,26.7766422913617
"55","063",178,34860,5.1061388410786,5.8562725635596,4.3560051185976
"19","167",179,11470,15.6059285091543,17.8921545592074,13.3197024591012
"28","139",179,5301,33.7672137332579,38.7140186368815,28.8204088296342
"18","143",179,5002,35.7856857257097,41.0281912823089,30.5431801691106
"48","185",179,6156,29.0773229369721,33.3370716039813,24.8175742699628
"47","103",179,7178,24.9373084424631,28.5905562544036,21.2840606305226
"48","489",179,4837,37.0064089311557,42.4277471147631,31.5850707475483
"26","055",180,18545,9.70612024804529,11.1240851666432,8.28815532944742
"48","163",180,4401,40.8997955010225,46.8748374040894,34.9247535979556
"18","041",181,5034,35.9555025824394,41.1937034430402,30.7173017218386
"13","081",181,4726,38.2987727465087,43.878354450331,32.7191910426863
"08","043",181,7362,24.5857104047813,28.1674956713209,21.0039251382417
"22","041",181,4355,41.5614236509759,47.6163267812318,35.50652052072
"26","087",181,17992,10.0600266785238,11.5256282310063,8.59442512604133
"45","069",181,4749,38.1132870077911,43.6658461007084,32.5607279148738
"39","053",181,6275,28.8446215139442,33.0468690250621,24.6423740028264
"01","017",182,6318,28.8065843621399,32.9917451130001,24.6214236112797
"13","257",182,6045,30.1075268817204,34.4816948922969,25.733358871144
"06","069",182,15834,11.4942528735632,13.1641938628227,9.82431188430373
"21","137",182,5124,35.5191256830601,40.6795171006898,30.3587342654304
"39","127",182,7563,24.0645246595266,27.5607359016177,20.5683134174356
"36","019",182,18843,9.65875922093085,11.0620307607034,8.25548768115826
"28","045",182,9015,20.1885745978924,23.1216689544021,17.2554802413827
"47","151",182,5169,35.2099052041014,40.3253715658609,30.0944388423419
"30","063",182,25644,7.09717672749961,8.12828909779811,6.06606435720111
"54","049",182,12172,14.9523496549458,17.1246997719302,12.7799995379613
"48","407",182,5577,32.6340326340326,37.3752636944477,27.8928015736176
"54","037",183,13342,13.7160845450457,15.7033719492279,11.7287971408635
"18","077",184,7848,23.4454638124363,26.8331719589515,20.0577556659211
"21","179",184,9489,19.3908736431658,22.1927214178366,16.589025868495
"28","105",184,18984,9.69237252423093,11.0928536416904,8.29189140677144
"40","081",184,7699,23.8992076893103,27.3524787029291,20.4459366756915
"08","087",185,6353,29.120100739808,33.3163674165153,24.9238340631007
"39","041",185,53395,3.46474388987733,3.96402064232834,2.96546713742632
"28","039",185,5617,32.9357308171622,37.6818376708423,28.189623963482
"42","111",185,12629,14.6488241349275,16.7597499562215,12.5378983136336
"31","053",186,8704,21.3694852941176,24.4405831946338,18.2983873936015
"37","145",186,7523,24.7241791838362,28.2773941414452,21.1709642262273
"46","005",186,3706,50.1888828926066,57.401736677305,42.9760291079082
"48","331",186,5508,33.7690631808279,38.6221561594213,28.9159702022345
"18","103",187,7115,26.2825017568517,30.049556836136,22.5154466775674
"13","131",187,5790,32.2970639032815,36.9261825369789,27.6679452695842
"29","165",187,22927,8.15632224015353,9.32536297331128,6.98728150699579
"13","267",187,4347,43.0181734529561,49.1839422335191,36.852404672393
"33","015",187,59632,3.13590018781862,3.58536686492332,2.68643351071392
"02","158",188,2482,75.7453666398066,86.5729919555085,64.9177413241047
"21","081",188,6051,31.0692447529334,35.5105215722314,26.6279679336354
"29","027",188,10712,17.5504107542943,20.0592014594447,15.0416200491438
"36","115",188,10279,18.289716898531,20.904189710436,15.6752440866259
"41","011",188,10838,17.3463738697177,19.8259979732028,14.8667497662325
"48","177",188,5067,37.1028221827511,42.4065849681413,31.7990593973609
"22","029",189,3875,48.7741935483871,55.7278826029265,41.8205044938477
"28","137",189,8129,23.2500922622709,26.5648351686973,19.9353493558445
"37","111",189,8280,22.8260869565217,26.0803798413455,19.571794071698
"47","187",189,65507,2.88518784252065,3.29652625042118,2.47384943462011
"05","071",190,6741,28.1857291203086,32.1935522257969,24.1779060148202
"28","117",190,5701,33.3274864058937,38.0664331791084,28.588539632679
"13","107",190,5288,35.9304084720121,41.0394734406386,30.8213435033856
"48","493",190,12020,15.8069883527454,18.0546369013392,13.5593398041517
"05","009",191,7621,25.0623277785068,28.6166827087951,21.5079728482185
"29","161",191,10359,18.4380731730862,21.0529721907257,15.8231741554468
"21","211",192,10531,18.2318868103694,20.8108020760308,15.652971544708
"32","510",192,10627,18.0671873529689,20.6228057459942,15.5115689599435
"37","141",192,12814,14.9836116747308,17.1030557720212,12.8641675774403
"30","003",192,3717,51.6545601291364,58.9611398070164,44.3479804512564
"53","001",192,5935,32.3504633529907,36.926462790679,27.7744639153024
"40","065",192,5302,36.212749905696,41.3350729277028,31.0904268836892
"05","059",193,6028,32.0172528201725,36.5343713038025,27.5001343365425
"20","161",193,25263,7.63963108102759,8.71745993030605,6.56180223174914
"28","001",193,5646,34.1834927382218,39.0062327699826,29.3607527064609
"36","011",193,14981,12.8829851144783,14.7005667324826,11.0654034964741
"42","121",193,9072,21.2742504409171,24.275704389255,18.2727964925792
"40","139",194,5179,37.4589689129175,42.7301874924273,32.1877503334078
"23","003",194,12166,15.9460792372185,18.1900083037384,13.7021501706986
"48","143",194,17645,10.9946160385378,12.5417761985424,9.44745587853325
"19","045",195,9599,20.3146161058444,23.1659454615884,17.4632867501003
"22","003",195,4746,41.0872313527181,46.8541741436551,35.3202885617811
"17","029",196,13990,14.0100071479628,15.9714081486776,12.048606147248
"21","217",196,6929,28.2869100880358,32.2470775003608,24.3267426757108
"40","049",196,5985,32.7485380116959,37.3333333333333,28.1637426900585
"21","095",197,5020,39.2430278884462,44.7230898289505,33.7629659479419
"21","193",197,4990,39.4789579158317,44.9919661205073,33.965949711156
"28","071",198,20871,9.48684777921518,10.8082815709722,8.16541398745811
"40","039",198,8381,23.6248657678081,26.9156001274027,20.3341314082136
"37","017",199,6420,30.9968847352025,35.3036140997111,26.6901553706939
"21","013",199,4765,41.7628541448059,47.5654150094743,35.9602932801374
"21","141",199,5638,35.2962043277758,40.2002842355703,30.3921244199814
"41","045",199,7312,27.2155361050328,30.9968821827332,23.4341900273324
"51","019",199,15918,12.501570549064,14.2385477145461,10.7645933835818
"48","419",199,5774,34.4648423969519,39.2534122826715,29.6762725112322
"13","293",200,5578,35.8551452133381,40.824414812211,30.8858756144653
"21","113",200,13019,15.3621629925494,17.4912501591914,13.2330758259073
"41","053",200,22746,8.79275477006946,10.0113684086219,7.57414113151707
"32","023",200,7774,25.7267815796244,29.2923315953837,22.1612315638651
"39","001",200,6154,32.499187520312,37.0033451125305,27.9950299280935
"51","185",200,7875,25.3968253968254,28.9166458187318,21.877004974919
"18","083",201,8979,22.3855663214166,25.480320289828,19.2908123530053
"26","123",201,10382,19.3604315160855,22.0369674323218,16.6838955998492
"39","103",201,38858,5.17268001441145,5.88779133981073,4.45756868901216
"29","207",202,5724,35.2900069881202,40.15667959311,30.4233343831304
"21","183",202,5193,38.8985172347391,44.2628218738613,33.5342125956168
"55","141",202,14572,13.8622014822948,15.7738700240847,11.950532940505
"54","059",202,4417,45.7323975549015,52.0391292712161,39.4256658385869
"44","003",203,29074,6.98218339409782,7.94268767364652,6.02167911454912
"38","105",203,7620,26.6404199475066,30.3052101605773,22.9756297344358
"01","093",204,5742,35.5276907001045,40.4030650365531,30.6523163636559
"05","015",204,5760,35.4166666666667,40.2768054583139,30.5565278750194
"29","101",204,15514,13.1494134330282,14.9538738842264,11.3449529818301
"19","179",204,7788,26.1941448382126,29.7887004930519,22.5995891833734
"15","007",204,13276,15.3660741187105,17.474721259407,13.2574269780139
"40","015",204,6017,33.9039388399535,38.5564898520671,29.2513878278398
"17","093",205,34587,5.92708242981467,6.73845460097787,5.11571025865147
"23","025",205,9708,21.1166048619695,24.0073062715309,18.2259034524082
"18","065",205,9426,21.7483556121366,24.7255388589032,18.7711723653701
"24","013",205,38109,5.37930672544543,6.11569259975391,4.64292085113696
"37","135",205,53419,3.83758587768397,4.362921980644,3.31224977472394
"28","133",205,6038,33.9516396157668,38.5993589407124,29.3039202908212
"01","079",206,6495,31.7167051578137,36.0479279730621,27.3854823425653
"18","099",206,11215,18.36825679893,20.876619900583,15.859893697277
"13","143",206,6823,30.1919976549905,34.3150069155853,26.0689883943957
"17","081",206,6918,29.7773923099162,33.8437832010752,25.7110014187571
"35","039",206,8689,23.7081367245943,26.9457120710137,20.4705613781749
"21","085",206,5404,38.119911176906,43.3255536981936,32.9142686556184
"55","071",206,15731,13.0951624181552,14.8834334870662,11.3068913492443
"20","125",207,7530,27.4900398406375,31.2349919464912,23.7450877347837
"46","121",207,3364,61.5338882282996,69.9166139587036,53.1511624978957
"31","157",207,8446,24.5086431446839,27.8474413162537,21.169844973114
"51","067",207,11587,17.8648485371537,20.2985664414498,15.4311306328576
"37","077",208,11794,17.6360861454977,20.0328575546581,15.2393147363373
"39","059",208,7744,26.8595041322314,30.5097523243334,23.2092559401294
"48","003",208,4883,42.5967642842515,48.3857304934748,36.8077980750281
"36","043",208,13208,15.748031496063,17.8882133555147,13.6078496366113
"45","053",208,5114,40.6726632772781,46.2001411810007,35.1451853735554
"20","015",209,17106,12.2179352274056,13.8743944404191,10.561476014392
"42","033",209,13636,15.327075388677,17.4050594967593,13.2490912805948
"28","145",209,6427,32.5190602147192,36.9278654578824,28.110254971556
"47","111",209,5218,40.0536604062859,45.4839768681123,34.6233439444596
"29","119",210,5244,40.045766590389,45.4620706374011,34.629462543377
"18","079",210,5787,36.2882322446864,41.1963190638554,31.3801454255173
"39","027",210,9765,21.505376344086,24.4140397770129,18.5967129111591
"45","023",210,6467,32.4725529611876,36.864558283985,28.0805476383901
"45","043",210,11200,18.75,21.2859909305832,16.2140090694168
"06","017",211,37490,5.62816751133636,6.38758721074459,4.86874781192813
"17","095",211,10854,19.439837847798,22.0628933601266,16.8167823354695
"22","053",211,6970,30.2725968436155,34.3573378092991,26.1878558779319
"29","113",211,12742,16.559409825773,18.793803526198,14.3250161253481
"53","071",211,16507,12.7824559277882,14.5072178185506,11.0576940370258
"47","051",211,10752,19.624255952381,22.2721953618689,16.976316542893
"48","219",211,6678,31.5962863132674,35.8596352996128,27.3329373269221
"12","027",212,6045,35.070306038048,39.7912375129826,30.3493745631134
"37","013",212,9020,23.5033259423503,26.6671874463392,20.3394644383615
"39","015",212,9122,23.2405174303881,26.3690013994716,20.1120334613046
"56","037",212,10269,20.6446586814685,23.4237054013029,17.8656119616341
"05","111",213,5127,41.5447630193095,47.1240995236746,35.9654265149445
"39","037",213,11282,18.8796312710512,21.4151088688069,16.3441536732955
"16","053",214,6441,33.2246545567458,37.6761881886543,28.7731209248374
"18","023",214,7787,27.4817002696802,31.1637765664726,23.7996239728878
"22","087",214,9848,21.7303005686434,24.6417879897565,18.8188131475302
"22","061",214,17803,12.0204459922485,13.6309795047533,10.4099124797437
"51","143",214,11601,18.4466856305491,20.9182249912182,15.97514626988
"05","057",215,4467,48.1307365122006,54.5644149239502,41.6970581004509
"06","055",215,29596,7.26449520205433,8.23554674500898,6.29344365909968
"13","039",215,10669,20.1518417846096,22.8455564219032,17.458127147316
"13","087",215,6201,34.6718271246573,39.3064411329279,30.0372131163868
"22","095",215,9864,21.7964314679643,24.7099798727986,18.88288306313
"51","013",215,34002,6.3231574613258,7.16837955018192,5.47793537246969
"01","123",216,7559,28.5752083608943,32.386029815469,24.7643869063196
"49","003",216,15278,14.137976174892,16.023432345538,12.252520004246
"34","033",216,12662,17.0589164429,19.3339124447268,14.7839204410733
"54","045",216,6003,35.9820089955022,40.7806095910595,31.183408399945
"53","047",216,8237,26.2231394925337,29.7202864362183,22.7259925488491
"19","127",217,9333,23.2508303867995,26.3444340438022,20.1572267297968
"26","073",217,27283,7.95367078400469,9.01193427888452,6.89540728912487
"36","035",217,10144,21.3919558359621,24.2382297841883,18.545681887736
"28","093",217,8012,27.0843734398402,30.6880433013987,23.4807035782818
"28","095",217,7562,28.6961121396456,32.5142294275068,24.8779948517844
"18","107",218,7859,27.738898078636,31.4211799463109,24.056616210961
"20","037",218,10536,20.6909643128322,23.4376474181907,17.9442812074737
"18","033",218,9550,22.8272251308901,25.857492481472,19.7969577803081
"48","053",218,10105,21.573478476002,24.4373135277642,18.7096434242397
"18","093",219,9312,23.5180412371134,26.6328770651224,20.4032054091044
"39","077",219,13060,16.7687595712098,18.9896899870153,14.5478291554043
"26","027",220,10962,20.069330414158,22.7213554159291,17.4173054123869
"26","023",220,9318,23.6102167847177,26.7301457468786,20.4902878225569
"40","133",220,6131,35.8832164410373,40.6249385205374,31.1414943615373
