statecode,countycode,v063_race_black,v063_race_white,v063_race_hispanic,v063_race_asian,v063_race_aian,v063_race_white_cilow,v063_race_white_cihigh,v063_race_black_cilow,v063_race_black_cihigh,v063_race_hispanic_cilow,v063_race_hispanic_cihigh,v063_race_asian_cilow,v063_race_asian_cihigh,v063_race_aian_cilow,v063_race_aian_cihigh,v063_race_flag_CT
26,153,,57996,38990,45833,59375,51092.51063829787,64899.48936170213,,,33281.574468085106,44698.425531914894,39370.36170212766,52295.63829787234,19312.361702127666,99437.63829787233,
26,155,,64056,65150,73246,,60537.53191489362,67574.46808510639,,,49941.82978723404,80358.17021276595,71550.51063829787,74941.48936170213,,,
26,157,24500,62899,65739,,,60606.574468085106,65191.425531914894,3445.191489361703,45554.80851063829,45920.95744680851,85557.04255319148,,,,,
26,159,32368,69550,52596,148167,50208,65334.51063829787,73765.48936170213,14849.531914893618,49886.46808510638,41096.936170212764,64095.063829787236,58372.78723404255,237961.21276595746,28466.893617021276,71949.10638297873,
26,161,54332,94125,75242,93799,80903,91370.27659574468,96879.72340425532,48664.085106382976,59999.914893617024,66964.72340425532,83519.27659574468,85066.5744680851,102531.4255319149,49004.446808510635,112801.55319148937,
26,163,41009,76154,59036,105121,50031,74943.44680851063,77364.55319148937,40252.40425531915,41765.59574468085,56045.36170212766,62026.63829787234,100365.76595744681,109876.23404255319,43762.574468085106,56299.425531914894,
26,165,,62602,90855,,59063,59128.8085106383,66075.1914893617,,,64302.65957446808,117407.34042553192,,,40372.10638297872,77753.89361702127,
27,000,54038,90974,72474,103255,51587,90485.48936170213,91462.51063829787,52402.085106382976,55673.914893617024,70337.65957446808,74610.34042553192,100997.12765957447,105512.87234042553,47767.085106382976,55406.914893617024,
27,001,,60030,49464,151250,47917,57308.63829787234,62751.36170212766,,,31470.127659574468,67457.87234042553,84847.10638297873,217652.89361702127,25175.04255319149,70658.9574468085,
27,003,70045,100579,80781,121358,115833,99032.44680851063,102125.55319148937,56515.63829787234,83574.36170212766,74906.9574468085,86655.0425531915,110018.59574468085,132697.40425531915,94607.8085106383,137058.1914893617,
27,005,65278,74267,55521,53438,35721,71276.36170212766,77257.63829787234,33366.34042553192,97189.65957446808,33803.72340425532,77238.27659574468,19287.531914893618,87588.46808510637,30207.978723404256,41234.02127659575,
27,007,,71927,33966,86250,55347,67965.29787234042,75888.70212765958,,,19730.08510638298,48201.914893617024,45383.10638297873,127116.89361702127,48866.48936170213,61827.51063829787,
27,009,48950,76065,58400,75027,50938,72967.12765957447,79162.87234042553,45350.51063829787,52549.48936170213,23440.51063829787,93359.48936170213,59977.29787234042,90076.70212765958,17894.425531914894,83981.5744680851,
27,011,,65100,61667,88654,,56106.63829787234,74093.36170212766,,,32674.489361702126,90659.51063829787,47023.361702127666,130284.63829787233,,,
27,013,25685,76246,60811,63309,48235,72387.9574468085,80104.0425531915,16137.595744680852,35232.40425531915,42392.95744680851,79229.04255319148,53035.97872340426,73582.02127659574,6735.425531914894,89734.5744680851,
27,015,,69464,63828,,,65644.08510638298,73283.91489361702,,,47017.27659574468,80638.72340425532,,,,,
27,017,,81972,,98750,43267,77955.48936170213,85988.51063829787,,,,,85514.93617021276,111985.06382978724,38461.72340425532,48072.27659574468,
27,019,,124146,93468,124545,71080,119214.4255319149,129077.5744680851,,,74374.38297872341,112561.61702127659,76436.2340425532,172653.7659574468,17350.978723404252,124809.02127659574,
27,021,118125,68053,85547,66250,39830,65635.46808510639,70470.53191489361,45780.14893617021,190469.8510638298,44432.27659574468,126661.72340425532,38482.34042553192,94017.65957446808,32255.702127659577,47404.29787234042,
27,023,,71184,70368,4189,30875,65593.53191489361,76774.46808510639,,,38353.87234042553,102382.12765957447,1769.0851063829791,6608.91489361702,16728.446808510642,45021.55319148936,
27,025,,98690,82679,94250,103125,94876.0425531915,102503.9574468085,,,62275.936170212764,103082.06382978724,6931.702127659577,181568.29787234042,15518.361702127673,190731.63829787233,
27,027,43140,79406,91042,86711,,75547.9574468085,83264.0425531915,32187.82978723404,54092.17021276596,67099.02127659574,114984.97872340426,51461.97872340426,121960.02127659574,,,
27,029,,66173,87083,,46875,61861,70485,,,68357.55319148937,105808.44680851063,,,27707.510638297874,66042.48936170213,
27,031,,73373,,220938,46250,67782.53191489361,78963.46808510639,,,,,173861.06382978725,268014.93617021275,38181.234042553195,54318.765957446805,
27,033,,69229,64013,,,59760.234042553195,78697.76595744681,,,47288.063829787236,80737.93617021276,,,,,
27,035,,70869,97454,,77143,67326.70212765958,74411.29787234042,,,37304.042553191495,157603.95744680852,,,32391.85106382979,121894.14893617021,
27,037,81478,108619,78250,119543,73477,106545.8085106383,110692.1914893617,74332.63829787234,88623.36170212766,66716.3829787234,89783.6170212766,107250.40425531915,131835.59574468085,66998.87234042553,79955.12765957447,
27,039,,93520,75714,,,89304.51063829787,97735.48936170213,,,48266.85106382979,103161.14893617021,,,,,
27,041,,77435,71037,,,73694.91489361702,81175.08510638298,,,54438.36170212766,87635.63829787234,,,,,
27,043,,67731,50464,92917,,62359.765957446805,73102.23404255319,,,34975.82978723404,65952.17021276595,29003.12765957447,156830.87234042553,,,
27,045,,74715,108750,70583,,72379.68085106384,77050.31914893616,,,46833.063829787236,170666.93617021275,66092.27659574468,75073.72340425532,,,
27,047,,69902,52162,115322,68611,66802.93617021276,73001.06382978724,,,23086.08510638298,81237.91489361702,53635.02127659575,177008.97872340426,63615.085106382976,73606.91489361702,
27,049,21107,83081,84457,,78077,79846.10638297873,86315.89361702127,6408.787234042553,35805.21276595745,71417.34042553192,97496.65957446808,,,46706.27659574468,109447.72340425532,
27,051,,74071,90417,,,67981.29787234042,80160.70212765958,,,27428.914893617024,153405.08510638296,,,,,
27,053,51385,105951,80546,109920,60956,104240.02127659574,107661.97872340426,49264.14893617021,53505.85106382979,73901.06382978724,87190.93617021276,104405.78723404255,115434.21276595745,34471.574468085106,87440.4255319149,
27,055,,76541,,214511,161250,70906.44680851063,82175.55319148937,,,,,190915.93617021278,238106.06382978722,161103.44680851063,161396.55319148937,
27,057,,70690,,105556,59612,68538.17021276595,72841.82978723405,,,,,96865.27659574468,114246.72340425532,51359.744680851065,67864.25531914894,
27,059,,88388,76183,114309,113750,83686.3829787234,93089.6170212766,,,68951.85106382979,83414.14893617021,98643.29787234042,129974.70212765958,41917.48936170213,185582.51063829788,
27,061,148224,67942,92917,,32778,64901.31914893617,70982.68085106384,18670.97872340426,277777.02127659577,34737.76595744681,151096.23404255317,,,16066.17021276596,49489.82978723404,
27,063,,69759,113889,105804,,65568.53191489361,73949.46808510639,,,108304.48936170213,119473.51063829787,104937.78723404255,106670.21276595745,,,
27,065,,72205,,,,67572.48936170213,76837.51063829787,,,,,,,,,
27,067,48835,81043,62052,69968,,75656.27659574468,86429.72340425532,24178.31914893617,73491.68085106384,49245.87234042553,74858.12765957447,41409.19148936171,98526.8085106383,,,
27,069,,72500,43500,,,66898.8085106383,78101.1914893617,,,31562.468085106382,55437.53191489362,,,,,
27,071,,69722,54890,,61250,62640.97872340425,76803.02127659574,,,45944.29787234042,63835.70212765958,,,8513.48936170213,113986.51063829787,
27,073,,73039,53125,,,68792.53191489361,77285.46808510639,,,38077.68085106383,68172.31914893616,,,,,
27,075,,75648,76667,,,71480.17021276595,79815.82978723405,,,60953.63829787234,92380.36170212766,,,,,
27,077,,71220,,,,57831.23404255319,84608.76595744681,,,,,,,,,
27,079,,92484,65551,150625,,87900.34042553192,97067.65957446808,,,30204.276595744683,100897.72340425532,11935.638297872356,289314.3617021276,,,
27,081,,67122,69196,,,63086.425531914894,71157.5744680851,,,19487.063829787236,118904.93617021276,,,,,
27,083,36213,73578,49598,55789,76204,69949.91489361702,77206.08510638298,20969.08510638298,51456.914893617024,35229.82978723404,63966.17021276596,19654.702127659577,91923.29787234042,54454.553191489365,97953.44680851063,
27,085,148389,78370,65594,,74063,73413.40425531915,83326.59574468085,127238.87234042553,169539.12765957447,37016.12765957447,94171.87234042553,,,71452.44680851063,76673.55319148937,
27,087,,64837,64750,,40750,58580.48936170213,71093.51063829787,,,41647.02127659574,87852.97872340426,,,35010.59574468085,46489.40425531915,
27,089,101000,71830,54583,,,69037.14893617021,74622.85106382979,81236.76595744681,120763.23404255319,39672.70212765958,69493.29787234042,,,,,
27,091,,65694,53897,,,59469.65957446808,71918.34042553192,,,46428.744680851065,61365.255319148935,,,,,
27,093,,76692,45787,,,71980.85106382979,81403.14893617021,,,7897.638297872341,83676.36170212766,,,,,
27,095,,72820,110208,,55313,68662.89361702127,76977.10638297873,,,23764.255319148942,196651.74468085106,,,48190.27659574468,62435.72340425532,
27,097,55398,68428,52207,66923,,64691.48936170213,72164.51063829787,12021.82978723404,98774.17021276595,15063.51063829787,89350.48936170213,56837.04255319149,77008.95744680852,,,
27,099,46105,73692,69790,69500,,68148,79236,8676.744680851065,83533.25531914894,61099.27659574468,78480.72340425532,55673.95744680851,83326.0425531915,,,
27,101,,74900,67143,72604,,68511.23404255319,81288.76595744681,,,46579.085106382976,87706.91489361702,52321.27659574468,92886.72340425532,,,
27,103,,81337,70790,95833,56328,77226.36170212766,85447.63829787234,,,64864.72340425532,76715.27659574468,29206.106382978716,162459.89361702127,56113.53191489362,56542.46808510638,
27,105,60865,73530,60841,43170,,66346.51063829787,80713.48936170213,55935.8085106383,65794.1914893617,49532.574468085106,72149.4255319149,25229.744680851065,61110.255319148935,,,
27,107,71063,69932,48417,,68500,64228.34042553192,75635.65957446808,54108.10638297872,88017.89361702127,40659.21276595745,56174.78723404255,,,54561.95744680851,82438.04255319148,
27,109,42466,100561,68581,105060,,97215.29787234042,103906.70212765958,23157.91489361702,61774.085106382976,56283.63829787234,80878.36170212766,91666.46808510637,118453.53191489363,,,
27,111,101504,70705,60417,,77798,68633,72777,37252.936170212764,165755.06382978725,35788.914893617024,85045.08510638298,,,22709.489361702137,132886.51063829786,
27,113,,74289,51250,,,68351.8085106383,80226.1914893617,,,18904.638297872338,83595.36170212766,,,,,
27,115,133750,70415,54583,68333,30329,68054.65957446808,72775.34042553192,88938.08510638298,178561.91489361704,16728.191489361707,92437.8085106383,14599.212765957447,122066.78723404255,25315.212765957447,35342.78723404255,
27,117,,68641,,61438,23173,61202.53191489362,76079.46808510639,,,,,60206,62670,13605.340425531915,32740.659574468085,
27,119,,73727,39784,,120565,70052.44680851063,77401.55319148937,,,30980.085106382976,48587.914893617024,,,69232.06382978724,171897.93617021275,
27,121,,72247,,,,68508.10638297873,75985.89361702127,,,,,,,,,
27,123,47960,89904,63225,82966,39250,88046.46808510639,91761.53191489361,45300.59574468085,50619.40425531915,55790.10638297872,70659.89361702127,76668.97872340426,89263.02127659574,18496.63829787234,60003.36170212766,
27,125,,78561,,,61563,73305.34042553192,83816.65957446808,,,,,,,57752.617021276594,65373.382978723406,
27,127,92961,70020,89000,29271,37083,64537.95744680851,75502.0425531915,26198.276595744683,159723.72340425532,34305.872340425536,143694.12765957447,13766.148936170213,44775.85106382979,21937.978723404252,52228.02127659575,
27,129,,71899,55766,,,68684.36170212766,75113.63829787234,,,46060.12765957447,65471.87234042553,,,,,
27,131,33930,86860,74598,82256,,81840.25531914894,91879.74468085106,29118.76595744681,38741.23404255319,52074.085106382976,97121.91489361702,15450.382978723399,149061.61702127662,,,
27,133,,75644,,66217,,64597.70212765958,86690.29787234042,,,,,65714.1914893617,66719.8085106383,,,
27,135,,73535,,80268,,69930.74468085106,77139.25531914894,,,,,5098.127659574471,155437.87234042553,,,
27,137,35307,70923,57105,68558,39000,68755.68085106384,73090.31914893616,27291.85106382979,43322.14893617021,32314.872340425532,81895.12765957447,37177.744680851065,99938.25531914894,24516.255319148935,53483.744680851065,
27,139,104716,120669,88578,139295,213068,115276.31914893616,126061.68085106384,67742.89361702127,141689.10638297873,76792.97872340426,100363.02127659574,114999.34042553192,163590.6595744681,107567.57446808512,318568.42553191487,
27,141,77552,105281,92132,96487,,100125.4255319149,110436.5744680851,29357.446808510642,125746.55319148937,63980.68085106384,120283.31914893616,73546.06382978724,119427.93617021276,,,
27,143,53571,78615,42609,34911,,75215.68085106384,82014.31914893616,39729.46808510638,67412.53191489361,34471.12765957447,50746.87234042553,4601.89361702128,65220.106382978716,,,
27,145,53129,79019,71489,47774,55909,76520.44680851063,81517.55319148937,33382.446808510635,72875.55319148937,64528.31914893617,78449.68085106384,11975.702127659577,83572.29787234042,12605.51063829787,99212.48936170213,
27,147,47571,86666,55417,,,82765.06382978724,90566.93617021276,26373.212765957447,68768.78723404255,32672.659574468085,78161.34042553192,,,,,
27,149,,72483,96375,,14167,64781.21276595745,80184.78723404255,,,79026.91489361702,113723.08510638298,,,5946.914893617022,22387.085106382976,
27,151,,64890,29036,,71250,58770.51063829787,71009.48936170213,,,25916.68085106383,32155.31914893617,,,45615.10638297872,96884.89361702127,
27,153,,65872,52416,,42321,61699.40425531915,70044.59574468085,,,27616.340425531915,77215.65957446808,,,6179.553191489365,78462.44680851063,
27,155,,68558,55486,,47330,57630.85106382979,79485.14893617021,,,52624.04255319149,58347.95744680851,,,16092.723404255321,78567.27659574468,
27,157,,81716,38804,,,77990.21276595745,85441.78723404255,,,9985.446808510642,67622.55319148937,,,,,
27,159,81397,56897,66207,,,53191.46808510638,60602.53191489362,80279.3829787234,82514.6170212766,65768.53191489361,66645.46808510639,,,,,
27,161,,76904,44450,46399,,71462.46808510639,82345.53191489361,,,38985.82978723404,49914.17021276596,46135.68085106383,46662.31914893617,,,
27,163,96594,116244,99924,130879,87542,112980.51063829787,119507.48936170213,83609.14893617021,109578.85106382979,85414.0425531915,114433.9574468085,111013.29787234042,150744.70212765958,66870.85106382979,108213.14893617021,
27,165,,73023,66142,65417,,66200.53191489363,79845.46808510637,,,51437.82978723404,80846.17021276595,41694.446808510635,89139.55319148937,,,
27,167,,71250,,,11458,65709.5744680851,76790.4255319149,,,,,,,10503.617021276596,12412.382978723404,
27,169,26850,70951,,80132,44353,68460.78723404255,73441.21276595745,1843.0212765957476,51856.97872340425,,,50200.59574468085,110063.40425531915,31276.404255319147,57429.59574468085,
27,171,126905,105261,100474,137632,,101161.08510638298,109360.91489361702,69273.85106382979,184536.1489361702,66491.53191489363,134456.46808510637,112473.70212765958,162790.29787234042,,,
27,173,,72500,54583,,81667,66245.87234042553,78754.12765957447,,,29943.000000000004,79223,,,48737.8085106383,114596.19148936169,
28,000,37897,68254,49266,73272,46295,67225.74468085106,69282.25531914894,37037.936170212764,38756.063829787236,45236.382978723406,53295.617021276594,61643.063829787236,84900.93617021276,42548.95744680851,50041.04255319149,
28,001,28335,56740,34425,,,41031.404255319154,72448.59574468085,24219.59574468085,32450.40425531915,18270.787234042553,50579.21276595745,,,,,
28,003,21321,53148,,68462,,46920.085106382976,59375.914893617024,16982.787234042553,25659.212765957447,,,46984.21276595745,89939.78723404255,,,
28,005,21680,54688,,,13906,45042.89361702128,64333.10638297872,16575.659574468085,26784.340425531915,,,,,13074.340425531915,14737.659574468085,
28,007,32413,52188,34531,,,42507.14893617021,61868.85106382979,21350.021276595748,43475.97872340425,1629.2127659574471,67432.78723404255,,,,,
28,009,49306,42813,23984,,,36301.51063829787,49324.48936170213,24656.468085106386,73955.53191489361,23259.574468085106,24708.425531914894,,,,,
28,011,28215,64367,,121953,,53603.085106382976,75130.91489361702,25030.14893617021,31399.85106382979,,,6367.808510638308,237538.1914893617,,,
28,013,30154,53084,47690,,,43655.744680851065,62512.255319148935,25790.76595744681,34517.23404255319,17815.787234042553,77564.21276595745,,,,,
28,015,28434,70745,,,,60629.255319148935,80860.74468085106,17935.787234042553,38932.21276595745,,,,,,,
28,017,34243,47346,51855,,,40651.02127659575,54040.97872340425,29523.510638297874,38962.48936170213,14601.893617021276,89108.10638297873,,,,,
28,019,32591,58784,,,,48627.744680851065,68940.25531914894,18710.14893617021,46471.85106382979,,,,,,,
