v133_rawvalue,statecode,countycode,v133_numerator,v133_denominator
8.1,45,063,0.086588636,0.116
8.7,45,065,0.01649008,0.121
7.9,45,067,0.00114055,0.162
6.5,45,069,0.088257088,0.185
7.1,45,071,0.154108478,0.128
7.1,45,073,0.104052422,0.149
6.9,45,075,0.128078433,0.147
6.8,45,077,0.156013695,0.139
7.2,45,079,0.17007576,0.116
8.3,45,081,0.0092181,0.14
7.2,45,083,0.141213262,0.129
8.1,45,085,0.070392024,0.123
7.4,45,087,0.037335171,0.169
7.8,45,089,0.044326283,0.147
8.5,45,091,0.085295671,0.099
7.8,46,003,0.169180539,0.088
8.6,46,005,0.063690839,0.104
5.1,46,007,0.233231848,0.183
6.4,46,009,0.260578809,0.111
7.6,46,011,0.164458021,0.101
8.2,46,013,0.083610885,0.109
7.4,46,015,0.132002476,0.125
5.2,46,017,0.120548495,0.227
7.6,46,019,0.16823142,0.099
8.6,46,021,0.085327103,0.09
7.8,46,023,0.03595531,0.152
7.6,46,025,0.1623103,0.1
7.5,46,027,0.110698103,0.13
8.5,46,029,0.065202507,0.106
4.2,46,031,0.212097489,0.23
8.4,46,033,0.076371092,0.107
7.6,46,035,0.099845437,0.131
6.8,46,037,0.185864147,0.128
8.4,46,039,0.099532614,0.094
4.7,46,041,0.242556761,0.195
8.7,46,043,0.021713166,0.117
8.5,46,045,0.095164169,0.091
6.8,46,047,0.124567807,0.153
6.2,46,049,0.187796746,0.151
8.8,46,051,0.040229459,0.106
7.8,46,053,0.111244179,0.114
6.9,46,055,0.208479972,0.113
7.2,46,057,0.248824392,0.081
8.3,46,059,0.091139949,0.105
8.3,46,061,0.147340544,0.076
6.9,46,063,0.24980605,0.091
8.5,46,065,0.071120478,0.104
8.9,46,067,0.023145092,0.106
9.1,46,069,0.048628675,0.088
2,46,071,0.458477659,0.217
6.8,46,073,0.243061338,0.099
5.1,46,075,0.401342445,0.103
9,46,077,0.037701735,0.097
9,46,079,0.024306448,0.102
8.2,46,081,0.064499297,0.12
9.5,46,083,0.026317171,0.079
5.9,46,085,0.168319839,0.174
8.3,46,087,0.114076188,0.093
6.5,46,089,0.232086175,0.118
7.9,46,091,0.15154471,0.095
8.9,46,093,0.045692631,0.099
3.1,46,095,0.284963325,0.249
8.3,46,097,0.062885719,0.116
8.9,46,099,0.049048134,0.096
8.8,46,101,0.043045607,0.105
NA,46,102,NA,0.288
8,46,103,0.090046108,0.118
8.2,46,105,0.085528167,0.108
8.4,46,107,0.123556735,0.085
7.3,46,109,0.10276276,0.143
6.4,46,111,0.27761429,0.102
8,46,115,0.115166271,0.107
9.3,46,117,0.047468603,0.078
7.4,46,119,0.21688225,0.087
4.3,46,121,0.122900065,0.267
7.2,46,123,0.121642046,0.139
9.3,46,125,0.007588469,0.096
9.3,46,127,0.004263338,0.097
7.8,46,129,0.095217881,0.124
8.4,46,135,0.092732274,0.099
3.9,46,137,0.250177855,0.227
7.6,47,001,0.026408468,0.167
7.4,47,003,0.089272985,0.144
6.8,47,005,0.057688721,0.187
6.6,47,007,0.018957479,0.213
7.9,47,009,0.08577096,0.125
6.8,47,011,0.123687717,0.155
6.4,47,013,0.063311178,0.203
7.9,47,015,0.007438386,0.161
7.5,47,017,0.034253596,0.164
5.2,47,019,0.230505429,0.18
8.6,47,021,0.014028548,0.125
8,47,023,0.045441523,0.14
6.8,47,025,0.04438557,0.192
7.1,47,027,0.000847671,0.2
6,47,029,0.111944357,0.195
7.3,47,031,0.052987902,0.168
7.5,47,033,0.065417581,0.151
6.8,47,035,0.109221676,0.161
7.8,47,037,0.082107628,0.132
7.4,47,039,0.02828494,0.171
6.6,47,041,0.071748276,0.189
8.1,47,043,0.03906537,0.136
6.4,47,045,0.149112844,0.163
8.5,47,047,0.04852702,0.116
7.3,47,049,0.001175137,0.19
7.4,47,051,0.063925585,0.158
7,47,053,0.106124711,0.154
7.9,47,055,0.048451695,0.143
NA,47,057,NA,0.18
6.6,47,059,0.111357515,0.172
7,47,061,0.037450746,0.186
6.2,47,063,0.145386066,0.172
7.2,47,065,0.13207217,0.134
6.2,47,067,0.005063095,0.238
7.5,47,069,0.069534825,0.151
6.8,47,071,0.073826648,0.178
6.9,47,073,0.067805275,0.176
6.6,47,075,0.109074726,0.17
7.6,47,077,0.017264595,0.168
6.6,47,079,0.103988443,0.175
7.7,47,081,0.038672244,0.155
7.9,47,083,0.007525065,0.16
7.4,47,085,0.086886253,0.146
7.3,47,087,0.000323705,0.19
7.7,47,089,0.05239174,0.15
7.1,47,091,0.027982984,0.187
7.4,47,093,0.119691291,0.132
6.5,47,095,0.000757408,0.228
7.4,47,097,0.042561529,0.168
7.8,47,099,0.015685348,0.163
5.8,47,101,0.169647653,0.18
8,47,103,0.038015836,0.141
8,47,105,0.050531864,0.135
7.4,47,107,0.059679833,0.158
6.7,47,109,0.119277374,0.164
7.1,47,111,0.071400768,0.166
6.9,47,113,0.135731291,0.145
7.2,47,115,0.051269668,0.17
7.4,47,117,0.089664069,0.145
8.1,47,119,0.078384684,0.117
7.7,47,121,0.006948109,0.17
7.1,47,123,0.058432314,0.172
6.9,47,125,0.159321237,0.134
8.8,47,127,0.000540486,0.124
6.7,47,129,0.068142812,0.186
7.4,47,131,0.029359251,0.173
7.8,47,133,0.002211759,0.167
6.4,47,135,0.137174445,0.167
7.1,47,137,0.002561445,0.198
7.8,47,139,0.019332402,0.159
6.5,47,141,0.152257992,0.156
6.5,47,143,0.116358928,0.172
7.5,47,145,0.06242786,0.151
8.6,47,147,0.018745407,0.124
8.3,47,149,0.063798905,0.115
5.7,47,151,0.078695745,0.226
5,47,153,0.221942079,0.192
7.4,47,155,0.077418713,0.152
7.4,47,157,0.111893861,0.134
7.9,47,159,0.012065555,0.157
7.6,47,161,0.068569799,0.147
6.8,47,163,0.11148959,0.163
8.1,47,165,0.072849453,0.12
8.5,47,167,0.015792433,0.131
NA,47,169,NA,0.125
7.4,47,171,0.018870718,0.178
7.8,47,173,0.00723889,0.166
7.3,47,175,0.008868504,0.185
7.2,47,177,0.048870655,0.171
7.1,47,179,0.093332218,0.158
6.6,47,181,0.08948168,0.18
6.9,47,183,0.080797571,0.171
6.2,47,185,0.164503587,0.163
9.1,47,187,0.049727812,0.088
8.4,47,189,0.058100666,0.115
6.2,48,001,0.158391564,0.166
7.2,48,003,0.082021834,0.155
6.4,48,005,0.097603024,0.187
5.6,48,007,0.162097263,0.19
7.5,48,009,0.049312258,0.16
6.6,48,011,0.213417582,0.123
7.3,48,013,0.058302308,0.163
8,48,015,0.022417783,0.15
7.7,48,017,0.021972247,0.162
6.7,48,019,0.102380882,0.17
7.7,48,021,0.055613588,0.148
7.5,48,023,0.014413413,0.177
6.1,48,025,0.107818232,0.196
6.7,48,027,0.106446297,0.166
6.7,48,029,0.096878185,0.174
8.2,48,031,0.009537848,0.146
7.5,48,033,0.151057402,0.11
6.8,48,035,0.097418734,0.168
6.8,48,037,0.094905791,0.169
8,48,039,0.066588459,0.129
6.5,48,041,0.123646584,0.171
5.9,48,043,0.163240185,0.178
1.7,48,045,0.484569929,0.215
4.7,48,047,0.101543078,0.262
6.1,48,049,0.132836989,0.184
7.6,48,051,0.053716429,0.151
7.7,48,053,0.067961284,0.143
7.1,48,055,0.068826314,0.167
5.1,48,057,0.283145613,0.159
7.1,48,059,0.09024715,0.157
4.8,48,061,0.179275135,0.219
6.9,48,063,0.049437142,0.185
8.1,48,065,0.052701292,0.129
6.6,48,067,0.07490977,0.188
7.7,48,069,0.044770105,0.153
7.6,48,071,0.041331504,0.156
6.5,48,073,0.127812252,0.167
5.9,48,075,0.189491969,0.164
5.8,48,077,0.205718515,0.161
5.6,48,079,0.091953963,0.225
3.6,48,081,0.360753277,0.188
6.2,48,083,0.102108009,0.194
8.6,48,085,0.028394115,0.121
7,48,087,0.028576031,0.193
7.8,48,089,0.072853334,0.132
8,48,091,0.044724233,0.138
6.9,48,093,0.079355272,0.172
6.4,48,095,0.120466602,0.176
7.6,48,097,0.027052191,0.164
5.2,48,099,0.255710069,0.168
0.7,48,101,0.568841756,0.222
8.6,48,103,0.03916445,0.115
7.9,48,105,0.022503017,0.152
6.5,48,107,0.023264371,0.217
6.5,48,109,0.042500927,0.209
6.6,48,111,0.175952179,0.139
7.3,48,113,0.072364755,0.156
5,48,115,0.187872797,0.208
7.1,48,117,0.074327064,0.167
7.8,48,119,0.019949149,0.161
8.3,48,121,0.047453569,0.125
7.4,48,123,0.021758721,0.176
7,48,125,0.059120779,0.178
2.4,48,127,0.266669881,0.285
7.7,48,129,0.055254057,0.148
5.4,48,131,0.139118816,0.212
6.2,48,133,0.108868062,0.191
7,48,135,0.071804477,0.169
6.2,48,137,0.109313189,0.19
7.9,48,139,0.073348758,0.131
6.3,48,141,0.091277941,0.194
6,48,143,0.181157416,0.167
7.2,48,145,0.051465989,0.17
6.6,48,147,0.129970296,0.161
7.6,48,149,0.055955412,0.15
7.5,48,151,0.036718416,0.164
6.9,48,153,0.044818081,0.187
2.8,48,155,0.412964313,0.201
8.5,48,157,0.059138341,0.111
6.1,48,159,0.207860488,0.146
6.8,48,161,0.087157286,0.171
6,48,163,0.116581749,0.197
8,48,165,0.013771733,0.155
7.3,48,167,0.086530447,0.151
7,48,169,0.052620285,0.181
7.8,48,171,0.031331663,0.152
4.9,48,173,0.364457936,0.13
7.1,48,175,0.098613689,0.155
6.1,48,177,0.174779612,0.165
6.7,48,179,0.084917983,0.178
7.4,48,181,0.058968463,0.157
6.8,48,183,0.099583359,0.167
6.7,48,185,0.122012038,0.162
7.2,48,187,0.12380454,0.138
6.5,48,189,0.081452229,0.189
5.9,48,191,0.130086416,0.191
6.2,48,193,0.122259067,0.184
8.1,48,195,0.036268878,0.139
6.9,48,197,0.07810915,0.173
6.7,48,199,0.092103466,0.174
7.3,48,201,0.057752801,0.164
7.3,48,203,0.048363784,0.17
7.6,48,205,0.115390661,0.122
6.2,48,207,0.114401023,0.186
8,48,209,0.024491003,0.147
7.9,48,211,0.027796607,0.151
6.8,48,213,0.083481882,0.173
4.4,48,215,0.202875191,0.229
7.6,48,217,0.018864227,0.167
6.1,48,219,0.154507821,0.173
7.8,48,221,0.053795437,0.144
7,48,223,0.089272387,0.164
6.1,48,225,0.135855421,0.182
6.3,48,227,0.122264631,0.181
0,48,229,0.581970216,0.248
7.1,48,231,0.084275398,0.162
7.1,48,233,0.08805034,0.16
5.8,48,235,0.26405268,0.134
6.2,48,237,0.158225884,0.166
7.5,48,239,0.057543691,0.157
6.6,48,241,0.056279921,0.196
6.2,48,243,0.080791954,0.202
6.8,48,245,0.076196181,0.178
4.5,48,247,0.186619253,0.232
5.8,48,249,0.09661421,0.215
7.7,48,251,0.060402655,0.146
6.6,48,253,0.118384245,0.167
6.9,48,255,0.056886577,0.181
8.2,48,257,0.034454547,0.133
8.6,48,259,0.01272389,0.127
3.2,48,261,0.374808082,0.201
5.1,48,263,0.302446351,0.149
7.3,48,265,0.052515215,0.166
7,48,267,0.08434247,0.166
4.2,48,269,0.223684209,0.224
4,48,271,0.256184816,0.222
4.6,48,273,0.173557348,0.23
7.2,48,275,0.059312554,0.167
6,48,277,0.142136744,0.181
6.2,48,279,0.108389887,0.188
7.3,48,281,0.058953449,0.162
5.8,48,283,0.115490468,0.204
7.8,48,285,0.042763467,0.147
7.4,48,287,0.064460335,0.154
6.6,48,289,0.080589619,0.186
7,48,291,0.041477981,0.184
6.4,48,293,0.087023678,0.192
4.6,48,295,0.315520587,0.164
6.9,48,297,0.035772574,0.192
6.3,48,299,0.132648913,0.172
5.9,48,301,0.186274509,0.165
6.9,48,303,0.081888965,0.17
5.8,48,305,0.150856169,0.189
5.4,48,307,0.192027642,0.186
6,48,309,0.168026403,0.169
5.5,48,311,0.253437579,0.155
6.6,48,313,0.133220061,0.159
7.3,48,315,0.028902453,0.178
7,48,317,0.067659561,0.175
8,48,319,0.027979767,0.144
5.5,48,321,0.142575641,0.207
4.7,48,323,0.180299398,0.223
7.6,48,325,0.04048677,0.159
5.9,48,327,0.060326321,0.225
7.8,48,329,0.050975928,0.145
6.6,48,331,0.114067413,0.167
7.4,48,333,0.090033993,0.145
7.1,48,335,0.060370918,0.171
7.2,48,337,0.045086463,0.173
7.6,48,339,0.082074994,0.138
7.2,48,341,0.085735856,0.156
7.4,48,343,0.008627185,0.183
7.4,48,345,0.033135185,0.172
6.4,48,347,0.093391588,0.19
6.7,48,349,0.081029222,0.179
5.5,48,351,0.141260618,0.204
6.7,48,353,0.070924862,0.186
6.4,48,355,0.099167188,0.187
7.6,48,357,0.028750322,0.165
4.5,48,359,0.32554411,0.166
6.8,48,361,0.098571811,0.168
5,48,363,0.243137014,0.18
6.9,48,365,0.095663624,0.164
7.9,48,367,0.057540346,0.136
7.6,48,369,0.08200631,0.139
5.3,48,371,0.191153797,0.192
6.7,48,373,0.050299081,0.195
6.1,48,375,0.117467489,0.188
3.6,48,377,0.178437692,0.276
NA,48,379,NA,0.166
8.2,48,381,0.02382399,0.139
8.5,48,383,0.01502697,0.128
1.3,48,385,0.485044297,0.234
4.6,48,387,0.25870836,0.19
6.8,48,389,0.071886015,0.178
6.4,48,391,0.08796067,0.192
5.7,48,393,0.214080329,0.161
6.9,48,395,0.097046454,0.162
8.8,48,397,0.032371832,0.106
6.2,48,399,0.159853875,0.165
6.9,48,401,0.111996608,0.155
6.3,48,403,0.055449779,0.209
5.1,48,405,0.120088597,0.232
7,48,407,0.032333332,0.188
6,48,409,0.110325977,0.196
6.3,48,411,0.137283808,0.172
7.6,48,413,0.02966576,0.163
7.7,48,415,0.025277635,0.161
7.6,48,417,0.053826419,0.153
6.5,48,419,0.07484447,0.191
7.1,48,421,0.095371474,0.154
7.4,48,423,0.081379072,0.149
8.5,48,425,0,0.137
3,48,427,0.237320865,0.272
6.1,48,429,0.134733996,0.18
5.3,48,431,0.359020854,0.112
7.9,48,433,0.048480351,0.141
6.9,48,435,0.057783434,0.182
5.1,48,437,0.141644835,0.225
7.5,48,439,0.082282649,0.142
6.7,48,441,0.099455817,0.17
3.7,48,443,0.415313224,0.158
4.9,48,445,0.204192728,0.203
4.4,48,447,0.32190611,0.169
6.1,48,449,0.140591671,0.181
7,48,451,0.104340477,0.157
7.7,48,453,0.05290023,0.146
6.6,48,455,0.077912953,0.188
5.3,48,457,0.161571735,0.205
7.2,48,459,0.033956193,0.178
6.9,48,461,0.085644179,0.171
4,48,463,0.250599068,0.222
5.2,48,465,0.215941623,0.184
6.9,48,467,0.106706709,0.161
6.6,48,469,0.088573239,0.181
7.3,48,471,0.062780047,0.163
7.3,48,473,0.110550422,0.139
7.8,48,475,0.02632793,0.156
7.5,48,477,0.072772157,0.149
6.1,48,479,0.096706214,0.2
7.3,48,481,0.047808768,0.168
7.1,48,483,0.031033146,0.186
6.5,48,485,0.112872638,0.176
5.1,48,487,0.15591786,0.215
3.6,48,489,0.256396845,0.239
7.8,48,491,0.086903433,0.126
8.2,48,493,0.015981301,0.142
8.2,48,495,0.014399816,0.145
7.9,48,497,0.032135025,0.149
6.8,48,499,0.088498827,0.173
7.5,48,501,0.053652027,0.158
6.3,48,503,0.136950692,0.171
4.8,48,505,0.084227541,0.266
3.5,48,507,0.230499503,0.255
8.3,49,001,0.042305092,0.124
8.2,49,003,0.051067889,0.125
7.7,49,005,0.08529053,0.131
6.7,49,007,0.090348291,0.175
6.9,49,009,0.153846154,0.135
8.6,49,011,0.046376146,0.109
7.5,49,013,0.067188742,0.15
7,49,015,0.115086097,0.149
5.4,49,017,0.216244153,0.177
7.7,49,019,0.024976303,0.162
6.6,49,021,0.175887013,0.138
7.4,49,023,0.130151327,0.124
6.6,49,025,0.143740696,0.157
8,49,027,0.050295421,0.136
9.7,49,029,0.000577042,0.082
2.3,49,031,0.478345453,0.192
5,49,033,0.345848771,0.132
8.6,49,035,0.026211848,0.122
4,49,037,0.301295056,0.198
7.6,49,039,0.081479457,0.14
8.3,49,041,0.013201658,0.14
8.8,49,043,0.056752998,0.096
8.5,49,045,0.068041861,0.107
7.4,49,047,0.082802041,0.146
8.1,49,049,0.0821106,0.116
8.5,49,051,0.068358364,0.105
7.5,49,053,0.106060064,0.13
6.9,49,055,0.158319043,0.137
8.2,49,057,0.056032047,0.123
9.1,50,001,0.015146946,0.103
8.4,50,003,0.027851632,0.128
8.5,50,005,0.01671233,0.128
8.9,50,007,0.024980935,0.105
7.3,50,009,0.100246344,0.145
8.8,50,011,0.018801226,0.116
9.4,50,013,0.004448036,0.096
9.1,50,015,0.002893736,0.11
8.7,50,017,0.034708149,0.11
8.3,50,019,0.040001576,0.127
8.2,50,021,0.049147103,0.129
8.4,50,023,0.059314127,0.115
8.3,50,025,0.036947898,0.13
9,50,027,0.011567973,0.11
8.6,51,001,0.008994451,0.13
9,51,003,0.035266638,0.097
7.7,51,005,0.078947574,0.136
8.5,51,007,0.061539266,0.108
8.5,51,009,0.038668218,0.118
8.6,51,011,0.020415934,0.121
9.3,51,013,0.000781377,0.099
8.4,51,015,0.075045913,0.108
6.6,51,017,0.104824768,0.175
9,51,019,0.014753635,0.107
8.2,51,021,0.051961147,0.125
8.2,51,023,0.108473376,0.1
7.9,51,025,0.100651136,0.117
6.6,51,027,0.0111253,0.217
8.3,51,029,0.050087663,0.124
8.8,51,031,0.022319704,0.112
9.2,51,033,0.015182674,0.098
8.1,51,035,0.017000395,0.146
9.2,51,036,0.007185727,0.102
6.5,51,037,0.146033203,0.157
8.8,51,041,0.081912144,0.085
9.4,51,043,0.00059654,0.097
8.5,51,045,0.036064908,0.121
9.1,51,047,0.028807514,0.098
7.4,51,049,0.194706015,0.093
NA,51,051,NA,0.212
8.3,51,053,0.082452575,0.105
6.9,51,057,0.165772547,0.133
9.5,51,059,0.015694088,0.084
9.5,51,061,0.011543856,0.087
8.1,51,063,0.093978673,0.11
9.4,51,065,0.031577055,0.082
7.9,51,067,0.079447083,0.127
8.8,51,069,0.049745222,0.098
8.9,51,071,0.003608224,0.119
9,51,073,0.01560726,0.109
9.5,51,075,0.023759453,0.08
7.2,51,077,0.090421879,0.155
8.4,51,079,0.065224548,0.112
9.2,51,081,0.002504177,0.103
7.6,51,083,0.103489803,0.128
9.3,51,085,0.039725359,0.084
9,51,087,0.047260929,0.093
6.8,51,089,0.14451129,0.144
5.1,51,091,0.34448678,0.127
8.8,51,093,0.04465237,0.102
8.5,51,095,0.086788451,0.096
8.1,51,097,0.049757047,0.132
9.4,51,099,0.021241339,0.086
9.2,51,101,0.028596134,0.093
8.5,51,103,0.021335689,0.126
6.8,51,105,1.82938956107477e-05,0.212
9.9,51,107,0.009939536,0.069
9,51,109,0.005442561,0.113
8.7,51,111,0.000185013,0.129
9.2,51,113,0.002925757,0.105
9,51,115,0,0.112
7.4,51,117,0.09547304,0.143
9.1,51,119,0.002705239,0.11
8.1,51,121,0.044036232,0.135
8.6,51,125,0.021073214,0.123
10,51,127,0,0.069
8.4,51,131,3.87840034239146e-06,0.143
8.7,51,133,0.020974221,0.12
6.3,51,135,0.217688329,0.132
7.8,51,137,0.099512856,0.121
NA,51,139,NA,0.139
8.1,51,141,0.031404479,0.14
7.8,51,143,0.059244586,0.14
9.7,51,145,0.010930959,0.077
7.9,51,147,0.051274123,0.139
8.7,51,149,0.069481605,0.093
9.4,51,153,0.038156001,0.077
7.9,51,155,0.039031996,0.145
8.6,51,157,0.051290812,0.106
9,51,159,0.02376061,0.103
8.9,51,161,0.033979373,0.103
8.1,51,163,0.072951407,0.119
8.8,51,165,0.027783047,0.108
7.2,51,167,0.009835322,0.193
7,51,169,0.057019651,0.177
8.2,51,171,0.03198842,0.136
7.5,51,173,0.011493941,0.175
8.9,51,175,0.050980481,0.097
9.1,51,177,0.049793042,0.088
9.5,51,179,0.043266486,0.073
8.4,51,181,0.07827675,0.105
7.8,51,183,0.137956469,0.105
7,51,185,0.082830094,0.165
8.2,51,187,0.054054189,0.125
8.2,51,191,0.014976766,0.145
NA,51,193,NA,0.129
6.5,51,195,0.085348068,0.185
7.5,51,197,0.044386176,0.159
9.3,51,199,0.028443079,0.089
NA,51,510,NA,0.1
6.4,51,520,0.138406985,0.166
2.4,51,530,0.499402169,0.177
8,51,540,0.039872442,0.141
9.1,51,550,0.048938816,0.086
8.3,51,570,0.051861222,0.12
7.4,51,580,0.108305619,0.136
7.1,51,590,0.070795438,0.167
8.2,51,595,0.017611969,0.141
9.2,51,600,0.015896525,0.098
NA,51,610,NA,0.083
5.6,51,620,0.274323051,0.138
7.9,51,630,0.03791873,0.145
7.5,51,640,0.037832434,0.163
8.3,51,650,0.070052723,0.113
7.9,51,660,0.014741575,0.156
6.7,51,670,0.144419069,0.149
8.1,51,678,0.016729781,0.148
7.7,51,680,0.080284764,0.136
9.6,51,683,0.018137628,0.08
8.4,51,685,0.10172289,0.092
6.3,51,690,0.141975695,0.171
8,51,700,0.071438962,0.124
7.7,51,710,0.081409448,0.133
4.8,51,720,0.180655664,0.221
5.4,51,730,0.267627376,0.152
8.6,51,735,0.078538038,0.094
8.2,51,740,0.058957504,0.122
6.1,51,750,0.163939012,0.168
7.9,51,760,0.065194306,0.135
7.7,51,770,0.072758579,0.139
8.4,51,775,0.047590432,0.117
8.6,51,790,0.008224992,0.13
9.2,51,800,0.038721447,0.086
9.1,51,810,0.025527005,0.099
7.4,51,820,0.079537351,0.147
8.4,51,830,0.056415095,0.116
7.6,51,840,0.043648086,0.156
5.6,53,001,0.232286947,0.157
7.8,53,003,0.046132835,0.146
8.2,53,005,0.052280779,0.124
8.2,53,007,0.045962806,0.13
7.1,53,009,0.126004902,0.14
8.7,53,011,0.036129785,0.113
7,53,013,0.142272399,0.138
7.4,53,015,0.088716294,0.144
7.2,53,017,0.149285824,0.125
4.9,53,019,0.245354106,0.186
7.6,53,021,0.088785856,0.134
7.8,53,023,0.035352683,0.152
7.2,53,025,0.106460238,0.145
7.4,53,027,0.05421983,0.159
8.6,53,029,0.051405605,0.109
7.7,53,031,0.066965463,0.143
9.1,53,033,0.024562499,0.097
8.2,53,035,0.07841842,0.112
7.7,53,037,0.097179045,0.128
7.9,53,039,0.048610892,0.141
7.7,53,041,0.06364833,0.142
7.2,53,043,0.12135666,0.14
7.8,53,045,0.060406129,0.141
7.3,53,047,0.053809885,0.165
7.7,53,049,0.03922966,0.156
7.1,53,051,0.100669159,0.154
8.3,53,053,0.073246224,0.112
NA,53,055,NA,0.112
8,53,057,0.067530723,0.129
9,53,059,0.010192563,0.111
9,53,061,0.032318307,0.097
8.2,53,063,0.045355512,0.131
7,53,065,0.1250326,0.148
8.2,53,067,0.069114979,0.116
7.7,53,069,0.044252394,0.15
8.2,53,071,0.053705285,0.126
8,53,073,0.071430267,0.125
7.4,53,075,0.103248626,0.138
7.6,53,077,0.054737128,0.151
7.5,54,001,0.052718824,0.159
8.2,54,003,0.107889416,0.102
7.8,54,005,0.032884612,0.153
7,54,007,0.094537936,0.158
8.2,54,009,0.048097477,0.127
7.8,54,011,0.029962096,0.153
4.9,54,013,0.133811402,0.235
6.3,54,015,0.098604287,0.189
8.7,54,017,0.01187464,0.122
7.1,54,019,0.060266299,0.172
5.7,54,021,0.310865287,0.116
8.4,54,023,0.052143872,0.116
7.2,54,025,0.089338574,0.154
7.2,54,027,0.098949903,0.149
6.7,54,029,0.174180548,0.138
7.8,54,031,0.064404994,0.139
8.3,54,033,0.041342257,0.128
7.4,54,035,0.053809795,0.159
8.9,54,037,0.055026861,0.091
7.5,54,039,0.091967722,0.14
7.8,54,041,0.043545318,0.149
7.6,54,043,0.011535192,0.173
7,54,045,0.032591424,0.188
6.5,54,047,0.019709341,0.22
8,54,049,0.05129231,0.137
8,54,051,0.039634468,0.142
7.7,54,053,0.064651468,0.141
6.7,54,055,0.126409511,0.161
8.2,54,057,0.055362534,0.123
6.2,54,059,0.046003479,0.22
8.1,54,061,0.060969409,0.126
6.6,54,063,0.187259103,0.135
8.7,54,065,0.044650978,0.108
7.8,54,067,0.039739435,0.15
7.9,54,069,0.065373367,0.132
6.5,54,071,0.203632259,0.132
9,54,073,1.04988503277811e-05,0.116
5.9,54,075,0.197178018,0.162
7.7,54,077,0.101318195,0.126
8.9,54,079,0.040083706,0.101
6.1,54,081,0.16998731,0.166
8.1,54,083,0.033835799,0.137
7.2,54,085,0.047475582,0.174
6.2,54,087,0.12647427,0.181
6.8,54,089,0.082378606,0.175
NA,54,091,NA,0.142
8.7,54,093,0.009170977,0.124
8.3,54,095,0.007073965,0.141
8,54,097,0.034037851,0.145
7,54,099,0.108288275,0.153
7.7,54,101,0.021941692,0.163
6.4,54,103,0.16728666,0.155
7.7,54,105,0.006400111,0.171
7.6,54,107,0.090671355,0.136
7.1,54,109,5.57859988308127e-05,0.201
8,55,001,0.036511226,0.14
7.3,55,003,0.112848326,0.14
8.4,55,005,0.060000062,0.115
7.8,55,007,0.102763418,0.12
8.6,55,009,0.057230132,0.104
8.6,55,011,0.054007113,0.107
8.5,55,013,0.028966134,0.124
9.4,55,015,0.036404443,0.079
8.6,55,017,0.060795303,0.105
8.4,55,019,0.068501286,0.108
9,55,021,0.046804817,0.092
8.1,55,023,0.084141471,0.115
9,55,025,0.042892653,0.092
9.1,55,027,0.02717666,0.096
9,55,029,0.036443057,0.098
7.9,55,031,0.085072599,0.122
8.5,55,033,0.057149174,0.108
8.4,55,035,0.07583133,0.107
8.6,55,037,0.050069264,0.111
8.6,55,039,0.066865655,0.102
7.3,55,041,0.124554438,0.132
8.8,55,043,0.036869675,0.106
9.2,55,045,0.035991963,0.09
8.6,55,047,0.028098973,0.121
9.3,55,049,0.01577688,0.093
8.5,55,051,0.030561181,0.123
7.7,55,053,0.115148096,0.121
9.2,55,055,0.024026164,0.094
7.7,55,057,0.094283508,0.128
8.1,55,059,0.095477767,0.109
9.6,55,061,0.000942433,0.086
8.8,55,063,0.04750443,0.103
8.9,55,065,0.040228844,0.1
7.7,55,067,0.098757882,0.125
8.7,55,069,0.036272744,0.111
8.5,55,071,0.067842826,0.105
8.8,55,073,0.05642514,0.098
8.2,55,075,0.074774856,0.114
8.8,55,077,0.003216564,0.12
6.5,55,078,0.144257631,0.161
8.5,55,079,0.023154568,0.128
8.3,55,081,0.065717892,0.114
9.1,55,083,0.022009116,0.099
8.9,55,085,0.024989545,0.107
9,55,087,0.047856243,0.09
9.2,55,089,0.053449805,0.079
NA,55,091,NA,0.095
9.1,55,093,0.038123735,0.092
9,55,095,0.016534332,0.105
9,55,097,0.025756378,0.101
8.2,55,099,0.050190191,0.126
8.8,55,101,0.037484305,0.107
6.9,55,103,0.189713615,0.122
7.9,55,105,0.120847313,0.108
7.4,55,107,0.142153696,0.12
9.4,55,109,0.023655068,0.084
9,55,111,0.028082696,0.103
7.5,55,113,0.109355135,0.129
8.7,55,115,0.044703569,0.109
9.2,55,117,0.022316648,0.093
8.1,55,119,0.11510818,0.101
9,55,121,0.037623814,0.095
8.4,55,123,0.060501885,0.114
8.7,55,125,0.030352593,0.112
8.3,55,127,0.096096173,0.099
8.3,55,129,0.045627281,0.123
9.3,55,131,0.046143382,0.077
9.3,55,133,0.05125817,0.077
8.9,55,135,0.031322971,0.106
8.5,55,137,0.050160936,0.115
8.4,55,139,0.080546282,0.105
8.3,55,141,0.068979314,0.115
7.1,56,001,0.092184036,0.155
7.7,56,003,0.056659291,0.147
7.9,56,005,0.082444665,0.126
6.3,56,007,0.189766541,0.149
8.2,56,009,0.028794244,0.139
8.3,56,011,0.057133538,0.117
7.5,56,013,0.059302507,0.156
7.9,56,015,0.058550921,0.137
7.6,56,017,0.023721368,0.167
6.8,56,019,0.112685035,0.161
7.3,56,021,0.119062023,0.133
8.3,56,023,0.052113615,0.12
7.5,56,025,0.091689384,0.139
6.7,56,027,0.092779576,0.174
