statecode,countycode,v050_race_AIAN,v050_race_asian,v050_race_black,v050_race_hispanic,v050_race_white,v050_race_flag_CT
30,111,0.31,0.4,0.25,0.37,0.52,
31,000,0.23,0.38,0.41,0.32,0.53,
31,001,,,,0.22,0.56,
31,003,,,,,0.57,
31,005,,,,,0.64,
31,007,,,,,0.29,
31,009,,,,,0.3,
31,011,,,,,0.61,
31,013,,,,0.27,0.38,
31,015,,,,,0.49,
31,017,,,,,0.38,
31,019,,,,0.27,0.56,
31,021,,,,,0.57,
31,023,,,,,0.49,
31,025,,,,,0.47,
31,027,,,,,0.47,
31,029,,,,,0.4,
31,031,0.25,,,,0.49,
31,033,,,,,0.38,
31,035,,,,,0.5,
31,037,,,,0.29,0.52,
31,039,,,,,0.62,
31,041,,,,,0.49,
31,043,,,,,0.54,
31,045,,,,,0.43,
31,047,,,,0.28,0.46,
31,049,,,,,0.27,
31,051,,,,0.15,0.51,
31,053,,,,,0.58,
31,055,0.26,0.39,0.41,0.33,0.57,
31,057,,,,,0.32,
31,059,,,,,0.55,
31,061,,,,,0.45,
31,063,,,,,0.49,
31,065,,,,,0.47,
31,067,,,,,0.51,
31,069,,,,,0.32,
31,071,,,,,0.38,
31,073,,,,,0.55,
31,075,,,,,0.17,
31,077,,,,,0.59,
31,079,,0.43,,0.44,0.59,
31,081,,,,,0.52,
31,083,,,,,0.42,
31,085,,,,,0.5,
31,087,,,,,0.47,
31,089,,,,,0.55,
31,091,,,,,0.38,
31,093,,,,,0.57,
31,095,,,,,0.52,
31,097,,,,,0.46,
31,099,,,,,0.59,
31,101,,,,,0.42,
31,103,,,,,0.5,
31,105,,,,,0.28,
31,107,0.24,,,,0.45,
31,109,0.19,0.37,0.48,0.36,0.55,
31,111,,,,0.31,0.46,
31,113,,,,,0.37,
31,115,,,,,0.44,
31,117,,,,,0.38,
31,119,,,,0.29,0.48,
31,121,,,,,0.58,
31,123,,,,,0.41,
31,125,,,,,0.44,
31,127,,,,,0.54,
31,129,,,,,0.61,
31,131,,,,,0.49,
31,133,,,,,0.48,
31,135,,,,,0.48,
31,137,,,,,0.48,
31,139,,,,,0.46,
31,141,,,,0.24,0.58,
31,143,,,,,0.55,
31,145,,,,,0.5,
31,147,,,,,0.41,
31,149,,,,,0.59,
31,151,,,,0.33,0.58,
31,153,,0.43,0.39,0.43,0.52,
31,155,,,,,0.57,
31,157,,,,0.35,0.41,
31,159,,,,,0.43,
31,161,,,,,0.37,
31,163,,,,,0.49,
31,165,,,,,0.5,
31,167,,,,,0.45,
31,169,,,,,0.47,
31,171,,,,,0.38,
31,173,0.09,,,,0.5,
31,175,,,,,0.46,
31,177,,,,,0.6,
31,179,,,,,0.47,
31,181,,,,,0.46,
31,183,,,,,0.55,
31,185,,,,,0.48,
32,000,0.26,0.28,0.27,0.21,0.38,
32,001,0.35,0.33,,0.2,0.36,
32,003,0.22,0.27,0.26,0.18,0.34,
32,005,,0.41,,0.25,0.5,
32,007,0.33,0.3,,0.3,0.32,
32,009,,,,,0.13,
32,011,,,,,0.28,
32,013,0.19,,,0.28,0.3,
32,015,,,,0.18,0.2,
32,017,,,,,0.21,
32,019,0.25,0.41,,0.22,0.38,
32,021,0.21,,0.27,,0.17,
32,023,,0.26,0.31,0.23,0.3,
32,027,,,,0.32,0.18,
32,029,,,,,0.37,
32,031,0.24,0.38,0.35,0.26,0.47,
32,033,,,,,0.32,
32,510,0.19,0.29,,0.29,0.42,
33,000,0.21,0.41,0.41,0.41,0.5,
33,001,,0.19,,,0.47,
33,003,,,,,0.5,
33,005,,0.35,,,0.42,
33,007,,,,,0.46,
33,009,,0.38,,,0.47,
33,011,,0.44,0.45,0.45,0.54,
33,013,,0.52,0.33,,0.56,
33,015,,0.51,0.48,0.32,0.53,
33,017,,0.19,0.27,0.31,0.41,
33,019,,,,,0.5,
34,000,0.3,0.36,0.37,0.34,0.45,
34,001,,0.32,0.35,0.32,0.44,
34,003,,0.38,0.43,0.39,0.47,
34,005,,0.37,0.44,0.33,0.44,
34,007,,0.35,0.37,0.33,0.44,
34,009,,0.29,0.4,0.36,0.48,
34,011,,0.29,0.35,0.34,0.41,
34,013,,0.35,0.33,0.35,0.48,
34,015,,0.41,0.44,0.36,0.44,
34,017,,0.28,0.35,0.32,0.36,
34,019,,0.44,0.48,0.41,0.46,
34,021,,0.39,0.35,0.32,0.45,
34,023,,0.37,0.38,0.28,0.42,
34,025,,0.37,0.39,0.4,0.46,
34,027,,0.36,0.38,0.39,0.47,
34,029,,0.39,0.38,0.38,0.44,
34,031,,0.36,0.35,0.33,0.43,
34,033,,0.38,0.37,0.41,0.4,
34,035,,0.36,0.38,0.28,0.46,
34,037,,0.35,0.39,0.38,0.42,
34,039,,0.36,0.39,0.35,0.46,
34,041,,0.51,0.37,0.3,0.41,
35,000,0.27,0.37,0.35,0.33,0.38,
35,001,0.19,0.41,0.39,0.36,0.44,
35,003,,,,0.41,0.22,
35,005,,,0.2,0.28,0.33,
35,006,0.1,0.31,,0.33,0.26,
35,007,,,,0.16,0.25,
35,009,,0.3,0.23,0.31,0.32,
35,011,,,,0.29,0.17,
35,013,,0.39,0.3,0.36,0.42,
35,015,,,,0.34,0.34,
35,017,,,,0.36,0.33,
35,019,,,,0.17,0.28,
35,021,,,,0.21,0.14,
35,023,,,,0.2,0.26,
35,025,,,0.3,0.31,0.32,
35,027,,,,0.31,0.37,
35,028,,0.37,,0.43,0.49,
35,029,,,,0.27,0.21,
35,031,0.28,0.32,,0.22,0.29,
35,033,,,,0.23,0.34,
35,035,0.34,0.33,0.56,0.37,0.41,
35,037,,,,0.27,0.28,
35,039,0.27,,,0.35,0.29,
35,041,,,,0.27,0.33,
35,043,0.26,0.29,0.39,0.35,0.44,
35,045,0.32,0.33,,0.24,0.32,
35,047,,,,0.25,0.3,
35,049,0.23,0.4,0.33,0.36,0.42,
35,051,,,,0.24,0.28,
35,053,,,,0.31,0.25,
35,055,0.23,,,0.33,0.31,
35,057,,,,0.31,0.24,
35,059,,,,0.32,0.22,
35,061,0.23,0.27,0.45,0.34,0.37,
36,000,0.33,0.33,0.38,0.34,0.46,
36,001,,0.37,0.44,0.34,0.51,
36,003,,,,,0.5,
36,005,,0.28,0.37,0.31,0.4,
36,007,,0.3,0.45,0.5,0.48,
36,009,0.26,,,,0.45,
36,011,,,,,0.51,
36,013,0.36,,0.22,0.31,0.47,
36,015,,0.44,0.4,,0.52,
36,017,,,,,0.43,
36,019,,0.33,0.21,,0.54,
36,021,,0.37,0.38,0.46,0.47,
36,023,,,,,0.53,
36,025,,,,0.36,0.47,
36,027,,0.38,0.42,0.33,0.45,
36,029,0.3,0.26,0.37,0.37,0.45,
36,031,,,,,0.43,
36,033,0.34,,,,0.51,
36,035,,,,,0.44,
36,037,,,,,0.53,
36,039,,,0.38,0.37,0.4,
36,041,,,,,0.45,
36,043,,,,,0.53,
36,045,,0.41,0.38,0.31,0.52,
36,047,,0.27,0.37,0.33,0.35,
36,049,,,,,0.57,
36,051,,,,,0.51,
36,053,,,,,0.5,
36,055,,0.34,0.36,0.33,0.48,
36,057,,0.33,0.33,0.14,0.46,
36,059,,0.38,0.4,0.37,0.5,
36,061,0.33,0.34,0.36,0.32,0.46,
36,063,0.27,0.35,0.39,0.4,0.45,
36,065,,0.3,0.44,0.36,0.53,
36,067,0.38,0.3,0.4,0.25,0.52,
36,069,,0.47,0.56,0.41,0.53,
36,071,,0.3,0.47,0.41,0.46,
36,073,,,,,0.44,
36,075,,0.42,,,0.43,
36,077,,0.5,0.5,,0.54,
36,079,,0.34,0.48,0.38,0.46,
36,081,0.47,0.33,0.38,0.34,0.41,
36,083,,0.24,0.36,0.41,0.47,
36,085,,0.28,0.35,0.32,0.4,
36,087,,0.4,0.42,0.46,0.48,
36,089,0.38,0.33,0.45,,0.53,
36,091,,0.38,0.53,0.5,0.52,
36,093,,0.27,0.28,0.18,0.47,
36,095,,,,,0.49,
36,097,,,,,0.5,
36,099,,,,,0.47,
36,101,,0.67,0.29,,0.5,
36,103,0.33,0.36,0.4,0.37,0.47,
36,105,,0.23,0.32,0.33,0.42,
36,107,,,,,0.47,
36,109,,0.53,0.29,0.5,0.48,
36,111,,0.28,0.38,0.32,0.43,
36,113,,,,,0.53,
36,115,,,,,0.43,
36,117,,,0.5,0.29,0.43,
36,119,,0.37,0.43,0.39,0.51,
36,121,,,,,0.48,
36,123,,,,,0.55,
37,000,0.38,0.36,0.45,0.31,0.49,
37,001,,0.31,0.44,0.31,0.46,
37,003,,,0.38,,0.47,
37,005,,,,,0.44,
37,007,,,0.46,,0.45,
37,009,,,,,0.42,
37,011,,,,,0.36,
37,013,,,0.48,,0.55,
37,015,,,0.5,,0.47,
37,017,,,0.48,,0.47,
37,019,,0.43,0.51,0.46,0.59,
37,021,,0.33,0.42,0.28,0.47,
37,023,,0.26,0.45,0.48,0.47,
37,025,,0.47,0.47,0.28,0.46,
37,027,,,0.59,0.19,0.47,
37,029,,,0.55,,0.57,
37,031,,0.33,0.52,0.53,0.52,
37,033,,,0.47,,0.48,
37,035,,0.41,0.44,0.3,0.49,
37,037,,,0.39,0.32,0.5,
37,039,0.31,,,,0.41,
37,041,,,0.58,,0.45,
37,043,,,,,0.43,
37,045,,0.42,0.46,0.25,0.48,
37,047,0.37,,0.49,,0.4,
37,049,,0.42,0.6,0.48,0.62,
37,051,0.26,0.27,0.37,0.31,0.4,
37,053,,,0.53,,0.44,
37,055,,,0.4,,0.45,
37,057,,0.33,0.44,0.28,0.46,
37,059,,,0.45,,0.5,
37,061,,,0.43,0.21,0.48,
37,063,,0.41,0.49,0.32,0.54,
37,065,,,0.48,,0.5,
37,067,,0.48,0.42,0.28,0.52,
37,069,,0.55,0.41,0.26,0.44,
37,071,,0.44,0.4,0.21,0.47,
37,073,,,0.51,,0.45,
37,075,0.25,,,,0.38,
37,077,,,0.42,0.25,0.45,
37,079,,,0.45,,0.51,
37,081,,0.3,0.42,0.37,0.5,
37,083,0.41,,0.49,0.62,0.52,
37,085,,0.18,0.4,0.22,0.41,
37,087,,0.45,0.46,0.19,0.44,
37,089,,0.45,0.47,0.44,0.5,
37,091,,,0.54,,0.45,
37,093,,0.45,0.41,0.5,0.45,
37,095,,,0.5,,0.41,
37,097,,0.36,0.5,0.49,0.52,
37,099,0.24,,,,0.4,
37,101,,0.26,0.45,0.25,0.46,
37,103,,,0.64,,0.56,
37,105,,0.39,0.47,0.16,0.48,
37,107,,0.27,0.49,0.25,0.51,
37,109,,0.5,0.44,0.19,0.47,
37,111,,0.25,0.6,,0.46,
37,113,,,,,0.45,
37,115,,,,,0.37,
37,117,,,0.46,,0.56,
37,119,,0.34,0.41,0.27,0.5,
37,121,,,,,0.41,
37,123,,,0.4,,0.5,
37,125,,0.39,0.47,0.45,0.53,
37,127,,0.37,0.48,0.28,0.51,
37,129,,0.54,0.48,0.37,0.57,
37,131,,,0.55,,0.5,
37,133,,0.29,0.39,0.35,0.42,
37,135,,0.5,0.47,0.37,0.52,
37,137,,,0.58,,0.62,
37,139,,0.38,0.54,0.36,0.5,
37,141,,0.5,0.51,0.47,0.5,
37,143,,,0.46,,0.56,
37,145,,,0.44,,0.5,
37,147,,0.53,0.51,0.56,0.52,
37,149,,,0.26,,0.47,
37,151,,0.32,0.29,0.28,0.44,
37,153,,,0.52,0.33,0.51,
37,155,0.44,0.31,0.44,0.23,0.44,
37,157,,,0.46,,0.42,
37,159,,0.33,0.44,0.25,0.42,
37,161,,,0.48,,0.42,
37,163,,,0.46,0.29,0.46,
37,165,0.5,,0.57,,0.54,
37,167,,0.18,0.41,,0.51,
37,169,,,0.48,,0.44,
37,171,,,0.41,0.19,0.43,
37,173,0.22,,,,0.36,
37,175,,,0.27,,0.49,
37,177,,,0.5,,0.33,
37,179,,0.29,0.44,0.25,0.48,
37,181,,,0.39,,0.38,
37,183,0.41,0.38,0.46,0.33,0.5,
37,185,,,0.4,,0.44,
37,187,,,0.45,,0.48,
37,189,,,,,0.44,
37,191,,0.49,0.43,0.25,0.5,
37,193,,,0.49,,0.46,
37,195,,,0.49,0.49,0.48,
37,197,,,0.44,,0.47,
37,199,,,,,0.4,
38,000,0.19,0.35,0.34,0.32,0.55,
38,001,,,,,0.41,
38,003,,,,,0.57,
38,005,0.31,,,,0.56,
38,007,,,,,0.29,
38,009,,,,,0.56,
38,011,,,,,0.37,
38,013,,,,,0.5,
38,015,0.24,0.27,,,0.59,
38,017,0.32,0.39,0.19,0.33,0.6,
38,019,,,,,0.55,
38,021,,,,,0.44,
38,023,,,,,0.38,
38,025,,,,,0.49,
38,027,,,,,0.65,
38,029,,,,,0.47,
38,031,,,,,0.66,
38,033,,,,,0.35,
38,035,0.5,0.33,0.5,0.42,0.59,
38,037,,,,,0.31,
38,039,,,,,0.52,
38,041,,,,,0.49,
38,043,,,,,0.43,
38,045,,,,,0.49,
38,047,,,,,0.56,
38,049,,,,,0.52,
38,051,,,,,0.42,
38,053,,,,,0.42,
38,055,0.38,,,,0.52,
38,057,,,,,0.58,
38,059,0.36,,,,0.56,
38,061,0.12,,,,0.44,
38,063,,,,,0.53,
38,065,,,,,0.62,
38,067,,,,,0.49,
38,069,,,,,0.57,
38,071,0.19,,,,0.52,
38,073,,,,,0.57,
38,075,,,,,0.5,
38,077,,,,,0.55,
38,079,0.11,,,,0.48,
38,081,,,,,0.6,
38,083,,,,,0.41,
38,085,0.18,,,,0.3,
38,087,,,,,0.5,
38,089,,,,,0.51,
38,091,,,,,0.59,
38,093,,,,,0.56,
38,095,,,,,0.51,
38,097,,,,,0.52,
38,099,,,,0.42,0.55,
38,101,,0.47,0.62,,0.55,
38,103,,,,,0.57,
38,105,0.14,,,,0.38,
39,000,0.4,0.39,0.44,0.36,0.48,
39,001,,,,,0.37,
39,003,,0.22,0.36,0.55,0.46,
39,005,,,,,0.48,
39,007,,,0.34,0.19,0.45,
39,009,,,0.67,,0.47,
39,011,,0.38,,,0.46,
39,013,,,0.24,,0.44,
39,015,,,,,0.4,
39,017,,0.34,0.44,0.19,0.47,
39,019,,,,,0.43,
39,021,,,0.75,,0.41,
39,023,,0.43,0.39,,0.43,
39,025,,0.54,0.43,,0.47,
39,027,,,0.27,,0.44,
39,029,,,,,0.44,
39,031,,,0.5,,0.44,
39,033,,,,,0.47,
39,035,,0.38,0.45,0.38,0.5,
39,037,,,,,0.42,
39,039,,,0.46,0.46,0.49,
39,041,,0.37,0.49,0.59,0.56,
39,043,,,0.49,0.64,0.5,
39,045,,0.36,0.43,,0.49,
39,047,,,0.36,,0.39,
39,049,,0.39,0.45,0.3,0.52,
39,051,,,,0.36,0.52,
39,053,,,0.44,,0.38,
39,055,,,0.5,,0.49,
39,057,,0.22,0.42,,0.42,
39,059,,,,,0.45,
39,061,,0.48,0.41,0.35,0.53,
39,063,,0.53,0.32,0.26,0.41,
39,065,,,,,0.42,
39,067,,,,,0.43,
39,069,,,,0.24,0.49,
39,071,,,0.54,,0.33,
39,073,,,,,0.36,
39,075,,,,,0.43,
39,077,,,0.42,0.15,0.45,
39,079,,,,,0.36,
39,081,,,0.46,,0.37,
39,083,,,,,0.42,
39,085,,0.34,0.4,0.28,0.49,
39,087,,,0.3,,0.4,
39,089,,0.41,0.45,,0.48,
39,091,,,0.43,,0.46,
39,093,,0.45,0.44,0.42,0.51,
39,095,,0.5,0.47,0.39,0.49,
39,097,,,0.33,,0.48,
39,099,,0.43,0.42,0.45,0.47,
39,101,,,0.35,,0.51,
39,103,,0.32,0.36,,0.49,
39,105,,,,,0.41,
39,107,,,,,0.44,
39,109,,0.42,0.37,,0.46,
39,111,,,,,0.4,
39,113,,0.36,0.45,0.26,0.47,
39,115,,,,,0.49,
39,117,,,,,0.45,
39,119,,0.36,0.4,,0.53,
39,121,,,,,0.47,
39,123,,,,0.53,0.5,
39,125,,,,,0.4,
39,127,,,,,0.41,
39,129,,,,,0.46,
39,131,,,,,0.37,
39,133,,0.3,0.47,,0.45,
39,135,,,,,0.41,
39,137,,,,0.5,0.52,
39,139,,0.5,0.43,,0.49,
39,141,,,0.39,,0.42,
39,143,,,0.45,0.41,0.48,
39,145,,,0.4,,0.37,
39,147,,,0.56,0.33,0.46,
39,149,,,0.42,,0.43,
39,151,,0.4,0.46,,0.46,
39,153,,0.4,0.45,0.42,0.47,
39,155,,0.42,0.41,,0.46,
39,157,,,,,0.44,
39,159,,,,,0.5,
39,161,,,,,0.51,
39,163,,,,,0.35,
39,165,,0.37,0.51,0.36,0.49,
39,167,,,0.78,,0.51,
39,169,,,0.43,,0.48,
39,171,,,,,0.42,
39,173,,0.36,0.37,0.32,0.48,
39,175,,,,,0.5,
40,000,0.39,0.34,0.39,0.27,0.42,
40,001,0.44,,,,0.32,
40,003,,,,,0.39,
40,005,0.37,,,,0.29,
40,007,,,,,0.24,
40,009,0.4,,,,0.32,
40,011,0.41,,0.53,,0.4,
40,013,0.43,,,0.43,0.35,
40,015,0.18,,0.33,,0.31,
40,017,0.38,0.45,0.25,0.24,0.48,
40,019,0.45,,0.36,0.21,0.34,
40,021,0.44,,,0.29,0.34,
40,023,0.4,,0.37,,0.35,
40,025,,,,,0.33,
40,027,0.45,0.43,0.46,0.24,0.47,
40,029,0.29,,,,0.31,
40,031,0.1,0.26,0.35,0.27,0.38,
40,033,,,,,0.45,
40,035,0.42,,,,0.38,
40,037,0.31,,0.29,,0.38,
40,039,0.27,,0.38,0.16,0.41,
40,041,0.41,,,,0.37,
40,043,,,,,0.38,
40,045,,,,,0.29,
40,047,0.4,0.24,0.49,0.33,0.42,
40,049,0.4,,0.44,0.24,0.39,
40,051,0.28,,0.35,,0.43,
40,053,,,,,0.43,
40,055,,,,,0.31,
40,057,,,,,0.3,
40,059,,,,,0.3,
40,061,0.52,,,,0.35,
40,063,0.27,,,,0.26,
40,065,,0.27,0.39,0.38,0.42,
40,067,,,,,0.31,
40,069,0.32,,,,0.25,
40,071,0.31,,0.25,0.32,0.36,
40,073,,,,0.47,0.43,
40,075,0.2,,,,0.27,
40,077,0.58,,,,0.34,
40,079,0.52,,0.29,0.28,0.38,
40,081,0.24,,0.61,,0.45,
40,083,0.47,,0.56,,0.44,
40,085,0.5,,,0.35,0.31,
40,087,0.37,,,,0.45,
40,089,0.47,,0.51,,0.33,
40,091,0.32,,0.65,,0.29,
40,093,,,,,0.35,
40,095,0.59,,,0.2,0.35,
40,097,0.54,,,,0.4,
40,099,0.43,,,,0.33,
40,101,0.38,,0.36,0.24,0.38,
40,103,0.17,,,,0.44,
40,105,0.43,,,,0.3,
40,107,0.35,,0.54,,0.34,
40,109,0.38,0.35,0.42,0.28,0.48,
40,111,0.38,,0.23,,0.36,
40,113,0.19,,,,0.31,
40,115,0.3,,,,0.38,
40,117,0.2,,,,0.35,
40,119,0.29,0.39,0.14,,0.39,
40,121,0.46,,0.42,,0.4,
40,123,0.37,,0.25,,0.38,
40,125,0.32,0.38,0.33,0.41,0.43,
40,127,0.47,,,,0.26,
40,129,,,,,0.34,
40,131,0.44,,,0.44,0.41,
40,133,0.22,,,,0.36,
40,135,0.49,,0.27,0.33,0.37,
40,137,0.25,,0.2,0.44,0.42,
40,139,,,,0.09,0.2,
40,141,,,,0.29,0.3,
40,143,0.42,0.38,0.4,0.24,0.46,
40,145,0.49,,0.31,,0.43,
40,147,0.3,0.47,0.32,0.33,0.38,
40,149,,,,,0.35,
40,151,,,,,0.36,
40,153,,,,0.27,0.38,
41,000,0.3,0.34,0.33,0.27,0.43,
41,001,,,,,0.35,
41,003,,0.34,,0.18,0.49,
41,005,0.29,0.36,0.28,0.19,0.43,
41,007,,0.41,,0.32,0.4,
41,009,,0.27,,,0.41,
41,011,0.35,0.49,,0.57,0.39,
41,013,0.54,,,0.38,0.46,
41,015,0.2,0.48,,0.42,0.36,
41,017,0.61,0.45,,0.36,0.52,
41,019,0.33,0.36,,0.25,0.41,
41,021,,,,,0.36,
41,023,,,,,0.41,
41,025,,,,,0.26,
41,027,,,,0.32,0.44,
41,029,0.26,0.43,0.25,0.29,0.43,
41,031,0.12,,,0.17,0.43,
41,033,,0.34,,0.31,0.37,
41,035,0.23,0.3,0.33,0.2,0.36,
41,037,,,,,0.37,
41,039,0.4,0.43,0.15,0.24,0.45,
41,041,0.41,0.37,,0.29,0.4,
41,043,0.35,0.33,,0.25,0.45,
41,045,,0.57,,0.26,0.38,
41,047,0.4,0.44,0.48,0.25,0.43,
41,049,,,,0.26,0.4,
41,051,0.18,0.28,0.34,0.2,0.41,
41,053,0.39,0.41,,0.41,0.41,
41,055,,,,,0.4,
41,057,,0.47,,0.47,0.41,
41,059,0.29,0.33,,0.3,0.43,
41,061,,,,,0.44,
41,063,,,,,0.45,
41,065,,0.36,,0.25,0.39,
41,067,0.37,0.3,0.25,0.26,0.42,
41,069,,,,,0.36,
41,071,0.3,0.16,,0.36,0.38,
42,000,0.49,0.36,0.39,0.37,0.5,
42,001,,0.29,0.48,0.38,0.54,
42,003,,0.28,0.34,0.35,0.48,
42,005,,,,,0.41,
42,007,,,0.39,,0.48,
42,009,,,,,0.49,
42,011,,0.3,0.31,0.34,0.48,
42,013,,,0.42,,0.44,
42,015,,0.27,,,0.53,
42,017,,0.43,0.42,0.32,0.5,
42,019,,0.27,0.43,,0.48,
42,021,,,0.35,,0.5,
42,023,,,,,0.42,
42,025,,0.4,0.46,0.5,0.49,
42,027,,0.42,0.56,,0.58,
42,029,,0.44,0.41,0.29,0.48,
42,031,,,,,0.48,
42,033,,,,,0.52,
42,035,,,,,0.51,
42,037,,0.47,,,0.51,
42,039,,,0.67,,0.53,
42,041,,0.39,0.43,0.26,0.54,
42,043,,0.27,0.42,0.33,0.51,
42,045,,0.36,0.37,0.34,0.45,
42,047,,,,,0.55,
42,049,,0.3,0.41,0.4,0.54,
42,051,,0.33,0.42,,0.44,
42,053,,,,,0.51,
42,055,,0.4,0.4,0.35,0.52,
42,057,,,,,0.45,
42,059,,,,,0.42,
42,061,,,0.27,,0.48,
42,063,,,0.57,,0.49,
42,065,,,,,0.55,
42,067,,,,,0.55,
42,069,,0.27,0.34,0.29,0.45,
42,071,,0.36,0.45,0.36,0.54,
42,073,,,0.38,,0.45,
42,075,,0.4,0.32,0.4,0.52,
42,077,,0.37,0.43,0.37,0.57,
42,079,,0.39,0.32,0.44,0.48,
42,081,,0.5,0.39,,0.58,
42,083,,,,,0.47,
42,085,,0.54,0.46,,0.54,
42,087,,,,,0.56,
42,089,,0.5,0.51,0.45,0.5,
42,091,,0.41,0.48,0.37,0.52,
42,093,,,,,0.63,
42,095,,0.46,0.48,0.38,0.54,
42,097,,,0.36,0.5,0.57,
42,099,,,,,0.5,
42,101,,0.32,0.37,0.36,0.45,
42,103,,0.2,0.59,0.36,0.42,
42,105,,,,,0.44,
42,107,,0.45,0.24,0.3,0.49,
42,109,,,,,0.58,
42,111,,,,,0.49,
42,113,,,,,0.45,
42,115,,,,,0.45,
42,117,,,,,0.5,
42,119,,,,,0.58,
42,121,,,,,0.5,
42,123,,,,,0.43,
42,125,,0.38,0.41,,0.46,
42,127,,0.4,0.57,0.45,0.45,
42,129,,0.29,0.35,,0.47,
42,131,,,,,0.45,
42,133,,0.34,0.46,0.38,0.54,
44,000,,0.36,0.41,0.34,0.55,
44,001,,,,,0.54,
44,003,,0.41,0.38,0.43,0.54,
44,005,,0.56,0.55,0.41,0.59,
44,007,,0.31,0.41,0.34,0.53,
44,009,,0.45,0.28,,0.57,
45,000,0.42,0.4,0.49,0.34,0.5,
45,001,,,0.55,,0.57,
45,003,,0.39,0.51,0.4,0.5,
45,005,,,0.47,,0.46,
45,007,,0.42,0.55,0.3,0.57,
45,009,,,0.52,,0.52,
45,011,,,0.49,,0.47,
45,013,,0.29,0.45,0.4,0.55,
45,015,,0.47,0.49,0.42,0.47,
45,017,,,0.52,,0.45,
45,019,,0.4,0.48,0.4,0.52,
45,021,,,0.56,,0.53,
45,023,,,0.37,,0.42,
45,025,,,0.42,,0.45,
45,027,,,0.43,,0.42,
45,029,,,0.45,,0.36,
45,031,,,0.46,,0.48,
45,033,,,0.5,,0.41,
45,035,,0.56,0.5,0.19,0.47,
45,037,,,0.44,,0.47,
45,039,,,0.49,,0.53,
45,041,,0.42,0.52,0.29,0.5,
45,043,,0.31,0.45,0.45,0.46,
45,045,,0.39,0.52,0.28,0.53,
45,047,,0.35,0.5,0.36,0.57,
45,049,,,0.52,,0.4,
45,051,,0.41,0.44,0.3,0.47,
45,053,,,0.49,,0.49,
45,055,,0.46,0.52,0.29,0.49,
45,057,,,0.49,0.46,0.48,
45,059,,,0.56,,0.51,
45,061,,,0.51,,0.43,
45,063,,0.34,0.48,0.34,0.49,
45,065,,,0.52,,0.59,
45,067,,,0.49,,0.44,
45,069,,,0.44,,0.47,
45,071,,,0.47,,0.52,
45,073,,0.54,0.49,0.55,0.61,
45,075,,0.54,0.5,,0.44,
45,077,,0.41,0.55,0.5,0.52,
45,079,,0.48,0.51,0.41,0.53,
45,081,,,0.55,,0.46,
45,083,,0.27,0.54,0.36,0.54,
45,085,,0.4,0.49,0.38,0.42,
45,087,,,0.53,,0.55,
45,089,,,0.47,,0.42,
45,091,0.47,0.35,0.44,0.3,0.48,
46,000,0.2,0.34,0.38,0.3,0.53,
46,003,,,,,0.48,
46,005,,,,,0.48,
46,007,0.16,,,,0.31,
46,009,,,,,0.55,
46,011,,,,,0.56,
46,013,0.45,0.45,,,0.62,
46,015,,,,,0.51,
46,017,,,,,,
46,019,,,,,0.48,
46,021,,,,,0.54,
46,023,0.11,,,,0.52,
46,025,,,,,0.5,
46,027,,,,,0.48,
46,029,,,,,0.64,
46,031,0.11,,,,0.37,
46,033,,,,,0.48,
46,035,,,,,0.47,
46,037,,,,,0.49,
46,039,,,,,0.56,
46,041,0.04,,,,0.37,
46,043,,,,,0.48,
46,045,,,,,0.52,
46,047,,,,,0.42,
46,049,,,,,0.46,
46,051,,,,,0.52,
46,053,,,,,0.47,
46,055,,,,,0.52,
46,057,,,,,0.49,
46,059,,,,,0.54,
46,061,,,,,0.46,
46,063,,,,,0.36,
46,065,0.36,,,,0.55,
46,067,,,,,0.54,
46,069,,,,,0.52,
46,071,,,,,0.31,
46,073,,,,,0.54,
46,075,,,,,0.53,
46,077,,,,,0.54,
46,079,,,,,0.57,
46,081,0.29,,,,0.52,
46,083,,,,,0.54,
46,085,0.42,,,,0.47,
46,087,,,,,0.5,
46,089,,,,,0.56,
46,091,,,,,0.51,
46,093,0.32,,,,0.51,
46,095,0.13,,,,0.38,
46,097,,,,,0.4,
46,099,0.24,0.29,0.3,0.32,0.54,
46,101,0.25,,,,0.6,
46,102,0.14,,,,0.21,
46,103,0.32,0.48,0.56,0.33,0.52,
46,105,,,,,0.36,
46,107,,,,,0.46,
46,109,0.22,,,,0.51,
46,111,,,,,0.51,
46,115,,,,,0.53,
46,117,,,,,0.47,
46,119,,,,,0.5,
46,121,0.14,,,,0.21,
46,123,,,,,0.38,
46,125,,,,,0.49,
46,127,,,,,0.56,
46,129,0.37,,,,0.48,
46,135,,,,,0.56,
46,137,,,,,,
47,000,0.27,0.32,0.39,0.24,0.45,
47,001,,0.47,0.6,,0.49,
47,003,,,0.4,0.33,0.45,
47,005,,,,,0.42,
47,007,,,,,0.39,
47,009,,0.52,0.65,0.36,0.47,
47,011,,0.35,0.46,0.27,0.4,
47,013,,,,,0.4,
47,015,,,,,0.41,
47,017,,,0.36,,0.38,
47,019,,,,,0.52,
47,021,,,0.5,,0.39,
47,023,,,0.25,,0.35,
47,025,,,,,0.35,
47,027,,,,,0.39,
47,029,,,0.53,,0.49,
47,031,,0.27,0.26,,0.42,
47,033,,,0.32,,0.35,
47,035,,0.58,,0.46,0.52,
47,037,,0.29,0.4,0.22,0.45,
47,039,,,,,0.34,
