statecode,countycode,v063_rawvalue,v063_cilow,v063_cihigh,v063_numerator,v063_denominator,v063_sourceflag,v063_flag_CT
21,041,62710,53002.936170212764,72417.06382978724,,,,
21,043,50853,44009.085106382976,57696.914893617024,,,,
21,045,42914,39670.765957446805,46157.234042553195,,,,
21,047,54934,50427.78723404255,59440.21276595745,,,,
21,049,72386,66899.1914893617,77872.8085106383,,,,
21,051,36330,30834.85106382979,41825.14893617021,,,,
21,053,39877,33894.53191489362,45859.46808510638,,,,
21,055,53894,45803.78723404255,61984.21276595745,,,,
21,057,43127,36591.68085106383,49662.31914893617,,,,
21,059,63213,56832.574468085106,69593.4255319149,,,,
21,061,56545,49902.446808510635,63187.553191489365,,,,
21,063,43501,36963.29787234042,50038.70212765958,,,,
21,065,45129,38482.87234042553,51775.12765957447,,,,
21,067,67320,62436.085106382976,72203.91489361702,,,,
21,069,50804,43292.85106382979,58315.14893617021,,,,
21,071,40604,35689.10638297872,45518.89361702128,,,,
21,073,66920,59838.97872340426,74001.02127659574,,,,
21,075,41088,34668.255319148935,47507.744680851065,,,,
21,077,66789,56959.21276595745,76618.78723404255,,,,
21,079,62980,53944.936170212764,72015.06382978724,,,,
21,081,68309,60130.617021276594,76487.3829787234,,,,
21,083,53947,47640.446808510635,60253.553191489365,,,,
21,085,54543,50073.72340425532,59012.27659574468,,,,
21,087,48153,41298.36170212766,55007.63829787234,,,,
21,089,59151,52637.12765957447,65664.87234042553,,,,
21,091,70998,60150.68085106383,81845.31914893616,,,,
21,093,65472,58320.68085106383,72623.31914893616,,,,
21,095,36916,31629.36170212766,42202.63829787234,,,,
21,097,63689,55513,71865,,,,
21,099,51921,45112.82978723404,58729.17021276596,,,,
21,101,58742,51905.234042553195,65578.76595744681,,,,
21,103,66530,56950.425531914894,76109.5744680851,,,,
21,105,56348,47536.936170212764,65159.063829787236,,,,
21,107,55080,49107.063829787236,61052.936170212764,,,,
21,109,44713,38685.255319148935,50740.744680851065,,,,
21,111,64977,61558.617021276594,68395.3829787234,,,,
21,113,75155,65563.51063829787,84746.48936170213,,,,
21,115,45126,38529.914893617024,51722.085106382976,,,,
21,117,79604,74519.91489361702,84688.08510638298,,,,
21,119,42345,36261.255319148935,48428.744680851065,,,,
21,121,37640,32119.82978723404,43160.17021276596,,,,
21,123,66310,60922.085106382976,71697.91489361702,,,,
21,125,52093,44746.27659574468,59439.72340425532,,,,
21,127,46200,40231.82978723404,52168.17021276596,,,,
21,129,37939,32234.14893617021,43643.85106382979,,,,
21,131,39855,33776.02127659575,45933.97872340425,,,,
21,133,41737,35559.12765957447,47914.87234042553,,,,
21,135,46340,40906.8085106383,51773.1914893617,,,,
21,137,51359,44654.48936170213,58063.51063829787,,,,
21,139,57586,49138.34042553192,66033.65957446808,,,,
21,141,61186,55904.12765957447,66467.87234042553,,,,
21,143,63989,56333.68085106383,71644.31914893616,,,,
21,145,60801,56463.97872340425,65138.02127659575,,,,
21,147,36348,31037.531914893618,41658.46808510638,,,,
21,149,58403,50714.31914893617,66091.68085106384,,,,
21,151,65438,61154.59574468085,69721.40425531915,,,,
21,153,40162,34415.446808510635,45908.553191489365,,,,
21,155,54466,46916.72340425532,62015.27659574468,,,,
21,157,61426,53941.063829787236,68910.93617021276,,,,
21,159,35522,29904.127659574468,41139.87234042553,,,,
21,161,56706,49365.234042553195,64046.765957446805,,,,
21,163,69228,63002.46808510638,75453.53191489361,,,,
21,165,44734,38006.85106382979,51461.14893617021,,,,
21,167,67348,59654.553191489365,75041.44680851063,,,,
21,169,40690,34379.87234042553,47000.12765957447,,,,
21,171,44605,37917.17021276596,51292.82978723404,,,,
21,173,54848,50912.51063829787,58783.48936170213,,,,
21,175,44587,39072.78723404255,50101.21276595745,,,,
21,177,52291,44891.85106382979,59690.14893617021,,,,
21,179,65928,58313.1914893617,73542.8085106383,,,,
21,181,52978,45034.34042553192,60921.65957446808,,,,
21,183,55512,48553.70212765958,62470.29787234042,,,,
21,185,120818,107350.59574468085,134285.40425531915,,,,
21,187,64868,56450.12765957447,73285.87234042553,,,,
21,189,35000,29510.808510638297,40489.1914893617,,,,
21,191,71116,61503.063829787236,80728.93617021276,,,,
21,193,42519,36126.65957446808,48911.34042553192,,,,
21,195,46402,40299.1914893617,52504.8085106383,,,,
21,197,46014,39158.17021276596,52869.82978723404,,,,
21,199,54487,49898.574468085106,59075.425531914894,,,,
21,201,55507,47136.78723404255,63877.21276595745,,,,
21,203,49406,42558.51063829787,56253.48936170213,,,,
21,205,51712,43785.02127659575,59638.97872340425,,,,
21,207,47397,41471.72340425532,53322.27659574468,,,,
21,209,81956,74858.29787234042,89053.70212765958,,,,
21,211,76693,68461,84925,,,,
21,213,60371,52206.914893617024,68535.08510638298,,,,
21,215,97726,83372.12765957447,112079.87234042553,,,,
21,217,52832,45674.72340425532,59989.27659574468,,,,
21,219,57288,48613.95744680851,65962.0425531915,,,,
21,221,57844,50194.63829787234,65493.36170212766,,,,
21,223,65885,56381.68085106383,75388.31914893616,,,,
21,225,60771,52091,69451,,,,
21,227,62108,57330.12765957447,66885.87234042553,,,,
21,229,59071,50319.51063829787,67822.48936170213,,,,
21,231,42721,36956.574468085106,48485.425531914894,,,,
21,233,59260,50794.46808510638,67725.53191489361,,,,
21,235,43910,38886.68085106383,48933.31914893617,,,,
21,237,40949,34600.744680851065,47297.255319148935,,,,
21,239,78344,67133.27659574468,89554.72340425532,,,,
22,000,58273,56950.44680851064,59595.55319148936,,,,
22,001,43133,39097.425531914894,47168.574468085106,,,,
22,003,47937,41704.31914893617,54169.68085106383,,,,
22,005,89558,81194.93617021276,97921.06382978724,,,,
22,007,54511,48530.914893617024,60491.085106382976,,,,
22,009,44650,38456.63829787234,50843.36170212766,,,,
22,011,57108,49881.617021276594,64334.382978723406,,,,
22,013,39743,33554.40425531915,45931.59574468085,,,,
22,015,71061,64156.31914893617,77965.68085106384,,,,
22,017,50773,47559.553191489365,53986.446808510635,,,,
22,019,63912,58808.85106382979,69015.14893617021,,,,
22,021,48050,40557.914893617024,55542.085106382976,,,,
22,023,66189,56221,76157,,,,
22,025,40139,34002.82978723404,46275.17021276596,,,,
22,027,39576,33853.27659574468,45298.72340425532,,,,
22,029,43136,37674.21276595745,48597.78723404255,,,,
22,031,53165,45477.51063829787,60852.48936170213,,,,
22,033,60205,56012.14893617021,64397.85106382979,,,,
22,035,34604,29233.957446808512,39974.04255319149,,,,
22,037,58360,50971.574468085106,65748.4255319149,,,,
22,039,46178,41286.936170212764,51069.063829787236,,,,
22,041,42066,35940.553191489365,48191.446808510635,,,,
22,043,58560,50569.87234042553,66550.12765957447,,,,
22,045,51770,44666.34042553192,58873.65957446808,,,,
22,047,54265,46554.87234042553,61975.12765957447,,,,
22,049,51215,43521.553191489365,58908.446808510635,,,,
22,051,61168,58030.8085106383,64305.1914893617,,,,
22,053,62563,56240.95744680851,68885.0425531915,,,,
22,055,64181,58218.78723404255,70143.21276595745,,,,
22,057,60107,53213.04255319149,67000.9574468085,,,,
22,059,57556,49150.04255319149,65961.9574468085,,,,
22,061,47851,40636.53191489362,55065.46808510638,,,,
22,063,73745,66237.4255319149,81252.5744680851,,,,
22,065,34704,29541.276595744683,39866.72340425532,,,,
22,067,37255,31794.40425531915,42715.59574468085,,,,
22,069,47476,43754.97872340425,51197.02127659575,,,,
22,071,53729,49243.04255319149,58214.95744680851,,,,
22,073,52904,48998.29787234042,56809.70212765958,,,,
22,075,71460,62054.382978723406,80865.6170212766,,,,
22,077,57045,48554.446808510635,65535.553191489365,,,,
22,079,52379,47225.8085106383,57532.1914893617,,,,
22,081,46817,39837.255319148935,53796.744680851065,,,,
22,083,45093,38501.68085106383,51684.31914893617,,,,
22,085,53183,45387.085106382976,60978.914893617024,,,,
22,087,52139,47470.744680851065,56807.255319148935,,,,
22,089,81482,71704.63829787234,91259.36170212766,,,,
22,091,46835,39780.1914893617,53889.8085106383,,,,
22,093,64089,56816.14893617021,71361.85106382979,,,,
22,095,63183,55708.78723404255,70657.21276595745,,,,
22,097,43051,38243.34042553192,47858.65957446808,,,,
22,099,54516,47090.63829787234,61941.36170212766,,,,
22,101,51179,45487.255319148935,56870.744680851065,,,,
22,103,78484,72405.02127659574,84562.97872340426,,,,
22,105,55432,49638.97872340426,61225.02127659574,,,,
22,107,35670,31026.76595744681,40313.23404255319,,,,
22,109,62566,56887.36170212766,68244.63829787234,,,,
22,111,52753,45117.936170212764,60388.063829787236,,,,
22,113,53711,47300.78723404255,60121.21276595745,,,,
22,115,55872,49955.063829787236,61788.936170212764,,,,
22,117,45073,39293.085106382976,50852.914893617024,,,,
22,119,47088,44156.936170212764,50019.063829787236,,,,
22,121,73173,63032.23404255319,83313.76595744681,,,,
22,123,47030,40168.21276595745,53891.78723404255,,,,
22,125,74368,62970.21276595745,85765.78723404255,,,,
22,127,48430,41083.27659574468,55776.72340425532,,,,
23,000,73463,71566.14893617021,75359.85106382979,,,,
23,001,63456,58250.382978723406,68661.6170212766,,,,
23,003,56361,52613.76595744681,60108.23404255319,,,,
23,005,96255,91259.08510638298,101250.91489361702,,,,
23,007,56509,50617.085106382976,62400.914893617024,,,,
23,009,72647,68193.21276595745,77100.78723404255,,,,
23,011,64643,59359.936170212764,69926.06382978724,,,,
23,013,70533,62621.51063829787,78444.48936170213,,,,
23,015,74569,67099.55319148937,82038.44680851063,,,,
23,017,60220,55588.68085106383,64851.31914893617,,,,
23,019,65215,60406.14893617021,70023.85106382979,,,,
23,021,51787,45773.553191489365,57800.446808510635,,,,
23,023,83180,76775.74468085106,89584.25531914894,,,,
23,025,56422,53010.76595744681,59833.23404255319,,,,
23,027,68345,62980.914893617024,73709.08510638298,,,,
23,029,48104,43731.234042553195,52476.765957446805,,,,
23,031,85445,80457.4255319149,90432.5744680851,,,,
24,000,98568,97083.40425531915,100052.59574468085,,,,
24,001,54759,48888.53191489362,60629.46808510638,,,,
24,003,116956,112453.36170212766,121458.63829787234,,,,
24,005,86807,83454.14893617021,90159.85106382979,,,,
24,009,124486,116201.5744680851,132770.4255319149,,,,
24,011,63491,55256.617021276594,71725.3829787234,,,,
24,013,113885,107391.3829787234,120378.6170212766,,,,
24,015,87592,78292.4255319149,96891.5744680851,,,,
24,017,105141,97484.48936170213,112797.51063829787,,,,
24,019,63087,55854.65957446808,70319.34042553192,,,,
24,021,114089,109009.68085106384,119168.31914893616,,,,
24,023,65991,60312.36170212766,71669.63829787234,,,,
24,025,104553,99589.25531914894,109516.74468085106,,,,
24,027,140113,132990.27659574468,147235.72340425532,,,,
24,029,69781,62020.82978723404,77541.17021276595,,,,
24,031,125076,122280.76595744681,127871.23404255319,,,,
24,033,97171,94029.0425531915,100312.9574468085,,,,
24,035,112527,102131.25531914894,122922.74468085106,,,,
24,037,102345,97681.51063829787,107008.48936170213,,,,
24,039,51841,44476.40425531915,59205.59574468085,,,,
24,041,80371,69975.25531914894,90766.74468085106,,,,
24,043,71685,65530.95744680851,77839.0425531915,,,,
24,045,70975,65684.78723404255,76265.21276595745,,,,
24,047,75459,69133.3829787234,81784.6170212766,,,,
24,510,58616,55041.53191489362,62190.46808510638,,,,
25,000,99750,98199.87234042553,101300.12765957447,,,,
25,001,89448,85228.93617021276,93667.06382978724,,,,
25,003,74535,68292.78723404255,80777.21276595745,,,,
25,005,81047,78653.29787234042,83440.70212765958,,,,
25,007,94059,82304.95744680852,105813.04255319148,,,,
25,009,96303,92291.25531914894,100314.74468085106,,,,
25,011,71256,66553.1914893617,75958.8085106383,,,,
25,013,67155,62395,71915,,,,
25,015,80839,73719.85106382979,87958.14893617021,,,,
25,017,123288,120104.34042553192,126471.65957446808,,,,
25,019,108671,92593.0425531915,124748.9574468085,,,,
25,021,123449,118830.78723404255,128067.21276595745,,,,
25,023,107828,103224.08510638298,112431.91489361702,,,,
25,025,91386,87071.6170212766,95700.3829787234,,,,
25,027,93561,90259.3829787234,96862.6170212766,,,,
26,000,69097,68278.44680851063,69915.55319148937,,,,
26,001,53033,47120.82978723404,58945.17021276596,,,,
26,003,62543,57395.76595744681,67690.23404255319,,,,
26,005,78772,74734.0425531915,82809.9574468085,,,,
26,007,53480,47877.617021276594,59082.382978723406,,,,
26,009,72369,64987.72340425532,79750.27659574468,,,,
26,011,56213,51741.34042553192,60684.65957446808,,,,
26,013,55856,47584.68085106383,64127.31914893617,,,,
26,015,75377,68038.6170212766,82715.3829787234,,,,
26,017,59523,54083.85106382979,64962.14893617021,,,,
26,019,65594,59125.40425531915,72062.59574468085,,,,
26,021,62758,59448.04255319149,66067.9574468085,,,,
26,023,57641,52007.63829787234,63274.36170212766,,,,
26,025,58617,53725.936170212764,63508.063829787236,,,,
26,027,68720,60840.68085106383,76599.31914893616,,,,
26,029,78405,75131.97872340426,81678.02127659574,,,,
26,031,61488,57245.10638297872,65730.89361702127,,,,
26,033,59852,55878.382978723406,63825.617021276594,,,,
26,035,47793,43308.234042553195,52277.765957446805,,,,
26,037,91911,85048.02127659574,98773.97872340426,,,,
26,039,59220,53936.936170212764,64503.063829787236,,,,
26,041,58072,50961.1914893617,65182.8085106383,,,,
26,043,61704,53227.744680851065,70180.25531914894,,,,
26,045,73130,67184.46808510639,79075.53191489361,,,,
26,047,77292,69760.59574468085,84823.40425531915,,,,
26,049,60192,57198.97872340425,63185.02127659575,,,,
26,051,51395,47339.17021276596,55450.82978723404,,,,
26,053,48043,42855.255319148935,53230.744680851065,,,,
26,055,82824,78380.93617021276,87267.06382978724,,,,
26,057,60251,53699,66803,,,,
26,059,58676,52007.234042553195,65344.765957446805,,,,
26,061,56074,53028.553191489365,59119.446808510635,,,,
26,063,59319,53014.82978723404,65623.17021276595,,,,
26,065,63483,59684.53191489362,67281.46808510639,,,,
26,067,70177,63783.46808510638,76570.53191489361,,,,
26,069,52734,47422.34042553192,58045.65957446808,,,,
26,071,49137,41877.255319148935,56396.744680851065,,,,
26,073,53213,47456.914893617024,58969.085106382976,,,,
26,075,64070,59748.46808510638,68391.53191489361,,,,
26,077,67671,64364.617021276594,70977.3829787234,,,,
26,079,60410,53312.29787234042,67507.70212765958,,,,
26,081,79715,76425.29787234042,83004.70212765958,,,,
26,083,54912,46647.82978723404,63176.17021276596,,,,
26,085,50660,47649.10638297872,53670.89361702128,,,,
26,087,71515,64472.10638297872,78557.89361702127,,,,
26,089,91727,82687.17021276595,100766.82978723405,,,,
26,091,65707,59865.12765957447,71548.87234042553,,,,
26,093,103737,96831.12765957447,110642.87234042553,,,,
26,095,51664,44098.04255319149,59229.95744680851,,,,
26,097,51353,46103.29787234042,56602.70212765958,,,,
26,099,73929,71636.5744680851,76221.4255319149,,,,
26,101,57434,51667.1914893617,63200.8085106383,,,,
26,103,62319,58769.553191489365,65868.44680851063,,,,
26,105,59543,54517.29787234042,64568.70212765958,,,,
26,107,59260,55062.382978723406,63457.617021276594,,,,
26,109,55853,50677.17021276596,61028.82978723404,,,,
26,111,73722,68605.74468085106,78838.25531914894,,,,
26,113,66397,61813.34042553192,70980.65957446808,,,,
26,115,73617,67518.9574468085,79715.0425531915,,,,
26,117,64912,60798.97872340425,69025.02127659574,,,,
26,119,47374,43051.27659574468,51696.72340425532,,,,
26,121,61223,58278.82978723404,64167.17021276596,,,,
26,123,61951,56414.14893617021,67487.85106382979,,,,
26,125,92230,89651.6170212766,94808.3829787234,,,,
26,127,61907,54571,69243,,,,
26,129,51390,45454,57326,,,,
26,131,51306,45375.95744680851,57236.04255319149,,,,
26,133,55388,50962.8085106383,59813.1914893617,,,,
26,135,49622,42795.95744680851,56448.04255319149,,,,
26,137,69029,61328.40425531915,76729.59574468085,,,,
26,139,81772,79329.44680851063,84214.55319148937,,,,
26,141,54675,49101.21276595745,60248.78723404255,,,,
26,143,54305,48622.78723404255,59987.21276595745,,,,
26,145,59188,55696.936170212764,62679.063829787236,,,,
26,147,68831,65243.425531914894,72418.5744680851,,,,
26,149,65540,59384.76595744681,71695.23404255319,,,,
26,151,57382,53817.063829787236,60946.936170212764,,,,
26,153,56019,48394.65957446808,63643.34042553192,,,,
26,155,63988,57161.95744680851,70814.0425531915,,,,
26,157,64273,60356.574468085106,68189.4255319149,,,,
26,159,66174,58913.063829787236,73434.93617021276,,,,
26,161,84704,79465.02127659574,89942.97872340426,,,,
26,163,57418,55120.8085106383,59715.1914893617,,,,
26,165,59697,53301.085106382976,66092.91489361702,,,,
27,000,85070,84166.85106382979,85973.14893617021,,,,
27,001,59844,53908,65780,,,,
27,003,96661,91760.40425531915,101561.59574468085,,,,
27,005,71719,65009.72340425532,78428.27659574468,,,,
27,007,65855,60469.46808510638,71240.53191489361,,,,
27,009,74677,64233.59574468085,85120.40425531915,,,,
27,011,62245,53940.31914893617,70549.68085106384,,,,
27,013,67236,62109.02127659575,72362.97872340426,,,,
27,015,71884,64838.72340425532,78929.27659574468,,,,
27,017,75512,68954.0425531915,82069.9574468085,,,,
27,019,129437,117915.29787234042,140958.70212765958,,,,
27,021,61490,57443.70212765958,65536.29787234042,,,,
27,023,75774,69460.29787234042,82087.70212765958,,,,
27,025,91338,85112.46808510639,97563.53191489361,,,,
27,027,72172,65668.85106382979,78675.14893617021,,,,
27,029,62435,55429.04255319149,69440.9574468085,,,,
27,031,62435,56053.382978723406,68816.6170212766,,,,
27,033,63898,55003.53191489362,72792.46808510637,,,,
27,035,74540,69007.91489361702,80072.08510638298,,,,
27,037,100012,96111.06382978724,103912.93617021276,,,,
27,039,87661,76496.74468085106,98825.25531914894,,,,
27,041,76508,71052.17021276595,81963.82978723405,,,,
27,043,65264,56935.48936170213,73592.51063829787,,,,
27,045,69157,63702.36170212766,74611.63829787234,,,,
27,047,66215,60329.04255319149,72100.9574468085,,,,
27,049,83979,75618.31914893616,92339.68085106384,,,,
27,051,72935,65633.55319148937,80236.44680851063,,,,
27,053,93642,91621.23404255319,95662.76595744681,,,,
27,055,77043,68994.48936170213,85091.51063829787,,,,
27,057,72166,67142.68085106384,77189.31914893616,,,,
27,059,85799,78650.06382978724,92947.93617021276,,,,
27,061,65386,59625.14893617021,71146.85106382979,,,,
27,063,72413,66126.70212765958,78699.29787234042,,,,
27,065,70384,62928.85106382979,77839.14893617021,,,,
27,067,69160,63081.02127659575,75238.97872340426,,,,
27,069,72224,65324.085106382976,79123.91489361702,,,,
27,071,64009,54584.31914893617,73433.68085106384,,,,
27,073,67947,60315.51063829787,75578.48936170213,,,,
27,075,71573,62113.76595744681,81032.23404255319,,,,
27,077,65778,56756.04255319149,74799.9574468085,,,,
27,079,78885,72259.12765957447,85510.87234042553,,,,
27,081,65021,55823.89361702128,74218.10638297873,,,,
27,083,69161,60832.48936170213,77489.51063829787,,,,
27,085,75691,68234.65957446808,83147.34042553192,,,,
27,087,54177,46938.70212765958,61415.29787234042,,,,
27,089,69843,65625.12765957447,74060.87234042553,,,,
27,091,59843,53177.8085106383,66508.1914893617,,,,
27,093,75351,67736.1914893617,82965.8085106383,,,,
27,095,70512,63170.04255319149,77853.9574468085,,,,
27,097,68639,62138.234042553195,75139.76595744681,,,,
27,099,66578,58714.17021276596,74441.82978723405,,,,
27,101,74801,66692.91489361702,82909.08510638298,,,,
27,103,74482,68712.8085106383,80251.1914893617,,,,
27,105,63576,56225.70212765958,70926.29787234042,,,,
27,107,62716,54865.27659574468,70566.72340425532,,,,
27,109,89431,80902.31914893616,97959.68085106384,,,,
27,111,69107,63617.8085106383,74596.1914893617,,,,
27,113,73104,66174.29787234042,80033.70212765958,,,,
27,115,69619,64775.59574468085,74462.40425531915,,,,
27,117,69117,62504.234042553195,75729.76595744681,,,,
27,119,68136,63433.1914893617,72838.8085106383,,,,
27,121,64480,59176.68085106383,69783.31914893616,,,,
27,123,77764,74975.91489361702,80552.08510638298,,,,
27,125,70019,61794.14893617021,78243.85106382979,,,,
27,127,71012,63095.744680851065,78928.25531914894,,,,
27,129,70098,62776.29787234042,77419.70212765958,,,,
27,131,81824,77199.82978723405,86448.17021276595,,,,
27,133,71923,61869.21276595745,81976.78723404255,,,,
27,135,74057,64842.02127659575,83271.97872340426,,,,
27,137,67311,63211.085106382976,71410.91489361702,,,,
27,139,111370,100438.08510638298,122301.91489361702,,,,
27,141,101487,95877.46808510639,107096.53191489361,,,,
27,143,76019,69531.34042553192,82506.65957446808,,,,
27,145,75116,70186.8085106383,80045.1914893617,,,,
27,147,78500,71553.6170212766,85446.3829787234,,,,
27,149,74512,64690.553191489365,84333.44680851063,,,,
27,151,69245,59613,78877,,,,
27,153,60951,55323.59574468085,66578.40425531915,,,,
27,155,67634,58758.59574468085,76509.40425531915,,,,
27,157,81349,74395.46808510639,88302.53191489361,,,,
27,159,55449,50070.617021276594,60827.382978723406,,,,
27,161,70833,60683.89361702128,80982.10638297873,,,,
27,163,111118,106717.82978723405,115518.17021276595,,,,
27,165,64868,57751.234042553195,71984.76595744681,,,,
27,167,75073,65651.89361702127,84494.10638297873,,,,
27,169,71907,64937.97872340426,78876.02127659574,,,,
27,171,104303,96231.85106382979,112374.14893617021,,,,
27,173,69009,64228.744680851065,73789.25531914894,,,,
28,000,54386,52933.574468085106,55838.425531914894,,,,
28,001,44385,38346.53191489362,50423.46808510638,,,,
28,003,48556,43380.17021276596,53731.82978723404,,,,
28,005,46108,38979.31914893617,53236.68085106383,,,,
28,007,52128,45933.446808510635,58322.553191489365,,,,
28,009,47969,42660.914893617024,53277.085106382976,,,,
28,011,39920,34267.574468085106,45572.425531914894,,,,
28,013,46966,40439.02127659575,53492.97872340425,,,,
28,015,55290,47755.02127659575,62824.97872340425,,,,
28,017,44599,39457.72340425532,49740.27659574468,,,,
28,019,50545,45344.14893617021,55745.85106382979,,,,
28,021,28579,25304.787234042553,31853.212765957447,,,,
28,023,47811,41486.574468085106,54135.425531914894,,,,
28,025,52673,47226.70212765958,58119.29787234042,,,,
28,027,35552,30732.425531914894,40371.574468085106,,,,
28,029,47870,41287.02127659575,54452.97872340425,,,,
28,031,48382,42087.36170212766,54676.63829787234,,,,
28,033,81956,76276.17021276595,87635.82978723405,,,,
28,035,51328,46899.234042553195,55756.765957446805,,,,
28,037,48075,40616.27659574468,55533.72340425532,,,,
28,039,63349,53994.617021276594,72703.3829787234,,,,
28,041,54057,46165.76595744681,61948.23404255319,,,,
28,043,49210,42561.48936170213,55858.51063829787,,,,
28,045,61126,52655.70212765958,69596.29787234042,,,,
28,047,56692,52520.59574468085,60863.40425531915,,,,
28,049,50965,48735.72340425532,53194.27659574468,,,,
28,051,30542,27183.191489361703,33900.8085106383,,,,
28,053,31538,26839.957446808512,36236.04255319149,,,,
28,055,36986,31671.957446808512,42300.04255319149,,,,
28,057,56977,48708.063829787236,65245.936170212764,,,,
28,059,66751,60374.14893617021,73127.85106382979,,,,
28,061,46577,39616.31914893617,53537.68085106383,,,,
28,063,37617,32044.40425531915,43189.59574468085,,,,
28,065,39794,33884.21276595745,45703.78723404255,,,,
28,067,50310,44364.46808510638,56255.53191489362,,,,
28,069,42461,38981.85106382979,45940.14893617021,,,,
28,071,72838,65916.63829787234,79759.36170212766,,,,
28,073,63079,57162.063829787236,68995.93617021276,,,,
28,075,51437,44609.76595744681,58264.23404255319,,,,
28,077,49431,42277.29787234042,56584.70212765958,,,,
28,079,47849,42487.29787234042,53210.70212765958,,,,
28,081,64744,57960.85106382979,71527.14893617021,,,,
28,083,33945,29300.574468085106,38589.425531914894,,,,
28,085,52040,45386.72340425532,58693.27659574468,,,,
28,087,53883,47446.574468085106,60319.425531914894,,,,
28,089,82057,74446.9574468085,89667.0425531915,,,,
28,091,47020,40426.29787234042,53613.70212765958,,,,
28,093,52334,44877.65957446808,59790.34042553192,,,,
28,095,50639,44011.936170212764,57266.063829787236,,,,
28,097,46424,39545.53191489362,53302.46808510638,,,,
28,099,49446,43506.425531914894,55385.574468085106,,,,
28,101,49338,42872.97872340426,55803.02127659574,,,,
28,103,37567,31620.276595744683,43513.72340425532,,,,
28,105,47584,41512.17021276596,53655.82978723404,,,,
28,107,46097,39341.255319148935,52852.744680851065,,,,
28,109,54266,49103.27659574468,59428.72340425532,,,,
28,111,46201,41550.617021276594,50851.382978723406,,,,
28,113,41815,36131.59574468085,47498.40425531915,,,,
28,115,51490,45649.31914893617,57330.68085106383,,,,
28,117,50292,43561.27659574468,57022.72340425532,,,,
28,119,35150,29682.255319148935,40617.744680851065,,,,
28,121,70794,65842.17021276595,75745.82978723405,,,,
28,123,48112,42845.617021276594,53378.382978723406,,,,
28,125,37098,31452.723404255317,42743.27659574468,,,,
28,127,53352,47386.21276595745,59317.78723404255,,,,
28,129,53814,45609.40425531915,62018.59574468085,,,,
28,131,56686,48983.02127659575,64388.97872340425,,,,
28,133,43980,39702.553191489365,48257.446808510635,,,,
28,135,42319,36866.744680851065,47771.255319148935,,,,
28,137,62784,53928.85106382979,71639.14893617021,,,,
28,139,53452,45840.76595744681,61063.23404255319,,,,
28,141,47264,43013.95744680851,51514.04255319149,,,,
28,143,39659,33908.87234042553,45409.12765957447,,,,
28,145,55304,48442.21276595745,62165.78723404255,,,,
28,147,48909,43436.48936170213,54381.51063829787,,,,
28,149,55783,48948.617021276594,62617.382978723406,,,,
28,151,39081,33181.936170212764,44980.063829787236,,,,
28,153,45573,38987.63829787234,52158.36170212766,,,,
28,155,54929,47142.617021276594,62715.382978723406,,,,
28,157,36240,30396.936170212764,42083.063829787236,,,,
28,159,48990,42583.36170212766,55396.63829787234,,,,
28,161,50790,45453.31914893617,56126.68085106383,,,,
28,163,42434,36372.89361702128,48495.10638297872,,,,
29,000,68484,67431.91489361702,69536.08510638298,,,,
29,001,56954,52310.76595744681,61597.23404255319,,,,
29,003,75926,68262.34042553192,83589.65957446808,,,,
29,005,56797,48433.936170212764,65160.063829787236,,,,
29,007,55957,48107.46808510638,63806.53191489362,,,,
29,009,53303,47361.04255319149,59244.95744680851,,,,
29,011,50185,42742.95744680851,57627.04255319149,,,,
29,013,56178,48623.95744680851,63732.04255319149,,,,
29,015,50946,44390.425531914894,57501.574468085106,,,,
29,017,53134,45353.574468085106,60914.425531914894,,,,
29,019,70153,63738.02127659575,76567.97872340426,,,,
29,021,60575,55660.10638297872,65489.89361702128,,,,
29,023,48059,42164.70212765958,53953.29787234042,,,,
29,025,62916,55902.89361702128,69929.10638297872,,,,
29,027,64214,55263.53191489362,73164.46808510637,,,,
29,029,63903,58693.8085106383,69112.1914893617,,,,
29,031,67445,61416.063829787236,73473.93617021276,,,,
29,033,56690,49087.10638297872,64292.89361702128,,,,
29,035,43801,37475.382978723406,50126.617021276594,,,,
29,037,85283,79050.31914893616,91515.68085106384,,,,
29,039,48789,41673.425531914894,55904.574468085106,,,,
29,041,56070,50036.29787234042,62103.70212765958,,,,
29,043,79714,73494.4255319149,85933.5744680851,,,,
29,045,56191,47738.574468085106,64643.425531914894,,,,
29,047,84816,78504.68085106384,91127.31914893616,,,,
29,049,76875,68606.06382978724,85143.93617021276,,,,
29,051,74002,66592.12765957447,81411.87234042553,,,,
29,053,70769,65177.34042553192,76360.65957446808,,,,
29,055,55253,49725.68085106383,60780.31914893617,,,,
29,057,53959,46973.29787234042,60944.70212765958,,,,
29,059,63112,58948.936170212764,67275.06382978724,,,,
29,061,59385,52979.553191489365,65790.44680851063,,,,
29,063,63946,57241.48936170213,70650.51063829787,,,,
29,065,49324,42307.31914893617,56340.68085106383,,,,
29,067,43336,38727.31914893617,47944.68085106383,,,,
29,069,45570,40370.34042553192,50769.65957446808,,,,
29,071,70389,63429.51063829787,77348.48936170213,,,,
29,073,62203,55469.89361702128,68936.10638297872,,,,
29,075,54610,47028.553191489365,62191.446808510635,,,,
29,077,59740,56819.65957446808,62660.34042553192,,,,
29,079,48491,42309.553191489365,54672.446808510635,,,,
29,081,50489,43024.31914893617,57953.68085106383,,,,
