"","v133_rawvalue","statecode","countycode","v133_numerator","v133_denominator"
"1689",7.7,"31","049",0.0788251127019083,0.134
"1690",7.6,"31","051",0.103747001531553,0.129
"1691",7.6,"31","053",0.0823925164647033,0.138
"1692",8.4,"31","055",0.0232883957084955,0.131
"1693",6.6,"31","057",0.171834128761997,0.142
"1694",8.1,"31","059",0.0700335498272437,0.124
"1695",6.7,"31","061",0.13500500064735,0.157
"1696",7.3,"31","063",0.0838417090741335,0.152
"1697",8.2,"31","065",0.0100894178064285,0.147
"1698",7.2,"31","067",0.0836792878130813,0.156
"1699",7.4,"31","069",0.0945170252004215,0.141
"1700",8.3,"31","071",0.0293900999527156,0.134
"1701",7.8,"31","073",0.119826213112949,0.114
"1702",6.5,"31","075",0.190371855986362,0.136
"1703",6.3,"31","077",0.206010206536783,0.141
"1704",7.5,"31","079",0.0703707593031785,0.148
"1705",8.8,"31","081",0.0273607658993212,0.111
"1706",8.4,"31","083",0.0253072143589229,0.128
"1707",3.5,"31","085",0.444326618383349,0.154
"1708",4.2,"31","087",0.376015839777944,0.157
"1709",7.7,"31","089",0.0853274308955779,0.133
"1710",5,"31","091",0.327245051730965,0.143
"1711",8.4,"31","093",0.0512324455475226,0.119
"1712",7.1,"31","095",0.0988604347335595,0.154
"1713",8,"31","097",0.0585218527830335,0.133
"1714",8.8,"31","099",0.00552943115053438,0.121
"1715",7.6,"31","101",0.0688291618567026,0.143
"1716",6,"31","103",0.264844221218017,0.126
"1717",7.9,"31","105",0.0314448795447844,0.148
"1718",7.1,"31","107",0.117576959114092,0.145
"1719",8.1,"31","109",0.0478490731242318,0.134
"1720",7.9,"31","111",0.0313503216546697,0.147
"1721",8.3,"31","113",0.0492632581999505,0.122
"1722",7.2,"31","115",0.118019156619469,0.14
"1723",5.5,"31","117",0.328193834359464,0.117
"1724",7.7,"31","119",0.0781916886910804,0.138
"1725",7.3,"31","121",0.10464651002659,0.142
"1726",6.7,"31","123",0.180347911625066,0.134
"1727",8.1,"31","125",0.0132024842440668,0.148
"1728",7.9,"31","127",0.012583335659482,0.157
"1729",7.5,"31","129",0.135555653667156,0.117
"1730",6.4,"31","131",0.196085385998698,0.138
"1731",7.6,"31","133",0.0542356242790112,0.15
"1732",8,"31","135",0.0733946602976936,0.126
"1733",7.7,"31","137",0.0459295045757071,0.153
"1734",7.8,"31","139",0.0978225767760164,0.122
"1735",8.4,"31","141",0.0379180194436753,0.124
"1736",8.7,"31","143",0.0142879588550712,0.119
"1737",6.3,"31","145",0.192312966630666,0.147
"1738",7.4,"31","147",0.0972046174214017,0.143
"1739",7.8,"31","149",0.0898360895573781,0.126
"1740",7.4,"31","151",0.113821101473308,0.133
"1741",8.4,"31","153",0.0689650018812475,0.109
"1742",8.3,"31","155",0.0618711772784702,0.117
"1743",8,"31","157",0.0197025410309304,0.152
"1744",8.2,"31","159",0.0737897340413866,0.116
"1745",7.2,"31","161",0.10341645419418,0.148
"1746",7.9,"31","163",0.0491265358253338,0.143
"1747",5.6,"31","165",0.205339243276606,0.171
"1748",8.8,"31","167",0.0158670496620487,0.118
"1749",8.2,"31","169",0.0560666761425543,0.126
"1750",5.1,"31","171",0.345736433452663,0.13
"1751",7.5,"31","173",0.0132223090331945,0.176
"1752",8.1,"31","175",0.0444122124027721,0.134
"1753",8.4,"31","177",0.0497027013924245,0.118
"1754",7.9,"31","179",0.0243868936352556,0.151
"1755",7.3,"31","181",0.136405706781032,0.125
"1756",5.2,"31","183",0.313210642492819,0.141
"1757",8.1,"31","185",0.0554786412113238,0.131
"1758",7.8,"32","001",0.057778697674926,0.141
"1759",7.8,"32","003",0.051868139744417,0.146
"1760",7.6,"32","005",0.120388224447705,0.122
"1761",8.3,"32","007",0.0408569479131963,0.125
"1762",2.9,"32","009",0.4374014271556,0.184
"1763",7.4,"32","011",0.0625236531312179,0.158
"1764",7.9,"32","013",0.051840429057304,0.141
"1765",8.3,"32","015",0.0418168893141979,0.125
"1766",7.1,"32","017",0.145915193416556,0.132
"1767",7.5,"32","019",0.0979779308203322,0.138
"1768",4.6,"32","021",0.327236000233772,0.161
"1769",4.1,"32","023",0.342121606317937,0.173
"1770",8.2,"32","027",0.0442722339676123,0.131
"1771",8.8,"32","029",0.000883248902652923,0.124
"1772",8,"32","031",0.0679534402038945,0.129
"1773",7.6,"32","033",0.124574493309123,0.117
"1774",8.1,"32","510",0.0274427040511539,0.141
"1775",8.9,"33","001",0.0225542303046241,0.106
"1776",9.2,"33","003",0.00451154536352566,0.104
"1777",8.7,"33","005",0.0423196524491032,0.107
"1778",8,"33","007",0.0517830941089414,0.133
"1779",8.9,"33","009",0.025054491176716,0.107
"1780",9,"33","011",0.0407973222793264,0.095
"1781",9,"33","013",0.0309100141709485,0.098
"1782",9.2,"33","015",0.0520672642917709,0.081
"1783",8.7,"33","017",0.0566513607048713,0.103
"1784",8.1,"33","019",0.0846952800884336,0.117
"1785",8,"34","001",0.078237577893634,0.122
"1786",9.5,"34","003",0.00894750571872478,0.089
"1787",9.3,"34","005",0.0503244535858487,0.079
"1788",8.6,"34","007",0.0445228808966586,0.113
"1789",8,"34","009",0.0874370221376837,0.119
"1790",7.4,"34","011",0.116843219820494,0.131
"1791",8.9,"34","013",0.00748623168024424,0.116
"1792",8.9,"34","015",0.0646894174686302,0.089
"1793",8.6,"34","017",0.00118932959816157,0.13
"1794",9.7,"34","019",0.0263297711463546,0.068
"1795",9,"34","021",0.0366963907447317,0.097
"1796",9.1,"34","023",0.039025108853682,0.093
"1797",9.2,"34","025",0.0469997550696784,0.084
"1798",9.4,"34","027",0.0368400191625104,0.078
"1799",8.3,"34","029",0.0886503507030635,0.106
"1800",8.6,"34","031",0.0182566342988733,0.124
"1801",8,"34","033",0.0842713329259914,0.121
"1802",9.6,"34","035",0.0320422801370029,0.072
"1803",9.1,"34","037",0.053458590876885,0.084
"1804",9.3,"34","039",0.00943538447363881,0.094
"1805",8.6,"34","041",0.0781910107057444,0.097
"1806",7.8,"35","001",0.0603335079976656,0.141
"1807",2.3,"35","003",0.440987638985871,0.208
"1808",6.1,"35","005",0.163339862171993,0.169
"1809",4.9,"35","006",0.219209979507179,0.198
"1810",6.4,"35","007",0.146350618296767,0.162
"1811",6.8,"35","009",0.129320738752284,0.155
"1812",7.5,"35","011",0.0779290889116706,0.146
"1813",6.2,"35","013",0.165077417030122,0.164
"1814",7.7,"35","015",0.101716111642866,0.123
"1815",6.7,"35","017",0.107069273808582,0.169
"1816",6.3,"35","019",0.143508934255995,0.167
"1817",3.3,"35","021",0.481481482409334,0.147
"1818",6.2,"35","023",0.159443387928669,0.164
"1819",7.7,"35","025",0.0715884461843907,0.139
"1820",6.7,"35","027",0.153282008836151,0.147
"1821",9.3,"35","028",0.050383085684247,0.075
"1822",4.4,"35","029",0.238646656287379,0.212
"1823",3.4,"35","031",0.340999319677453,0.209
"1824",1,"35","033",0.599603525644481,0.196
"1825",7.1,"35","035",0.0790175053147835,0.165
"1826",5.3,"35","037",0.182036898813446,0.195
"1827",8,"35","039",0,0.161
"1828",6.3,"35","041",0.147496467244371,0.165
"1829",7.2,"35","043",0.184221673391012,0.109
"1830",5.7,"35","045",0.192133098669517,0.173
"1831",5.1,"35","047",0.226753310700151,0.183
"1832",7.9,"35","049",0.0934515551556538,0.122
"1833",5.3,"35","051",0.149669668256081,0.211
"1834",4.1,"35","053",0.272833976254988,0.208
"1835",6.9,"35","055",0.138023640737876,0.144
"1836",5.5,"35","057",0.216458062890586,0.17
"1837",6.8,"35","059",0.110098351719601,0.161
"1838",5.3,"35","061",0.269190214999659,0.153
"1839",8.4,"36","001",0.0554228091302104,0.116
"1840",8.2,"36","003",0.0132486672226505,0.143
"1841",7.1,"36","005",5.4966281658155e-06,0.202
"1842",7.9,"36","007",0.0367375231719289,0.146
"1843",8,"36","009",0.0241495450945118,0.148
"1844",8.5,"36","011",0.00993632672147843,0.13
"1845",7.6,"36","013",0.0564770895011813,0.15
"1846",7.9,"36","015",0.0618399638289234,0.137
"1847",8.4,"36","017",0.0181331864403065,0.132
"1848",8.3,"36","019",0.0322637474935345,0.13
"1849",8.4,"36","021",0.0712968384434871,0.11
"1850",8.3,"36","023",0.0431129251521339,0.125
"1851",8.1,"36","025",0.0369758492320609,0.139
"1852",8.7,"36","027",0.0565729452017259,0.1
"1853",8.2,"36","029",0.0575478935374088,0.123
"1854",8.8,"36","031",0.00657721664187821,0.12
"1855",7.5,"36","033",0.075808327781305,0.148
"1856",8,"36","035",0.0380525029644858,0.14
"1857",8.7,"36","037",0.0154561216663075,0.119
"1858",8.8,"36","039",0.0196543506612128,0.114
"1859",7.5,"36","041",0.121992981140185,0.126
"1860",8.3,"36","043",0.0417680179533737,0.127
"1861",7.9,"36","045",0.0586739230347119,0.137
"1862",8.2,"36","047",1.64707014006149e-05,0.152
"1863",8.3,"36","049",0.0448831426875013,0.126
"1864",8.7,"36","051",0.0390971631876643,0.111
"1865",8.5,"36","053",0.0578447335231929,0.11
"1866",8.1,"36","055",0.0686040108015065,0.121
"1867",6.4,"36","057",0.183702906512762,0.144
"1868",9.9,"36","059",0.00484462391977302,0.07
"1869",8.2,"36","061",0,0.149
"1870",8.2,"36","063",0.0526425507440883,0.126
"1871",8,"36","065",0.0559700077201453,0.131
"1872",8.2,"36","067",0.0607886056859926,0.123
"1873",8.8,"36","069",0.0304679300020227,0.111
"1874",8.4,"36","071",0.0597087805307324,0.113
"1875",8.3,"36","073",0.0382579031884908,0.126
"1876",8.1,"36","075",0.0246959045145283,0.143
"1877",7.7,"36","077",0.106327556759323,0.122
"1878",9,"36","079",0.0669639454263341,0.084
"1879",8.8,"36","081",0.000745546480710399,0.125
"1880",8.5,"36","083",0.0409644657935812,0.118
"1881",9,"36","085",0.00156763531135858,0.115
"1882",8.6,"36","087",0.0435837353591878,0.11
"1883",7.5,"36","089",0.0728918162186587,0.149
"1884",9.1,"36","091",0.0357374778989752,0.095
"1885",8.7,"36","093",0.0298147228942842,0.113
"1886",8.7,"36","095",0.0126650177564473,0.121
"1887",8.4,"36","097",0.00355540290836837,0.14
"1888",8.4,"36","099",0.0206089946441924,0.131
"1889",8.1,"36","101",0.0440060152737807,0.132
"1890",9.3,"36","103",0.040409064328269,0.081
"1891",8.3,"36","105",0.0284561760881237,0.131
"1892",8.9,"36","107",0.0106044933484819,0.115
"1893",8.3,"36","109",0.0544831152727164,0.119
"1894",8.1,"36","111",0.0613686565197379,0.128
"1895",8.4,"36","113",0.0533446308768108,0.117
"1896",8.6,"36","115",0.0236486031790173,0.121
"1897",8.8,"36","117",0.0194234844889229,0.114
"1898",9.3,"36","119",0.0135850557080603,0.094
"1899",8.5,"36","121",0.0426445032208559,0.115
"1900",8.8,"36","123",0.00179223658092102,0.122
"1901",7.2,"37","001",0.111119759052183,0.143
"1902",7.4,"37","003",0.0759386429012607,0.149
"1903",7.3,"37","005",0.0199065524461573,0.18
"1904",7.5,"37","007",0.0462675753764398,0.161
"1905",6.8,"37","009",0.105807732093878,0.162
"1906",8.1,"37","011",0.00193396090543622,0.153
"1907",7.1,"37","013",0.0918943945120293,0.157
"1908",5.4,"37","015",0.244853551388538,0.16
"1909",6.9,"37","017",0.0725114619044505,0.175
"1910",7.6,"37","019",0.0861263028362301,0.135
"1911",7.3,"37","021",0.0981588630854711,0.145
"1912",6.7,"37","023",0.100051084036004,0.172
"1913",8.1,"37","025",0.0826849357132753,0.115
"1914",6.4,"37","027",0.153683142264861,0.16
"1915",8.8,"37","029",0.0104964709258166,0.12
"1916",7.5,"37","031",0.0770333806260961,0.146
"1917",7.9,"37","033",0.0301311679705534,0.149
"1918",7.2,"37","035",0.0978783278829321,0.148
"1919",8.3,"37","037",0.0455067114289783,0.126
"1920",7.4,"37","039",0.0318245141112486,0.173
"1921",6.1,"37","041",0.162818950632866,0.167
"1922",7.8,"37","043",0.0109976457227027,0.163
"1923",7.3,"37","045",0.0605394472997264,0.164
"1924",7.4,"37","047",0.0367268694932479,0.17
"1925",7.4,"37","049",0.0869524449247777,0.147
"1926",6.5,"37","051",0.135607786585802,0.163
"1927",8.8,"37","053",0.00464772767967359,0.121
"1928",7.9,"37","055",0.0850600319819469,0.123
"1929",7.1,"37","057",0.0954487595998748,0.153
"1930",7.4,"37","059",0.0838540386375563,0.148
"1931",7.2,"37","061",0.0631947081069902,0.165
"1932",8,"37","063",0.0807044660719311,0.122
"1933",6.9,"37","065",0.0955891715383606,0.164
"1934",6.8,"37","067",0.142326043273608,0.145
"1935",8.5,"37","069",0.0216857927763086,0.126
"1936",7.1,"37","071",0.119048670794501,0.144
"1937",7.5,"37","073",0.0788917491356851,0.143
"1938",7.7,"37","075",0.010153177378926,0.168
"1939",7.7,"37","077",0.0845773548275817,0.132
"1940",7.8,"37","079",0.0007120332063394,0.17
"1941",7.7,"37","081",0.0728815623623929,0.137
"1942",7,"37","083",0.0639424267638175,0.176
"1943",7.5,"37","085",0.0656612941476808,0.149
"1944",7.8,"37","087",0.0327892392223931,0.153
"1945",7.5,"37","089",0.0811802736317581,0.146
"1946",6.9,"37","091",0.113981798498053,0.156
"1947",7.2,"37","093",0.0785826281067761,0.157
"1948",3.6,"37","095",0.300871450291417,0.216
"1949",8.1,"37","097",0.0575519899771601,0.128
"1950",7.6,"37","099",0.0185890311588179,0.17
"1951",8.4,"37","101",0.0287833213714772,0.127
"1952",8,"37","103",0.000846467345021418,0.16
"1953",7.1,"37","105",0.0814485909266673,0.163
"1954",6.1,"37","107",0.133117603012916,0.181
"1955",7.8,"37","109",0.0688037289151625,0.136
"1956",7.7,"37","111",0.0127942648493673,0.168
"1957",7.5,"37","113",0.0341611204269341,0.167
"1958",7.4,"37","115",0.0626036116501642,0.158
"1959",7.3,"37","117",0.039833558204517,0.17
"1960",8.3,"37","119",0.0547447370793218,0.118
"1961",7.6,"37","121",0.017334266886185,0.167
"1962",7.3,"37","123",0.0686485552711473,0.16
"1963",7.9,"37","125",0.068293265825703,0.131
"1964",7.8,"37","127",0.0546104232448791,0.142
"1965",7.5,"37","129",0.0883068374399603,0.141
"1966",8.2,"37","131",0.00464163502523784,0.147
"1967",6.5,"37","133",0.145100729121736,0.157
"1968",8.6,"37","135",0.0217771824462243,0.123
"1969",7.8,"37","137",0.0347159326675278,0.151
"1970",7.5,"37","139",0.100165850239617,0.133
"1971",7.9,"37","141",0.0570354196344167,0.138
"1972",7.9,"37","143",0.0230668437591875,0.155
"1973",7.5,"37","145",0.0508630491826475,0.157
"1974",7.2,"37","147",0.0847295188370681,0.156
"1975",7.9,"37","149",0.0161317483200015,0.154
"1976",6.9,"37","151",0.102550892074436,0.161
"1977",6.3,"37","153",0.111924521933811,0.182
"1978",6.4,"37","155",0.0541421854520347,0.204
"1979",6.7,"37","157",0.0984555086086178,0.17
"1980",7.2,"37","159",0.0880839218546339,0.156
"1981",6.9,"37","161",0.0525468874080867,0.184
"1982",7.6,"37","163",0.0274218204539596,0.165
"1983",6.2,"37","165",0.095129318536258,0.194
"1984",7.9,"37","167",0.0218308258484419,0.153
"1985",7.6,"37","169",0.0425686338470815,0.157
"1986",7.3,"37","171",0.0298142917432145,0.179
"1987",7.3,"37","173",0.0151163423419159,0.182
"1988",7.9,"37","175",0.0295141327692298,0.15
"1989",7.6,"37","177",0.042146792511659,0.158
"1990",8.4,"37","179",0.0756801862473034,0.105
"1991",7.6,"37","181",0.0299398751434936,0.162
"1992",8.5,"37","183",0.0538616534178817,0.111
"1993",7.6,"37","185",0.0135703629895477,0.173
"1994",7.6,"37","187",0.00278930191551993,0.177
"1995",7.9,"37","189",0.0255144637778312,0.153
"1996",6.9,"37","191",0.103868567786902,0.16
"1997",7.3,"37","193",0.0351824705082857,0.175
"1998",7.6,"37","195",0.0270376827192859,0.165
"1999",7.5,"37","197",0.052809704002014,0.156
"2000",7.8,"37","199",0.00568052936394429,0.167
"2001",8.8,"38","001",0.0566167685516948,0.098
"2002",8.9,"38","003",0.0627163086212785,0.09
"2003",6.7,"38","005",0.151140679824397,0.149
"2004",7.9,"38","007",0.181818180656183,0.079
"2005",8.7,"38","009",0.104616524571576,0.079
"2006",9.7,"38","011",0.0293214063021566,0.07
"2007",8.4,"38","013",0.162439666237499,0.063
"2008",9.5,"38","015",0.0460492326203686,0.07
"2009",9.5,"38","017",0.0326173052745932,0.078
"2010",8.9,"38","019",0.0824873933795713,0.079
"2011",9.6,"38","021",0.028352131411628,0.075
"2012",9.3,"38","023",0.0794166523819,0.063
"2013",8.6,"38","025",0.132952209420859,0.069
"2014",8.1,"38","027",0.0818303895085082,0.115
"2015",8.4,"38","029",0.134071670476467,0.08
"2016",9.3,"38","031",0.0590548282295313,0.071
"2017",5.9,"38","033",0.332537583754795,0.1
"2018",8.6,"38","035",0.0996315258312005,0.086
"2019",7.8,"38","037",0.157414026494577,0.094
"2020",9.4,"38","039",0.0593430713073769,0.068
"2021",6.5,"38","041",0.29179767008042,0.09
"2022",5.4,"38","043",0.379741328537815,0.098
"2023",7.8,"38","045",0.194233440440829,0.079
"2024",7.2,"38","047",0.261336879970769,0.072
"2025",7.9,"38","049",0.169910596745348,0.084
"2026",8.9,"38","051",0.0534038057736426,0.092
"2027",7.8,"38","053",0.157256967185148,0.093
"2028",8.6,"38","055",0.132020858037916,0.069
"2029",9.4,"38","057",0.0421951447898863,0.078
"2030",9.5,"38","059",0.0520402869147432,0.066
"2031",9.2,"38","061",0.025040380543889,0.095
"2032",6.6,"38","063",0.264589840289904,0.1
"2033",7.7,"38","065",0.196266563535735,0.082
"2034",8.7,"38","067",0.0828656598036595,0.087
"2035",9.1,"38","069",0.0662718818532348,0.08
"2036",8.4,"38","071",0.0524174876096607,0.118
"2037",9.6,"38","073",0.0177588589936677,0.078
"2038",8.8,"38","075",0.135137808754736,0.058
"2039",9.2,"38","077",0.0536037786409413,0.082
"2040",7.4,"38","079",0.0498874635347608,0.163
"2041",9.9,"38","081",0.015682169323735,0.068
"2042",7.1,"38","083",0.289247080761895,0.064
"2043",4.3,"38","085",0.243489993185593,0.214
"2044",7.9,"38","087",0.205627082564794,0.068
"2045",9.2,"38","089",0.0642486488503826,0.075
"2046",8.4,"38","091",0.124540767425651,0.081
"2047",8.5,"38","093",0.0637037834530475,0.108
"2048",8.5,"38","095",0.0802897470392516,0.097
"2049",9.9,"38","097",0.0214610362788519,0.065
"2050",9.1,"38","099",0.0534659908881346,0.084
"2051",9,"38","101",0.0740321719843722,0.08
"2052",8.5,"38","103",0.0999358093215082,0.089
"2053",9.3,"38","105",0.0505646560430362,0.075
"2054",6,"39","001",0.11184587499743,0.197
"2055",7.9,"39","003",0.0400237354017047,0.143
"2056",8.3,"39","005",0.0151334607611624,0.14
"2057",6.8,"39","007",0.0995650049056125,0.169
"2058",6.3,"39","009",0.109797037201931,0.183
"2059",8.7,"39","011",0.0217047842875056,0.116
"2060",7.3,"39","013",0.0690868811793156,0.159
"2061",7.6,"39","015",0.0276182524925577,0.166
"2062",7.7,"39","017",0.0942989609494727,0.129
"2063",8,"39","019",0.0190241640154817,0.151
"2064",8.5,"39","021",0.0121452886290641,0.132
"2065",7.2,"39","023",0.0803135035337739,0.159
"2066",7.6,"39","025",0.0966110519576,0.13
"2067",6.8,"39","027",0.123261882862323,0.158
"2068",7.4,"39","029",0.0612771002922423,0.158
"2069",7.3,"39","031",0.027829949698776,0.178
"2070",6.5,"39","033",0.136262450134147,0.161
"2071",7.8,"39","035",0.033131970927595,0.151
"2072",8.1,"39","037",0.0349396915901888,0.14
"2073",8,"39","039",0.0573353155492961,0.134
"2074",9,"39","041",0.0471678857408746,0.093
"2075",7.6,"39","043",0.0689552766004252,0.143
"2076",8.2,"39","045",0.05990095227093,0.122
"2077",7.3,"39","047",0.0387197455084783,0.173
"2078",7.9,"39","049",0.0654361907094543,0.135
"2079",8.1,"39","051",0.0592414031409622,0.128
"2080",7,"39","053",0.0670331481765508,0.172
"2081",8.8,"39","055",0.0404875560757379,0.106
"2082",8,"39","057",0.062173362158706,0.132
"2083",6.4,"39","059",0.12510739540762,0.171
"2084",7.8,"39","061",0.0792098779232523,0.133
"2085",8.2,"39","063",0.0382783234861505,0.133
"2086",7.6,"39","065",0.0329794100030876,0.163
"2087",7.4,"39","067",0.0458825139928606,0.164
"2088",8.4,"39","069",0.0177926550153467,0.133
"2089",7.6,"39","071",0.0236554617526404,0.165
"2090",7.3,"39","073",0.0571492825690271,0.166
"2091",8.8,"39","075",0.0219951441422076,0.115
"2092",7.7,"39","077",0.0468636715812058,0.149
"2093",7.2,"39","079",0.0258256122847108,0.182
"2094",6.6,"39","081",0.101222581254522,0.175
"2095",7.7,"39","083",0.0595064854953452,0.145
"2096",7.9,"39","085",0.0784417293993719,0.126
"2097",7,"39","087",0.044599473725769,0.185
"2098",7.8,"39","089",0.0819954740914086,0.132
"2099",8.3,"39","091",0.0264322682194474,0.134
"2100",7.6,"39","093",0.0674953021967268,0.147
"2101",7.3,"39","095",0.0684626504608958,0.158
"2102",7.8,"39","097",0.0823574147821961,0.13
"2103",6.4,"39","099",0.153777369769954,0.161
"2104",6.4,"39","101",0.135147145242616,0.168
"2105",8.6,"39","103",0.0387043477577982,0.114
"2106",5.7,"39","105",0.149083263117971,0.194
"2107",8.8,"39","107",0.0260613029331162,0.11
"2108",8.4,"39","109",0.039426812234633,0.124
"2109",7.5,"39","111",0.0256199542652496,0.171
"2110",7.2,"39","113",0.101349960889231,0.146
"2111",6.8,"39","115",0.0786457232772761,0.175
"2112",8.4,"39","117",0.00376345916851999,0.138
"2113",6.9,"39","119",0.106559391624381,0.161
"2114",6.1,"39","121",0.143061358149464,0.18
"2115",7.6,"39","123",0.0895710727260493,0.137
"2116",7.9,"39","125",0.062264091107772,0.136
"2117",7.7,"39","127",0.0178102533278071,0.164
"2118",8,"39","129",0.0303295375421071,0.145
"2119",6.9,"39","131",0.0139821463469806,0.204
"2120",7.6,"39","133",0.0963599438467509,0.133
"2121",8.3,"39","135",0.0298207691098623,0.134
"2122",8.7,"39","137",0.0487053538391699,0.104
"2123",6.7,"39","139",0.136302181852259,0.152
"2124",7.3,"39","141",0.0562264928488908,0.163
"2125",7.8,"39","143",0.0326615261207874,0.152
"2126",6.6,"39","145",0.032227299439965,0.209
"2127",7.5,"39","147",0.0838856801755578,0.144
"2128",8.1,"39","149",0.0415487608940141,0.135
"2129",7.4,"39","151",0.0857604484332752,0.145
"2130",7.7,"39","153",0.0760933677703662,0.136
"2131",6.7,"39","155",0.11290641758455,0.167
"2132",7.9,"39","157",0.0303601532971857,0.148
"2133",8.4,"39","159",0.0837969283403739,0.101
"2134",8.1,"39","161",0.0684003463430482,0.125
"2135",7,"39","163",0.0240939309207098,0.191
"2136",8.6,"39","165",0.0610411517370866,0.104
"2137",7.6,"39","167",0.0406660648396238,0.159
"2138",8.2,"39","169",0.0484109548336334,0.126
"2139",7.3,"39","171",0.104795426601182,0.143
"2140",7.7,"39","173",0.0804111791658827,0.136
"2141",8.6,"39","175",0.0169471410169164,0.123
"2142",6.6,"40","001",0.0516492439945549,0.2
"2143",7,"40","003",0.14835798690989,0.136
"2144",5.9,"40","005",0.149855867673812,0.182
"2145",7.5,"40","007",0.118773359725108,0.126
"2146",6.9,"40","009",0.0784834681242782,0.174
"2147",5.7,"40","011",0.235080745774327,0.152
"2148",6.6,"40","013",0.107918235646707,0.172
"2149",6.6,"40","015",0.0985488444010684,0.176
"2150",8,"40","017",0.0755750006949211,0.123
"2151",6.9,"40","019",0.0763773131879064,0.172
"2152",5.8,"40","021",0.140397172078365,0.191
"2153",4.8,"40","023",0.210826397375115,0.207
"2154",6.5,"40","025",0.150695649134369,0.155
"2155",7.9,"40","027",0.0559868632964981,0.139
"2156",5.9,"40","029",0.11285920569306,0.203
"2157",6.5,"40","031",0.112044758689275,0.173
"2158",6.5,"40","033",0.0693643269660934,0.193
"2159",6,"40","035",0.137663528771487,0.187
"2160",7.6,"40","037",0.0532691537846203,0.153
"2161",6.7,"40","039",0.16335539597259,0.143
"2162",6.5,"40","041",0.0926080317766461,0.183
"2163",5.5,"40","043",0.250883115258633,0.154
"2164",6.6,"40","045",0.136476807219768,0.16
"2165",7.4,"40","047",0.0496584902668163,0.161
"2166",7.5,"40","049",0.0498654417737633,0.159
"2167",7.6,"40","051",0.0711201973772853,0.145
"2168",6.3,"40","053",0.19151402885756,0.148
"2169",7,"40","055",0.0706679508949295,0.172
"2170",7.7,"40","057",0.02050893172463,0.162
"2171",6,"40","059",0.202041071124133,0.153
"2172",5.3,"40","061",0.177376239678782,0.2
"2173",6.5,"40","063",0.0744151601893418,0.19
"2174",7,"40","065",0.100862076636364,0.156
"2175",5.6,"40","067",0.135905547742877,0.206
"2176",5.5,"40","069",0.136133392136526,0.207
"2177",6.1,"40","071",0.152619599641892,0.174
"2178",8,"40","073",0.0411671232105719,0.138
"2179",5.2,"40","075",0.192778105262298,0.196
"2180",6.5,"40","077",0.0743420203452498,0.191
"2181",6.3,"40","079",0.0915538887326179,0.192
"2182",6.9,"40","081",0.110987192222699,0.159
"2183",6.9,"40","083",0.152522222027578,0.137
"2184",7.3,"40","085",0.0582526943909788,0.165
"2185",8.5,"40","087",0.0339071482719819,0.121
"2186",5.9,"40","089",0.137837085027543,0.19
"2187",6.3,"40","091",0.0664469260455286,0.203
"2188",8,"40","093",0.0288824523065021,0.144
"2189",6,"40","095",0.144340968470041,0.184
"2190",6.9,"40","097",0.0548627986393845,0.182
"2191",7.2,"40","099",0.0571048048640373,0.17
"2192",7,"40","101",0.0588428166795876,0.179
"2193",7.2,"40","103",0.123175118915648,0.138
"2194",6.7,"40","105",0.10729056691428,0.166
"2195",6.1,"40","107",0.0745753398012923,0.209
"2196",7.4,"40","109",0.0694141676507222,0.153
"2197",5.8,"40","111",0.161905504472954,0.183
"2198",6.5,"40","113",0.160096308066553,0.15
"2199",6.4,"40","115",0.0895130351003889,0.188
"2200",7.8,"40","117",0.0161150977974426,0.163
"2201",6.7,"40","119",0.107218548472651,0.17
"2202",5.8,"40","121",0.141731519243629,0.19
"2203",7.2,"40","123",0.0924109668225504,0.153
"2204",6.9,"40","125",0.0882192630174077,0.169
"2205",5.8,"40","127",0.0940770909030236,0.213
"2206",6,"40","129",0.203734739218053,0.153
"2207",8,"40","131",0.0484637967694568,0.138
"2208",5.7,"40","133",0.122122226560414,0.206
"2209",6.3,"40","135",0.10162477036068,0.19
"2210",6.8,"40","137",0.0855060800598294,0.175
"2211",6.6,"40","139",0.127109649278827,0.165
"2212",5.8,"40","141",0.176914413923339,0.178
"2213",7.3,"40","143",0.0874687386407615,0.151
"2214",7.4,"40","145",0.101895404937069,0.137
"2215",6.7,"40","147",0.126653823992751,0.158
"2216",6.4,"40","149",0.161672804398296,0.157
"2217",7.3,"40","151",0.0780941394363727,0.153
"2218",7.3,"40","153",0.0681800445191767,0.159
"2219",6.7,"41","001",0.145061729459654,0.15
"2220",7.9,"41","003",0.0738277166357662,0.128
"2221",8.9,"41","005",0.0334864544536427,0.103
"2222",8.1,"41","007",0.0372517241798445,0.136
"2223",8.7,"41","009",0.0142005948873726,0.119
"2224",7.5,"41","011",0.0393147818956817,0.162
"2225",8.2,"41","013",0.0538050014166958,0.123
"2226",8.1,"41","015",0.0212526981512613,0.146
"2227",8.5,"41","017",0.0513413785024087,0.111
"2228",7.1,"41","019",0.0968736725330594,0.154
"2229",6.4,"41","021",0.208076890760091,0.133
"2230",6.4,"41","023",0.145131747025815,0.162
"2231",6.9,"41","025",0.125449181243847,0.149
"2232",9.1,"41","027",0.0209096062106295,0.1
"2233",7.9,"41","029",0.0582023046473827,0.138
"2234",7.9,"41","031",0.0410373496361697,0.146
"2235",7,"41","033",0.0911364492643993,0.16
"2236",6.6,"41","035",0.127718752555494,0.164
