statecode,countycode,race,v147_rawvalue,v147_cilow,v147_cihigh
29,021,4,NA,NA,NA
29,021,5,NA,NA,NA
29,021,6,NA,NA,NA
29,021,8,91.25384048882174,82.49084385690601,100.01683712073746
29,023,1,70.25488415436388,69.32065785458666,71.1891104541411
29,023,2,60.73614221654045,56.20035155185258,65.27193288122832
29,023,3,NA,NA,NA
29,023,4,NA,NA,NA
29,023,5,NA,NA,NA
29,023,6,NA,NA,NA
29,023,8,NA,NA,NA
29,025,1,74.68297893705922,72.71579884931187,76.65015902480657
29,025,2,NA,NA,NA
29,025,3,NA,NA,NA
29,025,4,NA,NA,NA
29,025,5,NA,NA,NA
29,025,6,NA,NA,NA
29,025,8,NA,NA,NA
29,027,1,75.61650208271257,74.7648325952061,76.46817157021904
29,027,2,72.04596903812256,67.88301665148244,76.20892142476269
29,027,3,NA,NA,NA
29,027,4,NA,NA,NA
29,027,5,NA,NA,NA
29,027,6,NA,NA,NA
29,027,8,NA,NA,NA
29,029,1,76.69531897600717,75.74196620129963,77.64867175071471
29,029,2,NA,NA,NA
29,029,3,NA,NA,NA
29,029,4,NA,NA,NA
29,029,5,NA,NA,NA
29,029,6,NA,NA,NA
29,029,8,NA,NA,NA
29,031,1,76.45176866386628,75.83476100508787,77.06877632264468
29,031,2,68.4581580570181,65.84321812744022,71.07309798659597
29,031,3,NA,NA,NA
29,031,4,NA,NA,NA
29,031,5,NA,NA,NA
29,031,6,NA,NA,NA
29,031,8,NA,NA,NA
29,033,1,74.35027431791538,72.17315070618358,76.52739792964718
29,033,2,NA,NA,NA
29,033,3,NA,NA,NA
29,033,4,NA,NA,NA
29,033,5,NA,NA,NA
29,033,6,NA,NA,NA
29,033,8,NA,NA,NA
29,035,1,70.74538798521085,68.1028613406693,73.3879146297524
29,035,2,NA,NA,NA
29,035,3,NA,NA,NA
29,035,4,NA,NA,NA
29,035,5,NA,NA,NA
29,035,6,NA,NA,NA
29,035,8,NA,NA,NA
29,037,1,76.87053875375916,76.30971669681013,77.4313608107082
29,037,2,74.81963004452243,72.17154016852491,77.46771992051994
29,037,3,NA,NA,NA
29,037,4,NA,NA,NA
29,037,5,NA,NA,NA
29,037,6,89.98603173387721,74.2348682866097,105.73719518114473
29,037,8,84.17503370064341,78.09627643061185,90.25379097067497
29,039,1,74.05157181762686,72.45378042588739,75.64936320936634
29,039,2,NA,NA,NA
29,039,3,NA,NA,NA
29,039,4,NA,NA,NA
29,039,5,NA,NA,NA
29,039,6,NA,NA,NA
29,039,8,NA,NA,NA
29,041,1,76.024613531784,74.10930484186808,77.93992222169992
29,041,2,NA,NA,NA
29,041,3,NA,NA,NA
29,041,4,NA,NA,NA
29,041,5,NA,NA,NA
29,041,6,NA,NA,NA
29,041,8,NA,NA,NA
29,043,1,76.94313647911986,76.34957382478557,77.53669913345415
29,043,2,NA,NA,NA
29,043,3,NA,NA,NA
29,043,4,NA,NA,NA
29,043,5,NA,NA,NA
29,043,6,NA,NA,NA
29,043,8,91.7329426717317,70.83458172344932,112.6313036200141
29,045,1,76.97733829769261,75.19616837262492,78.7585082227603
29,045,2,NA,NA,NA
29,045,3,NA,NA,NA
29,045,4,NA,NA,NA
29,045,5,NA,NA,NA
29,045,6,NA,NA,NA
29,045,8,NA,NA,NA
29,047,1,78.04194277413141,77.66889560484816,78.41498994341467
29,047,2,74.98061563625645,73.40753178452614,76.55369948798675
29,047,3,NA,NA,NA
29,047,4,88.09042999702204,82.0439717029268,94.13688829111729
29,047,5,NA,NA,NA
29,047,6,81.56630094790248,78.0485052515975,85.08409664420745
29,047,8,82.37321166526115,79.9092899416786,84.83713338884371
29,049,1,75.67440295847148,74.534335107005,76.81447080993794
29,049,2,NA,NA,NA
29,049,3,NA,NA,NA
29,049,4,NA,NA,NA
29,049,5,NA,NA,NA
29,049,6,NA,NA,NA
29,049,8,NA,NA,NA
29,051,1,77.44477237878951,76.75680459628556,78.13274016129346
29,051,2,72.04946465073009,69.83841123731266,74.26051806414752
29,051,3,NA,NA,NA
29,051,4,NA,NA,NA
29,051,5,NA,NA,NA
29,051,6,NA,NA,NA
29,051,8,88.63620621622,71.42081619255832,105.85159623988169
29,053,1,77.390397210848775,76.11836948407525,78.6624249376223
29,053,2,NA,NA,NA
29,053,3,NA,NA,NA
29,053,4,NA,NA,NA
29,053,5,NA,NA,NA
29,053,6,NA,NA,NA
29,053,8,NA,NA,NA
29,055,1,70.55358838857178,69.23808406388346,71.8690927132601
29,055,2,NA,NA,NA
29,055,3,NA,NA,NA
29,055,4,NA,NA,NA
29,055,5,NA,NA,NA
29,055,6,NA,NA,NA
29,055,8,NA,NA,NA
29,057,1,72.49622312325715,70.0171844824046,74.9752617641097
29,057,2,NA,NA,NA
29,057,3,NA,NA,NA
29,057,4,NA,NA,NA
29,057,5,NA,NA,NA
29,057,6,NA,NA,NA
29,057,8,NA,NA,NA
29,059,1,72.00744143823741,70.60643754145556,73.40844533501925
29,059,2,NA,NA,NA
29,059,3,NA,NA,NA
29,059,4,NA,NA,NA
29,059,5,NA,NA,NA
29,059,6,NA,NA,NA
29,059,8,NA,NA,NA
29,061,1,75.44652101651802,73.46309426329245,77.42994776974359
29,061,2,NA,NA,NA
29,061,3,NA,NA,NA
29,061,4,NA,NA,NA
29,061,5,NA,NA,NA
29,061,6,NA,NA,NA
29,061,8,NA,NA,NA
29,063,1,75.06184237134909,73.1954558857125,76.92822885698567
29,063,2,NA,NA,NA
29,063,3,NA,NA,NA
29,063,4,NA,NA,NA
29,063,5,NA,NA,NA
29,063,6,NA,NA,NA
29,063,8,NA,NA,NA
29,065,1,70.45266547601513,68.7719684294536,72.13336252257666
29,065,2,NA,NA,NA
29,065,3,NA,NA,NA
29,065,4,NA,NA,NA
29,065,5,NA,NA,NA
29,065,6,NA,NA,NA
29,065,8,NA,NA,NA
29,067,1,72.6791121445604,70.94798254458318,74.41024174453763
29,067,2,NA,NA,NA
29,067,3,NA,NA,NA
29,067,4,NA,NA,NA
29,067,5,NA,NA,NA
29,067,6,NA,NA,NA
29,067,8,NA,NA,NA
29,069,1,69.16161518936008,68.02117542020923,70.30205495851092
29,069,2,61.760222947548385,58.635089144658764,64.885356750438
29,069,3,NA,NA,NA
29,069,4,NA,NA,NA
29,069,5,NA,NA,NA
29,069,6,NA,NA,NA
29,069,8,93.31503691481909,73.04075599447981,113.58931783515837
29,071,1,74.75040314365926,74.18549560899734,75.31531067832117
29,071,2,NA,NA,NA
29,071,3,NA,NA,NA
29,071,4,NA,NA,NA
29,071,5,NA,NA,NA
29,071,6,NA,NA,NA
29,071,8,96.57582356612686,68.23078484814496,124.92086228410875
29,073,1,72.13397539798856,70.41513966704518,73.85281112893195
29,073,2,NA,NA,NA
29,073,3,NA,NA,NA
29,073,4,NA,NA,NA
29,073,5,NA,NA,NA
29,073,6,NA,NA,NA
29,073,8,NA,NA,NA
29,075,1,74.08161865560473,71.93024373657799,76.23299357463146
29,075,2,NA,NA,NA
29,075,3,NA,NA,NA
29,075,4,NA,NA,NA
29,075,5,NA,NA,NA
29,075,6,NA,NA,NA
29,075,8,NA,NA,NA
29,077,1,75.0343814149913,74.68645497069336,75.38230785928924
29,077,2,66.11239844124088,63.878267895287266,68.3465289871945
29,077,3,82.41373744761644,71.07289344715198,93.7545814480809
29,077,4,88.32695870981627,83.26926129752214,93.3846561221104
29,077,5,NA,NA,NA
29,077,6,105.98788076221298,74.69998225913116,137.2757792652948
29,077,8,82.9551253718578,79.08160977043244,86.82864097328317
29,079,1,74.09603679996542,72.10830131789326,76.08377228203757
29,079,2,NA,NA,NA
29,079,3,NA,NA,NA
29,079,4,NA,NA,NA
29,079,5,NA,NA,NA
29,079,6,NA,NA,NA
29,079,8,NA,NA,NA
29,081,1,76.80685451337727,74.94211494515125,78.6715940816033
29,081,2,NA,NA,NA
29,081,3,NA,NA,NA
29,081,4,NA,NA,NA
29,081,5,NA,NA,NA
29,081,6,NA,NA,NA
29,081,8,NA,NA,NA
29,083,1,73.78891873399725,72.63221132669487,74.94562614129963
29,083,2,NA,NA,NA
29,083,3,NA,NA,NA
29,083,4,NA,NA,NA
29,083,5,NA,NA,NA
29,083,6,NA,NA,NA
29,083,8,NA,NA,NA
29,085,1,72.3724921430632,70.09438839330063,74.65059589282576
29,085,2,NA,NA,NA
29,085,3,NA,NA,NA
29,085,4,NA,NA,NA
29,085,5,NA,NA,NA
29,085,6,NA,NA,NA
29,085,8,NA,NA,NA
29,087,1,78.11593666837395,76.08318659420462,80.14868674254328
29,087,2,NA,NA,NA
29,087,3,NA,NA,NA
29,087,4,NA,NA,NA
29,087,5,NA,NA,NA
29,087,6,NA,NA,NA
29,087,8,NA,NA,NA
29,089,1,75.95394941496698,74.09881276312393,77.80908606681004
29,089,2,NA,NA,NA
29,089,3,NA,NA,NA
29,089,4,NA,NA,NA
29,089,5,NA,NA,NA
29,089,6,NA,NA,NA
29,089,8,NA,NA,NA
29,091,1,72.36017081611766,71.4371783995683,73.28316323266702
29,091,2,NA,NA,NA
29,091,3,NA,NA,NA
29,091,4,NA,NA,NA
29,091,5,NA,NA,NA
29,091,6,NA,NA,NA
29,091,8,NA,NA,NA
29,093,1,69.18457548595487,67.13022281443884,71.2389281574709
29,093,2,NA,NA,NA
29,093,3,NA,NA,NA
29,093,4,NA,NA,NA
29,093,5,NA,NA,NA
29,093,6,NA,NA,NA
29,093,8,NA,NA,NA
29,095,1,76.42437702467372,76.1552299311237,76.69352411822373
29,095,2,69.2122323145758,68.70535511599456,69.71910951315704
29,095,3,78.80815701573364,74.17036228697619,83.4459517444911
29,095,4,85.24559610139231,82.3215431737335,88.169649029051115
29,095,5,65.79174207169035,61.27608366631476,70.30740047706594
29,095,6,83.68252461016795,80.72022371430666,86.64482550602924
29,095,8,78.91359957152473,77.7700662747257,80.05713286832375
29,097,1,73.30581037207223,72.77321326480399,73.838407479340475
29,097,2,69.02613331286567,64.89845639878443,73.1538102269469
29,097,3,96.449495871662,69.46039273311982,123.43859901020417
29,097,4,NA,NA,NA
29,097,5,NA,NA,NA
29,097,6,NA,NA,NA
29,097,8,92.0271170859677,72.6117283699093,111.4425058020261
29,099,1,74.72848906372336,74.35344210349263,75.10353602395409
29,099,2,71.77270148327239,67.86576622556048,75.6796367409843
29,099,3,NA,NA,NA
29,099,4,84.75723578277966,77.47232632969803,92.04214523586128
29,099,5,NA,NA,NA
29,099,6,NA,NA,NA
29,099,8,92.75161286917783,81.74001806493064,103.76320767342503
29,101,1,75.19289336463369,74.40834647826605,75.97744025100133
29,101,2,73.97193297242504,70.33442888802487,77.6094370568252
29,101,3,NA,NA,NA
29,101,4,NA,NA,NA
29,101,5,NA,NA,NA
29,101,6,NA,NA,NA
29,101,8,82.12442582330254,76.49043593268811,87.75841571391697
29,103,1,75.20169071476049,72.18843874926958,78.2149426802514
29,103,2,NA,NA,NA
29,103,3,NA,NA,NA
29,103,4,NA,NA,NA
29,103,5,NA,NA,NA
29,103,6,NA,NA,NA
29,103,8,NA,NA,NA
29,105,1,71.7624726746449,70.7863405998682,72.7386047494216
29,105,2,NA,NA,NA
29,105,3,NA,NA,NA
29,105,4,NA,NA,NA
29,105,5,NA,NA,NA
29,105,6,NA,NA,NA
29,105,8,NA,NA,NA
29,107,1,74.82617238864219,73.8273384874572,75.82500628982719
29,107,2,NA,NA,NA
29,107,3,NA,NA,NA
29,107,4,NA,NA,NA
29,107,5,NA,NA,NA
29,107,6,NA,NA,NA
29,107,8,NA,NA,NA
29,109,1,72.94565009492212,72.009259358851,73.88204083099323
29,109,2,NA,NA,NA
29,109,3,NA,NA,NA
29,109,4,NA,NA,NA
29,109,5,NA,NA,NA
29,109,6,NA,NA,NA
29,109,8,NA,NA,NA
29,111,1,75.50902670862344,73.79490251964926,77.22315089759762
29,111,2,NA,NA,NA
29,111,3,NA,NA,NA
29,111,4,NA,NA,NA
29,111,5,NA,NA,NA
29,111,6,NA,NA,NA
29,111,8,NA,NA,NA
29,113,1,75.71229924081622,74.9786828756561,76.44591560597634
29,113,2,NA,NA,NA
29,113,3,NA,NA,NA
29,113,4,NA,NA,NA
29,113,5,NA,NA,NA
29,113,6,NA,NA,NA
29,113,8,NA,NA,NA
29,115,1,74.880349151197,73.36314502605197,76.39755327634202
29,115,2,NA,NA,NA
29,115,3,NA,NA,NA
29,115,4,NA,NA,NA
29,115,5,NA,NA,NA
29,115,6,NA,NA,NA
29,115,8,NA,NA,NA
29,117,1,76.04627373145998,74.64764823108517,77.44489923183478
29,117,2,NA,NA,NA
29,117,3,NA,NA,NA
29,117,4,NA,NA,NA
29,117,5,NA,NA,NA
29,117,6,NA,NA,NA
29,117,8,NA,NA,NA
29,119,1,71.57796380398244,70.26737204156683,72.88855556639805
29,119,2,NA,NA,NA
29,119,3,NA,NA,NA
29,119,4,NA,NA,NA
29,119,5,NA,NA,NA
29,119,6,NA,NA,NA
29,119,8,80.06949167470383,70.07984057797182,90.05914277143583
29,121,1,75.92294400015314,74.65180742948563,77.19408057082065
29,121,2,NA,NA,NA
29,121,3,NA,NA,NA
29,121,4,NA,NA,NA
29,121,5,NA,NA,NA
29,121,6,NA,NA,NA
29,121,8,NA,NA,NA
29,123,1,71.8465388139046,70.37004705292343,73.32303057488578
29,123,2,NA,NA,NA
29,123,3,NA,NA,NA
29,123,4,NA,NA,NA
29,123,5,NA,NA,NA
29,123,6,NA,NA,NA
29,123,8,NA,NA,NA
29,125,1,74.11367951448057,72.3578336074728,75.86952542148833
29,125,2,NA,NA,NA
29,125,3,NA,NA,NA
29,125,4,NA,NA,NA
29,125,5,NA,NA,NA
29,125,6,NA,NA,NA
29,125,8,NA,NA,NA
29,127,1,73.82977849860191,72.69847128827529,74.96108570892854
29,127,2,NA,NA,NA
29,127,3,NA,NA,NA
29,127,4,NA,NA,NA
29,127,5,NA,NA,NA
29,127,6,NA,NA,NA
29,127,8,NA,NA,NA
29,129,1,75.24190429028603,72.52307356931122,77.96073501126084
29,129,2,NA,NA,NA
29,129,3,NA,NA,NA
29,129,4,NA,NA,NA
29,129,5,NA,NA,NA
29,129,6,NA,NA,NA
29,129,8,NA,NA,NA
29,131,1,74.57576819746676,73.50483159974686,75.64670479518665
29,131,2,NA,NA,NA
29,131,3,NA,NA,NA
29,131,4,NA,NA,NA
29,131,5,NA,NA,NA
29,131,6,NA,NA,NA
29,131,8,NA,NA,NA
29,133,1,70.30101201189294,68.54106017144342,72.06096385234245
29,133,2,68.0957149435262,64.38276206889523,71.80866781815718
29,133,3,NA,NA,NA
29,133,4,NA,NA,NA
29,133,5,NA,NA,NA
29,133,6,NA,NA,NA
29,133,8,NA,NA,NA
29,135,1,74.26332217321418,72.73830769497064,75.78833665145771
29,135,2,NA,NA,NA
29,135,3,NA,NA,NA
29,135,4,NA,NA,NA
29,135,5,NA,NA,NA
29,135,6,NA,NA,NA
29,135,8,NA,NA,NA
29,137,1,76.02526950109184,73.96115399585392,78.08938500632976
29,137,2,NA,NA,NA
29,137,3,NA,NA,NA
29,137,4,NA,NA,NA
29,137,5,NA,NA,NA
29,137,6,NA,NA,NA
29,137,8,NA,NA,NA
29,139,1,73.50888606792688,72.01162291946078,75.00614921639298
29,139,2,NA,NA,NA
29,139,3,NA,NA,NA
29,139,4,NA,NA,NA
29,139,5,NA,NA,NA
29,139,6,NA,NA,NA
29,139,8,NA,NA,NA
29,141,1,73.53612030378581,72.22943814081421,74.8428024667574
29,141,2,NA,NA,NA
29,141,3,NA,NA,NA
29,141,4,NA,NA,NA
29,141,5,NA,NA,NA
29,141,6,NA,NA,NA
29,141,8,NA,NA,NA
29,143,1,69.09371678087415,67.51910403871726,70.66832952303103
29,143,2,66.66716841568288,62.738667213527,70.59566961783875
29,143,3,NA,NA,NA
29,143,4,NA,NA,NA
29,143,5,NA,NA,NA
29,143,6,NA,NA,NA
29,143,8,NA,NA,NA
29,145,1,73.8486804867927,73.07014649877169,74.62721447481371
29,145,2,NA,NA,NA
29,145,3,NA,NA,NA
29,145,4,NA,NA,NA
29,145,5,NA,NA,NA
29,145,6,107.41817195737134,71.55955349410073,143.27679042064196
29,145,8,94.72028000349248,60.89288624474821,128.54767376223674
29,147,1,80.0383731612233,78.8212946270391,81.25545169540752
29,147,2,NA,NA,NA
29,147,3,NA,NA,NA
29,147,4,NA,NA,NA
29,147,5,NA,NA,NA
29,147,6,NA,NA,NA
29,147,8,NA,NA,NA
29,149,1,70.27211527795578,68.3665875632731,72.17764299263845
29,149,2,NA,NA,NA
29,149,3,NA,NA,NA
29,149,4,NA,NA,NA
29,149,5,NA,NA,NA
29,149,6,NA,NA,NA
29,149,8,NA,NA,NA
29,151,1,77.66616184583319,76.36105157565723,78.97127211600915
29,151,2,NA,NA,NA
29,151,3,NA,NA,NA
29,151,4,NA,NA,NA
29,151,5,NA,NA,NA
29,151,6,NA,NA,NA
29,151,8,NA,NA,NA
29,153,1,74.10488529681012,72.02865297668458,76.18111761693567
29,153,2,NA,NA,NA
29,153,3,NA,NA,NA
29,153,4,NA,NA,NA
29,153,5,NA,NA,NA
29,153,6,NA,NA,NA
29,153,8,NA,NA,NA
29,155,1,66.50985324510339,64.62345885216207,68.3962476380447
29,155,2,61.867491018606906,58.93887134671781,64.79611069049601
29,155,3,NA,NA,NA
29,155,4,NA,NA,NA
29,155,5,NA,NA,NA
29,155,6,NA,NA,NA
29,155,8,NA,NA,NA
29,157,1,76.33599704440275,75.04561701951357,77.62637706929192
29,157,2,NA,NA,NA
29,157,3,NA,NA,NA
29,157,4,NA,NA,NA
29,157,5,NA,NA,NA
29,157,6,NA,NA,NA
29,157,8,NA,NA,NA
29,159,1,74.14438289682855,73.2328527607012,75.05591303295589
29,159,2,NA,NA,NA
29,159,3,NA,NA,NA
29,159,4,NA,NA,NA
29,159,5,NA,NA,NA
29,159,6,NA,NA,NA
29,159,8,89.85074220746816,75.7883354281947,103.91314898674162
29,161,1,72.57674963608522,71.64063408720362,73.51286518496683
29,161,2,NA,NA,NA
29,161,3,NA,NA,NA
29,161,4,NA,NA,NA
29,161,5,NA,NA,NA
29,161,6,NA,NA,NA
29,161,8,NA,NA,NA
29,163,1,75.75591981894495,74.48462660164425,77.02721303624564
29,163,2,NA,NA,NA
29,163,3,NA,NA,NA
29,163,4,NA,NA,NA
29,163,5,NA,NA,NA
29,163,6,NA,NA,NA
29,163,8,NA,NA,NA
29,165,1,78.7427580334728,78.15475316284602,79.33076290409957
29,165,2,82.25767017401753,78.18968926116615,86.32565108686892
29,165,3,NA,NA,NA
29,165,4,85.96007978230068,82.51588679276956,89.4042727718318
29,165,5,NA,NA,NA
29,165,6,89.01697056184223,70.33425250895466,107.6996886147298
29,165,8,84.54396837140636,80.62144857066392,88.46648817214881
29,167,1,74.24938326317212,73.2488828872459,75.24988363909834
29,167,2,NA,NA,NA
29,167,3,NA,NA,NA
29,167,4,NA,NA,NA
29,167,5,NA,NA,NA
29,167,6,NA,NA,NA
29,167,8,NA,NA,NA
29,169,1,72.44574489617126,71.52578988129517,73.36569991104736
29,169,2,75.43480313954586,72.84737670636079,78.02222957273094
29,169,3,NA,NA,NA
29,169,4,NA,NA,NA
29,169,5,NA,NA,NA
29,169,6,80.93006177566363,74.6026599803541,87.25746357097316
29,169,8,80.85018326673033,74.23149019833909,87.46887633512156
29,171,1,73.07422514552692,70.28727488248222,75.86117540857163
29,171,2,NA,NA,NA
29,171,3,NA,NA,NA
29,171,4,NA,NA,NA
29,171,5,NA,NA,NA
29,171,6,NA,NA,NA
29,171,8,NA,NA,NA
29,173,1,75.27158564889183,73.32743169915716,77.2157395986265
29,173,2,NA,NA,NA
29,173,3,NA,NA,NA
29,173,4,NA,NA,NA
29,173,5,NA,NA,NA
29,173,6,NA,NA,NA
29,173,8,NA,NA,NA
29,175,1,73.42338708289203,72.33239719914016,74.51437696664391
29,175,2,NA,NA,NA
29,175,3,NA,NA,NA
29,175,4,NA,NA,NA
29,175,5,NA,NA,NA
29,175,6,NA,NA,NA
29,175,8,NA,NA,NA
29,177,1,72.6656239232415,71.43944900804789,73.89179883843511
29,177,2,NA,NA,NA
29,177,3,NA,NA,NA
29,177,4,NA,NA,NA
29,177,5,NA,NA,NA
29,177,6,NA,NA,NA
29,177,8,NA,NA,NA
29,179,1,73.39359513045964,70.85791670898547,75.92927355193382
29,179,2,NA,NA,NA
29,179,3,NA,NA,NA
29,179,4,NA,NA,NA
29,179,5,NA,NA,NA
29,179,6,NA,NA,NA
29,179,8,NA,NA,NA
29,181,1,67.81895217884319,66.11410671164326,69.52379764604312
29,181,2,NA,NA,NA
29,181,3,NA,NA,NA
29,181,4,NA,NA,NA
29,181,5,NA,NA,NA
29,181,6,NA,NA,NA
29,181,8,NA,NA,NA
29,183,1,79.099491845291,78.81774597521316,79.38123771536884
29,183,2,74.93464306306501,73.54456409218587,76.32472203394416
29,183,3,NA,NA,NA
29,183,4,87.56454998209924,84.08423530463736,91.04486465956111
29,183,5,NA,NA,NA
29,183,6,86.14904819860142,77.57361739113001,94.72447900607283
29,183,8,87.04775639371745,83.34393674138757,90.75157604604733
29,185,1,74.52287710044064,72.57037010009958,76.4753841007817
29,185,2,NA,NA,NA
29,185,3,NA,NA,NA
29,185,4,NA,NA,NA
29,185,5,NA,NA,NA
29,185,6,NA,NA,NA
29,185,8,NA,NA,NA
29,186,1,76.49339106860772,75.0952269163243,77.89155522089115
29,186,2,NA,NA,NA
29,186,3,NA,NA,NA
29,186,4,NA,NA,NA
29,186,5,NA,NA,NA
29,186,6,NA,NA,NA
29,186,8,NA,NA,NA
29,187,1,71.46655100092521,70.76528076350843,72.16782123834199
29,187,2,73.56283074936805,67.01962863297884,80.10603286575726
29,187,3,NA,NA,NA
29,187,4,NA,NA,NA
29,187,5,NA,NA,NA
29,187,6,NA,NA,NA
29,187,8,NA,NA,NA
29,189,1,78.89457008642951,78.69132845339384,79.09781171946518
29,189,2,68.45767481054114,68.06055258075,68.85479704033227
29,189,3,NA,NA,NA
29,189,4,87.9822771678866,86.45850347430716,89.50605086146602
29,189,5,NA,NA,NA
29,189,6,82.74472296786698,80.4748898511226,85.01455608461136
29,189,8,81.80642908360097,80.38603615506716,83.22682201213479
29,195,1,74.39174524650305,73.07551547114434,75.70797502186176
29,195,2,NA,NA,NA
29,195,3,NA,NA,NA
29,195,4,NA,NA,NA
29,195,5,NA,NA,NA
29,195,6,NA,NA,NA
29,195,8,85.81778684121586,72.07235300358424,99.56322067884749
29,197,1,73.47178417586261,70.39125334953381,76.5523150021914
29,197,2,NA,NA,NA
29,197,3,NA,NA,NA
29,197,4,NA,NA,NA
29,197,5,NA,NA,NA
29,197,6,NA,NA,NA
29,197,8,NA,NA,NA
29,199,1,76.22976873361401,73.63956448754412,78.8199729796839
29,199,2,NA,NA,NA
29,199,3,NA,NA,NA
29,199,4,NA,NA,NA
29,199,5,NA,NA,NA
29,199,6,NA,NA,NA
29,199,8,NA,NA,NA
29,201,1,72.56819635567533,71.57555355555282,73.56083915579784
29,201,2,69.42338777485648,66.60179090461028,72.24498464510268
29,201,3,NA,NA,NA
29,201,4,NA,NA,NA
29,201,5,NA,NA,NA
29,201,6,NA,NA,NA
29,201,8,NA,NA,NA
29,203,1,70.83766031352226,68.68886751728004,72.98645310976448
29,203,2,NA,NA,NA
29,203,3,NA,NA,NA
29,203,4,NA,NA,NA
29,203,5,NA,NA,NA
29,203,6,NA,NA,NA
29,203,8,NA,NA,NA
29,205,1,75.41085006881914,73.32843370962229,77.493266428016
29,205,2,NA,NA,NA
29,205,3,NA,NA,NA
29,205,4,NA,NA,NA
29,205,5,NA,NA,NA
29,205,6,NA,NA,NA
29,205,8,NA,NA,NA
29,207,1,73.34054714779941,72.3381882262224,74.34290606937643
29,207,2,NA,NA,NA
29,207,3,NA,NA,NA
29,207,4,NA,NA,NA
29,207,5,NA,NA,NA
29,207,6,NA,NA,NA
29,207,8,NA,NA,NA
29,209,1,75.57101876342237,74.28941517359038,76.85262235325436
29,209,2,NA,NA,NA
29,209,3,NA,NA,NA
29,209,4,NA,NA,NA
29,209,5,NA,NA,NA
29,209,6,NA,NA,NA
29,209,8,NA,NA,NA
29,211,1,72.84007144885406,69.99422782780333,75.6859150699048
29,211,2,NA,NA,NA
29,211,3,NA,NA,NA
29,211,4,NA,NA,NA
29,211,5,NA,NA,NA
29,211,6,NA,NA,NA
29,211,8,NA,NA,NA
29,213,1,74.20174110838046,73.30901100497772,75.0944712117832
29,213,2,NA,NA,NA
29,213,3,NA,NA,NA
29,213,4,NA,NA,NA
29,213,5,NA,NA,NA
29,213,6,NA,NA,NA
29,213,8,82.29772100421874,75.54387713445327,89.05156487398422
29,215,1,71.77308845080441,70.57671849316331,72.9694584084455
29,215,2,NA,NA,NA
29,215,3,NA,NA,NA
29,215,4,NA,NA,NA
29,215,5,NA,NA,NA
29,215,6,NA,NA,NA
29,215,8,NA,NA,NA
29,217,1,72.04367634185738,70.67700897403553,73.41034370967922
29,217,2,NA,NA,NA
29,217,3,NA,NA,NA
29,217,4,NA,NA,NA
29,217,5,NA,NA,NA
29,217,6,NA,NA,NA
29,217,8,NA,NA,NA
29,219,1,75.75309832474744,74.76511349606378,76.7410831534311
29,219,2,NA,NA,NA
29,219,3,NA,NA,NA
29,219,4,NA,NA,NA
29,219,5,NA,NA,NA
29,219,6,NA,NA,NA
29,219,8,NA,NA,NA
29,221,1,69.12363744032395,67.93371393047511,70.31356095017279
29,221,2,NA,NA,NA
29,221,3,NA,NA,NA
29,221,4,NA,NA,NA
29,221,5,NA,NA,NA
29,221,6,NA,NA,NA
29,221,8,NA,NA,NA
29,223,1,70.70196678405068,68.9259798222127,72.47795374588867
29,223,2,NA,NA,NA
29,223,3,NA,NA,NA
29,223,4,NA,NA,NA
29,223,5,NA,NA,NA
29,223,6,NA,NA,NA
29,223,8,NA,NA,NA
29,225,1,74.33050904401657,73.48082532581935,75.18019276221378
29,225,2,NA,NA,NA
29,225,3,NA,NA,NA
29,225,4,NA,NA,NA
29,225,5,NA,NA,NA
29,225,6,NA,NA,NA
29,225,8,NA,NA,NA
29,227,1,74.96323388995852,70.7792658087973,79.14720197111973
29,227,2,NA,NA,NA
29,227,3,NA,NA,NA
29,227,4,NA,NA,NA
29,227,5,NA,NA,NA
29,227,6,NA,NA,NA
29,227,8,NA,NA,NA
29,229,1,72.59008337063595,71.23099423108286,73.94917251018904
29,229,2,NA,NA,NA
29,229,3,NA,NA,NA
29,229,4,NA,NA,NA
29,229,5,NA,NA,NA
29,229,6,NA,NA,NA
29,229,8,NA,NA,NA
29,510,1,76.89876968646213,76.37923047251107,77.4183089004132
29,510,2,64.67719549543787,64.08528760814703,65.26910338272872
29,510,3,NA,NA,NA
29,510,4,95.68010071417099,86.85617852664883,104.50402290169315
29,510,5,NA,NA,NA
29,510,6,114.64011986221063,75.85560626199161,153.42463346242965
29,510,8,84.13230176722907,80.35167285442081,87.91293068003732
30,000,1,77.89648758708998,77.71903823570415,78.07393693847581
30,000,2,70.46283352028853,66.9711730060453,73.95449403453175
30,000,3,61.9145702621362,61.16753077124382,62.661609753028586
30,000,4,85.46226318198708,82.6274114365044,88.29711492746976
30,000,5,NA,NA,NA
30,000,6,88.74592545457841,84.06276642168797,93.42908448746886
30,000,8,81.42773738215632,79.62855027719516,83.22692448711749
30,001,1,78.50615466391324,76.79571397274788,80.2165953550786
30,001,2,NA,NA,NA
30,001,3,NA,NA,NA
30,001,4,NA,NA,NA
30,001,5,NA,NA,NA
30,001,6,NA,NA,NA
30,001,8,NA,NA,NA
30,003,1,77.66201457587368,74.20184577804103,81.12218337370633
30,003,2,NA,NA,NA
30,003,3,58.36147437622713,56.23793244467864,60.485016307775616
30,003,4,NA,NA,NA
30,003,5,NA,NA,NA
30,003,6,NA,NA,NA
