statecode,countycode,v005_race_AIAN,v005_race_asian,v005_race_black,v005_race_hispanic,v005_race_white,v005_race_flag_CT
20,187,,,,,2386,
20,189,,,,,4525,
20,191,,,,,2235,
20,193,,,,,4460,
20,195,,,,,3664,
20,197,,,,,1427,
20,199,,,,,1796,
20,201,,,,,3633,
20,203,,,,9731,2731,
20,205,,,,,2775,
20,207,,,,,1190,
20,209,,,4973,3782,3747,
21,000,4412,1451,4140,2910,3306,
21,001,,,,,3738,
21,003,,,,,3404,
21,005,,,,,3314,
21,007,,,,,3541,
21,009,,,,,3203,
21,011,,,,,3606,
21,013,,,,,4691,
21,015,,,2912,4512,3496,
21,017,,,2040,,2524,
21,019,,,7788,,5221,
21,021,,,1003,,2889,
21,023,,,,,3151,
21,025,,,,,6668,
21,027,,,,,4058,
21,029,,,,,3293,
21,031,,,,,3218,
21,033,,,,,3559,
21,035,,,,,3097,
21,037,,,,,3781,
21,039,,,,,2152,
21,041,,,,,3815,
21,043,,,,,5025,
21,045,,,,,5993,
21,047,,,4727,7015,3298,
21,049,,,3092,,2973,
21,051,,,,,3953,
21,053,,,,,4518,
21,055,,,,,5983,
21,057,,,,,5747,
21,059,,,1854,,2840,
21,061,,,,,3603,
21,063,,,,,4698,
21,065,,,,,4543,
21,067,,534,3287,3571,2520,
21,069,,,,,3532,
21,071,,,,,5446,
21,073,,,1425,,2825,
21,075,,,4123,,4222,
21,077,,,,,3635,
21,079,,,,,2840,
21,081,,,,,2742,
21,083,,,11568,,5087,
21,085,,,,,3727,
21,087,,,,,2271,
21,089,,,,,4496,
21,091,,,,,3032,
21,093,,,2627,,3092,
21,095,,,,,5613,
21,097,,,,,2171,
21,099,,,,,3040,
21,101,,,4843,,3941,
21,103,,,7037,,2692,
21,105,,,15000,,5105,
21,107,,,3976,,3282,
21,109,,,,,3614,
21,111,,690,4330,2528,2748,
21,113,,,4748,,2154,
21,115,,,,,5498,
21,117,,,5427,,3524,
21,119,,,,,4218,
21,121,,,,,3333,
21,123,,,,,2465,
21,125,,,,,3546,
21,127,,,,,4299,
21,129,,,,,4025,
21,131,,,,,4310,
21,133,,,,,8839,
21,135,,,,,4215,
21,137,,,,,2935,
21,139,,,,,4453,
21,141,,,3501,,3198,
21,143,,,,,2040,
21,145,,,3054,,3288,
21,147,,,,,3330,
21,149,,,,,4295,
21,151,,,3427,,2520,
21,153,,,,,4333,
21,155,,,6268,,2638,
21,157,,,,,2785,
21,159,,,,,5255,
21,161,,,1768,,2421,
21,163,,,,,2769,
21,165,,,,,4394,
21,167,,,,,2919,
21,169,,,,,3016,
21,171,,,,,8843,
21,173,,,,,3021,
21,175,,,,,2895,
21,177,,,,,3991,
21,179,,,561,,2874,
21,181,,,,,2212,
21,183,,,,,4297,
21,185,,,,,2188,
21,187,,,,,2386,
21,189,,,,,5842,
21,191,,,,,3279,
21,193,,,12995,,4970,
21,195,,,,,5167,
21,197,,,,,2814,
21,199,,,,,2738,
21,201,,,,,1293,
21,203,,,,,4154,
21,205,,,,,4285,
21,207,,,,,2654,
21,209,,,2533,,2201,
21,211,,,613,,2681,
21,213,,,,,3373,
21,215,,,,,2093,
21,217,,,,,3402,
21,219,,,,,2744,
21,221,,,5012,,2118,
21,223,,,,,3961,
21,225,,,6111,,5499,
21,227,,1877,5295,,3179,
21,229,,,,,3801,
21,231,,,,,2537,
21,233,,,,,4728,
21,235,,,,,2974,
21,237,,,,,5691,
21,239,,,,,2213,
22,000,6331,1842,4638,3021,3104,
22,001,,,4737,,3250,
22,003,,,3890,,3263,
22,005,,,3123,1962,2242,
22,007,,,4414,,3119,
22,009,,,4878,,4174,
22,011,,,4509,,2907,
22,013,,,3492,,3502,
22,015,,,4825,1131,4549,
22,017,,1978,5013,,4137,
22,019,,,4256,3170,2459,
22,021,,,6147,,5839,
22,023,,,,,1340,
22,025,,,1885,,2698,
22,027,,,7448,,5871,
22,029,,,4081,,3922,
22,031,,,3387,21429,3540,
22,033,,848,3792,466,1627,
22,035,,,10083,,5155,
22,037,,,3205,,2681,
22,039,,,6778,,5008,
22,041,,,6776,,4666,
22,043,,,2094,,3106,
22,045,,,4807,,2363,
22,047,,,4416,,2185,
22,049,,,5521,,3965,
22,051,,896,4400,2731,2948,
22,053,20000,,5605,,4082,
22,055,,2626,5591,4453,2339,
22,057,,,1981,,2614,
22,059,,,2653,,4619,
22,061,,,5704,,2907,
22,063,,,3880,6014,2800,
22,065,,,3531,,3085,
22,067,,,4094,,2713,
22,069,,,4345,,2367,
22,071,,1236,4116,2252,2141,
22,073,,,5655,,3221,
22,075,,,6321,,1803,
22,077,,,1980,,3284,
22,079,,,4586,,2650,
22,081,,,7993,,6250,
22,083,,,4700,,5668,
22,085,,,545,,3158,
22,087,,,1954,2031,2470,
22,089,,,5066,,2544,
22,091,,,4605,,4117,
22,093,,,3642,,2164,
22,095,,,5503,,2651,
22,097,,15000,3941,,3338,
22,099,,,4247,,2811,
22,101,,,1488,3722,2988,
22,103,,,6581,4355,3009,
22,105,,,6171,,4117,
22,107,,,2975,,2679,
22,109,5012,,5038,,3362,
22,111,,,4861,,3718,
22,113,,,3529,,2585,
22,115,,,5044,,4300,
22,117,,,6515,,4383,
22,119,,,5390,,3221,
22,121,,,3486,,1941,
22,123,,,5569,,6791,
22,125,,,,,1463,
22,127,,,5215,,5593,
23,000,4571,801,2690,4082,1968,
23,001,,,,,2008,
23,003,,,,5900,2331,
23,005,,945,1594,3829,1646,
23,007,,,,,1667,
23,009,,,,,1621,
23,011,,,,,1894,
23,013,,,,,1385,
23,015,,,,,1639,
23,017,,,,,1596,
23,019,3198,,,,2817,
23,021,,,,,2239,
23,023,,,,,1710,
23,025,,,,,1725,
23,027,,,,,2097,
23,029,5139,,,,1894,
23,031,,,,,2197,
24,000,3177,1214,3536,2186,2251,
24,001,,,3335,,2841,
24,003,,1662,3569,2682,2505,
24,005,,1531,3806,3215,2542,
24,009,,,2637,2404,2019,
24,011,,,2304,,1783,
24,013,,587,3572,,2727,
24,015,,,5031,5398,4095,
24,017,,,2934,919,1690,
24,019,,,1796,,1182,
24,021,,783,3544,1677,2032,
24,023,,,,,2508,
24,025,,1782,3738,3392,2365,
24,027,,649,3049,,1635,
24,029,,,415,,959,
24,031,,1022,2309,1798,1337,
24,033,,1598,3300,2273,2340,
24,035,,,2943,,1898,
24,037,,,4880,1451,2945,
24,039,,,2646,,1047,
24,041,,,1915,,1004,
24,043,,,3905,2237,3086,
24,045,,,2213,,1541,
24,047,,,2955,,2712,
24,510,,1331,4847,3697,2832,
25,000,2154,1844,4539,4609,3122,
25,001,2365,1577,4786,2517,2331,
25,003,,4684,2164,,2293,
25,005,,2786,5604,5085,3677,
25,007,,,5278,,2271,
25,009,,2311,5103,4579,3190,
25,011,,,1456,,3182,
25,013,,850,5531,6532,3782,
25,015,,,2849,1906,2653,
25,017,,1902,3483,4149,2944,
25,019,,,,,2520,
25,021,,1326,4003,2938,3076,
25,023,,1968,3885,5390,3431,
25,025,,1848,5023,4194,3494,
25,027,,1569,4827,4484,3201,
26,000,3214,2411,6110,3892,2949,
26,001,,,,,1953,
26,003,,,,,2278,
26,005,,,1723,971,2299,
26,007,,,,,1795,
26,009,,,,,2329,
26,011,,,,,2842,
26,013,,,,,913,
26,015,,,,,2306,
26,017,,,6444,772,3590,
26,019,,,,,2277,
26,021,,,2984,,2093,
26,023,,12870,,,3491,
26,025,,2897,3735,2464,2618,
26,027,,,4482,,3059,
26,029,,,,,1955,
26,031,,,,,2461,
26,033,3101,,,,2642,
26,035,,,,,3238,
26,037,,,,,1978,
26,039,,,,,2184,
26,041,,,,,1811,
26,043,,,,,1541,
26,045,,,,,2478,
26,047,7653,,,,1733,
26,049,,1883,5341,2961,3356,
26,051,,,,,2327,
26,053,,,,,2085,
26,055,,,,,2168,
26,057,,,,,2934,
26,059,,,,,2636,
26,061,,,,,2025,
26,063,,,,,1923,
26,065,,1751,5408,528,2652,
26,067,,,,,2690,
26,069,,,,,2018,
26,071,,,,,1617,
26,073,2506,,,,2235,
26,075,,,6070,3222,2967,
26,077,,1117,5120,1221,2399,
26,079,,,,,2625,
26,081,,1075,3392,3141,1977,
26,083,,,,,2280,
26,085,,,,,1754,
26,087,,,,,3253,
26,089,3640,,,,2209,
26,091,,,1547,6698,2919,
26,093,,,,,2833,
26,095,,,,,2380,
26,097,,,,,1282,
26,099,,4634,8036,4261,3889,
26,101,,,,,2316,
26,103,,,,,2318,
26,105,,,,,2587,
26,107,,,,,1669,
26,109,,,,,2883,
26,111,,,977,,2494,
26,113,,,,,2438,
26,115,,,15056,1811,3669,
26,117,,,,6444,2682,
26,119,,,,,1753,
26,121,,,4244,2714,2479,
26,123,,,,,2288,
26,125,1338,1525,5507,6658,3189,
26,127,,,,,1827,
26,129,,,,,2349,
26,131,,,,,987,
26,133,,,,,1974,
26,135,,,,,2694,
26,137,,,,,2146,
26,139,,969,4730,1690,2024,
26,141,,,,,2321,
26,143,,,,,2699,
26,145,,,5872,4391,2509,
26,147,,,2907,,3681,
26,149,,,1547,,2716,
26,151,,,,,3148,
26,153,,,,,1585,
26,155,,,,10024,3386,
26,157,,,,,2826,
26,159,,,3942,3153,2920,
26,161,,1925,5044,1480,2702,
26,163,,2665,6921,4446,4060,
26,165,,,,,2310,
27,000,4495,1829,3801,2398,2181,
27,001,,,,,3826,
27,003,,853,1148,,2117,
27,005,2867,,,,2135,
27,007,5799,,,,2352,
27,009,,,,,2440,
27,011,,,,,430,
27,013,,,,,2016,
27,015,,,,,1667,
27,017,7288,,,,3741,
27,019,,,13717,,2559,
27,021,4049,,,,1675,
27,023,,,,,1334,
27,025,,,,,1863,
27,027,12344,,1646,1154,2826,
27,029,,,,,1233,
27,031,,,,,2158,
27,033,,,,,1829,
27,035,,,,,1754,
27,037,6444,1426,2560,2716,1965,
27,039,,,,,2598,
27,041,,,,,1578,
27,043,,,,,1123,
27,045,,,,,1865,
27,047,,,,,2085,
27,049,,,,,3698,
27,051,,,,,1841,
27,053,1622,1410,4321,1665,1974,
27,055,,,,,1567,
27,057,,,,,2005,
27,059,,,,,2283,
27,061,,,,,3376,
27,063,,,,,1468,
27,065,,,,,4747,
27,067,,,,502,1410,
27,069,,,,,1256,
27,071,,,,,1708,
27,073,,,,,2614,
27,075,,,,,4229,
27,077,,,,,1678,
27,079,,,,,4605,
27,081,,,,,2309,
27,083,,,,,1127,
27,085,,,,,4711,
27,087,1576,,,,,
27,089,,,,,2482,
27,091,,,,,1835,
27,093,,,,,6336,
27,095,13087,,,,4346,
27,097,,,,,1929,
27,099,,,,,2596,
27,101,,,,,1503,
27,103,,,,,2352,
27,105,,,,,1975,
27,107,,,,,1862,
27,109,,1675,987,3270,2142,
27,111,,,,,1574,
27,113,,,,,936,
27,115,,,,,3631,
27,117,,,,,2345,
27,119,,,25000,,1433,
27,121,,,,,2342,
27,123,675,2469,3641,2916,2142,
27,125,,,,,,
27,127,,,54545,,1739,
27,129,,,,,1649,
27,131,,,,3083,3336,
27,133,,,,,2463,
27,135,,,,,1471,
27,137,2558,,3447,,3855,
27,139,,,3488,5783,2343,
27,141,,,,,2252,
27,143,,,,,5591,
27,145,,,3034,3453,1724,
27,147,,,1659,,1690,
27,149,,,,,3432,
27,151,,,,,1423,
27,153,,,,,2419,
27,155,,,,,1567,
27,157,,,,,1702,
27,159,,,,,1587,
27,161,,,,,1916,
27,163,,,,,1815,
27,165,,,,,2144,
27,167,,,,,1894,
27,169,,,,,2159,
27,171,,,,,2131,
27,173,,,,,2288,
28,000,11859,3003,4435,2588,3044,
28,001,,,4903,,3629,
28,003,,,8581,,3408,
28,005,,,4563,,3270,
28,007,,,740,,1364,
28,009,,,3332,,2517,
28,011,,,4364,,4427,
28,013,,,3732,,2135,
28,015,,,1985,,2084,
28,017,,,2213,,2055,
28,019,,,2945,,2863,
28,021,,,12564,,3588,
28,023,,,3887,,2369,
28,025,,,2735,,2216,
28,027,,,4710,,1590,
28,029,,,4654,,2267,
28,031,,,5316,,4044,
28,033,,1576,4017,3243,3219,
28,035,,,5128,,3180,
28,037,,,,,2617,
28,039,,,3771,,4024,
28,041,,,7215,,3210,
28,043,,,3419,,2846,
28,045,,,1043,,2955,
28,047,,2908,5324,519,3646,
28,049,,2526,4283,,2665,
28,051,,,2684,,702,
28,053,,,1946,,1696,
28,055,,,,,,
28,057,,,3083,,2766,
28,059,,,4934,3956,2987,
28,061,,,6168,,3576,
28,063,,,5661,,907,
28,065,,,4790,,3972,
28,067,,,5035,,4715,
28,069,,,3129,,3267,
28,071,,,7331,,2953,
28,073,,,5836,,2771,
28,075,,,5255,,3311,
28,077,,,5084,,6055,
28,079,17915,,5062,,2331,
28,081,,6056,2799,,2682,
28,083,,,4353,,1745,
28,085,,,5200,,2730,
28,087,,5796,2607,,1888,
28,089,,,3388,,1871,
28,091,,,6180,,3696,
28,093,,,5169,,3329,
28,095,,,4144,,2832,
28,097,,,5201,,4237,
28,099,12243,,3958,,3311,
28,101,2357,,4149,,3465,
28,103,,,5560,,1738,
28,105,,,2090,,1503,
28,107,,,7021,,3363,
28,109,,,4691,,2620,
28,111,,,1226,,2650,
28,113,,,6628,,2979,
28,115,,,552,,2655,
28,117,,,5796,,2902,
28,119,,,1416,,2695,
28,121,,,4115,,2837,
28,123,,,4613,,3231,
28,125,,,3020,,1740,
28,127,,,5776,,5195,
28,129,,,3607,,3724,
28,131,,,5863,,3398,
28,133,,,3746,,3436,
28,135,,,3200,,3662,
28,137,,,3453,,3833,
28,139,,,276,,3328,
28,141,,,,,3315,
28,143,,,4698,,2643,
28,145,,,1336,,2743,
28,147,,,3694,,3306,
28,149,,,4583,,2344,
28,151,,,3883,,2569,
28,153,,,4591,,5175,
28,155,,,,,3601,
28,157,,,6562,,696,
28,159,,,3908,,2792,
28,161,,,9326,,5691,
28,163,,,3432,,2468,
29,000,3764,1850,4820,3021,2810,
29,001,,,,,2235,
29,003,,,,,2536,
29,005,,,,,6230,
29,007,,,1067,,3065,
29,009,,,,,2428,
29,011,,,,,3179,
29,013,,,,,3114,
29,015,,,,,2391,
29,017,,,,,1820,
29,019,,2197,4605,,2129,
29,021,,,1700,1801,2976,
29,023,,,7125,,3232,
29,025,,,,,3361,
29,027,,,394,,2756,
29,029,,,,,1701,
29,031,,,1734,,2042,
29,033,,,,,2822,
29,035,,,,,3827,
29,037,,,6823,,2632,
29,039,,,,,1899,
29,041,,,,,2547,
29,043,,,,,2786,
29,045,,,,,3054,
29,047,,,3081,,3204,
29,049,,,,,3359,
29,051,,,1656,,2389,
29,053,,,,,2933,
29,055,,,,,3104,
29,057,,,,,1543,
29,059,,,,,1959,
29,061,,,,,2188,
29,063,,,,,2408,
29,065,,,,,4344,
29,067,,,,,2080,
29,069,,,2662,3933,4347,
29,071,,,6392,,3136,
29,073,,,,,3113,
29,075,,,,,1385,
29,077,,1554,1130,,2518,
29,079,,,,,1395,
29,081,,,,,561,
29,083,,,,,1376,
29,085,,,,,715,
29,087,,,,,4148,
29,089,,,,,2697,
29,091,,,,,2767,
29,093,,,,,3395,
29,095,1198,2972,4763,4754,3045,
29,097,1554,,,3855,3048,
29,099,,,5150,7778,3082,
29,101,,,,,3750,
29,103,,,,,2799,
29,105,,,,,2258,
29,107,,,3051,,3639,
29,109,,,,,2678,
29,111,,,,,3517,
29,113,,,,,3677,
29,115,,,,,3156,
29,117,,,,,1979,
29,119,,,,,4265,
29,121,,,,,2625,
29,123,,,,,3946,
29,125,,,,,3838,
29,127,,,1362,,3712,
29,129,,,,,2877,
29,131,,,,,2028,
29,133,,,755,,3376,
29,135,,,,,2218,
29,137,,,,,3566,
29,139,,,,,2243,
29,141,,,,,2134,
29,143,,,428,,3585,
29,145,,,,,2921,
29,147,,,,,1903,
29,149,,,,,3892,
29,151,,,,,3273,
29,153,,,,,3113,
29,155,,,5945,,6120,
29,157,,,,,3813,
29,159,,,825,,3930,
29,161,,,27318,,3621,
29,163,,,,,3022,
29,165,,,3975,3436,3142,
29,167,,,,,1851,
29,169,,,1768,,3231,
29,171,,,,,3212,
29,173,,,,,2711,
29,175,,,,,2948,
29,177,,,,,3326,
29,179,,,,,2679,
29,181,,,,,3698,
29,183,,1289,3792,662,2748,
29,185,,,,,1541,
29,186,,,,,4496,
29,187,,,2321,,3199,
29,189,,1490,4808,2990,2422,
29,195,,,2813,,3130,
29,197,,,,,1840,
29,199,,,,,3374,
29,201,,,2780,,3258,
29,203,,,,,3205,
29,205,,,,,2310,
29,207,,,,,3138,
29,209,,,,,2171,
29,211,,,,,2967,
29,213,,,,,2567,
29,215,,,,,2959,
29,217,,,,,2464,
29,219,,,,,2692,
29,221,,,,,4977,
29,223,,,,,2521,
29,225,,,,,2303,
29,227,,,,,1366,
29,229,,,,,2569,
29,510,,3004,6199,4231,2565,
30,000,3811,1625,2595,1517,1695,
30,001,,,,,135,
30,003,5146,,,,2781,
30,005,,,,,1194,
30,007,,,,,1884,
30,009,,,,,1308,
30,011,,,,,,
30,013,4456,,6673,,2079,
30,015,,,,,723,
30,017,,,,,2343,
30,019,,,,,1978,
30,021,,,,,2486,
30,023,,,,,2631,
30,025,,,,,2976,
30,027,,,,,1399,
30,029,1996,,,,1549,
30,031,,,,,1508,
30,033,,,,,3683,
30,035,3125,,,,968,
30,037,,,,,,
30,039,,,,,1070,
30,041,4546,,,,1565,
30,043,,,,,921,
30,045,,,,,,
30,047,4159,,,,1341,
30,049,,,,,1996,
30,051,,,,,1812,
30,053,,,,,1416,
30,055,,,,,1465,
30,057,,,,,1394,
30,059,,,,,1709,
30,061,,,,,2347,
30,063,613,,,,1581,
30,065,,,,,945,
30,067,,,,,1936,
30,069,,,,,,
30,071,,,,,2473,
30,073,5307,,,,979,
30,075,,,,,,
30,077,,,,,2426,
30,079,,,,,,
30,081,,,,,943,
30,083,,,,,991,
30,085,4361,,,,1922,
30,087,8297,,,,1746,
30,089,,,,,1290,
30,091,,,,,2828,
30,093,,,,,1372,
30,095,,,,,888,
30,097,,,,,2756,
30,099,,,,,1103,
30,101,,,,,1268,
30,103,,,,,,
30,105,1031,,,,1869,
30,107,,,,,554,
30,109,,,,,1988,
30,111,2935,,,735,2151,
31,000,4102,1597,3125,2056,2201,
31,001,,,,,1851,
31,003,,,,,3611,
31,005,,,,,2329,
31,007,,,,,,
31,009,,,,,,
31,011,,,,,5343,
31,013,,,,,550,
31,015,,,,,3168,
31,017,,,,,2424,
31,019,,,,,2322,
31,021,,,,,1144,
31,023,,,,,2044,
31,025,,,,,2564,
31,027,,,,,2400,
31,029,,,,,2344,
31,031,,,,,1334,
31,033,,,,,1219,
31,035,,,,,1575,
31,037,,,,,1466,
31,039,,,,,2671,
31,041,,,,,3400,
31,043,,,,,2332,
31,045,,,,,1799,
31,047,,,,884,2775,
31,049,,,,,2262,
31,051,38462,,,,2403,
31,053,,,,,2370,
31,055,952,1411,2972,1921,1986,
31,057,,,,,5948,
31,059,,,,,1439,
31,061,,,,,947,
31,063,,,,,2074,
31,065,,,,,3045,
31,067,,,,,1115,
31,069,,,,,4579,
31,071,,,,,3159,
31,073,,,,,1118,
31,075,,,,,,
31,077,,,,,1646,
31,079,,,,1540,2625,
31,081,,,,,2589,
31,083,,,,,1593,
31,085,,,,,,
31,087,,,,,2764,
31,089,,,,,3792,
31,091,,,,,,
31,093,,,,,1666,
31,095,,,,,1153,
31,097,,,,,2964,
31,099,,,,,1352,
31,101,,,,,1975,
31,103,,,,,,
31,105,,,,,2953,
31,107,5116,,,,2817,
31,109,,388,5632,1546,1609,
31,111,,,,3084,4144,
31,113,,,,,,
31,115,,,,,,
31,117,,,,,,
31,119,,,,743,2267,
31,121,,,,,2088,
31,123,,,,,1672,
31,125,,,,,2288,
31,127,,,,,1995,
31,129,,,,,4246,
31,131,,,,,1673,
31,133,,,,,1021,
31,135,,,,,,
31,137,,,,,2655,
31,139,,,,,2245,
31,141,,,,,2417,
31,143,,,,,2544,
31,145,,,,,3041,
31,147,,,,,4073,
31,149,,,,,1357,
31,151,,,,,999,
31,153,,1674,1932,604,2367,
31,155,,,,,1556,
31,157,,,,2616,2769,
31,159,,,,,2582,
31,161,,,,,2395,
31,163,,,,,2216,
31,165,,,,,2054,
31,167,,,,,1771,
31,169,,,,,3042,
31,171,,,,,,
31,173,3850,,,,2983,
31,175,,,,,3212,
31,177,,,,,1446,
31,179,,,,,1585,
31,181,,,,,2124,
31,183,,,,,,
31,185,,,,,1949,
32,000,3222,1952,5557,2957,2548,
32,001,1920,,,,2608,
32,003,3834,1973,5740,3216,2788,
32,005,,,,,1238,
32,007,3559,,,2161,2735,
32,009,,,,,,
32,011,,,,,1085,
32,013,4514,,,,2908,
32,015,,,,,1628,
32,017,,,609,,3206,
32,019,,,,544,2516,
32,021,,,,,1590,
32,023,3677,1404,6679,3268,3071,
32,027,,,,,1756,
32,029,,,,,889,
32,031,2617,1747,3242,2373,2182,
32,033,,,,,1288,
32,510,1451,,,2622,2460,
33,000,6014,1791,2560,3689,2337,
33,001,,,,,2103,
33,003,,,,,1678,
33,005,,,,,1898,
33,007,,,,,1941,
33,009,,,,,1904,
33,011,,1308,1926,3887,2679,
33,013,,2813,2063,1154,2180,
33,015,,1758,,606,2449,
33,017,,,,5728,2681,
33,019,,,,,2172,
34,000,,1612,4612,3095,2853,
34,001,,2173,4987,3601,2764,
34,003,,1333,4706,2046,2091,
34,005,,2207,4720,2701,3518,
34,007,,1573,5712,6906,3881,
34,009,,3321,3494,4636,2863,
34,011,,,3636,3585,3081,
34,013,,1434,4593,3271,2297,
34,015,,1428,4119,3897,3575,
34,017,,1894,5686,3248,3689,
34,019,,,3545,2372,2531,
34,021,,1537,5069,3994,2623,
34,023,,1719,3552,2838,2951,
34,025,,1864,5878,2894,2933,
34,027,,909,3855,2545,2177,
34,029,,2203,4747,4410,3432,
34,031,,1885,4199,2490,2239,
34,033,,5473,6398,4229,3697,
34,035,,1169,4014,3685,2221,
34,037,,3995,1819,2945,2712,
34,039,,1551,3686,2348,2207,
34,041,,,1402,5878,3659,
35,000,3339,1747,2277,2132,1758,
35,001,2265,681,1535,2159,1618,
35,003,,,,,860,
35,005,,,,2952,3447,
35,006,3403,,,3451,1367,
35,007,,,,1085,1953,
35,009,,,1396,2393,2221,
35,011,,,,,,
35,013,,2446,1405,2585,1796,
35,015,,,6991,2377,2750,
35,017,,,,2176,1508,
35,019,,,,3757,,
35,021,,,,,,
35,023,,,,,719,
35,025,,,4925,2330,2577,
35,027,,,,2257,1539,
35,028,,,,,1147,
35,029,,,,2603,1737,
35,031,3290,,,1717,1156,
35,033,,,,2206,,
35,035,4488,4707,1091,2432,2128,
35,037,,,,1263,1588,
35,039,3574,,,1690,2177,
35,041,,,,,2214,
35,043,3020,,1711,1803,1479,
35,045,4152,,,3011,2085,
35,047,,,,1713,2158,
35,049,935,,,1330,1114,
35,051,,,,3275,1643,
35,053,,,,1518,423,
35,055,,,,1119,1041,
35,057,,,,2176,1299,
35,059,,,,1293,1829,
35,061,1484,,,2059,1852,
36,000,4378,1800,3909,3195,2397,
36,001,,1986,3574,2210,2217,
36,003,,,,,2513,
36,005,2042,2936,4000,4032,2451,
36,007,,959,2820,,2755,
36,009,,,,,3686,
36,011,,,,12995,3481,
36,013,,,6554,1484,2310,
36,015,,,6754,,4132,
36,017,,,,,2728,
36,019,,,,,2812,
36,021,,,3858,,1963,
36,023,,,3868,,3492,
36,025,,,8567,,1824,
36,027,,1559,3804,4118,2478,
36,029,9478,2281,4516,4440,2357,
36,031,,,,,1975,
36,033,3006,,,,2928,
36,035,,,,1913,3236,
36,037,11289,,714,1967,3146,
36,039,,,3385,,2380,
36,041,,,,,1629,
36,043,,,,,2601,
36,045,,,10024,,2922,
36,047,6906,2069,3784,3895,2474,
36,049,,,,,3043,
36,051,,,,,2569,
36,053,,,,,2151,
36,055,,1453,5907,4055,2388,
36,057,,,,,2808,
36,059,,1970,3844,2440,2215,
36,061,,1185,4077,3239,1373,
36,063,,,5091,2511,2218,
36,065,,894,5137,1427,2509,
36,067,3489,1167,4817,1240,2420,
36,069,,,5527,6331,2316,
36,071,,2561,4274,3904,3147,
36,073,,,,,2129,
36,075,,,,,3283,
36,077,,,5353,,2317,
36,079,,,770,583,2405,
36,081,1813,2069,3527,2378,2461,
36,083,,,2724,7637,2158,
36,085,,740,3609,2568,2589,
36,087,,1722,3400,3006,2682,
36,089,3399,,,,2977,
36,091,,,,1586,2406,
36,093,,,2391,,2193,
36,095,,,,,2412,
36,097,,,,,2679,
36,099,,,,,3243,
36,101,,,,,2220,
36,103,1920,1818,4410,3123,2606,
36,105,,,7356,3855,2869,
36,107,,,12995,,3163,
36,109,,1099,1739,,1588,
36,111,,969,4457,3126,2540,
36,113,,,,,2626,
36,115,,,,,2508,
36,117,,,8512,836,3560,
36,119,,1334,3626,2601,2045,
36,121,,,,,3402,
36,123,,,,,2044,
37,000,4217,1702,3745,2346,2476,
37,001,,1576,3633,1696,2499,
37,003,,,3198,,2958,
37,005,,,,,2220,
37,007,,,3664,,2667,
37,009,,,,,2225,
37,011,,,,,1723,
37,013,,,4628,,2709,
37,015,,,3453,,2897,
37,017,,,3578,,3776,
37,019,,2710,3901,2931,2222,
37,021,,,3117,,1848,
37,023,,,2270,,1861,
37,025,,1005,4835,2824,3843,
37,027,,,441,3919,2692,
37,029,,,5280,,3008,
37,031,,,2710,,2578,
37,033,,,2446,,1626,
37,035,,3480,2880,,2327,
37,037,,,2848,,1496,
37,039,,,,,1806,
37,041,,,999,,2344,
37,043,,,,,2214,
37,045,,,3639,,3479,
37,047,,,5184,,3769,
37,049,,,3298,1961,2338,
37,051,3619,2056,3323,2611,3019,
37,053,,,2947,,3378,
37,055,,,,,1469,
37,057,,,5011,,3113,
37,059,,,3266,2606,2142,
37,061,,,2756,2302,3198,
37,063,,658,3531,1003,1721,
37,065,,,3296,,2882,
37,067,,2814,4361,2722,2346,
37,069,,,3567,,3137,
37,071,,,5076,1327,3655,
37,073,,,3525,,2806,
37,075,,,,,1953,
37,077,,,2595,,2913,
37,079,,,1613,,2818,
37,081,,1432,3353,1418,2150,
37,083,5078,,3556,,3234,
37,085,,,7029,1202,3538,
37,087,,,,,2420,
37,089,,,3721,879,1260,
37,091,,,3751,,2356,
37,093,,,4034,743,3398,
37,095,,,,,2484,
37,097,,,6632,1623,2679,
37,099,5677,,,,1725,
37,101,,,3300,4264,3800,
37,103,,,2627,,3342,
37,105,,,4815,1429,2692,
37,107,,8849,4354,5687,2663,
37,109,,,574,4826,2883,
37,111,,,,,2207,
37,113,,,,,1954,
37,115,,,,,2219,
37,117,,,5110,,3495,
37,119,,1872,3675,1964,1997,
37,121,,,,,2258,
37,123,,,2763,,3597,
37,125,,,4343,3487,2278,
37,127,,,4056,,3752,
37,129,,,3658,,1978,
37,131,,,3775,,2451,
37,133,,,2019,266,2582,
37,135,,,2036,,1250,
37,137,,,2749,,2031,
37,139,,,2510,15152,2954,
37,141,,,2818,,1863,
37,143,,,2383,,2188,
37,145,,,2777,,2726,
37,147,,,5281,,2708,
37,149,,,,,1708,
37,151,,,4218,894,3211,
37,153,,,4169,,3692,
37,155,5729,,5448,,5004,
37,157,,,3295,,2865,
37,159,,3062,2957,1021,2762,
37,161,,,4121,,2296,
37,163,,,4239,,2832,
37,165,,,5059,,4543,
37,167,,,1631,,4211,
37,169,,,,,3699,
37,171,,25000,,2079,3115,
37,173,4342,,,,1796,
37,175,,,,,1699,
37,177,,,2331,,1475,
37,179,,,4640,2754,3014,
37,181,,,3962,,2547,
37,183,,1461,3709,1897,2185,
37,185,3540,,2099,,2461,
37,187,,,2354,,3557,
37,189,,,,,1856,
37,191,,,3665,,3233,
37,193,,,1787,,2231,
37,195,,,3976,,2968,
37,197,,,,,2681,
