statecode,countycode,v153_cihigh,v153_cilow,v153_numerator,v153_denominator,v153_rawvalue
29,087,0.8160018271759498,0.7519424236951303,1350,1722,0.7839721254355401
29,089,0.8297054777905564,0.7759445654495705,2785,3469,0.8028250216200634
29,091,0.7186321962032892,0.6543752426915036,10982,15997,0.6865037194473964
29,093,0.8007536623412039,0.7259357933516701,2903,3803,0.763344727846437
29,095,0.5960138746823003,0.580964647149323,178151,302726,0.5884892609158117
29,097,0.6535419284438425,0.6108325417527792,30577,48367,0.6321872350983109
29,099,0.8270518711203825,0.8017214698735848,70872,87025,0.8143866704969837
29,101,0.660702110693099,0.6165706165796283,13207,20680,0.6386363636363637
29,103,0.8849435526899921,0.8333431029936981,1043,1214,0.8591433278418451
29,105,0.7330478064596667,0.6690140492104363,10132,14453,0.7010309278350515
29,107,0.7971369213969683,0.7320478349947346,9510,12438,0.7645923781958515
29,109,0.7605729020894948,0.6953955203958734,10697,14694,0.7279842112426841
29,111,0.8122878726437499,0.7275131223811258,2476,3216,0.7699004975124378
29,113,0.8124092995296891,0.7543168378476525,17563,22420,0.7833630686886708
29,115,0.8136765449189608,0.7595957281867843,3779,4804,0.7866361365528726
29,117,0.7196513637853138,0.650256295095729,3783,5523,0.6849538294405214
29,119,0.718281835343004,0.638391096987823,5774,8512,0.6783364661654135
29,121,0.7979649548291241,0.7231381223526483,4523,5947,0.7605515385908862
29,123,0.7886125539686341,0.7187723287420523,3470,4604,0.7536924413553432
29,125,0.8115500279807684,0.7455766688518108,2753,3536,0.7785633484162896
29,127,0.7292671835725939,0.6669827053459167,7856,11253,0.6981249444592553
29,129,0.8230798500759358,0.759218286570027,1019,1288,0.7911490683229814
29,131,0.7973858182634831,0.7238420071301784,7632,10034,0.7606139126968308
29,133,0.6740326980997782,0.5433395326525798,2775,4559,0.608686115376179
29,135,0.8086669118496631,0.7469271304087367,4491,5774,0.7777970211291999
29,137,0.7894355031680342,0.7107089637490418,2596,3461,0.750072233458538
29,139,0.7778629033325032,0.6878158937910531,3363,4589,0.7328393985617782
29,141,0.8287398451754818,0.7657954073251282,6536,8198,0.797267626250305
29,143,0.6609193508654827,0.6115938922186845,4324,6796,0.6362566215420836
29,145,0.7884018229355396,0.7485480049941833,16971,22084,0.7684749139648615
29,147,0.6490275538030371,0.5964129039392444,5224,8389,0.6227202288711408
29,149,0.8130679273564071,0.7214558821674025,2578,3360,0.7672619047619048
29,151,0.8412355671970219,0.7837402688748899,4203,5173,0.8124879180359559
29,153,0.838484728871483,0.7685484835203675,2879,3583,0.8035166061959252
29,155,0.6067390633204505,0.547168816634613,3595,6231,0.5769539399775317
29,157,0.8043110162838578,0.7480582312922721,5684,7323,0.776184623788065
29,159,0.7259073004295148,0.6764662013712764,11876,16937,0.7011867509003956
29,161,0.6492854015799291,0.5888692118864051,10923,17644,0.6190773067331671
29,163,0.7676233255250238,0.698195927303995,4728,6451,0.7329096264145094
29,165,0.6870964520142064,0.6533320270697349,29031,43316,0.6702142395419707
29,167,0.7426291391596797,0.6829792910485665,8523,11957,0.7128042151041231
29,169,0.6192262038533247,0.5689203216425984,9763,16434,0.5940732627479616
29,171,0.8631998812421389,0.7600658604867832,1521,1874,0.811632870864461
29,173,0.9212405147792122,0.8004063657461731,3408,3959,0.8608234402626926
29,175,0.7331190120234635,0.6741442823993641,6510,9252,0.7036316472114138
29,177,0.8060041622944627,0.7431888511921612,7007,9046,0.7745965067433119
29,179,0.8580095033884682,0.7553122959194903,1865,2312,0.8066608996539792
29,181,0.8311270884391853,0.7465404053573408,3179,4030,0.788833746898263
29,183,0.8151403607494304,0.7987162833563913,128045,158682,0.8069283220529109
29,185,0.7852254878238433,0.7287109424940051,3096,4090,0.7569682151589242
29,186,0.8442930128932201,0.7868049767032933,5801,7113,0.8155489947982567
29,187,0.7211963666898695,0.661460291544278,16670,24113,0.6913283291170738
29,189,0.6961237982565415,0.6847542961594647,286352,414739,0.6904390472080031
29,195,0.7454812868469768,0.6706026292369393,5670,8008,0.708041958041958
29,197,0.8042227426859573,0.7753136282173202,988,1251,0.7897681854516387
29,199,0.8708428265101266,0.7895589881366655,1281,1543,0.830200907323396
29,201,0.7126934473149925,0.6624961589634485,10426,15163,0.6875948031392205
29,203,0.8769177690964556,0.7868937940727092,2331,2802,0.8319057815845824
29,205,0.7825030623838334,0.7170757076245913,1780,2374,0.7497893850042123
29,207,0.7369100733362153,0.6776427222400156,8058,11393,0.7072763977881155
29,209,0.858479862363204,0.8147972442396378,11011,13161,0.8366385533014209
29,211,0.7889673064245326,0.6865228896538988,1505,2040,0.7377450980392157
29,213,0.6932305970128121,0.644859265258581,14816,22145,0.6690449311356965
29,215,0.7957954374187161,0.7346283980827527,7294,9532,0.7652119177507344
29,217,0.7636351914077082,0.6884441432052157,5674,7815,0.726039667306462
29,219,0.8531248267774686,0.7941094061135409,11048,13414,0.8236171164455047
29,221,0.8030429275070204,0.7235816212294416,6766,8864,0.763312274368231
29,223,0.7803152195171617,0.7395604189460852,3422,4503,0.7599378192316234
29,225,0.791560077516474,0.7401103464526919,10531,13751,0.7658352119845829
29,227,0.8140729597566095,0.7423180176869996,621,798,0.7781954887218046
29,229,0.8235524771222964,0.7275675688283068,5401,6964,0.7755600229753016
29,510,0.4624457420827673,0.4445947563596003,65511,144450,0.4535202492211838
30,000,0.6998705061546276,0.6885889676935179,314266,452683,0.6942297369240727
30,001,0.7223562704767743,0.6239189054513985,2774,4121,0.6731375879640864
30,003,0.7309325266221157,0.6340092235810811,2519,3691,0.6824708751015984
30,005,0.6817285103781205,0.5816585161782573,1451,2297,0.6316935132781889
30,007,0.8648116498914276,0.7785401506625891,2373,2888,0.8216759002770083
30,009,0.7747473411439149,0.706592777600784,3493,4716,0.7406700593723494
30,011,0.6599678856224094,0.5720855367482083,369,599,0.6160267111853088
30,013,0.7189038390461143,0.684172731465788,24490,34909,0.7015382852559512
30,015,0.6951049136708529,0.6231591007956931,1458,2212,0.659132007233273
30,017,0.7245534116524192,0.6453910768487704,3455,5044,0.6849722442505948
30,019,0.883365801320855,0.7255727461651786,576,716,0.8044692737430168
30,021,0.7699867531281686,0.678530767087465,2687,3710,0.7242587601078168
30,023,0.7427079315244339,0.6467657526860925,3168,4560,0.6947368421052632
30,025,0.7614947429022347,0.634138444870691,799,1145,0.6978165938864629
30,027,0.7095623742505315,0.610822241134084,3433,5200,0.6601923076923077
30,029,0.7589099132398208,0.7219475968593346,32259,43568,0.7404287550495777
30,031,0.6340031516835218,0.5964339772965106,30780,50031,0.6152185644900162
30,033,0.785416941036887,0.6199884643685185,286,407,0.7027027027027027
30,035,0.6915312852447424,0.6060250156656553,2708,4174,0.6487781504551988
30,037,0.8302341409407474,0.78302552756754,292,362,0.8066298342541437
30,039,0.8114180334404274,0.7173092392868453,1051,1375,0.7643636363636364
30,041,0.7014136375409786,0.6349178754689796,4160,6226,0.6681657565049791
30,043,0.8594168994630299,0.8031597876535345,4065,4890,0.8312883435582822
30,045,0.8021553630347509,0.7039085840435291,683,907,0.75303197353914
30,047,0.7569418339816314,0.7190335253612845,8985,12175,0.737987679671458
30,049,0.7174068234010819,0.6763625453805199,21363,30655,0.6968846843908009
30,051,0.7175305960810344,0.5671409367656809,440,685,0.6423357664233577
30,053,0.8264182743765116,0.7538481514532469,6999,8858,0.7901332129148793
30,055,0.9236735191788968,0.7975978744641349,704,818,0.8606356968215159
30,057,0.8757744390193228,0.7369719828008231,2986,3703,0.806373210910073
30,059,0.8931351666811723,0.754579437555171,739,897,0.8238573021181717
30,061,0.8478821818095799,0.7581215705356359,1712,2132,0.8030018761726079
30,063,0.6125780883253101,0.5805592804830241,30808,51642,0.5965686844041671
30,065,0.8551756873436098,0.7956924496812612,1759,2131,0.8254340685124355
30,067,0.7313627640072816,0.6609104587128346,5748,8257,0.6961366113600581
30,069,0.9178774146381807,0.6221225853618193,154,200,0.77
30,071,0.8246094169950213,0.6722814818178673,1324,1769,0.7484454494064443
30,073,0.704600558814716,0.6284351554709984,1493,2240,0.6665178571428572
30,075,0.8573103829389036,0.693881762923649,553,713,0.7755960729312763
30,077,0.7622248341025311,0.6270426275669749,1631,2348,0.694633730834753
30,079,0.8816245222568246,0.6452985546662522,397,520,0.7634615384615384
30,081,0.8104672515411189,0.7611819310564636,14757,18779,0.7858245912987912
30,083,0.742333747320954,0.6536662526790459,3141,4500,0.698
30,085,0.7256020107561081,0.6458839330189923,2049,2988,0.6857429718875502
30,087,0.7136787871494181,0.6131377654735861,2036,3069,0.6634082763115021
30,089,0.8325069692591154,0.7669795519218858,4361,5453,0.7997432605905006
30,091,0.811463470878241,0.7205093182374053,1126,1470,0.7659863945578231
30,093,0.7262515257599643,0.683535403281542,10818,15347,0.7048934645207532
30,095,0.8445615305786849,0.7708429667074355,3125,3869,0.8077022486430602
30,097,0.8223862717264758,0.7006598204578929,1140,1497,0.7615230460921844
30,099,0.7803098406686378,0.7180588379610523,1837,2452,0.7491843393148451
30,101,0.7022961189707339,0.5889819940298148,1177,1823,0.6456390565002743
30,103,0.7329090750652686,0.5969338568719041,254,382,0.6649214659685864
30,105,0.8254753679399586,0.7276010350350245,2297,2958,0.7765382014874915
30,107,0.8549090585975101,0.6687903633678078,659,865,0.761849710982659
30,109,0.8348596713493309,0.6651403286506691,351,468,0.75
30,111,0.7084012952366837,0.6778442296507167,48014,69272,0.6931227624437002
31,000,0.6702546345685981,0.6605700729807896,523603,786885,0.6654123537746939
31,001,0.7129347614789361,0.6605536106140872,8859,12900,0.6867441860465117
31,003,0.7940246851650212,0.7184427506369884,2032,2687,0.7562337179010048
31,005,0.8931304360036179,0.5959999987789908,137,184,0.7445652173913043
31,007,0.9779088820504738,0.5337190249262704,195,258,0.7558139534883721
31,009,0.8185890196816427,0.6084943136516906,137,192,0.7135416666666666
31,011,0.8303891279252401,0.7545336695316173,1745,2202,0.7924613987284287
31,013,0.8037576591132212,0.7056097642943169,3424,4537,0.754683711703769
31,015,0.8457423353685423,0.8149719503457435,651,784,0.8303571428571429
31,017,0.7911995602281953,0.6856216318247849,892,1208,0.7384105960264901
31,019,0.6739828891913842,0.6292416047563323,12812,19662,0.6516122469738582
31,021,0.801739795002737,0.7420341847670573,2213,2867,0.7718869898848971
31,023,0.8324301268907881,0.7735619590334628,2841,3538,0.8029960429621255
31,025,0.8571524411637124,0.8195827164918126,8854,10561,0.8383675788277625
31,027,0.8050063370872573,0.769723115969192,2692,3419,0.7873647265282246
31,029,0.8274310229957852,0.7230213082498654,1114,1437,0.7752261656228253
31,031,0.67323980198888,0.5667781432780558,1382,2229,0.6200089726334679
31,033,0.7092656609309326,0.6292772027785595,2912,4351,0.669271431854746
31,035,0.8231718348623809,0.789757458066912,1996,2475,0.8064646464646464
31,037,0.8191599087146278,0.7021371509171391,2768,3639,0.7606485298158835
31,039,0.7472441556558,0.677927711081376,2695,3782,0.712585933368588
31,041,0.7390442159700051,0.678819338787625,3159,4456,0.7089317773788151
31,043,0.6874369238018792,0.6036988482216856,4712,7299,0.6455678860117824
31,045,0.7000250775895832,0.6143789448889735,2222,3381,0.6572020112392783
31,047,0.6849948829981491,0.608258290014543,5808,8982,0.6466265865063461
31,049,0.866151196488102,0.7871821368452313,682,825,0.8266666666666667
31,051,0.8048463365556571,0.7409739584823403,1729,2237,0.7729101475189987
31,053,0.6951756772934987,0.6402209451918677,9924,14863,0.6676983112426832
31,055,0.6247222870198949,0.6101934863338571,145152,235080,0.617457886676876
31,057,0.8338617165305214,0.7034517163052995,618,804,0.7686567164179104
31,059,0.8317519236896007,0.7711028202230776,1909,2382,0.8014273719563392
31,061,0.8261165636847958,0.7630307231369096,1025,1290,0.7945736434108527
31,063,0.7533868496516338,0.6844099214784707,757,1053,0.7188983855650523
31,065,0.8005167291613756,0.7378681163022335,1543,2006,0.7691924227318045
31,067,0.7486963869543004,0.6968395222358328,6622,9162,0.7227679545950666
31,069,0.8592429488319795,0.7078670874437158,648,827,0.7835550181378477
31,071,0.8129978384203065,0.6750021615796935,558,750,0.744
31,073,0.8728332859642206,0.7693803562494216,638,777,0.8211068211068211
31,075,0.7695355593338651,0.5999559660898637,202,295,0.6847457627118644
31,077,0.8423326975414935,0.8027257509175925,774,941,0.822529224229543
31,079,0.6575883360515233,0.6072645689718317,15435,24406,0.6324264525116775
31,081,0.8425081922791815,0.816823045217246,2903,3499,0.8296656187482138
31,083,0.8838125561014121,0.8128541105652547,1018,1200,0.8483333333333334
31,085,0.8004817519529484,0.6224874357221217,254,357,0.711484593837535
31,087,0.8026916213219332,0.779530600900289,890,1125,0.7911111111111111
31,089,0.7730404552343346,0.6836524581514922,2960,4064,0.7283464566929134
31,091,0.6641349073950945,0.5333173219042685,188,314,0.5987261146496815
31,093,0.7810516139488217,0.7001031575026619,1847,2494,0.7405773857257418
31,095,0.77095422607721,0.6722056968514991,2247,3114,0.7215799614643545
31,097,0.7435451893372125,0.6255976678056447,1198,1750,0.6845714285714286
31,099,0.8283282984053614,0.7394372693602064,2140,2730,0.7838827838827839
31,101,0.7361230513580036,0.6794876937002833,2793,3946,0.7078053725291434
31,103,0.8609694633090841,0.7414770198713441,262,327,0.8012232415902141
31,105,0.795910693806673,0.6423649430319945,1101,1531,0.7191378184193338
31,107,0.8120616247421244,0.7594994262625123,2542,3235,0.7857805255023184
31,109,0.5980992357680782,0.5787443350011293,77767,132162,0.5884217853846038
31,111,0.6795677366215599,0.6035313377699382,9357,14585,0.641549537195749
31,113,0.8685158730636497,0.700615959733778,244,311,0.7845659163987139
31,115,0.7529508690379667,0.5723503357813104,165,249,0.6626506024096386
31,117,0.8441166544876235,0.6150670189817642,143,196,0.7295918367346939
31,119,0.6936506606689483,0.6572538051309387,9559,14152,0.6754522328999435
31,121,0.8459056634418181,0.7659323427887115,2587,3210,0.8059190031152648
31,123,0.8144322230725825,0.7453561367157773,1474,1890,0.7798941798941799
31,125,0.8204395712554422,0.7531116917460436,1059,1346,0.7867756315007429
31,127,0.7506174735075152,0.6611890698779755,1985,2812,0.7059032716927454
31,129,0.8336943066542983,0.7957724333127165,1482,1819,0.8147333699835074
31,131,0.8284775721967843,0.7748230661342137,5149,6423,0.801650319165499
31,133,0.8299248965012707,0.7875309995061575,871,1077,0.8087279480037141
31,135,0.8145380880839954,0.7396787793858841,903,1162,0.7771084337349398
31,137,0.7373912012018934,0.6598332030924244,2668,3819,0.6986122021471589
31,139,0.822811238397886,0.7476679501295712,2245,2859,0.7852395942637286
31,141,0.7530587455021086,0.6970084287029966,9714,13398,0.7250335871025526
31,143,0.8480847315719264,0.7845683296525634,1680,2058,0.8163265306122449
31,145,0.7811816052000733,0.6821232124496341,3250,4442,0.7316524088248537
31,147,0.7902333221978267,0.7000838262725634,2655,3563,0.745158574235195
31,149,0.8314412451906493,0.6840226723351238,441,582,0.7577319587628866
31,151,0.7790814307840092,0.6936247248489756,3804,5166,0.7363530778164924
31,153,0.7174318768798013,0.6949076174844381,51311,72661,0.7061697471821197
31,155,0.8388852529001093,0.794448080433224,7203,8820,0.8166666666666667
31,157,0.708974673208479,0.6577516237503762,10314,15093,0.6833631484794276
31,159,0.7402586052249754,0.7014268725778839,4790,6645,0.7208427389014297
31,161,0.7262943883346392,0.6705010876314305,1482,2122,0.6983977379830348
31,163,0.8346430627606745,0.6924048506860025,988,1294,0.7635239567233385
31,165,0.6272353731932054,0.5018674714457443,258,457,0.5645514223194749
31,167,0.8154100198460441,0.7302431037887309,1769,2289,0.7728265618173875
31,169,0.7817512653052181,0.7312170344065974,1575,2082,0.7564841498559077
31,171,0.7944650723503595,0.6017613427439801,222,318,0.6981132075471698
31,173,0.6469374577576603,0.5744442870734037,1211,1983,0.610690872415532
31,175,0.7722852512385585,0.6854534973893229,1328,1822,0.7288693743139407
31,177,0.8543233528507433,0.7895808302025281,6897,8391,0.8219520915266357
31,179,0.7344040355333978,0.6255109033289095,2558,3762,0.6799574694311536
31,181,0.8999572929906107,0.7261238780007399,1222,1503,0.8130405854956753
31,183,0.8800918385809346,0.7355070472129372,290,359,0.807799442896936
31,185,0.7666860691411189,0.7262464769315237,4172,5589,0.7464662730363213
32,000,0.5972476495501685,0.5890260566488711,701914,1183393,0.5931368530995198
32,001,0.7173543444158874,0.6436653924262179,6620,9728,0.6805098684210527
32,003,0.574918781002304,0.5660478242199227,483415,847378,0.5704833026111134
32,005,0.8095883008908873,0.7577230377515094,16532,21096,0.7836556693211983
32,007,0.7267470232693393,0.682236912062698,13770,19546,0.7044919676660186
32,009,0.7009958397854051,0.25235101619836764,235,493,0.4766734279918864
32,011,0.9940297154667824,0.7139067924697254,538,630,0.8539682539682539
32,013,0.7882566577038864,0.6829452859862665,5147,6997,0.7356009718450764
32,015,0.7384938649690508,0.6003563092469771,1537,2296,0.669425087108014
32,017,0.8034993393366537,0.6712854085108247,1199,1626,0.7373923739237392
32,019,0.7927994128908755,0.7388575055226496,17938,23423,0.7658284592067626
32,021,0.8428708251793179,0.636343955421144,1281,1732,0.7396073903002309
32,023,0.7805839331720424,0.7240416877549046,16508,21943,0.7523128104634735
32,027,0.8126995769845051,0.6729528323278933,1372,1847,0.7428262046561992
32,029,1,0.9321287377133318,1825,1874,0.9738527214514408
32,031,0.6022168830101607,0.5872683641478414,116406,195725,0.5947426235790011
32,033,0.823225494645672,0.7271120457124144,2641,3407,0.7751687701790432
32,510,0.6593680945391807,0.604795612546901,14950,23652,0.6320818535430408
33,000,0.7299703497181318,0.7202225071396258,399663,551186,0.7250964284288788
33,001,0.805772114953422,0.7680849950856314,20553,26118,0.7869285550195267
33,003,0.8135543785457969,0.8102689378915674,17940,22096,0.8119116582186822
33,005,0.7198761216601374,0.6859366507111723,21452,30519,0.7029063861856548
33,007,0.7585275773224928,0.7214261062786073,10225,13818,0.73997684180055
33,009,0.7231277649958721,0.6961538147532071,25623,36107,0.7096407898745396
33,011,0.6843586564055614,0.6663078830740848,113275,167732,0.6753332697398231
33,013,0.745995772098709,0.7239686583752755,44426,60445,0.7349822152369923
33,015,0.7975276870416836,0.7748014436816077,99519,126588,0.7861645653616457
33,017,0.6848536927818842,0.654787201885711,34619,51684,0.6698204473337976
33,019,0.7724423433741008,0.7240437565077327,12031,16079,0.7482430499409167
34,000,0.6405630112268361,0.6333046647291833,2215482,3478355,0.6369338379780097
34,001,0.6925704669665391,0.6641518819921775,73746,108712,0.6783611744793583
34,003,0.6605149540168543,0.6466937907858245,230923,353307,0.6536043724013394
34,005,0.7646759985837888,0.7499849423066602,133325,176046,0.7573304704452245
34,007,0.6606557145018805,0.6399440790853637,130430,200569,0.6502998967936221
34,009,0.8059796105413308,0.7798122711778877,35180,44369,0.7928959408596092
34,011,0.67455877071279,0.636477767784801,34966,53341,0.6555182692487955
34,013,0.4545496638826805,0.43608985506853737,141377,317473,0.4453197594756089
34,015,0.8051566817842407,0.7833438012384076,88794,111796,0.7942502415113242
34,017,0.3179566857521033,0.30568991450774946,92160,295552,0.3118233001299264
34,019,0.8600068749999508,0.8358716671883566,42670,50322,0.8479392710941537
34,021,0.6298216591272059,0.6080056326219316,87554,141464,0.6189136458745688
34,023,0.6437063638430334,0.6256434610972501,193963,305610,0.6346749124701417
34,025,0.7603054436630412,0.747142746748438,188578,250195,0.7537240952057396
34,027,0.7477563604750231,0.7302565669645099,141771,191840,0.7390064637197665
34,029,0.8093278219280245,0.7940938267070837,193630,241521,0.8017108243175541
34,031,0.5386399273206365,0.5178771210711731,94011,177964,0.5282585241959048
34,033,0.7290423402274668,0.6967845959889232,17738,24881,0.712913468108195
34,035,0.7556033328349521,0.733887548447925,96414,129459,0.7447454406414385
34,037,0.8592455625215322,0.8389821795940134,48678,57328,0.8491138710577728
34,039,0.5845411322491447,0.5677575045855745,116188,201663,0.5761493184173596
34,041,0.7592932042373305,0.7264109098627519,33386,44943,0.7428520570500412
35,000,0.6986436757168198,0.688142842444536,572064,825021,0.693393259080678
35,001,0.6508105461740522,0.6345647416341625,182272,283609,0.6426876439041074
35,003,0.9266090298169498,0.8277982650158768,1443,1645,0.8772036474164133
35,005,0.7153578750826552,0.6584188671329769,16214,23605,0.6868883711078161
35,006,0.7581503336910056,0.6511636852243541,5886,8353,0.7046570094576798
35,007,0.7433074250607895,0.6969290427020037,3898,5413,0.7201182338813966
35,009,0.6375167815931119,0.5876469886413097,11315,18471,0.6125818851172108
35,011,0.9169190682971582,0.46409881340848136,502,727,0.6905089408528198
35,013,0.6675719356822034,0.6383540789233275,54542,83530,0.6529630073027655
35,015,0.7768671083596365,0.7162712009541944,17354,23245,0.7465691546569154
35,017,0.7632370230474214,0.7015746130534007,8107,11069,0.732405818050411
35,019,0.8657298453599007,0.7014651925449924,1137,1451,0.7835975189524466
35,021,0.865110669497514,0.7022652170273086,221,282,0.7836879432624113
35,023,0.8091339756753112,0.6978613607670606,1131,1501,0.7534976682211859
35,025,0.7304778227527514,0.6592974947334095,17072,24568,0.6948876587430804
35,027,0.8647038724613166,0.7255265029653045,7455,9376,0.7951151877133106
35,028,0.7880136801704783,0.7029131253343323,6121,8211,0.7454634027524053
35,029,0.7425756964269759,0.6408200313862811,6282,9082,0.6916978639066285
35,031,0.7112933062702498,0.6647499410742115,14509,21088,0.6880216236722306
35,033,0.956626282515203,0.826397323712823,1775,1991,0.891511803114013
35,035,0.6765292006707201,0.624191408758969,15794,24285,0.6503603047148445
35,037,0.7770367568834923,0.6778632918732118,2984,4102,0.727450024378352
35,039,0.8036912094715067,0.7579910335191475,11697,14980,0.7808411214953271
35,041,0.6781749767767361,0.561320238866032,4469,7211,0.619747607821384
35,043,0.8496007443985241,0.8226333382336497,46606,55741,0.8361170413160869
35,045,0.7223910348417238,0.6812091892588291,28811,41053,0.7018001120502765
35,047,0.7580631908048185,0.7070491875916927,8735,11924,0.7325561891982556
35,049,0.7199809916290376,0.6924029271573731,48973,69348,0.7061919593932053
35,051,0.7542699376511705,0.6504172740114978,3806,5419,0.7023436058313342
35,053,0.7738358879073445,0.6964819979601392,3839,5222,0.7351589429337418
35,055,0.8230589703518755,0.7536752436324942,11399,14459,0.7883671069921848
35,057,0.8556618933909944,0.7775213418012467,4715,5774,0.8165916175961205
35,059,0.771029628826722,0.592002286066895,1025,1504,0.6815159574468085
35,061,0.8438554223172654,0.7971721335038084,21975,26782,0.8205137779105369
36,000,0.5457990761859622,0.5403443310783381,4164793,7668956,0.5430717036321502
36,001,0.5783109829740022,0.5561143078463221,75285,132728,0.5672126454101621
36,003,0.8303498864864468,0.7757942185730596,13698,17057,0.8030720525297532
36,005,0.2082601376862744,0.19711880497569098,107439,530067,0.2026894713309827
36,007,0.6552724113398376,0.6362256138738429,52810,81781,0.6457490126068403
36,009,0.7580612535289015,0.7334854751493713,23732,31822,0.7457733643391364
36,011,0.7354674143114474,0.7027785804546215,22533,31334,0.7191229973830344
36,013,0.7058507384470861,0.67544100439833,37020,53602,0.6906458714227081
36,015,0.7119403150147884,0.6847832501129468,24384,34916,0.6983617825638676
36,017,0.7823339189582044,0.7441307275064422,15112,19800,0.7632323232323233
36,019,0.7077457141587171,0.6692827748423646,22911,33276,0.6885142445005409
36,021,0.7685501245450505,0.7386918097027847,19668,26098,0.7536209671239176
36,023,0.6834625838145348,0.6443294025452265,12460,18768,0.6638959931798807
36,025,0.7784430958740096,0.7553089493046465,14530,18947,0.7668760225893281
36,027,0.697868158498678,0.6787813761589133,79284,115184,0.6883247673287957
36,029,0.6600724545807095,0.6490139169629974,267519,408711,0.6545431857718534
36,031,0.7960847980442598,0.7651097901470238,12520,16039,0.7805972940956418
36,033,0.7341209345042028,0.6896078790551192,13692,19234,0.711864406779661
36,035,0.7146451380073987,0.6694394375665386,15645,22607,0.6920422877869686
36,037,0.7619351139967067,0.7222588381208596,18381,24769,0.7420969760587831
36,039,0.7983542140697507,0.7528883634538913,14107,18188,0.775621288761821
36,041,0.8515742469483902,0.7978809875376354,1741,2111,0.8247276172430128
36,043,0.7754631827092808,0.7423532256915686,19296,25426,0.7589082042004247
36,045,0.553082531056318,0.5294638812260742,25278,46701,0.5412732061411961
36,047,0.30191881717291597,0.2924298133684095,300026,1009596,0.29717431527066274
36,049,0.8184844577260927,0.7898382288955536,8812,10958,0.8041613433108231
36,051,0.7867926354658993,0.7553176033437518,18759,24329,0.7710551194048255
36,053,0.7967042265623256,0.7717345325817497,20047,25563,0.7842193795720377
36,055,0.6416629399554001,0.6286573699281408,201032,316506,0.6351601549417705
36,057,0.7115750770859355,0.6751359554605967,13336,19234,0.6933555162732661
36,059,0.8256182304038567,0.8129902471305893,373665,456076,0.819304238767223
36,061,0.25283196428141896,0.24149079009839158,191643,775376,0.24716137718990527
36,063,0.7198355578139536,0.6981964227747254,64870,91493,0.7090159902943395
36,065,0.6887833058138281,0.6669886762550351,63966,94361,0.6778859910344316
36,067,0.6630885664124752,0.6501144515960701,128013,194963,0.6566015090042726
36,069,0.7423592893555112,0.7138104950585481,34718,47684,0.7280848922070297
36,071,0.6928729345349286,0.6756845736035307,93959,137311,0.6842787540692297
36,073,0.7981015925776586,0.7491590194657768,12539,16208,0.7736303060217177
36,075,0.7523066823700568,0.7259671018954104,34837,47132,0.7391368921327336
36,077,0.7605287361487267,0.7262900890458945,16807,22608,0.7434094125973106
36,079,0.8443656185531646,0.8162151996130932,29105,35054,0.8302904090831289
36,081,0.4539783467972811,0.4437867667581322,371778,828230,0.44888255677770666
36,083,0.6535752774149232,0.6283234739627889,42452,66233,0.640949375688856
36,085,0.6915238217795503,0.6673240261683699,115534,170047,0.6794239239739601
36,087,0.6958602331451814,0.669230197124754,70496,103284,0.6825452151349677
36,089,0.7298077634587354,0.7002698748044678,29840,41732,0.7150388191316016
36,091,0.7331248107198616,0.7102167027774089,72048,99835,0.7216707567486352
36,093,0.6527355913866536,0.6236349532125866,42327,66324,0.6381852722996201
36,095,0.8001529505806929,0.7533481347155527,9662,12439,0.7767505426481228
36,097,0.8056504631533958,0.7554568967385691,5780,7405,0.7805536799459825
36,099,0.7389849175861571,0.7008864180377921,9848,13679,0.7199356678119746
36,101,0.7484136773595403,0.722138280703981,28614,38916,0.7352759790317607
36,103,0.8251718607186468,0.813115794469922,419631,512280,0.8191438275942844
36,105,0.7110437316959004,0.6746256378225508,20934,30215,0.6928346847592256
36,107,0.8027250467044691,0.7616362870246296,15811,20214,0.7821806668645493
36,109,0.5524737212959214,0.5240937981752936,23291,43269,0.5382837597356075
36,111,0.7153784566627953,0.6843342852837199,51163,73105,0.6998563709732576
36,113,0.7345797762015182,0.6948000713401749,21470,30041,0.7146899237708465
36,115,0.78658713338635,0.7445417525706056,18568,24254,0.7655644429784778
36,117,0.8145083093568333,0.7830533043734791,30531,38222,0.7987808068651562
36,119,0.6302012604140167,0.6137704780588237,230294,370256,0.6219858692364202
36,121,0.7886383738588247,0.7508069929246715,12518,16263,0.7697226833917481
36,123,0.8005567176366701,0.7440282191417795,7024,9095,0.7722924683892248
37,000,0.6673167269979126,0.6599927727685031,2778672,4186924,0.6636547498832078
37,001,0.669140316196795,0.643026367516184,44903,68441,0.6560833418564895
37,003,0.8510851214903508,0.7823081854545935,11348,13895,0.8166966534724721
37,005,0.8099368664299365,0.7313584395712518,3891,5049,0.7706476530005941
37,007,0.695854365543189,0.6163900414811074,5455,8314,0.6561222035121482
37,009,0.8084846400175807,0.7591459958687432,9405,11999,0.783815317943162
37,011,0.8252321138252168,0.7740970522061905,5245,6559,0.7996645830157036
37,013,0.7303810101564322,0.6715977366372651,13391,19103,0.7009893733968486
37,015,0.778987515295378,0.71076191522854,5232,7024,0.744874715261959
37,017,0.7243980788793977,0.6725937561012642,8127,11635,0.6984959174903309
37,019,0.8506525339140625,0.8261430461964347,54023,64436,0.8383977900552486
37,021,0.6569168266719039,0.6318279138610554,66159,102672,0.6443723702664796
