statecode,countycode,num_white,num_black,num_aian,num_asian,num_nhopi,num_tom,num_hispanic,num_,denom_white,denom_black,denom_aian,denom_asian,denom_nhopi,denom_tom,denom_hispanic,denom_,rate_white,rate_black,rate_aian,rate_asian,rate_nhopi,rate_tom,rate_hispanic,rate_,lci_white,lci_black,lci_aian,lci_asian,lci_nhopi,lci_tom,lci_hispanic,lci_,uci_white,uci_black,uci_aian,uci_asian,uci_nhopi,uci_tom,uci_hispanic,uci_,unreliable_white,unreliable_black,unreliable_aian,unreliable_asian,unreliable_nhopi,unreliable_tom,unreliable_hispanic,unreliable_,fips
29,119,127,NA,NA,NA,29,NA,22,NA,1468,84,40,41,166,90,403,28,0.08651226158038147,NA,NA,NA,0.1746987951807229,NA,0.05459057071960298,NA,0.07213145525621925,NA,NA,NA,0.11693533219091494,NA,0.03241001972552057,NA,0.10089306790454369,NA,NA,NA,0.23246225817053084,NA,0.07677112171368539,NA,0,NA,NA,NA,0,NA,1,NA,29119
29,121,97,NA,NA,NA,NA,NA,NA,NA,1168,11,NA,4,NA,33,15,2,0.08304794520547945,NA,NA,NA,NA,NA,NA,NA,0.06722189971467114,NA,NA,NA,NA,NA,NA,NA,0.09887399069628776,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,29121
29,123,85,NA,NA,NA,NA,NA,NA,NA,869,4,1,4,NA,12,23,1,0.09781357882623705,NA,NA,NA,NA,NA,NA,NA,0.07806235998848515,NA,NA,NA,NA,NA,NA,NA,0.11756479766398895,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,29123
29,125,44,NA,NA,NA,NA,NA,NA,NA,605,2,3,1,NA,11,14,1,0.07272727272727272,NA,NA,NA,NA,NA,NA,NA,0.052033923921695355,NA,NA,NA,NA,NA,NA,NA,0.09342062153285009,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,29125
29,127,168,28,NA,NA,NA,10,NA,NA,2054,140,4,20,1,84,56,6,0.08179162609542356,0.2,NA,NA,NA,0.11904761904761904,NA,NA,0.06993991933304575,0.1337399064292843,NA,NA,NA,0.049792321082074945,NA,NA,0.09364333285780138,0.26626009357071573,NA,NA,NA,0.18830291701316315,NA,NA,0,0,NA,NA,NA,1,NA,NA,29127
29,129,15,NA,NA,NA,NA,NA,NA,NA,303,3,2,NA,NA,2,19,2,0.04950495049504951,NA,NA,NA,NA,NA,NA,NA,0.0250799825735841,NA,NA,NA,NA,NA,NA,NA,0.07392991841651492,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,29129
29,131,157,NA,NA,NA,NA,NA,NA,NA,1976,10,4,12,4,42,45,3,0.07945344129554656,NA,NA,NA,NA,NA,NA,NA,0.06752889574957115,NA,NA,NA,NA,NA,NA,NA,0.09137798684152197,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,29131
29,133,64,41,NA,NA,NA,NA,NA,NA,730,248,NA,NA,NA,28,19,4,0.08767123287671233,0.16532258064516128,NA,NA,NA,NA,NA,NA,0.06715494034859662,0.11908919995457262,NA,NA,NA,NA,NA,NA,0.10818752540482804,0.21155596133574994,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,29133
29,135,72,NA,NA,NA,NA,NA,NA,NA,1244,4,1,3,1,19,100,4,0.05787781350482315,NA,NA,NA,NA,NA,NA,NA,0.04490137374748789,NA,NA,NA,NA,NA,NA,NA,0.07085425326215841,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,29135
29,137,61,NA,NA,NA,NA,NA,NA,NA,582,15,1,1,NA,18,12,6,0.10481099656357389,NA,NA,NA,NA,NA,NA,NA,0.07992498070528124,NA,NA,NA,NA,NA,NA,NA,0.12969701242186654,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,29137
29,139,62,NA,NA,NA,NA,NA,NA,NA,824,5,NA,3,NA,12,21,6,0.07524271844660194,NA,NA,NA,NA,NA,NA,NA,0.05723168701069195,NA,NA,NA,NA,NA,NA,NA,0.09325374988251192,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,29139
29,141,127,NA,NA,NA,NA,NA,NA,NA,1755,3,2,7,NA,27,32,4,0.07236467236467237,NA,NA,NA,NA,NA,NA,NA,0.06024280714412494,NA,NA,NA,NA,NA,NA,NA,0.08448653758521979,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,29141
29,143,89,61,NA,NA,NA,NA,NA,NA,1056,281,NA,5,NA,38,47,5,0.08428030303030302,0.21708185053380782,NA,NA,NA,NA,NA,NA,0.06752437700229696,0.1688789858055429,NA,NA,NA,NA,NA,NA,0.10103622905830908,0.26528471526207276,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,29143
29,145,282,NA,NA,NA,16,23,47,NA,3732,45,82,81,213,235,496,32,0.07556270096463022,NA,NA,NA,0.07511737089201878,0.09787234042553192,0.09475806451612903,NA,0.06708305499764965,NA,NA,NA,0.039719285661293256,0.05988086793843094,0.06898265012914614,NA,0.08404234693161079,NA,NA,NA,0.1105154561227443,0.1358638129126329,0.12053347890311192,NA,0,NA,NA,NA,1,0,0,NA,29145
29,147,92,NA,NA,NA,NA,NA,NA,NA,1387,8,2,16,NA,18,21,1,0.06633020908435472,NA,NA,NA,NA,NA,NA,NA,0.053233258839810504,NA,NA,NA,NA,NA,NA,NA,0.07942715932889893,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,29147
29,149,64,NA,NA,NA,NA,NA,NA,NA,731,NA,1,7,NA,8,18,1,0.08755129958960328,NA,NA,NA,NA,NA,NA,NA,0.06706172649457778,NA,NA,NA,NA,NA,NA,NA,0.10804087268462878,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,29149
29,151,63,NA,NA,NA,NA,NA,NA,NA,1039,NA,1,4,1,6,15,1,0.06063522617901829,NA,NA,NA,NA,NA,NA,NA,0.04612320399588189,NA,NA,NA,NA,NA,NA,NA,0.07514724836215468,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,29151
29,153,52,NA,NA,NA,NA,NA,NA,NA,522,1,NA,1,NA,10,11,2,0.09961685823754789,NA,NA,NA,NA,NA,NA,NA,0.07392468050872525,NA,NA,NA,NA,NA,NA,NA,0.12530903596637052,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,29153
29,155,86,79,NA,NA,NA,NA,NA,NA,867,544,1,4,NA,51,70,4,0.09919261822376009,0.14522058823529413,NA,NA,NA,NA,NA,NA,0.07929495079748236,0.11561336052372889,NA,NA,NA,NA,NA,NA,0.11909028565003782,0.17482781594685937,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,29155
29,157,79,NA,NA,NA,NA,NA,NA,NA,1393,2,3,8,NA,14,69,1,0.05671213208901651,NA,NA,NA,NA,NA,NA,NA,0.04456592657895885,NA,NA,NA,NA,NA,NA,NA,0.06885833759907416,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,29157
29,159,250,15,NA,NA,NA,NA,27,NA,3190,126,4,34,23,113,597,17,0.07836990595611286,0.11904761904761904,NA,NA,NA,NA,0.04522613065326633,NA,0.069043512863759135,0.06250090504762139,NA,NA,NA,NA,0.028556964152608548,NA,0.08769629904846658,0.17559433304761668,NA,NA,NA,NA,0.06189529715392412,NA,0,1,NA,NA,NA,NA,0,NA,29159
29,161,196,12,NA,12,NA,15,11,NA,2570,84,12,134,1,105,119,3,0.07626459143968872,0.14285714285714285,NA,0.08955223880597014,NA,0.14285714285714285,0.09243697478991597,NA,0.06600276229983815,0.06802399512166403,NA,0.04120525199723677,NA,0.07592434073441681,0.04039618851815969,NA,0.0865264205795393,0.21769029059262168,NA,0.13789922561470352,NA,0.2097899449798689,0.14447776106167226,NA,0,1,NA,1,NA,1,1,NA,29161
29,163,112,NA,NA,NA,NA,10,NA,NA,1305,31,NA,4,NA,40,32,9,0.08582375478927202,NA,NA,NA,NA,0.25,NA,NA,0.07062634629853705,NA,NA,NA,NA,0.1158079734112343,NA,NA,0.101021163280007,NA,NA,NA,NA,0.3841920265887657,NA,NA,0,NA,NA,NA,NA,1,NA,NA,29163
29,165,387,126,NA,24,10,37,43,NA,5998,944,18,264,134,276,645,24,0.06452150716905636,0.13347457627118645,NA,0.09090909090909091,0.07462686567164178,0.13405797101449277,0.06666666666666667,NA,0.058303918376577876,0.11177955879513858,NA,0.056230501578259436,0.030132018810313133,0.09386109884227198,0.047415858211323186,NA,0.07073909596153484,0.15516959374723432,NA,0.1255876802399224,0.11912171253297044,0.17425484318671355,0.08591747512201015,NA,0,0,NA,0,1,0,0,NA,29165
29,167,173,NA,NA,NA,NA,NA,NA,NA,2629,12,10,14,1,41,75,7,0.06580448839863066,NA,NA,NA,NA,NA,NA,NA,0.056326690908469326,NA,NA,NA,NA,NA,NA,NA,0.075282285888792,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,29167
29,169,254,53,NA,NA,NA,20,41,NA,3395,464,35,120,50,254,573,11,0.0748159057437408,0.11422413793103449,NA,NA,NA,0.07874015748031496,0.07155322862129145,NA,0.06596582506240005,0.08528151102334618,NA,NA,NA,0.045617252177925886,0.05044888337390073,NA,0.08366598642508154,0.1431667648387228,NA,NA,NA,0.11186306278270403,0.09265757386868216,NA,0,0,NA,NA,NA,1,0,NA,29169
29,171,28,NA,NA,NA,NA,NA,NA,NA,400,NA,NA,NA,NA,1,10,1,0.07,NA,NA,NA,NA,NA,NA,NA,0.044995592388540784,NA,NA,NA,NA,NA,NA,NA,0.09500440761145923,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,29171
29,173,59,NA,NA,NA,NA,NA,NA,NA,641,8,NA,NA,NA,10,7,2,0.09204368174726989,NA,NA,NA,NA,NA,NA,NA,0.06966386504367963,NA,NA,NA,NA,NA,NA,NA,0.11442349845086014,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,29173
29,175,137,13,NA,NA,NA,NA,NA,NA,1751,52,3,6,2,85,56,16,0.07824100513992005,0.25,NA,NA,NA,NA,NA,NA,0.06566221414747572,0.13230580695326094,NA,NA,NA,NA,NA,NA,0.09081979613236438,0.36769419304673906,NA,NA,NA,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA,29175
29,177,131,NA,NA,NA,NA,NA,NA,NA,1691,4,4,4,3,48,38,4,0.07746895328208162,NA,NA,NA,NA,NA,NA,NA,0.06472692376004692,NA,NA,NA,NA,NA,NA,NA,0.09021098280411631,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,29177
29,179,35,NA,NA,NA,NA,NA,NA,NA,426,3,1,1,NA,6,11,4,0.08215962441314555,NA,NA,NA,NA,NA,NA,NA,0.05608223732873926,NA,NA,NA,NA,NA,NA,NA,0.10823701149755183,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,29179
29,181,92,NA,NA,NA,NA,NA,NA,NA,980,3,1,NA,NA,12,13,15,0.09387755102040816,NA,NA,NA,NA,NA,NA,NA,0.07561685384794266,NA,NA,NA,NA,NA,NA,NA,0.11213824819287367,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,29181
29,183,1609,248,NA,126,NA,68,122,13,24068,1737,29,1300,51,732,1519,133,0.0668522519528004,0.14277489925158318,NA,0.09692307692307692,NA,0.09289617486338798,0.08031599736668861,0.09774436090225563,0.06369674387149114,0.1263224889020107,NA,0.0808403249659541,NA,0.07186672334188926,0.06664823155119703,0.047273477181900274,0.07000776003410965,0.15922730960115566,NA,0.11300582888019974,NA,0.11392562638488671,0.09398376318218019,0.148215244622611,0,0,NA,0,NA,0,0,1,29183
29,185,28,NA,NA,NA,NA,NA,NA,NA,694,1,1,1,NA,19,16,NA,0.040345821325648415,NA,NA,NA,NA,NA,NA,NA,0.025706093725363404,NA,NA,NA,NA,NA,NA,NA,0.05498554892593342,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,29185
29,186,110,NA,NA,NA,NA,NA,NA,NA,1301,9,2,3,NA,24,29,6,0.08455034588777863,NA,NA,NA,NA,NA,NA,NA,0.06943241520123572,NA,NA,NA,NA,NA,NA,NA,0.09966827657432153,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,29186
29,187,419,NA,NA,NA,NA,10,NA,NA,4508,43,7,37,5,77,92,23,0.09294587400177462,NA,NA,NA,NA,0.12987012987012986,NA,NA,0.08446977975472159,NA,NA,NA,NA,0.05478440375680364,NA,NA,0.10142196824882765,NA,NA,NA,NA,0.20495585598345606,NA,NA,0,NA,NA,NA,NA,1,NA,NA,29187
29,189,2699,3936,NA,375,NA,247,282,96,40048,24571,84,4080,15,2296,3594,648,0.06739412704754295,0.16018884050303203,NA,0.09191176470588236,NA,0.10757839721254356,0.07846410684474124,0.14814814814814814,0.06493870724298739,0.15560265512914498,NA,0.08304682947819925,NA,0.09490428051491571,0.06967269389045971,0.12079554163184048,0.06984954685209852,0.16477502587691908,NA,0.10077669993356547,NA,0.1202525139101714,0.08725551979902277,0.1755007546644558,0,0,NA,0,NA,0,0,0,29189
29,195,117,11,NA,NA,NA,NA,24,NA,1287,55,1,15,86,70,246,6,0.09090909090909091,0.2,NA,NA,NA,NA,0.0975609756097561,NA,0.075202782798758,0.09428546156576363,NA,NA,NA,NA,0.060481334774593894,NA,0.10661539901942382,0.3057145384342364,NA,NA,NA,NA,0.13464061644491832,NA,0,1,NA,NA,NA,NA,0,NA,29195
29,197,34,NA,NA,NA,NA,NA,NA,NA,461,NA,NA,NA,NA,3,4,1,0.0737527114967462,NA,NA,NA,NA,NA,NA,NA,0.049893390543107714,NA,NA,NA,NA,NA,NA,NA,0.09761203245038469,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,29197
29,199,39,NA,NA,NA,NA,NA,NA,NA,545,1,2,NA,NA,9,4,NA,0.07155963302752294,NA,NA,NA,NA,NA,NA,NA,0.04991905384767861,NA,NA,NA,NA,NA,NA,NA,0.09320021220736727,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,29199
29,201,256,107,NA,NA,NA,NA,12,NA,2586,560,4,12,NA,80,103,15,0.09899458623356536,0.19107142857142856,NA,NA,NA,NA,0.11650485436893204,NA,0.08748363447821104,0.15850913250680806,NA,NA,NA,NA,0.054544833768228246,NA,0.11050553798891967,0.22363372463604905,NA,NA,NA,NA,0.17846487496963584,NA,0,0,NA,NA,NA,NA,1,NA,29201
29,203,48,NA,NA,NA,NA,NA,NA,NA,592,NA,NA,1,NA,8,22,4,0.08108108108108109,NA,NA,NA,NA,NA,NA,NA,0.059092683561227884,NA,NA,NA,NA,NA,NA,NA,0.1030694786009343,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,29203
29,205,32,NA,NA,NA,NA,NA,NA,NA,474,NA,NA,3,1,7,13,NA,0.06751054852320675,NA,NA,NA,NA,NA,NA,NA,0.04492270956806878,NA,NA,NA,NA,NA,NA,NA,0.09009838747834471,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,29205
29,207,198,NA,NA,NA,NA,NA,NA,NA,2187,33,4,8,NA,31,75,13,0.09053497942386832,NA,NA,NA,NA,NA,NA,NA,0.07850865587963314,NA,NA,NA,NA,NA,NA,NA,0.1025613029681035,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,29207
29,209,142,NA,NA,NA,NA,NA,NA,NA,1685,6,8,11,1,51,88,6,0.08427299703264095,NA,NA,NA,NA,NA,NA,NA,0.07100872717866867,NA,NA,NA,NA,NA,NA,NA,0.09753726688661322,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,29209
29,211,33,NA,NA,NA,NA,NA,15,NA,356,30,2,1,1,3,146,2,0.09269662921348315,NA,NA,NA,NA,NA,0.10273972602739725,NA,0.0625707794812812,NA,NA,NA,NA,NA,0.053489518477824606,NA,0.1228224789456851,NA,NA,NA,NA,NA,0.1519899335769699,NA,0,NA,NA,NA,NA,NA,1,NA,29211
29,213,314,13,NA,NA,NA,NA,27,NA,3515,70,21,68,2,111,456,6,0.08933143669985776,0.18571428571428572,NA,NA,NA,NA,0.05921052631578947,NA,0.0799022173569579,0.0946143405990443,NA,NA,NA,NA,0.03754748961252735,NA,0.0987606560427576,0.27681423082952716,NA,NA,NA,NA,0.08087356301905159,NA,0,1,NA,NA,NA,NA,0,NA,29213
29,215,138,NA,NA,NA,NA,NA,NA,NA,1824,4,4,2,NA,34,45,14,0.0756578947368421,NA,NA,NA,NA,NA,NA,NA,0.06352157111290245,NA,NA,NA,NA,NA,NA,NA,0.08779421836078176,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,29215
29,217,95,NA,NA,NA,NA,NA,NA,NA,1587,8,14,5,NA,24,49,19,0.05986137366099559,NA,NA,NA,NA,NA,NA,NA,0.04818959897047996,NA,NA,NA,NA,NA,NA,NA,0.07153314835151121,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,29217
29,219,200,NA,NA,NA,NA,NA,NA,NA,2648,58,7,7,NA,83,142,12,0.0755287009063444,NA,NA,NA,NA,NA,NA,NA,0.0654640247662866,NA,NA,NA,NA,NA,NA,NA,0.08559337704640221,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,29219
29,221,163,NA,NA,NA,NA,NA,NA,NA,1781,10,3,4,NA,27,22,16,0.09152161706906232,NA,NA,NA,NA,NA,NA,NA,0.07812968452767009,NA,NA,NA,NA,NA,NA,NA,0.10491354961045456,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,29221
29,223,77,NA,NA,NA,NA,NA,NA,NA,819,8,2,NA,NA,10,14,10,0.09401709401709402,NA,NA,NA,NA,NA,NA,NA,0.0740287169304521,NA,NA,NA,NA,NA,NA,NA,0.11400547110373593,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,29223
29,225,277,NA,NA,NA,NA,NA,NA,NA,3976,5,3,19,1,53,90,13,0.06966800804828974,NA,NA,NA,NA,NA,NA,NA,0.06175450893635404,NA,NA,NA,NA,NA,NA,NA,0.07758150716022544,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,29225
29,227,11,NA,NA,NA,NA,NA,NA,NA,151,NA,NA,NA,NA,3,3,NA,0.0728476821192053,NA,NA,NA,NA,NA,NA,NA,0.03139515512066,NA,NA,NA,NA,NA,NA,NA,0.1143002091177506,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,29227
29,229,114,NA,NA,NA,NA,NA,NA,NA,1636,4,6,4,1,30,46,6,0.06968215158924206,NA,NA,NA,NA,NA,NA,NA,0.057344262148316824,NA,NA,NA,NA,NA,NA,NA,0.08202004103016729,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,29229
29,510,727,2219,NA,83,NA,98,155,40,9633,12935,26,883,5,916,1692,197,0.07546973943735077,0.17155005798221878,NA,0.09399773499433749,NA,0.10698689956331878,0.09160756501182032,0.20304568527918782,0.07019474165056318,0.1650532291421654,NA,0.074749139070525,NA,0.08696973541641079,0.07786213546578996,0.14687152953942814,0.08074473722413837,0.17804688682227218,NA,0.11324633091814998,NA,0.12700406371022677,0.10535299455785069,0.25921984101894746,0,0,NA,0,NA,0,0,0,29510
30,000,4579,52,668,68,12,214,379,14,62980,439,7373,808,97,2382,4355,177,0.07270562083201017,0.11845102505694761,0.09060084090600841,0.08415841584158416,0.12371134020618557,0.08984047019311503,0.08702640642939151,0.07909604519774012,0.07067771609138117,0.08822253562361021,0.08404878879567783,0.06501544462161273,0.058187618691356816,0.0783568198309935,0.07865464921269613,0.039335347928996706,0.07473352557263917,0.14867951449028502,0.09715289301633899,0.1033013870615556,0.18923506172101434,0.10132412055523655,0.09539816364608689,0.11885674246648353,0,0,0,0,1,0,0,1,30000
30,001,30,NA,NA,NA,NA,NA,NA,NA,525,1,8,6,NA,7,27,NA,0.05714285714285714,NA,NA,NA,NA,NA,NA,NA,0.03728737930927177,NA,NA,NA,NA,NA,NA,NA,0.07699833497644251,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,30001
30,003,16,NA,85,NA,NA,NA,NA,NA,224,2,1108,5,4,34,66,1,0.07142857142857142,NA,0.07671480144404332,NA,NA,NA,NA,NA,0.03770172752049132,NA,0.061043909699821056,NA,NA,NA,NA,NA,0.10515541533665153,NA,0.09238569318826557,NA,NA,NA,NA,NA,1,NA,0,NA,NA,NA,NA,NA,30003
30,005,12,NA,47,NA,NA,NA,NA,NA,187,NA,411,1,1,13,5,NA,0.06417112299465241,NA,0.11435523114355231,NA,NA,NA,NA,NA,0.02904717633740643,NA,0.08358767800528774,NA,NA,NA,NA,NA,0.0992950696518984,NA,0.14512278428181688,NA,NA,NA,NA,NA,1,NA,0,NA,NA,NA,NA,NA,30005
30,007,34,NA,NA,NA,NA,NA,NA,NA,444,1,1,1,NA,6,17,1,0.07657657657657657,NA,NA,NA,NA,NA,NA,NA,0.05184151458925788,NA,NA,NA,NA,NA,NA,NA,0.10131163856389527,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,30007
30,009,33,NA,NA,NA,NA,NA,NA,NA,535,NA,3,3,NA,6,17,NA,0.0616822429906542,NA,NA,NA,NA,NA,NA,NA,0.04129613939458086,NA,NA,NA,NA,NA,NA,NA,0.08206834658672754,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,30009
30,011,NA,NA,NA,NA,NA,NA,NA,NA,109,NA,NA,NA,NA,4,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30011
30,013,388,16,30,NA,NA,33,48,NA,5229,134,353,107,13,424,577,4,0.0742015681774718,0.11940298507462686,0.08498583569405099,NA,NA,0.07783018867924528,0.0831889081455806,NA,0.06709742815601048,0.06449950555963187,0.0558950198023636,NA,NA,0.05232945738133597,0.060654777580873294,NA,0.08130570819893311,0.17430646458962185,0.11407665158573838,NA,NA,0.10333091997715459,0.1057230387102879,NA,0,1,0,NA,NA,0,0,NA,30013
30,015,22,NA,NA,NA,NA,NA,NA,NA,278,NA,4,5,NA,8,9,NA,0.07913669064748201,NA,NA,NA,NA,NA,NA,NA,0.04740302800046074,NA,NA,NA,NA,NA,NA,NA,0.11087035329450327,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,30015
30,017,47,NA,NA,NA,NA,NA,NA,NA,740,7,22,6,NA,17,37,NA,0.06351351351351352,NA,NA,NA,NA,NA,NA,NA,0.04594139846461937,NA,NA,NA,NA,NA,NA,NA,0.08108562856240767,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,30017
30,019,NA,NA,NA,NA,NA,NA,NA,NA,83,NA,4,2,NA,3,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30019
30,021,37,NA,NA,NA,NA,NA,NA,NA,577,1,11,10,NA,6,28,1,0.06412478336221837,NA,NA,NA,NA,NA,NA,NA,0.044135828211184,NA,NA,NA,NA,NA,NA,NA,0.08411373851325274,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,30021
30,023,44,NA,NA,NA,NA,NA,NA,NA,481,2,6,1,NA,9,15,1,0.09147609147609148,NA,NA,NA,NA,NA,NA,NA,0.06571255283078906,NA,NA,NA,NA,NA,NA,NA,0.1172396301213939,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,30023
30,025,13,NA,NA,NA,NA,NA,NA,NA,237,1,6,1,NA,2,7,2,0.05485232067510549,NA,NA,NA,NA,NA,NA,NA,0.025863587445299128,NA,NA,NA,NA,NA,NA,NA,0.08384105390491185,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,30025
30,027,58,NA,NA,NA,NA,NA,NA,NA,767,2,10,5,1,8,20,1,0.07561929595827901,NA,NA,NA,NA,NA,NA,NA,0.0569081606304661,NA,NA,NA,NA,NA,NA,NA,0.09433043128609192,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,30027
30,029,491,NA,NA,NA,NA,20,28,NA,7182,22,60,70,9,176,310,36,0.06836535783904205,NA,NA,NA,NA,0.11363636363636363,0.09032258064516129,NA,0.06252856564939684,NA,NA,NA,NA,0.06674807663896189,0.05841329362554743,NA,0.07420215002868726,NA,NA,NA,NA,0.16052465063376536,0.12223186766477515,NA,0,NA,NA,NA,NA,1,0,NA,30029
30,031,527,NA,NA,15,NA,NA,59,NA,7220,38,67,129,8,124,648,3,0.07299168975069252,NA,NA,0.11627906976744186,NA,NA,0.09104938271604938,NA,0.06699148604131126,NA,NA,0.06096067603589706,NA,NA,0.0688992049619481,NA,0.07899189346007378,NA,NA,0.17159746349898666,NA,NA,0.11319956047015067,NA,0,NA,NA,1,NA,NA,0,NA,30031
30,033,NA,NA,NA,NA,NA,NA,NA,NA,107,NA,2,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30033
30,035,23,NA,107,NA,NA,NA,NA,NA,300,NA,998,6,NA,34,22,NA,0.07666666666666666,NA,0.10721442885771543,NA,NA,NA,NA,NA,0.046558938115370756,NA,0.0880193013972911,NA,NA,NA,NA,NA,0.10677439521796256,NA,0.12640955631813977,NA,NA,NA,NA,NA,1,NA,0,NA,NA,NA,NA,NA,30035
30,037,NA,NA,NA,NA,NA,NA,NA,NA,73,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30037
30,039,NA,NA,NA,NA,NA,NA,NA,NA,156,NA,1,NA,NA,2,6,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30039
30,041,55,NA,50,NA,NA,NA,NA,NA,939,7,653,7,1,35,46,1,0.058572949946751864,NA,0.07656967840735068,NA,NA,NA,NA,NA,0.043553115000456194,NA,0.05617438499016471,NA,NA,NA,NA,NA,0.07359278489304753,NA,0.09696497182453666,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,30041
