statecode,countycode,v147_race_white,v147_race_white_cilow,v147_race_white_cihigh,v147_race_black,v147_race_black_cilow,v147_race_black_cihigh,v147_race_aian,v147_race_aian_cilow,v147_race_aian_cihigh,v147_race_asian,v147_race_asian_cilow,v147_race_asian_cihigh,v147_race_nhopi,v147_race_nhopi_cilow,v147_race_nhopi_cihigh,v147_race_tom,v147_race_tom_cilow,v147_race_tom_cihigh,v147_race_hispanic,v147_race_hispanic_cilow,v147_race_hispanic_cihigh
19,117,76.17679097919705,74.36166662451278,77.99191533388132,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
19,119,82.68579032545259,81.27265346676339,84.09892718414179,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
19,121,78.70566212946831,77.43684017238375,79.97448408655286,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
19,123,76.57224790973378,75.492746725119,77.65174909434855,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
19,125,77.95664667774531,77.0318553517367,78.88143800375393,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
19,127,74.48983178633381,73.47380834806935,75.50585522459826,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,88.87137138544317,77.12955013672892,100.61319263415741
19,129,76.06219990227011,74.34993238325953,77.77446742128069,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
19,131,79.32830123344242,77.88341769162747,80.77318477525736,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
19,133,75.17231093999587,73.47406585162551,76.87055602836622,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
19,135,74.99205168256816,73.16498871375515,76.81911465138117,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
19,137,75.26626634422267,73.60929545788267,76.92323723056268,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
19,139,76.01156282200948,75.08562868023151,76.93749696378745,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,80.50639214571451,76.78248992908608,84.23029436234295
19,141,76.26481148472945,74.70655934305174,77.82306362640716,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
19,143,77.62999511154258,75.1860115525409,80.07397867054426,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
19,145,77.13224742782808,75.82960727658082,78.43488757907534,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
19,147,76.31468881656123,74.455288787424,78.17408884569846,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
19,149,78.625554649402,77.48353053307383,79.76757876573018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
19,151,76.21417518696823,73.93991119188186,78.4884391820546,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
19,153,77.61273809104219,77.3429635754409,77.88251260664347,69.14787650850607,68.1968246576319,70.09892835938025,NA,NA,NA,79.88511881243839,78.39152854707021,81.37870907780658,NA,NA,NA,87.24118962148476,74.32787765000424,100.15450159296529,79.31355177895631,77.90757289381523,80.71953066409739
19,155,75.08798155596178,74.47811405046917,75.69784906145438,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,94.35998129055325,60.82684221801907,127.89312036308743,121.0176806172692,72.84292418531808,169.19243704922033
19,157,77.97373657466062,76.68769565389604,79.2597774954252,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
19,159,74.29047046299151,71.77062742556463,76.81031350041839,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
19,161,76.96031117573858,75.21430201601761,78.70632033545955,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
19,163,77.98236400104902,77.55612673210723,78.40860126999081,68.19947522947773,66.62928095776506,69.76966950119039,NA,NA,NA,85.88651287684893,82.78211589396957,88.99090985972828,NA,NA,NA,NA,NA,NA,80.55314631783178,78.44057267156218,82.66571996410137
19,165,77.89865017671727,76.27092298420133,79.5263773692332,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
19,167,82.63568116595404,81.7388447562911,83.53251757561698,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
19,169,81.16618839044479,80.52254797578948,81.8098288051001,NA,NA,NA,NA,NA,NA,103.45543283466566,79.13847477834561,127.7723908909857,NA,NA,NA,NA,NA,NA,85.5677703515562,77.98462554355538,93.15091515955703
19,171,77.3104706157008,75.92014718527753,78.70079404612406,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,81.260306124483,76.81934547903933,85.70126676992666
19,173,75.50872515915528,72.91741630082595,78.1000340174846,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
19,175,75.37021158058946,73.7889741849826,76.9514489761963,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
19,177,77.26862219756035,75.24036172063339,79.2968826744873,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
19,179,74.1994306685302,73.24425755153466,75.15460378552574,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,81.87279357803159,72.02926786661075,91.71631928945243
19,181,78.07607234423905,77.31878329382147,78.83336139465663,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,96.21165825041525,73.63964820932983,118.78366829150067
19,183,78.2487498509707,77.18223600848218,79.31526369345922,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
19,185,76.02732151836754,73.81423739120395,78.24040564553114,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
19,187,74.77522449062573,73.8166234200866,75.73382556116486,67.28692132420788,62.259691211517655,72.3141514368981,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,84.07175831151748,70.91698429091676,97.22653233211821
19,189,78.85910927931972,77.39878059453842,80.31943796410103,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
19,191,81.89110105282964,80.80843096595417,82.97377113970511,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
19,193,75.28260021188538,74.6576068101001,75.90759361367066,74.42822904938927,68.73764078049027,80.11881731828828,NA,NA,NA,77.87963792376776,74.2634870280346,81.49578881950092,NA,NA,NA,NA,NA,NA,93.1669835209319,83.533897249826,102.80006979203779
19,195,78.35437799775374,76.14836630535933,80.56038969014816,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
19,197,78.09777784190784,76.61652526038064,79.57903042343504,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,79.82335589611891,70.1451794901032,89.50153230213462
20,001,74.12554852187458,72.52092184977285,75.73017519397631,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20,003,76.59806893113822,74.6150604343356,78.58107742794083,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20,005,76.35164080879292,74.77681853500643,77.92646308257942,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20,007,74.01778311797773,71.25007466618631,76.78549156976915,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20,009,75.30939106011054,74.04638078068288,76.5724013395382,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,75.26374475516937,71.55925879282042,78.96823071751832
20,011,73.23521155779738,71.67184941832708,74.79857369726768,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20,013,74.1360081073789,72.39310085944248,75.87891535531531,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20,015,75.45725066054568,74.74690196676653,76.16759935432484,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,59.73780117790854,55.38666568557337,64.0889366702437,80.143564268612,76.34632034890015,83.94080818832384
20,017,78.02841551841807,74.14275120450823,81.91407983232791,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20,019,73.16487096449424,69.33561511499397,76.99412681399451,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20,021,71.51521063632549,70.12442613169034,72.90599514096064,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20,023,76.38011954039045,72.56579923481237,80.19443984596853,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20,025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20,027,78.38008774902214,76.71261567998752,80.04755981805675,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20,029,73.24167039718867,71.43278747645923,75.05055331791812,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20,031,76.2583320546985,74.39143783147637,78.12522627792063,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20,033,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20,035,74.54451646520087,73.57053734537539,75.51849558502636,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,78.79402074573728,74.10653707089833,83.48150442057624
20,037,72.46749520531789,71.51312828748853,73.42186212314725,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,76.91702086466954,67.82789733627754,86.00614439306153
20,039,75.42779196795847,71.59625662734629,79.25932730857065,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20,041,73.62548549139339,72.17221379748881,75.07875718529797,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20,043,76.84288497646524,75.09339979005775,78.59237016287274,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20,045,79.30080620386526,78.72652845883408,79.87508394889645,73.50714608067759,70.69805224839588,76.31623991295929,71.72970949588837,68.05072587270433,75.40869311907241,95.8346760049556,83.78419699435656,107.88515501555463,NA,NA,NA,81.86848715153857,74.42299426028092,89.31398004279623,81.71728680366441,77.71770091666107,85.71687269066774
20,047,63.435748363493374,58.35337595272581,68.51812077426094,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20,049,73.60834787760261,69.51866723482307,77.69802852038215,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20,051,78.9569466845587,77.9373374832229,79.9765558858945,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20,053,76.58257089052954,74.48114453036132,78.68399725069776,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20,055,74.29680464317099,72.7457075838765,75.84790170246548,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,78.84089764630035,76.62549153483195,81.05630375776875
20,057,74.35095758887536,72.73610221309745,75.96581296465327,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,78.07068010448167,76.07024679264661,80.07111341631672
20,059,75.3063589968509,74.20554712963803,76.40717086406377,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20,061,72.2898145317769,70.83282276725635,73.74680629629745,69.23134805640156,66.71795389644045,71.74474221636267,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,81.14639526457023,70.01044908365694,92.28234144548352
20,063,76.81058387313212,73.73684266887503,79.8843250773892,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20,065,76.69286101720752,72.02078612118443,81.36493591323061,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20,067,80.13130386791885,77.87374447854947,82.38886325728822,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,76.02755546939099,71.15447049518284,80.90064044359914
20,069,76.73281055146336,74.11065610142943,79.35496500149729,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20,071,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20,073,73.11319233092897,70.5278847851421,75.69849987671583,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20,075,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20,077,74.90301758468597,72.61630949350517,77.18972567586677,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20,079,75.85579124567923,74.80655831434497,76.90502417701349,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,75.7501564834691,72.48254031098955,79.01777265594865
20,081,77.63126973172709,74.43619613411302,80.82634332934116,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20,083,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20,085,76.75796314368401,75.08308322164241,78.4328430657256,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20,087,76.58435810459524,75.16046143376148,78.008254775429,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20,089,79.62914360363263,75.63985975772086,83.6184274495444,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20,091,80.83253119403969,80.60300153277446,81.06206085530492,75.40743367051208,74.33708402031917,76.47778332070499,72.21997634090262,68.83735936489765,75.60259331690759,86.24550061083997,84.39744882218554,88.0935523994944,NA,NA,NA,75.59945989981951,73.99566515274338,77.20325464689563,79.76617155044765,78.74942797826176,80.78291512263354
20,093,77.19525941511257,73.99471685716534,80.3958019730598,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20,095,65.07846794387201,62.60764465552235,67.54929123222168,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20,097,74.72691004206675,70.83149470084462,78.62232538328888,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20,099,74.86696720405135,73.58522608136175,76.14870832674094,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20,101,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20,103,77.09982901408397,76.38622990368862,77.81342812447932,72.65772393770753,70.4424365626893,74.87301131272577,NA,NA,NA,NA,NA,NA,NA,NA,NA,73.06384999109486,68.84032394910861,77.2873760330811,78.03570497442624,75.58047463020213,80.49093531865034
20,105,77.01404332063308,73.33129558143982,80.69679105982634,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20,107,71.86050408527375,69.74145402953707,73.97955414101042,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20,109,73.92587281513411,70.54830365208282,77.3034419781854,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20,111,76.40131635841652,75.27321227116741,77.52942044566564,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,82.4771778151312,78.83924962779899,86.1151060024634
20,113,77.78394213951255,76.83916798667939,78.72871629234571,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20,115,76.44970848436486,74.77851375741807,78.12090321131166,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20,117,76.38333229103625,74.4933146067632,78.2733499753093,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20,119,74.55754729454759,71.30140307844968,77.8136915106455,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20,121,77.23125118224372,76.20090656042409,78.26159580406336,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20,123,78.19979047082496,76.36827735730667,80.03130358434326,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20,125,72.40061819439674,71.26335775887624,73.53787862991724,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,76.95651567186792,71.83770893373729,82.07532240999855
20,127,75.01213339223315,72.27798636905791,77.74628041540839,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20,129,72.88079376351895,67.92822213460305,77.83336539243486,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20,131,78.89279860174564,77.4252419716623,80.36035523182898,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20,133,73.61958826626743,72.10984499383905,75.12933153869581,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20,135,74.00020861812172,70.21825957844376,77.78215765779967,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20,137,78.12959112579964,75.58943964880034,80.66974260279893,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20,139,74.11897789378921,72.70364101354448,75.53431477403393,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20,141,75.51734074344111,72.15977416551186,78.87490732137036,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20,143,74.92392976662366,72.09012028375918,77.75773924948814,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20,145,75.54898858399235,73.17933874867656,77.91863841930815,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20,147,75.54371244143077,72.6225922919964,78.46483259086514,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20,149,78.80387847203401,77.55327061551391,80.05448632855412,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20,151,75.55218799056021,73.61596777967208,77.48840820144835,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20,153,77.21780907906576,73.25491389357428,81.18070426455724,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20,155,75.57962779639544,74.81975006015966,76.33950553263122,70.93533948311995,64.594303404717,77.2763755615229,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,77.15500445096188,74.72994147739874,79.58006742452503
20,157,77.08335428337088,74.64444805220242,79.52226051453934,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20,159,75.28069915833291,73.29920215728605,77.26219615937977,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20,161,80.22634799988808,79.47781337063327,80.97488262914288,70.74280031192423,67.1226215616747,74.36297906217375,NA,NA,NA,89.26590621454103,83.16264900392794,95.36916342515413,NA,NA,NA,79.65855398935301,74.50531453923551,84.8117934394705,77.97839836367713,73.38517127730691,82.57162545004735
20,163,75.07167344714368,71.87162235005415,78.27172454423321,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20,165,69.1533979260311,64.84012206434187,73.46667378772034,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20,167,73.9839308630522,71.69627586518737,76.27158586091701,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20,169,75.92959254667907,75.09726807304524,76.76191702031291,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,76.39916649972083,73.34699671923663,79.45133628020504
20,171,76.92036497026966,73.69812394199604,80.14260599854327,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20,173,75.5713885936038,75.2793399269783,75.8634372602293,68.7214377812043,67.81415188258562,69.62872367982298,NA,NA,NA,83.35176468279417,81.44692021738538,85.25660914820295,NA,NA,NA,70.38717646554257,68.83636280476257,71.93799012632256,78.27428915673048,77.35788312634818,79.19069518711277
20,175,74.23882711754125,72.06007364263661,76.41758059244589,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,81.84386250001762,77.93474831947046,85.75297668056479
20,177,76.33025384255318,75.85618863819799,76.80431904690836,64.93375071235053,63.13927702811866,66.7282243965824,NA,NA,NA,86.46975050817305,82.8171137789316,90.1223872374145,NA,NA,NA,70.83687143161896,68.0697096286033,73.60403323463461,76.70438152307555,75.2421038706572,78.1666591754939
20,179,74.11652783835659,69.72097649661934,78.51207918009383,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20,181,76.83818349162308,74.09473548161874,79.58163150162743,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20,183,78.88666281886631,75.87455394758382,81.8987716901488,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20,185,73.38785630553102,70.28003673721533,76.49567587384671,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20,187,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20,189,75.22395990688838,71.727687553006,78.72023226077076,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,75.60892416331997,69.32181796066246,81.89603036597748
20,191,73.91586609942968,72.62738189832983,75.20435030052953,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20,193,77.74495604363621,75.49483308349329,79.99507900377913,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20,195,79.98142635622895,77.62623658113219,82.33661613132571,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20,197,80.75039491522058,78.53405147782674,82.96673835261443,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20,199,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20,201,79.56061597837865,77.24354762767503,81.87768432908227,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20,203,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20,205,73.21334768224996,71.27917659635544,75.14751876814448,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20,207,72.77783536096749,69.1464527334136,76.40921798852138,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20,209,74.18334222109121,73.49689168794865,74.86979275423377,69.12475967980006,68.01341775712855,70.23610160247158,NA,NA,NA,77.55778801751667,75.12339814222632,79.99217789280702,NA,NA,NA,73.40719292408168,70.4172679573007,76.39711789086267,78.45497307582342,77.04249672218444,79.8674494294624
21,001,71.58127892669084,70.14104315172145,73.02151470166024,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21,003,73.06135621326003,71.81524511000934,74.30746731651071,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21,005,74.04660096395119,72.9021645092344,75.19103741866799,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21,007,72.2011382814507,70.03589329731633,74.36638326558506,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21,009,73.55400727042797,72.73197737079502,74.37603717006093,69.48303084739919,64.24445246242334,74.72160923237504,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21,011,68.46336057649734,66.70747655800827,70.2192445949864,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21,013,66.88016589623079,65.73366289820271,68.02666889425888,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21,015,77.71164238101989,77.21566669716837,78.2076180648714,77.48818888957881,74.94496301513477,80.03141476402284,NA,NA,NA,88.30947411671063,80.5270886674902,96.09185956593106,NA,NA,NA,NA,NA,NA,87.46951500325993,78.20094573324309,96.73808427327677
21,017,73.55769490293248,72.20020191458346,74.9151878912815,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21,019,71.2221247894078,70.4137364707068,72.0305131081088,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
