statecode,countycode,v128_denominator,v128_numerator,v128_rawvalue,v128_cilow,v128_cihigh,sourceflag,v128_flag_CT
29,097,133610,71,53.139735049771716,41.50257394992818,67.02854509924451,,
29,099,224818,102,45.37003264863134,36.56511948367583,54.174945813586845,,
29,101,57731,25,43.30429058911157,28.024253603487427,63.92567545604677,,
29,103,3941,2,50.748540979446844,-19.585348445858074,121.08243040475176,,
29,105,39139,22,56.20991849561818,35.226456660184496,85.10249211049144,,
29,107,33097,20,60.42843762274527,36.91125958668142,93.32682086797777,,
29,109,42860,33,76.99486700886608,52.999723688123744,108.12941966675056,,
29,111,10206,7,68.58710562414265,17.77706672852638,119.39714451975892,,
29,113,67734,35,51.67271975669531,35.99194260271025,71.86424449919252,,
29,115,12172,7,57.50903713440683,14.90574622340948,100.11232804540418,,
29,117,13859,6,43.29316689515838,8.651418602676756,77.93491518764,,
29,119,25761,23,89.28224835992391,56.597286739818635,133.96720971558958,,
29,121,15302,4,26.140373807345448,0.5228074761469053,51.75794013854399,,
29,123,12430,9,72.40547063555913,25.100563153660502,119.71037811745775,,
29,125,7608,4,52.576235541535226,1.051524710830705,104.10094637223975,,
29,127,29173,27,92.5513317108285,60.991910779709904,134.65732850636581,,
29,129,3650,1,27.397260273972602,-26.301369863013694,81.0958904109589,,
29,131,26144,11,42.07466340269278,21.003520376517894,75.28319504781959,,
29,133,11840,12,101.35135135135135,52.36972220204575,177.0404142582513,,
29,135,16774,10,59.616072493144145,28.588224014143517,109.63607989756633,,
29,137,8282,2,24.14875633904854,-9.319712415494642,57.61722509359172,,
29,139,10870,1,9.19963201471941,-8.831646734130635,27.230910763569455,,
29,141,21219,12,56.553089212498236,29.22180644103029,98.7868657720767,,
29,143,16307,21,128.77905194088427,79.71626285690921,196.85246050741023,,
29,145,62156,30,48.26565416049939,32.56463418080461,68.90222246413485,,
29,147,19529,3,15.36176967586666,-2.0217091650110053,32.745248516744326,,
29,149,9165,10,109.11074740861974,52.322844474985644,200.65854928551857,,
29,151,13764,4,29.06131938390003,0.5812263876780008,57.54141238012206,,
29,153,7429,3,40.382285637367076,-5.31457238975635,86.0791436644905,,
29,155,17022,20,117.49500646222536,71.76900238164697,181.46150806412055,,
29,157,18722,13,69.43702595876509,36.972291907936125,118.73942911098642,,
29,159,47172,29,61.47714746035784,41.17221050103438,88.29143864705034,,
29,161,45923,34,74.03697493630642,51.27275740820999,103.45925156284018,,
29,163,17593,4,22.736315580060253,0.45472631160120613,45.0179048485193,,
29,165,110799,57,51.44450762190995,38.963567688268625,66.6523266482214,,
29,167,34374,19,55.27433525338919,33.27876058755668,86.31772145105487,,
29,169,63963,28,43.77530759970608,29.08837399099093,63.2675076892394,,
29,171,4669,3,64.2535874919683,-8.456191536410358,136.96336652034697,,
29,173,9301,8,86.01225674658639,26.408803736130174,145.6157097570426,,
29,175,23498,11,46.81249468039833,23.368628680044424,83.76048392757662,,
29,177,22700,17,74.8898678414097,43.62610779562683,119.90593310972078,,
29,179,5211,4,76.76069852235655,1.5352139704471313,151.98618307426597,,
29,181,11720,9,76.79180887372013,26.621160409556325,126.96245733788393,,
29,183,408897,151,36.928615274751344,31.03840741658872,42.81882313291397,,
29,185,8716,5,57.365764111977974,7.082454842822536,107.6490733811334,,
29,186,17358,7,40.32722663901371,10.452399068518275,70.20205420950914,,
29,187,61807,46,74.42522691604512,54.48862007373255,99.27282299834324,,
29,189,963371,606,62.90411482180801,57.89571703836244,67.91251260525358,,
29,195,24386,12,49.20856228983843,25.426782205864907,85.9574552947468,,
29,197,4687,5,106.67804565820354,13.170615833164334,200.18547548324275,,
29,199,5891,2,33.950093362756746,-13.10233546513777,81.00252219065126,,
29,201,39689,30,75.58769432336415,50.998699945629546,107.90613367635278,,
29,203,7123,3,42.11708549768356,-5.542883375473814,89.77705437084094,,
29,205,6275,1,15.936254980079681,-15.298804780876495,47.17131474103586,,
29,207,27343,19,69.48762023186922,41.836086619488476,108.51352657567054,,
29,209,23424,19,81.11338797814209,48.83555824951646,126.66860302077187,,
29,211,5826,1,17.16443529007896,-16.4778578784758,50.806728458633714,,
29,213,53495,33,61.68800822506776,42.46318641504782,86.63289890488697,,
29,215,23772,11,46.272926131583375,23.09927800452986,82.79504674954549,,
29,217,21006,16,76.16871370084738,43.537001112260896,123.69321906865159,,
29,219,37244,23,61.75491354312104,39.14731778822006,92.66269169485832,,
29,221,23465,12,51.13999573833368,26.424782052939335,89.33128083604069,,
29,223,9940,6,60.36217303822937,12.062375293208973,108.66197078324977,,
29,225,47926,30,62.596502942035634,42.2335976743749,89.36040018947473,,
29,227,1634,1,61.19951040391676,-58.75152998776011,181.15055079559363,,
29,229,21452,21,97.89297035241468,60.59729155359027,149.63980391079332,,
29,510,239230,303,126.65635580821804,112.39496945883157,140.9177421576045,,
30,000,1040074,663,63.74546426504268,58.89315363107161,68.59777489901374,,
30,001,8027,2,24.915908807773764,-9.615779023935051,59.44759663948258,,
30,003,18343,28,152.64678623998256,101.43268089111666,220.61710703411762,,
30,005,8788,10,113.7915339098771,54.56746354269953,209.26668231699793,,
30,007,6295,4,63.542494042891185,1.2708498808578241,125.81413820492455,,
30,009,8384,5,59.637404580152676,7.362914648144233,111.91189451216113,,
30,011,1241,1,80.58017727639,-77.3569701853344,238.5173247381144,,
30,013,82115,48,58.4546063447604,43.09981224317511,77.50232744581047,,
30,015,5503,5,90.85953116481919,11.217640634207015,170.50142169543136,,
30,017,10562,7,66.2753266426813,17.17787758297105,115.37277570239156,,
30,019,1522,,,,,,
30,021,8513,5,58.73370139786209,7.251342230710819,110.21606056501336,,
30,023,5677,7,123.30456226880395,31.95926422958256,214.64986030802532,,
30,025,3344,4,119.61722488038276,2.3923444976076524,236.84210526315786,,
30,027,10412,5,48.02151363810987,5.928801038229082,90.11422623799066,,
30,029,102867,57,55.41135641167721,41.968020223127674,71.7918393682744,,
30,031,111274,51,45.83280910185668,34.125536817487244,60.261679616625436,,
30,033,1221,,,,,,
30,035,18278,18,98.47904584746689,58.36492384505705,155.63934931353532,,
30,037,664,,,,,,
30,039,2210,2,90.49773755656109,-34.925727703677225,215.9212028167994,,
30,041,20186,9,44.585356187456654,15.456256811651645,73.71445556326167,,
30,043,11054,7,63.325493034195766,16.413311292865956,110.23767477552558,,
30,045,1755,,,,,,
30,047,31412,23,73.22042531516618,46.415468728653636,109.86658886678032,,
30,049,68125,35,51.37614678899083,35.7853686642492,71.45178329406689,,
30,051,1942,,,,,,
30,053,16606,11,66.24111766831265,33.06732727470094,118.52365719199057,,
30,055,1484,,,,,,
30,057,6223,8,128.55535915153462,39.47104026189085,217.6396780411784,,
30,059,1627,2,122.9256299938537,-47.44060124469982,293.2918612324072,,
30,061,4008,,,,,,
30,063,101814,47,46.16261025006384,33.91854967594413,61.386485493789614,,
30,065,4214,3,71.19126720455624,-9.369235473065956,151.75176988217845,,
30,067,12842,10,77.8694907335306,37.341447563716194,143.20476594002318,,
30,069,359,,,,,,
30,071,4244,6,141.3760603204524,28.251651841304692,254.50046879960013,,
30,073,6225,7,112.44979919678714,29.145822173709277,195.75377621986502,,
30,075,1260,3,238.09523809523813,-31.334887526587238,507.5253637170635,,
30,077,4499,2,44.45432318292954,-17.156225433457806,106.06487179931689,,
30,079,939,,,,,,
30,081,37928,21,55.36806580890108,34.27370539990557,84.63597008791234,,
30,083,12225,5,40.899795501022496,5.049544082620962,76.75004691942402,,
30,085,15569,21,134.88342218511144,83.49496424995945,206.18363886533103,,
30,087,10535,12,113.90602752729,58.856906584928495,198.97090695943953,,
30,089,9674,15,155.0547860243953,86.78298669405949,255.7392895543296,,
30,091,3107,2,64.3707756678468,-24.842567822699266,153.58411915839287,,
30,093,32404,14,43.204542649055675,23.62032550395198,72.48988125489315,,
30,095,8524,8,93.85265133740027,28.816082068248093,158.88922060655244,,
30,097,3112,2,64.26735218508998,-24.80265367131318,153.33735804149313,,
30,099,6800,2,29.41176470588235,-11.350861503695096,70.1743909154598,,
30,101,4599,5,108.71928680147857,13.422630226145088,204.01594337681206,,
30,103,733,,,,,,
30,105,7287,3,41.16920543433512,-5.418136171744187,87.75654704041443,,
30,107,2181,3,137.5515818431912,-18.10268605387435,293.2058497402568,,
30,109,833,1,120.04801920768307,-115.24609843937574,355.34213685474185,,
30,111,168505,117,69.4341414201359,56.852531675779204,82.0157511644926,,
31,000,2133672,1130,52.96034254562088,49.8724112070286,56.04827388421317,,
31,001,33433,17,50.84796458588819,29.620813177421375,81.41251702182458,,
31,003,6595,2,30.326004548900684,-11.703693438229969,72.35570253603134,,
31,005,477,,,,,,
31,007,713,1,140.25245441795232,-134.6423562412342,415.14726507713885,,
31,009,393,,,,,,
31,011,5490,1,18.214936247723134,-17.48633879781421,53.916211293260474,,
31,013,11643,6,51.5331100231899,10.29803404745315,92.76818599892664,,
31,015,1466,2,136.4256480218281,-52.65065363241925,325.50194967607547,,
31,017,2777,5,180.05041411595246,22.229267702571576,337.87156052933335,,
31,019,53718,23,42.816188242302395,27.14179053025928,64.24530491610453,,
31,021,6643,6,90.32063826584374,18.04907578119783,162.59220075048967,,
31,023,8685,4,46.05641911341393,0.9211283822682788,91.19170984455958,,
31,025,27114,16,59.01010548056355,33.72937395309259,95.82871430833133,,
31,027,9245,3,32.449972958355865,-4.270628262141692,69.17057417885343,,
31,029,4090,2,48.89975550122249,-18.87184797680358,116.67135897924855,,
31,031,5851,3,51.27328661767219,-6.747899210989559,109.29447244633394,,
31,033,9478,3,31.65224730955898,-4.165642359516774,67.47013697863474,,
31,035,6612,3,45.37205081669691,-5.971258058605557,96.71535969199938,,
31,037,13814,5,36.19516432604604,4.46870395323883,67.92162469885325,,
31,039,9611,4,41.61897825408386,0.8323795650816734,82.40557694308606,,
31,041,10996,12,109.13059294288831,56.38936985014747,190.62918377752774,,
31,043,26572,13,48.92367906066536,26.04979862638793,83.66098117627155,,
31,045,8015,6,74.85963817841547,14.95945232869584,134.75982402813509,,
31,047,28558,16,56.02633237621682,32.02388981595883,90.98325372071207,,
31,049,1705,1,58.651026392961874,-56.3049853372434,173.60703812316714,,
31,051,6040,1,16.556291390728475,-15.894039735099334,49.006622516556284,,
31,053,40426,31,76.68332261415921,52.102597286750736,108.84585539813179,,
31,055,648135,406,62.64127072292038,56.54795595176385,68.73458549407691,,
31,057,1363,2,146.7351430667645,-56.629389746974766,350.09967588050375,,
31,059,4729,5,105.73059843518715,13.0536427172851,198.4075541530892,,
31,061,2626,3,114.24219345011426,-15.035018386709822,243.51940528693834,,
31,063,2538,1,39.40110323089047,-37.825059101654844,116.62726556343578,,
31,065,4439,4,90.11038522189682,1.802207704437933,178.4185627393557,,
31,067,21085,12,56.91249703580745,29.407517707954547,99.41467891001638,,
31,069,1551,2,128.9490651192779,-49.76522129279604,307.66335153135185,,
31,071,1492,1,67.02412868632707,-64.34316353887398,198.39142091152814,,
31,073,1736,3,172.8110599078341,-22.7430635273617,368.3651833430299,,
31,075,623,1,160.51364365971108,-154.09309791332265,475.1203852327448,,
31,077,2267,1,44.11116012351125,-42.34671371857079,130.5690339655933,,
31,079,73618,36,48.90108397402809,34.24971802726947,67.6997126915105,,
31,081,9876,3,30.376670716889425,-3.9977681534528138,64.75110958723167,,
31,083,2897,3,103.55540214014498,-13.628566891094195,220.73937117138416,,
31,085,893,,,,,,
31,087,2684,2,74.51564828614009,-28.757771320837065,177.78906789311725,,
31,089,11088,8,72.15007215007215,22.152622975265757,122.14752132487854,,
31,091,658,,,,,,
31,093,6840,2,29.239766081871345,-11.284482196655944,69.76401436039863,,
31,095,7025,4,56.939501779359425,1.138790035587192,112.74021352313166,,
31,097,4179,2,47.85833931562575,-18.469934966529472,114.18661359778096,,
31,099,7268,4,55.0357732526142,1.1007154650522821,108.97083104017611,,
31,101,7357,4,54.36998776675276,1.0873997553350563,107.65257577817046,,
31,103,636,1,157.23270440251574,-150.9433962264151,465.4088050314466,,
31,105,2964,,,,,,
31,107,8963,12,133.8837442820484,69.17968435481664,233.86795769471104,,
31,109,338099,133,39.3375904690638,32.65202716199848,46.023153776129114,,
31,111,34273,15,43.76622997694979,24.49562668217931,72.1857405873015,,
31,113,684,,,,,,
31,115,516,,,,,,
31,117,315,,,,,,
31,119,40065,23,57.40671408960439,36.39093232757938,86.13825756853372,,
31,121,7519,6,79.79784545817263,15.946270835815554,143.6494200805297,,
31,123,4516,3,66.43046944198406,-8.742683410872445,141.60362229484056,,
31,125,3458,2,57.83689994216309,-22.320953795583186,137.99475367990937,,
31,127,7727,4,51.766532936456585,1.03533065872913,102.49773521418405,,
31,129,3597,6,166.80567139282735,33.33333622866198,300.27800655699275,,
31,131,16806,10,59.50255861002023,28.53378969494487,109.42732382493026,,
31,133,2485,,,,,,
31,135,2956,3,101.48849797023004,-13.356548810385632,216.3335447508457,,
31,137,9540,,,,,,
31,139,8072,4,49.554013875123886,0.9910802775024763,98.1169474727453,,
31,141,38964,12,30.797659377887282,15.913600012119435,53.797313027864064,,
31,143,5139,1,19.45903872348706,-18.680677174547572,57.59875462152169,,
31,145,10577,7,66.18133686300463,17.153516406480122,115.20915731952914,,
31,147,7329,2,27.288852503752217,-10.531567502405053,65.10927250990949,,
31,149,1234,1,81.03727714748784,-77.79578606158832,239.870340356564,,
31,151,17148,8,46.652670865407046,14.324019334601516,78.98132239621258,,
31,153,223938,85,37.95693450865865,30.318651146654208,46.93433732501807,,
31,155,24571,12,48.83806112897318,25.235338849547094,85.31026432858636,,
31,157,38462,24,62.3992512089855,39.980377657652916,92.84513960208311,,
31,159,19784,9,45.4913061059442,15.770319450060661,75.21229276182774,,
31,161,4781,4,83.66450533361223,1.6732901066722405,165.6557205605522,,
31,163,2805,,,,,,
31,165,880,,,,,,
31,167,6153,4,65.00893872907525,1.3001787745815037,128.717698683569,,
31,169,4853,3,61.81743251596951,-8.135577639295256,131.77044267123426,,
31,171,689,,,,,,
31,173,10387,11,105.90160777895446,52.86570104204138,189.48722935690722,,
31,175,4113,3,72.93946024799416,-9.599309089107678,155.47822958509602,,
31,177,21799,7,32.111564750676635,8.322984679633944,55.90014482171932,,
31,179,10953,5,45.649593718615904,5.635960596187452,85.66322684104435,,
31,181,3326,3,90.19843656043295,-11.870703031719756,192.26757615258566,,
31,183,726,1,137.7410468319559,-132.23140495867764,407.71349862258944,,
31,185,14743,11,74.61168011937869,37.24588189131682,133.50090560470701,,
32,000,3045564,1580,51.87873247779393,49.32063620714393,54.436828748443936,,
32,001,25453,16,62.860959415393076,35.93046970353799,102.08225984190842,,
32,003,2273935,1151,50.61710207195896,47.692844070808775,53.541360073109146,,
32,005,33090,11,33.24267150196434,16.594621841150918,59.480321889700676,,
32,007,62218,44,70.71908450930599,51.38459506596858,94.9370701088234,,
32,009,485,,,,,,
32,011,1877,3,159.82951518380392,-21.034607503196554,340.6936378708044,,
32,013,19960,9,45.09018036072144,15.631262525050104,74.54909819639278,,
32,015,6560,3,45.73170731707317,-6.018591201753033,97.48200583589937,,
32,017,4155,3,72.20216606498195,-9.502276361853163,153.90660849181705,,
32,019,54817,20,36.485032015615595,22.286005409642897,56.3481728344758,,
32,021,3815,3,78.63695937090432,-10.34913716474442,167.62305590655308,,
32,023,38478,25,64.972191901866,42.04657686945612,95.911772175088,,
32,027,4820,2,41.49377593360996,-16.013663532183955,99.00121539940388,,
32,029,2295,,,,,,
32,031,454864,249,54.74163706074783,47.942180888661966,61.54109323283369,,
32,033,7900,8,101.26582278481013,31.09218779110718,171.4394577785131,,
32,510,50842,33,64.90696668109044,44.67896930240713,91.15351337313498,,
33,000,1153792,404,35.01497670290659,31.600538707601203,38.42941469821197,,
33,001,49187,19,38.62809278874499,23.25663521736787,60.322551836024964,,
33,003,33402,16,47.90132327405544,27.37974508604731,77.78874797186081,,
33,005,65257,15,22.986039811820955,12.865111992251121,37.911977062209175,,
33,007,22264,16,71.86489399928135,41.07699628836473,116.70408550826875,,
33,009,72926,20,27.425061020760772,16.751939754551117,42.35578244065847,,
33,011,370322,159,42.93560739032518,36.261777691490046,49.609437089160316,,
33,013,131046,41,31.28672374586023,22.451893127951465,42.443973540386516,,
33,015,258912,65,25.10505499938203,19.375551434168475,31.99845345749582,,
33,017,116359,39,33.51696044139259,23.8338353624872,45.818788289546035,,
33,019,34117,14,41.035261013570945,22.43435904769059,68.85019527460086,,
34,000,8827692,2951,33.4288962505715,32.22276796078248,34.63502454036052,,
34,001,252887,133,52.59265996275016,43.654350486361594,61.53096943913873,,
34,003,875581,198,22.613556027369253,19.46368814903912,25.763423905699387,,
34,005,416076,137,32.926676857112646,27.412969787968915,38.440383926256374,,
34,007,515667,252,48.86874669117861,42.835000995192715,54.9024923871645,,
34,009,71240,26,36.496350364963504,23.840627759118956,53.47560932499302,,
34,011,159894,92,57.53811900384004,46.383844776078156,70.56539520036779,,
34,013,871730,378,43.36205017608663,38.990655901868905,47.73344445030436,,
34,015,288490,89,30.850289438108774,24.77531565820332,37.96393580150315,,
34,017,607975,192,31.580245898268846,27.11319434801102,36.04729744852667,,
34,019,107836,23,21.32868429837902,13.520556249345931,32.00349873403412,,
34,021,374875,172,45.88196065355118,39.02496591790228,52.738955389200086,,
34,023,829665,226,27.239910084190605,23.68844522769902,30.79137494068219,,
34,025,586141,153,26.102934276906065,21.96675184322,30.239116710592132,,
34,027,463896,88,18.969769086174487,15.214309515731289,23.371286073269502,,
34,029,688451,189,27.452934195752494,23.538996226842528,31.36687216466246,,
34,031,536896,190,35.38860412444868,30.35658012834947,40.420628120547896,,
34,033,61270,40,65.28480496164518,46.640421808044664,88.89937483921017,,
34,035,319926,94,29.38179453998737,23.743480804651767,35.95587533643163,,
34,037,123337,40,32.431468253646514,23.169516399611606,44.162454870788224,,
34,039,582297,198,34.00326637437596,29.2669128180702,38.73961993068173,,
34,041,93562,41,43.821209465381244,31.44685648923204,59.44841876588242,,
35,000,2082625,1266,60.788668147170036,57.44007914297311,64.13725715136697,,
35,001,621385,412,66.30349944076538,59.90108307487925,72.7059158066515,,
35,003,1963,2,101.88487009679062,-39.320355692881634,243.09009588646288,,
35,005,73375,53,72.23168654173764,54.10648985670523,94.48082443503132,,
35,006,27454,10,36.424564726451514,17.46699459507698,66.98607139949652,,
35,007,9202,5,54.33601391001955,6.708397784181834,101.96363003585728,,
35,009,55639,44,79.08122000754867,57.460535520308305,106.16284670879733,,
35,011,1573,,,,,,
35,013,243342,115,47.25859078991707,38.621093614034294,55.89608796579985,,
35,015,69437,37,53.28571222835088,37.51805891254811,73.4473351987137,,
35,017,23062,13,56.36978579481398,30.014536861520256,96.3940504646556,,
35,019,3768,6,159.23566878980893,31.820597243762535,286.6507403358553,,
35,021,345,,,,,,
35,023,3892,,,,,,
35,025,94480,45,47.629127857747676,34.74101268864783,63.731520424384854,,
35,027,16065,13,80.92125739184563,43.08716147528043,138.377814616613,,
35,028,17981,6,33.36855569768089,6.66815029278111,60.06896110258067,,
35,029,29033,23,79.22019770605863,50.21880975801564,118.8691933139291,,
35,031,85286,56,65.66142156977699,49.599932207666235,85.26681754049312,,
35,033,3164,3,94.81668773704172,-12.478495032711734,202.11187050679519,,
35,035,67603,49,72.48199044421105,53.622575549648886,95.825035269024,,
35,037,7858,8,101.80707559175363,31.2583715385272,172.35577964498006,,
35,039,39558,25,63.19834167551443,40.898634531142434,93.29321931728187,,
35,041,21545,8,37.13158505453701,11.400709378034193,62.86246073103983,,
35,043,148208,75,50.60455575947318,39.803693256404145,63.43324884542859,,
35,045,135055,87,64.41819999259562,51.596337444611244,79.45961170080622,,
35,047,21515,11,51.12712061352545,25.52247440035714,91.48054154451292,,
35,049,114198,51,44.65927599432564,33.25176433763354,58.71870030701393,,
35,051,7924,6,75.7193336698637,15.131248159325743,136.30741918040167,,
35,053,16802,19,113.08177597905012,68.08261614311829,176.59120087838116,,
35,055,24874,24,96.48629090616708,61.820587178123596,143.5639526966037,,
35,057,14225,9,63.26889279437609,21.933216168717045,104.60456942003515,,
35,059,3524,2,56.75368898978434,-21.902910960592124,135.4102889401608,,
35,061,79290,49,61.798461344431836,45.718841907969654,81.7008432247677,,
36,000,18023023,6752,37.463193605201525,36.5695905370596,38.35679667334345,,
36,001,274692,119,43.32124706944505,35.53759274216723,51.10490139672287,,
36,003,48067,15,31.20644100942435,17.466008140269448,51.470278718218,,
36,005,1500106,682,45.463453915923274,42.05131809083983,48.87558974100672,,
36,007,182864,75,41.01408697173856,32.26018117368724,51.41151317308643,,
36,009,74918,43,57.39608638778398,41.53783231261805,77.3121516997032,,
36,011,64222,27,42.041667964249015,27.70572410040916,61.16841961502616,,
36,013,117619,52,44.21054421479523,33.018549044339125,57.976246814607244,,
36,015,76100,37,48.62023653088042,34.233133465316726,67.01659151370674,,
36,017,41564,19,45.7126359349437,27.521992985195684,71.3859435366798,,
36,019,67957,28,41.202525126182735,27.378778721629164,59.549120684062274,,
36,021,42866,26,60.65413147949423,39.6212924359547,88.87235590707093,,
36,023,45777,21,45.87456583000197,28.397079284523205,70.12414691863466,,
36,025,34735,20,57.57881099755291,35.170633612793864,88.92580366395451,,
36,027,255415,83,32.496133743123934,25.88298913446866,40.283846993037244,,
36,029,851001,416,48.883608832422055,44.18604525886956,53.58117240597455,,
36,031,25533,13,50.91450280029766,27.109828422056957,87.06535040206353,,
36,033,42080,20,47.52851711026616,29.031653007138654,73.40393988278184,,
36,035,45885,20,43.58722894192002,26.62421180212258,67.31693996442105,,
36,037,51783,13,25.10476411177413,13.3672295753506,42.92991120282501,,
36,039,34584,12,34.698126301179734,17.929028188532893,60.61064378954705,,
36,041,2804,1,35.66333808844508,-34.23680456490728,105.56348074179743,,
36,043,54750,27,49.31506849315068,32.49894087993565,71.7508355162778,,
36,045,119350,61,51.11018014243821,39.09523800668835,65.65316457045336,,
36,047,2499750,857,34.283428342834284,31.988073120121875,36.57878356554669,,
36,049,26088,9,34.4986200551978,11.959521619135241,57.03771849126035,,
36,051,55018,12,21.811043658439054,11.270084533647562,38.099503886322566,,
36,053,63508,27,42.51432890344523,28.01721063765946,61.85611646589736,,
36,055,699342,321,45.900289128924044,40.878956673608755,50.92162158423933,,
36,057,49896,33,66.13756613756614,45.52605734473672,92.88173254202599,,
36,059,1305174,337,25.82031208099456,23.063528915581813,28.57709524640731,,
36,061,1039722,337,32.41251026716757,28.95189126407403,35.87312927026111,,
36,063,184755,83,44.924359286622824,35.78200140608001,55.69050244770971,,
36,065,219786,122,55.5085401253947,45.65854622510668,65.35853402568273,,
36,067,450907,205,45.46392049801844,39.24025812772442,51.68758286831246,,
36,069,97681,41,41.97336227106602,30.1208094393539,56.94160539484129,,
36,071,457919,159,34.7222980483448,29.325129637049294,40.1194664596403,,
36,073,33449,20,59.792519955753534,36.52282455500597,92.34469760732637,,
36,075,113552,55,48.43595885585459,36.488592866209736,63.04605817243145,,
36,077,52022,16,30.756218522932606,17.579836326249517,49.9461719994636,,
36,079,83817,13,15.509980075640978,8.258411170769415,26.522538289558057,,
36,081,1955782,651,33.2859183692252,30.72894549479858,35.84289124365182,,
36,083,141636,54,38.125900194865714,28.641349637482534,49.74602953607182,,
36,085,463826,157,33.84890023413953,28.55408502135765,39.143715446921405,,
36,087,429401,153,35.63103020253795,29.985058004375432,41.27700240070047,,
36,089,106764,65,60.8819452249822,46.98739999366292,77.59903695615711,,
36,091,201459,57,28.29359820112281,21.4292949746225,36.657638230589264,,
36,093,152641,73,47.82463427257421,37.48687896600464,60.13229747117846,,
36,095,25731,10,38.863627530993746,18.63662001528287,71.47159473793394,,
36,097,14463,5,34.57097421005324,4.268179244281356,64.87376917582512,,
36,099,29511,14,47.43993765036766,25.93585536342584,79.59615438933136,,
36,101,87032,32,36.7680853019579,25.149343128142018,51.90556586016691,,
36,103,1394168,483,34.644318331793585,31.554631040689614,37.734005622897556,,
36,105,73953,37,50.031776939407465,35.226988177769705,68.96221403043938,,
36,107,42558,16,37.595751680060154,21.489220484142873,61.05314534884382,,
36,109,95411,33,34.58720692582616,23.808241788399485,48.57329791027165,,
36,111,143734,58,40.352317475336385,30.64120645097873,52.164727722525335,,
36,113,50476,19,37.64165147793011,22.662733109530738,58.782101536543315,,
36,115,49198,20,40.65205902678971,24.831333764388688,62.78380808706573,,
36,117,82802,52,62.8004154489022,46.90235404997613,82.35438967763206,,
36,119,938389,268,28.5595845646102,25.14025815885097,31.978910970369434,,
36,121,32048,9,28.082875686470295,9.73539690464304,46.43035446829755,,
36,123,24982,9,36.02593867584661,12.488992074293495,59.56288527739973,,
37,000,10401941,6625,63.69003631149225,62.15635676224488,65.22371586073962,,
37,001,179644,108,60.11890182805994,48.78041153781368,71.4573921183062,,
37,003,31666,15,47.369418303543235,26.512303836238598,78.12865177630847,,
37,005,8212,4,48.70920603994155,0.9741841207988315,96.44422795908426,,
37,007,19752,24,121.5066828675577,77.8516244161931,180.7923126455711,,
37,009,19920,8,40.16064257028113,12.330737125991302,67.99054801457095,,
37,011,12235,9,73.55946056395587,25.500612995504717,121.61830813240701,,
37,013,38618,39,100.98917603190223,71.81317647065224,138.0555281626,,
37,015,13177,18,136.60165439781437,80.9587977566937,215.88950646981854,,
37,017,27074,28,103.42025559577455,68.72200877542117,149.47106428037304,,
37,019,93238,57,61.13387245543663,46.3021979910817,79.20602265488624,,
37,021,215236,111,51.57129848166664,41.97723366184496,61.16536330148831,,
37,023,72486,40,55.18306983417488,39.42359413098939,75.14367872966376,,
37,025,254716,119,46.718698472023746,38.324614180229744,55.11278276381775,,
37,027,69983,46,65.73024877470243,48.12280326503847,87.67494064356487,,
37,029,10910,8,73.32722273143905,22.514049821241684,124.14039564163642,,
37,031,51248,26,50.73368716827974,33.14092884716739,74.33660646878909,,
37,033,18268,8,43.79242391066346,13.44582239707394,74.13902542425298,,
37,035,155671,86,55.244714815219275,44.188640944151445,68.22677337586781,,
37,037,66419,39,58.7181378822325,41.754336092739244,80.26962746478097,,
37,039,20486,17,82.98350092746266,48.34094732796685,132.86462372306264,,
37,041,11938,4,33.50644999162339,0.6701289998324711,66.34277098341431,,
37,043,7972,5,62.719518314099346,7.743436579282637,117.69560004891605,,
37,045,99585,69,69.28754330471457,53.909844411151134,87.68782055032916,,
37,047,46699,40,85.65493907792458,61.19314426816199,116.63771593392593,,
37,049,95774,76,79.35347797940986,62.52151510478167,99.32271071828636,,
37,051,376570,381,101.17640810473483,91.01689626362997,111.33591994583969,,
37,053,29039,5,17.21822376803609,2.1257851995606316,32.31066233651155,,
37,055,30140,12,39.814200398142006,20.57257833019979,69.54739564756787,,
37,057,162054,104,64.17613881792488,51.84188203112312,76.51039560472664,,
37,059,39865,22,55.18625360591998,34.58493132379182,83.55265116549666,,
37,061,54111,48,88.70654765204857,65.40520563930299,117.6120126815754,,
37,063,306767,185,60.306356289952966,51.61608575983679,68.99662682006914,,
37,065,48651,66,135.66010976136153,104.91951906156358,172.59292191837127,,
37,067,398261,276,69.30128734673995,61.12525064150423,77.47732405197569,,
37,069,70646,49,69.35990714265493,51.31284113584512,91.69747557245746,,
37,071,227388,156,68.60520344081482,57.839291363782735,79.3711155178469,,
37,073,9086,8,88.04754567466432,27.03370939354466,149.061381955784,,
37,075,7082,4,56.48121999435188,1.1296243998870352,111.83281558881673,,
37,077,55834,35,62.68581867679192,43.66296952129484,87.18079909926401,,
37,079,17590,17,96.64582148948267,56.29975252761393,154.73932243266978,,
37,081,565512,366,64.7201120400628,58.08948211874732,71.35074196137829,,
37,083,45261,49,108.26097523254016,80.092065462162,143.12675060851132,,
37,085,154483,87,56.31687629059508,45.107509263685785,69.46665884435428,,
37,087,48394,35,72.32301524982435,50.37563004198818,100.58380660636249,,
37,089,95309,48,50.362505114941925,37.13333559630595,66.77337521338725,,
37,091,19388,23,118.63008046214152,75.20129480629605,178.0033675202859,,
