statecode,countycode,v155_rawvalue,v155_numerator,v155_denominator,v155_cilow,v155_cihigh,v155_sourceflag,v155_flag_CT
37,091,0.3,,,,,,
37,093,0.41,,,,,,
37,095,0.32,,,,,,
37,097,0.5,,,,,,
37,099,0.48,,,,,,
37,101,0.51,,,,,,
37,103,0.5,,,,,,
37,105,0.5,,,,,,
37,107,0.49,,,,,,
37,109,0.53,,,,,,
37,111,0.46,,,,,,
37,113,0.49,,,,,,
37,115,0.41,,,,,,
37,117,0.49,,,,,,
37,119,0.54,,,,,,
37,121,0.43,,,,,,
37,123,0.46,,,,,,
37,125,0.54,,,,,,
37,127,0.54,,,,,,
37,129,0.58,,,,,,
37,131,0.43,,,,,,
37,133,0.43,,,,,,
37,135,0.64,,,,,,
37,137,0.55,,,,,,
37,139,0.44,,,,,,
37,141,0.5,,,,,,
37,143,0.48,,,,,,
37,145,0.53,,,,,,
37,147,0.5,,,,,,
37,149,0.47,,,,,,
37,151,0.49,,,,,,
37,153,0.45,,,,,,
37,155,0.39,,,,,,
37,157,0.52,,,,,,
37,159,0.46,,,,,,
37,161,0.47,,,,,,
37,163,0.48,,,,,,
37,165,0.36,,,,,,
37,167,0.46,,,,,,
37,169,0.46,,,,,,
37,171,0.5,,,,,,
37,173,0.37,,,,,,
37,175,0.53,,,,,,
37,177,0.32,,,,,,
37,179,0.51,,,,,,
37,181,0.47,,,,,,
37,183,0.59,,,,,,
37,185,0.43,,,,,,
37,187,0.38,,,,,,
37,189,0.52,,,,,,
37,191,0.47,,,,,,
37,193,0.49,,,,,,
37,195,0.51,,,,,,
37,197,0.48,,,,,,
37,199,0.42,,,,,,
38,000,0.49,,,,,,
38,001,0.51,,,,,,
38,003,0.57,,,,,,
38,005,0.32,,,,,,
38,007,0.41,,,,,,
38,009,0.42,,,,,,
38,011,0.13,,,,,,
38,013,0.37,,,,,,
38,015,0.59,,,,,,
38,017,0.58,,,,,,
38,019,0.61,,,,,,
38,021,0.54,,,,,,
38,023,0.27,,,,,,
38,025,0.27,,,,,,
38,027,0.2,,,,,,
38,029,0.32,,,,,,
38,031,0.43,,,,,,
38,033,0.2,,,,,,
38,035,0.57,,,,,,
38,037,0.22,,,,,,
38,039,0.42,,,,,,
38,041,0.25,,,,,,
38,043,0.44,,,,,,
38,045,0.48,,,,,,
38,047,0.38,,,,,,
38,049,0.47,,,,,,
38,051,0.27,,,,,,
38,053,0.25,,,,,,
38,055,0.42,,,,,,
38,057,0.19,,,,,,
38,059,0.54,,,,,,
38,061,0.32,,,,,,
38,063,0.5,,,,,,
38,065,0.29,,,,,,
38,067,0.22,,,,,,
38,069,0.22,,,,,,
38,071,0.4,,,,,,
38,073,0.45,,,,,,
38,075,0.54,,,,,,
38,077,0.57,,,,,,
38,079,0.43,,,,,,
38,081,0.53,,,,,,
38,083,0.4,,,,,,
38,085,0.23,,,,,,
38,087,0.09,,,,,,
38,089,0.46,,,,,,
38,091,0.39,,,,,,
38,093,0.57,,,,,,
38,095,0.31,,,,,,
38,097,0.47,,,,,,
38,099,0.31,,,,,,
38,101,0.53,,,,,,
38,103,0.4,,,,,,
38,105,0.38,,,,,,
39,000,0.51,,,,,,
39,001,0.39,,,,,,
39,003,0.47,,,,,,
39,005,0.46,,,,,,
39,007,0.47,,,,,,
39,009,0.5,,,,,,
39,011,0.47,,,,,,
39,013,0.44,,,,,,
39,015,0.44,,,,,,
39,017,0.54,,,,,,
39,019,0.41,,,,,,
39,021,0.44,,,,,,
39,023,0.47,,,,,,
39,025,0.5,,,,,,
39,027,0.43,,,,,,
39,029,0.5,,,,,,
39,031,0.42,,,,,,
39,033,0.41,,,,,,
39,035,0.54,,,,,,
39,037,0.4,,,,,,
39,039,0.49,,,,,,
39,041,0.59,,,,,,
39,043,0.5,,,,,,
39,045,0.53,,,,,,
39,047,0.38,,,,,,
39,049,0.56,,,,,,
39,051,0.53,,,,,,
39,053,0.45,,,,,,
39,055,0.55,,,,,,
39,057,0.43,,,,,,
39,059,0.44,,,,,,
39,061,0.57,,,,,,
39,063,0.52,,,,,,
39,065,0.47,,,,,,
39,067,0.38,,,,,,
39,069,0.56,,,,,,
39,071,0.39,,,,,,
39,073,0.49,,,,,,
39,075,0.4,,,,,,
39,077,0.5,,,,,,
39,079,0.43,,,,,,
39,081,0.45,,,,,,
39,083,0.41,,,,,,
39,085,0.53,,,,,,
39,087,0.44,,,,,,
39,089,0.52,,,,,,
39,091,0.46,,,,,,
39,093,0.53,,,,,,
39,095,0.53,,,,,,
39,097,0.46,,,,,,
39,099,0.51,,,,,,
39,101,0.51,,,,,,
39,103,0.55,,,,,,
39,105,0.42,,,,,,
39,107,0.46,,,,,,
39,109,0.49,,,,,,
39,111,0.4,,,,,,
39,113,0.49,,,,,,
39,115,0.34,,,,,,
39,117,0.5,,,,,,
39,119,0.42,,,,,,
39,121,0.47,,,,,,
39,123,0.53,,,,,,
39,125,0.44,,,,,,
39,127,0.46,,,,,,
39,129,0.49,,,,,,
39,131,0.42,,,,,,
39,133,0.53,,,,,,
39,135,0.44,,,,,,
39,137,0.54,,,,,,
39,139,0.43,,,,,,
39,141,0.43,,,,,,
39,143,0.52,,,,,,
39,145,0.44,,,,,,
39,147,0.52,,,,,,
39,149,0.48,,,,,,
39,151,0.52,,,,,,
39,153,0.56,,,,,,
39,155,0.49,,,,,,
39,157,0.37,,,,,,
39,159,0.51,,,,,,
39,161,0.5,,,,,,
39,163,0.4,,,,,,
39,165,0.54,,,,,,
39,167,0.5,,,,,,
39,169,0.48,,,,,,
39,171,0.49,,,,,,
39,173,0.54,,,,,,
39,175,0.43,,,,,,
40,000,0.44,,,,,,
40,001,0.39,,,,,,
40,003,0.35,,,,,,
40,005,0.34,,,,,,
40,007,0.31,,,,,,
40,009,0.45,,,,,,
40,011,0.4,,,,,,
40,013,0.41,,,,,,
40,015,0.44,,,,,,
40,017,0.47,,,,,,
40,019,0.43,,,,,,
40,021,0.43,,,,,,
40,023,0.31,,,,,,
40,025,0.18,,,,,,
40,027,0.49,,,,,,
40,029,0.3,,,,,,
40,031,0.41,,,,,,
40,033,0.38,,,,,,
40,035,0.4,,,,,,
40,037,0.45,,,,,,
40,039,0.46,,,,,,
40,041,0.37,,,,,,
40,043,0.42,,,,,,
40,045,0.44,,,,,,
40,047,0.49,,,,,,
40,049,0.45,,,,,,
40,051,0.39,,,,,,
40,053,0.41,,,,,,
40,055,0.31,,,,,,
40,057,0.45,,,,,,
40,059,0.37,,,,,,
40,061,0.38,,,,,,
40,063,0.34,,,,,,
40,065,0.25,,,,,,
40,067,0.19,,,,,,
40,069,0.35,,,,,,
40,071,0.41,,,,,,
40,073,0.52,,,,,,
40,075,0.4,,,,,,
40,077,0.38,,,,,,
40,079,0.4,,,,,,
40,081,0.45,,,,,,
40,083,0.41,,,,,,
40,085,0.37,,,,,,
40,087,0.45,,,,,,
40,089,0.32,,,,,,
40,091,0.4,,,,,,
40,093,0.34,,,,,,
40,095,0.43,,,,,,
40,097,0.34,,,,,,
40,099,0.41,,,,,,
40,101,0.42,,,,,,
40,103,0.47,,,,,,
40,105,0.41,,,,,,
40,107,0.4,,,,,,
40,109,0.47,,,,,,
40,111,0.36,,,,,,
40,113,0.31,,,,,,
40,115,0.32,,,,,,
40,117,0.41,,,,,,
40,119,0.49,,,,,,
40,121,0.4,,,,,,
40,123,0.43,,,,,,
40,125,0.48,,,,,,
40,127,0.25,,,,,,
40,129,0.27,,,,,,
40,131,0.4,,,,,,
40,133,0.39,,,,,,
40,135,0.42,,,,,,
40,137,0.3,,,,,,
40,139,0.36,,,,,,
40,141,0.43,,,,,,
40,143,0.5,,,,,,
40,145,0.43,,,,,,
40,147,0.51,,,,,,
40,149,0.39,,,,,,
40,151,0.43,,,,,,
40,153,0.41,,,,,,
41,000,0.41,,,,,,
41,001,0.28,,,,,,
41,003,0.54,,,,,,
41,005,0.47,,,,,,
41,007,0.41,,,,,,
41,009,0.38,,,,,,
41,011,0.41,,,,,,
41,013,0.32,,,,,,
41,015,0.31,,,,,,
41,017,0.53,,,,,,
41,019,0.3,,,,,,
41,021,0.29,,,,,,
41,023,0.24,,,,,,
41,025,0.29,,,,,,
41,027,0.37,,,,,,
41,029,0.45,,,,,,
41,031,0.37,,,,,,
41,033,0.35,,,,,,
41,035,0.34,,,,,,
41,037,0.13,,,,,,
41,039,0.48,,,,,,
41,041,0.29,,,,,,
41,043,0.37,,,,,,
41,045,0.34,,,,,,
41,047,0.41,,,,,,
41,049,0.3,,,,,,
41,051,0.48,,,,,,
41,053,0.44,,,,,,
41,055,0.21,,,,,,
41,057,0.24,,,,,,
41,059,0.33,,,,,,
41,061,0.26,,,,,,
41,063,0.25,,,,,,
41,065,0.32,,,,,,
41,067,0.49,,,,,,
41,069,0.13,,,,,,
41,071,0.44,,,,,,
42,000,0.55,,,,,,
42,001,0.55,,,,,,
42,003,0.54,,,,,,
42,005,0.44,,,,,,
42,007,0.49,,,,,,
42,009,0.39,,,,,,
42,011,0.55,,,,,,
42,013,0.46,,,,,,
42,015,0.47,,,,,,
42,017,0.61,,,,,,
42,019,0.51,,,,,,
42,021,0.43,,,,,,
42,023,0.42,,,,,,
42,025,0.55,,,,,,
42,027,0.6,,,,,,
42,029,0.63,,,,,,
42,031,0.45,,,,,,
42,033,0.46,,,,,,
42,035,0.54,,,,,,
42,037,0.55,,,,,,
42,039,0.44,,,,,,
42,041,0.53,,,,,,
42,043,0.51,,,,,,
42,045,0.6,,,,,,
42,047,0.52,,,,,,
42,049,0.56,,,,,,
42,051,0.49,,,,,,
42,053,0.42,,,,,,
42,055,0.47,,,,,,
42,057,0.35,,,,,,
42,059,0.42,,,,,,
42,061,0.45,,,,,,
42,063,0.47,,,,,,
42,065,0.45,,,,,,
42,067,0.52,,,,,,
42,069,0.55,,,,,,
42,071,0.6,,,,,,
42,073,0.5,,,,,,
42,075,0.52,,,,,,
42,077,0.6,,,,,,
42,079,0.53,,,,,,
42,081,0.53,,,,,,
42,083,0.42,,,,,,
42,085,0.47,,,,,,
42,087,0.58,,,,,,
42,089,0.5,,,,,,
42,091,0.64,,,,,,
42,093,0.62,,,,,,
42,095,0.59,,,,,,
42,097,0.54,,,,,,
42,099,0.49,,,,,,
42,101,0.49,,,,,,
42,103,0.48,,,,,,
42,105,0.27,,,,,,
42,107,0.55,,,,,,
42,109,0.57,,,,,,
42,111,0.4,,,,,,
42,113,0.41,,,,,,
42,115,0.44,,,,,,
42,117,0.39,,,,,,
42,119,0.57,,,,,,
42,121,0.48,,,,,,
42,123,0.45,,,,,,
42,125,0.51,,,,,,
42,127,0.47,,,,,,
42,129,0.52,,,,,,
42,131,0.51,,,,,,
42,133,0.57,,,,,,
44,000,0.52,,,,,,
44,001,0.62,,,,,,
44,003,0.52,,,,,,
44,005,0.56,,,,,,
44,007,0.49,,,,,,
44,009,0.56,,,,,,
45,000,0.5,,,,,,
45,001,0.3,,,,,,
45,003,0.52,,,,,,
45,005,0.28,,,,,,
45,007,0.54,,,,,,
45,009,0.25,,,,,,
45,011,0.36,,,,,,
45,013,0.55,,,,,,
45,015,0.48,,,,,,
45,017,0.37,,,,,,
45,019,0.52,,,,,,
45,021,0.32,,,,,,
45,023,0.45,,,,,,
45,025,0.47,,,,,,
45,027,0.42,,,,,,
45,029,0.34,,,,,,
45,031,0.41,,,,,,
45,033,0.43,,,,,,
45,035,0.45,,,,,,
45,037,0.36,,,,,,
45,039,0.36,,,,,,
45,041,0.46,,,,,,
45,043,0.49,,,,,,
45,045,0.54,,,,,,
45,047,0.55,,,,,,
45,049,0.31,,,,,,
45,051,0.49,,,,,,
45,053,0.43,,,,,,
45,055,0.5,,,,,,
45,057,0.52,,,,,,
45,059,0.44,,,,,,
45,061,0.39,,,,,,
45,063,0.52,,,,,,
45,065,0.51,,,,,,
45,067,0.35,,,,,,
45,069,0.35,,,,,,
45,071,0.55,,,,,,
45,073,0.49,,,,,,
45,075,0.41,,,,,,
45,077,0.54,,,,,,
45,079,0.52,,,,,,
45,081,0.34,,,,,,
45,083,0.52,,,,,,
45,085,0.5,,,,,,
45,087,0.41,,,,,,
45,089,0.34,,,,,,
45,091,0.53,,,,,,
46,000,0.48,,,,,,
46,003,0.42,,,,,,
46,005,0.52,,,,,,
46,007,0.09,,,,,,
46,009,0.3,,,,,,
46,011,0.54,,,,,,
46,013,0.58,,,,,,
46,015,0.48,,,,,,
46,017,0.39,,,,,,
46,019,0.36,,,,,,
46,021,0.14,,,,,,
46,023,0.26,,,,,,
46,025,0.35,,,,,,
46,027,0.61,,,,,,
46,029,0.59,,,,,,
46,031,0.11,,,,,,
46,033,0.4,,,,,,
46,035,0.52,,,,,,
46,037,0.19,,,,,,
46,039,0.42,,,,,,
46,041,0.22,,,,,,
46,043,0.34,,,,,,
46,045,0.42,,,,,,
46,047,0.18,,,,,,
46,049,0.18,,,,,,
46,051,0.41,,,,,,
46,053,0.3,,,,,,
46,055,0.11,,,,,,
46,057,0.4,,,,,,
46,059,0.6,,,,,,
46,061,0.43,,,,,,
46,063,0.26,,,,,,
46,065,0.58,,,,,,
46,067,0.32,,,,,,
46,069,0.39,,,,,,
46,071,0.08,,,,,,
46,073,0.28,,,,,,
46,075,0.29,,,,,,
46,077,0.47,,,,,,
46,079,0.59,,,,,,
46,081,0.52,,,,,,
46,083,0.56,,,,,,
46,085,0.33,,,,,,
46,087,0.51,,,,,,
46,089,0.2,,,,,,
46,091,0.15,,,,,,
46,093,0.43,,,,,,
46,095,0.16,,,,,,
46,097,0.3,,,,,,
46,099,0.6,,,,,,
46,101,0.44,,,,,,
46,102,0.17,,,,,,
46,103,0.49,,,,,,
46,105,0.13,,,,,,
46,107,0.48,,,,,,
46,109,0.27,,,,,,
46,111,0.36,,,,,,
46,115,0.28,,,,,,
46,117,0.51,,,,,,
46,119,0.34,,,,,,
46,121,0.12,,,,,,
46,123,0.18,,,,,,
46,125,0.38,,,,,,
46,127,0.51,,,,,,
46,129,0.1,,,,,,
46,135,0.63,,,,,,
46,137,0.16,,,,,,
47,000,0.49,,,,,,
47,001,0.58,,,,,,
47,003,0.46,,,,,,
47,005,0.4,,,,,,
47,007,0.36,,,,,,
47,009,0.53,,,,,,
47,011,0.44,,,,,,
47,013,0.45,,,,,,
47,015,0.45,,,,,,
47,017,0.43,,,,,,
47,019,0.41,,,,,,
47,021,0.46,,,,,,
47,023,0.45,,,,,,
47,025,0.39,,,,,,
47,027,0.34,,,,,,
47,029,0.46,,,,,,
47,031,0.5,,,,,,
47,033,0.38,,,,,,
47,035,0.48,,,,,,
47,037,0.53,,,,,,
47,039,0.39,,,,,,
47,041,0.48,,,,,,
47,043,0.5,,,,,,
47,045,0.47,,,,,,
47,047,0.49,,,,,,
47,049,0.41,,,,,,
47,051,0.5,,,,,,
47,053,0.46,,,,,,
47,055,0.48,,,,,,
47,057,0.45,,,,,,
47,059,0.49,,,,,,
47,061,0.35,,,,,,
47,063,0.48,,,,,,
47,065,0.52,,,,,,
47,067,0.2,,,,,,
47,069,0.44,,,,,,
47,071,0.44,,,,,,
47,073,0.39,,,,,,
47,075,0.38,,,,,,
47,077,0.41,,,,,,
47,079,0.48,,,,,,
47,081,0.38,,,,,,
47,083,0.45,,,,,,
47,085,0.44,,,,,,
47,087,0.41,,,,,,
47,089,0.49,,,,,,
47,091,0.38,,,,,,
47,093,0.58,,,,,,
47,095,0.34,,,,,,
47,097,0.45,,,,,,
47,099,0.43,,,,,,
47,101,0.38,,,,,,
47,103,0.46,,,,,,
47,105,0.57,,,,,,
47,107,0.44,,,,,,
47,109,0.45,,,,,,
47,111,0.48,,,,,,
47,113,0.53,,,,,,
47,115,0.46,,,,,,
47,117,0.46,,,,,,
47,119,0.48,,,,,,
47,121,0.39,,,,,,
47,123,0.44,,,,,,
47,125,0.45,,,,,,
47,127,0.47,,,,,,
47,129,0.39,,,,,,
47,131,0.43,,,,,,
47,133,0.47,,,,,,
47,135,0.37,,,,,,
47,137,0.37,,,,,,
47,139,0.41,,,,,,
47,141,0.48,,,,,,
47,143,0.4,,,,,,
47,145,0.54,,,,,,
47,147,0.48,,,,,,
47,149,0.51,,,,,,
47,151,0.4,,,,,,
47,153,0.41,,,,,,
47,155,0.47,,,,,,
47,157,0.5,,,,,,
47,159,0.5,,,,,,
47,161,0.38,,,,,,
47,163,0.49,,,,,,
47,165,0.51,,,,,,
47,167,0.45,,,,,,
47,169,0.47,,,,,,
47,171,0.45,,,,,,
47,173,0.5,,,,,,
47,175,0.4,,,,,,
47,177,0.46,,,,,,
47,179,0.49,,,,,,
47,181,0.41,,,,,,
47,183,0.35,,,,,,
47,185,0.44,,,,,,
47,187,0.59,,,,,,
47,189,0.53,,,,,,
48,000,0.45,,,,,,
48,001,0.41,,,,,,
48,003,0.2,,,,,,
48,005,0.44,,,,,,
48,007,0.48,,,,,,
48,009,0.43,,,,,,
48,011,0.33,,,,,,
48,013,0.33,,,,,,
48,015,0.39,,,,,,
48,017,0.35,,,,,,
48,019,0.39,,,,,,
48,021,0.4,,,,,,
48,023,0.34,,,,,,
48,025,0.32,,,,,,
48,027,0.34,,,,,,
48,029,0.39,,,,,,
48,031,0.44,,,,,,
48,033,0.09,,,,,,
48,035,0.26,,,,,,
48,037,0.4,,,,,,
48,039,0.42,,,,,,
48,041,0.54,,,,,,
48,043,0.29,,,,,,
48,045,0.36,,,,,,
48,047,0.34,,,,,,
48,049,0.38,,,,,,
48,051,0.4,,,,,,
48,053,0.43,,,,,,
48,055,0.41,,,,,,
48,057,0.26,,,,,,
48,059,0.34,,,,,,
48,061,0.41,,,,,,
48,063,0.36,,,,,,
48,065,0.33,,,,,,
48,067,0.36,,,,,,
48,069,0.16,,,,,,
48,071,0.32,,,,,,
48,073,0.41,,,,,,
48,075,0.25,,,,,,
48,077,0.42,,,,,,
48,079,0.23,,,,,,
48,081,0.39,,,,,,
48,083,0.26,,,,,,
48,085,0.54,,,,,,
48,087,0.13,,,,,,
48,089,0.41,,,,,,
48,091,0.45,,,,,,
48,093,0.23,,,,,,
48,095,0.43,,,,,,
48,097,0.41,,,,,,
48,099,0.27,,,,,,
48,101,0.19,,,,,,
48,103,0.18,,,,,,
48,105,0.15,,,,,,
48,107,0.41,,,,,,
48,109,0.13,,,,,,
48,111,0.23,,,,,,
48,113,0.52,,,,,,
48,115,0.29,,,,,,
48,117,0.38,,,,,,
48,119,0.4,,,,,,
48,121,0.51,,,,,,
48,123,0.36,,,,,,
48,125,0.25,,,,,,
48,127,0.3,,,,,,
48,129,0.23,,,,,,
48,131,0.29,,,,,,
48,133,0.31,,,,,,
48,135,0.38,,,,,,
48,137,0.25,,,,,,
48,139,0.47,,,,,,
48,141,0.33,,,,,,
48,143,0.43,,,,,,
48,145,0.34,,,,,,
48,147,0.42,,,,,,
48,149,0.48,,,,,,
48,151,0.13,,,,,,
48,153,0.3,,,,,,
48,155,0.32,,,,,,
48,157,0.51,,,,,,
48,159,0.38,,,,,,
48,161,0.32,,,,,,
48,163,0.31,,,,,,
48,165,0.21,,,,,,
48,167,0.47,,,,,,
48,169,0.32,,,,,,
48,171,0.49,,,,,,
48,173,0.39,,,,,,
48,175,0.41,,,,,,
48,177,0.39,,,,,,
48,179,0.3,,,,,,
48,181,0.47,,,,,,
48,183,0.48,,,,,,
48,185,0.43,,,,,,
48,187,0.36,,,,,,
48,189,0.31,,,,,,
48,191,0.29,,,,,,
48,193,0.17,,,,,,
48,195,0.36,,,,,,
48,197,0.34,,,,,,
48,199,0.41,,,,,,
48,201,0.47,,,,,,
48,203,0.45,,,,,,
48,205,0.18,,,,,,
48,207,0.37,,,,,,
48,209,0.49,,,,,,
48,211,0.34,,,,,,
48,213,0.46,,,,,,
48,215,0.42,,,,,,
48,217,0.34,,,,,,
48,219,0.31,,,,,,
48,221,0.47,,,,,,
48,223,0.45,,,,,,
48,225,0.37,,,,,,
48,227,0.29,,,,,,
48,229,0.17,,,,,,
48,231,0.4,,,,,,
48,233,0.39,,,,,,
48,235,0.42,,,,,,
48,237,0.34,,,,,,
48,239,0.35,,,,,,
48,241,0.36,,,,,,
48,243,0.3,,,,,,
48,245,0.42,,,,,,
48,247,0.28,,,,,,
48,249,0.36,,,,,,
48,251,0.42,,,,,,
48,253,0.33,,,,,,
48,255,0.44,,,,,,
48,257,0.46,,,,,,
48,259,0.46,,,,,,
48,261,0.46,,,,,,
48,263,0.13,,,,,,
48,265,0.45,,,,,,
48,267,0.31,,,,,,
48,269,,,,,,,
48,271,0.29,,,,,,
48,273,0.39,,,,,,
48,275,0.17,,,,,,
48,277,0.46,,,,,,
48,279,0.28,,,,,,
48,281,0.27,,,,,,
48,283,0.23,,,,,,
48,285,0.44,,,,,,
48,287,0.45,,,,,,
48,289,0.38,,,,,,
48,291,0.34,,,,,,
48,293,0.36,,,,,,
48,295,0.29,,,,,,
48,297,0.3,,,,,,
48,299,0.37,,,,,,
48,301,,,,,,,
48,303,0.44,,,,,,
48,305,0.28,,,,,,
48,307,0.3,,,,,,
48,309,0.48,,,,,,
48,311,0.29,,,,,,
48,313,0.38,,,,,,
48,315,0.37,,,,,,
48,317,0.22,,,,,,
48,319,0.44,,,,,,
48,321,0.36,,,,,,
48,323,0.26,,,,,,
48,325,0.36,,,,,,
48,327,0.38,,,,,,
48,329,0.4,,,,,,
48,331,0.39,,,,,,
48,333,0.19,,,,,,
48,335,0.19,,,,,,
48,337,0.31,,,,,,
48,339,0.47,,,,,,
48,341,0.36,,,,,,
48,343,0.36,,,,,,
48,345,0.31,,,,,,
48,347,0.47,,,,,,
48,349,0.42,,,,,,
48,351,0.34,,,,,,
48,353,0.33,,,,,,
48,355,0.42,,,,,,
48,357,0.29,,,,,,
48,359,0.35,,,,,,
48,361,0.41,,,,,,
48,363,0.45,,,,,,
48,365,0.37,,,,,,
48,367,0.41,,,,,,
48,369,0.3,,,,,,
48,371,0.17,,,,,,
48,373,0.43,,,,,,
48,375,0.45,,,,,,
48,377,0.2,,,,,,
48,379,0.36,,,,,,
48,381,0.48,,,,,,
48,383,0.2,,,,,,
48,385,0.33,,,,,,
48,387,0.42,,,,,,
48,389,0.3,,,,,,
48,391,0.28,,,,,,
48,393,0.37,,,,,,
48,395,0.43,,,,,,
48,397,0.5,,,,,,
48,399,0.36,,,,,,
48,401,0.43,,,,,,
48,403,0.34,,,,,,
48,405,0.42,,,,,,
48,407,0.38,,,,,,
48,409,0.4,,,,,,
48,411,0.29,,,,,,
48,413,0.28,,,,,,
48,415,0.28,,,,,,
48,417,0.43,,,,,,
48,419,0.4,,,,,,
48,421,0.32,,,,,,
48,423,0.49,,,,,,
48,425,0.47,,,,,,
48,427,0.3,,,,,,
48,429,0.34,,,,,,
48,431,0.39,,,,,,
48,433,0.13,,,,,,
48,435,0.25,,,,,,
48,437,0.26,,,,,,
48,439,0.48,,,,,,
48,441,0.43,,,,,,
48,443,0.21,,,,,,
48,445,0.4,,,,,,
48,447,0.18,,,,,,
48,449,0.32,,,,,,
48,451,0.51,,,,,,
48,453,0.54,,,,,,
48,455,0.38,,,,,,
48,457,0.31,,,,,,
48,459,0.42,,,,,,
48,461,0.13,,,,,,
48,463,0.31,,,,,,
48,465,0.3,,,,,,
48,467,0.35,,,,,,
48,469,0.48,,,,,,
48,471,0.42,,,,,,
48,473,0.42,,,,,,
48,475,0.24,,,,,,
48,477,0.4,,,,,,
48,479,0.36,,,,,,
48,481,0.38,,,,,,
48,483,0.32,,,,,,
48,485,0.43,,,,,,
48,487,0.46,,,,,,
48,489,0.43,,,,,,
48,491,0.52,,,,,,
48,493,0.33,,,,,,
48,495,0.18,,,,,,
48,497,0.41,,,,,,
48,499,0.37,,,,,,
48,501,0.21,,,,,,
48,503,0.36,,,,,,
48,505,0.31,,,,,,
48,507,0.21,,,,,,
49,000,0.47,,,,,,
49,001,0.21,,,,,,
49,003,0.45,,,,,,
49,005,0.51,,,,,,
49,007,0.49,,,,,,
49,009,0.54,,,,,,
49,011,0.5,,,,,,
49,013,0.24,,,,,,
49,015,0.41,,,,,,
49,017,0.24,,,,,,
49,019,0.46,,,,,,
49,021,0.42,,,,,,
49,023,0.47,,,,,,
49,025,0.39,,,,,,
49,027,0.44,,,,,,
49,029,0.46,,,,,,
49,031,0.31,,,,,,
49,033,0.41,,,,,,
49,035,0.51,,,,,,
49,037,0.19,,,,,,
49,039,0.41,,,,,,
49,041,0.42,,,,,,
49,043,0.58,,,,,,
49,045,0.43,,,,,,
49,047,0.37,,,,,,
49,049,0.49,,,,,,
49,051,0.5,,,,,,
49,053,0.46,,,,,,
49,055,0.2,,,,,,
49,057,0.43,,,,,,
50,000,0.5,,,,,,
50,001,0.59,,,,,,
50,003,0.55,,,,,,
50,005,0.27,,,,,,
50,007,0.59,,,,,,
50,009,0.3,,,,,,
50,011,0.37,,,,,,
50,013,0.51,,,,,,
50,015,0.57,,,,,,
50,017,0.48,,,,,,
50,019,0.33,,,,,,
50,021,0.52,,,,,,
50,023,0.59,,,,,,
50,025,0.41,,,,,,
50,027,0.45,,,,,,
51,000,0.5,,,,,,
51,001,0.45,,,,,,
51,003,0.62,,,,,,
51,005,0.5,,,,,,
51,007,0.45,,,,,,
51,009,0.54,,,,,,
51,011,0.53,,,,,,
51,013,0.53,,,,,,
51,015,0.55,,,,,,
51,017,0.41,,,,,,
51,019,,,,,,,
51,021,0.37,,,,,,
51,023,0.51,,,,,,
51,025,0.5,,,,,,
51,027,0.36,,,,,,
51,029,0.37,,,,,,
51,031,0.54,,,,,,
51,033,0.45,,,,,,
51,035,0.38,,,,,,
51,036,0.47,,,,,,
51,037,0.42,,,,,,
51,041,0.51,,,,,,
51,043,0.51,,,,,,
51,045,0.46,,,,,,
51,047,0.49,,,,,,
51,049,0.44,,,,,,
51,051,0.43,,,,,,
51,053,0.47,,,,,,
51,057,0.51,,,,,,
51,059,0.52,,,,,,
51,061,0.52,,,,,,
51,063,0.34,,,,,,
51,065,0.59,,,,,,
51,067,0.35,,,,,,
51,069,0.51,,,,,,
51,071,0.37,,,,,,
51,073,0.51,,,,,,
51,075,0.58,,,,,,
51,077,0.38,,,,,,
51,079,0.56,,,,,,
51,081,0.46,,,,,,
51,083,0.42,,,,,,
51,085,0.56,,,,,,
51,087,0.58,,,,,,
51,089,0.4,,,,,,
51,091,0.43,,,,,,
51,093,0.48,,,,,,
51,095,0.57,,,,,,
51,097,0.47,,,,,,
51,099,0.39,,,,,,
51,101,0.51,,,,,,
51,103,0.51,,,,,,
51,105,0.38,,,,,,
51,107,0.52,,,,,,
51,109,0.52,,,,,,
51,111,0.5,,,,,,
51,113,0.54,,,,,,
51,115,0.54,,,,,,
51,117,0.51,,,,,,
51,119,0.49,,,,,,
51,121,0.59,,,,,,
51,125,0.54,,,,,,
51,127,0.5,,,,,,
51,131,0.5,,,,,,
51,133,0.43,,,,,,
51,135,0.5,,,,,,
51,137,0.53,,,,,,
51,139,0.32,,,,,,
51,141,0.35,,,,,,
51,143,0.52,,,,,,
51,145,0.53,,,,,,
51,147,0.49,,,,,,
51,149,0.42,,,,,,
51,153,0.47,,,,,,
51,155,0.49,,,,,,
51,157,0.5,,,,,,
51,159,0.5,,,,,,
51,161,0.56,,,,,,
51,163,0.41,,,,,,
51,165,0.51,,,,,,
51,167,0.46,,,,,,
51,169,0.54,,,,,,
51,171,0.38,,,,,,
51,173,0.47,,,,,,
51,175,0.49,,,,,,
51,177,0.43,,,,,,
51,179,0.44,,,,,,
51,181,0.45,,,,,,
51,183,0.44,,,,,,
51,185,0.38,,,,,,
51,187,0.36,,,,,,
51,191,0.53,,,,,,
51,193,0.39,,,,,,
51,195,0.48,,,,,,
51,197,0.4,,,,,,
51,199,0.55,,,,,,
51,510,0.5,,,,,,
51,520,0.51,,,,,,
51,530,0.36,,,,,,
