statecode,countycode,v149_numerator,v149_denominator,v149_rawvalue,v149_cilow,v149_cihigh,relative_standard_error,v149_sourceflag,v149_flag_CT
29,213,239,3305,0.07231467473524962,0.024805059811285946,0.1198242896592133,0.3351961346676201,,
29,215,,,,,,0.902750149586449,,
29,217,209,1132,0.18462897526501768,0.09573186553496624,0.27352608499506914,0.24565845184654386,,
29,219,,,,,,0.4759472343093335,,
29,221,,,,,,0.6422967410419096,,
29,223,,,,,,0.5273720087494026,,
29,225,423,2194,0.1927985414767548,0.11986519921819366,0.2657318837353159,0.19300399589337955,,
29,227,,,,,,19.38361832858245,,
29,229,,,,,,0.3511004227337978,,
29,510,820,12536,0.06541161455009573,0.042275474414405725,0.08854775468578573,0.1804595898089907,,
30,000,4110,54423,0.07551954137037649,0.06569966109494554,0.08533942164580743,0.06634233877424135,,
30,001,,,,,,0.5049026873434821,,
30,003,123,1074,0.11452513966480447,0.03994289009118199,0.18910738923842696,0.3322603950641719,,
30,005,145,443,0.327313769751693,0.16474681268043984,0.4898807268229462,0.2534031033869288,,
30,007,,,,,,1.03885182644116,,
30,009,,,,,,0.9372687579567738,,
30,011,,,,,,Inf,,
30,013,,,,,,0.3883785702868238,,
30,015,,,,,,0.8265243702435364,,
30,017,,,,,,0.6121649603244036,,
30,019,,,,,,Inf,,
30,021,,,,,,3.651458837965324,,
30,023,,,,,,1.8424126237440235,,
30,025,,,,,,Inf,,
30,027,,,,,,2.111547527763758,,
30,029,304,4950,0.061414141414141414,0.0321758873310108,0.09065239549727203,0.24289970077788756,,
30,031,289,7625,0.03790163934426229,0.015370725761599948,0.060432552926924635,0.30329464032872044,,
30,033,,,,,,17.73165232289262,,
30,035,259,765,0.338562091503268,0.18580200493292093,0.49132217807361506,0.23020539403182474,,
30,037,,,,,,Inf,,
30,039,,,,,,0.6058735908227294,,
30,041,147,996,0.14759036144578314,0.055098201895592405,0.24008252099597388,0.3197354953213591,,
30,043,,,,,,0.5828920170004186,,
30,045,,,,,,17.732856216901375,,
30,047,,,,,,0.3502487258702516,,
30,049,,,,,,0.428703453770206,,
30,051,,,,,,0.8117039492723492,,
30,053,,,,,,1.115704386817976,,
30,055,,,,,,Inf,,
30,057,,,,,,2.598371954037453,,
30,059,,,,,,Inf,,
30,061,,,,,,0.9680421904228285,,
30,063,346,6319,0.054755499287862004,0.023894593840418758,0.08561640473530525,0.28755759927213914,,
30,065,,,,,,0.41272102443775316,,
30,067,,,,,,0.4838698077760277,,
30,069,,,,,,Inf,,
30,071,,,,,,17.731532818191813,,
30,073,,,,,,0.4114069947258409,,
30,075,,,,,,1.347396831910769,,
30,077,,,,,,2.5709138114579146,,
30,079,,,,,,Inf,,
30,081,,,,,,0.4115593719449458,,
30,083,,,,,,1.8238192405656368,,
30,085,,,,,,1.2404301762430927,,
30,087,,,,,,0.6724550871913559,,
30,089,,,,,,0.3808848370976992,,
30,091,,,,,,0.9560901152141007,,
30,093,251,1556,0.16131105398457585,0.061895678458669695,0.26072642951048197,0.314436792256098,,
30,095,,,,,,12.09674354063342,,
30,097,,,,,,1.2112788775897723,,
30,099,,,,,,0.8088424434072833,,
30,101,,,,,,0.8502516637755898,,
30,103,,,,,,4.1441013520462215,,
30,105,,,,,,0.565845570106836,,
30,107,,,,,,Inf,,
30,109,,,,,,Inf,,
30,111,566,7961,0.07109659590503706,0.037586411634127764,0.10460678017594635,0.2404761096314171,,
31,000,4710,109977,0.04282713658310374,0.036655405145061215,0.048998868021146266,0.07352447120343197,,
31,001,,,,,,0.4759961937529905,,
31,003,,,,,,0.5539478442055071,,
31,005,,,,,,2.786676143077123,,
31,007,,,,,,Inf,,
31,009,,,,,,Inf,,
31,011,,,,,,1.6508835800689725,,
31,013,,,,,,1.7777872331982512,,
31,015,,,,,,Inf,,
31,017,,,,,,Inf,,
31,019,,,,,,0.580028623675946,,
31,021,,,,,,0.5621188071673234,,
31,023,,,,,,Inf,,
31,025,,,,,,0.7106360177610612,,
31,027,,,,,,0.6449269543969801,,
31,029,,,,,,Inf,,
31,031,,,,,,1.1955481711750333,,
31,033,,,,,,3.2216814091530535,,
31,035,,,,,,3.48485891233248,,
31,037,,,,,,Inf,,
31,039,,,,,,2.81912720561321,,
31,041,,,,,,2.2703305295163108,,
31,043,,,,,,0.9921523975435291,,
31,045,,,,,,0.890929239863445,,
31,047,,,,,,1.7421826830018066,,
31,049,,,,,,Inf,,
31,051,,,,,,6.123404194718271,,
31,053,,,,,,0.4234192294435471,,
31,055,1694,30754,0.05508226572153216,0.03938370924371387,0.07078082219935045,0.1454091890703153,,
31,057,,,,,,Inf,,
31,059,,,,,,4.121875309439696,,
31,061,,,,,,3.3241348084338154,,
31,063,,,,,,1.9939956783511723,,
31,065,,,,,,7.524734388457376,,
31,067,,,,,,0.5816846119467195,,
31,069,,,,,,3.852843695602361,,
31,071,,,,,,Inf,,
31,073,,,,,,2.446769684538446,,
31,075,,,,,,2.7903948638847993,,
31,077,,,,,,1.6415900765168046,,
31,079,,,,,,0.3904216041662888,,
31,081,,,,,,0.8395297555595266,,
31,083,,,,,,1.2891504956037312,,
31,085,,,,,,Inf,,
31,087,,,,,,5.453227311029436,,
31,089,,,,,,1.211516980241151,,
31,091,,,,,,Inf,,
31,093,,,,,,Inf,,
31,095,,,,,,Inf,,
31,097,,,,,,2.141444297979485,,
31,099,,,,,,6.121902641901154,,
31,101,,,,,,1.7069148140285486,,
31,103,,,,,,4.085284758281786,,
31,105,,,,,,2.936910510700131,,
31,107,,,,,,2.780537106076613,,
31,109,507,20391,0.024863910548771517,0.013467828842665727,0.036259992254877305,0.233846055296465,,
31,111,196,1908,0.10272536687631027,0.03556302831007421,0.16988770544254633,0.3335738806340546,,
31,113,,,,,,Inf,,
31,115,,,,,,Inf,,
31,117,,,,,,Inf,,
31,119,,,,,,0.46449906338806646,,
31,121,,,,,,Inf,,
31,123,,,,,,0.5850458871691911,,
31,125,,,,,,Inf,,
31,127,,,,,,1.1170891113220447,,
31,129,,,,,,0.8976436936594309,,
31,131,,,,,,1.4905330272892368,,
31,133,,,,,,Inf,,
31,135,,,,,,1.5797968080484626,,
31,137,,,,,,5.652996778247964,,
31,139,,,,,,0.9367559499012751,,
31,141,,,,,,1.168673854058183,,
31,143,,,,,,0.8169263170394061,,
31,145,,,,,,Inf,,
31,147,,,,,,0.9258207115272583,,
31,149,,,,,,Inf,,
31,151,,,,,,1.3103242588231314,,
31,153,568,11112,0.051115910727141826,0.028030616686305323,0.07420120476797833,0.23042162563036725,,
31,155,,,,,,0.7720143881315262,,
31,157,,,,,,0.5796122671679333,,
31,159,,,,,,2.786249124400187,,
31,161,,,,,,1.8517374850135973,,
31,163,,,,,,0.6499282674979865,,
31,165,,,,,,Inf,,
31,167,,,,,,0.8964030825447823,,
31,169,,,,,,1.4540565879936724,,
31,171,,,,,,Inf,,
31,173,,,,,,0.40053210808827794,,
31,175,,,,,,8.13185254532361,,
31,177,,,,,,15.306511694095713,,
31,179,,,,,,2.0363112797254903,,
31,181,,,,,,1.3425049808046188,,
31,183,,,,,,Inf,,
31,185,,,,,,0.8247758346155517,,
32,000,14682,149510,0.09820078924486657,0.08960697746494908,0.10679460102478405,0.04464931372357461,,
32,001,,,,,,1.4473503843153923,,
32,003,11352,109534,0.10363905271422572,0.09344055038918128,0.11383755503927015,0.050206146973625826,,
32,005,,,,,,0.5277001895236333,,
32,007,,,,,,0.3780537835025663,,
32,009,,,,,,4.600566775939606,,
32,011,,,,,,1.0631225969402183,,
32,013,,,,,,0.7688660681844534,,
32,015,,,,,,2.677635623050953,,
32,017,,,,,,1.5765626564007673,,
32,019,,,,,,0.49663492642054136,,
32,021,,,,,,0.8154687892826542,,
32,023,387,2166,0.1786703601108033,0.06367546314435238,0.2936652570772542,0.32837492331030527,,
32,027,,,,,,2.2653781672068725,,
32,029,,,,,,Inf,,
32,031,1904,23874,0.07975203149870151,0.05986827941284943,0.09963578358455359,0.12720392548920442,,
32,033,,,,,,0.9322075780634571,,
32,510,366,2641,0.1385838697463082,0.04637262885806233,0.2307951106345541,0.3394807170539999,,
33,000,2929,69403,0.04220278662305664,0.034408397513546685,0.049997175732566596,0.09422906532272624,,
33,001,,,,,,0.4631885961442772,,
33,003,,,,,,0.6455473021944855,,
33,005,,,,,,0.3837901798304213,,
33,007,,,,,,0.5519923236193597,,
33,009,276,6014,0.045892916528101096,0.017872036280973655,0.07391379677522854,0.3115157752998825,,
33,011,1043,20248,0.0515112603713947,0.03362821293155163,0.06939430781123777,0.17712639391959148,,
33,013,421,8077,0.0521233131113037,0.028538746133965377,0.07570788008864202,0.23085528561244079,,
33,015,306,14011,0.02183998287060167,0.010995456511245581,0.03268450922995776,0.25333910034170026,,
33,017,,,,,,0.4275670971209906,,
33,019,,,,,,0.38638382337535376,,
34,000,23803,463551,0.051349258226171444,0.04802135626969605,0.05467716018264684,0.033065894622829335,,
34,001,944,14121,0.06685078960413568,0.04222167635786317,0.09147990285040819,0.1879689705933361,,
34,003,1663,46290,0.03592568589328149,0.026357537980516516,0.04549383380604646,0.1358835050013777,,
34,005,1248,22105,0.05645781497398779,0.040493878016263404,0.07242175193171217,0.1442646301226851,,
34,007,1398,25110,0.05567502986857826,0.0412051090060445,0.07014495073111202,0.13260186303254745,,
34,009,230,3425,0.06715328467153285,0.028716109350227843,0.10559045999283787,0.29203044692872593,,
34,011,1004,7316,0.13723346090759977,0.09234404662782672,0.18212287518737283,0.16688905341431198,,
34,013,3331,44665,0.074577409604836,0.0602510771246372,0.08890374208503479,0.09801028682752609,,
34,015,722,16522,0.04369931001089457,0.02898045555053393,0.05841816447125521,0.17184755596280063,,
34,017,2170,27241,0.07965933702874343,0.05934616500320507,0.0999725090542818,0.13010230394707298,,
34,019,236,6726,0.03508771929824561,0.017446507690022543,0.052728930906468685,0.2565176177726314,,
34,021,734,22861,0.03210708192992433,0.01802668867905626,0.046187475180792394,0.22374733783858008,,
34,023,1689,48298,0.03497039214874322,0.025483365986279007,0.04445741831120743,0.13841193001374336,,
34,025,1245,33511,0.037151979946883115,0.025966353967665043,0.04833760592610119,0.15361097950560476,,
34,027,780,25953,0.03005432897930875,0.018472783760045845,0.041635874198571655,0.19660900253501448,,
34,029,1115,29652,0.03760285984082018,0.027408104687273557,0.0477976149943668,0.1383247368046877,,
34,031,1343,27961,0.048031186295196884,0.036381594726815986,0.05968077786357778,0.12374604139510167,,
34,033,,,,,,0.4112031202873031,,
34,035,915,17877,0.05118308441013593,0.032706525595122646,0.06965964322514921,0.18417834389204443,,
34,037,407,6627,0.06141542175946884,0.03658791394827479,0.08624292957066289,0.2062526879917552,,
34,039,2092,28683,0.07293518809050657,0.05716654545553152,0.08870383072548163,0.11030650697969654,,
34,041,372,5547,0.0670632774472688,0.021787007048265847,0.11233954784627175,0.344452863593468,,
35,000,11179,114892,0.0973000731121401,0.08851698931207748,0.10608315691220273,0.04605510623767938,,
35,001,2687,33876,0.07931869169913804,0.06306677035737548,0.09557061304090059,0.1045377378940075,,
35,003,,,,,,0.619913397010485,,
35,005,,,,,,0.3612955032856928,,
35,006,,,,,,0.45280220761239776,,
35,007,,,,,,0.7837355228839616,,
35,009,434,2859,0.15180132913606156,0.09463504944969685,0.20896760882242627,0.19213579613387183,,
35,011,,,,,,Inf,,
35,013,1466,15292,0.09586712006277792,0.06949371105053193,0.12224052907502392,0.140359081568361,,
35,015,,,,,,1.1185821154692444,,
35,017,,,,,,0.535433039457726,,
35,019,,,,,,Inf,,
35,021,,,,,,Inf,,
35,023,,,,,,1.2027623650443484,,
35,025,466,4596,0.10139251523063533,0.05613462756734903,0.14665040289392164,0.2277363270785494,,
35,027,,,,,,0.5835634130533598,,
35,028,,,,,,Inf,,
35,029,,,,,,0.4119767038475776,,
35,031,790,4631,0.17058950550637011,0.12964677873618902,0.2115322322765512,0.12245270451608668,,
35,033,,,,,,Inf,,
35,035,452,3678,0.12289287656334964,0.06885951840616761,0.17692623472053168,0.22432577580607224,,
35,037,,,,,,0.572595785696361,,
35,039,242,2148,0.11266294227188083,0.05480054870498547,0.1705253358387762,0.2620349582174296,,
35,041,,,,,,0.4164063455939212,,
35,043,610,7945,0.07677784770295784,0.04937474043059839,0.10418095497531729,0.18209910277592492,,
35,045,699,7125,0.09810526315789474,0.06516935446236058,0.1310411718534289,0.1712857649818114,,
35,047,,,,,,0.4093076086863905,,
35,049,737,6750,0.10918518518518519,0.0665875554574338,0.15178281491293658,0.19905158852928434,,
35,051,,,,,,2.052557173164077,,
35,053,203,1127,0.18012422360248448,0.059609480349880575,0.3006389668550884,0.34135949443471547,,
35,055,,,,,,0.42289354294499504,,
35,057,,,,,,0.3602267309319295,,
35,059,,,,,,Inf,,
35,061,455,4026,0.1130153999006458,0.05571938683715658,0.17031141296413502,0.2586608528746441,,
36,000,64880,982228,0.06605391009012164,0.06332239294250268,0.0687854272377406,0.02109839063067358,,
36,001,869,19928,0.0436069851465275,0.028067395135702153,0.059146575157352846,0.18181404249297076,,
36,003,149,4494,0.033155318202047174,0.01741870359143525,0.0488919328126591,0.24215979338477606,,
36,005,7729,75654,0.10216247653792265,0.08831659962934987,0.11600835344649543,0.06914694271252221,,
36,007,548,13665,0.04010245151847786,0.024871033694007165,0.05533386934294856,0.19378195718325641,,
36,009,385,4079,0.09438587889188527,0.06236628226113682,0.1264054755226337,0.17308234118317375,,
36,011,214,3310,0.06465256797583081,0.029648876775963992,0.09965625917569763,0.27623073114523933,,
36,013,683,7003,0.0975296301585035,0.06823622687347111,0.12682303344353588,0.1532417778745345,,
36,015,478,4236,0.11284230406043437,0.07067070157927119,0.15501390654159755,0.19067426790005892,,
36,017,325,2098,0.15490943755958056,0.08052277203236052,0.2292961030868006,0.2449972123643762,,
36,019,178,4613,0.0385866030782571,0.012958694697223203,0.064214511459291,0.33886018505420024,,
36,021,295,2338,0.12617621899059026,0.06240934852859645,0.18994308945258406,0.25784666748554397,,
36,023,,,,,,0.5871409924057573,,
36,025,192,2519,0.07622072250893211,0.030342424177416928,0.1220990208404473,0.30709883476054095,,
36,027,1095,17051,0.06421910738373116,0.045407232286853685,0.08303098248060863,0.14945544789714743,,
36,029,2666,47282,0.056385093693160186,0.04498759685786545,0.06778259052845492,0.10313096999372404,,
36,031,,,,,,0.4534076530134845,,
36,033,194,2334,0.0831191088260497,0.03494857115952991,0.1312896464925695,0.295681766551802,,
36,035,,,,,,0.3578183905613885,,
36,037,,,,,,0.35358422579308363,,
36,039,219,1633,0.1341090018371096,0.06562036107741065,0.20259764259680857,0.26055808023620447,,
36,041,,,,,,3.4370697539623123,,
36,043,454,3024,0.15013227513227514,0.07040906378731344,0.22985548647723686,0.2709284715310215,,
36,045,391,5511,0.07094901106877155,0.03405956558468612,0.10783845655285698,0.2652770683005308,,
36,047,8654,110566,0.07826999258361522,0.06927194917627862,0.08726803599095183,0.05865387642941918,,
36,049,,,,,,0.3658092369026637,,
36,051,198,4302,0.04602510460251046,0.01941744575493935,0.07263276345008157,0.2949550308241881,,
36,053,235,5069,0.04636022884198067,0.02610036451420428,0.06662009316975706,0.22296407355080006,,
36,055,2326,42816,0.05432548579970105,0.0440507519146543,0.0646002196847478,0.09649635136569774,,
36,057,307,2381,0.12893742125157498,0.055186167614867485,0.20268867488828246,0.2918329703333785,,
36,059,2882,69291,0.041592703237072634,0.03409562557041278,0.04908978090373249,0.09196419872121972,,
36,061,2720,57609,0.04721484490270617,0.03673769781057584,0.0576919919948365,0.11321615524282268,,
36,063,615,10121,0.060764746566544806,0.036621444252073365,0.08490804888101625,0.20271641175109134,,
36,065,1035,11871,0.08718726307808947,0.05994220253281032,0.11443232362336861,0.15943316264074178,,
36,067,1196,27379,0.043683114796011543,0.03072524431428151,0.05664098527774158,0.15134356695758247,,
36,069,326,5944,0.05484522207267833,0.02408771983933939,0.08560272430601726,0.2861252555323755,,
36,071,2000,25494,0.07844983133286264,0.05774481842432509,0.09915484424140018,0.1346565303801674,,
36,073,203,1769,0.11475409836065574,0.04112767333664044,0.18838052338467104,0.32734780805138,,
36,075,649,7974,0.08138951592676198,0.0561777484208737,0.10660128343265027,0.15804427069270868,,
36,077,360,5383,0.06687720601894855,0.029985760256756713,0.10376865178114038,0.28144366856275316,,
36,079,,,,,,0.35036767394726837,,
36,081,6741,95617,0.07050001568758693,0.06085669328783227,0.0801433380873416,0.06978810431273004,,
36,083,574,9409,0.06100542034222553,0.037580763341727275,0.08443007734272379,0.1959064546306692,,
36,085,1402,24162,0.05802499793063488,0.04214394721460428,0.07390604864666549,0.13963941723220888,,
36,087,1227,19766,0.06207629262369726,0.04678872287298637,0.07736386237440815,0.1256482975286294,,
36,089,869,8518,0.10201925334585583,0.06509033193684238,0.13894817475486929,0.1846836338754236,,
36,091,452,10954,0.04126346540076684,0.02438670862167999,0.05814022217985369,0.20867346234210468,,
36,093,701,8600,0.08151162790697675,0.04952862956273307,0.11349462625122042,0.20019053375680196,,
36,095,80,1897,0.04217185028993147,0.013249078943419403,0.07109462163644353,0.3499138854868201,,
36,097,,,,,,0.5792700034325194,,
36,099,188,1369,0.13732651570489407,0.08170028516222654,0.1929527462475616,0.2066660595226657,,
36,101,387,4165,0.0929171668667467,0.06226523012152847,0.12356910361196492,0.1683084382004877,,
36,103,4624,80550,0.057405338299193046,0.04721206911931469,0.0675986074790714,0.09059519018333823,,
36,105,898,3782,0.2374405076679006,0.12267971579894436,0.3522012995368568,0.2465940837055091,,
36,107,233,2259,0.10314298362107127,0.03467539544863603,0.17161057179350653,0.3386797794550478,,
36,109,,,,,,0.3720554879885547,,
36,111,818,9011,0.09077793807568528,0.05833025002804487,0.12322562612332569,0.18236746981019392,,
36,113,,,,,,0.35642966119400904,,
36,115,257,2593,0.09911299652911686,0.04342268307793132,0.1548033099803024,0.2866770880229574,,
36,117,339,3886,0.08723623262995368,0.0477355482049095,0.12673691705499787,0.23102109998754092,,
36,119,2686,51649,0.05200487908768805,0.04050103283912068,0.06350872533625541,0.1128607433275062,,
36,121,120,1560,0.07692307692307693,0.02598114619535096,0.1278650076508029,0.3378801527859375,,
36,123,,,,,,0.3728180824092019,,
37,000,41104,566736,0.07252759662347195,0.06858419815478736,0.07647099509215655,0.027740309728886216,,
37,001,538,10639,0.05056866246827709,0.027263562481913042,0.07387376245464114,0.23513291741420142,,
37,003,182,1907,0.09543786051389617,0.031226505328672674,0.15964921569911966,0.3432693830966058,,
37,005,,,,,,1.340178387473445,,
37,007,,,,,,0.5487624549427286,,
37,009,,,,,,0.47192782864808097,,
37,011,,,,,,1.5058110214917517,,
37,013,,,,,,0.49192402526171825,,
37,015,,,,,,0.8379873822305446,,
37,017,,,,,,0.36669830525163155,,
37,019,346,4446,0.07782276203328835,0.03837933901416238,0.11726618505241432,0.2585900948788399,,
37,021,610,12453,0.0489841805187505,0.02689073654307989,0.07107762449442112,0.23011848262715467,,
37,023,509,3774,0.134870164281929,0.0760996500126484,0.1936406785512096,0.222324606924607,,
37,025,1264,13104,0.09645909645909646,0.061460127593356596,0.13145806532483634,0.1851211282681539,,
37,027,526,3658,0.1437944231820667,0.07869121695124946,0.20889762941288392,0.23099589546862095,,
37,029,,,,,,Inf,,
37,031,,,,,,0.4527805281529507,,
37,033,,,,,,0.4742100248041912,,
37,035,863,8518,0.1013148626438131,0.06475418570998731,0.1378755395776389,0.18411322990654821,,
37,037,,,,,,0.359985755078038,,
37,039,,,,,,0.6352435759980907,,
37,041,,,,,,6.278913961992125,,
37,043,,,,,,33.824385189369046,,
37,045,507,5184,0.09780092592592593,0.05712899663712093,0.13847285521473093,0.21217574511247148,,
37,047,267,2439,0.10947109471094711,0.04896038770902513,0.16998180171286909,0.2820179132799964,,
37,049,367,4469,0.08212127992839562,0.03359604713755844,0.13064651271923278,0.30147815345361084,,
37,051,1522,18379,0.0828119048914522,0.06256249103734346,0.10306131874556093,0.1247566230070076,,
37,053,,,,,,2.6992008690342537,,
37,055,,,,,,0.5399253460805153,,
37,057,554,8149,0.06798380169345931,0.03992634414442889,0.09604125924248974,0.21056529651426448,,
37,059,182,2162,0.0841813135985199,0.02791225294250097,0.14045037425453882,0.34103417004460895,,
37,061,273,2482,0.10999194198227236,0.055975161596824065,0.16400872236772066,0.2505600076935835,,
37,063,1145,17569,0.06517160908418236,0.0408592196458917,0.08948399852247302,0.19033257732881584,,
37,065,221,2532,0.0872827804107425,0.0316166517693911,0.1429489090520939,0.32539162831263674,,
37,067,1677,23239,0.07216317397478376,0.05160535929676152,0.09272098865280601,0.1453467243810494,,
37,069,,,,,,0.38884975612473055,,
37,071,881,11384,0.07738931834153197,0.05218399369909852,0.10259464298396542,0.16617098828410573,,
37,073,,,,,,0.5900506257663566,,
37,075,,,,,,1.659617830422567,,
37,077,,,,,,0.35094609031404,,
37,079,,,,,,1.0650988321102521,,
37,081,2054,36865,0.05571680455716804,0.042287908241825156,0.06914570087251093,0.12296968152363617,,
37,083,415,2333,0.17788255465066438,0.1075044726445268,0.24826063665680198,0.20185894433282395,,
37,085,572,6941,0.08240887480190175,0.050294126494414455,0.11452362310938904,0.1988265912679011,,
37,087,257,2627,0.09783022459078797,0.03725565158119169,0.15840479760038423,0.3159084477412241,,
37,089,,,,,,0.3515291424742706,,
37,091,,,,,,0.6253682312900142,,
37,093,235,2471,0.09510319708619992,0.04425676420587388,0.14594962996652597,0.27277797578655155,,
37,095,,,,,,0.6334818604103868,,
37,097,631,9481,0.06655416095348592,0.03878611167563416,0.09432221023133767,0.21286981726714357,,
37,099,,,,,,0.5188150146157888,,
37,101,878,12028,0.0729963418689724,0.04749477382617885,0.09849790991176595,0.1782418648707178,,
37,103,,,,,,0.5750044882822214,,
37,105,342,3215,0.10637636080870917,0.054661502467313126,0.1580912191501052,0.24803566888588777,,
37,107,208,2796,0.07439198855507868,0.027623740820551614,0.12116023628960576,0.3207516205497883,,
37,109,207,3847,0.05380816220431505,0.018007509882704567,0.08960881452592553,0.33945851691125783,,
37,111,,,,,,0.46757305399077476,,
37,113,,,,,,0.5636665497279058,,
37,115,,,,,,0.4471385964301191,,
37,117,,,,,,0.696979750348083,,
37,119,4763,57435,0.0829285279011056,0.0677047967210089,0.09815225908120229,0.09366149360599063,,
37,121,,,,,,16.931067613641826,,
37,123,,,,,,0.5857082200557633,,
37,125,,,,,,0.35690914325207196,,
37,127,569,4646,0.12247094274644856,0.07185978064884743,0.17308210484404968,0.21084202423286003,,
37,129,613,11695,0.05241556220607097,0.028115100147387054,0.07671602426475489,0.23653652476637846,,
37,131,,,,,,0.4678201237853592,,
37,133,812,14444,0.056217114372749934,0.026869214439242613,0.08556501430625725,0.2663498206994444,,
37,135,,,,,,0.3560299607899445,,
37,137,,,,,,0.6853070185350791,,
37,139,,,,,,0.4222438499507409,,
37,141,,,,,,0.3726938302856806,,
37,143,,,,,,2.198138041378589,,
37,145,,,,,,0.5015094999910563,,
37,147,529,11791,0.0448647273344076,0.025150814729097765,0.06457863993971744,0.224187669774708,,
37,149,,,,,,1.174426108505692,,
37,151,843,7328,0.1150382096069869,0.07060694986529763,0.15946946934867617,0.1970563532737181,,
37,153,,,,,,0.6177048953721287,,
37,155,859,7126,0.12054448498456358,0.0919898001652246,0.14909916980390256,0.12085759664928941,,
37,157,413,4511,0.09155397916204833,0.04315399072685828,0.13995396759723838,0.2697192615396827,,
37,159,608,7427,0.08186347111889053,0.047953309120370054,0.11577363311741101,0.2113409414968881,,
37,161,417,2922,0.14271047227926079,0.08194393370340622,0.20347701085511535,0.21724639763941545,,
37,163,370,3393,0.10904804008252283,0.05571542608479856,0.1623806540802471,0.24952779825465868,,
37,165,187,1749,0.1069182389937107,0.05207564267622735,0.16176083531119403,0.2617038659807879,,
37,167,,,,,,0.4556396941737942,,
37,169,175,1996,0.08767535070140281,0.02956881263124543,0.14578188877156018,0.3381360057960178,,
37,171,466,3379,0.1379106244451021,0.07907345272863975,0.19674779616156446,0.2176697066106752,,
37,173,,,,,,0.37633518586743986,,
37,175,,,,,,0.5721938120059714,,
37,177,,,,,,1.6319704859357547,,
37,179,549,16894,0.03249674440629809,0.019707210977626625,0.045286277834969565,0.20079771917770325,,
37,181,362,2140,0.1691588785046729,0.08684407502955742,0.25147368197978837,0.24827161945645948,,
37,183,3326,62407,0.05329530341147628,0.04099813886788816,0.0655924679550644,0.117722634848458,,
37,185,170,1099,0.15468607825295724,0.05971054027274998,0.24966161623316452,0.313259652581776,,
37,187,159,834,0.1906474820143885,0.08374529406604292,0.2975496699627341,0.2860878730231043,,
37,189,,,,,,0.73894215191345,,
37,191,292,6192,0.047157622739018086,0.021212341258222092,0.07310290421981408,0.28070517006061085,,
37,193,275,2811,0.09782995375311278,0.047838016237507656,0.1478218912687179,0.2607186203272096,,
37,195,577,3841,0.15022129653736005,0.08495026223355669,0.21549233084116343,0.22168326916219427,,
37,197,180,1541,0.11680726800778715,0.041925169587771,0.19168936642780332,0.32707855347291637,,
37,199,,,,,,0.49073288385770847,,
38,000,2095,43071,0.0486406166562188,0.039266112634536825,0.058015120677900774,0.09833161139687897,,
38,001,,,,,,1.425626589549056,,
38,003,,,,,,2.9705198077322734,,
38,005,,,,,,0.490589754712716,,
38,007,,,,,,Inf,,
38,009,,,,,,0.6179313322677759,,
38,011,,,,,,1.818058890592394,,
38,013,,,,,,5.4936778506045005,,
38,015,,,,,,0.3676234127203874,,
38,017,287,11364,0.025255191833861317,0.011449540686824453,0.03906084298089818,0.2789010517580298,,
38,019,,,,,,Inf,,
38,021,,,,,,Inf,,
38,023,,,,,,2.8495159291641814,,
38,025,,,,,,2.208714714239147,,
38,027,,,,,,Inf,,
38,029,,,,,,4.063121547680198,,
38,031,,,,,,Inf,,
38,033,,,,,,1.961343369456496,,
38,035,299,5134,0.05823918971562135,0.023207548563823933,0.09327083086741877,0.306894487873401,,
38,037,,,,,,1.9299441828204087,,
38,039,,,,,,Inf,,
38,041,,,,,,Inf,,
38,043,,,,,,Inf,,
38,045,,,,,,3.2714188150936985,,
38,047,,,,,,Inf,,
38,049,,,,,,1.2756177381430198,,
38,051,,,,,,1.749044629505169,,
38,053,,,,,,0.7758953205056103,,
38,055,,,,,,1.1756855536105426,,
38,057,,,,,,8.164723552510644,,
38,059,,,,,,0.9245445117908175,,
38,061,,,,,,0.5034509799500533,,
38,063,,,,,,0.4975156870743258,,
38,065,,,,,,Inf,,
38,067,,,,,,0.6831803973743407,,
38,069,,,,,,Inf,,
38,071,,,,,,12.89797397307197,,
38,073,,,,,,5.623697616196478,,
38,075,,,,,,1.6368978892883959,,
38,077,,,,,,2.722173916013223,,
38,079,232,846,0.27423167848699764,0.1411864896186212,0.40727686735537405,0.2475286545184871,,
38,081,,,,,,0.9931717606066912,,
38,083,,,,,,0.7307004015380172,,
38,085,81,326,0.24846625766871167,0.1328317074339333,0.36410080790349003,0.23744559949948194,,
38,087,,,,,,3.24919111738709,,
38,089,,,,,,0.3782795614487419,,
38,091,,,,,,Inf,,
38,093,,,,,,1.0835385732520104,,
38,095,,,,,,8.127887912489797,,
38,097,,,,,,Inf,,
38,099,,,,,,0.8703632447167683,,
38,101,,,,,,0.5344580158490861,,
38,103,,,,,,Inf,,
38,105,,,,,,0.8940340112868111,,
39,000,38548,612488,0.06293674325048002,0.05970030841827359,0.06617317808268644,0.02623653808647327,,
39,001,,,,,,0.6110234857177629,,
39,003,419,5407,0.07749213981875347,0.049255046557913296,0.10572923307959364,0.185911503654672,,
39,005,,,,,,0.9127373116346329,,
39,007,477,4406,0.1082614616432138,0.06418492813766416,0.15233799514876345,0.20771959806769752,,
39,009,238,7219,0.03296855520155146,0.015171645782079402,0.05076546462102352,0.2754156428982353,,
39,011,,,,,,0.49205307681856025,,
39,013,434,3303,0.1313957008779897,0.04305687133912489,0.21973453041685453,0.34301602789296354,,
