statecode,countycode,v061_numerator,v061_rawvalue,v061_denominator,v061_cilow,v061_cihigh,v061_sourceflag,v061_flag_CT
00,000,1092023,386.6,,,,,
01,000,14761,343.8,,,,,
01,001,112,223.6,,,,,
01,003,359,170.1,,,,,
01,005,114,536.4,,,,,
01,007,61,322.1,,,,,
01,009,51,101.7,,,,,
01,011,68,781,,,,,
01,013,57,362,,,,,
01,015,260,263.5,,,,,
01,017,117,401.9,,,,,
01,019,25,113.3,,,,,
01,021,63,164.5,,,,,
01,023,33,308.4,,,,,
01,025,38,199,,,,,
01,027,20,164.7,,,,,
01,029,9,69.9,,,,,
01,031,79,172.7,,,,,
01,033,84,170,,,,,
01,035,27,280.9,,,,,
01,037,24,267.4,,,,,
01,039,54,169.9,,,,,
01,041,31,284,,,,,
01,043,82,107.1,,,,,
01,045,132,320.5,,,,,
01,047,144,466.2,,,,,
01,049,69,114.4,,,,,
01,051,225,295,,,,,
01,053,76,246.4,,,,,
01,055,216,246.9,,,,,
01,057,14,102.2,,,,,
01,059,26,98.6,,,,,
01,061,48,210.9,,,,,
01,063,32,510.5,,,,,
01,065,61,505.1,,,,,
01,067,40,263.5,,,,,
01,069,389,428.3,,,,,
01,071,42,92.6,,,,,
01,073,3800,679.6,,,,,
01,075,22,189.1,,,,,
01,077,93,112,,,,,
01,079,20,70.8,,,,,
01,081,347,224.4,,,,,
01,083,139,147.6,,,,,
01,085,45,544.1,,,,,
01,087,106,648.3,,,,,
01,089,888,258.6,,,,,
01,091,33,208.7,,,,,
01,093,42,168.7,,,,,
01,095,123,151.1,,,,,
01,097,1975,574.2,,,,,
01,099,34,204.5,,,,,
01,101,1577,839.8,,,,,
01,103,166,159.1,,,,,
01,105,32,467.3,,,,,
01,107,50,307.9,,,,,
01,109,119,417,,,,,
01,111,20,104.3,,,,,
01,113,241,498.4,,,,,
01,115,132,165.9,,,,,
01,117,349,178.5,,,,,
01,119,41,402.1,,,,,
01,121,181,261.1,,,,,
01,123,81,229.1,,,,,
01,125,583,287.3,,,,,
01,127,77,142.2,,,,,
01,129,22,171.1,,,,,
01,131,23,271.5,,,,,
01,133,15,73.4,,,,,
02,000,768,126.7,,,,,
02,013,,,,,,,
02,016,,,,,,,
02,020,,,,,,,
02,050,,,,,,,
02,060,,,,,,,
02,063,,,,,,,
02,066,,,,,,,
02,068,,,,,,,
02,070,,,,,,,
02,090,,,,,,,
02,100,,,,,,,
02,105,,,,,,,
02,110,,,,,,,
02,122,,,,,,,
02,130,,,,,,,
02,150,,,,,,,
02,158,,,,,,,
02,164,,,,,,,
02,170,,,,,,,
02,180,,,,,,,
02,185,,,,,,,
02,188,,,,,,,
02,195,,,,,,,
02,198,,,,,,,
02,220,,,,,,,
02,230,,,,,,,
02,240,,,,,,,
02,275,,,,,,,
02,282,,,,,,,
02,290,,,,,,,
04,000,18693,298.8,,,,,
04,001,131,243.3,,,,,
04,003,236,219.8,,,,,
04,005,179,143.4,,,,,
04,007,61,130.4,,,,,
04,009,32,101.6,,,,,
04,011,5,66.5,,,,,
04,012,20,136.4,,,,,
04,013,12693,330.1,,,,,
04,015,292,148.9,,,,,
04,017,137,152.4,,,,,
04,019,2852,312.2,,,,,
04,021,1147,291.1,,,,,
04,023,81,201.3,,,,,
04,025,338,153.4,,,,,
04,027,326,190.8,,,,,
05,000,6362,248.9,,,,,
05,001,35,253.7,,,,,
05,003,20,128.9,,,,,
05,005,43,115.3,,,,,
05,007,318,127.7,,,,,
05,009,25,77.5,,,,,
05,011,9,106.4,,,,,
05,013,7,170.5,,,,,
05,015,58,237.1,,,,,
05,017,35,415.2,,,,,
05,019,28,153.4,,,,,
05,021,13,107.5,,,,,
05,023,26,117.7,,,,,
05,025,13,203.7,,,,,
05,027,35,185.9,,,,,
05,029,30,169.3,,,,,
05,031,179,192.5,,,,,
05,033,47,92.3,,,,,
05,035,218,573.5,,,,,
05,037,31,223.3,,,,,
05,039,,,,,,,
05,041,20,223.5,,,,,
05,043,23,161.2,,,,,
05,045,212,196.6,,,,,
05,047,12,81.8,,,,,
05,049,12,113.5,,,,,
05,051,206,238,,,,,
05,053,24,155.3,,,,,
05,055,47,121.3,,,,,
05,057,35,218.6,,,,,
05,059,68,235.5,,,,,
05,061,20,194,,,,,
05,063,51,161.5,,,,,
05,065,17,137.6,,,,,
05,067,38,266.4,,,,,
05,069,268,491.4,,,,,
05,071,14,64.9,,,,,
05,073,7,131.5,,,,,
05,075,15,109.6,,,,,
05,077,38,522.4,,,,,
05,079,43,373.5,,,,,
05,081,21,210,,,,,
05,083,9,49.7,,,,,
05,085,67,107.4,,,,,
05,087,17,116.5,,,,,
05,089,16,106.2,,,,,
05,091,142,400.4,,,,,
05,093,90,283.3,,,,,
05,095,19,346.3,,,,,
05,097,,,,,,,
05,099,10,144.1,,,,,
05,101,6,97.3,,,,,
05,103,53,283.3,,,,,
05,105,10,116.6,,,,,
05,107,40,318.5,,,,,
05,109,7,81,,,,,
05,111,19,101.7,,,,,
05,113,12,73.2,,,,,
05,115,64,118.9,,,,,
05,117,13,188.8,,,,,
05,119,1935,579.6,,,,,
05,121,18,115.6,,,,,
05,123,102,536.1,,,,,
05,125,145,135,,,,,
05,127,5,60.7,,,,,
05,129,,,,,,,
05,131,201,186.8,,,,,
05,133,20,158.8,,,,,
05,135,13,85.3,,,,,
05,137,10,92.1,,,,,
05,139,94,298.6,,,,,
05,141,10,71.4,,,,,
05,143,379,176.8,,,,,
05,145,82,125.3,,,,,
05,147,12,234.6,,,,,
05,149,29,172.3,,,,,
06,000,138531,418.7,,,,,
06,001,5983,426.3,,,,,
06,003,,,,,,,
06,005,181,490.2,,,,,
06,007,256,143.8,,,,,
06,009,54,131.9,,,,,
06,011,22,122.6,,,,,
06,013,2787,283.2,,,,,
06,015,48,207.3,,,,,
06,017,226,135,,,,,
06,019,2324,284.1,,,,,
06,021,20,86.6,,,,,
06,023,242,205.9,,,,,
06,025,413,288.7,,,,,
06,027,27,168.1,,,,,
06,029,2263,308.3,,,,,
06,031,197,159,,,,,
06,033,145,251.7,,,,,
06,035,33,127.1,,,,,
06,037,50991,611.5,,,,,
06,039,261,200.8,,,,,
06,041,761,340,,,,,
06,043,23,154.2,,,,,
06,045,166,216.5,,,,,
06,047,417,179.5,,,,,
06,049,,,,,,,
06,051,9,78.6,,,,,
06,053,764,214.7,,,,,
06,055,284,242.9,,,,,
06,057,133,147.1,,,,,
06,059,7325,271.6,,,,,
06,061,406,114.1,,,,,
06,063,28,163.9,,,,,
06,065,10570,512.1,,,,,
06,067,4678,351.4,,,,,
06,069,64,114.6,,,,,
06,071,5240,290.4,,,,,
06,073,13766,493.1,,,,,
06,075,11560,1589.3,,,,,
06,077,1602,246.9,,,,,
06,079,398,160.1,,,,,
06,081,1683,266.8,,,,,
06,083,629,167.8,,,,,
06,085,3730,232.1,,,,,
06,087,512,221,,,,,
06,089,213,138.7,,,,,
06,091,,,,,,,
06,093,63,167.1,,,,,
06,095,1370,360.6,,,,,
06,097,1445,343.2,,,,,
06,099,892,198.5,,,,,
06,101,124,152.4,,,,,
06,103,53,97.4,,,,,
06,105,14,100.8,,,,,
06,107,580,152.8,,,,,
06,109,58,120.9,,,,,
06,111,1244,175.5,,,,,
06,113,346,180,,,,,
06,115,107,157.7,,,,,
08,000,13713,274.7,,,,,
08,001,1307,298.8,,,,,
08,003,27,195.8,,,,,
08,005,1728,311.7,,,,,
08,007,18,145.8,,,,,
08,009,,,,,,,
08,011,,,,,,,
08,013,496,171.3,,,,,
08,014,12,18.2,,,,,
08,015,24,132.4,,,,,
08,017,,,,,,,
08,019,23,271.1,,,,,
08,021,5,80.3,,,,,
08,023,9,285.1,,,,,
08,025,26,503.7,,,,,
08,027,,,,,,,
08,029,30,109.2,,,,,
08,031,5509,888.8,,,,,
08,033,,,,,,,
08,035,301,94.8,,,,,
08,037,81,169.2,,,,,
08,039,28,117,,,,,
08,041,1095,176.6,,,,,
08,043,159,359.3,,,,,
08,045,78,150.5,,,,,
08,047,8,149.2,,,,,
08,049,21,148.5,,,,,
08,051,9,58.6,,,,,
08,053,,,,,,,
08,055,11,174.2,,,,,
08,057,,,,,,,
08,059,945,187.8,,,,,
08,061,,,,,,,
08,063,6,104,,,,,
08,065,8,127.2,,,,,
08,067,67,134.2,,,,,
08,069,341,106.1,,,,,
08,071,26,207.3,,,,,
08,073,12,254.2,,,,,
08,075,44,242.7,,,,,
08,077,196,143.7,,,,,
08,079,,,,,,,
08,081,12,109.8,,,,,
08,083,23,101.5,,,,,
08,085,26,68.8,,,,,
08,087,34,143.2,,,,,
08,089,21,136.7,,,,,
08,091,,,,,,,
08,093,31,191.9,,,,,
08,095,,,,,,,
08,097,21,138.4,,,,,
08,099,10,103.3,,,,,
08,101,263,182.7,,,,,
08,103,0,0,,,,,
08,105,16,165.4,,,,,
08,107,30,135.8,,,,,
08,109,12,207,,,,,
08,111,,,,,,,
08,113,6,84,,,,,
08,115,,,,,,,
08,117,44,161.4,,,,,
08,119,20,90.6,,,,,
08,121,,,,,,,
08,123,292,101.6,,,,,
08,125,11,137.6,,,,,
09,000,10638,340.5,,,,,
09,001,,,,,,,U
09,003,,,,,,,U
09,005,,,,,,,U
09,007,,,,,,,U
09,009,,,,,,,U
09,011,,,,,,,U
09,013,,,,,,,U
09,015,,,,,,,U
09,110,3079,364.4,,,,,A
09,120,1379,493.8,,,,,A
09,130,328,209.2,,,,,A
09,140,1183,303.2,,,,,A
09,150,125,150,,,,,A
09,160,178,179.9,,,,,A
09,170,2409,485.4,,,,,A
09,180,638,261.4,,,,,A
09,190,1303,245.5,,,,,A
10,000,3641,417.5,,,,,
10,001,509,324.4,,,,,
10,003,2183,445,,,,,
10,005,822,366,,,,,
11,000,13560,2355.3,,,,,
11,001,13560,2355.3,,,,,
12,000,120385,626,,,,,
12,001,1045,420.6,,,,,
12,003,85,370.1,,,,,
12,005,544,344.6,,,,,
12,007,69,296.3,,,,,
12,009,1807,326.9,,,,,
12,011,20733,1244.6,,,,,
12,013,21,180.7,,,,,
12,015,367,196.9,,,,,
12,017,258,176.5,,,,,
12,019,431,224.7,,,,,
12,021,1076,304.4,,,,,
12,023,420,689.5,,,,,
12,027,145,470.2,,,,,
12,029,42,280.5,,,,,
12,031,6614,775.8,,,,,
12,033,1311,473.8,,,,,
12,035,262,231.8,,,,,
12,037,18,160.7,,,,,
12,039,258,700.7,,,,,
12,041,27,166.8,,,,,
12,043,112,987.5,,,,,
12,045,28,206.7,,,,,
12,047,140,1243.4,,,,,
12,049,61,288.9,,,,,
12,051,146,427.9,,,,,
12,053,476,263.4,,,,,
12,055,279,298.4,,,,,
12,057,7659,597.1,,,,,
12,059,23,136.4,,,,,
12,061,426,283.6,,,,,
12,063,373,891.6,,,,,
12,065,96,723.4,,,,,
12,067,14,206.3,,,,,
12,069,1104,309.7,,,,,
12,071,2397,330.5,,,,,
12,073,1328,512.8,,,,,
12,075,95,242.3,,,,,
12,077,13,194.3,,,,,
12,079,99,624.6,,,,,
12,081,1209,319.7,,,,,
12,083,1162,336.9,,,,,
12,085,396,274.2,,,,,
12,086,27967,1216.2,,,,,
12,087,530,729.2,,,,,
12,089,150,177,,,,,
12,091,491,270.1,,,,,
12,093,110,321.9,,,,,
12,095,9604,777.2,,,,,
12,097,1648,467.2,,,,,
12,099,8397,635.6,,,,,
12,101,1414,270,,,,,
12,103,4954,576.2,,,,,
12,105,2951,442.5,,,,,
12,107,259,406.6,,,,,
12,109,420,159.9,,,,,
12,111,1838,592.6,,,,,
12,113,316,187.5,,,,,
12,115,1101,262.8,,,,,
12,117,1362,331.1,,,,,
12,119,302,219.5,,,,,
12,121,186,478.4,,,,,
12,123,111,611.5,,,,,
12,125,228,1747.1,,,,,
12,127,1972,387.5,,,,,
12,129,124,411.4,,,,,
12,131,109,153,,,,,
12,133,167,764.3,,,,,
13,000,60902,664.1,,,,,
13,001,50,326.9,,,,,
13,003,23,341.3,,,,,
13,005,50,543.3,,,,,
13,007,5,207.1,,,,,
13,009,169,442.9,,,,,
13,011,27,164.1,,,,,
13,013,160,216.5,,,,,
13,015,242,255.8,,,,,
13,017,46,324.1,,,,,
13,019,57,372.1,,,,,
13,021,1378,1064.6,,,,,
13,023,50,474.1,,,,,
13,025,21,137.3,,,,,
13,027,65,469.4,,,,,
13,029,59,153.2,,,,,
13,031,272,380.6,,,,,
13,033,98,484.7,,,,,
13,035,205,898.5,,,,,
13,037,58,1186.1,,,,,
13,039,98,208.1,,,,,
13,043,24,265.6,,,,,
13,045,300,288.4,,,,,
13,047,49,83.6,,,,,
13,049,62,554.2,,,,,
13,051,1884,732.8,,,,,
13,053,13,180.3,,,,,
13,055,63,298.4,,,,,
13,057,461,193.3,,,,,
13,059,463,404.7,,,,,
13,061,12,489.4,,,,,
13,063,2630,1090.4,,,,,
13,065,23,419.5,,,,,
13,067,3779,577.9,,,,,
13,069,131,367.3,,,,,
13,071,205,543.6,,,,,
13,073,295,218.9,,,,,
13,075,72,498.1,,,,,
13,077,321,248.5,,,,,
13,079,26,247.8,,,,,
13,081,131,795.9,,,,,
13,083,14,100.3,,,,,
13,085,41,157.9,,,,,
13,087,155,645.9,,,,,
13,089,9186,1434.6,,,,,
13,091,114,662.2,,,,,
13,093,72,763.2,,,,,
13,095,791,1149.3,,,,,
13,097,741,605.6,,,,,
13,099,29,329.8,,,,,
13,101,6,198.9,,,,,
13,103,93,164.9,,,,,
13,105,36,214.6,,,,,
13,107,71,374.2,,,,,
13,109,49,549.6,,,,,
13,111,48,208,,,,,
13,113,257,246.1,,,,,
13,115,251,298.5,,,,,
13,117,200,90.2,,,,,
13,119,58,283.8,,,,,
13,121,16396,1781.6,,,,,
13,123,55,194.4,,,,,
13,125,6,237.7,,,,,
13,127,354,484.5,,,,,
13,129,78,156.9,,,,,
13,131,63,290.9,,,,,
13,133,38,214.6,,,,,
13,135,3526,438.2,,,,,
13,137,47,117,,,,,
13,139,367,206.2,,,,,
13,141,49,646.2,,,,,
13,143,35,134.7,,,,,
13,145,51,164.5,,,,,
13,147,38,163.8,,,,,
13,149,18,182.3,,,,,
13,151,1167,562.3,,,,,
13,153,464,331.8,,,,,
13,155,77,996.7,,,,,
13,157,116,167.1,,,,,
13,159,21,155.7,,,,,
13,161,31,252.3,,,,,
13,163,52,404.4,,,,,
13,165,33,440.8,,,,,
13,167,58,717.5,,,,,
13,169,27,111.5,,,,,
13,171,43,260.3,,,,,
13,173,26,306.7,,,,,
13,175,184,447,,,,,
13,177,64,229.7,,,,,
13,179,257,479.7,,,,,
13,181,19,279.5,,,,,
13,183,29,197.7,,,,,
13,185,654,661.3,,,,,
13,187,28,90.8,,,,,
13,189,54,300.4,,,,,
13,191,51,510.2,,,,,
13,193,58,566.3,,,,,
13,195,44,166.9,,,,,
13,197,16,249.4,,,,,
13,199,98,552,,,,,
13,201,15,304.8,,,,,
13,205,129,723.4,,,,,
13,207,57,225.8,,,,,
13,209,17,228.5,,,,,
13,211,36,201.7,,,,,
13,213,36,106.1,,,,,
13,215,1151,690.9,,,,,
13,217,451,462.1,,,,,
13,219,20,55.2,,,,,
13,221,21,159.2,,,,,
13,223,317,214.7,,,,,
13,225,141,577.8,,,,,
13,227,40,131.5,,,,,
13,229,32,191.4,,,,,
13,231,15,89.3,,,,,
13,233,74,205.5,,,,,
13,235,50,567.5,,,,,
13,237,37,184.7,,,,,
13,239,11,562.6,,,,,
13,241,19,123.6,,,,,
13,243,37,707.1,,,,,
13,245,1576,910.6,,,,,
13,247,526,657.7,,,,,
13,249,8,210.3,,,,,
13,251,45,375.9,,,,,
13,253,27,341.8,,,,,
13,255,231,400.4,,,,,
13,257,53,234.5,,,,,
13,259,89,2089.5,,,,,
13,261,135,554.2,,,,,
13,263,22,431.8,,,,,
13,265,,,,,,,
13,267,109,527.4,,,,,
13,269,32,477.9,,,,,
13,271,71,643.3,,,,,
13,273,50,672.5,,,,,
13,275,174,456.3,,,,,
13,277,168,491.5,,,,,
13,279,95,433.7,,,,,
13,281,23,195.5,,,,,
13,283,21,389,,,,,
13,285,210,360,,,,,
13,287,49,671.4,,,,,
13,289,14,209,,,,,
13,291,34,143.4,,,,,
13,293,67,284.1,,,,,
13,295,93,158.5,,,,,
13,297,307,354.8,,,,,
13,299,180,614.3,,,,,
13,301,20,452.3,,,,,
13,303,67,398.7,,,,,
13,305,107,416,,,,,
13,307,,,,,,,
13,309,20,307.7,,,,,
13,311,22,87.6,,,,,
13,313,146,170.5,,,,,
13,315,79,1035.3,,,,,
13,317,31,376.9,,,,,
13,319,17,229.8,,,,,
13,321,64,368.9,,,,,
15,000,2435,199.1,,,,,
15,001,459,262.1,,,,,
15,003,1526,180.5,,,,,
15,005,,,,,,,
15,007,,,,,,,
15,009,326,233.5,,,,,
16,000,1365,84.4,,,,,
16,001,152,34.4,,,,,
16,003,0,0,,,,,
16,005,31,42,,,,,
16,007,,,,,,,
16,009,,,,,,,
16,011,11,27.4,,,,,
16,013,,,,,,,
16,015,,,,,,,
16,017,12,27,,,,,
16,019,22,21.4,,,,,
16,021,,,,,,,
16,023,0,0,,,,,
16,025,0,0,,,,,
16,027,63,30.8,,,,,
16,029,0,0,,,,,
16,031,,,,,,,
16,033,0,0,,,,,
16,035,,,,,,,
16,037,0,0,,,,,
16,039,9,37.1,,,,,
16,041,,,,,,,
16,043,,,,,,,
16,045,7,40.4,,,,,
16,047,8,61.6,,,,,
16,049,,,,,,,
16,051,,,,,,,
16,053,,,,,,,
16,055,29,18.7,,,,,
16,057,5,14.1,,,,,
16,059,,,,,,,
16,061,0,0,,,,,
16,063,,,,,,,
16,065,,,,,,,
16,067,,,,,,,
16,069,5,13.7,,,,,
16,071,0,0,,,,,
16,073,,,,,,,
16,075,,,,,,,
16,077,,,,,,,
16,079,,,,,,,
16,081,0,0,,,,,
16,083,14,18.3,,,,,
16,085,,,,,,,
16,087,0,0,,,,,
17,000,36225,338.8,,,,,
17,001,40,73.4,,,,,
17,003,22,531.9,,,,,
17,005,8,55,,,,,
17,007,22,49,,,,,
17,009,6,107.9,,,,,
17,011,22,78.1,,,,,
17,013,5,133.1,,,,,
17,015,6,44.2,,,,,
17,017,6,57.2,,,,,
17,019,440,245.7,,,,,
17,021,27,92.7,,,,,
17,023,7,54.6,,,,,
17,025,,,,,,,
17,027,33,105.2,,,,,
17,029,41,101.4,,,,,
17,031,25980,595.8,,,,,
17,033,22,138,,,,,
17,035,5,57.3,,,,,
17,037,91,106.6,,,,,
17,039,6,45.9,,,,,
17,041,,,,,,,
17,043,814,104.1,,,,,
17,045,8,56.4,,,,,
17,047,,,,,,,
17,049,11,38.5,,,,,
17,051,13,70.9,,,,,
17,053,,,,,,,
17,055,31,98,,,,,
17,057,42,147,,,,,
17,059,,,,,,,
17,061,,,,,,,
17,063,14,31.5,,,,,
17,065,,,,,,,
17,067,,,,,,,
17,069,,,,,,,
17,071,,,,,,,
17,073,22,53.1,,,,,
17,075,14,61.9,,,,,
17,077,51,112.2,,,,,
17,079,,,,,,,
17,081,41,133.6,,,,,
17,083,10,54.5,,,,,
17,085,13,67.8,,,,,
17,087,26,219.2,,,,,
17,089,374,86.7,,,,,
17,091,151,168.5,,,,,
17,093,68,60.5,,,,,
17,095,87,208.6,,,,,
17,097,909,151.6,,,,,
17,099,77,83.2,,,,,
17,101,7,53.9,,,,,
17,103,27,92.2,,,,,
17,105,42,139.4,,,,,
17,107,44,184.1,,,,,
17,109,25,106.3,,,,,
17,111,168,63.5,,,,,
17,113,212,145.2,,,,,
17,115,169,198.1,,,,,
17,117,38,99.9,,,,,
17,119,213,94.5,,,,,
17,121,14,45.4,,,,,
17,123,8,79.8,,,,,
17,125,,,,,,,
17,127,,,,,,,
17,129,11,106.2,,,,,
17,131,8,59.9,,,,,
17,133,13,43.6,,,,,
17,135,41,170,,,,,
17,137,25,89.4,,,,,
17,139,,,,,,,
17,141,23,52.6,,,,,
17,143,393,265.4,,,,,
17,145,30,167.4,,,,,
17,147,6,42.3,,,,,
17,149,,,,,,,
17,151,,,,,,,
17,153,12,278.9,,,,,
17,155,0,0,,,,,
17,157,26,100.5,,,,,
17,159,,,,,,,
17,161,231,193.5,,,,,
17,163,749,353.3,,,,,
17,165,5,25.3,,,,,
17,167,348,210.7,,,,,
17,169,,,,,,,
17,171,0,0,,,,,
17,173,,,,,,,
17,175,0,0,,,,,
17,177,46,123.5,,,,,
17,179,87,78.6,,,,,
17,181,7,48.7,,,,,
17,183,128,211.2,,,,,
17,185,,,,,,,
17,187,,,,,,,
17,189,,,,,,,
17,191,5,37.3,,,,,
17,193,,,,,,,
17,195,,,,,,,
17,197,688,117.2,,,,,
17,199,73,128.5,,,,,
17,201,310,131.3,,,,,
17,203,18,56.3,,,,,
18,000,12781,223,,,,,
18,001,8,28.6,,,,,
18,003,622,193.4,,,,,
18,005,65,93.8,,,,,
18,007,9,124.1,,,,,
18,009,,,,,,,
18,011,57,93.2,,,,,
18,013,19,137.3,,,,,
18,015,8,45.8,,,,,
18,017,40,126.4,,,,,
18,019,281,267.1,,,,,
18,021,20,90.3,,,,,
18,023,27,100.4,,,,,
18,025,7,77.5,,,,,
18,027,28,106,,,,,
18,029,21,48.2,,,,,
18,031,20,90.7,,,,,
18,033,21,57.7,,,,,
18,035,134,136.7,,,,,
18,037,23,63.5,,,,,
18,039,221,131.7,,,,,
18,041,16,80.7,,,,,
18,043,133,195.1,,,,,
18,045,5,35.5,,,,,
18,047,7,36,,,,,
18,049,14,82.3,,,,,
18,051,20,72.6,,,,,
18,053,77,137,,,,,
18,055,26,98.5,,,,,
18,057,299,98.9,,,,,
18,059,66,94.3,,,,,
18,061,26,76.9,,,,,
18,063,216,141.6,,,,,
18,065,59,140.3,,,,,
18,067,137,195.1,,,,,
18,069,28,89.6,,,,,
18,071,64,167.4,,,,,
18,073,27,96,,,,,
18,075,15,90.7,,,,,
18,077,47,165.5,,,,,
18,079,12,52.1,,,,,
18,081,175,126.9,,,,,
18,083,29,95.2,,,,,
18,085,38,56.1,,,,,
18,087,17,53.5,,,,,
18,089,1146,272.9,,,,,
18,091,213,224,,,,,
18,093,37,95.7,,,,,
18,095,216,192.3,,,,,
18,097,5129,642.3,,,,,
18,099,19,49.2,,,,,
18,101,8,96.4,,,,,
18,103,32,104.7,,,,,
18,105,235,188.8,,,,,
18,107,35,108.5,,,,,
18,109,60,97.4,,,,,
18,111,8,67.5,,,,,
18,113,26,66.2,,,,,
18,115,,,,,,,
18,117,18,108.7,,,,,
18,119,15,81.2,,,,,
18,121,19,137.9,,,,,
18,123,19,115.4,,,,,
18,125,5,48.7,,,,,
18,127,184,123.1,,,,,
18,129,11,51.5,,,,,
18,131,,,,,,,
18,133,51,158.5,,,,,
18,135,21,101.9,,,,,
18,137,14,57.6,,,,,
18,139,6,42.5,,,,,
18,141,601,263.6,,,,,
18,143,138,667.2,,,,,
18,145,38,99.8,,,,,
18,147,,,,,,,
18,149,19,96.7,,,,,
18,151,23,76.7,,,,,
18,153,17,94.4,,,,,
18,155,6,71.6,,,,,
18,157,227,140.2,,,,,
18,159,6,45.6,,,,,
18,161,,,,,,,
18,163,340,223,,,,,
18,165,8,60.8,,,,,
18,167,220,242.3,,,,,
18,169,13,49.2,,,,,
18,171,,,,,,,
18,173,42,76.3,,,,,
18,175,24,100.7,,,,,
18,177,80,143.1,,,,,
18,179,13,55.5,,,,,
18,181,17,82.3,,,,,
18,183,22,75.5,,,,,
19,000,3216,119.4,,,,,
19,001,,,,,,,
19,003,0,0,,,,,
19,005,,,,,,,
19,007,5,48.6,,,,,
19,009,5,105.4,,,,,
19,011,13,60.1,,,,,
19,013,132,119.9,,,,,
19,015,18,78.4,,,,,
19,017,6,28.1,,,,,
19,019,9,52.6,,,,,
19,021,17,101.5,,,,,
19,023,7,57.7,,,,,
19,025,,,,,,,
19,027,18,105.1,,,,,
19,029,7,63,,,,,
19,031,12,76,,,,,
19,033,33,90.9,,,,,
19,035,,,,,,,
19,037,,,,,,,
19,039,7,87.5,,,,,
19,041,8,57.6,,,,,
19,043,9,62.1,,,,,
19,045,45,115.3,,,,,
19,047,10,75.2,,,,,
19,049,72,82.1,,,,,
19,051,0,0,,,,,
19,053,8,123.8,,,,,
19,055,8,54.2,,,,,
19,057,41,126.5,,,,,
19,059,8,51,,,,,
19,061,75,90.2,,,,,
19,063,,,,,,,
19,065,15,91.2,,,,,
19,067,9,70,,,,,
19,069,,,,,,,
19,071,,,,,,,
19,073,6,81.4,,,,,
19,075,,,,,,,
19,077,,,,,,,
19,079,8,64.4,,,,,
19,081,,,,,,,
19,083,9,62.1,,,,,
19,085,9,73.2,,,,,
19,087,13,75.1,,,,,
19,089,6,76.3,,,,,
19,091,,,,,,,
19,093,,,,,,,
19,095,7,50.6,,,,,
19,097,10,61,,,,,
19,099,38,118.2,,,,,
19,101,9,65,,,,,
19,103,211,156.1,,,,,
19,105,22,122.4,,,,,
19,107,,,,,,,
19,109,,,,,,,
19,111,16,57.3,,,,,
19,113,300,155.2,,,,,
19,115,8,88,,,,,
19,117,8,110,,,,,
19,119,0,0,,,,,
19,121,15,105.7,,,,,
19,123,13,71.1,,,,,
19,125,13,45.8,,,,,
19,127,40,121.5,,,,,
19,129,14,113.6,,,,,
19,131,,,,,,,
19,133,0,0,,,,,
19,135,5,78.6,,,,,
19,137,5,58,,,,,
19,139,31,87.6,,,,,
19,141,0,0,,,,,
19,143,,,,,,,
19,145,11,82.4,,,,,
19,147,,,,,,,
19,149,8,37.5,,,,,
19,151,,,,,,,
19,153,960,230.7,,,,,
19,155,137,174.6,,,,,
19,157,18,112.4,,,,,
19,159,,,,,,,
19,161,,,,,,,
19,163,234,160.2,,,,,
19,165,5,50.9,,,,,
19,167,12,40.9,,,,,
19,169,68,76.8,,,,,
19,171,12,85.3,,,,,
19,173,,,,,,,
19,175,8,78.9,,,,,
19,177,,,,,,,
19,179,30,102.7,,,,,
19,181,22,48.6,,,,,
19,183,14,75,,,,,
19,185,0,0,,,,,
19,187,14,45,,,,,
19,189,7,77.7,,,,,
19,191,,,,,,,
19,193,138,159,,,,,
19,195,,,,,,,
19,197,8,76.2,,,,,
20,000,3616,147.4,,,,,
20,001,14,131.8,,,,,
20,003,8,124.3,,,,,
20,005,8,58.4,,,,,
20,007,,,,,,,
20,009,18,86.2,,,,,
20,011,13,109.9,,,,,
20,013,9,117,,,,,
20,015,51,89.6,,,,,
20,017,,,,,,,
20,019,,,,,,,
20,021,11,68.5,,,,,
20,023,,,,,,,
20,025,,,,,,,
20,027,,,,,,,
20,029,9,120.6,,,,,
20,031,,,,,,,
20,033,,,,,,,
20,035,34,118,,,,,
20,037,29,87.9,,,,,
20,039,,,,,,,
20,041,11,70.8,,,,,
20,043,6,94.2,,,,,
20,045,91,86.3,,,,,
20,047,,,,,,,
20,049,0,0,,,,,
20,051,19,76.5,,,,,
20,053,14,250.4,,,,,
20,055,35,117.4,,,,,
20,057,35,131.1,,,,,
20,059,19,86.7,,,,,
20,061,55,206.5,,,,,
20,063,0,0,,,,,
20,065,,,,,,,
20,067,,,,,,,
20,069,,,,,,,
20,071,0,0,,,,,
20,073,,,,,,,
20,075,,,,,,,
20,077,,,,,,,
20,079,27,95.1,,,,,
20,081,,,,,,,
20,083,0,0,,,,,
20,085,7,63.8,,,,,
20,087,8,51.2,,,,,
20,089,0,0,,,,,
20,091,802,154.5,,,,,
20,093,,,,,,,
20,095,,,,,,,
20,097,,,,,,,
20,099,14,85.3,,,,,
20,101,,,,,,,
20,103,123,178.2,,,,,
20,105,,,,,,,
20,107,6,72.1,,,,,
20,109,,,,,,,
20,111,15,55.5,,,,,
20,113,14,54.8,,,,,
20,115,5,49.4,,,,,
20,117,7,84.4,,,,,
20,119,,,,,,,
