statecode,countycode,denominator.x,numerator.x,v129_race_white,v129_race_white_cilow,v129_race_white_cihigh,denominator.y,numerator.y,v129_race_black,v129_race_black_cilow,v129_race_black_cihigh,denominator.x.x,numerator.x.x,v129_race_aian,v129_race_aian_cilow,v129_race_aian_cihigh,denominator.y.y,numerator.y.y,v129_race_asian,v129_race_asian_cilow,v129_race_asian_cihigh,denominator.x.x.x,numerator.x.x.x,v129_race_nhopi,v129_race_nhopi_cilow,v129_race_nhopi_cihigh,denominator.y.y.y,numerator.y.y.y,v129_race_tom,v129_race_tom_cilow,v129_race_tom_cihigh,v129_race_hispanic,v129_race_hispanic_cilow,v129_race_hispanic_cihigh,v129_race_flag_CT
15,001,,,,,,,,,,,,,,,,,,,,,,,,,,5374,35,6.512839598064756,4.536431410963856,9.057783284161346,10.048622366288493,6.827551370872561,14.263217343030389,
15,003,15028,43,2.861325525685387,2.0707554705860516,3.8541867055086256,2524,26,10.301109350237718,6.729026630584922,15.093511918829252,,,,,,23125,67,2.897297297297297,2.245365609738402,3.6794651514722747,7852,37,4.712175241976566,3.317806236259046,6.495112855569387,19323,160,8.2802877399989665,6.997243861940689,9.563331618057244,7.531584062196307,6.078960376032502,9.226699305582494,
15,005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.088974854932301,7.8233471217743356,17.845711652577545,
16,000,117729,541,4.595299373986019,4.2080673654708445,4.982531382501193,1822,21,11.525795828759604,7.134649277758609,17.618403257378368,,,,,,,,,,,,,,,,,,,,,5.357811914574747,4.479648143256698,6.235975685892797,
16,001,26820,110,4.1014168530947055,3.334949536758577,4.867884169430834,,,,,,,,,,,,,,,,,,,,,,,,,,5.936832106388032,3.842004713329216,8.763935335438225,
16,003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,005,6077,31,5.1012012506170805,3.4660187558239013,7.240747984737329,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,017,2758,20,7.251631617113851,4.429484983830293,11.199556890019798,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,019,9970,53,5.315947843530592,3.9820097224029554,6.953390664915169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,027,14286,66,4.619907601847963,3.573036204580799,5.877655217871119,,,,,,,,,,,,,,,,,,,,,,,,,,5.7745055579616,4.125391430892012,7.863237615704357,
16,029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,039,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,049,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,053,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,055,11466,40,3.488574917146346,2.4922890669622335,4.750448889236357,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,057,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,059,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,061,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,063,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,065,6624,20,3.0193236714975846,1.8442813383761998,4.663100528785416,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,069,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,071,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,073,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,079,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,081,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,083,5738,24,4.182642035552457,2.6798976742221092,6.223439803721368,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,087,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,000,505440,2130,4.214150047483381,4.035181684963121,4.393118410003641,153806,1947,12.658803947830384,12.096506943982627,13.22110095167814,,,,,,61807,187,3.0255472681087903,2.5918974082368083,3.4591971279807723,,,,,,14549,132,9.072788507801222,7.525006146509789,10.620570869092656,5.271803491614776,4.960824716901871,5.582782266327681,
17,001,4602,24,5.215123859191656,3.3414282604707655,7.759690915635203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,019,7822,44,5.625159805676297,4.087249726175445,7.551514482268952,3364,56,16.646848989298455,12.57485082717902,21.617318075976506,,,,,,,,,,,,,,,,,,,,,,,,
17,021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,031,145036,469,3.2336799139523977,2.941017682904195,3.5263421450006005,93140,1088,11.681339918402404,10.987220354201364,12.375459482603445,,,,,,35010,111,3.170522707797772,2.5806946199488325,3.7603507956467115,,,,,,4189,21,5.01312962520888,3.1032062506746683,7.663101154199902,5.306745310517472,4.888684949126153,5.72480567190879,
17,033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,039,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,043,39830,135,3.389404971127291,2.8176464455008885,3.9611634967536933,4088,40,9.784735812133071,6.990358718637222,13.324033014673207,,,,,,10400,28,2.692307692307692,1.78901890921707,3.891134225314249,,,,,,,,,,,4.104171330497724,3.091823518501491,5.342143121853545,
17,045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,049,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,053,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,055,2840,24,8.450704225352112,5.414525653058614,12.573978025969437,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,057,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,059,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,061,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,063,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,065,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,069,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,071,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,073,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,079,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,081,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,083,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,087,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,089,17977,61,3.3932246759748566,2.5955480091774232,4.358739050722372,2643,27,10.21566401816118,6.732186958669984,14.863254803315208,,,,,,,,,,,,,,,,,,,,,6.2935115566694515,5.133105775942083,7.45391733739682,
17,091,5027,20,3.978516013526954,2.4301809400047634,6.14449530588315,1734,33,19.031141868512112,13.10016238335054,26.72679888648748,,,,,,,,,,,,,,,,,,,,,,,,
17,093,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,097,22290,58,2.6020637056976224,1.9758560646141663,3.363770737761084,3956,47,11.880687563195146,8.729482347589927,15.798795839395085,,,,,,,,,,,,,,,,,,,,,5.134706814580032,4.077698383147092,6.381971738835438,
17,099,6170,36,5.834683954619124,4.086540910423864,8.077661991772478,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,111,15140,62,4.095112285336857,3.1396991074090224,5.249749133140441,,,,,,,,,,,,,,,,,,,,,,,,,,5.501760563380281,3.5604493503145522,8.121683912308617,
17,113,8426,36,4.272489912176597,2.992399408653601,5.914926951013078,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,115,5250,25,4.761904761904763,3.0816536853008247,7.029510799529595,2397,26,10.84689194826867,7.085549943928387,15.893209880319162,,,,,,,,,,,,,,,,,,,,,,,,
17,117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,119,14709,70,4.7589910938880955,3.7098670275304557,6.012698948401588,2697,39,14.460511679644048,10.282837408022424,19.767995500864984,,,,,,,,,,,,,,,,,,,,,,,,
17,121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,131,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,143,8765,41,4.677695379349686,3.3567949650262725,6.345821969849961,4647,73,15.709059608349472,12.313395076931169,19.751783986008505,,,,,,,,,,,,,,,,,,,,,,,,
17,145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,159,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,161,6187,29,4.687247454339745,3.1391231836993594,6.731669215869822,2288,25,10.926573426573427,7.071102206219111,16.129777839829703,,,,,,,,,,,,,,,,,,,,,,,,
17,163,10159,60,5.906093119401516,4.506971252092456,7.602312570788791,7728,115,14.88095238095238,12.161146690251465,17.600758071653296,,,,,,,,,,,,,,,,,,,,,,,,
17,165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,167,9971,45,4.513087955069702,3.291877323060321,6.0388667633094775,3220,49,15.217391304347826,11.257909859884826,20.11819832078208,,,,,,,,,,,,,,,,,,,,,,,,
17,169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,171,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,179,8650,58,6.705202312138728,5.091541234710955,8.668028872219024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,181,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,183,4167,28,6.71946244300456,4.465033994686233,9.711494106855818,1243,24,19.308125502815766,12.371080333617426,28.72896025241609,,,,,,,,,,,,,,,,,,,,,,,,
17,185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,191,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,193,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,195,3279,21,6.404391582799634,3.9644193303068573,9.789792843837569,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,197,27509,92,3.344360027627322,2.696026201107362,4.101560689289908,6225,90,14.457831325301205,11.62580371584032,17.771129283519105,,,,,,,,,,,,,,,,,,,,,5.03383396600099,3.850484119572746,6.466170318108275,
17,199,4259,25,5.869922517022775,3.79870435497284,8.66516358242084,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,201,12013,73,6.076750187297095,4.763202107924677,7.640601030798429,4945,86,17.391304347826086,13.910798633805864,21.478119389675868,,,,,,,,,,,,,,,,,,,,,5.858585858585859,3.9235868964743306,8.413906553249817,
17,203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,000,400419,2248,5.614119210127392,5.38203823096692,5.846200189287863,70455,958,13.597331630118516,12.736284335264704,14.458378924972328,,,,,,16723,67,4.006458171380734,3.1049500523351408,5.088060254009232,,,,,,11134,122,10.957427698940185,9.013031471736392,12.901823926143978,7.024131289753508,6.363279870429713,7.684982709077303,
18,001,4498,44,9.782125389061804,7.10770728282444,13.132046749734936,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,003,23840,126,5.285234899328859,4.362376449906428,6.208093348751291,5267,84,15.948357698879818,12.721034695231818,19.745152035292897,,,,,,,,,,,,,,,,,,,,,7.637608638398736,5.115026372806936,10.968880020697021,
18,005,5252,30,5.712109672505712,3.8539364092576,8.1543917354927,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,019,7718,40,5.182689816014512,3.7025895882079514,7.05735254780825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,021,2032,20,9.84251968503937,6.012066725100367,15.20097337730049,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,035,6203,45,7.254554247944543,5.291521648917373,9.707164355466517,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,039,13677,75,5.483658697082693,4.3132454267347695,6.873813661536358,1461,26,17.79603011635866,11.624957710880455,26.07530738064684,,,,,,,,,,,,,,,,,,,,,7.176581680830973,5.078576325816082,9.850419059350257,
18,041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,043,4800,20,4.166666666666667,2.5451082469591557,6.435078729723875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,049,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,053,4188,36,8.595988538681949,6.020524693723792,11.900471463523447,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,057,21278,85,3.994736347401072,3.1908535108936227,4.939553356466725,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,059,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,061,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,063,9587,39,4.068008761865026,2.892751902517626,5.561101894840187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,065,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,067,5309,28,5.274062912036165,3.5045765032694534,7.622489347008512,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,069,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,071,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,073,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,079,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,081,10759,62,5.762617343619295,4.4181656739634345,7.387415361627128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,083,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,085,5697,37,6.494646305072846,4.57283036108584,8.952014418453718,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,087,4963,33,6.649204110417086,4.577006160130936,9.337954718752627,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,089,17055,76,4.456171210788625,3.510956076016042,5.577562765366847,10999,144,13.092099281752885,10.953723065733248,15.230475497772522,,,,,,,,,,,,,,,,,,,,,6.934347388435298,5.3165243805136555,8.889520397689997,
18,091,6001,35,5.832361273121147,4.062453324865817,8.111402661070333,1108,25,22.56317689530686,14.601698418618525,33.30770008802379,,,,,,,,,,,,,,,,,,,,,,,,
18,093,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,095,8030,48,5.9775840597758405,4.407398608154824,7.925409238122946,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,097,40419,231,5.715133971646998,4.978118683267808,6.4521492600261885,32524,391,12.021891526257532,10.830264079779885,13.213518972735178,,,,,,4968,22,4.428341384863124,2.775217969450405,6.704562074703149,,,,,,2493,28,11.231448054552747,7.463215666208394,16.23256957210918,6.807615674119991,5.60452448790334,8.010706860336642,
18,099,3095,22,7.108239095315024,4.45469559684317,10.761959414256943,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,105,6324,35,5.534471853257432,3.854962429240949,7.697110589671579,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,109,4970,25,5.030181086519114,3.2552679774304476,7.425539576967879,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,113,3670,31,8.446866485013624,5.739235961619033,11.989652725680859,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,127,8997,27,3.0010003334444812,1.9776781295726096,4.366297926549082,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,131,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,141,14312,86,6.008943543879262,4.8063792093467015,7.420996393372497,4306,77,17.88202508128193,14.112214550498495,22.34946319092495,,,,,,,,,,,,,,,,,,,,,7.680491551459293,4.970409169840039,11.337920644402569,
18,143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,145,2951,21,7.11623178583531,4.405059635403655,10.877916209740219,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,157,9547,48,5.027757410704933,3.707071417563972,6.666076901867315,1664,30,18.028846153846153,12.1639867917193,25.737298915148834,,,,,,,,,,,,,,,,,,,,,,,,
18,159,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,163,11242,63,5.603985056039851,4.306255986077856,7.169931265512409,1932,33,17.080745341614907,11.757599157727658,23.98771701302758,,,,,,,,,,,,,,,,,,,,,,,,
18,165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,167,6914,47,6.7978015620480186,4.994768898910292,9.039634992861869,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,171,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,173,3971,25,6.295643414756988,4.074208473389405,9.293611608544538,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,177,4674,32,6.846384253316217,4.682921761079282,9.665051792772884,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,179,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,181,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,183,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,000,198584,810,4.078878459493212,3.7979767860181575,4.359780132968266,18526,204,11.011551333261362,9.500464242692003,12.522638423830722,,,,,,,,,,,,,,,,4841,57,11.774426771328239,8.917835852700836,15.2551355924319,5.3106547331674525,4.440220185817999,6.181089280516906,
19,001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,013,7677,26,3.3867396118275366,2.212330756232427,4.96235822367136,1856,28,15.086206896551724,10.02467492233703,21.80376936598502,,,,,,,,,,,,,,,,,,,,,,,,
19,015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,039,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,049,7380,28,3.794037940379404,2.5211106579752753,5.483441184724688,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,053,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
