statecode,countycode,v058_numerator,v058_denominator,v058_rawvalue,v058_cilow,v058_cihigh,v058_flag_CT
27,117,9424,9424,1,,,
27,119,14515,31192,0.4653436778661195,,,
27,121,7106,11308,0.6284046692607004,,,
27,123,111,552352,2.0095880887549967e-4,,,
27,125,3935,3935,1,,,
27,127,10817,15425,0.7012641815235008,,,
27,129,14723,14723,1,,,
27,131,21597,67097,0.321877282143762,,,
27,133,4896,9704,0.5045342126957956,,,
27,135,15331,15331,1,,,
27,137,78666,200231,0.39287622795671,,,
27,139,27321,150928,0.181020089049083,,,
27,141,49494,97183,0.5092866036240906,,,
27,143,14836,14836,1,,,
27,145,60133,158292,0.37988653880170825,,,
27,147,11128,37406,0.2974923809014597,,,
27,149,4641,9671,0.4798883259228622,,,
27,151,9838,9838,1,,,
27,153,25116,25262,0.9942205684427203,,,
27,155,3360,3360,1,,,
27,157,17362,21387,0.8118015616963576,,,
27,159,10105,14065,0.7184500533238536,,,
27,161,9757,18968,0.5143926613243357,,,
27,163,35764,267568,0.1336632183220714,,,
27,165,11253,11253,1,,,
27,167,3120,6506,0.4795573316938211,,,
27,169,20038,49671,0.4034144671941374,,,
27,171,55359,141337,0.3916808762036834,,,
27,173,9528,9528,1,,,
28,000,1590489,2961279,0.5370952888937517,,,
28,001,10775,29538,0.3647843455887332,,,
28,003,22276,34740,0.6412204951065055,,,
28,005,12720,12720,1,,,
28,007,11173,17889,0.624573760411426,,,
28,009,7646,7646,1,,,
28,011,16639,30985,0.5370017750524447,,,
28,013,13266,13266,1,,,
28,015,9998,9998,1,,,
28,017,17106,17106,1,,,
28,019,8246,8246,1,,,
28,021,9135,9135,1,,,
28,023,15615,15615,1,,,
28,025,10502,18636,0.5635329469843314,,,
28,027,6982,21390,0.32641421224871436,,,
28,029,23311,28368,0.8217357586012408,,,
28,031,18340,18340,1,,,
28,033,40586,185314,0.21901205521439288,,,
28,035,27040,78158,0.34596586401903834,,,
28,037,7675,7675,1,,,
28,039,24350,24350,1,,,
28,041,13530,13530,1,,,
28,043,11353,21629,0.5248971288547783,,,
28,045,17620,46053,0.3826026534644866,,,
28,047,40000,208621,0.191735251964088,,,
28,049,40037,227742,0.17579980855529503,,,
28,051,17000,17000,1,,,
28,053,7785,7785,1,,,
28,055,1338,1338,1,,,
28,057,23863,23863,1,,,
28,059,43464,143252,0.3034093764833999,,,
28,061,16367,16367,1,,,
28,063,7260,7260,1,,,
28,065,11321,11321,1,,,
28,067,42045,67246,0.6252416500609702,,,
28,069,8988,8988,1,,,
28,071,22295,55813,0.39945890742300183,,,
28,073,34519,64222,0.5374949394288562,,,
28,075,39175,72984,0.5367614819686507,,,
28,077,12016,12016,1,,,
28,079,21275,21275,1,,,
28,081,43110,83343,0.5172599978402506,,,
28,083,8864,28339,0.3127845019231448,,,
28,085,24755,34907,0.7091700804996133,,,
28,087,31984,58879,0.5432157475500603,,,
28,089,28113,109145,0.25757478583535665,,,
28,091,18205,24441,0.7448549568348267,,,
28,093,28193,33752,0.83529864896895,,,
28,095,28203,34180,0.8251316559391457,,,
28,097,9822,9822,1,,,
28,099,21973,29087,0.7554233850173617,,,
28,101,21291,21291,1,,,
28,103,10285,10285,1,,,
28,105,18976,51788,0.3664169305630648,,,
28,107,26935,33208,0.8110997350036135,,,
28,109,39844,56145,0.7096624810757859,,,
28,111,11511,11511,1,,,
28,113,24997,40324,0.6199037793869656,,,
28,115,31184,31184,1,,,
28,117,18570,25008,0.7425623800383877,,,
28,119,6176,6176,1,,,
28,121,51818,157031,0.3299857989823665,,,
28,123,27990,27990,1,,,
28,125,3800,3800,1,,,
28,127,25949,25949,1,,,
28,129,14209,14209,1,,,
28,131,18333,18333,1,,,
28,133,16630,25971,0.6403295983982134,,,
28,135,12715,12715,1,,,
28,137,21247,28064,0.7570909350057012,,,
28,139,21815,21815,1,,,
28,141,18850,18850,1,,,
28,143,9782,9782,1,,,
28,145,21014,27777,0.7565251827051157,,,
28,147,13884,13884,1,,,
28,149,19005,44722,0.42495863333482403,,,
28,151,15655,44922,0.3484929433239838,,,
28,153,19779,19779,1,,,
28,155,9926,9926,1,,,
28,157,8587,8587,1,,,
28,159,17714,17714,1,,,
28,161,12481,12481,1,,,
28,163,11683,26743,0.4368619825748794,,,
29,000,1879250,6154913,0.3053251930612179,,,
29,001,8468,25314,0.33451844828948407,,,
29,003,10956,18135,0.6041356492969396,,,
29,005,5305,5305,1,,,
29,007,13611,24962,0.5452688085890554,,,
29,009,28496,34534,0.8251578154861875,,,
29,011,11637,11637,1,,,
29,013,16042,16042,1,,,
29,015,19394,19394,1,,,
29,017,10567,10567,1,,,
29,019,41779,183610,0.22754207287184794,,,
29,021,11659,84793,0.1374995577465121,,,
29,023,21681,42130,0.514621409921671,,,
29,025,8815,8815,1,,,
29,027,26620,44283,0.6011336178669016,,,
29,029,24045,42745,0.5625219323897532,,,
29,031,26311,81710,0.3220046505935626,,,
29,033,8495,8495,1,,,
29,035,5202,5202,1,,,
29,037,31982,107824,0.2966129989612702,,,
29,039,14188,14188,1,,,
29,041,7408,7408,1,,,
29,043,37535,88842,0.42249161432655724,,,
29,045,6634,6634,1,,,
29,047,20500,253335,0.08092052025973513,,,
29,049,16052,21184,0.7577416918429003,,,
29,051,26504,77279,0.34296510048007867,,,
29,053,9069,17103,0.5302578495000877,,,
29,055,21489,23056,0.9320350451075642,,,
29,057,7569,7569,1,,,
29,059,17071,17071,1,,,
29,061,8430,8430,1,,,
29,063,7711,11029,0.699156768519358,,,
29,065,9737,14421,0.6751958948755288,,,
29,067,11578,11578,1,,,
29,069,17723,28283,0.6266308383127673,,,
29,071,57564,104682,0.5498939645784375,,,
29,073,14794,14794,1,,,
29,075,6162,6162,1,,,
29,077,42271,298915,0.14141478346687186,,,
29,079,4382,9808,0.4467781402936378,,,
29,081,8157,8157,1,,,
29,083,13080,21946,0.5960083842158024,,,
29,085,8279,8279,1,,,
29,087,4223,4223,1,,,
29,089,10151,10151,1,,,
29,091,27898,39750,0.7018364779874214,,,
29,093,9537,9537,1,,,
29,095,30617,717204,0.04268938823542535,,,
29,097,28808,122761,0.23466736178428002,,,
29,099,78841,226739,0.34771697855243255,,,
29,101,28502,54013,0.5276877788680503,,,
29,103,3744,3744,1,,,
29,105,21329,36039,0.5918310718943367,,,
29,107,22863,32984,0.6931542566092651,,,
29,109,27182,38001,0.7152969658693192,,,
29,111,10032,10032,1,,,
29,113,42905,59574,0.7201967301171652,,,
29,115,8005,11874,0.6741620346976588,,,
29,117,5435,14557,0.3733598955828811,,,
29,119,23278,23303,0.9989271767583573,,,
29,121,9850,15209,0.6476428430534552,,,
29,123,7640,12626,0.6051005860921908,,,
29,125,8432,8432,1,,,
29,127,11111,28525,0.3895179666958808,,,
29,129,3538,3538,1,,,
29,131,18903,24722,0.7646226033492436,,,
29,133,12577,12577,1,,,
29,135,15473,15473,1,,,
29,137,8666,8666,1,,,
29,139,11322,11322,1,,,
29,141,21006,21006,1,,,
29,143,14368,16434,0.8742850188633321,,,
29,145,37082,58648,0.6322807256854454,,,
29,147,10029,21241,0.47215291182147734,,,
29,149,8635,8635,1,,,
29,151,13274,13274,1,,,
29,153,8553,8553,1,,,
29,155,10342,15661,0.660366515548177,,,
29,157,10894,18956,0.5746993036505592,,,
29,159,16937,42980,0.39406700791065613,,,
29,161,24028,44638,0.5382857654912855,,,
29,163,17587,17587,1,,,
29,165,14558,106718,0.1364155999925036,,,
29,167,21195,31519,0.6724515371680574,,,
29,169,22283,53955,0.41299230840515244,,,
29,171,4681,4681,1,,,
29,173,10097,10355,0.9750845002414292,,,
29,175,12553,24716,0.5078896261530992,,,
29,177,17153,23158,0.7406943604801797,,,
29,179,6096,6096,1,,,
29,181,10679,10679,1,,,
29,183,22932,405262,0.05658561621864374,,,
29,185,9284,9284,1,,,
29,186,13491,18479,0.7300719735916446,,,
29,187,27422,66922,0.4097606168375123,,,
29,189,13602,1004125,0.013546122245736338,,,
29,195,9862,23333,0.4226631809025843,,,
29,197,4032,4032,1,,,
29,199,4716,4716,1,,,
29,201,17506,38059,0.45997004650673956,,,
29,203,7031,7031,1,,,
29,205,6103,6103,1,,,
29,207,19037,28672,0.6639578683035714,,,
29,209,25771,31076,0.8292894838460548,,,
29,211,5999,5999,1,,,
29,213,20841,56066,0.37172261263510864,,,
29,215,24336,24487,0.9938334626536529,,,
29,217,11178,19707,0.5672096209468717,,,
29,219,26134,35532,0.7355060227400653,,,
29,221,23514,23514,1,,,
29,223,10974,10974,1,,,
29,225,31548,39085,0.8071638736088014,,,
29,227,1973,1973,1,,,
29,229,14120,18188,0.7763360457444469,,,
29,510,0,301578,0,,,
30,000,505048,1084225,0.46581475247296455,,,
30,001,4942,9371,0.527371678582862,,,
30,003,13124,13124,1,,,
30,005,7044,7044,1,,,
30,007,6774,6774,1,,,
30,009,10473,10473,1,,,
30,011,1415,1415,1,,,
30,013,17317,84414,0.20514369654322742,,,
30,015,5895,5895,1,,,
30,017,2640,11867,0.22246566107693605,,,
30,019,1661,1661,1,,,
30,021,2265,8940,0.2533557046979866,,,
30,023,2724,9421,0.28914128011888335,,,
30,025,3049,3049,1,,,
30,027,5422,11446,0.47370260352961735,,,
30,029,53739,104357,0.5149534770068132,,,
30,031,41346,118960,0.34756220578345665,,,
30,033,1173,1173,1,,,
30,035,13778,13778,1,,,
30,037,823,823,1,,,
30,039,3309,3309,1,,,
30,041,6483,16309,0.39751057698203446,,,
30,043,12085,12085,1,,,
30,045,2023,2023,1,,,
30,047,25570,31134,0.8212886233699492,,,
30,049,18593,70973,0.26197286291970184,,,
30,051,1959,1959,1,,,
30,053,15336,19677,0.7793871016923312,,,
30,055,1729,1729,1,,,
30,057,8623,8623,1,,,
30,059,1927,1927,1,,,
30,061,4535,4535,1,,,
30,063,29813,117922,0.2528196604535201,,,
30,065,4730,4730,1,,,
30,067,7841,17191,0.45611075562794484,,,
30,069,496,496,1,,,
30,071,4217,4217,1,,,
30,073,5898,5898,1,,,
30,075,1694,1694,1,,,
30,077,6946,6946,1,,,
30,079,1088,1088,1,,,
30,081,37304,44174,0.8444786526010776,,,
30,083,4969,11491,0.43242537638151596,,,
30,085,10794,10794,1,,,
30,087,8329,8329,1,,,
30,089,12400,12400,1,,,
30,091,3539,3539,1,,,
30,093,4875,35133,0.13875843224319015,,,
30,095,8963,8963,1,,,
30,097,3678,3678,1,,,
30,099,6226,6226,1,,,
30,101,4971,4971,1,,,
30,103,762,762,1,,,
30,105,7578,7578,1,,,
30,107,2069,2069,1,,,
30,109,937,937,1,,,
30,111,27155,164731,0.16484450407027215,,,
31,000,529501,1961504,0.2699464288627502,,,
31,001,6398,31205,0.20503124499278963,,,
31,003,6295,6295,1,,,
31,005,434,434,1,,,
31,007,674,674,1,,,
31,009,431,431,1,,,
31,011,5379,5379,1,,,
31,013,2723,10842,0.2511529238147943,,,
31,015,1810,1810,1,,,
31,017,2903,2903,1,,,
31,019,15558,50084,0.3106381279450523,,,
31,021,6722,6722,1,,,
31,023,8369,8369,1,,,
31,025,19943,26598,0.749793217535153,,,
31,027,8380,8380,1,,,
31,029,3893,3893,1,,,
31,031,5455,5455,1,,,
31,033,3236,9468,0.3417828474862695,,,
31,035,6104,6104,1,,,
31,037,4060,10582,0.3836703836703837,,,
31,039,9013,9013,1,,,
31,041,10545,10545,1,,,
31,043,4447,21582,0.20605133907886203,,,
31,045,3269,8199,0.3987071594096841,,,
31,047,13673,24111,0.5670855626062793,,,
31,049,1838,1838,1,,,
31,051,5606,5606,1,,,
31,053,8875,37167,0.2387870960798558,,,
31,055,14240,584526,0.024361619500244642,,,
31,057,1654,1654,1,,,
31,059,5551,5551,1,,,
31,061,2889,2889,1,,,
31,063,2519,2519,1,,,
31,065,4636,4636,1,,,
31,067,9562,21704,0.4405639513453741,,,
31,069,1874,1874,1,,,
31,071,1813,1813,1,,,
31,073,1893,1893,1,,,
31,075,611,611,1,,,
31,077,2188,2188,1,,,
31,079,7796,62895,0.12395261944510692,,,
31,081,9429,9429,1,,,
31,083,3073,3073,1,,,
31,085,856,856,1,,,
31,087,2616,2616,1,,,
31,089,10127,10127,1,,,
31,091,711,711,1,,,
31,093,6475,6475,1,,,
31,095,3229,7240,0.44599447513812157,,,
31,097,5290,5290,1,,,
31,099,6688,6688,1,,,
31,101,3614,8335,0.43359328134373126,,,
31,103,769,769,1,,,
31,105,3434,3434,1,,,
31,107,8391,8391,1,,,
31,109,31391,322608,0.09730384863363586,,,
31,111,11094,34676,0.31993309493597877,,,
31,113,716,716,1,,,
31,115,607,607,1,,,
31,117,399,399,1,,,
31,119,9736,35585,0.2735984263032176,,,
31,121,7668,7668,1,,,
31,123,4555,4555,1,,,
31,125,3380,3380,1,,,
31,127,7074,7074,1,,,
31,129,4095,4095,1,,,
31,131,8892,15912,0.5588235294117647,,,
31,133,2544,2544,1,,,
31,135,2858,2858,1,,,
31,137,3514,8968,0.3918376449598573,,,
31,139,7317,7317,1,,,
31,141,9458,34296,0.2757756006531374,,,
31,143,5214,5214,1,,,
31,145,3307,10702,0.30900766211923003,,,
31,147,3738,7871,0.47490788972176345,,,
31,149,1262,1262,1,,,
31,151,7333,14292,0.5130842429331094,,,
31,153,9829,190604,0.05156764810811945,,,
31,155,17496,22278,0.7853487745758148,,,
31,157,10980,36084,0.304289990023279,,,
31,159,10136,17609,0.5756147424612414,,,
31,161,5127,5127,1,,,
31,163,2959,2959,1,,,
31,165,1135,1135,1,,,
31,167,4284,5842,0.733310510099281,,,
31,169,5034,5034,1,,,
31,171,669,669,1,,,
31,173,6773,6773,1,,,
31,175,4059,4059,1,,,
31,177,12864,20865,0.6165348670021568,,,
31,179,3717,9697,0.3833144271424152,,,
31,181,3395,3395,1,,,
31,183,774,774,1,,,
31,185,6157,14125,0.43589380530973454,,,
32,000,183411,3104614,0.05907690940000915,,,
32,001,8763,25516,0.3434315723467628,,,
32,003,28747,2265461,0.012689249561126853,,,
32,005,14713,49488,0.29730439702554157,,,
32,007,27817,53702,0.5179881568656661,,,
32,009,729,729,1,,,
32,011,1855,1855,1,,,
32,013,6739,17285,0.3898756146948221,,,
32,015,5734,5734,1,,,
32,017,4499,4499,1,,,
32,019,26434,59235,0.4462564362285811,,,
32,021,4554,4554,1,,,
32,023,14093,51591,0.27316780058537343,,,
32,027,6650,6650,1,,,
32,029,3658,4104,0.8913255360623782,,,
32,031,20295,486492,0.041717027207024984,,,
32,033,4625,9080,0.5093612334801763,,,
32,510,3506,58639,0.05978955984924709,,,
33,000,574109,1377529,0.41676726950938964,,,
33,001,34690,63705,0.5445412448002511,,,
33,003,44835,50107,0.8947851597581177,,,
33,005,52847,76458,0.691189934343038,,,
33,007,21610,31268,0.6911219137776641,,,
33,009,59842,91118,0.6567527821067187,,,
33,011,103354,422937,0.2443720932432017,,,
33,013,84056,153808,0.5464995318839072,,,
33,015,91143,314176,0.29010172642085963,,,
33,017,48084,130889,0.36736471361229744,,,
33,019,33648,43063,0.7813668346376239,,,
34,000,580215,9288994,0.06246263050659738,,,
34,001,41002,274534,0.14935126432427312,,,
34,003,1157,955732,0.001210590416560291,,,
34,005,45122,461860,0.09769627159745377,,,
34,007,6846,523485,0.013077738617152354,,,
34,009,17715,95263,0.18595887175503606,,,
34,011,37753,154152,0.24490762364419533,,,
34,013,119,863728,1.3777485504695922e-4,,,
34,015,34210,302294,0.11316797554698406,,,
34,017,0,724854,0,,,
34,019,75237,128947,0.5834722793085532,,,
34,021,19669,387340,0.050779676769763,,,
34,023,8429,863162,0.009765258433526963,,,
34,025,33010,643615,0.05128842553389837,,,
34,027,43569,509285,0.08554934859656185,,,
34,029,23534,637229,0.03693177805780967,,,
34,031,14839,524118,0.02831232661347254,,,
34,033,34466,64837,0.5315791908940882,,,
34,035,26011,345361,0.0753153946160684,,,
34,037,70144,144221,0.4863646764340838,,,
34,039,0,575345,0,,,
34,041,47383,109632,0.4322004524226503,,,
35,000,538970,2117522,0.2545286424414953,,,
35,001,26932,676444,0.03981408660583877,,,
35,003,3579,3579,1,,,
35,005,16326,65157,0.2505640222846356,,,
35,006,17200,27172,0.6330045635212719,,,
35,007,6758,12387,0.5455719706143538,,,
35,009,9116,48430,0.1882304356803634,,,
35,011,1698,1698,1,,,
35,013,49371,219561,0.22486233893997568,,,
35,015,13723,62314,0.2202233847931444,,,
35,017,11393,28185,0.40422210395600494,,,
35,019,4452,4452,1,,,
35,021,657,657,1,,,
35,023,4178,4178,1,,,
35,025,18533,74455,0.24891545228661607,,,
35,027,9227,20269,0.4552271942375056,,,
35,028,967,19419,0.04979659096760904,,,
35,029,10514,25427,0.4134974633263853,,,
35,031,48454,72902,0.6646456887328194,,,
35,033,4189,4189,1,,,
35,035,37038,67839,0.5459691327997169,,,
35,037,3529,8746,0.40349874228218613,,,
35,039,22767,40363,0.5640561900750688,,,
35,041,6989,19191,0.3641811265697462,,,
35,043,28509,148834,0.1915489740247524,,,
35,045,42829,121661,0.35203557425962306,,,
35,047,12671,27201,0.4658284621888901,,,
35,049,54247,154823,0.35038075738100927,,,
35,051,3863,11576,0.3337076710435384,,,
35,053,8473,16595,0.5105754745405242,,,
35,055,18824,34489,0.5457972107048624,,,
35,057,15045,15045,1,,,
35,059,4079,4079,1,,,
35,061,22840,76205,0.29971786628174,,,
36,000,2536083,20201249,0.12554090096112375,,,
36,001,30125,314848,0.09568109055798353,,,
36,003,41117,46456,0.8850740485620803,,,
36,005,1,1472654,6.790461303198171e-7,,,
36,007,49566,198683,0.24947277824474162,,,
36,009,47619,77042,0.6180914306482178,,,
36,011,44815,76248,0.587753121393348,,,
36,013,56257,127657,0.44068872055586455,,,
36,015,21800,84148,0.25906735751295334,,,
36,017,39362,47220,0.8335874629394324,,,
36,019,50885,79843,0.6373132272083964,,,
36,021,50960,61570,0.827675816144226,,,
36,023,21943,46809,0.4687773718729304,,,
36,025,40120,44308,0.9054798230567843,,,
36,027,93921,295911,0.3173961089651956,,,
36,029,98368,954236,0.10308560984913585,,,
36,031,32335,37381,0.8650116369278511,,,
36,033,33384,47555,0.7020082010303859,,,
36,035,27038,53324,0.5070512339659441,,,
36,037,36271,58388,0.6212064122764952,,,
36,039,35090,47931,0.7320940518662243,,,
36,041,5107,5107,1,,,
36,043,31634,60139,0.5260147325362909,,,
36,045,57637,116721,0.4938014581780485,,,
36,047,0,2736074,0,,,
36,049,26582,26582,1,,,
36,051,44136,61834,0.713782061648931,,,
36,053,47040,68016,0.6916019760056458,,,
36,055,61668,759443,0.08120161750124763,,,
36,057,22501,49532,0.454271985786966,,,
36,059,5989,1395774,0.004290809257086033,,,
36,061,0,1694251,0,,,
36,063,63741,212666,0.29972351010504733,,,
36,065,79753,232125,0.34357781367797524,,,
36,067,69759,476516,0.1463938251811062,,,
36,069,50444,112458,0.4485585729783564,,,
36,071,110690,401310,0.2758216839849493,,,
36,073,26848,40343,0.6654933941452049,,,
36,075,73719,117525,0.6272622846202935,,,
36,077,42555,58524,0.7271375845806849,,,
36,079,34205,97668,0.35021706188311424,,,
36,081,74,2405464,3.076329556376649e-5,,,
36,083,53385,161130,0.3313163284304599,,,
36,085,0,495747,0,,,
36,087,1319,338329,0.003898572099938226,,,
36,089,72628,108505,0.6693516427814387,,,
36,091,67084,235509,0.28484686360181566,,,
36,093,13986,158061,0.08848482547877086,,,
36,095,24674,29714,0.8303829844517736,,,
36,097,17898,17898,1,,,
36,099,19584,33814,0.5791683917903827,,,
36,101,55942,93584,0.5977731236108736,,,
36,103,29972,1525920,0.019641920939498795,,,
36,105,59012,78624,0.7505596255596255,,,
36,107,32178,48455,0.6640800742957383,,,
36,109,46638,105740,0.4410629846794023,,,
36,111,102061,181851,0.5612341972274004,,,
36,113,21138,65737,0.3215540715274503,,,
36,115,46282,61302,0.7549835241917067,,,
36,117,68261,91283,0.7477953178576515,,,
36,119,45533,1004457,0.04533095991167367,,,
36,121,36465,40531,0.8996817250993067,,,
36,123,16984,24774,0.6855574392508275,,,
37,000,3474661,10439388,0.332841446261026,,,
37,001,45330,171415,0.2644459353032115,,,
37,003,32466,36444,0.8908462298320711,,,
37,005,10888,10888,1,,,
37,007,17152,22055,0.7776921333031058,,,
37,009,26577,26577,1,,,
37,011,17806,17806,1,,,
37,013,28143,44652,0.6302741198602526,,,
37,015,17934,17934,1,,,
37,017,29606,29606,1,,,
37,019,49731,136693,0.36381526486359944,,,
37,021,60097,269452,0.22303415821741907,,,
37,023,40215,87570,0.4592326139088729,,,
37,025,39001,225804,0.17272058953782926,,,
37,027,34536,80652,0.4282100877845559,,,
37,029,9812,10355,0.9475615644616128,,,
37,031,20710,67686,0.3059716928168307,,,
37,033,22697,22736,0.9982846586910626,,,
37,035,56466,160610,0.35157213124961084,,,
37,037,48850,76285,0.6403618011404602,,,
37,039,28774,28774,1,,,
37,041,9379,13708,0.684199007878611,,,
37,043,11089,11089,1,,,
37,045,61902,99519,0.6220118771289904,,,
37,047,45407,50623,0.8969638306698536,,,
37,049,35631,100720,0.35376290706910246,,,
37,051,46332,334728,0.1384168638416864,,,
37,053,26943,28100,0.9588256227758007,,,
37,055,8151,36915,0.22080455099553029,,,
37,057,80604,168930,0.47714437932871606,,,
37,059,30087,42712,0.7044156209027908,,,
37,061,48715,48715,1,,,
37,063,16609,324833,0.051130888795165516,,,
37,065,21905,48900,0.4479550102249489,,,
37,067,29006,382590,0.07581484095245564,,,
37,069,54099,68573,0.7889256704533855,,,
37,071,42993,227943,0.18861294270936155,,,
37,073,10478,10478,1,,,
37,075,8030,8030,1,,,
37,077,43569,60992,0.7143395855194123,,,
37,079,20451,20451,1,,,
37,081,76630,541299,0.1415668604597459,,,
37,083,27257,48622,0.5605898564435852,,,
37,085,85692,133568,0.641560852898898,,,
37,087,29110,62089,0.46884311230652775,,,
37,089,39860,116281,0.3427903096808593,,,
37,091,16691,21552,0.7744524870081663,,,
37,093,22192,52082,0.42609730809108715,,,
37,095,4589,4589,1,,,
37,097,59478,186693,0.3185871993058122,,,
37,099,28739,43109,0.6666589343292584,,,
37,101,114488,215999,0.5300394909235691,,,
37,103,9172,9172,1,,,
37,105,26644,63285,0.4210160385557399,,,
37,107,34072,55122,0.6181198069736221,,,
37,109,64013,86810,0.7373920055293169,,,
37,111,32547,44578,0.7301135089057382,,,
37,113,27656,37014,0.7471767439347274,,,
37,115,21193,21193,1,,,
37,117,16509,22031,0.7493531841496074,,,
37,119,9419,1115482,0.008443883451279357,,,
37,121,14903,14903,1,,,
37,123,25751,25751,1,,,
37,125,49408,99727,0.4954325308091089,,,
37,127,47173,94970,0.49671475202695586,,,
37,129,3861,225702,0.01710662732275301,,,
37,131,15436,17471,0.8835212638085971,,,
37,133,74193,204576,0.36266717503519474,,,
37,135,43188,148696,0.2904449346317319,,,
37,137,12276,12276,1,,,
37,139,18277,40568,0.45052750936698877,,,
37,141,36729,60203,0.6100858761191302,,,
37,143,13005,13005,1,,,
37,145,29597,39097,0.7570146047011279,,,
37,147,45713,170243,0.26851617981356063,,,
37,149,17669,19328,0.914165976821192,,,
37,151,86768,144171,0.601840869522997,,,
37,153,19113,42946,0.4450472686629721,,,
37,155,88580,116530,0.7601476014760148,,,
37,157,55493,91096,0.6091705453587424,,,
37,159,61992,146875,0.4220731914893617,,,
37,161,43684,64444,0.6778598473092918,,,
37,163,49721,59036,0.8422149197100075,,,
37,165,17949,34174,0.525223854392228,,,
37,167,45516,62504,0.7282093945987457,,,
37,169,35849,44520,0.8052336028751124,,,
37,171,54005,71359,0.756807130144761,,,
37,173,14117,14117,1,,,
37,175,19927,32986,0.6041047717213364,,,
37,177,3245,3245,1,,,
37,179,65840,238267,0.27632865650719574,,,
37,181,22684,42578,0.532763398938419,,,
37,183,58248,1129410,0.05157383058411029,,,
37,185,18642,18642,1,,,
37,187,11003,11003,1,,,
37,189,26450,54086,0.489035979735976,,,
37,191,62877,117333,0.5358850451279691,,,
37,193,46079,65969,0.6984947475329322,,,
37,195,29894,78784,0.3794425264012998,,,
37,197,37214,37214,1,,,
37,199,18470,18470,1,,,
38,000,304105,779094,0.3903315902830724,,,
38,001,2200,2200,1,,,
38,003,4306,10853,0.39675665714548974,,,
38,005,5964,5964,1,,,
38,007,945,945,1,,,
38,009,6379,6379,1,,,
38,011,2993,2993,1,,,
38,013,2201,2201,1,,,
38,015,23933,98458,0.24307826687521583,,,
38,017,16782,184525,0.0909470261482184,,,
38,019,3704,3704,1,,,
38,021,4999,4999,1,,,
38,023,2195,2195,1,,,
38,025,4095,4095,1,,,
38,027,2347,2347,1,,,
38,029,3301,3301,1,,,
38,031,3397,3397,1,,,
38,033,1736,1736,1,,,
38,035,14069,73170,0.1922782561158945,,,
38,037,2301,2301,1,,,
38,039,2306,2306,1,,,
38,041,2489,2489,1,,,
38,043,2394,2394,1,,,
38,045,4093,4093,1,,,
38,047,1876,1876,1,,,
38,049,5345,5345,1,,,
38,051,2530,2530,1,,,
38,053,8017,14704,0.5452257889009793,,,
38,055,9771,9771,1,,,
38,057,8350,8350,1,,,
38,059,9618,33291,0.288906911777958,,,
38,061,9809,9809,1,,,
38,063,3015,3015,1,,,
38,065,1877,1877,1,,,
38,067,6844,6844,1,,,
38,069,3990,3990,1,,,
38,071,4112,11605,0.35433003015941406,,,
38,073,5703,5703,1,,,
38,075,2282,2282,1,,,
38,077,8625,16529,0.5218101518543167,,,
38,079,12187,12187,1,,,
38,081,3862,3862,1,,,
38,083,1265,1265,1,,,
38,085,3898,3898,1,,,
38,087,706,706,1,,,
38,089,7972,33646,0.23693752600606313,,,
38,091,1798,1798,1,,,
38,093,6386,21593,0.2957439911082295,,,
38,095,2162,2162,1,,,
38,097,7997,7997,1,,,
38,099,10563,10563,1,,,
38,101,18994,69919,0.271657203335288,,,
38,103,3982,3982,1,,,
38,105,11440,40950,0.27936507936507937,,,
39,000,2798349,11799448,0.23715931457132572,,,
39,001,27477,27477,1,,,
39,003,31659,102206,0.3097567657476078,,,
39,005,33241,52447,0.6338017427116899,,,
39,007,50726,97574,0.5198720970750405,,,
39,009,30402,62431,0.4869696144543576,,,
39,011,17968,46422,0.38705786049717805,,,
39,013,40902,66497,0.6150954178383987,,,
39,015,41840,43676,0.9579631834417072,,,
39,017,37516,390357,0.09610689701990742,,,
39,019,26721,26721,1,,,
39,021,27339,38714,0.7061786433848221,,,
39,023,34524,136001,0.2538510746244513,,,
39,025,54798,208601,0.26269289217213726,,,
39,027,29472,42018,0.7014136798514922,,,
39,029,56539,101877,0.5549731539012731,,,
39,031,24278,36612,0.6631159182781602,,,
39,033,14324,42025,0.34084473527662107,,,
39,035,7153,1264817,0.0056553635822415415,,,
39,037,37214,51881,0.7172953489716852,,,
39,039,20511,38286,0.5357310766337565,,,
39,041,43530,214124,0.20329341876669593,,,
39,043,21317,75622,0.2818888683187432,,,
39,045,56559,158921,0.3558938088735913,,,
39,047,13922,28951,0.48088148941314635,,,
39,049,18171,1323807,0.01372632113291439,,,
39,051,35090,42713,0.8215297450424929,,,
39,053,23483,29220,0.8036618754277892,,,
39,055,74938,95397,0.7855383292975671,,,
39,057,37666,167966,0.2242477644285153,,,
39,059,24011,38438,0.6246682969977626,,,
39,061,19786,830639,0.023820215520821923,,,
39,063,23831,74920,0.3180859583555793,,,
39,065,17320,30696,0.564242898097472,,,
39,067,14483,14483,1,,,
39,069,18794,27662,0.6794158050755549,,,
39,071,31933,43317,0.7371932497633723,,,
39,073,19806,28050,0.7060962566844919,,,
39,075,44223,44223,1,,,
39,077,30118,58565,0.5142661999487749,,,
39,079,20976,32653,0.6423912044835084,,,
39,081,25626,65249,0.3927416512130454,,,
39,083,43728,62721,0.6971827617544363,,,
39,085,17469,232603,0.07510221278315413,,,
39,087,26370,58240,0.4527815934065934,,,
39,089,60305,178519,0.33780718018810324,,,
