statecode,countycode,v062_numerator,v062_denominator,v062_rawvalue,v062_rawalternatevalue,v062_cilow,v062_cihigh,v062_sourceflag,v062_flag_CT
13,117,252,272887,9.234591607515199e-4,1082.8849206349207,,,,
13,119,18,24782,7.263336292470342e-4,1376.7777777777778,,,,
13,121,3798,1079105,0.0035195833584312926,284.1245392311743,,,,
13,123,28,32860,8.52099817407182e-4,1173.5714285714287,,,,
13,125,0,2954,,,,,,
13,127,139,86172,0.0016130529638397624,619.9424460431654,,,,
13,129,50,59757,8.367220576668842e-4,1195.14,,,,
13,131,9,26066,3.4527737282283435e-4,2896.222222222222,,,,
13,133,9,20722,4.3432101148537785e-4,2302.4444444444443,,,,
13,135,1566,983526,0.0015922304036700605,628.0498084291188,,,,
13,137,29,48757,5.947863896466148e-4,1681.2758620689656,,,,
13,139,246,217267,0.0011322474190742266,883.19918699187,,,,
13,141,2,8676,2.305209774089442e-4,4338,,,,
13,143,18,32038,5.618328235220676e-4,1779.888888888889,,,,
13,145,13,36654,3.546679762099634e-4,2819.5384615384614,,,,
13,147,6,27556,2.1773842357381332e-4,4592.666666666667,,,,
13,149,4,12034,3.3239155725444574e-4,3008.5,,,,
13,151,469,254613,0.0018420112091684243,542.8848614072494,,,,
13,153,326,171974,0.0018956353867445078,527.5276073619632,,,,
13,155,1,9120,1.0964912280701755e-4,9120,,,,
13,157,57,88615,6.432319584720419e-4,1554.6491228070176,,,,
13,159,7,16455,4.25402613187481e-4,2350.714285714286,,,,
13,161,5,14906,3.354353951428955e-4,2981.2,,,,
13,163,1,15183,6.586313640255549e-5,15183,,,,
13,165,1,8627,1.159151501101194e-4,8627,,,,
13,167,2,9282,2.1547080370609782e-4,4641,,,,
13,169,14,28969,4.832752252407746e-4,2069.214285714286,,,,
13,171,11,20401,5.391892554286555e-4,1854.6363636363637,,,,
13,173,4,10452,3.827018752391887e-4,2613,,,,
13,175,113,49941,0.002262669950541639,441.95575221238937,,,,
13,177,15,33872,4.428436466698158e-4,2258.133333333333,,,,
13,179,278,69210,0.004016760583730674,248.9568345323741,,,,
13,181,4,7879,5.076786394212463e-4,1969.75,,,,
13,183,7,19594,3.5725222006736756e-4,2799.1428571428573,,,,
13,185,278,120712,0.0023030021870236598,434.2158273381295,,,,
13,187,35,35258,9.926825117703784e-4,1007.3714285714286,,,,
13,189,16,21799,7.339786228726088e-4,1362.4375,,,,
13,191,20,11501,0.0017389792191983306,575.05,,,,
13,193,2,11817,1.6924769400016924e-4,5908.5,,,,
13,195,9,32191,2.795812494175391e-4,3576.777777777778,,,,
13,197,0,7440,,,,,,
13,199,19,20931,9.077444938130046e-4,1101.6315789473683,,,,
13,201,1,5747,1.7400382808421786e-4,5747,,,,
13,205,91,21114,0.004309936535000474,232.02197802197801,,,,
13,207,13,30625,4.2448979591836735e-4,2355.769230769231,,,,
13,209,6,8761,6.848533272457482e-4,1460.1666666666667,,,,
13,211,7,21460,3.2618825722274e-4,3065.714285714286,,,,
13,213,16,41035,3.8991105154136715e-4,2564.6875,,,,
13,215,736,201877,0.0036457843142111285,274.28940217391306,,,,
13,217,128,120135,0.0010654680151496233,938.5546875,,,,
13,219,134,44182,0.003032909329591236,329.7164179104478,,,,
13,221,3,15754,1.9042782785324362e-4,5251.333333333333,,,,
13,223,150,183164,8.18938219300736e-4,1221.0933333333332,,,,
13,225,39,28805,0.0013539316090956431,738.5897435897435,,,,
13,227,31,35969,8.618532625316245e-4,1160.2903225806451,,,,
13,229,7,20425,3.427172582619339e-4,2917.8571428571427,,,,
13,231,13,20461,6.353550657348125e-4,1573.923076923077,,,,
13,233,29,44223,6.557673608755625e-4,1524.9310344827586,,,,
13,235,3,10095,2.9717682020802375e-4,3365,,,,
13,237,9,23129,3.8912188162047647e-4,2569.8888888888887,,,,
13,239,0,2280,,,,,,
13,241,31,17442,0.001777319114780415,562.6451612903226,,,,
13,243,6,6078,9.871668311944718e-4,1013,,,,
13,245,737,205414,0.003587876191496198,278.7164179104478,,,,
13,247,201,95987,0.0020940335670455376,477.547263681592,,,,
13,249,0,4526,,,,,,
13,251,5,14174,3.527585720333004e-4,2834.8,,,,
13,253,2,9092,2.199736031676199e-4,4546,,,,
13,255,118,69946,0.0016870156978240356,592.7627118644068,,,,
13,257,29,27228,0.0010650800646393418,938.8965517241379,,,,
13,259,1,4674,2.139495079161318e-4,4674,,,,
13,261,84,28890,0.0029075804776739354,343.92857142857144,,,,
13,263,1,5718,1.7488632388947185e-4,5718,,,,
13,265,0,1609,,,,,,
13,267,8,24296,3.2927230819888045e-4,3037,,,,
13,269,1,7758,1.288992008249549e-4,7758,,,,
13,271,2,10920,1.8315018315018315e-4,5460,,,,
13,273,1,8718,1.1470520761642578e-4,8718,,,,
13,275,114,45649,0.0024973164800981404,400.4298245614035,,,,
13,277,46,41554,0.0011069933099099967,903.3478260869565,,,,
13,279,18,27040,6.656804733727811e-4,1502.2222222222222,,,,
13,281,7,13035,5.370157268891446e-4,1862.142857142857,,,,
13,283,3,6341,4.7311149660936763e-4,2113.6666666666665,,,,
13,285,133,70742,0.0018800712448050663,531.8947368421053,,,,
13,287,1,8909,1.1224604332697273e-4,8909,,,,
13,289,1,7691,1.300221037576388e-4,7691,,,,
13,291,26,27124,9.585606842648577e-4,1043.2307692307693,,,,
13,293,11,28263,3.8920142943070447e-4,2569.3636363636365,,,,
13,295,47,69489,6.763660435464606e-4,1478.4893617021276,,,,
13,297,132,106702,0.0012370902138666567,808.3484848484849,,,,
13,299,54,36243,0.0014899428855227217,671.1666666666666,,,,
13,301,2,5106,3.916960438699569e-4,2553,,,,
13,303,7,19820,3.5317860746720485e-4,2831.4285714285716,,,,
13,305,11,31373,3.5061995983807733e-4,2852.090909090909,,,,
13,307,0,2337,,,,,,
13,309,0,7081,,,,,,
13,311,29,29026,9.991042513608488e-4,1000.8965517241379,,,,
13,313,149,103687,0.0014370171766952462,695.8859060402684,,,,
13,315,2,8779,2.2781637999772184e-4,4389.5,,,,
13,317,2,9518,2.101281781886951e-4,4759,,,,
13,319,5,8725,5.730659025787965e-4,1745,,,,
13,321,3,20273,1.4798007201696837e-4,6757.666666666667,,,,
15,000,4484,1435138,0.0031244382073361584,320.057537912578,,,,
15,001,735,207615,0.0035402066324687525,282.46938775510205,,,,
15,003,3185,989408,0.003219096671949287,310.6461538461538,,,,
15,005,0,81,0,,,,,
15,007,180,73851,0.002437340049559248,410.28333333333336,,,,
15,009,382,164183,0.0023266720671445886,429.79842931937173,,,,
16,000,5299,1964726,0.0026970681916969595,370.7729760332138,,,,
16,001,2172,524673,0.0041397213121315566,241.5621546961326,,,,
16,003,5,4903,0.0010197838058331635,980.6,,,,
16,005,425,90400,0.004701327433628319,212.7058823529412,,,,
16,007,4,6766,5.911912503694946e-4,1691.5,,,,
16,009,29,10369,0.0027967981483267433,357.55172413793105,,,,
16,011,72,50395,0.0014287131659886894,699.9305555555555,,,,
16,013,64,25041,0.002555808474102472,391.265625,,,,
16,015,11,8517,0.0012915345779030175,774.2727272727273,,,,
16,017,131,52547,0.002493006261061526,401.12213740458014,,,,
16,019,456,131366,0.0034712178189181373,288.0833333333333,,,,
16,021,25,13557,0.0018440657962676109,542.28,,,,
16,023,1,2758,3.6258158085569254e-4,2758,,,,
16,025,0,1232,,,,,,
16,027,487,257674,0.0018899850198312597,529.1047227926078,,,,
16,029,3,7219,4.15570023548968e-4,2406.3333333333335,,,,
16,031,39,25696,0.0015177459526774595,658.8717948717949,,,,
16,033,0,801,0,,,,,
16,035,13,9214,0.0014108964619057955,708.7692307692307,,,,
16,037,4,4523,8.843687817820031e-4,1130.75,,,,
16,039,55,29724,0.0018503566141838245,540.4363636363636,,,,
16,041,9,15494,5.808700141990448e-4,1721.5555555555557,,,,
16,043,12,14196,8.453085376162299e-4,1183,,,,
16,045,25,21071,0.0011864648094537516,842.84,,,,
16,047,19,16061,0.0011829898511923293,845.3157894736842,,,,
16,049,15,17890,8.384572386808273e-4,1192.6666666666667,,,,
16,051,10,34198,2.924147610971402e-4,3419.8,,,,
16,053,8,25479,3.139840653086856e-4,3184.875,,,,
16,055,448,185010,0.0024214907302307982,412.96875,,,,
16,057,87,41301,0.002106486525749982,474.7241379310345,,,,
16,059,14,8441,0.0016585712593294632,602.9285714285714,,,,
16,061,5,3739,0.001337255950788981,747.8,,,,
16,063,1,5450,1.834862385321101e-4,5450,,,,
16,065,94,54547,0.00172328450693897,580.2872340425532,,,,
16,067,11,22480,4.893238434163701e-4,2043.6363636363637,,,,
16,069,134,42987,0.0031172214855654033,320.7985074626866,,,,
16,071,8,4953,0.0016151827175449223,619.125,,,,
16,073,2,12722,1.5720798616569723e-4,6361,,,,
16,075,40,27279,0.0014663294109021592,681.975,,,,
16,077,4,8253,4.8467224039743125e-4,2063.25,,,,
16,079,17,14026,0.001212034792528162,825.0588235294117,,,,
16,081,18,12549,0.0014343772412144394,697.1666666666666,,,,
16,083,286,95156,0.0030055908192862246,332.7132867132867,,,,
16,085,30,12644,0.002372666877570389,421.46666666666664,,,,
16,087,5,11425,4.37636761487965e-4,2285,,,,
17,000,42297,12549689,0.0033703624049966495,296.7039979194742,,,,
17,001,204,64441,0.003165686441861548,315.8872549019608,,,,
17,003,28,4695,0.005963791267305644,167.67857142857142,,,,
17,005,29,16450,0.0017629179331306991,567.2413793103449,,,,
17,007,24,53202,4.511108604939664e-4,2216.75,,,,
17,009,21,6294,0.003336510962821735,299.7142857142857,,,,
17,011,31,32729,9.47172232576614e-4,1055.774193548387,,,,
17,013,0,4317,,,,,,
17,015,20,15526,0.001288161793121216,776.3,,,,
17,017,88,12596,0.006986344871387742,143.13636363636363,,,,
17,019,756,205644,0.003676256054151835,272.015873015873,,,,
17,021,26,33228,7.82472613458529e-4,1278,,,,
17,023,5,15088,3.31389183457052e-4,3017.6,,,,
17,025,24,12999,0.0018462958689129934,541.625,,,,
17,027,22,36785,5.980698654342802e-4,1672.0454545454545,,,,
17,029,278,46060,0.006035605731654364,165.68345323741008,,,,
17,031,20272,5087072,0.003985003554107353,250.94080505130228,,,,
17,033,44,18300,0.0024043715846994535,415.90909090909093,,,,
17,035,7,10261,6.82194717863756e-4,1465.857142857143,,,,
17,037,440,100288,0.004387364390555201,227.92727272727274,,,,
17,039,10,15365,6.508298080052066e-4,1536.5,,,,
17,041,2,19629,1.0189006062458607e-4,9814.5,,,,
17,043,4112,921213,0.004463679952410571,224.03039883268482,,,,
17,045,44,16334,0.002693767601322395,371.22727272727275,,,,
17,047,3,5968,5.026809651474531e-4,1989.3333333333333,,,,
17,049,89,34331,0.002592409192857767,385.7415730337079,,,,
17,051,21,21164,9.922509922509922e-4,1007.8095238095239,,,,
17,053,70,13250,0.005283018867924529,189.28571428571428,,,,
17,055,273,37138,0.007350961279551941,136.03663003663004,,,,
17,057,28,32541,8.604529670262131e-4,1162.1785714285713,,,,
17,059,2,4670,4.2826552462526765e-4,2335,,,,
17,061,0,11543,,,,,,
17,063,101,53578,0.0018851020941431185,530.4752475247525,,,,
17,065,1,7911,1.2640626975097966e-4,7911,,,,
17,067,37,17186,0.0021529151635051786,464.4864864864865,,,,
17,069,2,3569,5.603810591202018e-4,1784.5,,,,
17,071,5,6088,8.212877792378449e-4,1217.6,,,,
17,073,26,48448,5.366578599735799e-4,1863.3846153846155,,,,
17,075,92,26136,0.003520048974594429,284.0869565217391,,,,
17,077,246,52141,0.0047179762566885945,211.95528455284554,,,,
17,079,42,9144,0.004593175853018373,217.71428571428572,,,,
17,081,116,36320,0.0031938325991189426,313.1034482758621,,,,
17,083,28,21091,0.001327580484566877,753.25,,,,
17,085,24,21756,0.0011031439602868175,906.5,,,,
17,087,116,13326,0.00870478763319826,114.87931034482759,,,,
17,089,2027,514982,0.003936059901122758,254.06117414898864,,,,
17,091,226,105940,0.0021332829903719084,468.76106194690266,,,,
17,093,202,139976,0.001443104532205521,692.950495049505,,,,
17,095,94,48411,0.0019417074631798558,515.0106382978723,,,,
17,097,2666,708760,0.0037614989559230207,265.8514628657164,,,,
17,099,140,108309,0.001292598029711289,773.6357142857142,,,,
17,101,88,14813,0.0059407277391480455,168.32954545454547,,,,
17,103,251,33654,0.007458251619421168,134.0796812749004,,,,
17,105,79,35320,0.002236693091732729,447.0886075949367,,,,
17,107,36,27590,0.0013048205871692643,766.3888888888889,,,,
17,109,60,26839,0.002235552740415068,447.31666666666666,,,,
17,111,868,312800,0.0027749360613810743,360.36866359447004,,,,
17,113,659,170441,0.0038664405864786053,258.63581183611535,,,,
17,115,187,100591,0.0018590132318000616,537.9197860962566,,,,
17,117,38,44018,8.63283202326321e-4,1158.3684210526317,,,,
17,119,698,262752,0.00265649738156132,376.4355300859599,,,,
17,121,148,36673,0.004035666566683936,247.79054054054055,,,,
17,123,2,11683,1.7118890695882907e-4,5841.5,,,,
17,125,5,12523,3.992653517527749e-4,2504.6,,,,
17,127,55,13661,0.004026059585681868,248.38181818181818,,,,
17,129,6,11954,5.019240421616195e-4,1992.3333333333333,,,,
17,131,4,15487,2.5828113901982307e-4,3871.75,,,,
17,133,57,34957,0.0016305747060674544,613.280701754386,,,,
17,135,23,27663,8.314354914506742e-4,1202.7391304347825,,,,
17,137,42,32140,0.0013067828251400123,765.2380952380952,,,,
17,139,29,14342,0.0020220331892344162,494.55172413793105,,,,
17,141,95,51265,0.0018531161611235736,539.6315789473684,,,,
17,143,548,177513,0.003087097846354915,323.9288321167883,,,,
17,145,51,20503,0.0024874408623128323,402.01960784313724,,,,
17,147,16,16714,9.572813210482231e-4,1044.625,,,,
17,149,15,14342,0.001045879235810905,956.1333333333333,,,,
17,151,2,3707,5.395198273536552e-4,1853.5,,,,
17,153,4,4911,8.144980655670943e-4,1227.75,,,,
17,155,0,5561,,,,,,
17,157,47,29815,0.001576387724299849,634.3617021276596,,,,
17,159,81,15488,0.005229855371900826,191.20987654320987,,,,
17,161,423,141236,0.002994987113767028,333.89125295508273,,,,
17,163,475,251018,0.0018922945764845548,528.458947368421,,,,
17,165,89,22873,0.0038910505836575876,257,,,,
17,167,625,193491,0.003230124398550837,309.5856,,,,
17,169,9,6733,0.0013366998366255755,748.1111111111111,,,,
17,171,0,4710,,,,,,
17,173,10,20568,4.861921431349669e-4,2056.8,,,,
17,175,0,5218,,,,,,
17,177,99,43105,0.0022967173181765456,435.4040404040404,,,,
17,179,301,129541,0.002323588670768328,430.3687707641196,,,,
17,181,41,16667,0.0024599508009839803,406.5121951219512,,,,
17,183,292,71652,0.004075252609836432,245.3835616438356,,,,
17,185,34,10942,0.003107292999451654,321.8235294117647,,,,
17,187,4,16185,0.00024714241581711463,4046.25,,,,
17,189,21,13536,0.0015514184397163121,644.5714285714286,,,,
17,191,24,15761,0.0015227460186536387,656.7083333333334,,,,
17,193,24,13401,0.0017909111260353706,558.375,,,,
17,195,84,54498,0.0015413409666409777,648.7857142857143,,,,
17,197,1363,700728,0.0019451199324131475,514.1071166544388,,,,
17,199,327,66706,0.00490210775642371,203.99388379204893,,,,
17,201,675,280922,0.0024028022013227873,416.18074074074076,,,,
17,203,17,38285,4.4403813503983284e-4,2252.0588235294117,,,,
18,000,14479,6862199,0.002109965041818228,473.94150148490917,,,,
18,001,14,36288,3.8580246913580245e-4,2592,,,,
18,003,973,394545,0.0024661318734238175,405.49331963001026,,,,
18,005,165,84003,0.0019642155637298667,509.1090909090909,,,,
18,007,5,8729,5.728032993470042e-4,1745.8,,,,
18,009,5,11893,4.204153703859413e-4,2378.6,,,,
18,011,119,76120,0.0015633210719915923,639.6638655462185,,,,
18,013,15,15653,9.582827572989204e-4,1043.5333333333333,,,,
18,015,18,20525,8.76979293544458e-4,1140.2777777777778,,,,
18,017,85,37666,0.002256677109329369,443.1294117647059,,,,
18,019,323,125467,0.0025743821084428576,388.44272445820434,,,,
18,021,13,26460,4.91307634164777e-4,2035.3846153846155,,,,
18,023,17,32730,5.194011610143599e-4,1925.2941176470588,,,,
18,025,7,10438,6.706265568116498e-4,1491.142857142857,,,,
18,027,31,33656,9.210839077727597e-4,1085.6774193548388,,,,
18,029,93,51215,0.001815874255589183,550.6989247311828,,,,
18,031,12,26399,4.5456267282851625e-4,2199.9166666666665,,,,
18,033,33,44198,7.466401194624191e-4,1339.3333333333333,,,,
18,035,379,112321,0.003374257707819553,296.36147757255935,,,,
18,037,61,43546,0.001400817526294034,713.8688524590164,,,,
18,039,370,206409,0.0017925574950704668,557.8621621621621,,,,
18,041,30,23362,0.0012841366321376594,778.7333333333333,,,,
18,043,144,80809,0.0017819797299805714,561.1736111111111,,,,
18,045,18,16731,0.0010758472296933835,929.5,,,,
18,047,8,23096,3.4638032559750607e-4,2887,,,,
18,049,18,20358,8.841732979664014e-4,1131,,,,
18,051,15,32904,4.5587162654996355e-4,2193.6,,,,
18,053,195,66200,0.002945619335347432,339.4871794871795,,,,
18,055,22,31196,7.052186177715092e-4,1418,,,,
18,057,741,371645,0.0019938382058146886,501.54520917678815,,,,
18,059,108,86166,0.0012533946104031752,797.8333333333334,,,,
18,061,20,40006,4.999250112483127e-4,2000.3,,,,
18,063,273,186387,0.0014646944261134092,682.7362637362637,,,,
18,065,52,48929,0.0010627644137423614,940.9423076923077,,,,
18,067,198,83831,0.0023618947644666053,423.3888888888889,,,,
18,069,44,36781,0.0011962698132187814,835.9318181818181,,,,
18,071,46,46460,9.900990099009901e-4,1010,,,,
18,073,21,33535,6.262114209035336e-4,1596.904761904762,,,,
18,075,18,20032,8.985623003194888e-4,1112.888888888889,,,,
18,077,42,33056,0.0012705711519845112,787.047619047619,,,,
18,079,33,27622,0.0011946998769097096,837.030303030303,,,,
18,081,223,167819,0.0013288125897544377,752.5515695067264,,,,
18,083,77,36070,0.002134738009426116,468.4415584415584,,,,
18,085,153,80364,0.0019038375391966552,525.2549019607843,,,,
18,087,24,40907,5.866966533845063e-4,1704.4583333333333,,,,
18,089,1153,500598,0.0023032453185989556,434.1699913269731,,,,
18,091,139,111706,0.0012443378153366874,803.6402877697842,,,,
18,093,49,45084,0.0010868600833998758,920.0816326530612,,,,
18,095,204,132504,0.001539576163738453,649.5294117647059,,,,
18,097,3781,968460,0.003904136464076988,256.1385876752182,,,,
18,099,58,46352,0.0012512944425267518,799.1724137931035,,,,
18,101,2,9897,2.020814388198444e-4,4948.5,,,,
18,103,27,35402,7.626687757753799e-4,1311.1851851851852,,,,
18,105,508,139342,0.0036457062479367313,274.29527559055117,,,,
18,107,43,38573,0.0011147693982837736,897.046511627907,,,,
18,109,74,73227,0.0010105562156035343,989.5540540540541,,,,
18,111,1,13960,7.163323782234957e-5,13960,,,,
18,113,48,47430,0.0010120177103099305,988.125,,,,
18,115,0,6004,,,,,,
18,117,15,19638,7.638252367858234e-4,1309.2,,,,
18,119,22,21532,0.0010217350919561584,978.7272727272727,,,,
18,121,12,16484,7.279786459597186e-4,1373.6666666666667,,,,
18,123,14,19209,7.288250299338851e-4,1372.0714285714287,,,,
18,125,5,12106,4.1301833801420785e-4,2421.2,,,,
18,127,415,175335,0.002366897653064134,422.49397590361446,,,,
18,129,3,25040,1.1980830670926518e-4,8346.666666666666,,,,
18,131,7,12385,5.651998385143318e-4,1769.2857142857142,,,,
18,133,39,37567,0.0010381451806106424,963.2564102564103,,,,
18,135,13,24216,5.36835150313842e-4,1862.7692307692307,,,,
18,137,24,29227,8.211585178088753e-4,1217.7916666666667,,,,
18,139,22,16847,0.0013058704813913456,765.7727272727273,,,,
18,141,740,272848,0.0027121327625637716,368.71351351351353,,,,
18,143,23,24657,9.327979884008598e-4,1072.0434782608695,,,,
18,145,50,45231,0.0011054365368884172,904.62,,,,
18,147,9,19910,4.5203415369161226e-4,2212.222222222222,,,,
18,149,8,23206,3.4473842971645267e-4,2900.75,,,,
18,151,38,34917,0.0010882950998081164,918.8684210526316,,,,
18,153,12,20757,5.781182251770487e-4,1729.75,,,,
18,155,5,10019,4.990518015770037e-4,2003.8,,,,
18,157,359,188792,0.0019015636255773549,525.8830083565459,,,,
18,159,11,15256,7.210277923439958e-4,1386.909090909091,,,,
18,161,1,6973,1.434102968593145e-4,6973,,,,
18,163,478,179810,0.002658361603915244,376.1715481171548,,,,
18,165,21,15417,0.0013621327106440942,734.1428571428571,,,,
18,167,206,106153,0.0019405951786572212,515.3058252427185,,,,
18,169,87,30670,0.0028366481904140853,352.5287356321839,,,,
18,171,0,8518,,,,,,
18,173,61,65867,9.261086735391015e-4,1079.7868852459017,,,,
18,175,16,28205,5.672753057968446e-4,1762.8125,,,,
18,177,333,66127,0.005035764513738715,198.5795795795796,,,,
18,179,21,28555,7.354228681491858e-4,1359.7619047619048,,,,
18,181,13,24917,5.217321507404583e-4,1916.6923076923076,,,,
18,183,42,34742,0.001208911404064245,827.1904761904761,,,,
19,000,6876,3207004,0.002144057194814849,466.4054682955207,,,,
19,001,1,7389,1.3533631073216944e-4,7389,,,,
19,003,2,3544,5.64334085778781e-4,1772,,,,
19,005,4,14074,2.842120221685377e-4,3518.5,,,,
19,007,15,12119,0.0012377258849740078,807.9333333333333,,,,
19,009,1,5534,1.8070112034694616e-4,5534,,,,
19,011,13,25796,5.039541014110715e-4,1984.3076923076924,,,,
19,013,337,130471,0.0025829494676978025,387.15430267062317,,,,
19,015,19,26590,0.00071455434373824745,1399.4736842105262,,,,
19,017,48,25307,0.0018967084205950922,527.2291666666666,,,,
19,019,30,20691,0.0014499057561258518,689.7,,,,
19,021,16,20567,7.779452521028832e-4,1285.4375,,,,
19,023,6,14172,4.233700254022015e-4,2362,,,,
19,025,4,9763,4.097101300829663e-4,2440.75,,,,
19,027,32,20522,0.0015593022122600136,641.3125,,,,
19,029,60,13130,0.00456968773800457,218.83333333333334,,,,
19,031,11,18302,6.010272101409682e-4,1663.8181818181818,,,,
19,033,147,42406,0.0034664905909541103,288.4761904761905,,,,
19,035,16,11605,0.0013787160706591986,725.3125,,,,
19,037,7,11658,6.004460456338995e-4,1665.4285714285713,,,,
19,039,2,9588,2.0859407592824363e-4,4794,,,,
19,041,67,16511,0.004057900793410453,246.43283582089552,,,,
19,043,4,16969,2.3572396723436855e-4,4242.25,,,,
19,045,86,46158,0.0018631656484249751,536.7209302325581,,,,
19,047,9,16013,5.620433397864235e-4,1779.2222222222222,,,,
19,049,46,111092,4.1407122024988296e-4,2415.0434782608695,,,,
19,051,1,9169,1.0906314756243865e-4,9169,,,,
19,053,21,7665,0.0027397260273972603,365,,,,
19,055,24,17600,0.0013636363636363637,733.3333333333334,,,,
19,057,101,38253,0.0026403157922254466,378.74257425742576,,,,
19,059,21,18056,0.001163048294195835,859.8095238095239,,,,
19,061,199,98887,0.0020123979896245208,496.91959798994975,,,,
19,063,24,9229,0.0026004984288655326,384.5416666666667,,,,
19,065,16,19210,8.328995314940135e-4,1200.625,,,,
19,067,7,15326,4.5674018008612816e-4,2189.4285714285716,,,,
19,069,3,9875,3.037974683544304e-4,3291.6666666666665,,,,
19,071,2,6458,3.096934035305048e-4,3229,,,,
19,073,9,8584,0.001048462255358807,953.7777777777778,,,,
19,075,6,12384,4.8449612403100775e-4,2064,,,,
19,077,3,10722,2.797985450475658e-4,3574,,,,
19,079,12,14729,8.147192613212031e-4,1227.4166666666667,,,,
19,081,5,10615,4.710315591144607e-4,2123,,,,
19,083,8,16463,4.859381643685841e-4,2057.875,,,,
19,085,9,14670,6.134969325153375e-4,1630,,,,
19,087,25,19547,0.001278968639688955,781.88,,,,
19,089,7,9376,7.465870307167236e-4,1339.4285714285713,,,,
19,091,3,9500,3.1578947368421053e-4,3166.6666666666665,,,,
19,093,0,6833,,,,,,
19,095,18,16381,0.0010988340150173983,910.0555555555555,,,,
19,097,22,19342,0.0011374211560335023,879.1818181818181,,,,
19,099,44,37919,0.0011603681531685962,861.7954545454545,,,,
19,101,34,15440,0.0022020725388601035,454.11764705882354,,,,
19,103,755,157528,0.004792798740541364,208.64635761589403,,,,
19,105,23,20900,0.0011004784688995214,908.695652173913,,,,
19,107,1,9914,1.0086746015735324e-4,9914,,,,
19,109,9,14396,6.251736593498193e-4,1599.5555555555557,,,,
19,111,32,32565,9.826500844464915e-4,1017.65625,,,,
19,113,711,228972,0.0031051831665007074,322.042194092827,,,,
19,115,9,10513,8.560829449253306e-4,1168.111111111111,,,,
19,117,10,8747,0.0011432491139819366,874.7,,,,
19,119,2,12324,1.622849724115547e-4,6162,,,,
19,121,12,16971,7.070885628424961e-4,1414.25,,,,
19,123,31,21874,0.0014172076437780014,705.6129032258065,,,,
19,125,53,33770,0.0015694403316553153,637.1698113207547,,,,
19,127,91,40014,0.0022742040285899934,439.7142857142857,,,,
19,129,13,14633,8.884029248957835e-4,1125.6153846153845,,,,
19,131,0,10518,,,,,,
19,133,7,8493,8.242081714352997e-4,1213.2857142857142,,,,
19,135,3,7504,3.997867803837953e-4,2501.3333333333335,,,,
19,137,11,10139,0.0010849196173192623,921.7272727272727,,,,
19,139,37,42218,8.764034298166659e-4,1141.027027027027,,,,
19,141,5,14012,3.5683699685983445e-4,2802.4,,,,
19,143,1,5978,1.6728002676480428e-4,5978,,,,
19,145,36,15014,0.002397762088717197,417.05555555555554,,,,
19,147,11,8810,0.0012485811577752554,800.9090909090909,,,,
19,149,51,25722,0.0019827385117797995,504.3529411764706,,,,
19,151,1,6976,1.4334862385321102e-4,6976,,,,
19,153,1775,505255,0.003513077554898022,284.6507042253521,,,,
19,155,225,93179,0.0024147071765097286,414.12888888888887,,,,
19,157,31,18453,0.0016799436406004444,595.258064516129,,,,
19,159,0,4642,,,,,,
19,161,7,9686,7.226925459425976e-4,1383.7142857142858,,,,
19,163,338,174270,0.0019395191369713663,515.5917159763313,,,,
19,165,18,11806,0.0015246484838217856,655.8888888888889,,,,
19,167,62,36246,0.001710533576118744,584.6129032258065,,,,
19,169,261,98566,0.002647971917293996,377.6475095785441,,,,
19,171,8,16833,4.7525693578090656e-4,2104.125,,,,
19,173,1,5924,1.6880486158001352e-4,5924,,,,
19,175,26,11906,0.0021837728876196874,457.9230769230769,,,,
19,177,3,7266,4.1288191577208916e-4,2422,,,,
19,179,62,35166,0.0017630665984189275,567.1935483870968,,,,
19,181,16,55205,2.8982881985327414e-4,3450.3125,,,,
19,183,17,22560,7.535460992907801e-4,1327.0588235294117,,,,
19,185,2,6557,3.0501753850846426e-4,3278.5,,,,
19,187,123,36485,0.003371248458270522,296.6260162601626,,,,
19,189,2,10571,1.8919685933213508e-4,5285.5,,,,
19,191,56,19815,0.0028261418117587686,353.8392857142857,,,,
19,193,301,105951,0.002840935904333135,351.9966777408638,,,,
19,195,0,7297,,,,,,
19,197,18,12656,0.0014222503160556258,703.1111111111111,,,,
20,000,7442,2940546,0.0025308225071126247,395.1284600913733,,,,
20,001,24,12412,0.0019336126329358686,517.1666666666666,,,,
20,003,4,7838,5.103342689461597e-4,1959.5,,,,
20,005,30,16016,0.0018731268731268732,533.8666666666667,,,,
20,007,2,4071,4.912797838368951e-4,2035.5,,,,
20,009,66,24899,0.0026507088638097914,377.25757575757575,,,,
20,011,12,14408,8.32870627429206e-4,1200.6666666666667,,,,
20,013,33,9250,0.0035675675675675674,280.3030303030303,,,,
20,015,101,68632,0.0014716167385476163,679.5247524752475,,,,
20,017,0,2579,,,,,,
20,019,2,3347,5.975500448162533e-4,1673.5,,,,
20,021,35,19054,0.0018368846436443791,544.4,,,,
20,023,4,2636,0.0015174506828528073,659,,,,
20,025,0,1847,,,,,,
20,027,8,8007,9.991257649556637e-4,1000.875,,,,
20,029,20,8854,0.00225886604924328,442.7,,,,
20,031,12,8251,0.0014543691673736517,687.5833333333334,,,,
20,033,1,1655,6.042296072507553e-4,1655,,,,
20,035,59,34157,0.0017273179728898907,578.9322033898305,,,,
20,037,110,38764,0.0028376844494892167,352.4,,,,
20,039,1,2712,3.687315634218289e-4,2712,,,,
