statecode,countycode,v160_race_white,v160_race_black,v160_race_asian,v160_race_aian,v160_race_hispanic,v160_flag_CT
37,059,3.2597949108750184,2.385944044,NA,NA,2.657187373,NA
37,061,2.973519841,2.407025038,NA,NA,2.585660672,NA
37,063,3.4995376266674496,2.4608790430000003,3.4667570012032853,NA,2.629485738,NA
37,065,2.960628535,2.104438885,NA,NA,3.166801409527343,NA
37,067,3.4880375060928053,2.401101815,3.7666457557517905,NA,2.64634121,NA
37,069,3.11496051052731,2.468597147,NA,NA,2.935545108,NA
37,071,3.077151084,2.502578477,3.580569118768999,NA,2.650081159,NA
37,073,3.03975271,2.790482175,NA,NA,NA,NA
37,075,3.3045789754233867,NA,NA,3.135345397432045,NA,NA
37,077,3.246136239,2.493176106,NA,NA,2.809108058,NA
37,079,2.952036071,2.3392038,NA,NA,2.747088058,NA
37,081,3.5180704604060287,2.576614874,3.5413598097555106,2.879991002,2.819671423,NA
37,083,3.001829223,2.527101732,NA,NA,2.625355883,NA
37,085,3.1194234447392577,2.61173718,3.5201044956218106,NA,2.768931115,NA
37,087,3.337785548265459,NA,NA,NA,3.01008278,NA
37,089,3.500134297568411,2.372060417,3.3654259334373045,NA,3.0273731,NA
37,091,3.474983620920411,2.926587704,NA,NA,NA,NA
37,093,3.2536199307275675,2.878124805,NA,2.764162402,2.986511109,NA
37,095,NA,NA,NA,NA,NA,NA
37,097,3.391611999261937,2.365868899,3.564486701261024,NA,2.86316266,NA
37,099,3.019867239,NA,NA,2.937918543,2.631619503,NA
37,101,3.128838300360016,2.367715299,3.5415235584821687,NA,2.55291763,NA
37,103,2.924939326,2.2332808010000003,NA,NA,NA,NA
37,105,3.3561024721525,2.797123695,NA,NA,3.134537558970929,NA
37,107,3.099509929,2.552630654,NA,NA,2.682458556,NA
37,109,3.4047630878779627,2.779758358,NA,NA,2.987120629,NA
37,111,3.025694172,NA,NA,NA,2.6923560220000002,NA
37,113,2.95937818,NA,NA,NA,2.825170566,NA
37,115,3.369825824559542,NA,NA,NA,NA,NA
37,117,3.5289590834434517,2.829460359,NA,NA,NA,NA
37,119,3.7277873588339845,2.872449248,3.907137281084043,2.933212428,2.985228333,NA
37,121,3.1784807395229038,NA,NA,NA,NA,NA
37,123,2.735451167,2.536574698,NA,NA,2.929709646,NA
37,125,3.3305888690769727,2.528884671,NA,NA,2.794454004,NA
37,127,3.011908993,2.406641105,NA,NA,2.631269529,NA
37,129,3.542939465288671,2.462083129,3.7190775559694043,NA,2.784066436,NA
37,131,2.925945145,2.610554792,NA,NA,NA,NA
37,133,3.064481995,2.492320762,3.3644178525498427,NA,2.881421948,NA
37,135,3.5871578862913847,2.558385788,3.960456211364991,NA,2.521130121,NA
37,137,2.91562066,2.172844408,NA,NA,NA,NA
37,139,3.25837141,2.592634219,NA,NA,2.60858682,NA
37,141,3.3799066220137606,2.479924604,NA,NA,3.072959123,NA
37,143,3.264936795578473,2.460269033,NA,NA,NA,NA
37,145,3.3223097057921027,2.5310233220000002,NA,NA,2.748477629,NA
37,147,3.5346297525166657,2.584450677,4.429761955079266,NA,2.954275607,NA
37,149,3.6971604370204423,NA,NA,NA,NA,NA
37,151,3.2779575143147293,2.606720767,3.5264972921805158,NA,3.066309909,NA
37,153,3.2627172653736323,2.614512167,NA,2.83870149,3.059014708,NA
37,155,3.3080592626339635,2.620262593,NA,2.813282204,2.766666635,NA
37,157,3.1323475887004966,2.470849403,NA,NA,2.951654039,NA
37,159,2.895985055,2.180476614,3.034688828,NA,2.402621753,NA
37,161,3.5191585642575385,3.157044408,NA,NA,3.1097134774358994,NA
37,163,3.448818416655823,2.836873915,NA,NA,3.082389937,NA
37,165,2.85542631,2.526702644,NA,2.720380617,2.873367131,NA
37,167,3.08132376,2.448021956,2.944946792,NA,2.980326131,NA
37,169,3.1074600306904885,NA,NA,NA,NA,NA
37,171,3.2619426369199425,2.347860072,NA,NA,2.882224794,NA
37,173,3.254240996640841,NA,NA,2.3450436249999997,NA,NA
37,175,3.116163785,NA,NA,NA,2.8407271610000002,NA
37,177,NA,NA,NA,NA,NA,NA
37,179,3.6111499023829547,2.7383024320000002,4.111597897983897,NA,3.070586161,NA
37,181,3.3012737622257604,2.836111039,NA,NA,3.3900049478644827,NA
37,183,3.576676891207482,2.585972781,4.101708099155988,3.161065001765765,2.6869791149999998,NA
37,185,NA,2.692358782,NA,NA,NA,NA
37,187,NA,2.908904432,NA,NA,NA,NA
37,189,3.4144497518018335,NA,NA,NA,2.58919317,NA
37,191,3.236600501706678,2.633984457,3.10625820193549,NA,2.790074436,NA
37,193,3.2253714733120207,NA,NA,NA,2.875016252,NA
37,195,3.604065739205846,2.599836758,NA,NA,3.1234755367148854,NA
37,197,3.3299631113173014,NA,NA,NA,3.072356608,NA
37,199,3.1076187152097745,NA,NA,NA,2.865568717,NA
38,000,3.253361125515037,2.457244039938733,3.1435054059840497,2.5281684347835878,2.6052897760021825,NA
38,001,2.799030315,NA,NA,NA,NA,NA
38,003,3.142490009954135,NA,NA,NA,NA,NA
38,005,NA,NA,NA,2.324527795,NA,NA
38,007,NA,NA,NA,NA,NA,NA
38,009,3.1537409331602806,NA,NA,NA,NA,NA
38,011,3.113801270670961,NA,NA,NA,NA,NA
38,013,2.661596994,NA,NA,NA,NA,NA
38,015,3.4929417710617026,3.0462729,NA,2.69189529,2.778771385,NA
38,017,3.3447341434537536,2.177850079,2.897909405,2.595874869,2.600093814,NA
38,019,3.371394004731837,NA,NA,NA,NA,NA
38,021,3.3121065602644175,NA,NA,NA,NA,NA
38,023,2.86483154,NA,NA,NA,NA,NA
38,025,3.3029853995744656,NA,NA,NA,NA,NA
38,027,3.363863752225857,NA,NA,NA,NA,NA
38,029,3.8225393370000003,NA,NA,NA,NA,NA
38,031,3.2799533921110386,NA,NA,NA,NA,NA
38,033,3.486350304217943,NA,NA,NA,NA,NA
38,035,3.3641559385928548,2.570032069,3.291446568948537,2.5923533819999998,2.598760254,NA
38,037,NA,NA,NA,NA,NA,NA
38,039,2.282511628,NA,NA,NA,NA,NA
38,041,3.077506983,NA,NA,NA,NA,NA
38,043,2.9242933,NA,NA,NA,NA,NA
38,045,3.4111624467691692,NA,NA,NA,NA,NA
38,047,3.476999863753334,NA,NA,NA,NA,NA
38,049,2.811902401,NA,NA,NA,NA,NA
38,051,3.130039415561056,NA,NA,NA,NA,NA
38,053,2.892079213,NA,NA,2.193128211,2.174218424,NA
38,055,3.3517226836383402,NA,NA,NA,NA,NA
38,057,3.273336018,NA,NA,NA,NA,NA
38,059,3.3980439036368772,NA,NA,2.596507351,NA,NA
38,061,2.94824984,NA,NA,2.207164865,NA,NA
38,063,3.26727405715742,NA,NA,NA,NA,NA
38,065,NA,NA,NA,NA,NA,NA
38,067,3.4543632776863014,NA,NA,NA,NA,NA
38,069,2.9955874750000002,NA,NA,NA,NA,NA
38,071,3.688063650346266,NA,NA,3.064884378,NA,NA
38,073,3.180801246731453,NA,NA,NA,NA,NA
38,075,3.54029007705054,NA,NA,NA,NA,NA
38,077,3.158497696443332,NA,NA,NA,NA,NA
38,079,3.399311600887577,NA,NA,2.616637042,NA,NA
38,081,3.000925504,NA,NA,NA,NA,NA
38,083,NA,NA,NA,NA,NA,NA
38,085,NA,NA,NA,NA,NA,NA
38,087,NA,NA,NA,NA,NA,NA
38,089,3.301772051145428,NA,NA,NA,2.824023323,NA
38,091,NA,NA,NA,NA,NA,NA
38,093,3.3550980573339486,NA,NA,NA,NA,NA
38,095,NA,NA,NA,NA,NA,NA
38,097,3.3600298815290945,NA,NA,NA,NA,NA
38,099,3.032467578,NA,NA,NA,2.0780330769999997,NA
38,101,3.114675314982381,2.433146179,3.1024008923309654,2.516937386,2.903354754,NA
38,103,3.055183809,NA,NA,NA,NA,NA
38,105,2.717523818,2.69097245,NA,NA,2.440890186,NA
39,000,3.2010743062169085,2.2413064031113707,3.6320467913935146,2.8312819109997784,2.614222907268201,NA
39,001,2.995494713,NA,NA,NA,NA,NA
39,003,3.35010457695303,2.363877902,NA,NA,3.1112120049336833,NA
39,005,3.085711269,NA,NA,NA,NA,NA
39,007,3.008493461,2.684815922,NA,NA,2.626497073,NA
39,009,2.786881953,NA,NA,NA,NA,NA
39,011,3.364222203722307,NA,NA,NA,NA,NA
39,013,3.2128617660400622,NA,NA,NA,NA,NA
39,015,3.1183878638802764,NA,NA,NA,NA,NA
39,017,3.176600346594261,2.389762672,3.396094203,NA,2.349663533,NA
39,019,3.162509733930648,NA,NA,NA,NA,NA
39,021,2.88636856,NA,NA,NA,NA,NA
39,023,2.660114809,1.975261381,NA,NA,2.350450941,NA
39,025,3.2601431199824558,2.9015629609999998,NA,NA,3.007507242,NA
39,027,3.148098392882147,NA,NA,NA,NA,NA
39,029,3.065247005,NA,NA,NA,2.834299992,NA
39,031,3.331269743874709,NA,NA,NA,NA,NA
39,033,2.684860403,NA,NA,NA,NA,NA
39,035,3.3860897420000002,2.2131493349999998,4.0852053397805275,NA,2.544959016,NA
39,037,3.221806736,NA,NA,NA,NA,NA
39,039,3.2163101300905272,NA,NA,NA,2.772478329,NA
39,041,3.606063333419202,3.014223928,4.176183334,NA,2.930802478,NA
39,043,3.2119052096544927,2.1966757489999997,NA,NA,2.848979911,NA
39,045,3.193547462754407,2.913072145,3.1309075249435083,NA,3.002077658,NA
39,047,3.304906239,NA,NA,NA,NA,NA
39,049,3.120600084539229,2.189697859,3.3096859390709215,2.61162421,2.408770035,NA
39,051,3.455366409602864,NA,NA,NA,3.2431212503901685,NA
39,053,2.796770823,NA,NA,NA,NA,NA
39,055,3.7616427023365313,NA,NA,NA,NA,NA
39,057,3.1971880908598465,2.397214957,3.5076018162554123,NA,3.011064918,NA
39,059,2.890195089,NA,NA,NA,NA,NA
39,061,3.5037348447848062,2.3880029780000003,3.592915261917601,NA,2.7003567520000002,NA
39,063,3.350531379967802,NA,NA,NA,2.763862523,NA
39,065,3.021594014,NA,NA,NA,NA,NA
39,067,3.1677145343551203,NA,NA,NA,NA,NA
39,069,3.551774981195625,NA,NA,NA,3.3763237472346237,NA
39,071,3.1139567827565706,NA,NA,NA,NA,NA
39,073,3.26865998644711,NA,NA,NA,NA,NA
39,075,3.375907790858941,NA,NA,NA,NA,NA
39,077,3.061690031,NA,NA,NA,2.673262467,NA
39,079,3.2563945295624803,NA,NA,NA,NA,NA
39,081,3.375538283852644,3.619483009242189,NA,NA,NA,NA
39,083,3.0804666,NA,NA,NA,NA,NA
39,085,3.2964921020918565,2.2556880059999997,NA,NA,2.632484421,NA
39,087,3.034587122,NA,NA,NA,NA,NA
39,089,3.1291017248921293,2.796128867,2.871279542,NA,2.811148998,NA
39,091,3.179678648,NA,NA,NA,NA,NA
39,093,3.2550089007125607,2.3349531900000002,3.6106588542449107,NA,2.633062517,NA
39,095,3.047989881,2.025972276,3.795180264,NA,2.472391827,NA
39,097,3.079765204,NA,NA,NA,NA,NA
39,099,3.3701319710582087,2.291387164,NA,NA,2.587206835,NA
39,101,2.585464869,1.905802659,NA,NA,2.128023942,NA
39,103,3.4396146570466604,2.187525783,NA,NA,3.026371754,NA
39,105,2.631369041,NA,NA,NA,NA,NA
39,107,3.4990911116750185,NA,NA,NA,NA,NA
39,109,3.3296359296941995,2.83163757,NA,NA,3.1180334832043,NA
39,111,3.088017881,NA,NA,NA,NA,NA
39,113,3.051356068,2.080309003,3.437186024,NA,2.804643772,NA
39,115,3.189454026461053,NA,NA,NA,NA,NA
39,117,3.068388102,NA,NA,NA,NA,NA
39,119,3.069549446,2.322371129,NA,NA,NA,NA
39,121,2.6794619060000002,NA,NA,NA,NA,NA
39,123,3.3480587007731413,NA,NA,NA,3.635447255,NA
39,125,3.3634694171942443,NA,NA,NA,NA,NA
39,127,3.023555536,NA,NA,NA,NA,NA
39,129,3.054264465,NA,NA,NA,NA,NA
39,131,2.779026302,NA,NA,NA,NA,NA
39,133,3.085531559,2.406445492,3.925442749,NA,2.586428317,NA
39,135,2.960081706,NA,NA,NA,NA,NA
39,137,3.471027499775838,NA,NA,NA,2.856231122,NA
39,139,2.972055522,2.141610316,NA,NA,2.748328186,NA
39,141,2.913373633,NA,NA,NA,NA,NA
39,143,3.136863446043564,2.467927501,NA,NA,2.927068276,NA
39,145,3.144572408,NA,NA,NA,NA,NA
39,147,3.104532955118937,NA,NA,NA,NA,NA
39,149,3.3597707082596293,NA,NA,NA,NA,NA
39,151,3.309888364688745,2.2642477,3.6773504483999737,NA,2.741937202,NA
39,153,3.272656618247418,2.168524825,3.12846430713597,NA,2.783539882,NA
39,155,3.147442185,2.294343426,NA,NA,2.442365574,NA
39,157,3.093126038,NA,NA,NA,2.574576731,NA
39,159,3.444806679670373,NA,4.451323058504144,NA,3.094722917,NA
39,161,3.1945882736855724,NA,NA,NA,NA,NA
39,163,2.970166364,NA,NA,NA,NA,NA
39,165,3.404070358367967,3.312508175066426,3.9385594003052273,NA,3.2377008808412717,NA
39,167,3.063830004,NA,NA,NA,NA,NA
39,169,3.3377121939549386,NA,NA,NA,2.751120357,NA
39,171,3.068092671,NA,NA,NA,3.052305929,NA
39,173,3.286792875,2.598920737,NA,NA,2.811521822,NA
39,175,3.2242858889327124,NA,NA,NA,NA,NA
40,000,3.136803763818053,2.2739210931562157,3.2474244476671523,2.9191689491453623,2.5608047273659613,NA
40,001,2.752119678,NA,NA,2.757110988,2.503589886,NA
40,003,3.4194607447948573,NA,NA,NA,NA,NA
40,005,3.37569994,NA,NA,3.4582732018088573,NA,NA
40,007,3.147693742977694,NA,NA,NA,2.805226566,NA
40,009,3.1397718471418066,NA,NA,NA,2.734187202,NA
40,011,3.17793784155185,NA,NA,2.671179172,2.766092394,NA
40,013,3.3250970096070676,NA,NA,3.298194669593429,3.423787349137507,NA
40,015,3.1842204287734903,NA,NA,2.589440725,2.947532251,NA
40,017,3.365002301052563,2.674865666,3.6077938653082167,3.019177146,2.903763624,NA
40,019,3.041916557,2.371416713,NA,2.969318931,2.762629367,NA
40,021,3.012225821,NA,NA,3.089856104,2.701985869,NA
40,023,2.6346910709999998,2.28246269,NA,2.640558861,NA,NA
40,025,2.6520892050000002,NA,NA,NA,NA,NA
40,027,3.1996446945862216,2.4406272700000002,3.6697542823464655,2.789861347,2.798019738,NA
40,029,3.2929039749999998,NA,NA,3.1236017189383096,NA,NA
40,031,3.079305424,2.514897928,2.88901615,2.714934784,2.863460448,NA
40,033,2.9168461,NA,NA,NA,NA,NA
40,035,2.767217675,NA,NA,3.027084683,NA,NA
40,037,3.07903413,2.715871591,NA,2.97600828,2.865260959,NA
40,039,3.4111034682258063,NA,NA,2.993842018,2.822842925,NA
40,041,3.096465185,NA,NA,3.16551693,2.992300563,NA
40,043,3.2050853311561722,NA,NA,NA,NA,NA
40,045,3.1008719251665324,NA,NA,NA,NA,NA
40,047,3.1857886607961903,2.69926143,2.333155781,NA,2.884508062,NA
40,049,3.1268716475741374,NA,NA,3.028493382,3.077551439,NA
40,051,3.2156018936334028,NA,NA,3.1270891860435097,3.090962767,NA
40,053,3.652741552080463,NA,NA,NA,NA,NA
40,055,3.3985261216593385,NA,NA,NA,3.13429220496879,NA
40,057,NA,NA,NA,NA,NA,NA
40,059,3.516282581,NA,NA,NA,3.19171388504347,NA
40,061,2.89556329,NA,NA,3.04647873,NA,NA
40,063,3.212833838966383,NA,NA,2.795327754,NA,NA
40,065,3.1878774211124163,NA,NA,NA,2.780098253,NA
40,067,2.988355129,NA,NA,NA,NA,NA
40,069,2.903558366,NA,NA,2.654163398,NA,NA
40,071,3.1068465884563925,NA,NA,2.982633188,2.689247561,NA
40,073,3.3350081271313563,NA,NA,NA,3.072284889,NA
40,075,3.36215658,NA,NA,NA,2.545228632,NA
40,077,3.054530017,NA,NA,2.899085206,NA,NA
40,079,3.1044847274314717,NA,NA,2.87659234,2.95359026,NA
40,081,3.1991420889076694,NA,NA,3.1965132915857386,NA,NA
40,083,2.797709902,2.471692113,NA,NA,2.449267505,NA
40,085,2.796260638,NA,NA,NA,2.593510204,NA
40,087,3.115669837,NA,NA,2.829823441,2.64794989,NA
40,089,3.1644975017989525,2.915083912,NA,3.145838980221362,3.05232404,NA
40,091,3.236775782,NA,NA,2.766314506,NA,NA
40,093,3.286357033,NA,NA,NA,NA,NA
40,095,3.196538594455605,NA,NA,3.071927686,3.04497638,NA
40,097,2.999790937,NA,NA,3.008284916,2.627474158,NA
40,099,3.090027335,NA,NA,3.286121070205368,NA,NA
40,101,3.045361216,2.543727347,NA,3.2107993765348577,2.875505616,NA
40,103,3.169265015037512,NA,NA,2.550909826,NA,NA
40,105,3.220002215039121,NA,NA,3.220869700769542,NA,NA
40,107,2.895179534,NA,NA,2.701610035,NA,NA
40,109,3.2217350259694943,2.198453241,3.5414128969424046,2.674364087,2.300307231,NA
40,111,2.895486383,2.485346397,NA,2.615526473,3.04205359,NA
40,113,3.017470356,2.162701348,NA,2.947774005,2.648525126,NA
40,115,2.956660115,NA,NA,2.847352513,2.832864114,NA
40,117,2.989718073,NA,NA,2.985382897,NA,NA
40,119,3.422818246,3.1014737469862315,3.79459793,2.953627287,2.832987223,NA
40,121,3.143017805962759,NA,NA,2.918119938,3.218285466127338,NA
40,123,3.1023967190669395,NA,NA,2.983254134,2.735420823,NA
40,125,2.904349499,2.360501436,NA,2.643469652,2.817544586,NA
40,127,2.961889952,NA,NA,2.939045898,NA,NA
40,129,3.2706522836138605,NA,NA,NA,NA,NA
40,131,3.1669453251143738,NA,3.5984215811188447,2.984109972,2.840046112,NA
40,133,2.600509441,NA,NA,2.4598542610000003,2.784914829,NA
40,135,3.1078552027476647,NA,NA,3.171103258175956,3.1162392873882165,NA
40,137,3.014906366,NA,NA,3.220273302,2.603402708,NA
40,139,3.014213236,NA,NA,NA,2.8047603,NA
40,141,3.1283929444278806,NA,NA,NA,2.81000935,NA
40,143,3.1555201563987385,2.071852116,3.1024465873762357,2.897921011,2.355948061,NA
40,145,3.2268569533866494,2.890787299,2.757403529,3.015507428,2.763249818,NA
40,147,3.097744734,2.41670897,NA,2.911574321,3.016736693,NA
40,149,3.1126517483673655,NA,NA,NA,2.440426048,NA
40,151,3.4362967616760733,NA,NA,NA,NA,NA
40,153,2.972497219,NA,NA,NA,2.873366633,NA
41,000,3.0404539109843776,2.088936967533653,3.3956709535809537,2.4518688587181976,2.340598353747455,NA
41,001,2.831517036,NA,NA,NA,NA,NA
41,003,3.1917448666168156,NA,3.5698334303306556,NA,2.24498655,NA
41,005,3.1583297139378077,2.41235459,3.5374260101085166,NA,2.2213844959999998,NA
41,007,2.783553715,NA,NA,NA,2.222434729,NA
41,009,2.5938247199999998,NA,NA,NA,2.594564803,NA
41,011,2.867996003,NA,NA,NA,2.627151104,NA
41,013,2.788627699,NA,NA,NA,2.38574807,NA
41,015,NA,NA,NA,NA,2.794546876,NA
41,017,3.4125773736543685,NA,NA,NA,2.573065877,NA
41,019,2.602826026,NA,NA,NA,2.509694559,NA
41,021,3.17967941821483,NA,NA,NA,NA,NA
41,023,3.085885065,NA,NA,NA,NA,NA
41,025,2.8671188,NA,NA,NA,NA,NA
41,027,3.4662638268094783,NA,NA,NA,2.541380798,NA
41,029,2.785362116,NA,3.2566328655536267,NA,2.388749226,NA
41,031,2.965272127,NA,NA,2.488180162,2.684710942,NA
41,033,2.94786812,NA,NA,NA,2.822695697,NA
41,035,2.866347122,NA,NA,2.662849216,2.4554975949999998,NA
41,037,2.735968383,NA,NA,NA,NA,NA
41,039,NA,NA,NA,NA,NA,NA
41,041,NA,NA,NA,NA,NA,NA
41,043,2.78701366,NA,NA,NA,2.2950490070000003,NA
41,045,2.950823382,NA,NA,NA,2.644144482,NA
41,047,2.858429522,2.273082185,2.405544715,2.3370477149999997,2.20764903,NA
41,049,2.902796852,NA,NA,NA,2.540714116,NA
41,051,3.1248558486025884,1.833746402,2.880678015,2.335829961,2.1765680080000003,NA
41,053,2.831711195,NA,NA,NA,2.351496178,NA
41,055,2.790895679,NA,NA,NA,NA,NA
41,057,2.729575672,NA,NA,NA,1.981521097,NA
41,059,3.1347761010737183,NA,NA,2.628823936,2.560600657,NA
41,061,3.082009649,NA,NA,NA,NA,NA
41,063,3.2696291471000767,NA,NA,NA,NA,NA
41,065,2.841826028,NA,NA,NA,2.3748754180000002,NA
41,067,3.4393497603369343,2.426749452,4.0122877886964385,NA,2.401417207,NA
41,069,NA,NA,NA,NA,NA,NA
41,071,3.2837547865913086,NA,NA,NA,2.703183359,NA
42,000,3.418065531309102,2.2387181271420227,3.8833741292729114,2.8443212497333086,2.455168867561894,NA
42,001,3.3367934198717886,2.809230996,NA,NA,2.801724243,NA
42,003,3.7678265442054912,2.430320252,4.2727887700607194,NA,3.1124138724214463,NA
42,005,3.2438614739668954,NA,NA,NA,NA,NA
42,007,3.3263500539461703,2.310312172,NA,NA,2.890640704,NA
42,009,3.2136967574463844,NA,NA,NA,NA,NA
42,011,3.378942618,2.50295623,3.7551481722300806,NA,2.260404013,NA
42,013,3.1743091661132956,NA,NA,NA,2.727652011,NA
42,015,3.024781745,NA,NA,NA,NA,NA
42,017,3.5159609376664633,2.573496041,4.149394299279026,NA,2.883470122,NA
42,019,3.526999323947231,2.78359556,4.114610141403559,NA,2.952860424,NA
42,021,3.252782457305159,NA,NA,NA,2.549787102,NA
42,023,3.756039493,NA,NA,NA,NA,NA
42,025,3.043298686,2.307965779,NA,NA,2.678668108,NA
42,027,3.5834352914358254,2.795288266,NA,NA,2.7244049009999998,NA
42,029,3.6605379962484745,2.482659778,4.427816802099612,NA,2.606905019,NA
42,031,3.416052145,NA,NA,NA,NA,NA
42,033,3.1954995834855207,NA,NA,NA,NA,NA
42,035,3.044508466,NA,NA,NA,NA,NA
42,037,3.484891699731254,NA,NA,NA,2.863571036,NA
42,039,3.068527015,NA,NA,NA,NA,NA
42,041,3.487279435101164,2.531096734,3.979661010080794,NA,2.888716062,NA
42,043,3.43154634981273,2.213960825,3.3757355288273274,NA,2.317977615,NA
42,045,3.6450542090805222,2.101464726,3.8545895726514847,NA,2.614256276,NA
42,047,3.3590341890739346,NA,NA,NA,NA,NA
42,049,3.4976792067743063,2.0850418790000003,3.254641177,NA,2.452320744,NA
42,051,3.100806944831653,NA,NA,NA,2.785140913,NA
42,053,3.662479173604482,NA,NA,NA,NA,NA
42,055,3.339685381668549,2.770078282,NA,NA,2.399135994,NA
42,057,3.471418365341282,NA,NA,NA,NA,NA
42,059,3.1170837095890787,NA,NA,NA,NA,NA
42,061,2.791744431,NA,NA,NA,NA,NA
42,063,3.179516646183278,NA,NA,NA,NA,NA
42,065,3.3508555126524726,NA,NA,NA,NA,NA
42,067,3.1142204666161715,NA,NA,NA,NA,NA
42,069,3.0931326710000002,2.211101179,3.115654177708304,NA,NA,NA
42,071,3.450641879,2.53380314,3.4726218623722014,NA,2.5805392400000002,NA
42,073,3.055564236,2.002925454,NA,NA,2.382345053,NA
42,075,3.451506052843148,2.463297268,NA,NA,2.2566972180000002,NA
42,077,3.569282893662149,2.612948262,4.704322531,NA,2.54358106,NA
42,079,3.121459238689442,2.283835929,3.6779074567305745,NA,2.270983175,NA
42,081,3.4513897057116005,2.694443957,NA,NA,3.1255437969708875,NA
42,083,3.253412031,NA,NA,NA,NA,NA
42,085,3.405835689712874,2.686350031,NA,NA,NA,NA
42,087,2.976024264,NA,NA,NA,NA,NA
42,089,3.3710807215755194,2.728203534,3.677042523,NA,3.022402177,NA
42,091,3.6530530913863934,2.708748301,4.012997447757046,NA,2.81542479,NA
42,093,3.41687673069557,NA,NA,NA,NA,NA
42,095,3.3894780455206845,2.594616393,3.9226635273859363,NA,2.598635092,NA
42,097,3.109436797850025,2.457793548,NA,NA,2.5740451540000002,NA
42,099,3.133145594016916,NA,NA,NA,NA,NA
42,101,3.142288280314356,2.051797844,3.304995323886571,2.2926092430000002,2.114314533,NA
42,103,3.3869811224820814,NA,NA,NA,NA,NA
42,105,3.4217874452323116,NA,NA,NA,NA,NA
42,107,3.043428435,2.500967367,NA,NA,2.537732907,NA
42,109,3.3357757851545413,NA,NA,NA,NA,NA
42,111,3.4922661083082205,NA,NA,NA,NA,NA
42,113,3.2502401450999736,NA,NA,NA,NA,NA
42,115,2.979813645,NA,NA,NA,NA,NA
42,117,2.990170971,NA,NA,NA,NA,NA
42,119,3.369503402707238,NA,NA,NA,NA,NA
42,121,3.1254076224116805,NA,NA,NA,NA,NA
42,123,2.8840571759999998,NA,NA,NA,NA,NA
42,125,3.6237676871877005,2.750017326,NA,NA,3.208215681912845,NA
42,127,3.69038310391652,NA,NA,NA,2.94534086,NA
42,129,3.5127794813875957,2.532163229,4.294998121728765,NA,3.0908572579999998,NA
42,131,2.906984301,NA,NA,NA,NA,NA
42,133,3.3358046602181135,2.264022544,3.8614516988185437,NA,2.410825728,NA
44,000,3.274019804761696,2.6577066240515737,3.380269258520607,2.390701732635109,2.609209313653484,NA
44,001,3.629017677272195,NA,3.9929163364974327,NA,NA,NA
44,003,3.081756885,2.780840017,3.293067405648418,NA,2.639776989,NA
44,005,3.3758857714296737,2.53946744,3.5028193976116166,NA,2.393378336,NA
44,007,3.194950935141552,2.659609214,3.2926845956868664,2.282239423,2.588688016,NA
44,009,3.5234914411156577,NA,NA,NA,3.2823170672918724,NA
45,000,3.2872809519955717,2.413477985975196,3.779156477199627,2.572218529258853,2.7231953100229,NA
45,001,3.348247015246903,3.057187517,NA,NA,NA,NA
45,003,3.17385720962969,2.512714352,NA,NA,2.712115121,NA
45,005,NA,2.323153303,NA,NA,NA,NA
45,007,3.2888752217460375,2.5074730450000002,3.6595036241466756,NA,2.801749465,NA
45,009,3.4777712411974684,2.558517026,NA,NA,NA,NA
45,011,2.964224013,2.311470622,NA,NA,NA,NA
45,013,3.3407108398533483,2.371852893,3.6237105339999998,NA,2.723134679,NA
45,015,3.1081753677440616,2.330989636,3.3374221808701234,NA,2.363241651,NA
45,017,3.015506544,2.2977849729999997,NA,NA,NA,NA
45,019,3.548839973428847,2.275647043,3.9607610149582726,NA,2.509371562,NA
45,021,2.885531489,2.343726508,NA,NA,2.334672247,NA
45,023,2.987474902,2.306423202,NA,NA,NA,NA
45,025,2.978332606,2.2395652,NA,NA,2.77380082,NA
45,027,2.955434064,2.334725681,NA,NA,2.650136763,NA
45,029,2.473589108,2.109708374,NA,NA,2.157522879,NA
45,031,3.2024608486350137,2.319212662,NA,NA,2.994526452,NA
45,033,2.794050909,2.421001736,NA,NA,NA,NA
45,035,3.3580826890618125,2.558554387,3.6350303998312,NA,2.964600162,NA
45,037,2.894750593,2.197775033,NA,NA,NA,NA
45,039,2.826198038,2.637332469,NA,NA,NA,NA
45,041,3.124288816,2.407827481,NA,NA,2.521739167,NA
45,043,3.195906490149969,2.339379567,NA,NA,2.567813288,NA
45,045,3.534005643145999,2.613599229,4.202692999255615,2.6928919479999998,2.955692359,NA
45,047,3.013911264,2.383225968,NA,2.279265193,2.392411145,NA
45,049,3.195852058057181,2.450601488,NA,NA,NA,NA
45,051,3.4926253935118954,2.601065048,3.585748414,NA,2.966809477,NA
45,053,2.418178879,2.217855026,NA,NA,2.326481912,NA
45,055,3.012654059,2.326451488,NA,NA,2.673893039,NA
45,057,3.386858120203307,2.217023238,NA,NA,2.6372590369999998,NA
45,059,2.790856244,2.271913056,NA,NA,2.405943646,NA
45,061,2.881565433,2.214008465,NA,NA,NA,NA
45,063,3.227054466979551,2.493081198,3.7204849624249157,NA,2.559849762,NA
45,065,NA,1.980507421,NA,NA,NA,NA
45,067,2.543821415,1.945671113,NA,NA,NA,NA
45,069,2.633387246,2.049923915,NA,NA,NA,NA
45,071,3.1476516554543705,2.300920672,NA,NA,2.467618188,NA
45,073,2.968346787,2.277794135,NA,NA,2.5200370469999998,NA
