statecode,countycode,v128_race_white,v128_race_white_cilow,v128_race_white_cihigh,sourceflag.x,v128_race_black,v128_race_black_cilow,v128_race_black_cihigh,sourceflag.y,v128_race_aian,v128_race_aian_cilow,v128_race_aian_cihigh,sourceflag.x.x,v128_race_asian,v128_race_asian_cilow,v128_race_asian_cihigh,sourceflag.y.y,v128_race_nhopi,v128_race_nhopi_cilow,v128_race_nhopi_cihigh,sourceflag.x.x.x,v128_race_tom,v128_race_tom_cilow,v128_race_tom_cihigh,sourceflag.y.y.y,v128_race_hispanic,v128_race_hispanic_cilow,v128_race_hispanic_cihigh,sourceflag,v128_race_flag_CT
13,069,53.05978068623983,27.416762949779876,92.68475879101943,,89.96176624934404,46.48455737853075,157.14510119332,,,,,,,,,,,,,,,,,,,,,,
13,071,56.444026340545626,29.16545206360403,98.59635488324061,,75.87253414264036,36.383829257453975,139.53229166933065,,,,,,,,,,,,,,,,,,,,,,
13,073,43.0317287279821,31.387638216224364,57.579838675922126,,65.97252101081376,41.820919132159254,98.99117372237913,,,,,,,,,,,,,,,,,,,,,,
13,075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,077,46.50345675695227,33.91994046341673,62.22528392629595,,97.1330095566348,65.9971674107531,137.87255366833384,,,,,,,,,,,,,,,,,,63.09148264984228,30.254818272128926,116.02748291493867,,
13,079,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,081,,,,,105.81077506392734,54.67397150799943,184.83013004300284,,,,,,,,,,,,,,,,,,,,,,
13,083,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,085,51.27966062188243,25.59862182293058,91.7534777553585,,,,,,,,,,,,,,,,,,,,,,,,,,
13,087,,,,,115.69889362932966,66.13191448146304,187.8877547007083,,,,,,,,,,,,,,,,,,,,,,
13,089,26.389813531976657,19.174878911626713,35.427092910321264,,97.13906529511353,87.4357615410335,106.84236904919355,,,,,,32.69042170644001,18.685400567263656,53.08719679135533,,,,,,,,,,67.06848928227892,52.842341287232806,83.94621545163707,,
13,091,122.32415902140671,63.20667796862605,213.67568856449492,,,,,,,,,,,,,,,,,,,,,,,,,,
13,093,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,095,,,,,121.39691143671833,97.10185941132379,149.92419804910529,,,,,,,,,,,,,,,,,,,,,,
13,097,45.410969271910794,26.913418387404835,71.76890929796657,,72.47293768477724,55.69019521159482,92.72436964291606,,,,,,,,,,,,,,,,,,,,,,
13,099,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,103,49.580402886681235,32.67379791719112,72.13688312827018,,,,,,,,,,,,,,,,,,,,,,,,,,
13,105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,107,78.62253321802028,37.70256070549913,144.5896378804763,,,,,,,,,,,,,,,,,,,,,,,,,,
13,109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,111,88.60759493670886,48.44259668544683,148.6684881128834,,,,,,,,,,,,,,,,,,,,,,,,,,
13,113,30.54515055543945,18.390175979240123,47.700036286972654,,69.55422067657287,43.58925979206326,105.30592597889736,,,,,,,,,,,,,,,,,,,,,,
13,115,65.09675004475402,46.50607261833608,88.64329741726053,,95.61943465009263,54.654768742254966,155.27997129959334,,,,,,,,,,,,,,,,,,,,,,
13,117,21.78739040059356,15.340333504358085,30.031047703744974,,,,,,,,,,20.985729703801415,11.473093710727603,35.210488550539,,,,,,,,,,46.273613152594045,26.9560848974013,74.08853725272637,,
13,119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,121,30.923290501286278,24.98916645253611,37.842275996563,,97.75412470956735,88.96300167999239,106.54524773914231,,,,,,24.95508085446197,15.243211700693685,38.54109840122105,,,,,,,,,,54.90261764514298,41.79441633743098,70.820376652965,,
13,123,61.09414051652319,30.4979748249755,109.31429332575371,,,,,,,,,,,,,,,,,,,,,,,,,,
13,125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,127,72.46564352079504,48.152893852991866,104.73303124632675,,85.60644383049923,53.64910258076037,129.6091847430843,,,,,,,,,,,,,,,,,,,,,,
13,129,67.23777268652256,44.310115877489714,97.82742913926211,,,,,,,,,,,,,,,,,,,,,,,,,,
13,131,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,135,32.02410541753247,25.684268984689133,39.45459354585243,,64.18638532132003,55.606534035118685,72.76623660752138,,,,,,28.487013991193443,19.842249011109743,39.618540463022285,,,,,,22.300160155695664,11.132159602726375,39.90114645792762,,48.131457126214784,40.60249253231624,55.66042172011333,,
13,137,53.51886540005352,30.590655785528245,86.91128444461117,,,,,,,,,,,,,,,,,,,,,,,,,,
13,139,36.56269995226536,25.608065546069245,50.61818840884837,,103.872121876623,61.56120249523647,164.16273453475668,,,,,,,,,,,,,,,,,,65.08600650860065,50.01387447232528,83.27327577549511,,
13,141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,143,80.58864751226349,51.08628954815935,120.92253992583403,,,,,,,,,,,,,,,,,,,,,,,,,,
13,145,40.00160006400256,19.182322077412834,73.56436674274083,,,,,,,,,,,,,,,,,,,,,,,,,,
13,147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,149,104.70107842110772,50.208236793345556,192.54901101473956,,,,,,,,,,,,,,,,,,,,,,,,,,
13,151,45.170718745848276,31.282035850368374,63.1215518735261,,80.250216058274,65.7087112640244,94.79172085252361,,,,,,,,,,,,,,,,,,49.327501726462565,27.608228263945918,81.35821260641863,,
13,153,47.92485382919582,34.238218204002884,65.26004860057517,,113.285733450594,89.25627301333132,141.79398834846032,,,,,,,,,,,,,,,,,,,,,,
13,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,157,53.8031113570682,37.47583841007158,74.8271035004044,,,,,,,,,,,,,,,,,,,,,,,,,,
13,159,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,161,129.96101169649106,69.19876528045388,222.23728799519023,,,,,,,,,,,,,,,,,,,,,,,,,,
13,163,,,,,131.46886578223976,65.62878411900131,235.23411632965167,,,,,,,,,,,,,,,,,,,,,,
13,165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,171,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,175,54.82456140350877,29.973097886515504,91.98629825280221,,125.92192840438928,83.67420694305419,181.99224655184474,,,,,,,,,,,,,,,,,,,,,,
13,177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,179,56.18398381901267,31.445749242577403,92.66693711695949,,107.39267988273882,75.61435743507397,148.02666282161448,,,,,,,,,,,,,,,,,,,,,,
13,181,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,183,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,185,50.83367222448149,34.29726518473111,72.56822792938806,,95.96076271035844,72.08867835826197,125.2079796593583,,,,,,,,,,,,,,,,,,,,,,
13,187,59.04212829507171,34.394215502404364,94.53216690135315,,,,,,,,,,,,,,,,,,,,,,,,,,
13,189,133.07400962227453,70.85630556867439,227.56060925538821,,,,,,,,,,,,,,,,,,,,,,,,,,
13,191,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,193,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,195,76.42166779051472,44.518437714575356,122.35849321603332,,,,,,,,,,,,,,,,,,,,,,,,,,
13,197,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,199,126.97069093217648,65.60760881094292,221.79224471671728,,140.32402092103584,70.049245659355,251.07843491901968,,,,,,,,,,,,,,,,,,,,,,
13,201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,205,,,,,143.4034416826004,80.26181771303361,236.52216894345932,,,,,,,,,,,,,,,,,,,,,,
13,207,64.03415154749199,33.087380516127084,111.85477613755043,,,,,,,,,,,,,,,,,,,,,,,,,,
13,209,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,213,99.82696659124186,67.3528351571307,142.50920203250254,,,,,,,,,,,,,,,,,,,,,,,,,,
13,215,77.04608227940108,57.71280263462344,100.7781725966045,,130.37447988904302,108.85463662450827,151.89432315357774,,,,,,,,,,,,,,,,,,59.41535292719639,33.254322002627404,97.99658904969438,,
13,217,64.23933741711978,42.686573188926815,92.84372850452704,,95.0951694625637,73.23486804985876,121.43440841723745,,,,,,,,,,,,,,,,,,,,,,
13,219,30.803193264368407,15.91645945201688,53.80697961387415,,,,,,,,,,,,,,,,,,,,,,,,,,
13,221,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,223,37.73684256715841,27.31034008088601,50.831279288075706,,67.35207305718984,46.64326852592516,94.11777123116242,,,,,,,,,,,,,,,,,,,,,,
13,225,100.47221943132723,48.18033453363241,184.7719887673845,,89.47006194081212,47.6390398554976,152.9965307512655,,,,,,,,,,,,,,,,,,,,,,
13,227,55.05308690523004,30.09803490483916,92.36972521366722,,,,,,,,,,,,,,,,,,,,,,,,,,
13,229,90.3941183560323,50.59290184876048,149.091351521549,,,,,,,,,,,,,,,,,,,,,,,,,,
13,231,80.40431886055593,43.95778931943831,134.90478475669408,,,,,,,,,,,,,,,,,,,,,,,,,,
13,233,65.72347711785257,39.56982657430812,102.63535083048738,,160.77170418006432,77.0962812883028,295.6648881353341,,,,,,,,,,,,,,,,,,,,,,
13,235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,239,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,241,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,243,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,245,66.52448688097986,46.07014104085832,92.96130250093545,,131.49593730760168,111.90093337913153,151.0909412360718,,,,,,,,,,,,,,,,,,68.2720953326713,34.08118400717998,122.15763724740538,,
13,247,,,,,66.78285798055153,47.92453189851494,90.5984877196666,,,,,,,,,,,,,,,,,,,,,,
13,249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,251,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,253,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,255,66.68667266846721,40.73395213698759,102.99215732277884,,89.82035928143712,59.19218274040176,130.68390700320057,,,,,,,,,,,,,,,,,,,,,,
13,257,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,259,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,261,,,,,72.84953768562623,38.78931068088429,124.57492809279282,,,,,,,,,,,,,,,,,,,,,,
13,263,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,269,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,271,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,275,55.498633879781416,29.550685156266226,94.90435415880667,,91.36346536249799,53.222585422729566,146.28175856347943,,,,,,,,,,,,,,,,,,,,,,
13,277,55.52470849528041,27.717734426514763,99.34904100399756,,103.66051182377713,59.250939123041945,168.33817685494625,,,,,,,,,,,,,,,,,,108.56584518510476,52.06154267867153,199.65645469566581,,
13,279,66.73785371062466,32.003394928806955,122.73328912184849,,,,,,,,,,,,,,,,,,,,,,,,,,
13,281,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,283,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,285,79.36957877430693,52.74050869056502,114.71113992649298,,119.82824618047465,83.92623046072376,165.8928019479952,,,,,,,,,,,,,,,,,,,,,,
13,287,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,289,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,291,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,293,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,295,45.10193036261952,29.18759128239099,66.57934637836976,,,,,,,,,,,,,,,,,,,,,,,,,,
13,297,52.06738131699847,36.05817516779828,72.75894654701854,,73.33767926988266,43.464556634613466,115.90515102480438,,,,,,,,,,,,,,,,,,,,,,
13,299,,,,,164.2421398404505,101.6684732056639,251.06155744520092,,,,,,,,,,,,,,,,,,,,,,
13,301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,303,,,,,102.43993294840753,51.13764543897224,183.29333687187517,,,,,,,,,,,,,,,,,,,,,,
13,305,,,,,150.46644598254588,72.1545094211922,276.71315139960547,,,,,,,,,,,,,,,,,,,,,,
13,307,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,309,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,311,66.47757489806772,37.20699402935345,109.64465020158589,,,,,,,,,,,,,,,,,,,,,,,,,,
13,313,56.628577206997676,37.629278300854544,81.84406096322823,,,,,,,,,,,,,,,,,,,,,,55.71515626360234,38.10912563991393,78.65317677273521,,
13,315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,317,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,319,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,321,104.45682451253482,53.97436550071567,182.4650509068328,,,,,,,,,,,,,,,,,,,,,,,,,,
15,000,30.257685452104838,22.79422956860159,39.38453665908906,,,,,,,,,,25.85689758600004,20.338090210044697,32.411845027143805,,59.29498924029128,47.61874530626911,72.96758655653107,,45.834133230946435,39.33390791809198,52.33435854380089,,51.37540453074434,42.44009780243289,60.31071125905579,,
15,001,40.509685497532594,20.222289044843627,72.48301728401692,,,,,,,,,,,,,,53.99359790196305,29.51880240773111,90.59208269441774,,55.06288761374834,38.96577645220564,75.57811528322554,,62.55527513535667,41.894249525546144,89.83980982891475,,
15,003,29.270332427346855,20.387859002734487,40.70794678576882,,,,,,,,,,26.922458975817555,20.6412949208491,34.51337736852342,,63.663854846410956,49.02892581791685,81.29732135214566,,49.44928152025406,41.10768512320212,57.790877917306005,,46.702365186905425,36.60719915199966,58.721212587235236,,
15,005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,009,,,,,,,,,,,,,37.757869083170284,18.848592205529258,67.55925758865187,,,,,,,,,,62.646312110521286,37.7171722258127,97.82997649637508,,
16,000,50.41469519706849,46.85603903722277,53.97335135691421,,115.78947368421053,72.56464669594533,175.30665466908022,,105.79878079500227,65.49111282218846,161.7246749707461,,,,,,,,,,26.431601622900338,16.145108944987836,40.82146497505464,,42.99766655938204,36.552963623466376,49.442369495297704,,
16,001,42.64918221477717,36.16115391617605,49.13721051337829,,195.6046484869405,113.9469160005441,313.1819907479762,,,,,,,,,,,,,,,,,,44.708056391761794,30.164337905607752,63.82353043844842,,
16,003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,005,48.86265735704458,34.57812450358903,67.06781483529377,,,,,,,,,,,,,,,,,,,,,,,,,,
16,007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,011,23.069647265093316,11.062792571879102,42.42590269688278,,,,,,,,,,,,,,,,,,,,,,,,,,
16,013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,017,78.38261527650144,52.49406761864949,112.57051040214766,,,,,,,,,,,,,,,,,,,,,,,,,,
16,019,46.0518480289015,34.969098956091756,59.53269263940177,,,,,,,,,,,,,,,,,,,,,,41.15747483062116,21.91462195594188,70.38053542125903,,
16,021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,027,57.87237982800328,46.52939338171464,69.21536627429192,,,,,,,,,,,,,,,,,,,,,,37.89571875546573,26.947560574301338,51.80469505201709,,
16,029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,031,85.6286570572285,50.74896903286965,135.33019488857803,,,,,,,,,,,,,,,,,,,,,,,,,,
16,033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,039,75.95705894267773,42.51258928895743,125.2796175384132,,,,,,,,,,,,,,,,,,,,,,,,,,
16,041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,045,64.94349915573451,31.142932173869557,119.43340720884387,,,,,,,,,,,,,,,,,,,,,,,,,,
16,047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,049,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,051,51.96019848795822,31.73863912448091,80.24831233970174,,,,,,,,,,,,,,,,,,,,,,,,,,
16,053,86.34431455897982,45.974711018888165,147.65140753293625,,,,,,,,,,,,,,,,,,,,,,,,,,
16,055,37.01111679362601,27.881838289304778,48.17505583696223,,,,,,,,,,,,,,,,,,,,,,,,,,
16,057,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,059,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,061,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,063,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,065,30.45729452203803,18.853545351022042,46.5572100174671,,,,,,,,,,,,,,,,,,,,,,,,,,
16,067,104.69742444335868,58.59835368732682,172.6824797339697,,,,,,,,,,,,,,,,,,,,,,,,,,
16,069,56.89360895126114,33.71875839307013,89.91643045555341,,,,,,,,,,,,,,,,,,,,,,,,,,
16,071,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,073,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,075,50.76399817249607,24.343310300687524,93.35680005085426,,,,,,,,,,,,,,,,,,,,,,,,,,
16,077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,079,93.32711152589827,44.75397756539836,171.63188093343703,,,,,,,,,,,,,,,,,,,,,,,,,,
16,081,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,083,51.24470696118888,36.26380457587744,70.33736402521727,,,,,,,,,,,,,,,,,,,,,,68.31897369719513,40.49015364329726,107.97343252563097,,
16,085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,087,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,000,39.35119355856206,37.787852644702774,40.914534472421344,,125.17052951347223,120.1064371748415,130.23462185210295,,,,,,23.293127370003372,19.69504637946949,26.891208360537256,,,,,,28.37961279565792,23.463095715119653,33.29612987619619,,41.77475300636585,39.48885613109773,44.06064988163397,,
17,001,55.05395287381634,37.14467081667202,78.5929409726339,,,,,,,,,,,,,,,,,,,,,,,,,,
17,003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,007,40.53506282934738,21.583213778815132,69.31619194337213,,,,,,,,,,,,,,,,,,,,,,50.17057997190447,24.0587432075679,92.26548285178497,,
17,009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,011,67.73060153240486,38.71389092681507,109.99025355611461,,,,,,,,,,,,,,,,,,,,,,,,,,
17,013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,019,34.43852293175146,24.603385687168178,46.895493688265994,,161.68148746968473,123.96026934616161,207.2683700830476,,,,,,,,,,,,,,,,,,69.93618323280008,39.974571438244276,113.57198005752669,,
17,021,64.92266564827192,37.81984521522738,103.94747686044154,,,,,,,,,,,,,,,,,,,,,,,,,,
17,023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,025,106.77618069815196,56.85381922795731,182.59052088836862,,,,,,,,,,,,,,,,,,,,,,,,,,
17,027,49.29994084007099,27.592802645051314,81.312755115644,,,,,,,,,,,,,,,,,,,,,,,,,,
17,029,41.99798409676335,23.505952886054747,69.26928791434047,,,,,,,,,,,,,,,,,,,,,,,,,,
17,031,32.04759368736,29.177581503162674,34.91760587155733,,126.42700655845564,119.90829142341121,132.94572169350008,,,,,,24.58807478372989,19.555625561973756,30.520284003078952,,,,,,20.799924851884406,14.132539791022383,29.52383302575081,,42.8592714042585,39.73295984449718,45.98558296401982,,
17,033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,037,39.37484855827478,25.72095834685659,57.69327611328603,,96.3248369887374,51.288918872286615,164.71840484705749,,,,,,,,,,,,,,,,,,,,,,
17,039,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,041,61.55223546527894,30.726654172888132,110.13395172795005,,,,,,,,,,,,,,,,,,,,,,,,,,
17,043,28.566255607636442,23.867690847912158,33.26482036736073,,81.1641254565482,58.49596253401685,109.71031901074583,,,,,,23.08783271216069,15.341697166675623,33.36834653457254,,,,,,,,,,32.62393271313878,25.12440348986132,41.66003374990951,,
17,045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,049,42.680324370465215,23.333730492959575,71.61033205851953,,,,,,,,,,,,,,,,,,,,,,,,,,
17,051,56.36978579481398,27.031503360385763,103.66604307789052,,,,,,,,,,,,,,,,,,,,,,,,,,
17,053,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,055,108.22510822510823,75.79953528533923,149.82916813743446,,,,,,,,,,,,,,,,,,,,,,,,,,
17,057,45.60830071072935,23.566474511505515,79.6685228542319,,,,,,,,,,,,,,,,,,,,,,,,,,
17,059,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,061,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,063,27.43735138101335,14.177279835198043,47.927531205818894,,,,,,,,,,,,,,,,,,,,,,,,,,
17,065,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,069,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,071,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,073,47.035459510308606,27.87619425749178,74.33630423457103,,,,,,,,,,,,,,,,,,,,,,,,,,
17,075,48.816206980717595,23.40926871433944,89.77474269962303,,,,,,,,,,,,,,,,,,,,,,,,,,
17,077,45.46556741028128,25.446732943693362,74.9885392564435,,137.22440764797366,76.80345926981352,226.33079198139095,,,,,,,,,,,,,,,,,,,,,,
17,079,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,081,74.61625923820353,46.18864050624,114.05887839306207,,,,,,,,,,,,,,,,,,,,,,,,,,
17,083,67.14789323484976,34.69629628292886,117.29385623735075,,,,,,,,,,,,,,,,,,,,,,,,,,
17,085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,087,150.48908954100827,82.27378562077394,252.4951211634481,,,,,,,,,,,,,,,,,,,,,,,,,,
17,089,31.015679683472413,24.35397953943433,38.937345603484076,,110.53213327017212,76.98968072799546,153.723440293962,,,,,,,,,,,,,,,,,,51.75281868030312,42.716223919565124,60.78941344104112,,
17,091,35.44623730485306,22.469873837663446,53.18675989771917,,159.6456895663817,108.47150056206534,226.60431302527937,,,,,,,,,,,,,,,,,,50.02501250625312,23.988937949636988,91.9977790996387,,
17,093,16.196954972465175,9.065312744609992,26.71441407135929,,,,,,,,,,,,,,,,,,,,,,,,,,
17,095,37.29951510630362,19.273203744629544,65.15474651304537,,,,,,,,,,,,,,,,,,,,,,,,,,
17,097,27.24045580451102,22.039155449332792,33.30004462375354,,97.22295875978858,73.24163789121366,126.5490445209725,,,,,,20.981955518254303,11.471030328368503,35.20415610850006,,,,,,,,,,37.03978072449811,29.784357743004,45.52817895560429,,
17,099,59.25028637638415,43.217565456075086,79.28154484846253,,,,,,,,,,,,,,,,,,,,,,,,,,
17,101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,103,46.03088253755702,22.978450714469762,82.36196390049778,,,,,,,,,,,,,,,,,,,,,,,,,,
17,105,52.3432320200998,29.296109616440358,86.33220110788233,,,,,,,,,,,,,,,,,,,,,,,,,,
17,107,52.3112041088073,26.113564614974504,93.59919399515861,,,,,,,,,,,,,,,,,,,,,,,,,,
17,109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,111,36.98190227415293,29.278920296789067,46.09048449319614,,,,,,,,,,,,,,,,,,,,,,43.69027820841672,29.685424330047425,62.014862450670506,,
17,113,28.431245126072263,19.803403953177607,39.54097947189617,,84.74127429691224,48.43696019088779,137.61452040443277,,,,,,,,,,,,,,,,,,,,,,
17,115,41.25478000095204,26.948991980064967,60.44781124847283,,118.17922490729043,79.14648167222762,169.7250802338587,,,,,,,,,,,,,,,,,,,,,,
17,117,50.33245913799041,30.30342834079508,78.6003697358489,,,,,,,,,,,,,,,,,,,,,,,,,,
17,119,33.15178782855789,25.47474401846357,42.41553781508169,,112.0250936209711,78.0295823145017,155.79978673329407,,,,,,,,,,,,,,,,,,,,,,
17,121,53.06364516028343,30.911528762391267,84.96003625778512,,,,,,,,,,,,,,,,,,,,,,,,,,
17,123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,131,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,133,38.62992531547773,19.960646113579116,67.4787054087592,,,,,,,,,,,,,,,,,,,,,,,,,,
17,135,74.05148756370606,43.13772038858426,118.56360506994213,,,,,,,,,,,,,,,,,,,,,,,,,,
17,137,51.24263387138099,26.477816674020907,89.51056899896213,,,,,,,,,,,,,,,,,,,,,,,,,,
17,139,68.21282401091405,32.71070051932083,125.44581201922087,,,,,,,,,,,,,,,,,,,,,,,,,,
17,141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,143,46.09289188765103,33.867323245592495,61.2937748515681,,191.610351079611,154.65428284829682,234.73562515520982,,,,,,,,,,,,,,84.7457627118644,40.63888725535961,155.85047493235405,,,,,,
17,145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,159,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,161,31.463855895539997,20.15948616204733,46.815723529396685,,108.11784845481576,69.27314557476558,160.87078833117042,,,,,,,,,,,,,,,,,,,,,,
17,163,51.0814787706899,39.587444420454354,64.87167236781437,,151.49489818651696,126.0333607051268,176.95643566790713,,,,,,,,,,,,,,,,,,,,,,
17,165,98.53834784036788,58.40006996441413,155.7330720289483,,,,,,,,,,,,,,,,,,,,,,,,,,
17,167,46.51162790697675,35.40680617161487,59.99661124365454,,134.0332849324249,98.82556356384241,177.7086903332047,,,,,,,,,,,,,,,,,,148.46807936293698,74.11473029068483,265.6504050924815,,
17,169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,171,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
