statecode,countycode,v001_race_white,v001_race_white_cilow,v001_race_white_cihigh,v001_race_white_flag2,v001_race_black,v001_race_black_cilow,v001_race_black_cihigh,v001_race_black_flag2,v001_race_aian,v001_race_aian_cilow,v001_race_aian_cihigh,v001_race_aian_flag2,v001_race_asian,v001_race_asian_cilow,v001_race_asian_cihigh,v001_race_asian_flag2,v001_race_nhopi,v001_race_nhopi_cilow,v001_race_nhopi_cihigh,v001_race_nhopi_flag2,v001_race_tom,v001_race_tom_cilow,v001_race_tom_cihigh,v001_race_tom_flag2,v001_race_hispanic,v001_race_hispanic_cilow,v001_race_hispanic_cihigh,v001_race_hispanic_flag2,v001_race_flag_CT
31,109,6078.565191824904,5728.641097382985,6428.489286266823,,11510.018464573306,9491.941114805473,13528.095814341139,,19003.056447412033,12523.13394045673,27648.449431925175,,2389.1643816282776,1644.5908278174527,3355.275073651189,,,,,2,,,,2,5316.432896564619,4319.036437512935,6313.8293556163035,,
31,111,9516.024027456477,8208.104715898226,10823.943339014728,,,,,2,,,,2,,,,2,,,,2,,,,2,8285.38690121131,5308.60372411806,12327.99895184418,1,
31,113,,,,2,,,,2,,,,2,,,,2,,,,2,,,,2,,,,2,
31,115,,,,2,,,,2,,,,2,,,,2,,,,2,,,,2,,,,2,
31,117,,,,2,,,,2,,,,2,,,,2,,,,2,,,,2,,,,2,
31,119,6868.341582740682,5705.004365890916,8031.678799590447,,,,,2,,,,2,,,,2,,,,2,,,,2,4938.455966871979,3094.9040621506438,7476.881682215822,1,
31,121,7936.655862691896,5322.850240772992,10550.4614846108,,,,,2,,,,2,,,,2,,,,2,,,,2,,,,2,
31,123,7786.422531479188,5086.349711461009,11408.913087716097,,,,,2,,,,2,,,,2,,,,2,,,,2,,,,2,
31,125,10080.369198023027,6390.089367416005,15125.503212218515,1,,,,2,,,,2,,,,2,,,,2,,,,2,,,,2,
31,127,9536.753483723129,6715.13121608962,12358.375751356638,,,,,2,,,,2,,,,2,,,,2,,,,2,,,,2,
31,129,9281.532676736782,5588.088982323282,14494.26299849179,1,,,,2,,,,2,,,,2,,,,2,,,,2,,,,2,
31,131,7790.369595384314,6015.262778405264,9565.476412363365,,,,,2,,,,2,,,,2,,,,2,,,,2,,,,2,
31,133,9968.395092105877,5579.235061491395,16441.351758409644,1,,,,2,,,,2,,,,2,,,,2,,,,2,,,,2,
31,135,9430.191690287384,5021.179912402162,16125.914989170802,1,,,,2,,,,2,,,,2,,,,2,,,,2,,,,2,
31,137,5553.689750563402,3862.442709292115,7244.93679183469,,,,,2,,,,2,,,,2,,,,2,,,,2,,,,2,
31,139,7898.4464407969035,5616.5675410378835,10797.43629855701,,,,,2,,,,2,,,,2,,,,2,,,,2,,,,2,
31,141,5506.287135269261,4467.414821818373,6545.159448720149,,,,,2,,,,2,,,,2,,,,2,,,,2,4040.074951676999,2639.111091347288,5919.645871412197,,
31,143,6418.182078613877,4022.2405383329155,9717.204798144548,1,,,,2,,,,2,,,,2,,,,2,,,,2,,,,2,
31,145,8486.859470655341,6218.61154252758,10755.107398783102,,,,,2,,,,2,,,,2,,,,2,,,,2,,,,2,
31,147,6628.1135167615175,4549.736386092638,8706.490647430397,,,,,2,,,,2,,,,2,,,,2,,,,2,,,,2,
31,149,,,,2,,,,2,,,,2,,,,2,,,,2,,,,2,,,,2,
31,151,5693.385315598851,3827.568806374433,7559.201824823269,,,,,2,,,,2,,,,2,,,,2,,,,2,,,,2,
31,153,5352.332905202097,4938.243172554961,5766.422637849233,,7680.108405774434,5558.132534445502,10345.055621488751,,,,,2,,,,2,,,,2,,,,2,3004.109344468463,2250.2840450914123,3929.448987659397,,
31,155,5754.742053776357,4575.925778628418,6933.558328924297,,,,,2,,,,2,,,,2,,,,2,,,,2,,,,2,
31,157,9964.42376349597,8462.816657407802,11466.030869584138,,,,,2,33416.32366133189,17266.70205995498,58371.59253536802,1,,,,2,,,,2,,,,2,6698.60266596311,4886.006750102172,8963.257397777908,,
31,159,5171.439671978029,3909.071910947565,6433.807433008493,,,,,2,,,,2,,,,2,,,,2,,,,2,,,,2,
31,161,12042.87386559232,7454.728732300743,18408.81196353647,1,,,,2,,,,2,,,,2,,,,2,,,,2,,,,2,
31,163,4768.993647949356,2464.208608927428,8330.472162142174,1,,,,2,,,,2,,,,2,,,,2,,,,2,,,,2,
31,165,,,,2,,,,2,,,,2,,,,2,,,,2,,,,2,,,,2,
31,167,6424.376952121974,4116.219534441648,9558.963664138935,1,,,,2,,,,2,,,,2,,,,2,,,,2,,,,2,
31,169,10369.1654343967,6773.483124260388,15193.229850410935,,,,,2,,,,2,,,,2,,,,2,,,,2,,,,2,
31,171,,,,2,,,,2,,,,2,,,,2,,,,2,,,,2,,,,2,
31,173,3082.092470673493,839.7664655253627,7891.380836049163,1,,,,2,39546.976897690154,31900.708028590125,47193.24576679018,,,,,2,,,,2,,,,2,,,,2,
31,175,9871.50083288451,6186.417016201316,14945.570892702013,1,,,,2,,,,2,,,,2,,,,2,,,,2,,,,2,
31,177,5293.802489398081,4074.446145258271,6513.158833537891,,,,,2,,,,2,,,,2,,,,2,,,,2,,,,2,
31,179,4930.916083068427,3125.7778177624396,7398.795181852927,1,,,,2,,,,2,,,,2,,,,2,,,,2,,,,2,
31,181,10925.152589294708,6762.841645703756,16700.25626224376,1,,,,2,,,,2,,,,2,,,,2,,,,2,,,,2,
31,183,,,,2,,,,2,,,,2,,,,2,,,,2,,,,2,,,,2,
31,185,7155.114090997331,5448.421757576098,8861.806424418564,,,,,2,,,,2,,,,2,,,,2,,,,2,,,,2,
32,000,9221.94141089916,9035.657333129755,9408.225488668566,,14496.28825052371,14019.372331063703,14973.204169983717,,16609.665591763318,14695.701020614506,18523.63016291213,,4199.654059928361,3930.9749445085536,4468.333175348168,,17694.06058490687,15816.076952609546,19572.044217204195,,7244.344699531721,6647.803627944608,7840.885771118834,,6551.472667551316,6370.207330375971,6732.738004726661,,
32,001,11081.37016334275,9312.8434684647,12849.8968582208,,,,,2,18663.13988887045,9316.572189632941,33393.51255199001,1,,,,2,,,,2,,,,2,5370.998576684569,3183.1941526489522,8488.493328153148,1,
32,003,9015.988937597398,8785.326904405842,9246.650970788955,,14473.445439179788,13981.746024896562,14965.144853463014,,11026.157210249563,8763.69749500827,13288.616925490856,,4107.339279631816,3830.20642923848,4384.472130025152,,17199.98828891277,15157.495462965599,19242.48111485994,,7021.273096189098,6362.1125592342905,7680.433633143906,,6600.522514939185,6397.026773854746,6804.018256023624,,
32,005,7839.052312390571,6584.456213006239,9093.648411774904,,,,,2,21556.076896614864,11477.70309006098,36861.54798877123,1,,,,2,,,,2,,,,2,6465.154023304166,4183.906801610074,9543.842705762156,1,
32,007,10254.402607244638,9049.08462507239,11459.720589416886,,,,,2,21478.97075468116,15199.79806946043,29481.565501061737,,,,,2,,,,2,,,,2,8544.613051043296,6789.414782950722,10299.81131913587,,
32,009,,,,2,,,,2,,,,2,,,,2,,,,2,,,,2,,,,2,
32,011,14448.276812067377,7693.09889769248,24706.99337441632,1,,,,2,,,,2,,,,2,,,,2,,,,2,,,,2,
32,013,11596.860425186438,9349.24173370145,13844.479116671426,,,,,2,35106.9458539894,18140.27121712544,61324.76927501183,1,,,,2,,,,2,,,,2,6936.933387726672,4645.773160755458,9962.593482335582,,
32,015,8606.649998666027,5671.836581141395,12522.223881453745,,,,,2,,,,2,,,,2,,,,2,,,,2,,,,2,
32,017,11727.425259693173,7854.040751298459,16842.538903935692,,,,,2,,,,2,,,,2,,,,2,,,,2,,,,2,
32,019,10354.00257243201,9226.469621546947,11481.535523317072,,17228.2885870764,8600.299589515698,30826.167226283476,1,28836.464433172307,17361.435314670627,45031.71124836271,1,,,,2,,,,2,,,,2,5253.318109350451,3859.940551245014,6985.799420071957,,
32,021,20008.06444422852,13474.089637812205,26542.039250644833,,,,,2,25360.906620514892,13104.350527149425,44300.400085399735,1,,,,2,,,,2,,,,2,,,,2,
32,023,12672.981336036088,11134.2202157999,14211.742456272275,,10279.215009917269,5875.459536806623,16692.801181718303,1,19901.912808998855,6462.096916546623,46444.42553382481,1,6453.051026456802,2368.155995439745,14045.575374333357,1,,,,2,,,,2,9367.031260706268,7058.579422025593,11675.483099386944,,
32,027,11144.10207324312,7342.740678290115,14945.463468196125,,,,,2,,,,2,,,,2,,,,2,,,,2,,,,2,
32,029,8291.918270544766,5132.828099605714,12675.077889472142,1,,,,2,,,,2,,,,2,,,,2,,,,2,,,,2,
32,031,8716.870965638145,8314.393444463674,9119.348486812616,,17671.689728023328,15077.193968997355,20266.1854870493,,17204.17151230078,13273.794417404824,21134.54860719674,,4591.070122882012,3598.745117259648,5583.395128504376,,20749.314099173902,15715.327869986004,26883.14311858,,7910.2760970773,6098.1196930738715,9722.432501080728,,5855.663014366724,5381.123912506034,6330.202116227415,,
32,033,12920.24923300126,9351.667589628942,16488.830876373577,,,,,2,,,,2,,,,2,,,,2,,,,2,,,,2,
32,510,11017.273913554753,9686.947650112324,12347.60017699718,,7415.4995214146975,4238.598700508318,12042.30664060203,1,23124.153431177758,12642.189861479417,38798.40020439712,1,,,,2,,,,2,,,,2,6578.503364171795,5101.763992295309,8055.24273604828,,
33,000,6804.7232855370585,6631.9782541250925,6977.4683169490245,,8151.0108209712025,6826.196186010475,9475.82545593193,,4970.1567422512935,2481.084338364115,8892.983310739757,1,2131.9777971867816,1645.5587623929039,2618.3968319806595,,,,,2,3167.3021920272267,2180.2250920818087,4448.069868004241,,4744.852912511845,4152.505734178264,5337.200090845426,,
33,001,7223.781528924067,6376.7737113919275,8070.789346456207,,,,,2,,,,2,,,,2,,,,2,,,,2,,,,2,
33,003,7599.846091364266,6521.478475701378,8678.213707027153,,,,,2,,,,2,,,,2,,,,2,,,,2,,,,2,
33,005,7444.287041205094,6717.744904415791,8170.8291779943975,,,,,2,,,,2,,,,2,,,,2,,,,2,,,,2,
33,007,12483.677569387866,10788.608017935516,14178.747120840217,,,,,2,,,,2,,,,2,,,,2,,,,2,,,,2,
33,009,6183.865308177254,5535.640583988773,6832.090032365734,,,,,2,,,,2,,,,2,,,,2,,,,2,,,,2,
33,011,7319.701248981294,6982.671680051473,7656.730817911115,,7464.60231720325,5794.567575882559,9134.63705852394,,,,,2,2480.330186462196,1673.4683611902917,3540.8255676764884,,,,,2,3102.129376558297,1807.104678890637,4966.809639869933,1,6060.766558986909,5163.404618088725,6958.128499885093,,
33,013,6821.263020489285,6323.810057812719,7318.715983165851,,,,,2,,,,2,,,,2,,,,2,,,,2,,,,2,
33,015,5190.032311982098,4886.847726010002,5493.216897954194,,10643.60293277397,5818.956766862896,17858.157161579897,1,,,,2,1552.045862469559,868.6682874147103,2559.8636224053935,1,,,,2,,,,2,2211.89093528451,1351.0804465840333,3416.0861544284153,1,
33,017,7434.759437131688,6853.7314111484675,8015.787463114909,,12456.830969687997,6632.737858511164,21301.56033398055,1,,,,2,,,,2,,,,2,,,,2,,,,2,
33,019,7909.059678866648,6850.7767917831625,8967.342565950134,,,,,2,,,,2,,,,2,,,,2,,,,2,,,,2,
34,000,5683.898300424664,5607.552302078447,5760.244298770881,,11386.233423682392,11169.612841295138,11602.854006069645,,4721.61227677537,2884.0834426955016,7292.147215747273,1,2432.734771022873,2320.1006240987917,2545.368917946954,,,,,2,3269.286196005944,2861.4611209946665,3677.1112710172215,,5336.891941993175,5225.250745924828,5448.533138061523,,
34,001,9486.888746485427,8872.230107648063,10101.54738532279,,18418.797567138605,16856.68265554774,19980.91247872947,,,,,2,3963.8587244010914,2899.984365761121,5027.733083041062,,,,,2,5430.062262571891,3361.2941245387437,8300.426979276082,1,6522.703951317729,5784.0331223766825,7261.374780258775,,
34,003,4362.929504360149,4145.431190990094,4580.427817730203,,6610.333002025152,5854.9753016775285,7365.690702372776,,,,,2,2109.0858512006644,1846.7552199393044,2371.4164824620243,,,,,2,2343.7450550116246,1389.0518584010138,3704.127636287494,1,3765.1088721656174,3467.1148163859143,4063.1029279453205,,
34,005,6160.808459629369,5834.882170681274,6486.734748577464,,9296.855090378338,8519.058061248155,10074.65211950852,,,,,2,3194.990342995803,2437.0120142071964,3952.9686717844097,,,,,2,3403.9177851022196,2157.7918842898957,5107.54798572148,1,4408.952366205791,3724.5113759064543,5093.3933565051275,,
34,007,6932.196823530026,6596.057948870439,7268.335698189614,,14712.29200319374,13849.293054962043,15575.290951425435,,,,,2,3766.057079888496,2940.588154624619,4591.526005152373,,,,,2,5512.896818396914,3745.745919978003,7825.116980641287,,8709.89690402418,8072.65803158341,9347.13577646495,,
34,009,8784.667868181241,7907.371750437253,9661.96398592523,,11415.457102263901,8416.856917584817,15135.239968347887,,,,,2,,,,2,,,,2,,,,2,6850.71699872893,4996.959988224145,9166.798343025966,,
34,011,9907.747994434021,9070.129241489507,10745.366747378535,,14385.709527394736,12808.774165731043,15962.644889058429,,9273.116720848046,4003.473613651192,18271.736691458285,1,8556.543960346933,4271.395915961529,15310.020706209962,1,,,,2,,,,2,8792.942080120029,7895.040086233692,9690.844074006365,,
34,013,4231.069987628776,3938.1223785759876,4524.017596681565,,11950.59908114206,11527.759579523397,12373.438582760722,,,,,2,2400.43896165216,1917.5718058162677,2883.306117488052,,,,,2,3162.6953042074997,2148.898015347528,4489.193530153015,,6112.532919577168,5751.472796799471,6473.593042354865,,
34,015,7017.568028325067,6636.7374356651735,7398.39862098496,,11749.798560737998,10382.186750278617,13117.410371197378,,,,,2,4046.1044059269507,2643.0497310448545,5928.480418885823,,,,,2,,,,2,4839.052762916604,3842.9830382527125,5835.122487580495,,
34,017,5371.702637477704,5029.5177986349045,5713.887476320504,,11123.34450174642,10353.213151553457,11893.475851939384,,,,,2,2851.5042309366754,2499.7317419444657,3203.276719928885,,,,,2,2355.950805640702,1217.3541602358157,4115.371931813215,1,5168.291424192535,4875.551680461628,5461.031167923441,,
34,019,4517.082583545021,4004.278471567147,5029.886695522896,,4797.604241895839,3006.63303600121,7263.630477902734,1,,,,2,1407.2711364207835,834.0380636279147,2224.0951066838957,1,,,,2,,,,2,3921.5601388411474,2775.129353655823,5382.647679912736,,
34,021,5307.85694161009,4908.555128226737,5707.158754993443,,14551.700439354723,13534.370343363116,15569.03053534633,,,,,2,2346.888016642458,1811.0977797139362,2882.6782535709795,,,,,2,4469.1927827608015,2766.5007721310553,6831.635910569373,1,6755.097415818165,6117.59072133448,7392.604110301851,,
34,023,6305.01241452712,5985.632833158341,6624.3919958958995,,7582.453786500831,6923.900239237083,8241.007333764579,,,,,2,2345.6743776279914,2107.631114371091,2583.717640884892,,,,,2,2794.389623021073,1563.998659380314,4608.920725716677,1,4951.812116978099,4608.039408481025,5295.584825475173,,
34,025,4874.09318284265,4645.434392355149,5102.7519733301515,,11753.577227488138,10500.28430099232,13006.870153983957,,,,,2,2804.4990593891584,2119.6563134907906,3489.3418052875263,,,,,2,3886.65180729661,2124.8687100932834,6521.1413132782045,1,5064.217659255896,4509.403241928266,5619.032076583527,,
34,027,3969.5420981751518,3734.5594033971156,4204.524792953188,,7180.701911688438,5797.080470321104,8564.32335305577,,,,,2,1779.6476643934184,1383.5599598974911,2175.7353688893454,,,,,2,,,,2,3277.0280824068027,2812.9522398518448,3741.1039249617606,,
34,029,6664.5956952234765,6410.830385324176,6918.361005122777,,11614.543066154245,9858.661894234718,13370.424238073772,,,,,2,3989.095567033799,2650.7250343219125,5765.353764461411,,,,,2,3323.6688177348356,1659.1634987060409,5946.961606919801,1,5377.990446023007,4755.84541107397,6000.135480972044,,
34,031,5670.230039213885,5294.047519218373,6046.412559209397,,15086.883324265218,13871.351177328372,16302.415471202065,,,,,2,3344.5520953838336,2599.9211178656406,4089.1830729020267,,,,,2,,,,2,5559.44130477609,5213.266321124889,5905.616288427291,,
34,033,9326.492424153488,8309.386975055628,10343.597873251349,,19039.190214465136,15655.25322156864,22423.12720736163,,,,,2,,,,2,,,,2,,,,2,7828.694283893315,5688.341251365962,10509.656668317333,,
34,035,4421.878084060507,4045.183249785846,4798.572918335168,,7686.413369652461,6581.495982513797,8791.330756791125,,,,,2,1917.4452786550396,1513.7241552260964,2321.1664020839826,,,,,2,,,,2,4039.455422337922,3464.2498801853058,4614.6609644905375,,
34,037,6454.426314601992,5924.094222272062,6984.758406931922,,7833.6745269171215,4716.383795608497,12233.25314819042,1,,,,2,3225.7821111557455,1475.0329909171821,6123.539260688877,1,,,,2,,,,2,4162.366767631979,3160.6595960605673,5380.824267342778,,
34,039,4575.10739082068,4256.111525493261,4894.103256148099,,9195.31939302254,8566.505895896322,9824.13289014876,,,,,2,2068.668681671248,1584.493443238418,2552.8439201040783,,,,,2,2912.6201750858313,1453.9694972950672,5211.482041878146,1,5150.769565982723,4797.998481314563,5503.540650650883,,
34,041,7123.4305868923075,6438.326673695751,7808.534500088864,,8955.468582334499,6368.213614074927,12242.420362823828,,,,,2,,,,2,,,,2,,,,2,4036.2446120422596,2965.6807237764006,5367.349679412377,,
35,000,9522.411768085793,9244.854663821581,9799.968872350004,,14474.527883750015,13146.7329592359,15802.32280826413,,25072.032573381402,24261.248518325738,25882.816628437067,,3737.132873325749,3038.9521073017727,4435.313639349726,,11540.615345902137,6144.891626252615,19734.803713737274,1,6489.374662310126,5393.595141628465,7585.154182991787,,11655.881808999504,11419.75171313471,11892.011904864297,,
35,001,8938.775602950556,8473.228524401678,9404.322681499434,,16822.796696496913,14664.019664539723,18981.573728454103,,22399.088483003226,20570.940374053185,24227.236591953268,,4697.7503732247005,3593.3125739914612,5802.18817245794,,,,,2,6155.7967343463415,4611.114173201431,8051.933692278486,,12152.709419488161,11730.167211679767,12575.251627296555,,
35,003,16116.83409032583,8581.535375278912,27560.27713655563,1,,,,2,,,,2,,,,2,,,,2,,,,2,,,,2,
35,005,12631.779412159283,10985.16169601577,14278.397128302797,,29299.19207750392,17896.70769256694,45250.22585664954,1,,,,2,,,,2,,,,2,,,,2,12713.42220495124,11425.053043111047,14001.79136679143,,
35,006,9141.327658753371,6024.798525822453,12257.85679168429,,,,,2,26027.815124313584,22582.61703181054,29473.013216816627,,,,,2,,,,2,,,,2,12202.476723361944,9697.09234080981,14707.861105914079,,
35,007,13453.410751814883,8860.266376184743,18046.555127445023,,,,,2,,,,2,,,,2,,,,2,,,,2,14084.769618064049,10357.47261341763,17812.066622710467,,
35,009,12203.880916299267,10542.947835108147,13864.813997490388,,17376.41793647607,11961.126567262474,24402.951266111213,,,,,2,,,,2,,,,2,,,,2,14180.113615833376,12430.592786815658,15929.634444851094,,
35,011,14809.343199814208,6393.623257503741,29180.30988568181,1,,,,2,,,,2,,,,2,,,,2,,,,2,,,,2,
35,013,9283.44073878215,8259.416469046166,10307.465008518135,,9144.618189820867,5973.568208400377,13398.984415015344,,,,,2,,,,2,,,,2,,,,2,9319.65739687956,8772.523244959433,9866.791548799687,,
35,015,12237.339359773592,10699.83291631723,13774.845803229955,,16949.401055030277,7750.345457616393,32175.242849385446,1,,,,2,,,,2,,,,2,,,,2,12620.146164685215,11243.993832868793,13996.298496501637,,
35,017,11283.222672416601,8284.988655402663,14281.456689430539,,,,,2,,,,2,,,,2,,,,2,,,,2,14740.680150343434,12297.617306571625,17183.742994115244,,
35,019,8306.235897878783,3339.537629742571,17114.02054754631,1,,,,2,,,,2,,,,2,,,,2,,,,2,14937.221517147194,9925.675219697872,21588.44401126099,,
35,021,,,,2,,,,2,,,,2,,,,2,,,,2,,,,2,,,,2,
35,023,7454.980471824489,3574.9529084475193,13709.974516314203,1,,,,2,,,,2,,,,2,,,,2,,,,2,14079.294038778591,9020.86935207409,20948.873507330467,1,
35,025,14097.852268200286,12372.10923599591,15823.595300404662,,21246.08704603218,15312.310763509751,28718.537585896087,,,,,2,,,,2,,,,2,,,,2,11128.335143369039,10064.083392849892,12192.586893888185,,
35,027,10815.106452304724,8227.896858895932,13402.316045713516,,,,,2,,,,2,,,,2,,,,2,,,,2,14035.767086370633,10464.520768453543,17607.013404287725,,
35,028,3590.559448592715,2444.5809852196535,4736.537911965776,,,,,2,,,,2,,,,2,,,,2,,,,2,7858.446194896798,4981.580782206791,11791.527753494329,1,
35,029,21039.299535756734,16135.024829025744,25943.574242487724,,,,,2,,,,2,,,,2,,,,2,,,,2,10364.812753616687,8665.931941720735,12063.693565512638,,
35,031,8655.556350920342,5863.406324786091,11447.706377054594,,,,,2,28772.607998690957,27107.504914238554,30437.71108314336,,,,,2,,,,2,,,,2,14369.462228575927,11323.488269117657,17415.436188034197,,
35,033,,,,2,,,,2,,,,2,,,,2,,,,2,,,,2,18235.081984175857,12628.324370327291,25481.699325139707,,
35,035,9161.099687262922,7942.44139411309,10379.757980412754,,12773.88806022482,8266.586835446522,18856.778654979822,1,33934.628690216865,27444.902294781634,40424.355085652096,,,,,2,,,,2,,,,2,9800.106852489302,8449.350012729317,11150.863692249286,,
35,037,14806.846781668508,9922.612639504623,19691.080923832393,,,,,2,,,,2,,,,2,,,,2,,,,2,14199.13405023449,10317.112537884945,19061.67471150317,,
35,039,13152.662707456608,8632.833342012327,17672.492072900888,,,,,2,27229.671139998118,22304.74352857219,32154.598751424044,,,,,2,,,,2,,,,2,21362.894939619295,19256.072863096568,23469.71701614202,,
35,041,9651.724925360868,7460.276728758636,11843.1731219631,,,,,2,,,,2,,,,2,,,,2,,,,2,10301.734133465481,7871.489437520944,12731.978829410018,,
35,043,7399.342983046674,6457.057051784537,8341.62891430881,,10539.660811521542,5898.968148085845,17383.56768721767,1,23944.128025299226,21367.478042842275,26520.778007756177,,,,,2,,,,2,,,,2,7749.50660285304,6947.465528516273,8551.547677189808,,
35,045,10898.058922799002,9697.578737938527,12098.539107659477,,,,,2,25753.88012987569,24111.731704927097,27396.028554824286,,,,,2,,,,2,12163.004491000756,7208.5673123183105,19222.79088293643,1,12704.71761092495,11071.364647091848,14338.070574758052,,
35,047,9705.696408561611,5977.855386979503,13433.537430143719,,,,,2,,,,2,,,,2,,,,2,,,,2,15180.069983576563,13183.621722016562,17176.518245136565,,
35,049,7180.843057204483,6171.08090418136,8190.605210227605,,11397.567797656755,5465.576778028625,20960.532981194418,1,16019.783297183769,11770.734207185267,21302.915707303717,,,,,2,,,,2,,,,2,10240.407136336842,9423.864077578517,11056.950195095167,,
35,051,16741.548889409838,12216.621991548294,21266.47578727138,,,,,2,,,,2,,,,2,,,,2,,,,2,15428.205028019436,10862.880140844434,21265.748337028344,,
35,053,13969.653057188574,10062.283633433593,17877.022480943557,,,,,2,36322.3828046541,26959.172622434537,47886.53353585428,,,,,2,,,,2,,,,2,17835.59880859988,14067.90566208079,21603.29195511897,,
35,055,9119.480598532677,6253.626253211314,11985.334943854039,,,,,2,18603.37259131014,11919.531845271656,27680.343783693275,1,,,,2,,,,2,,,,2,13468.829221296775,11416.66204568265,15520.996396910901,,
35,057,14141.491759644538,10633.668150392068,17649.315368897005,,,,,2,,,,2,,,,2,,,,2,,,,2,15582.067384099882,12095.337990686294,19068.79677751347,,
35,059,8788.047455587162,5290.978642545316,13723.624696572215,1,,,,2,,,,2,,,,2,,,,2,,,,2,9408.534661183385,5480.818155493107,15063.975411645068,1,
35,061,10457.148333863353,8759.300047955878,12154.996619770829,,,,,2,14011.951900496253,10098.58245609603,18940.088423544355,,,,,2,,,,2,,,,2,11459.661885153026,10345.723547334806,12573.600222971245,,
36,000,5797.547236603003,5745.12637013393,5849.968103072075,,10081.887891601067,9944.771693894674,10219.00408930746,,8379.182002048126,7356.679804131389,9401.684199964864,,3016.4040390391838,2926.1551519548298,3106.652926123538,,3534.4764385032427,2384.69641078082,5045.684889096585,,3108.546916929602,2839.5030532114647,3377.5907806477394,,5706.612235439736,5623.289759559146,5789.934711320326,,
36,001,6388.520975993304,5991.791526583893,6785.250425402715,,14624.861971247548,13299.145937079134,15950.578005415962,,,,,2,2821.430169009209,2136.923657154289,3655.4900402984263,,,,,2,3812.6406238719123,2221.003663609764,6104.40697512632,1,5900.009384904366,4727.683089589447,7072.335680219285,,
36,003,8462.609823119854,7443.120733538367,9482.098912701342,,,,,2,,,,2,,,,2,,,,2,,,,2,,,,2,
36,005,9321.41373101567,8672.427796853939,9970.3996651774,,11013.757975860137,10650.605043629635,11376.910908090638,,,,,2,3383.109003865653,2882.742552908078,3883.475454823228,,,,,2,2203.5874752653385,1007.6205126029797,4183.095433657479,1,7319.844864930041,7112.579981295626,7527.109748564456,,
36,007,8909.494107361117,8343.426475970731,9475.561738751503,,16725.541195230246,14166.22343375881,19284.858956701682,,,,,2,3447.8600074885007,2134.27968686202,5270.420272008012,1,,,,2,,,,2,8123.099806701036,6198.78091430926,10456.039640044324,,
36,009,10200.37335634411,9273.29767022299,11127.449042465229,,20177.09731754829,9675.702439733514,37106.40035641549,1,25958.216474077068,19204.031449532427,34318.138808066644,,,,,2,,,,2,,,,2,,,,2,
36,011,7113.696508193438,6346.4340237241795,7880.958992662696,,12553.172768580538,7867.006541108619,19005.65443059734,1,,,,2,,,,2,,,,2,,,,2,,,,2,
36,013,9160.195034050925,8476.054018211948,9844.336049889902,,18623.678249920555,12653.885809513167,26434.824687654946,,,,,2,,,,2,,,,2,,,,2,13796.515645548792,11323.711479172074,16269.31981192551,,
36,015,9839.481432217786,8990.404184230794,10688.558680204778,,17049.514632645707,12807.850448035158,21291.178817256256,,,,,2,,,,2,,,,2,,,,2,8940.334095306258,5460.988328768179,13807.620905599306,1,
36,017,9673.64918342357,8572.804874271833,10774.493492575306,,,,,2,,,,2,,,,2,,,,2,,,,2,,,,2,
36,019,8136.547812706283,7324.760746385771,8948.334879026796,,,,,2,,,,2,,,,2,,,,2,,,,2,,,,2,
36,021,8048.051099702769,6929.174394500078,9166.92780490546,,12566.599434913853,8416.048866777417,18047.733000709006,,,,,2,,,,2,,,,2,,,,2,4903.640235245428,2744.530215409185,8087.808845799747,1,
36,023,8073.590934492868,7054.990612044165,9092.19125694157,,,,,2,,,,2,,,,2,,,,2,,,,2,,,,2,
36,025,8822.356585615242,7619.018205546132,10025.694965684352,,,,,2,,,,2,,,,2,,,,2,,,,2,,,,2,
36,027,5795.029556456387,5408.1744410079145,6181.884671904859,,9864.602169211617,8612.275303923141,11116.929034500094,,,,,2,3729.4749696697827,2516.2611009042885,5324.057417311739,,,,,2,,,,2,4764.304894341605,4063.783120336018,5464.826668347192,,
36,029,6263.3837399921285,6047.662248741797,6479.10523124246,,16983.871711717584,16135.499905309189,17832.24351812598,,14933.636223487967,11420.046184557506,18447.226262418426,,4230.987180196303,3566.5191062508516,4895.455254141753,,,,,2,5350.486942274669,4019.450464414493,6981.224839344408,,9488.687675783414,8570.457210020611,10406.918141546217,,
36,031,7163.166925734123,5977.743301928427,8348.590549539818,,,,,2,,,,2,,,,2,,,,2,,,,2,,,,2,
36,033,7902.229172495709,6908.095069210731,8896.363275780686,,,,,2,13428.3745435045,8415.49083388835,20330.720435654097,1,,,,2,,,,2,,,,2,,,,2,
36,035,9777.864773688832,8764.649200048341,10791.080347329324,,18652.669980559658,9931.76118736975,31896.633738353696,1,,,,2,,,,2,,,,2,,,,2,10054.767598520531,5019.3037580702785,17990.75664694379,1,
36,037,6868.095782547988,6081.473828151315,7654.717736944662,,20797.588623938867,11370.235231629329,34894.81978743726,1,,,,2,,,,2,,,,2,,,,2,,,,2,
36,039,8714.63835801752,7583.4791043570685,9845.797611677974,,13851.804630741557,9411.629201327996,19661.53098799707,,,,,2,,,,2,,,,2,,,,2,6743.46601020709,3774.266735265882,11122.321669663253,1,
36,041,7453.997744153479,4171.945953004281,12294.23571052792,1,,,,2,,,,2,,,,2,,,,2,,,,2,,,,2,
36,043,8093.519942541113,7179.370168363439,9007.669716718787,,,,,2,,,,2,,,,2,,,,2,,,,2,,,,2,
