statecode,countycode,v050_rawvalue,v050_numerator,v050_denominator,v050_cilow,v050_cihigh,v050_sourceflag,v050_flag_CT
37,109,0.47,,,,,,
37,111,0.46,,,,,,
37,113,0.44,,,,,,
37,115,0.37,,,,,,
37,117,0.52,,,,,,
37,119,0.47,,,,,,
37,121,0.41,,,,,,
37,123,0.48,,,,,,
37,125,0.53,,,,,,
37,127,0.5,,,,,,
37,129,0.56,,,,,,
37,131,0.52,,,,,,
37,133,0.41,,,,,,
37,135,0.52,,,,,,
37,137,0.61,,,,,,
37,139,0.51,,,,,,
37,141,0.5,,,,,,
37,143,0.54,,,,,,
37,145,0.49,,,,,,
37,147,0.52,,,,,,
37,149,0.47,,,,,,
37,151,0.43,,,,,,
37,153,0.51,,,,,,
37,155,0.43,,,,,,
37,157,0.42,,,,,,
37,159,0.42,,,,,,
37,161,0.42,,,,,,
37,163,0.46,,,,,,
37,165,0.55,,,,,,
37,167,0.5,,,,,,
37,169,0.44,,,,,,
37,171,0.42,,,,,,
37,173,0.32,,,,,,
37,175,0.49,,,,,,
37,177,0.38,,,,,,
37,179,0.47,,,,,,
37,181,0.39,,,,,,
37,183,0.49,,,,,,
37,185,0.43,,,,,,
37,187,0.47,,,,,,
37,189,0.44,,,,,,
37,191,0.48,,,,,,
37,193,0.45,,,,,,
37,195,0.48,,,,,,
37,197,0.47,,,,,,
37,199,0.4,,,,,,
38,000,0.53,,,,,,
38,001,0.41,,,,,,
38,003,0.57,,,,,,
38,005,0.49,,,,,,
38,007,0.29,,,,,,
38,009,0.55,,,,,,
38,011,0.37,,,,,,
38,013,0.5,,,,,,
38,015,0.59,,,,,,
38,017,0.59,,,,,,
38,019,0.55,,,,,,
38,021,0.44,,,,,,
38,023,0.38,,,,,,
38,025,0.49,,,,,,
38,027,0.64,,,,,,
38,029,0.47,,,,,,
38,031,0.65,,,,,,
38,033,0.35,,,,,,
38,035,0.58,,,,,,
38,037,0.31,,,,,,
38,039,0.52,,,,,,
38,041,0.48,,,,,,
38,043,0.44,,,,,,
38,045,0.49,,,,,,
38,047,0.56,,,,,,
38,049,0.52,,,,,,
38,051,0.42,,,,,,
38,053,0.41,,,,,,
38,055,0.51,,,,,,
38,057,0.58,,,,,,
38,059,0.56,,,,,,
38,061,0.38,,,,,,
38,063,0.53,,,,,,
38,065,0.62,,,,,,
38,067,0.48,,,,,,
38,069,0.56,,,,,,
38,071,0.5,,,,,,
38,073,0.57,,,,,,
38,075,0.5,,,,,,
38,077,0.54,,,,,,
38,079,0.27,,,,,,
38,081,0.59,,,,,,
38,083,0.41,,,,,,
38,085,0.2,,,,,,
38,087,0.5,,,,,,
38,089,0.51,,,,,,
38,091,0.57,,,,,,
38,093,0.56,,,,,,
38,095,0.5,,,,,,
38,097,0.52,,,,,,
38,099,0.55,,,,,,
38,101,0.54,,,,,,
38,103,0.57,,,,,,
38,105,0.37,,,,,,
39,000,0.47,,,,,,
39,001,0.37,,,,,,
39,003,0.45,,,,,,
39,005,0.48,,,,,,
39,007,0.44,,,,,,
39,009,0.47,,,,,,
39,011,0.46,,,,,,
39,013,0.44,,,,,,
39,015,0.4,,,,,,
39,017,0.46,,,,,,
39,019,0.43,,,,,,
39,021,0.42,,,,,,
39,023,0.43,,,,,,
39,025,0.47,,,,,,
39,027,0.43,,,,,,
39,029,0.44,,,,,,
39,031,0.44,,,,,,
39,033,0.47,,,,,,
39,035,0.49,,,,,,
39,037,0.42,,,,,,
39,039,0.49,,,,,,
39,041,0.55,,,,,,
39,043,0.49,,,,,,
39,045,0.49,,,,,,
39,047,0.39,,,,,,
39,049,0.51,,,,,,
39,051,0.51,,,,,,
39,053,0.38,,,,,,
39,055,0.49,,,,,,
39,057,0.42,,,,,,
39,059,0.44,,,,,,
39,061,0.51,,,,,,
39,063,0.41,,,,,,
39,065,0.42,,,,,,
39,067,0.43,,,,,,
39,069,0.49,,,,,,
39,071,0.34,,,,,,
39,073,0.36,,,,,,
39,075,0.43,,,,,,
39,077,0.45,,,,,,
39,079,0.36,,,,,,
39,081,0.37,,,,,,
39,083,0.42,,,,,,
39,085,0.49,,,,,,
39,087,0.4,,,,,,
39,089,0.48,,,,,,
39,091,0.46,,,,,,
39,093,0.5,,,,,,
39,095,0.49,,,,,,
39,097,0.48,,,,,,
39,099,0.47,,,,,,
39,101,0.51,,,,,,
39,103,0.49,,,,,,
39,105,0.41,,,,,,
39,107,0.44,,,,,,
39,109,0.46,,,,,,
39,111,0.4,,,,,,
39,113,0.46,,,,,,
39,115,0.48,,,,,,
39,117,0.45,,,,,,
39,119,0.53,,,,,,
39,121,0.47,,,,,,
39,123,0.5,,,,,,
39,125,0.4,,,,,,
39,127,0.4,,,,,,
39,129,0.46,,,,,,
39,131,0.37,,,,,,
39,133,0.45,,,,,,
39,135,0.41,,,,,,
39,137,0.52,,,,,,
39,139,0.48,,,,,,
39,141,0.42,,,,,,
39,143,0.48,,,,,,
39,145,0.37,,,,,,
39,147,0.46,,,,,,
39,149,0.43,,,,,,
39,151,0.45,,,,,,
39,153,0.47,,,,,,
39,155,0.46,,,,,,
39,157,0.44,,,,,,
39,159,0.5,,,,,,
39,161,0.51,,,,,,
39,163,0.35,,,,,,
39,165,0.49,,,,,,
39,167,0.51,,,,,,
39,169,0.48,,,,,,
39,171,0.41,,,,,,
39,173,0.48,,,,,,
39,175,0.49,,,,,,
40,000,0.41,,,,,,
40,001,0.36,,,,,,
40,003,0.39,,,,,,
40,005,0.3,,,,,,
40,007,0.24,,,,,,
40,009,0.32,,,,,,
40,011,0.4,,,,,,
40,013,0.36,,,,,,
40,015,0.29,,,,,,
40,017,0.47,,,,,,
40,019,0.35,,,,,,
40,021,0.36,,,,,,
40,023,0.36,,,,,,
40,025,0.31,,,,,,
40,027,0.46,,,,,,
40,029,0.31,,,,,,
40,031,0.35,,,,,,
40,033,0.42,,,,,,
40,035,0.39,,,,,,
40,037,0.37,,,,,,
40,039,0.39,,,,,,
40,041,0.37,,,,,,
40,043,0.37,,,,,,
40,045,0.28,,,,,,
40,047,0.42,,,,,,
40,049,0.39,,,,,,
40,051,0.42,,,,,,
40,053,0.44,,,,,,
40,055,0.33,,,,,,
40,057,0.28,,,,,,
40,059,0.29,,,,,,
40,061,0.37,,,,,,
40,063,0.26,,,,,,
40,065,0.41,,,,,,
40,067,0.32,,,,,,
40,069,0.25,,,,,,
40,071,0.35,,,,,,
40,073,0.43,,,,,,
40,075,0.26,,,,,,
40,077,0.36,,,,,,
40,079,0.39,,,,,,
40,081,0.44,,,,,,
40,083,0.44,,,,,,
40,085,0.32,,,,,,
40,087,0.45,,,,,,
40,089,0.36,,,,,,
40,091,0.3,,,,,,
40,093,0.36,,,,,,
40,095,0.36,,,,,,
40,097,0.42,,,,,,
40,099,0.33,,,,,,
40,101,0.38,,,,,,
40,103,0.43,,,,,,
40,105,0.31,,,,,,
40,107,0.35,,,,,,
40,109,0.47,,,,,,
40,111,0.35,,,,,,
40,113,0.28,,,,,,
40,115,0.38,,,,,,
40,117,0.33,,,,,,
40,119,0.39,,,,,,
40,121,0.4,,,,,,
40,123,0.38,,,,,,
40,125,0.42,,,,,,
40,127,0.28,,,,,,
40,129,0.34,,,,,,
40,131,0.41,,,,,,
40,133,0.34,,,,,,
40,135,0.38,,,,,,
40,137,0.41,,,,,,
40,139,0.19,,,,,,
40,141,0.3,,,,,,
40,143,0.45,,,,,,
40,145,0.42,,,,,,
40,147,0.37,,,,,,
40,149,0.34,,,,,,
40,151,0.36,,,,,,
40,153,0.37,,,,,,
41,000,0.42,,,,,,
41,001,0.35,,,,,,
41,003,0.48,,,,,,
41,005,0.43,,,,,,
41,007,0.39,,,,,,
41,009,0.4,,,,,,
41,011,0.4,,,,,,
41,013,0.46,,,,,,
41,015,0.36,,,,,,
41,017,0.52,,,,,,
41,019,0.41,,,,,,
41,021,0.36,,,,,,
41,023,0.41,,,,,,
41,025,0.26,,,,,,
41,027,0.43,,,,,,
41,029,0.43,,,,,,
41,031,0.39,,,,,,
41,033,0.37,,,,,,
41,035,0.35,,,,,,
41,037,0.37,,,,,,
41,039,0.44,,,,,,
41,041,0.4,,,,,,
41,043,0.45,,,,,,
41,045,0.37,,,,,,
41,047,0.41,,,,,,
41,049,0.38,,,,,,
41,051,0.39,,,,,,
41,053,0.41,,,,,,
41,055,0.4,,,,,,
41,057,0.42,,,,,,
41,059,0.42,,,,,,
41,061,0.44,,,,,,
41,063,0.45,,,,,,
41,065,0.38,,,,,,
41,067,0.4,,,,,,
41,069,0.35,,,,,,
41,071,0.38,,,,,,
42,000,0.49,,,,,,
42,001,0.54,,,,,,
42,003,0.46,,,,,,
42,005,0.42,,,,,,
42,007,0.48,,,,,,
42,009,0.49,,,,,,
42,011,0.47,,,,,,
42,013,0.44,,,,,,
42,015,0.53,,,,,,
42,017,0.49,,,,,,
42,019,0.48,,,,,,
42,021,0.5,,,,,,
42,023,0.42,,,,,,
42,025,0.49,,,,,,
42,027,0.58,,,,,,
42,029,0.47,,,,,,
42,031,0.48,,,,,,
42,033,0.52,,,,,,
42,035,0.51,,,,,,
42,037,0.51,,,,,,
42,039,0.53,,,,,,
42,041,0.54,,,,,,
42,043,0.48,,,,,,
42,045,0.44,,,,,,
42,047,0.55,,,,,,
42,049,0.53,,,,,,
42,051,0.44,,,,,,
42,053,0.51,,,,,,
42,055,0.51,,,,,,
42,057,0.45,,,,,,
42,059,0.42,,,,,,
42,061,0.48,,,,,,
42,063,0.49,,,,,,
42,065,0.55,,,,,,
42,067,0.55,,,,,,
42,069,0.45,,,,,,
42,071,0.54,,,,,,
42,073,0.45,,,,,,
42,075,0.51,,,,,,
42,077,0.55,,,,,,
42,079,0.48,,,,,,
42,081,0.58,,,,,,
42,083,0.47,,,,,,
42,085,0.53,,,,,,
42,087,0.56,,,,,,
42,089,0.5,,,,,,
42,091,0.51,,,,,,
42,093,0.63,,,,,,
42,095,0.54,,,,,,
42,097,0.56,,,,,,
42,099,0.5,,,,,,
42,101,0.41,,,,,,
42,103,0.42,,,,,,
42,105,0.44,,,,,,
42,107,0.49,,,,,,
42,109,0.58,,,,,,
42,111,0.49,,,,,,
42,113,0.45,,,,,,
42,115,0.45,,,,,,
42,117,0.5,,,,,,
42,119,0.58,,,,,,
42,121,0.5,,,,,,
42,123,0.42,,,,,,
42,125,0.46,,,,,,
42,127,0.45,,,,,,
42,129,0.47,,,,,,
42,131,0.45,,,,,,
42,133,0.54,,,,,,
44,000,0.53,,,,,,
44,001,0.54,,,,,,
44,003,0.54,,,,,,
44,005,0.59,,,,,,
44,007,0.5,,,,,,
44,009,0.57,,,,,,
45,000,0.5,,,,,,
45,001,0.57,,,,,,
45,003,0.5,,,,,,
45,005,0.46,,,,,,
45,007,0.57,,,,,,
45,009,0.52,,,,,,
45,011,0.47,,,,,,
45,013,0.54,,,,,,
45,015,0.47,,,,,,
45,017,0.47,,,,,,
45,019,0.51,,,,,,
45,021,0.53,,,,,,
45,023,0.41,,,,,,
45,025,0.45,,,,,,
45,027,0.42,,,,,,
45,029,0.39,,,,,,
45,031,0.47,,,,,,
45,033,0.44,,,,,,
45,035,0.47,,,,,,
45,037,0.46,,,,,,
45,039,0.52,,,,,,
45,041,0.5,,,,,,
45,043,0.46,,,,,,
45,045,0.52,,,,,,
45,047,0.55,,,,,,
45,049,0.45,,,,,,
45,051,0.46,,,,,,
45,053,0.48,,,,,,
45,055,0.49,,,,,,
45,057,0.48,,,,,,
45,059,0.52,,,,,,
45,061,0.46,,,,,,
45,063,0.49,,,,,,
45,065,0.58,,,,,,
45,067,0.46,,,,,,
45,069,0.46,,,,,,
45,071,0.51,,,,,,
45,073,0.6,,,,,,
45,075,0.47,,,,,,
45,077,0.52,,,,,,
45,079,0.52,,,,,,
45,081,0.48,,,,,,
45,083,0.54,,,,,,
45,085,0.45,,,,,,
45,087,0.55,,,,,,
45,089,0.44,,,,,,
45,091,0.47,,,,,,
46,000,0.51,,,,,,
46,003,0.48,,,,,,
46,005,0.46,,,,,,
46,007,0.26,,,,,,
46,009,0.55,,,,,,
46,011,0.56,,,,,,
46,013,0.61,,,,,,
46,015,0.5,,,,,,
46,017,0.13,,,,,,
46,019,0.48,,,,,,
46,021,0.54,,,,,,
46,023,0.46,,,,,,
46,025,0.49,,,,,,
46,027,0.48,,,,,,
46,029,0.64,,,,,,
46,031,0.25,,,,,,
46,033,0.48,,,,,,
46,035,0.46,,,,,,
46,037,0.48,,,,,,
46,039,0.56,,,,,,
46,041,0.2,,,,,,
46,043,0.47,,,,,,
46,045,0.53,,,,,,
46,047,0.41,,,,,,
46,049,0.45,,,,,,
46,051,0.52,,,,,,
46,053,0.46,,,,,,
46,055,0.52,,,,,,
46,057,0.49,,,,,,
46,059,0.53,,,,,,
46,061,0.46,,,,,,
46,063,0.38,,,,,,
46,065,0.54,,,,,,
46,067,0.53,,,,,,
46,069,0.52,,,,,,
46,071,0.3,,,,,,
46,073,0.54,,,,,,
46,075,0.52,,,,,,
46,077,0.54,,,,,,
46,079,0.57,,,,,,
46,081,0.52,,,,,,
46,083,0.53,,,,,,
46,085,0.46,,,,,,
46,087,0.5,,,,,,
46,089,0.56,,,,,,
46,091,0.5,,,,,,
46,093,0.5,,,,,,
46,095,0.31,,,,,,
46,097,0.39,,,,,,
46,099,0.54,,,,,,
46,101,0.58,,,,,,
46,102,0.15,,,,,,
46,103,0.52,,,,,,
46,105,0.37,,,,,,
46,107,0.46,,,,,,
46,109,0.45,,,,,,
46,111,0.51,,,,,,
46,115,0.53,,,,,,
46,117,0.46,,,,,,
46,119,0.49,,,,,,
46,121,0.15,,,,,,
46,123,0.36,,,,,,
46,125,0.49,,,,,,
46,127,0.55,,,,,,
46,129,0.48,,,,,,
46,135,0.56,,,,,,
46,137,,,,,,,
47,000,0.44,,,,,,
47,001,0.49,,,,,,
47,003,0.44,,,,,,
47,005,0.41,,,,,,
47,007,0.4,,,,,,
47,009,0.47,,,,,,
47,011,0.4,,,,,,
47,013,0.4,,,,,,
47,015,0.4,,,,,,
47,017,0.38,,,,,,
47,019,0.52,,,,,,
47,021,0.39,,,,,,
47,023,0.35,,,,,,
47,025,0.35,,,,,,
47,027,0.38,,,,,,
47,029,0.49,,,,,,
47,031,0.41,,,,,,
47,033,0.34,,,,,,
47,035,0.52,,,,,,
47,037,0.44,,,,,,
47,039,0.34,,,,,,
47,041,0.38,,,,,,
47,043,0.41,,,,,,
47,045,0.32,,,,,,
47,047,0.34,,,,,,
47,049,0.42,,,,,,
47,051,0.45,,,,,,
47,053,0.46,,,,,,
47,055,0.39,,,,,,
47,057,0.43,,,,,,
47,059,0.5,,,,,,
47,061,0.4,,,,,,
47,063,0.5,,,,,,
47,065,0.48,,,,,,
47,067,0.39,,,,,,
47,069,0.39,,,,,,
47,071,0.37,,,,,,
47,073,0.45,,,,,,
47,075,0.39,,,,,,
47,077,0.37,,,,,,
47,079,0.48,,,,,,
47,081,0.39,,,,,,
47,083,0.34,,,,,,
47,085,0.41,,,,,,
47,087,0.39,,,,,,
47,089,0.5,,,,,,
47,091,0.38,,,,,,
47,093,0.53,,,,,,
47,095,0.29,,,,,,
47,097,0.31,,,,,,
47,099,0.42,,,,,,
47,101,0.45,,,,,,
47,103,0.39,,,,,,
47,105,0.58,,,,,,
47,107,0.44,,,,,,
47,109,0.42,,,,,,
47,111,0.34,,,,,,
47,113,0.48,,,,,,
47,115,0.38,,,,,,
47,117,0.46,,,,,,
47,119,0.48,,,,,,
47,121,0.46,,,,,,
47,123,0.45,,,,,,
47,125,0.36,,,,,,
47,127,0.46,,,,,,
47,129,0.38,,,,,,
47,131,0.42,,,,,,
47,133,0.46,,,,,,
47,135,0.36,,,,,,
47,137,0.32,,,,,,
47,139,0.37,,,,,,
47,141,0.51,,,,,,
47,143,0.42,,,,,,
47,145,0.5,,,,,,
47,147,0.4,,,,,,
47,149,0.45,,,,,,
47,151,0.37,,,,,,
47,153,0.39,,,,,,
47,155,0.47,,,,,,
47,157,0.36,,,,,,
47,159,0.36,,,,,,
47,161,0.37,,,,,,
47,163,0.48,,,,,,
47,165,0.41,,,,,,
47,167,0.31,,,,,,
47,169,0.27,,,,,,
47,171,0.51,,,,,,
47,173,0.43,,,,,,
47,175,0.46,,,,,,
47,177,0.4,,,,,,
47,179,0.52,,,,,,
47,181,0.43,,,,,,
47,183,0.41,,,,,,
47,185,0.48,,,,,,
47,187,0.52,,,,,,
47,189,0.43,,,,,,
48,000,0.41,,,,,,
48,001,0.38,,,,,,
48,003,0.37,,,,,,
48,005,0.4,,,,,,
48,007,0.45,,,,,,
48,009,0.4,,,,,,
48,011,0.36,,,,,,
48,013,0.29,,,,,,
48,015,0.38,,,,,,
48,017,0.35,,,,,,
48,019,0.43,,,,,,
48,021,0.34,,,,,,
48,023,0.28,,,,,,
48,025,0.32,,,,,,
48,027,0.43,,,,,,
48,029,0.38,,,,,,
48,031,0.37,,,,,,
48,033,,,,,,,
48,035,0.44,,,,,,
48,037,0.42,,,,,,
48,039,0.36,,,,,,
48,041,0.45,,,,,,
48,043,0.28,,,,,,
48,045,0.39,,,,,,
48,047,0.33,,,,,,
48,049,0.34,,,,,,
48,051,0.38,,,,,,
48,053,0.42,,,,,,
48,055,0.36,,,,,,
48,057,0.32,,,,,,
48,059,0.39,,,,,,
48,061,0.28,,,,,,
48,063,0.3,,,,,,
48,065,0.39,,,,,,
48,067,0.34,,,,,,
48,069,0.3,,,,,,
48,071,0.34,,,,,,
48,073,0.38,,,,,,
48,075,0.19,,,,,,
48,077,0.35,,,,,,
48,079,0.34,,,,,,
48,081,0.47,,,,,,
48,083,0.32,,,,,,
48,085,0.52,,,,,,
48,087,0.25,,,,,,
48,089,0.37,,,,,,
48,091,0.42,,,,,,
48,093,0.36,,,,,,
48,095,0.37,,,,,,
48,097,0.39,,,,,,
48,099,0.39,,,,,,
48,101,0.17,,,,,,
48,103,0.21,,,,,,
48,105,0.24,,,,,,
48,107,0.25,,,,,,
48,109,0.32,,,,,,
48,111,0.27,,,,,,
48,113,0.46,,,,,,
48,115,0.22,,,,,,
48,117,0.38,,,,,,
48,119,0.38,,,,,,
48,121,0.51,,,,,,
48,123,0.35,,,,,,
48,125,0.26,,,,,,
48,127,0.18,,,,,,
48,129,0.29,,,,,,
48,131,0.27,,,,,,
48,133,0.29,,,,,,
48,135,0.29,,,,,,
48,137,0.4,,,,,,
48,139,0.44,,,,,,
48,141,0.29,,,,,,
48,143,0.39,,,,,,
48,145,0.4,,,,,,
48,147,0.39,,,,,,
48,149,0.41,,,,,,
48,151,0.34,,,,,,
48,153,0.34,,,,,,
48,155,0.28,,,,,,
48,157,0.42,,,,,,
48,159,0.34,,,,,,
48,161,0.35,,,,,,
48,163,0.26,,,,,,
48,165,0.18,,,,,,
48,167,0.42,,,,,,
48,169,0.23,,,,,,
48,171,0.48,,,,,,
48,173,0.39,,,,,,
48,175,0.35,,,,,,
48,177,0.36,,,,,,
48,179,0.35,,,,,,
48,181,0.36,,,,,,
48,183,0.38,,,,,,
48,185,0.35,,,,,,
48,187,0.37,,,,,,
48,189,0.35,,,,,,
48,191,0.19,,,,,,
48,193,0.43,,,,,,
48,195,0.37,,,,,,
48,197,0.26,,,,,,
48,199,0.4,,,,,,
48,201,0.39,,,,,,
48,203,0.41,,,,,,
48,205,0.38,,,,,,
48,207,0.32,,,,,,
48,209,0.4,,,,,,
48,211,0.32,,,,,,
48,213,0.42,,,,,,
48,215,0.31,,,,,,
48,217,0.4,,,,,,
48,219,0.33,,,,,,
48,221,0.55,,,,,,
48,223,0.38,,,,,,
48,225,0.36,,,,,,
48,227,0.32,,,,,,
48,229,0.2,,,,,,
48,231,0.42,,,,,,
48,233,0.37,,,,,,
48,235,0.55,,,,,,
48,237,0.27,,,,,,
48,239,0.31,,,,,,
48,241,0.35,,,,,,
48,243,0.25,,,,,,
48,245,0.4,,,,,,
48,247,0.24,,,,,,
48,249,0.32,,,,,,
48,251,0.42,,,,,,
48,253,0.33,,,,,,
48,255,0.36,,,,,,
48,257,0.4,,,,,,
48,259,0.48,,,,,,
48,261,,,,,,,
48,263,0.2,,,,,,
48,265,0.5,,,,,,
48,267,0.28,,,,,,
48,269,,,,,,,
48,271,0.33,,,,,,
48,273,0.37,,,,,,
48,275,0.18,,,,,,
48,277,0.45,,,,,,
48,279,0.38,,,,,,
48,281,0.4,,,,,,
48,283,0.19,,,,,,
48,285,0.42,,,,,,
48,287,0.38,,,,,,
48,289,0.35,,,,,,
48,291,0.3,,,,,,
48,293,0.36,,,,,,
48,295,0.34,,,,,,
48,297,0.33,,,,,,
48,299,0.39,,,,,,
48,301,,,,,,,
48,303,0.39,,,,,,
48,305,0.29,,,,,,
48,307,0.25,,,,,,
48,309,0.46,,,,,,
48,311,0.43,,,,,,
48,313,0.27,,,,,,
48,315,0.3,,,,,,
48,317,0.34,,,,,,
48,319,0.44,,,,,,
48,321,0.33,,,,,,
48,323,0.18,,,,,,
48,325,0.38,,,,,,
48,327,0.35,,,,,,
48,329,0.38,,,,,,
48,331,0.36,,,,,,
48,333,0.39,,,,,,
48,335,0.18,,,,,,
48,337,0.31,,,,,,
48,339,0.41,,,,,,
48,341,0.33,,,,,,
48,343,0.27,,,,,,
48,345,0.22,,,,,,
48,347,0.38,,,,,,
48,349,0.4,,,,,,
48,351,0.32,,,,,,
48,353,0.29,,,,,,
48,355,0.43,,,,,,
48,357,0.28,,,,,,
48,359,0.31,,,,,,
48,361,0.39,,,,,,
48,363,0.33,,,,,,
48,365,0.31,,,,,,
48,367,0.44,,,,,,
48,369,0.36,,,,,,
48,371,0.23,,,,,,
48,373,0.4,,,,,,
48,375,0.41,,,,,,
48,377,0.2,,,,,,
48,379,0.43,,,,,,
48,381,0.45,,,,,,
48,383,0.29,,,,,,
48,385,0.41,,,,,,
48,387,0.43,,,,,,
48,389,0.17,,,,,,
48,391,0.36,,,,,,
48,393,0.45,,,,,,
48,395,0.38,,,,,,
48,397,0.45,,,,,,
48,399,0.41,,,,,,
48,401,0.37,,,,,,
48,403,0.31,,,,,,
48,405,0.35,,,,,,
48,407,0.31,,,,,,
48,409,0.37,,,,,,
48,411,0.32,,,,,,
48,413,0.32,,,,,,
48,415,0.23,,,,,,
48,417,0.42,,,,,,
48,419,0.29,,,,,,
48,421,0.32,,,,,,
48,423,0.43,,,,,,
48,425,0.52,,,,,,
48,427,0.19,,,,,,
48,429,0.29,,,,,,
48,431,0.45,,,,,,
48,433,0.31,,,,,,
48,435,0.39,,,,,,
48,437,0.4,,,,,,
48,439,0.48,,,,,,
48,441,0.41,,,,,,
48,443,0.16,,,,,,
48,445,0.24,,,,,,
48,447,0.33,,,,,,
48,449,0.31,,,,,,
48,451,0.49,,,,,,
48,453,0.43,,,,,,
48,455,0.3,,,,,,
48,457,0.27,,,,,,
48,459,0.34,,,,,,
48,461,0.21,,,,,,
48,463,0.3,,,,,,
48,465,0.31,,,,,,
48,467,0.4,,,,,,
48,469,0.41,,,,,,
48,471,0.36,,,,,,
48,473,0.37,,,,,,
48,475,0.23,,,,,,
48,477,0.45,,,,,,
48,479,0.25,,,,,,
48,481,0.33,,,,,,
48,483,0.27,,,,,,
48,485,0.41,,,,,,
48,487,0.31,,,,,,
48,489,0.2,,,,,,
48,491,0.46,,,,,,
48,493,0.36,,,,,,
48,495,0.14,,,,,,
48,497,0.38,,,,,,
48,499,0.37,,,,,,
48,501,0.24,,,,,,
48,503,0.33,,,,,,
48,505,0.2,,,,,,
48,507,0.16,,,,,,
49,000,0.43,,,,,,
49,001,0.31,,,,,,
49,003,0.4,,,,,,
49,005,0.43,,,,,,
49,007,0.47,,,,,,
49,009,0.4,,,,,,
49,011,0.44,,,,,,
49,013,0.3,,,,,,
49,015,0.39,,,,,,
49,017,0.35,,,,,,
49,019,0.38,,,,,,
49,021,0.45,,,,,,
49,023,0.4,,,,,,
49,025,0.38,,,,,,
49,027,0.42,,,,,,
49,029,0.4,,,,,,
49,031,0.44,,,,,,
49,033,0.25,,,,,,
49,035,0.42,,,,,,
49,037,0.26,,,,,,
49,039,0.42,,,,,,
49,041,0.38,,,,,,
49,043,0.52,,,,,,
49,045,0.35,,,,,,
49,047,0.27,,,,,,
49,049,0.44,,,,,,
49,051,0.48,,,,,,
49,053,0.51,,,,,,
49,055,0.41,,,,,,
49,057,0.41,,,,,,
50,000,0.45,,,,,,
50,001,0.41,,,,,,
50,003,0.46,,,,,,
50,005,0.44,,,,,,
50,007,0.44,,,,,,
50,009,0.4,,,,,,
50,011,0.38,,,,,,
50,013,0.42,,,,,,
50,015,0.41,,,,,,
50,017,0.44,,,,,,
50,019,0.46,,,,,,
50,021,0.47,,,,,,
50,023,0.5,,,,,,
50,025,0.44,,,,,,
50,027,0.45,,,,,,
51,000,0.46,,,,,,
51,001,0.46,,,,,,
51,003,0.57,,,,,,
51,005,0.42,,,,,,
51,007,0.37,,,,,,
51,009,0.36,,,,,,
51,011,0.36,,,,,,
51,013,0.43,,,,,,
51,015,0.51,,,,,,
51,017,0.44,,,,,,
51,019,,,,,,,
51,021,0.44,,,,,,
51,023,0.47,,,,,,
51,025,0.46,,,,,,
51,027,0.36,,,,,,
51,029,0.45,,,,,,
51,031,0.4,,,,,,
51,033,0.42,,,,,,
51,035,0.4,,,,,,
51,036,0.48,,,,,,
51,037,0.39,,,,,,
51,041,0.49,,,,,,
51,043,0.41,,,,,,
51,045,0.42,,,,,,
51,047,0.46,,,,,,
51,049,0.41,,,,,,
51,051,0.36,,,,,,
51,053,0.49,,,,,,
51,057,0.48,,,,,,
51,059,0.38,,,,,,
51,061,0.36,,,,,,
51,063,0.4,,,,,,
51,065,0.59,,,,,,
51,067,0.46,,,,,,
51,069,0.44,,,,,,
51,071,0.5,,,,,,
51,073,0.54,,,,,,
51,075,0.52,,,,,,
51,077,0.42,,,,,,
51,079,0.54,,,,,,
51,081,0.67,,,,,,
51,083,0.45,,,,,,
51,085,0.51,,,,,,
51,087,0.5,,,,,,
51,089,0.49,,,,,,
51,091,0.48,,,,,,
51,093,0.54,,,,,,
51,095,0.58,,,,,,
51,097,0.51,,,,,,
51,099,0.4,,,,,,
51,101,0.5,,,,,,
51,103,0.52,,,,,,
51,105,0.41,,,,,,
51,107,0.36,,,,,,
51,109,0.49,,,,,,
51,111,0.52,,,,,,
51,113,0.55,,,,,,
51,115,0.54,,,,,,
51,117,0.5,,,,,,
51,119,0.55,,,,,,
51,121,0.52,,,,,,
51,125,0.49,,,,,,
51,127,0.48,,,,,,
51,131,0.52,,,,,,
51,133,0.5,,,,,,
51,135,0.39,,,,,,
51,137,0.53,,,,,,
51,139,0.4,,,,,,
51,141,0.48,,,,,,
51,143,0.46,,,,,,
51,145,0.47,,,,,,
51,147,0.42,,,,,,
51,149,0.42,,,,,,
51,153,0.36,,,,,,
51,155,0.48,,,,,,
51,157,0.37,,,,,,
51,159,0.51,,,,,,
51,161,0.48,,,,,,
51,163,0.48,,,,,,
51,165,0.48,,,,,,
51,167,0.45,,,,,,
51,169,0.48,,,,,,
51,171,0.42,,,,,,
51,173,0.41,,,,,,
51,175,0.44,,,,,,
51,177,0.43,,,,,,
51,179,0.43,,,,,,
51,181,0.61,,,,,,
51,183,0.46,,,,,,
51,185,0.4,,,,,,
51,187,0.36,,,,,,
51,191,0.48,,,,,,
51,193,0.46,,,,,,
51,195,0.42,,,,,,
51,197,0.38,,,,,,
51,199,0.58,,,,,,
51,510,0.41,,,,,,
51,520,0.48,,,,,,
51,530,0.44,,,,,,
51,540,0.59,,,,,,
51,550,0.47,,,,,,
51,570,0.42,,,,,,
51,580,0.46,,,,,,
51,590,0.55,,,,,,
51,595,0.43,,,,,,
51,600,0.37,,,,,,
51,610,0.41,,,,,,
51,620,0.5,,,,,,
