statecode,countycode,v125_rawvalue,v125_numerator,v125_denominator,v125_cilow,v125_cihigh,v125_sourceflag,v125_flag_CT
37,171,7.6,,,,,,
37,173,6.1,,,,,,
37,175,5.8,,,,,,
37,177,5.3,,,,,,
37,179,8.1,,,,,,
37,181,7,,,,,,
37,183,9,,,,,,
37,185,6.7,,,,,,
37,187,5.6,,,,,,
37,189,6,,,,,,
37,191,6.8,,,,,,
37,193,7.1,,,,,,
37,195,6.8,,,,,,
37,197,7.9,,,,,,
37,199,5.5,,,,,,
38,000,5.5,,,,,,
38,001,4.6,,,,,,
38,003,6,,,,,,
38,005,5.7,,,,,,
38,007,3.6,,,,,,
38,009,5.7,,,,,,
38,011,4.7,,,,,,
38,013,4.9,,,,,,
38,015,6.9,,,,,,
38,017,6.4,,,,,,
38,019,6.1,,,,,,
38,021,5.9,,,,,,
38,023,5.1,,,,,,
38,025,3.6,,,,,,
38,027,5.6,,,,,,
38,029,5.4,,,,,,
38,031,5.6,,,,,,
38,033,4.1,,,,,,
38,035,6.7,,,,,,
38,037,4.8,,,,,,
38,039,5.7,,,,,,
38,041,4.6,,,,,,
38,043,5.5,,,,,,
38,045,5.8,,,,,,
38,047,5.5,,,,,,
38,049,5.4,,,,,,
38,051,5.4,,,,,,
38,053,3.5,,,,,,
38,055,5.5,,,,,,
38,057,5.4,,,,,,
38,059,5.8,,,,,,
38,061,5,,,,,,
38,063,5.8,,,,,,
38,065,4.8,,,,,,
38,067,6.6,,,,,,
38,069,5.6,,,,,,
38,071,5.9,,,,,,
38,073,6,,,,,,
38,075,5.3,,,,,,
38,077,6.1,,,,,,
38,079,5.9,,,,,,
38,081,5.9,,,,,,
38,083,5.3,,,,,,
38,085,5.2,,,,,,
38,087,4.3,,,,,,
38,089,4.5,,,,,,
38,091,5.9,,,,,,
38,093,5.8,,,,,,
38,095,5.8,,,,,,
38,097,6.2,,,,,,
38,099,6.5,,,,,,
38,101,4.6,,,,,,
38,103,5.5,,,,,,
38,105,5.2,,,,,,
39,000,7.85,,,,,,
39,001,7.9,,,,,,
39,003,5.4,,,,,,
39,005,7.6,,,,,,
39,007,7.5,,,,,,
39,009,6.1,,,,,,
39,011,7.7,,,,,,
39,013,7.7,,,,,,
39,015,8.6,,,,,,
39,017,10.4,,,,,,
39,019,8.2,,,,,,
39,021,8,,,,,,
39,023,7.8,,,,,,
39,025,9.6,,,,,,
39,027,8.7,,,,,,
39,029,8.5,,,,,,
39,031,7.8,,,,,,
39,033,7.4,,,,,,
39,035,10.8,,,,,,
39,037,8.5,,,,,,
39,039,7.8,,,,,,
39,041,8.2,,,,,,
39,043,7.7,,,,,,
39,045,8.3,,,,,,
39,047,8.2,,,,,,
39,049,8.2,,,,,,
39,051,8,,,,,,
39,053,7.9,,,,,,
39,055,8.4,,,,,,
39,057,9.3,,,,,,
39,059,7.7,,,,,,
39,061,10.8,,,,,,
39,063,7.2,,,,,,
39,065,7,,,,,,
39,067,7.7,,,,,,
39,069,7.6,,,,,,
39,071,8.3,,,,,,
39,073,7.6,,,,,,
39,075,8.1,,,,,,
39,077,7.5,,,,,,
39,079,7.8,,,,,,
39,081,8.2,,,,,,
39,083,7.7,,,,,,
39,085,6.2,,,,,,
39,087,8.3,,,,,,
39,089,8.3,,,,,,
39,091,7.5,,,,,,
39,093,6.8,,,,,,
39,095,9.4,,,,,,
39,097,8.2,,,,,,
39,099,7.9,,,,,,
39,101,7.5,,,,,,
39,103,6.5,,,,,,
39,105,7.8,,,,,,
39,107,8,,,,,,
39,109,8.8,,,,,,
39,111,7.3,,,,,,
39,113,10.3,,,,,,
39,115,7.5,,,,,,
39,117,7.5,,,,,,
39,119,7.8,,,,,,
39,121,7.4,,,,,,
39,123,8.2,,,,,,
39,125,7.7,,,,,,
39,127,7.5,,,,,,
39,129,8.2,,,,,,
39,131,7.8,,,,,,
39,133,8.8,,,,,,
39,135,7.7,,,,,,
39,137,7.1,,,,,,
39,139,7.5,,,,,,
39,141,8.1,,,,,,
39,143,7.8,,,,,,
39,145,6.6,,,,,,
39,147,7.4,,,,,,
39,149,8,,,,,,
39,151,9.1,,,,,,
39,153,9.4,,,,,,
39,155,6.3,,,,,,
39,157,8.3,,,,,,
39,159,7.9,,,,,,
39,161,7.7,,,,,,
39,163,7.5,,,,,,
39,165,10,,,,,,
39,167,7.9,,,,,,
39,169,8.4,,,,,,
39,171,7.9,,,,,,
39,173,8.3,,,,,,
39,175,7.2,,,,,,
40,000,8.9,,,,,,
40,001,8.6,,,,,,
40,003,8.3,,,,,,
40,005,9,,,,,,
40,007,6.6,,,,,,
40,009,7.2,,,,,,
40,011,8.4,,,,,,
40,013,9,,,,,,
40,015,8.5,,,,,,
40,017,9.9,,,,,,
40,019,9.5,,,,,,
40,021,8.6,,,,,,
40,023,8.7,,,,,,
40,025,5.5,,,,,,
40,027,9.9,,,,,,
40,029,8.9,,,,,,
40,031,7.4,,,,,,
40,033,8,,,,,,
40,035,9.1,,,,,,
40,037,9.5,,,,,,
40,039,7.8,,,,,,
40,041,9.1,,,,,,
40,043,7.3,,,,,,
40,045,6.9,,,,,,
40,047,9.3,,,,,,
40,049,9.5,,,,,,
40,051,9.4,,,,,,
40,053,8.8,,,,,,
40,055,6.9,,,,,,
40,057,6.5,,,,,,
40,059,6.9,,,,,,
40,061,8.7,,,,,,
40,063,9.2,,,,,,
40,065,7.2,,,,,,
40,067,8.7,,,,,,
40,069,9.1,,,,,,
40,071,9.3,,,,,,
40,073,9.1,,,,,,
40,075,7.5,,,,,,
40,077,8.3,,,,,,
40,079,9,,,,,,
40,081,9.3,,,,,,
40,083,9.3,,,,,,
40,085,8.9,,,,,,
40,087,9.5,,,,,,
40,089,9,,,,,,
40,091,8.9,,,,,,
40,093,8.4,,,,,,
40,095,8.8,,,,,,
40,097,9.2,,,,,,
40,099,9.1,,,,,,
40,101,9.2,,,,,,
40,103,9.2,,,,,,
40,105,8.9,,,,,,
40,107,9.1,,,,,,
40,109,9.9,,,,,,
40,111,9.2,,,,,,
40,113,9.7,,,,,,
40,115,9.6,,,,,,
40,117,9,,,,,,
40,119,9.3,,,,,,
40,121,8.5,,,,,,
40,123,9.3,,,,,,
40,125,9.5,,,,,,
40,127,8.2,,,,,,
40,129,6.8,,,,,,
40,131,9.7,,,,,,
40,133,9.3,,,,,,
40,135,7.1,,,,,,
40,137,9,,,,,,
40,139,6.5,,,,,,
40,141,7.6,,,,,,
40,143,8.9,,,,,,
40,145,9.7,,,,,,
40,147,8,,,,,,
40,149,7.7,,,,,,
40,151,7.8,,,,,,
40,153,7.3,,,,,,
41,000,12.05,,,,,,
41,001,9.8,,,,,,
41,003,11.4,,,,,,
41,005,30.4,,,,,,
41,007,7.4,,,,,,
41,009,10.1,,,,,,
41,011,9.9,,,,,,
41,013,16.2,,,,,,
41,015,9.5,,,,,,
41,017,15.8,,,,,,
41,019,19.3,,,,,,
41,021,14,,,,,,
41,023,8.2,,,,,,
41,025,11.9,,,,,,
41,027,15.5,,,,,,
41,029,15.6,,,,,,
41,031,18.4,,,,,,
41,033,14.5,,,,,,
41,035,19.7,,,,,,
41,037,7.8,,,,,,
41,039,15,,,,,,
41,041,8.9,,,,,,
41,043,21,,,,,,
41,045,10.6,,,,,,
41,047,24.9,,,,,,
41,049,12,,,,,,
41,051,10.7,,,,,,
41,053,12.1,,,,,,
41,055,15.1,,,,,,
41,057,7.9,,,,,,
41,059,14.7,,,,,,
41,061,9.8,,,,,,
41,063,8.8,,,,,,
41,065,16.8,,,,,,
41,067,11.1,,,,,,
41,069,11.6,,,,,,
41,071,12.7,,,,,,
42,000,7.8,,,,,,
42,001,7.8,,,,,,
42,003,11.3,,,,,,
42,005,7.8,,,,,,
42,007,9.3,,,,,,
42,009,7.6,,,,,,
42,011,8.7,,,,,,
42,013,7.7,,,,,,
42,015,6.6,,,,,,
42,017,8.9,,,,,,
42,019,9,,,,,,
42,021,8.5,,,,,,
42,023,6.6,,,,,,
42,025,8,,,,,,
42,027,7.3,,,,,,
42,029,8.5,,,,,,
42,031,7.7,,,,,,
42,033,7.8,,,,,,
42,035,7.7,,,,,,
42,037,8.2,,,,,,
42,039,7.5,,,,,,
42,041,8.9,,,,,,
42,043,9.4,,,,,,
42,045,10.3,,,,,,
42,047,7.1,,,,,,
42,049,6.5,,,,,,
42,051,7.5,,,,,,
42,053,6.8,,,,,,
42,055,8,,,,,,
42,057,7.3,,,,,,
42,059,6.5,,,,,,
42,061,8,,,,,,
42,063,8.3,,,,,,
42,065,7.7,,,,,,
42,067,8.5,,,,,,
42,069,6.9,,,,,,
42,071,9.9,,,,,,
42,073,8.6,,,,,,
42,075,9.4,,,,,,
42,077,7.8,,,,,,
42,079,8.1,,,,,,
42,081,7.3,,,,,,
42,083,6.8,,,,,,
42,085,7.4,,,,,,
42,087,8.1,,,,,,
42,089,7.9,,,,,,
42,091,7.3,,,,,,
42,093,8.4,,,,,,
42,095,8.3,,,,,,
42,097,8.7,,,,,,
42,099,8.9,,,,,,
42,101,8.2,,,,,,
42,103,7.2,,,,,,
42,105,6.4,,,,,,
42,107,8.6,,,,,,
42,109,8.6,,,,,,
42,111,7.7,,,,,,
42,113,,,,,,,
42,115,6.1,,,,,,
42,117,6.1,,,,,,
42,119,8.5,,,,,,
42,121,7.5,,,,,,
42,123,6.9,,,,,,
42,125,8.2,,,,,,
42,127,7.1,,,,,,
42,129,7.1,,,,,,
42,131,6.6,,,,,,
42,133,9.2,,,,,,
44,000,6,,,,,,
44,001,6.5,,,,,,
44,003,4.6,,,,,,
44,005,6,,,,,,
44,007,8.4,,,,,,
44,009,4,,,,,,
45,000,7.8,,,,,,
45,001,8.3,,,,,,
45,003,9.8,,,,,,
45,005,,,,,,,
45,007,8.8,,,,,,
45,009,8,,,,,,
45,011,8.6,,,,,,
45,013,8.7,,,,,,
45,015,8,,,,,,
45,017,7.8,,,,,,
45,019,7.1,,,,,,
45,021,8.1,,,,,,
45,023,7.5,,,,,,
45,025,7.1,,,,,,
45,027,7.5,,,,,,
45,029,8.1,,,,,,
45,031,7.4,,,,,,
45,033,7,,,,,,
45,035,8.1,,,,,,
45,037,6.7,,,,,,
45,039,7.2,,,,,,
45,041,6.7,,,,,,
45,043,6.9,,,,,,
45,045,8.1,,,,,,
45,047,8.3,,,,,,
45,049,8.4,,,,,,
45,051,7,,,,,,
45,053,8.7,,,,,,
45,055,7.5,,,,,,
45,057,7.3,,,,,,
45,059,8.3,,,,,,
45,061,7.4,,,,,,
45,063,7.8,,,,,,
45,065,8.5,,,,,,
45,067,7,,,,,,
45,069,7.4,,,,,,
45,071,7.9,,,,,,
45,073,8.2,,,,,,
45,075,8.1,,,,,,
45,077,8.2,,,,,,
45,079,6.9,,,,,,
45,081,8.2,,,,,,
45,083,8,,,,,,
45,085,7.7,,,,,,
45,087,7.8,,,,,,
45,089,7.2,,,,,,
45,091,6.7,,,,,,
46,000,5.4,,,,,,
46,003,5.4,,,,,,
46,005,5.7,,,,,,
46,007,4.7,,,,,,
46,009,5.9,,,,,,
46,011,4.4,,,,,,
46,013,5.6,,,,,,
46,015,5.2,,,,,,
46,017,5.1,,,,,,
46,019,5.2,,,,,,
46,021,5.2,,,,,,
46,023,5.8,,,,,,
46,025,5.8,,,,,,
46,027,6.3,,,,,,
46,029,6.7,,,,,,
46,031,5.2,,,,,,
46,033,3.3,,,,,,
46,035,5.7,,,,,,
46,037,5.9,,,,,,
46,039,5.6,,,,,,
46,041,4.9,,,,,,
46,043,5.5,,,,,,
46,045,5.6,,,,,,
46,047,4.3,,,,,,
46,049,5.2,,,,,,
46,051,5.9,,,,,,
46,053,5.3,,,,,,
46,055,4.7,,,,,,
46,057,5.9,,,,,,
46,059,5.2,,,,,,
46,061,5.7,,,,,,
46,063,4.9,,,,,,
46,065,4,,,,,,
46,067,5.9,,,,,,
46,069,4.9,,,,,,
46,071,4.2,,,,,,
46,073,5.3,,,,,,
46,075,4.6,,,,,,
46,077,5.7,,,,,,
46,079,5.6,,,,,,
46,081,5.3,,,,,,
46,083,6.5,,,,,,
46,085,4.9,,,,,,
46,087,5.8,,,,,,
46,089,5.4,,,,,,
46,091,5.7,,,,,,
46,093,5.9,,,,,,
46,095,4.6,,,,,,
46,097,5.5,,,,,,
46,099,6.3,,,,,,
46,101,5.6,,,,,,
46,102,,,,,,,
46,103,6.8,,,,,,
46,105,4.8,,,,,,
46,107,4.9,,,,,,
46,109,6,,,,,,
46,111,5.5,,,,,,
46,115,5.7,,,,,,
46,117,4.6,,,,,,
46,119,4.7,,,,,,
46,121,4.9,,,,,,
46,123,4.9,,,,,,
46,125,6.1,,,,,,
46,127,6.1,,,,,,
46,129,5.2,,,,,,
46,135,6.1,,,,,,
46,137,4.8,,,,,,
47,000,7,,,,,,
47,001,7.7,,,,,,
47,003,7.1,,,,,,
47,005,6.8,,,,,,
47,007,7,,,,,,
47,009,6.6,,,,,,
47,011,7.9,,,,,,
47,013,7.4,,,,,,
47,015,6.9,,,,,,
47,017,7,,,,,,
47,019,6.2,,,,,,
47,021,7.8,,,,,,
47,023,6.7,,,,,,
47,025,7.5,,,,,,
47,027,7.2,,,,,,
47,029,6.8,,,,,,
47,031,7,,,,,,
47,033,7.1,,,,,,
47,035,7,,,,,,
47,037,9.7,,,,,,
47,039,6.5,,,,,,
47,041,6.9,,,,,,
47,043,7.2,,,,,,
47,045,6.2,,,,,,
47,047,8.4,,,,,,
47,049,6.7,,,,,,
47,051,7.1,,,,,,
47,053,7.2,,,,,,
47,055,6.9,,,,,,
47,057,7.7,,,,,,
47,059,6.9,,,,,,
47,061,6.8,,,,,,
47,063,7.5,,,,,,
47,065,8.5,,,,,,
47,067,7,,,,,,
47,069,7.4,,,,,,
47,071,6.8,,,,,,
47,073,7.2,,,,,,
47,075,7.4,,,,,,
47,077,6.7,,,,,,
47,079,7.3,,,,,,
47,081,6.6,,,,,,
47,083,6.9,,,,,,
47,085,6.8,,,,,,
47,087,7,,,,,,
47,089,7.8,,,,,,
47,091,5.9,,,,,,
47,093,8.7,,,,,,
47,095,7.4,,,,,,
47,097,7.6,,,,,,
47,099,5.3,,,,,,
47,101,6.1,,,,,,
47,103,7.2,,,,,,
47,105,6.4,,,,,,
47,107,6.9,,,,,,
47,109,7.2,,,,,,
47,111,7.5,,,,,,
47,113,6.3,,,,,,
47,115,7.6,,,,,,
47,117,6.9,,,,,,
47,119,5.7,,,,,,
47,121,7.5,,,,,,
47,123,7,,,,,,
47,125,6.8,,,,,,
47,127,6.9,,,,,,
47,129,7,,,,,,
47,131,7.6,,,,,,
47,133,6.9,,,,,,
47,135,6.2,,,,,,
47,137,,,,,,,
47,139,7,,,,,,
47,141,6.1,,,,,,
47,143,7.3,,,,,,
47,145,6.8,,,,,,
47,147,8.1,,,,,,
47,149,8.1,,,,,,
47,151,6.9,,,,,,
47,153,7.1,,,,,,
47,155,7.7,,,,,,
47,157,10,,,,,,
47,159,7.2,,,,,,
47,161,7.3,,,,,,
47,163,5.8,,,,,,
47,165,7.1,,,,,,
47,167,8.3,,,,,,
47,169,7.4,,,,,,
47,171,5.7,,,,,,
47,173,7.7,,,,,,
47,175,6.7,,,,,,
47,177,6.9,,,,,,
47,179,6.6,,,,,,
47,181,6.4,,,,,,
47,183,7.5,,,,,,
47,185,6.8,,,,,,
47,187,8.1,,,,,,
47,189,8.2,,,,,,
48,000,8.1,,,,,,
48,001,8.3,,,,,,
48,003,6.5,,,,,,
48,005,8.8,,,,,,
48,007,9.3,,,,,,
48,009,7.7,,,,,,
48,011,5.8,,,,,,
48,013,8.6,,,,,,
48,015,9.2,,,,,,
48,017,,,,,,,
48,019,8,,,,,,
48,021,8.4,,,,,,
48,023,,,,,,,
48,025,8.9,,,,,,
48,027,7.8,,,,,,
48,029,8.7,,,,,,
48,031,,,,,,,
48,033,6.1,,,,,,
48,035,8.2,,,,,,
48,037,9.3,,,,,,
48,039,10.4,,,,,,
48,041,8.1,,,,,,
48,043,5.4,,,,,,
48,045,5.9,,,,,,
48,047,9.3,,,,,,
48,049,7.3,,,,,,
48,051,8.6,,,,,,
48,053,8,,,,,,
48,055,8.9,,,,,,
48,057,9.2,,,,,,
48,059,7,,,,,,
48,061,12.6,,,,,,
48,063,8.7,,,,,,
48,065,6,,,,,,
48,067,9.1,,,,,,
48,069,6.1,,,,,,
48,071,9.7,,,,,,
48,073,8.6,,,,,,
48,075,6.4,,,,,,
48,077,8,,,,,,
48,079,5.6,,,,,,
48,081,6.6,,,,,,
48,083,6.9,,,,,,
48,085,9.4,,,,,,
48,087,6.3,,,,,,
48,089,8.7,,,,,,
48,091,9,,,,,,
48,093,7.5,,,,,,
48,095,6.7,,,,,,
48,097,8.8,,,,,,
48,099,8.4,,,,,,
48,101,6.1,,,,,,
48,103,6.6,,,,,,
48,105,6.6,,,,,,
48,107,5.9,,,,,,
48,109,5.6,,,,,,
48,111,5.7,,,,,,
48,113,8.8,,,,,,
48,115,6.2,,,,,,
48,117,5.9,,,,,,
48,119,8.3,,,,,,
48,121,7.4,,,,,,
48,123,8.7,,,,,,
48,125,5.9,,,,,,
48,127,8.4,,,,,,
48,129,6,,,,,,
48,131,9,,,,,,
48,133,7.3,,,,,,
48,135,7.3,,,,,,
48,137,6.9,,,,,,
48,139,8.3,,,,,,
48,141,9.3,,,,,,
48,143,7.8,,,,,,
48,145,8.4,,,,,,
48,147,8.8,,,,,,
48,149,8.6,,,,,,
48,151,6.5,,,,,,
48,153,6.1,,,,,,
48,155,6.5,,,,,,
48,157,10.6,,,,,,
48,159,8.5,,,,,,
48,161,8.4,,,,,,
48,163,,,,,,,
48,165,6.1,,,,,,
48,167,8.3,,,,,,
48,169,,,,,,,
48,171,7.6,,,,,,
48,173,6.7,,,,,,
48,175,8.6,,,,,,
48,177,8.7,,,,,,
48,179,6.2,,,,,,
48,181,9,,,,,,
48,183,9.1,,,,,,
48,185,9,,,,,,
48,187,9.1,,,,,,
48,189,6.6,,,,,,
48,191,6.1,,,,,,
48,193,7.7,,,,,,
48,195,6.4,,,,,,
48,197,6.6,,,,,,
48,199,8.9,,,,,,
48,201,11.6,,,,,,
48,203,8.4,,,,,,
48,205,5.5,,,,,,
48,207,6.8,,,,,,
48,209,9.2,,,,,,
48,211,6.5,,,,,,
48,213,8.3,,,,,,
48,215,10.8,,,,,,
48,217,8.6,,,,,,
48,219,6,,,,,,
48,221,8.3,,,,,,
48,223,8.6,,,,,,
48,225,8.5,,,,,,
48,227,6.7,,,,,,
48,229,5.8,,,,,,
48,231,8.7,,,,,,
48,233,6.2,,,,,,
48,235,6.6,,,,,,
48,237,7.7,,,,,,
48,239,8.7,,,,,,
48,241,8.6,,,,,,
48,243,5.2,,,,,,
48,245,8.5,,,,,,
48,247,9.2,,,,,,
48,249,9.2,,,,,,
48,251,8.9,,,,,,
48,253,7,,,,,,
48,255,8.5,,,,,,
48,257,8.7,,,,,,
48,259,8.1,,,,,,
48,261,10.5,,,,,,
48,263,6,,,,,,
48,265,7.7,,,,,,
48,267,6.8,,,,,,
48,269,6.1,,,,,,
48,271,7.2,,,,,,
48,273,10.5,,,,,,
48,275,6.7,,,,,,
48,277,8.7,,,,,,
48,279,6.1,,,,,,
48,281,7.8,,,,,,
48,283,,,,,,,
48,285,8.6,,,,,,
48,287,8.5,,,,,,
48,289,,,,,,,
48,291,9.8,,,,,,
48,293,8.5,,,,,,
48,295,6.6,,,,,,
48,297,8.8,,,,,,
48,299,7.7,,,,,,
48,301,7.8,,,,,,
48,303,5.4,,,,,,
48,305,6,,,,,,
48,307,7,,,,,,
48,309,8.7,,,,,,
48,311,8.4,,,,,,
48,313,8.5,,,,,,
48,315,9,,,,,,
48,317,6.9,,,,,,
48,319,7,,,,,,
48,321,9.5,,,,,,
48,323,7.9,,,,,,
48,325,8.5,,,,,,
48,327,6.7,,,,,,
48,329,7.1,,,,,,
48,331,8.5,,,,,,
48,333,7.3,,,,,,
48,335,6.5,,,,,,
48,337,8.5,,,,,,
48,339,10.3,,,,,,
48,341,6,,,,,,
48,343,8.8,,,,,,
48,345,5.8,,,,,,
48,347,8.8,,,,,,
48,349,8.5,,,,,,
48,351,8.7,,,,,,
48,353,6.6,,,,,,
48,355,9.6,,,,,,
48,357,6.5,,,,,,
48,359,5.3,,,,,,
48,361,8.7,,,,,,
48,363,7.8,,,,,,
48,365,9,,,,,,
48,367,8.5,,,,,,
48,369,5.9,,,,,,
48,371,6.3,,,,,,
48,373,8.7,,,,,,
48,375,5.4,,,,,,
48,377,5.4,,,,,,
48,379,8.1,,,,,,
48,381,6.1,,,,,,
48,383,6.6,,,,,,
48,385,6.9,,,,,,
48,387,8.8,,,,,,
48,389,6.8,,,,,,
48,391,8.9,,,,,,
48,393,6.2,,,,,,
48,395,8.5,,,,,,
48,397,8.8,,,,,,
48,399,6.9,,,,,,
48,401,9,,,,,,
48,403,8.2,,,,,,
48,405,8.3,,,,,,
48,407,,,,,,,
48,409,9.7,,,,,,
48,411,7.2,,,,,,
48,413,6.7,,,,,,
48,415,6.5,,,,,,
48,417,6.8,,,,,,
48,419,8.8,,,,,,
48,421,6,,,,,,
48,423,8.7,,,,,,
48,425,7.9,,,,,,
48,427,9.7,,,,,,
48,429,7,,,,,,
48,431,6.5,,,,,,
48,433,6.3,,,,,,
48,435,6.7,,,,,,
48,437,6.3,,,,,,
48,439,9.7,,,,,,
48,441,7.1,,,,,,
48,443,6.4,,,,,,
48,445,5.9,,,,,,
48,447,6.8,,,,,,
48,449,8.8,,,,,,
48,451,6.9,,,,,,
48,453,9.6,,,,,,
48,455,8.5,,,,,,
48,457,8.4,,,,,,
48,459,8.9,,,,,,
48,461,6.8,,,,,,
48,463,7.9,,,,,,
48,465,7.5,,,,,,
48,467,8.3,,,,,,
48,469,9,,,,,,
48,471,8.7,,,,,,
48,473,9.7,,,,,,
48,475,6.9,,,,,,
48,477,8.6,,,,,,
48,479,10.2,,,,,,
48,481,9.2,,,,,,
48,483,6.6,,,,,,
48,485,8.1,,,,,,
48,487,7,,,,,,
48,489,11.2,,,,,,
48,491,9.5,,,,,,
48,493,8.6,,,,,,
48,495,6.9,,,,,,
48,497,8.7,,,,,,
48,499,8.6,,,,,,
48,501,5.9,,,,,,
48,503,7.3,,,,,,
48,505,,,,,,,
48,507,8.2,,,,,,
49,000,5.9,,,,,,
49,001,5.2,,,,,,
49,003,7.9,,,,,,
49,005,9.6,,,,,,
49,007,6,,,,,,
49,009,4.6,,,,,,
49,011,9.5,,,,,,
49,013,7.6,,,,,,
49,015,5.8,,,,,,
49,017,4.8,,,,,,
49,019,5.2,,,,,,
49,021,5.4,,,,,,
49,023,6.2,,,,,,
49,025,5.1,,,,,,
49,027,5.9,,,,,,
49,029,7,,,,,,
49,031,4.7,,,,,,
49,033,5.7,,,,,,
49,035,10.6,,,,,,
49,037,5.2,,,,,,
49,039,5.8,,,,,,
49,041,5.3,,,,,,
49,043,8,,,,,,
49,045,7.7,,,,,,
49,047,6.6,,,,,,
49,049,8.5,,,,,,
49,051,6.7,,,,,,
49,053,5.9,,,,,,
49,055,4.9,,,,,,
49,057,7.4,,,,,,
50,000,5.800000000000001,,,,,,
50,001,6.5,,,,,,
50,003,5.6,,,,,,
50,005,5.3,,,,,,
50,007,6.8,,,,,,
50,009,5,,,,,,
50,011,6.3,,,,,,
50,013,6.4,,,,,,
50,015,5.4,,,,,,
50,017,5.6,,,,,,
50,019,5.5,,,,,,
50,021,7.6,,,,,,
50,023,5.7,,,,,,
50,025,6.7,,,,,,
50,027,5.9,,,,,,
51,000,6.7,,,,,,
51,001,6.4,,,,,,
51,003,6.9,,,,,,
51,005,6.5,,,,,,
51,007,6.7,,,,,,
51,009,7,,,,,,
51,011,6.9,,,,,,
51,013,6.7,,,,,,
51,015,6.8,,,,,,
51,017,,,,,,,
51,019,7.4,,,,,,
51,021,6.3,,,,,,
51,023,7,,,,,,
51,025,6.6,,,,,,
51,027,6.7,,,,,,
51,029,6.9,,,,,,
51,031,7.3,,,,,,
51,033,6.9,,,,,,
51,035,6.6,,,,,,
51,036,5.6,,,,,,
51,037,6.9,,,,,,
51,041,5.6,,,,,,
51,043,6.8,,,,,,
51,045,6.3,,,,,,
51,047,6.9,,,,,,
51,049,6.7,,,,,,
51,051,6.7,,,,,,
51,053,7,,,,,,
51,057,6.2,,,,,,
51,059,7.9,,,,,,
51,061,7.1,,,,,,
51,063,6.4,,,,,,
51,065,6.9,,,,,,
51,067,7.1,,,,,,
51,069,7.2,,,,,,
51,071,6.6,,,,,,
51,073,6.3,,,,,,
51,075,7,,,,,,
51,077,6.4,,,,,,
51,079,6.6,,,,,,
51,081,6.6,,,,,,
51,083,7.3,,,,,,
51,085,7.4,,,,,,
51,087,7.2,,,,,,
51,089,7.4,,,,,,
51,091,5.5,,,,,,
51,093,6.6,,,,,,
51,095,6.5,,,,,,
51,097,6.3,,,,,,
51,099,6.5,,,,,,
51,101,6.7,,,,,,
51,103,6,,,,,,
51,105,7.1,,,,,,
51,107,6.3,,,,,,
51,109,6.9,,,,,,
51,111,6.8,,,,,,
51,113,,,,,,,
51,115,6,,,,,,
51,117,7,,,,,,
51,119,6.2,,,,,,
51,121,6.8,,,,,,
51,125,6.2,,,,,,
51,127,6.7,,,,,,
51,131,6.1,,,,,,
51,133,6,,,,,,
51,135,6.8,,,,,,
51,137,6.9,,,,,,
51,139,6.5,,,,,,
51,141,6.8,,,,,,
51,143,7.6,,,,,,
51,145,7.1,,,,,,
51,147,6.7,,,,,,
51,149,6.9,,,,,,
51,153,7.6,,,,,,
51,155,6.8,,,,,,
51,157,6.2,,,,,,
51,159,6,,,,,,
51,161,7.2,,,,,,
51,163,6.5,,,,,,
51,165,6.1,,,,,,
51,167,6.6,,,,,,
51,169,6.8,,,,,,
51,171,6.4,,,,,,
51,173,6.3,,,,,,
51,175,6.4,,,,,,
51,177,7.1,,,,,,
51,179,7.2,,,,,,
51,181,6.3,,,,,,
51,183,6.5,,,,,,
51,185,6.5,,,,,,
51,187,6.5,,,,,,
51,191,6.6,,,,,,
51,193,6.2,,,,,,
51,195,6.7,,,,,,
51,197,6.4,,,,,,
51,199,6.6,,,,,,
51,510,7.4,,,,,,
51,520,6,,,,,,
51,530,,,,,,,
51,540,7,,,,,,
51,550,6.8,,,,,,
51,570,7,,,,,,
51,580,6.3,,,,,,
51,590,7.4,,,,,,
51,595,6.4,,,,,,
51,600,7.5,,,,,,
51,610,7.3,,,,,,
51,620,6.3,,,,,,
51,630,7,,,,,,
51,640,6.4,,,,,,
51,650,6,,,,,,
51,660,6.8,,,,,,
51,670,6.9,,,,,,
51,678,,,,,,,
51,680,5.4,,,,,,
51,683,7.4,,,,,,
51,685,7.3,,,,,,
51,690,7.2,,,,,,
51,700,6.7,,,,,,
51,710,6.1,,,,,,
51,720,6.4,,,,,,
51,730,6.9,,,,,,
51,735,6.4,,,,,,
51,740,6.8,,,,,,
51,750,6.7,,,,,,
51,760,7.2,,,,,,
51,770,7.1,,,,,,
51,775,5.9,,,,,,
51,790,6.5,,,,,,
51,800,6.7,,,,,,
51,810,6.2,,,,,,
51,820,6.6,,,,,,
51,830,6.4,,,,,,
51,840,6.9,,,,,,
53,000,10.3,,,,,,
53,001,14.5,,,,,,
53,003,10.7,,,,,,
53,005,16,,,,,,
53,007,10.1,,,,,,
53,009,6.9,,,,,,
53,011,13.4,,,,,,
53,013,10.1,,,,,,
53,015,10.3,,,,,,
53,017,11.1,,,,,,
53,019,11.8,,,,,,
53,021,15.1,,,,,,
53,023,9.8,,,,,,
53,025,15.3,,,,,,
53,027,6.8,,,,,,
53,029,9.2,,,,,,
53,031,8,,,,,,
53,033,10.2,,,,,,
53,035,7.5,,,,,,
53,037,9.9,,,,,,
53,039,11.4,,,,,,
