statecode,countycode,v001_race_white,v001_race_white_cilow,v001_race_white_cihigh,v001_race_white_flag2,v001_race_black,v001_race_black_cilow,v001_race_black_cihigh,v001_race_black_flag2,v001_race_aian,v001_race_aian_cilow,v001_race_aian_cihigh,v001_race_aian_flag2,v001_race_asian,v001_race_asian_cilow,v001_race_asian_cihigh,v001_race_asian_flag2,v001_race_nhopi,v001_race_nhopi_cilow,v001_race_nhopi_cihigh,v001_race_nhopi_flag2,v001_race_tom,v001_race_tom_cilow,v001_race_tom_cihigh,v001_race_tom_flag2,v001_race_hispanic,v001_race_hispanic_cilow,v001_race_hispanic_cihigh,v001_race_hispanic_flag2,v001_race_flag_CT
13,257,13397.840185568259,11676.676369650848,15119.00400148567,,15546.508643442236,11055.087412153513,21252.589101002653,,,,,2,,,,2,,,,2,,,,2,,,,2,
13,259,17994.411888115,9581.266476391234,30770.992352863173,1,21684.002484762706,15103.702234049368,30157.198297737632,,,,,2,,,,2,,,,2,,,,2,,,,2,
13,261,9451.454182560274,7505.616739674996,11397.291625445552,,16460.33680714946,14185.175694113357,18735.49792018556,,,,,2,,,,2,,,,2,,,,2,,,,2,
13,263,14786.403743305773,8902.38096701946,23090.80106936688,1,14295.864796703729,10387.397246351393,19191.531223687238,,,,,2,,,,2,,,,2,,,,2,,,,2,
13,265,14932.329089071296,3079.4052457704943,43638.60223038157,1,,,,2,,,,2,,,,2,,,,2,,,,2,,,,2,
13,267,12481.641413147578,10482.504380667917,14480.778445627238,,11761.082933077185,9013.746196335669,14508.4196698187,,,,,2,,,,2,,,,2,,,,2,,,,2,
13,269,12768.64954556002,8812.227258255853,16725.07183286419,,11645.124768039506,8240.783368509234,15983.843571376445,,,,,2,,,,2,,,,2,,,,2,,,,2,
13,271,14685.607410579214,11133.269907375132,18237.944913783296,,19031.470828976,14142.923219375116,23920.01843857688,,,,,2,,,,2,,,,2,,,,2,,,,2,
13,273,9480.884039419974,6074.581298338422,14106.803930114349,1,20304.003127615873,15943.609103630355,24664.39715160139,,,,,2,,,,2,,,,2,,,,2,,,,2,
13,275,9410.705261532472,8035.967165540309,10785.443357524635,,18021.688305212567,15638.499456039955,20404.87715438518,,,,,2,,,,2,,,,2,,,,2,,,,2,
13,277,11270.923627650036,9672.661721568424,12869.185533731648,,17302.64159728766,14731.140003806315,19874.143190769006,,,,,2,,,,2,,,,2,,,,2,12576.787197966149,9474.557301472229,16370.417269223171,,
13,279,13551.376795003736,11539.662757455788,15563.090832551685,,17437.783211056187,14048.189839574994,20827.376582537378,,,,,2,,,,2,,,,2,,,,2,8783.956619880737,5628.046750354297,13069.831173134819,1,
13,281,10505.96098896614,7906.946958575507,13104.975019356774,,,,,2,,,,2,,,,2,,,,2,,,,2,,,,2,
13,283,15696.743648666261,11429.771223659061,19963.71607367346,,14422.680148823882,9659.095250952787,20713.37451541709,,,,,2,,,,2,,,,2,,,,2,,,,2,
13,285,12522.012289061135,11221.747992503084,13822.276585619185,,13634.328174380167,12060.62899548226,15208.027353278074,,,,,2,,,,2,,,,2,,,,2,,,,2,
13,287,10710.81612398773,7232.4098672638975,14189.222380711562,,16683.367534637146,12214.321847761908,22253.274338694464,,,,,2,,,,2,,,,2,,,,2,,,,2,
13,289,15829.160881332282,11055.824471676266,20602.4972909883,,15709.358430795415,10942.143739072879,21847.91473163854,,,,,2,,,,2,,,,2,,,,2,,,,2,
13,291,8944.189679073892,7296.548790987699,10591.830567160085,,,,,2,,,,2,,,,2,,,,2,,,,2,,,,2,
13,293,12702.249640018446,11008.47352766775,14396.025752369143,,16420.442750785303,13332.674041556977,19508.21146001363,,,,,2,,,,2,,,,2,,,,2,,,,2,
13,295,12074.532824214604,11102.392235384696,13046.673413044513,,15564.69027764345,10167.372446410545,22805.87752551873,,,,,2,,,,2,,,,2,,,,2,,,,2,
13,297,9154.695254775237,8346.426514099732,9962.963995450742,,13459.011742324825,11711.53308903945,15206.490395610199,,,,,2,,,,2,,,,2,,,,2,6771.657957233398,4601.013042752612,9611.827939789075,,
13,299,15552.669696580819,13737.913645367451,17367.425747794186,,16293.181833158971,13556.088695779366,19030.274970538576,,,,,2,,,,2,,,,2,,,,2,,,,2,
13,301,13210.67904637787,7222.401165968679,22165.274682970594,1,16095.243355114257,11210.92672771236,22384.587248207758,,,,,2,,,,2,,,,2,,,,2,,,,2,
13,303,11511.74471091329,8908.46479301614,14115.024628810439,,15244.296708358075,12509.037462808894,17979.555953907256,,,,,2,,,,2,,,,2,,,,2,,,,2,
13,305,13383.443906910026,11690.145110438982,15076.74270338107,,18371.480465956465,14494.266259024058,22248.694672888872,,,,,2,,,,2,,,,2,,,,2,,,,2,
13,307,9932.774328205383,4288.266947392155,19571.5251521225,1,27281.028676444188,12474.623498205026,51787.89032106433,1,,,,2,,,,2,,,,2,,,,2,,,,2,
13,309,9350.286577102965,6475.345268732014,13066.088288957908,,9059.010034843985,4952.645084214523,15199.479532670835,1,,,,2,,,,2,,,,2,,,,2,,,,2,
13,311,11498.63221340963,9843.379437427475,13153.884989391785,,,,,2,,,,2,,,,2,,,,2,,,,2,,,,2,
13,313,12647.339028789327,11567.393921905548,13727.284135673106,,15974.867131307145,11063.059879965984,22323.275615227423,,,,,2,,,,2,,,,2,,,,2,4686.292681130176,3943.3447149873186,5429.240647273033,,
13,315,13736.954404129545,10197.464184076467,17276.444624182623,,16337.468743322996,11774.610446849712,22083.51162013842,,,,,2,,,,2,,,,2,,,,2,,,,2,
13,317,10589.661949447696,6984.6600939271775,14194.663804968215,,21109.707211014476,15064.413294971451,27155.0011270575,,,,,2,,,,2,,,,2,,,,2,,,,2,
13,319,16119.85056613364,12148.948702354202,20090.75242991308,,14555.672994553619,10138.559561613027,20243.417568423214,,,,,2,,,,2,,,,2,,,,2,,,,2,
13,321,12830.584303282236,10505.07322461772,15156.095381946752,,14898.957004287136,11379.50849504265,18418.405513531623,,,,,2,,,,2,,,,2,,,,2,,,,2,
15,000,5410.707307795095,5113.207732220321,5708.2068833698695,,5152.804693814835,4244.925954256448,6060.683433373223,,6827.816081137096,4226.52576843329,10437.042168014204,1,3619.315985235335,3415.8301762553115,3822.8017942153588,,10105.886775978079,9506.843768799832,10704.929783156325,,9902.084350330977,9499.119256273592,10305.049444388362,,6818.039984798023,6361.901025899062,7274.178943696985,,
15,001,6856.914795281679,5954.36184886347,7759.467741699888,,6556.176806318315,3272.8198399502294,11730.811309270372,1,,,,2,3706.324920178637,2992.06736816673,4420.582472190545,,8712.61282395607,7385.583858591302,10039.641789320838,,11706.961299127192,10645.873925153428,12768.048673100955,,7692.604929248959,6501.031517057008,8884.17834144091,,
15,003,4918.926696806241,4559.4097344828215,5278.443659129661,,4979.866475265863,4029.4886964442767,5930.24425408745,,,,,2,3606.906278137252,3379.2176064346463,3834.5949498398572,,11124.11883122399,10359.831003272553,11888.406659175427,,9665.565063731136,9172.432148062227,10158.697979400044,,6524.924565571458,5977.485993294567,7072.363137848348,,
15,005,,,,2,,,,2,,,,2,,,,2,,,,2,,,,2,,,,2,
15,007,4744.551824052337,3726.814402125944,5762.28924597873,,,,,2,,,,2,3151.1899707691746,2371.3519824993878,3931.0279590389614,,5896.543378527594,3851.8179036314878,8639.802252137639,,9237.221843688654,7552.867721838715,10921.575965538594,,8124.837659270814,6010.7996281947835,10741.46626607854,,
15,009,6401.734938637537,5472.1049577240055,7331.364919551069,,,,,2,,,,2,3854.079973556694,3095.086275278307,4613.073671835081,,8128.078446704888,6417.504218411895,9838.65267499788,,8918.275648481227,7824.101868953887,10012.449428008567,,7384.389359946398,5964.8384865923845,8803.9402333004109,,
16,000,7212.534996224686,7056.24829483616,7368.821697613213,,9904.173613597211,8122.080401244057,11686.266825950366,,17571.77198281701,15407.608683679338,19735.935281954677,,3567.8364414712473,2800.409130100684,4335.263752841811,,11801.789329255866,7962.617701360587,16847.78810073061,,3788.2805172363924,3019.5803153248485,4556.980719147937,,5801.801235392267,5464.971496673773,6138.630974110761,,
16,001,5853.8082417111655,5581.831235359943,6125.785248062388,,11960.639398470556,9230.968976419792,15244.816755958978,,9413.30051016892,4063.995023928063,18547.95464104187,1,3572.2823175182607,2540.2419402836795,4883.427526283688,,,,,2,2743.427955784046,1757.7660568627862,4082.003335103297,1,4193.2180429290165,3492.881784851309,4893.554301006724,,
16,003,10550.668401923433,5905.129012873538,17401.7230336037,1,,,,2,,,,2,,,,2,,,,2,,,,2,,,,2,
16,005,8672.821585595595,7922.766936198666,9422.876234992524,,,,,2,34020.060458689775,26163.261308032936,41876.85960934662,,,,,2,,,,2,,,,2,9053.66284573613,6874.825778304167,11703.958701455771,,
16,007,7072.215357953542,4736.373619385504,10156.880957726984,,,,,2,,,,2,,,,2,,,,2,,,,2,,,,2,
16,009,9807.220051754477,7089.791141388887,12524.648962120067,,,,,2,31977.655598717018,17482.481882295255,53653.07245560049,1,,,,2,,,,2,,,,2,,,,2,
16,011,8452.973155986667,7436.629617438499,9469.316694534835,,,,,2,31170.920848150243,23608.551048806294,40385.543459102315,,,,,2,,,,2,,,,2,9014.909058162535,6879.325324535959,11603.974924176538,,
16,013,5408.461919029677,3939.3359987441945,6877.58783931516,,,,,2,,,,2,,,,2,,,,2,,,,2,,,,2,
16,015,13187.327872067004,9024.03963434802,17350.616109785988,,,,,2,,,,2,,,,2,,,,2,,,,2,,,,2,
16,017,7948.948634418293,6812.386366678729,9085.510902157857,,,,,2,,,,2,,,,2,,,,2,,,,2,,,,2,
16,019,8236.152742343837,7611.716315153313,8860.58916953436,,,,,2,,,,2,,,,2,,,,2,,,,2,5680.227679661395,4482.746855945875,7099.3099979236,,
16,021,7228.708486702195,5325.124109309571,9132.292864094818,,,,,2,,,,2,,,,2,,,,2,,,,2,,,,2,
16,023,13856.728174555836,8878.267203283462,20617.713143479108,1,,,,2,,,,2,,,,2,,,,2,,,,2,,,,2,
16,025,,,,2,,,,2,,,,2,,,,2,,,,2,,,,2,,,,2,
16,027,7679.196134188918,7201.800425800133,8156.591842577704,,,,,2,,,,2,,,,2,,,,2,3823.5266640230016,2185.4758540116545,6209.1677578449935,1,6536.9584491081505,5831.119762047832,7242.797136168469,,
16,029,8377.526328578993,6011.857532086366,11365.060423469457,,,,,2,,,,2,,,,2,,,,2,,,,2,,,,2,
16,031,8820.847554210526,7095.944398336926,10545.750710084127,,,,,2,,,,2,,,,2,,,,2,,,,2,5459.774796944613,3758.257749885137,7667.553737534097,,
16,033,,,,2,,,,2,,,,2,,,,2,,,,2,,,,2,,,,2,
16,035,11802.110980568243,8107.365525015733,15496.856436120754,,,,,2,,,,2,,,,2,,,,2,,,,2,,,,2,
16,037,9091.302500605958,5553.203752774228,14040.77936331237,1,,,,2,,,,2,,,,2,,,,2,,,,2,,,,2,
16,039,8368.529017181205,6980.944411056842,9756.113623305568,,,,,2,,,,2,,,,2,,,,2,,,,2,5281.696471726987,3310.011059134411,7996.5519314922285,1,
16,041,6290.079288286152,4792.464802360253,7787.693774212052,,,,,2,,,,2,,,,2,,,,2,,,,2,,,,2,
16,043,6855.5561914219925,5137.49451858125,8573.617864262735,,,,,2,,,,2,,,,2,,,,2,,,,2,,,,2,
16,045,9136.956495247665,7386.933771841264,10886.979218654065,,,,,2,,,,2,,,,2,,,,2,,,,2,,,,2,
16,047,8711.141413872112,6725.084461353432,10697.198366390792,,,,,2,,,,2,,,,2,,,,2,,,,2,5828.266328444384,3508.9970579596616,9101.559831972429,1,
16,049,7971.267150529624,6135.161176526552,9807.373124532696,,,,,2,,,,2,,,,2,,,,2,,,,2,,,,2,
16,051,7511.831561441399,6350.140065396192,8673.523057486605,,,,,2,,,,2,,,,2,,,,2,,,,2,7307.2816536899545,4463.477471918313,11285.503858022814,1,
16,053,8984.478220757897,7168.806030023193,10800.150411492603,,,,,2,,,,2,,,,2,,,,2,,,,2,7046.708512056367,5293.704312702631,9194.42604584197,,
16,055,6592.438146185009,6121.200025931071,7063.676266438947,,,,,2,11287.235455767619,6795.653076711404,17626.416338741594,1,,,,2,,,,2,,,,2,5234.30990605935,3624.9117720389727,7314.42344578155,,
16,057,5104.877365632372,4288.7405555228925,5921.014175741851,,,,,2,,,,2,,,,2,,,,2,,,,2,,,,2,
16,059,10435.417728255396,7313.565434128457,13557.270022382334,,,,,2,,,,2,,,,2,,,,2,,,,2,,,,2,
16,061,14926.868337209395,9750.725978847993,21871.32060230637,,,,,2,,,,2,,,,2,,,,2,,,,2,,,,2,
16,063,7665.535620589635,4190.819655035122,12861.466244541805,1,,,,2,,,,2,,,,2,,,,2,,,,2,,,,2,
16,065,5175.69177830454,4282.635385629552,6068.748170979528,,,,,2,,,,2,,,,2,,,,2,,,,2,,,,2,
16,067,9220.976287936443,7181.724036275508,11260.228539597378,,,,,2,,,,2,,,,2,,,,2,,,,2,7746.357079500682,5767.67165046392,10185.028970915466,,
16,069,9314.307078472728,8098.268745002104,10530.345411943352,,,,,2,23157.199984577805,16037.034172237833,32359.86587453836,,,,,2,,,,2,,,,2,,,,2,
16,071,7293.9368777744485,4455.326136101583,11264.893933947582,1,,,,2,,,,2,,,,2,,,,2,,,,2,,,,2,
16,073,11920.381921883432,9115.696244358485,14725.06759940838,,,,,2,,,,2,,,,2,,,,2,,,,2,7553.277775079371,4317.35087698071,12266.049892724865,1,
16,075,8072.361122150693,6621.361287350308,9523.360956951077,,,,,2,,,,2,,,,2,,,,2,,,,2,3641.1870118357956,2121.125616335373,5829.893133283817,1,
16,077,7555.651937932883,4889.619554270048,11153.632747989039,,,,,2,,,,2,,,,2,,,,2,,,,2,,,,2,
16,079,12245.63115673736,9835.523664322169,14655.73864915255,,,,,2,,,,2,,,,2,,,,2,,,,2,,,,2,
16,081,7942.894534858332,5724.539733647,10736.485958375008,,,,,2,,,,2,,,,2,,,,2,,,,2,,,,2,
16,083,8887.621350252206,8089.752902282524,9685.489798221888,,,,,2,,,,2,,,,2,,,,2,,,,2,6956.355418756996,5493.1773435948035,8419.533493919189,,
16,085,5685.549407317666,3751.0475704821674,7620.051244153165,,,,,2,,,,2,,,,2,,,,2,,,,2,,,,2,
16,087,9187.461594954088,6598.451477023097,11776.471712885079,,,,,2,,,,2,,,,2,,,,2,,,,2,10832.106876566095,5597.107689487873,18921.51079534022,1,
17,000,6863.87656197685,6795.730300369632,6932.022823584069,,16719.01075750918,16499.061543840187,16938.95997117817,,3827.957814520101,2869.3037149499933,4786.611914090208,,2790.395059946901,2657.04448428426,2923.7456356095418,,7212.892080321733,4464.893881167812,11025.671737648268,1,3948.2892950689848,3572.3612691478183,4324.217320990151,,6127.634882235877,6014.558487750618,6240.711276721136,,
17,001,8557.497900435603,7685.877187187991,9429.118613683215,,16422.90647932779,11304.773154034294,23063.866668495517,,,,,2,,,,2,,,,2,,,,2,,,,2,
17,003,13312.663144175172,8315.785777990666,18309.54051035968,,23640.258862586423,14985.896233880223,35471.99555288663,1,,,,2,,,,2,,,,2,,,,2,,,,2,
17,005,8061.920137724763,6481.494810861466,9642.34546458806,,,,,2,,,,2,,,,2,,,,2,,,,2,,,,2,
17,007,8036.980952774662,6920.701083335789,9153.260822213535,,,,,2,,,,2,,,,2,,,,2,,,,2,4375.936867468708,3277.8769964960916,5723.833163928584,,
17,009,6563.262088074724,4247.397168275237,9688.669562935527,1,,,,2,,,,2,,,,2,,,,2,,,,2,,,,2,
17,011,9197.287791172002,7792.748017156517,10601.827565187488,,,,,2,,,,2,,,,2,,,,2,,,,2,4585.618774949204,2507.0004555111555,7693.889116623756,1,
17,013,10233.208242382285,6743.748712980945,14888.78072844951,,,,,2,,,,2,,,,2,,,,2,,,,2,,,,2,
17,015,8769.892914482423,6764.587030327371,10775.198798637475,,,,,2,,,,2,,,,2,,,,2,,,,2,,,,2,
17,017,9154.84435687919,6742.146753253797,11567.541960504583,,,,,2,,,,2,,,,2,,,,2,,,,2,,,,2,
17,019,5934.125030436208,5454.353038413244,6413.897022459173,,16390.74364420498,14706.673428817383,18074.813859592578,,,,,2,2016.5742261300038,1339.9989283149325,2914.511224552963,,,,,2,,,,2,6126.661025989614,4652.230580492775,7920.13010068864,,
17,021,8824.71953449494,7572.592436537414,10076.846632452465,,,,,2,,,,2,,,,2,,,,2,,,,2,,,,2,
17,023,9702.47864769514,7879.938936562772,11525.018358827507,,,,,2,,,,2,,,,2,,,,2,,,,2,,,,2,
17,025,8297.45757212176,6533.826006653112,10061.08913759041,,,,,2,,,,2,,,,2,,,,2,,,,2,,,,2,
17,027,5755.887968307071,4845.157244392763,6666.618692221379,,,,,2,,,,2,,,,2,,,,2,,,,2,,,,2,
17,029,9068.757347309378,8015.687273937756,10121.827420681,,14821.888150100373,8471.989738610324,24069.817762210947,1,,,,2,,,,2,,,,2,,,,2,,,,2,
17,031,5672.914244173426,5558.56213028848,5787.266358058371,,17848.2506802553,17562.142422055545,18134.358938455054,,6597.301198543794,4568.8228644246155,9219.067161011979,,3008.367975005761,2820.2746130718856,3196.461336939636,,,,,2,3308.967029028956,2767.52454632293,3850.409511734982,,6625.913412451663,6472.4109675809,6779.415857322426,,
17,033,7377.03297895931,5872.976315020793,8881.089642897827,,,,,2,,,,2,,,,2,,,,2,,,,2,,,,2,
17,035,7431.474597768945,5492.541259290389,9370.407936247502,,,,,2,,,,2,,,,2,,,,2,,,,2,,,,2,
17,037,7734.483216316555,6967.571744688016,8501.394687945094,,13702.787270086625,10759.635262378006,17202.594594459344,,,,,2,,,,2,,,,2,,,,2,5667.781340304958,4281.381114301031,7360.08550910872,,
17,039,9746.981460895186,7842.4297457161965,11651.533176074176,,,,,2,,,,2,,,,2,,,,2,,,,2,,,,2,
17,041,7296.443254849253,5806.461439110448,8786.425070588059,,,,,2,,,,2,,,,2,,,,2,,,,2,,,,2,
17,043,4733.403346976561,4527.740669870234,4939.066024082887,,9242.309648248327,8253.923418365182,10230.695878131472,,,,,2,2709.717880639612,2371.5345302296478,3047.901231049576,,,,,2,2914.244861891321,1727.1662003466786,4605.763288442195,1,4702.603998162636,4295.743379188433,5109.4646171368395,,
17,045,11472.7187601616,9497.72501311557,13447.71250720763,,,,,2,,,,2,,,,2,,,,2,,,,2,,,,2,
17,047,9610.507068552284,6619.2902163269755,12601.723920777593,,,,,2,,,,2,,,,2,,,,2,,,,2,,,,2,
17,049,6631.889041848477,5663.5097225838035,7600.268361113151,,,,,2,,,,2,,,,2,,,,2,,,,2,,,,2,
17,051,8334.203130223943,6806.563227825581,9861.843032622306,,,,,2,,,,2,,,,2,,,,2,,,,2,,,,2,
17,053,9174.27383114282,7219.374309492314,11129.173352793327,,,,,2,,,,2,,,,2,,,,2,,,,2,,,,2,
17,055,12529.685300544175,11121.571560760704,13937.799040327647,,,,,2,,,,2,,,,2,,,,2,,,,2,,,,2,
17,057,8703.638946572371,7491.632301714582,9915.64559143016,,,,,2,,,,2,,,,2,,,,2,,,,2,,,,2,
17,059,12882.064641546083,9090.462214191297,16673.667068900868,,,,,2,,,,2,,,,2,,,,2,,,,2,,,,2,
17,061,10350.874569206786,8149.183379430865,12552.565758982706,,,,,2,,,,2,,,,2,,,,2,,,,2,,,,2,
17,063,7999.718679273942,7035.8299170389355,8963.60744150895,,,,,2,,,,2,,,,2,,,,2,,,,2,5757.7968614832835,3794.4244126116037,8377.29213742867,,
17,065,8300.252505402794,5969.592471940097,10630.91253886549,,,,,2,,,,2,,,,2,,,,2,,,,2,,,,2,
17,067,8031.5293758906255,6420.160860756697,9642.897891024553,,,,,2,,,,2,,,,2,,,,2,,,,2,,,,2,
17,069,13529.486614081827,8512.045304922642,18546.92792324101,,,,,2,,,,2,,,,2,,,,2,,,,2,,,,2,
17,071,8426.574828170153,5314.688577797548,11538.461078542758,,,,,2,,,,2,,,,2,,,,2,,,,2,,,,2,
17,073,7739.832060482151,6762.289177879118,8717.374943085184,,,,,2,,,,2,,,,2,,,,2,,,,2,5905.057910133356,3375.250812441918,9589.4440932783309,1,
17,075,10378.634118855018,8791.91586805478,11965.352369655255,,,,,2,,,,2,,,,2,,,,2,,,,2,,,,2,
17,077,10159.843298652035,8978.17950952687,11341.5070877772,,19420.704585487263,15590.05116176829,23251.358009206237,,,,,2,,,,2,,,,2,,,,2,,,,2,
17,079,6706.101252691445,4758.109574927618,8654.09293045527,,,,,2,,,,2,,,,2,,,,2,,,,2,,,,2,
17,081,10144.507141925831,8822.283783997098,11466.730499854564,,13428.311675513032,9454.770659327032,18509.15878833755,,,,,2,,,,2,,,,2,,,,2,,,,2,
17,083,10027.698834340663,8438.157733174732,11617.239935506594,,,,,2,,,,2,,,,2,,,,2,,,,2,,,,2,
17,085,6108.1192541529945,4769.705699368127,7446.532808937862,,,,,2,,,,2,,,,2,,,,2,,,,2,,,,2,
17,087,10451.900467351328,7884.648448114687,13019.15248658797,,,,,2,,,,2,,,,2,,,,2,,,,2,,,,2,
17,089,5583.247946655981,5257.32887553862,5909.167017773341,,13393.04704571998,11812.967450442764,14973.126640997198,,,,,2,2923.7484189144893,2262.0822027392196,3585.414635089759,,,,,2,4466.451378155223,2799.101299349357,6762.261062537912,1,6024.668811747923,5613.100578913731,6436.237044582116,,
17,091,8906.139479336825,8142.862861197245,9669.416097476405,,20791.78035192177,18195.227520247354,23388.333183596187,,,,,2,,,,2,,,,2,,,,2,8153.80214911716,6461.076062812357,9846.528235421963,,
17,093,4601.545438134887,4113.631738742459,5089.459137527316,,7833.165038172425,6000.897535112645,9665.432541232205,,,,,2,,,,2,,,,2,,,,2,3625.1564620936724,2914.6766146469618,4335.636309540383,,
17,095,9840.268108750313,8675.258481748973,11005.277735751653,,14509.059981235738,10802.948156121927,19076.734358230948,,,,,2,,,,2,,,,2,,,,2,6212.390001304984,3618.9461094968856,9946.638195775882,1,
17,097,5266.825266449682,5001.565673531515,5532.084859367849,,13409.757633011039,12245.411789442567,14574.10347657951,,,,,2,1945.3980222702783,1515.9883022237918,2374.8077423167647,,,,,2,4406.640647567704,2904.00395376749,6411.430784626978,,5682.016076012283,5276.907476040622,6087.124675983943,,
17,099,9358.978865895024,8602.537128359334,10115.420603430714,,11552.310579045608,7056.451422278994,17841.606740731317,1,,,,2,,,,2,,,,2,,,,2,6105.482087968102,4573.425050404404,7986.120896003457,,
17,101,10797.60802652686,8607.313356542225,12987.902696511494,,,,,2,,,,2,,,,2,,,,2,,,,2,,,,2,
17,103,7891.894407312129,6733.934115878684,9049.854698745574,,,,,2,,,,2,,,,2,,,,2,,,,2,,,,2,
17,105,10046.997542235229,8748.181618026725,11345.813466443733,,,,,2,,,,2,,,,2,,,,2,,,,2,,,,2,
17,107,7935.31578294296,6751.643704248594,9118.987861637326,,,,,2,,,,2,,,,2,,,,2,,,,2,,,,2,
17,109,7393.333700384402,6149.2207867840725,8637.446613984732,,23650.203964780016,14238.967723135836,36932.72309353268,1,,,,2,,,,2,,,,2,,,,2,,,,2,
17,111,6064.026576179116,5695.7311045327415,6432.322047825491,,8487.305315801364,5877.705658299337,11860.15847505304,,,,,2,2941.084928026874,1770.7252513991364,4592.868433741197,1,,,,2,,,,2,4203.039426113926,3527.190461513896,4878.888390713956,,
17,113,6415.930008620944,5921.79940532042,6910.060611921468,,13417.413393330538,11365.33820601259,15469.488580648487,,,,,2,,,,2,,,,2,,,,2,5359.514308964953,3753.737932325945,7419.826911723956,,
17,115,9317.83517167213,8530.116483632519,10105.553859711741,,18691.944907191628,16445.741292469982,20938.148521913274,,,,,2,,,,2,,,,2,,,,2,,,,2,
17,117,9387.242828776372,8310.012335335998,10464.473322216747,,,,,2,,,,2,,,,2,,,,2,,,,2,,,,2,
17,119,8673.42837485536,8240.660353104078,9106.196396606643,,16708.460641901907,14924.004838663344,18492.916445140472,,,,,2,,,,2,,,,2,,,,2,5144.089574709915,3640.2639437351363,7060.664846200188,,
17,121,12380.333799733877,10989.110987059481,13771.556612408272,,20634.490386580026,13479.134197972699,30234.309335006328,,,,,2,,,,2,,,,2,,,,2,,,,2,
17,123,8813.299942931373,6655.243662796118,10971.356223066628,,,,,2,,,,2,,,,2,,,,2,,,,2,,,,2,
17,125,10794.20779566156,8493.28092921232,13095.134662110799,,,,,2,,,,2,,,,2,,,,2,,,,2,,,,2,
17,127,10727.342274009106,8661.205033140373,12793.47951487784,,17933.624044927543,8952.400508766521,32088.207194121987,1,,,,2,,,,2,,,,2,,,,2,,,,2,
17,129,6541.416069777569,4915.7729188241,8167.059220731037,,,,,2,,,,2,,,,2,,,,2,,,,2,,,,2,
17,131,7297.9183861855945,5622.254204049195,8973.582568321994,,,,,2,,,,2,,,,2,,,,2,,,,2,,,,2,
17,133,5645.232586109072,4647.471891720737,6642.993280497407,,,,,2,,,,2,,,,2,,,,2,,,,2,,,,2,
17,135,11376.043936402293,9725.331860986174,13026.756011818412,,,,,2,,,,2,,,,2,,,,2,,,,2,,,,2,
17,137,8401.36052308598,7182.703697687841,9620.017348484118,,11382.515537306526,6952.736199633495,17579.37206996946,1,,,,2,,,,2,,,,2,,,,2,,,,2,
17,139,8537.792529192651,6759.826707141286,10315.758351244018,,,,,2,,,,2,,,,2,,,,2,,,,2,,,,2,
17,141,7123.667678540566,6222.852866786749,8024.482490294384,,,,,2,,,,2,,,,2,,,,2,,,,2,7040.930139936486,4640.0173283614895,10244.183690474874,,
17,143,8519.793728254508,7928.6694948666645,9110.917961642352,,19802.546244046818,18049.833608253753,21555.258879839883,,,,,2,,,,2,,,,2,,,,2,5220.069663786356,3694.03197687098,7164.953454740493,,
17,145,10268.645135386036,8526.825624893194,12010.464645878877,,,,,2,,,,2,,,,2,,,,2,,,,2,,,,2,
17,147,6325.029111478943,4692.881278761166,7957.176944196721,,,,,2,,,,2,,,,2,,,,2,,,,2,,,,2,
17,149,9420.443012023656,7614.690714063323,11226.195309983988,,,,,2,,,,2,,,,2,,,,2,,,,2,,,,2,
17,151,13826.259179354889,8054.305485571774,22137.180316943974,1,,,,2,,,,2,,,,2,,,,2,,,,2,,,,2,
17,153,12350.856760353774,7984.27069227154,16717.442828436007,,13866.82461477181,7165.1906286142175,24222.551959224405,1,,,,2,,,,2,,,,2,,,,2,,,,2,
17,155,7603.010967470633,4819.65675950735,11408.249494826387,1,,,,2,,,,2,,,,2,,,,2,,,,2,,,,2,
17,157,9483.877426270687,8106.237917531555,10861.516935009819,,11441.070905801249,6780.703715968873,18081.82457400129,1,,,,2,,,,2,,,,2,,,,2,,,,2,
17,159,10786.600036526252,8843.245619314646,12729.954453737857,,,,,2,,,,2,,,,2,,,,2,,,,2,,,,2,
17,161,7782.403214498519,7154.055237170984,8410.751191826055,,15718.939144923725,13555.264504813764,17882.613785033685,,,,,2,5230.812422316257,2989.8612590838256,8494.511662645955,1,,,,2,,,,2,5775.180362524166,4571.626911273063,6978.7338137752695,,
17,163,8552.11686687086,8004.404504110263,9099.829229631458,,18820.81867684782,17695.400069046475,19946.237284649163,,,,,2,3018.5496199321497,1689.4593080197808,4978.638551437452,1,,,,2,,,,2,4207.6884846036555,3006.0343425099095,5729.677465057441,,
17,165,11687.945843734145,9999.675628087327,13376.216059380964,,30451.696151467284,16648.22565274442,51092.771793944645,1,,,,2,,,,2,,,,2,,,,2,,,,2,
17,167,7692.2825907010365,7177.724922181498,8206.840259220575,,16842.247332064147,15072.347218368284,18612.14744576001,,,,,2,,,,2,,,,2,,,,2,7394.5218238308735,4830.347157886551,10834.687749379022,,
17,169,11243.951729168366,7571.470242453399,14916.433215883333,,,,,2,,,,2,,,,2,,,,2,,,,2,,,,2,
17,171,10065.190400784537,6790.941696796496,14368.685148916984,,,,,2,,,,2,,,,2,,,,2,,,,2,,,,2,
17,173,7890.077132108848,6441.742390892694,9338.411873325002,,,,,2,,,,2,,,,2,,,,2,,,,2,,,,2,
17,175,9987.585470484302,6848.828906963456,13126.342034005149,,,,,2,,,,2,,,,2,,,,2,,,,2,,,,2,
