statecode,countycode,v080_rawvalue,v080_numerator,v080_denominator,v080_flag_CT
12,061,6.596189522659677e-4,112,169795,NA
12,063,0.0023651844843897824,115,48622,NA
12,065,3.2362459546925567e-4,5,15450,NA
12,067,9.903441445902451e-4,8,8078,NA
12,069,0.0019224335747369612,816,424462,NA
12,071,0.0011478923952727921,958,834573,NA
12,073,7.813736683809735e-4,232,296913,NA
12,075,0.001589859275969492,74,46545,NA
12,077,0.0012976901116013497,10,7706,NA
12,079,4.859873643285275e-4,9,18519,NA
12,081,0.0010564617599383352,466,441095,NA
12,083,0.0010659602545620415,437,409959,NA
12,085,0.001977773015338456,323,163315,NA
12,086,5.214251393909709e-4,1401,2686867,NA
12,087,0.0017242662564815046,139,80614,NA
12,089,9.162471305701422e-4,93,101501,NA
12,091,0.0023665226307309213,517,218464,NA
12,093,0.0015207473386921572,63,41427,NA
12,095,0.002169338922507299,3192,1471416,NA
12,097,0.0025629077353215286,1122,437784,NA
12,099,0.0012113696626876629,1858,1533801,NA
12,101,0.001123229846634102,711,632996,NA
12,103,0.0013602386033219772,1308,961596,NA
12,105,0.0014468490706683124,1184,818330,NA
12,107,0.0013823974721874795,105,75955,NA
12,109,0.0010371434819280872,332,320110,NA
12,111,0.0012339862842826016,461,373586,NA
12,113,0.0019344168692964235,393,203162,NA
12,115,7.377194235554239e-4,346,469013,NA
12,117,0.001362873267240863,660,484271,NA
12,119,8.181308349552997e-4,124,151565,NA
12,121,0.001148926945588554,53,46130,NA
12,123,5.560189046427579e-4,12,21582,NA
12,125,4.506824620139068e-4,7,15532,NA
12,127,0.001018028074537949,601,590357,NA
12,129,0.0011248593925759281,41,36449,NA
12,131,0.001922319753572504,166,86354,NA
12,133,0.003593469260214046,92,25602,NA
13,000,0.001391575311669621,15348,11029227,NA
13,001,0.002546459337920572,47,18457,NA
13,003,0.014470034969251176,120,8293,NA
13,005,0.0022473930240920533,25,11124,NA
13,007,7.291286912139992e-4,2,2743,NA
13,009,8.756567425569177e-4,38,43396,NA
13,011,0.0013643943605033098,27,19789,NA
13,013,0.0015195275454780585,141,92792,NA
13,015,0.0015994297685173113,184,115041,NA
13,017,4.0868752919196637e-4,7,17128,NA
13,019,0.0011847065158858373,22,18570,NA
13,021,0.0014248108771212431,223,156512,NA
13,023,4.813477737665463e-4,6,12465,NA
13,025,2.717243628063692e-4,5,18401,NA
