statecode,countycode,v131_numerator,v131_denominator,v131_rawvalue,v131_rawalternatevalue,v131_cilow,v131_cihigh,v131_sourceflag,v131_flag_CT
13,091,25,19776,0.0012641585760517799,791.04,,,,
13,093,8,10981,7.285310991712959e-4,1372.625,,,,
13,095,192,82645,0.0023231895456470447,430.4427083333333,,,,
13,097,128,149160,8.581389112362564e-4,1165.3125,,,,
13,099,9,10563,8.520306731042318e-4,1173.6666666666667,,,,
13,101,0,3709,0,,,,,
13,103,41,71541,5.730979438364015e-4,1744.9024390243903,,,,
13,105,6,20013,2.9980512666766604e-4,3335.5,,,,
13,107,28,23119,0.0012111250486612742,825.6785714285714,,,,
13,109,7,10754,6.50920587688302e-4,1536.2857142857142,,,,
13,111,31,25955,0.0011943748795993066,837.258064516129,,,,
13,113,257,123351,0.002083485338586635,479.9649805447471,,,,
13,115,308,100113,0.0030765235284128936,325.0422077922078,,,,
13,117,218,272887,7.988654644596481e-4,1251.7752293577983,,,,
13,119,24,24782,9.684448389960455e-4,1032.5833333333333,,,,
13,121,2585,1079105,0.0023955036812914406,417.4487427466151,,,,
13,123,19,32860,5.782105903834449e-4,1729.4736842105262,,,,
13,125,2,2954,6.770480704129993e-4,1477,,,,
13,127,127,86172,0.00147379659286079,678.5196850393701,,,,
13,129,72,59757,0.0012048797630403133,829.9583333333334,,,,
13,131,20,26066,7.672830507174097e-4,1303.3,,,,
13,133,21,20722,0.0010134156934658817,986.7619047619048,,,,
13,135,1036,983526,0.0010533529362721473,949.3494208494209,,,,
13,137,42,48757,8.614147712123387e-4,1160.8809523809523,,,,
13,139,411,217267,0.0018916816635752324,528.6301703163017,,,,
13,141,4,8676,4.610419548178884e-4,2169,,,,
13,143,23,32038,7.178974967226419e-4,1392.9565217391305,,,,
13,145,5,36654,1.3641076008075517e-4,7330.8,,,,
13,147,14,27556,5.080563216722311e-4,1968.2857142857142,,,,
13,149,5,12034,4.1548944656805717e-4,2406.8,,,,
13,151,320,254613,0.0012568093538036158,795.665625,,,,
13,153,225,171974,0.001308337306802191,764.3288888888889,,,,
13,155,6,9120,6.578947368421052e-4,1520,,,,
13,157,86,88615,9.704903233086949e-4,1030.406976744186,,,,
13,159,4,16455,2.4308720753570342e-4,4113.75,,,,
13,161,13,14906,8.721320273715283e-4,1146.6153846153845,,,,
13,163,11,15183,7.244945004281104e-4,1380.2727272727273,,,,
13,165,6,8627,6.954909006607164e-4,1437.8333333333333,,,,
13,167,7,9282,7.541478129713424e-4,1326,,,,
13,169,22,28969,7.594324968069315e-4,1316.7727272727273,,,,
13,171,8,20401,3.921376403117494e-4,2550.125,,,,
13,173,1,10452,9.567546880979717e-5,10452,,,,
13,175,84,49941,0.0016819847419955547,594.5357142857143,,,,
13,177,26,33872,7.675956542276806e-4,1302.7692307692307,,,,
13,179,211,69210,0.003048692385493426,328.0094786729858,,,,
13,181,2,7879,2.5383931971062316e-4,3939.5,,,,
13,183,4,19594,2.0414412575278147e-4,4898.5,,,,
13,185,211,120712,0.0017479620915899,572.0947867298578,,,,
13,187,36,35258,0.001021044869249532,979.3888888888889,,,,
13,189,18,21799,8.257259507316849e-4,1211.0555555555557,,,,
13,191,4,11501,3.4779584383966614e-4,2875.25,,,,
13,193,11,11817,9.308623170009309e-4,1074.2727272727273,,,,
13,195,8,32191,2.485166661489236e-4,4023.875,,,,
13,197,5,7440,6.720430107526882e-4,1488,,,,
13,199,8,20931,3.822082079212651e-4,2616.375,,,,
13,201,22,5747,0.003828084217852793,261.22727272727275,,,,
13,205,15,21114,7.104290991759022e-4,1407.6,,,,
13,207,9,30625,2.938775510204082e-4,3402.777777777778,,,,
13,209,2,8761,2.282844424152494e-4,4380.5,,,,
13,211,8,21460,3.727865796831314e-4,2682.5,,,,
13,213,28,41035,6.823443401973925e-4,1465.5357142857142,,,,
13,215,519,201877,0.0025708723628744237,388.9730250481696,,,,
13,217,77,120135,6.409456028634453e-4,1560.1948051948052,,,,
13,219,91,44182,0.0020596623059164366,485.5164835164835,,,,
13,221,8,15754,5.07807540941983e-4,1969.25,,,,
13,223,71,183164,3.876307571356817e-4,2579.774647887324,,,,
13,225,25,28805,8.679048776254123e-4,1152.2,,,,
13,227,40,35969,0.0011120687258472574,899.225,,,,
13,229,6,20425,2.937576499388005e-4,3404.1666666666665,,,,
13,231,6,20461,2.932407995699135e-4,3410.1666666666665,,,,
13,233,22,44223,4.974786875607715e-4,2010.1363636363637,,,,
13,235,11,10095,0.0010896483407627539,917.7272727272727,,,,
13,237,22,23129,9.511868217389424e-4,1051.3181818181818,,,,
13,239,3,2280,0.0013157894736842105,760,,,,
13,241,22,17442,0.0012613232427473914,792.8181818181819,,,,
13,243,7,6078,0.0011516946363935505,868.2857142857143,,,,
13,245,633,205414,0.003081581586454672,324.5086887835703,,,,
13,247,103,95987,0.001073061977142738,931.9126213592233,,,,
13,249,6,4526,0.0013256738842244808,754.3333333333334,,,,
13,251,7,14174,4.938620008466206e-4,2024.857142857143,,,,
13,253,5,9092,5.499340079190497e-4,1818.4,,,,
13,255,98,69946,0.0014010808337860635,713.734693877551,,,,
13,257,41,27228,0.0015058028500073454,664.0975609756098,,,,
13,259,13,4674,0.0027813436029097134,359.53846153846155,,,,
13,261,58,28890,0.002007615091727241,498.1034482758621,,,,
13,263,0,5718,,,,,,
13,265,0,1609,0,,,,,
13,267,18,24296,7.408626934474811e-4,1349.7777777777778,,,,
13,269,3,7758,3.866976024748647e-4,2586,,,,
13,271,10,10920,9.157509157509158e-4,1092,,,,
13,273,6,8718,6.882312456985547e-4,1453,,,,
13,275,130,45649,0.0028478170387084053,351.1461538461538,,,,
13,277,174,41554,0.004187322520094335,238.816091954023,,,,
13,279,78,27040,0.0028846153846153848,346.6666666666667,,,,
13,281,8,13035,6.137322593018795e-4,1629.375,,,,
13,283,1,6341,1.5770383220312253e-4,6341,,,,
13,285,97,70742,0.0013711797800458002,729.2989690721649,,,,
13,287,11,8909,0.0012347064765967,809.9090909090909,,,,
13,289,2,7691,2.600442075152776e-4,3845.5,,,,
13,291,47,27124,0.0017327827754018582,577.1063829787234,,,,
13,293,39,28263,0.0013798959770724977,724.6923076923077,,,,
13,295,25,69489,3.5976917209918117e-4,2779.56,,,,
13,297,117,106702,0.0010965117804727185,911.982905982906,,,,
13,299,103,36243,0.002841928096460006,351.873786407767,,,,
13,301,2,5106,3.916960438699569e-4,2553,,,,
13,303,15,19820,7.568113017154389e-4,1321.3333333333333,,,,
13,305,32,31373,0.0010199853377107703,980.40625,,,,
13,307,1,2337,4.278990158322636e-4,2337,,,,
13,309,3,7081,4.2366897330885467e-4,2360.3333333333335,,,,
13,311,20,29026,6.890374147316199e-4,1451.3,,,,
13,313,191,103687,0.0018420824211328325,542.8638743455498,,,,
13,315,6,8779,6.834491399931655e-4,1463.1666666666667,,,,
13,317,2,9518,2.101281781886951e-4,4759,,,,
13,319,5,8725,5.730659025787965e-4,1745,,,,
13,321,15,20273,7.399003600848419e-4,1351.5333333333333,,,,
15,000,1314,1435138,9.15591392604753e-4,1092.1902587519025,,,,
15,001,166,207615,7.995568720949835e-4,1250.6927710843374,,,,
15,003,976,989408,9.864484621106763e-4,1013.7377049180328,,,,
15,005,0,81,0,,,,,
15,007,45,73851,6.09335012389812e-4,1641.1333333333334,,,,
15,009,125,164183,7.613455717096167e-4,1313.464,,,,
16,000,2856,1964726,0.001453637810055957,687.9292717086835,,,,
16,001,1147,524673,0.002186123547428589,457.4306887532694,,,,
16,003,3,4903,6.118702834998981e-4,1634.3333333333333,,,,
16,005,166,90400,0.001836283185840708,544.5783132530121,,,,
16,007,8,6766,0.0011823825007389892,845.75,,,,
16,009,8,10369,7.715305236763429e-4,1296.125,,,,
16,011,45,50395,8.929457287429308e-4,1119.888888888889,,,,
16,013,17,25041,6.788866259334691e-4,1473,,,,
16,015,5,8517,5.870611717740989e-4,1703.4,,,,
16,017,34,52547,6.470397929472663e-4,1545.5,,,,
16,019,249,131366,0.0018954676248039827,527.574297188755,,,,
16,021,12,13557,8.851515822084533e-4,1129.75,,,,
16,023,3,2758,0.0010877447425670776,919.3333333333334,,,,
16,025,1,1232,8.116883116883117e-4,1232,,,,
16,027,237,257674,9.197668371663419e-4,1087.2320675105486,,,,
16,029,4,7219,5.540933647319574e-4,1804.75,,,,
16,031,30,25696,0.0011674968866749688,856.5333333333333,,,,
16,033,0,801,0,,,,,
16,035,7,9214,7.59713479487736e-4,1316.2857142857142,,,,
16,037,10,4523,0.002210921954455008,452.3,,,,
16,039,31,29724,0.0010429282734490646,958.8387096774194,,,,
16,041,6,15494,3.8724667613269654e-4,2582.3333333333335,,,,
16,043,8,14196,5.635390250774866e-4,1774.5,,,,
16,045,12,21071,5.695031085378008e-4,1755.9166666666667,,,,
16,047,15,16061,9.339393562044705e-4,1070.7333333333333,,,,
16,049,15,17890,8.384572386808273e-4,1192.6666666666667,,,,
16,051,15,34198,4.386221416457103e-4,2279.866666666667,,,,
16,053,8,25479,3.139840653086856e-4,3184.875,,,,
16,055,314,185010,0.0016972055564564077,589.203821656051,,,,
16,057,30,41301,7.263746640517179e-4,1376.7,,,,
16,059,7,8441,8.292856296647316e-4,1205.857142857143,,,,
16,061,3,3739,8.023535704733886e-4,1246.3333333333333,,,,
16,063,3,5450,5.504587155963303e-4,1816.6666666666667,,,,
16,065,48,54547,8.799750673730911e-4,1136.3958333333333,,,,
16,067,11,22480,4.893238434163701e-4,2043.6363636363637,,,,
16,069,91,42987,0.0021169190685556096,472.38461538461536,,,,
16,071,8,4953,0.0016151827175449223,619.125,,,,
16,073,5,12722,3.9301996541424305e-4,2544.4,,,,
16,075,45,27279,0.001649620587264929,606.2,,,,
16,077,6,8253,7.270083605961468e-4,1375.5,,,,
16,079,4,14026,2.8518465706544986e-4,3506.5,,,,
16,081,12,12549,9.562514941429596e-4,1045.75,,,,
16,083,150,95156,0.001576358821303964,634.3733333333333,,,,
16,085,12,12644,9.490667510281556e-4,1053.6666666666667,,,,
16,087,9,11425,7.87746170678337e-4,1269.4444444444443,,,,
17,000,15179,12549689,0.0012095120444817397,826.7796956321233,,,,
17,001,107,64441,0.0016604335748979686,602.2523364485982,,,,
17,003,2,4695,4.259850905218317e-4,2347.5,,,,
17,005,14,16450,8.51063829787234e-4,1175,,,,
17,007,13,53202,2.443517161008985e-4,4092.4615384615386,,,,
17,009,5,6294,7.944073721004131e-4,1258.8,,,,
17,011,31,32729,9.47172232576614e-4,1055.774193548387,,,,
17,013,2,4317,4.63284688441047e-4,2158.5,,,,
17,015,5,15526,3.22040448280304e-4,3105.2,,,,
17,017,10,12596,7.939028262940616e-4,1259.6,,,,
17,019,401,205644,0.0019499717959191613,512.8279301745636,,,,
17,021,22,33228,6.620922113879861e-4,1510.3636363636363,,,,
17,023,6,15088,3.9766702014846237e-4,2514.6666666666665,,,,
17,025,17,12999,0.0013077929071467036,764.6470588235294,,,,
17,027,35,36785,9.514747859181732e-4,1051,,,,
17,029,104,46060,0.0022579244463742944,442.88461538461536,,,,
17,031,6353,5087072,0.0012488519918727316,800.7354005981426,,,,
17,033,15,18300,8.19672131147541e-4,1220,,,,
17,035,3,10261,2.9236916479875256e-4,3420.3333333333335,,,,
17,037,86,100288,8.575303126994256e-4,1166.139534883721,,,,
17,039,7,15365,4.5558086560364467e-4,2195,,,,
17,041,16,19629,8.151204849966886e-4,1226.8125,,,,
17,043,1313,921213,0.0014252946929754573,701.6092916984006,,,,
17,045,36,16334,0.002203991673809232,453.72222222222223,,,,
17,047,7,5968,0.0011729222520107238,852.5714285714286,,,,
17,049,69,34331,0.002009845329294224,497.5507246376812,,,,
17,051,15,21164,7.087507087507088e-4,1410.9333333333334,,,,
17,053,21,13250,0.0015849056603773584,630.952380952381,,,,
17,055,34,37138,9.155043351822931e-4,1092.2941176470588,,,,
17,057,28,32541,8.604529670262131e-4,1162.1785714285713,,,,
17,059,2,4670,4.2826552462526765e-4,2335,,,,
17,061,12,11543,0.0010395910941696266,961.9166666666666,,,,
17,063,45,53578,8.398969726380231e-4,1190.6222222222223,,,,
17,065,13,7911,0.0016432815067627354,608.5384615384615,,,,
17,067,12,17186,6.982427557314093e-4,1432.1666666666667,,,,
17,069,4,3569,0.0011207621182404036,892.25,,,,
17,071,1,6088,1.64257555847569e-4,6088,,,,
17,073,28,48448,5.779392338177015e-4,1730.2857142857142,,,,
17,075,23,26136,8.800122436486073e-4,1136.3478260869565,,,,
17,077,143,52141,0.002742563433766134,364.6223776223776,,,,
17,079,8,9144,8.748906386701663e-4,1143,,,,
17,081,67,36320,0.0018447136563876651,542.0895522388059,,,,
17,083,18,21091,8.534445972215637e-4,1171.7222222222222,,,,
17,085,8,21756,3.6771465342893915e-4,2719.5,,,,
17,087,6,13326,4.5024763619990995e-4,2221,,,,
17,089,508,514982,9.864422445833058e-4,1013.7440944881889,,,,
17,091,126,105940,0.0011893524636586747,840.7936507936508,,,,
17,093,55,139976,3.929245013430874e-4,2545.018181818182,,,,
17,095,58,48411,0.0011980748177067195,834.6724137931035,,,,
17,097,750,708760,0.0010581861278853208,945.0133333333333,,,,
17,099,79,108309,7.293946024799417e-4,1371,,,,
17,101,8,14813,5.400661581043678e-4,1851.625,,,,
17,103,32,33654,9.508527961015035e-4,1051.6875,,,,
17,105,39,35320,0.0011041902604756512,905.6410256410256,,,,
17,107,22,27590,7.973903588256615e-4,1254.090909090909,,,,
17,109,26,26839,9.687395208465294e-4,1032.2692307692307,,,,
17,111,269,312800,8.599744245524297e-4,1162.825278810409,,,,
17,113,189,170441,0.0011088881196425742,901.8042328042328,,,,
17,115,163,100591,0.0016204232983070056,617.1226993865031,,,,
17,117,30,44018,6.815393702576219e-4,1467.2666666666667,,,,
17,119,268,262752,0.001019973206673974,980.4179104477612,,,,
17,121,41,36673,0.0011179887110408203,894.4634146341464,,,,
17,123,3,11683,2.567833604382436e-4,3894.3333333333335,,,,
17,125,9,12523,7.186776331549948e-4,1391.4444444444443,,,,
17,127,10,13661,7.320108337603397e-4,1366.1,,,,
17,129,1,11954,8.365400702693659e-5,11954,,,,
17,131,6,15487,3.874217085297346e-4,2581.1666666666665,,,,
17,133,30,34957,8.581972137197128e-4,1165.2333333333333,,,,
17,135,37,27663,0.0013375266601597803,747.6486486486486,,,,
17,137,41,32140,0.0012756689483509646,783.9024390243902,,,,
17,139,4,14342,2.789011295495747e-4,3585.5,,,,
17,141,22,51265,4.291426899444065e-4,2330.2272727272725,,,,
17,143,460,177513,0.0025913595060643446,385.8978260869565,,,,
17,145,20,20503,9.754670048285616e-4,1025.15,,,,
17,147,17,16714,0.001017111403613737,983.1764705882352,,,,
17,149,11,14342,7.669781062613303e-4,1303.8181818181818,,,,
17,151,1,3707,2.697599136768276e-4,3707,,,,
17,153,1,4911,2.0362451639177357e-4,4911,,,,
17,155,2,5561,3.596475454055026e-4,2780.5,,,,
17,157,33,29815,0.0011068254234445748,903.4848484848485,,,,
17,159,15,15488,9.684917355371901e-4,1032.5333333333333,,,,
17,161,166,141236,0.0011753377325894247,850.8192771084338,,,,
17,163,305,251018,0.001215052307005872,823.0098360655737,,,,
17,165,39,22873,0.0017050671096926508,586.4871794871794,,,,
17,167,478,193491,0.00247039914001168,404.7928870292887,,,,
17,169,4,6733,5.940888162780336e-4,1683.25,,,,
17,171,1,4710,2.1231422505307856e-4,4710,,,,
17,173,14,20568,6.806690003889537e-4,1469.142857142857,,,,
17,175,2,5218,3.832886163280951e-4,2609,,,,
17,177,30,43105,6.959749449019835e-4,1436.8333333333333,,,,
17,179,98,129541,7.565172416455022e-4,1321.8469387755101,,,,
17,181,26,16667,0.0015599688006239876,641.0384615384615,,,,
17,183,121,71652,0.001688717691062357,592.1652892561983,,,,
17,185,17,10942,0.001553646499725827,643.6470588235294,,,,
17,187,11,16185,6.796416434970651e-4,1471.3636363636363,,,,
17,189,13,13536,9.604018912529551e-4,1041.2307692307693,,,,
17,191,16,15761,0.001015164012435759,985.0625,,,,
17,193,13,13401,9.700768599358257e-4,1030.8461538461538,,,,
17,195,79,54498,0.0014495944805313957,689.8481012658228,,,,
17,197,561,700728,8.00595951638867e-4,1249.0695187165775,,,,
17,199,155,66706,0.0023236290588552755,430.36129032258066,,,,
17,201,443,280922,0.0015769501854607328,634.1354401805869,,,,
17,203,30,38285,7.835967088938227e-4,1276.1666666666667,,,,
18,000,9442,6862199,0.0013759437754574007,726.7738826519806,,,,
18,001,24,36288,6.613756613756613e-4,1512,,,,
18,003,930,394545,0.002357145572748356,424.241935483871,,,,
18,005,120,84003,0.0014285204099853577,700.025,,,,
18,007,0,8729,,,,,,
18,009,8,11893,6.726645926175061e-4,1486.625,,,,
18,011,74,76120,9.721492380451918e-4,1028.6486486486488,,,,
18,013,5,15653,3.194275857663068e-4,3130.6,,,,
18,015,13,20525,6.33373934226553e-4,1578.8461538461538,,,,
18,017,46,37666,0.0012212605532841289,818.8260869565217,,,,
18,019,163,125467,0.0012991463890903584,769.7361963190184,,,,
18,021,19,26460,7.180650037792895e-4,1392.6315789473683,,,,
18,023,13,32730,3.9718912312862816e-4,2517.6923076923076,,,,
18,025,5,10438,4.7901896915117836e-4,2087.6,,,,
18,027,47,33656,0.0013964820537199906,716.0851063829788,,,,
18,029,48,51215,9.372254222395782e-4,1066.9791666666667,,,,
18,031,28,26399,0.0010606462365998711,942.8214285714286,,,,
18,033,39,44198,8.823928684555863e-4,1133.2820512820513,,,,
18,035,173,112321,0.0015402284523820123,649.2543352601156,,,,
18,037,49,43546,0.0011252468653837322,888.6938775510204,,,,
18,039,229,206409,0.0011094477469490186,901.349344978166,,,,
18,041,20,23362,8.560910880917729e-4,1168.1,,,,
18,043,152,80809,0.001880978603868381,531.6381578947369,,,,
18,045,6,16731,3.5861574323112785e-4,2788.5,,,,
18,047,11,23096,4.762729476965708e-4,2099.6363636363635,,,,
18,049,15,20358,7.368110816386678e-4,1357.2,,,,
18,051,30,32904,9.117432530999271e-4,1096.8,,,,
18,053,67,66200,0.0010120845921450152,988.0597014925373,,,,
18,055,22,31196,7.052186177715092e-4,1418,,,,
18,057,460,371645,0.0012377403167000767,807.9239130434783,,,,
18,059,54,86166,6.266973052015876e-4,1595.6666666666667,,,,
18,061,25,40006,6.249062640603909e-4,1600.24,,,,
18,063,196,186387,0.0010515754854147554,950.954081632653,,,,
18,065,53,48929,0.0010832021909297144,923.188679245283,,,,
18,067,123,83831,0.0014672376567141034,681.5528455284552,,,,
18,069,28,36781,7.612626084119519e-4,1313.607142857143,,,,
18,071,73,46460,0.0015712440809298321,636.4383561643835,,,,
18,073,29,33535,8.647681526763084e-4,1156.3793103448277,,,,
18,075,15,20032,7.488019169329073e-4,1335.4666666666667,,,,
18,077,43,33056,0.0013008228460793805,768.7441860465116,,,,
18,079,19,27622,6.878575048874086e-4,1453.7894736842106,,,,
18,081,239,167819,0.001424153403369106,702.1715481171548,,,,
18,083,59,36070,0.001635708344884946,611.3559322033898,,,,
18,085,58,80364,7.21716191329451e-4,1385.5862068965516,,,,
18,087,26,40907,6.355880411665486e-4,1573.3461538461538,,,,
18,089,646,500598,0.001290456613889788,774.9195046439628,,,,
18,091,134,111706,0.0011995774622670225,833.6268656716418,,,,
18,093,40,45084,8.872327211427557e-4,1127.1,,,,
18,095,139,132504,0.001049024935096299,953.2661870503597,,,,
18,097,2128,968460,0.0021973029345558927,455.1033834586466,,,,
18,099,40,46352,8.629616845012082e-4,1158.8,,,,
18,101,3,9897,3.031221582297666e-4,3299,,,,
18,103,21,35402,5.931868256030733e-4,1685.8095238095239,,,,
18,105,201,139342,0.0014424940075497697,693.2437810945273,,,,
18,107,34,38573,8.814455707360071e-4,1134.5,,,,
18,109,60,73227,8.193699045434061e-4,1220.45,,,,
18,111,6,13960,4.297994269340974e-4,2326.6666666666665,,,,
18,113,27,47430,5.692599620493358e-4,1756.6666666666667,,,,
18,115,2,6004,3.3311125916055963e-4,3002,,,,
18,117,15,19638,7.638252367858234e-4,1309.2,,,,
18,119,15,21532,6.966375626973806e-4,1435.4666666666667,,,,
18,121,8,16484,4.85319097306479e-4,2060.5,,,,
18,123,22,19209,0.001145296475610391,873.1363636363636,,,,
18,125,6,12106,4.956220056170494e-4,2017.6666666666667,,,,
18,127,185,175335,0.00105512305016112,947.7567567567568,,,,
18,129,6,25040,2.3961661341853036e-4,4173.333333333333,,,,
18,131,11,12385,8.881711748082358e-4,1125.909090909091,,,,
18,133,31,37567,8.251923230494849e-4,1211.8387096774193,,,,
18,135,16,24216,6.607201850016518e-4,1513.5,,,,
18,137,33,29227,0.0011290929619872036,885.6666666666666,,,,
18,139,16,16847,9.497239864664331e-4,1052.9375,,,,
18,141,352,272848,0.001290095584354659,775.1363636363636,,,,
18,143,24,24657,9.73354422679158e-4,1027.375,,,,
18,145,58,45231,0.001282306382790564,779.8448275862069,,,,
18,147,7,19910,3.5158211953792065e-4,2844.285714285714,,,,
18,149,16,23206,6.894768594329053e-4,1450.375,,,,
18,151,21,34917,6.014262393676433e-4,1662.7142857142858,,,,
18,153,18,20757,8.67177337765573e-4,1153.1666666666667,,,,
18,155,2,10019,1.9962072063080147e-4,5009.5,,,,
18,157,239,188792,0.0012659434721810246,789.9246861924686,,,,
18,159,5,15256,3.277399056109072e-4,3051.2,,,,
18,161,4,6973,5.73641187437258e-4,1743.25,,,,
18,163,411,179810,0.0022857460652911405,437.4939172749392,,,,
18,165,22,15417,0.0014269961730557178,700.7727272727273,,,,
18,167,216,106153,0.0020347988281066006,491.4490740740741,,,,
18,169,22,30670,7.173133355070101e-4,1394.090909090909,,,,
18,171,2,8518,2.3479690068091102e-4,4259,,,,
18,173,143,65867,0.0021710416445260903,460.6083916083916,,,,
18,175,12,28205,4.254564793476334e-4,2350.4166666666665,,,,
18,177,116,66127,0.0017542002510321049,570.0603448275862,,,,
18,179,22,28555,7.704430047277184e-4,1297.9545454545455,,,,
18,181,9,24917,3.611991812818558e-4,2768.5555555555557,,,,
18,183,19,34742,5.468884923147775e-4,1828.5263157894738,,,,
19,000,4575,3207004,0.0014265651056250632,700.9844808743169,,,,
19,001,8,7389,0.0010826904858573555,923.625,,,,
19,003,5,3544,0.0014108352144469526,708.8,,,,
19,005,11,14074,7.815830609634787e-4,1279.4545454545455,,,,
19,007,18,12119,0.0014852710619688092,673.2777777777778,,,,
19,009,10,5534,0.0018070112034694614,553.4,,,,
19,011,23,25796,8.916111024965111e-4,1121.5652173913043,,,,
19,013,240,130471,0.0018394892351557052,543.6291666666667,,,,
19,015,9,26590,3.384731101918014e-4,2954.4444444444443,,,,
19,017,44,25307,0.0017386493855455012,575.1590909090909,,,,
19,019,16,20691,7.732830699337876e-4,1293.1875,,,,
19,021,14,20567,6.807020955900228e-4,1469.0714285714287,,,,
19,023,10,14172,7.056167090036692e-4,1417.2,,,,
19,025,15,9763,0.0015364129878111237,650.8666666666667,,,,
19,027,25,20522,0.0012182048533281357,820.88,,,,
19,029,21,13130,0.0015993907083015995,625.2380952380952,,,,
19,031,10,18302,5.463883728554257e-4,1830.2,,,,
19,033,103,42406,0.0024289015705324718,411.70873786407765,,,,
19,035,20,11605,0.0017233950883239983,580.25,,,,
19,037,7,11658,6.004460456338995e-4,1665.4285714285713,,,,
19,039,13,9588,0.0013558614935335837,737.5384615384615,,,,
19,041,31,16511,0.0018775361879958816,532.6129032258065,,,,
19,043,10,16969,5.893099180859214e-4,1696.9,,,,
19,045,46,46158,9.9657697473894e-4,1003.4347826086956,,,,
19,047,8,16013,4.995940798101543e-4,2001.625,,,,
19,049,26,111092,2.340402549238469e-4,4272.7692307692305,,,,
19,051,7,9169,7.634420329370705e-4,1309.857142857143,,,,
19,053,9,7665,0.0011741682974559687,851.6666666666666,,,,
19,055,36,17600,0.0020454545454545456,488.8888888888889,,,,
19,057,53,38253,0.0013855122474054323,721.7547169811321,,,,
19,059,11,18056,6.092157731501993e-4,1641.4545454545455,,,,
19,061,155,98887,0.0015674456703105564,637.9806451612903,,,,
19,063,5,9229,5.417705060136526e-4,1845.8,,,,
19,065,20,19210,0.001041124414367517,960.5,,,,
19,067,8,15326,5.219887772412893e-4,1915.75,,,,
19,069,12,9875,0.0012151898734177216,822.9166666666666,,,,
19,071,5,6458,7.74233508826262e-4,1291.6,,,,
19,073,7,8584,8.1547064305685e-4,1226.2857142857142,,,,
19,075,6,12384,4.8449612403100775e-4,2064,,,,
19,077,8,10722,7.461294534601753e-4,1340.25,,,,
19,079,24,14729,0.0016294385226424061,613.7083333333334,,,,
19,081,11,10615,0.0010362694300518134,965,,,,
19,083,14,16463,8.503917876450222e-4,1175.9285714285713,,,,
19,085,15,14670,0.0010224948875255625,978,,,,
19,087,18,19547,9.208574205760475e-4,1085.9444444444443,,,,
19,089,10,9376,0.0010665529010238908,937.6,,,,
19,091,8,9500,8.421052631578948e-4,1187.5,,,,
19,093,14,6833,0.002048880433191863,488.07142857142856,,,,
19,095,13,16381,7.93602344179232e-4,1260.076923076923,,,,
19,097,8,19342,4.136076931030917e-4,2417.75,,,,
19,099,21,37919,5.538120731031936e-4,1805.6666666666667,,,,
19,101,11,15440,7.124352331606218e-4,1403.6363636363637,,,,
19,103,644,157528,0.004088162104514753,244.6086956521739,,,,
19,105,12,20900,5.741626794258373e-4,1741.6666666666667,,,,
19,107,3,9914,3.026023804720597e-4,3304.6666666666665,,,,
19,109,7,14396,4.86246179494304e-4,2056.5714285714284,,,,
19,111,32,32565,9.826500844464915e-4,1017.65625,,,,
19,113,280,228972,0.0012228569432070297,817.7571428571429,,,,
19,115,4,10513,3.8048130885570247e-4,2628.25,,,,
19,117,11,8747,0.0012575740253801303,795.1818181818181,,,,
19,119,6,12324,4.868549172346641e-4,2054,,,,
19,121,8,16971,4.7139237522833067e-4,2121.375,,,,
19,123,28,21874,0.0012800585169607753,781.2142857142857,,,,
19,125,51,33770,0.0015102161681966242,662.156862745098,,,,
19,127,47,40014,0.0011745888938871395,851.3617021276596,,,,
19,129,7,14633,4.783708057131142e-4,2090.4285714285716,,,,
19,131,9,10518,8.556759840273817e-4,1168.6666666666667,,,,
19,133,12,8493,0.001412928293889085,707.75,,,,
19,135,4,7504,5.330490405117271e-4,1876,,,,
19,137,14,10139,0.0013808067856790611,724.2142857142857,,,,
19,139,37,42218,8.764034298166659e-4,1141.027027027027,,,,
19,141,28,14012,0.0019982871824150727,500.42857142857144,,,,
19,143,2,5978,3.3456005352960856e-4,2989,,,,
19,145,26,15014,0.0017317170640735314,577.4615384615385,,,,
19,147,7,8810,7.945516458569807e-4,1258.5714285714287,,,,
19,149,16,25722,6.220356115387606e-4,1607.625,,,,
19,151,4,6976,5.733944954128441e-4,1744,,,,
19,153,927,505255,0.0018347171230368824,545.0431499460626,,,,
19,155,113,93179,0.0012127196042026637,824.5929203539823,,,,
19,157,21,18453,0.0011380263371809462,878.7142857142857,,,,
19,159,7,4642,0.0015079707022834985,663.1428571428571,,,,
19,161,8,9686,8.259343382201115e-4,1210.75,,,,
19,163,303,174270,0.0017386813565157513,575.1485148514852,,,,
19,165,11,11806,9.317296290022023e-4,1073.2727272727273,,,,
19,167,70,36246,0.0019312475859405175,517.8,,,,
19,169,97,98566,9.84112168496236e-4,1016.1443298969073,,,,
19,171,12,16833,7.128854036713598e-4,1402.75,,,,
19,173,4,5924,6.752194463200541e-4,1481,,,,
19,175,21,11906,0.00176381656307744,566.952380952381,,,,
19,177,9,7266,0.0012386457473162675,807.3333333333334,,,,
19,179,61,35166,0.0017346300403799123,576.4918032786885,,,,
19,181,30,55205,5.434290372248891e-4,1840.1666666666667,,,,
19,183,20,22560,8.865248226950354e-4,1128,,,,
19,185,14,6557,0.00213512276955925,468.35714285714283,,,,
19,187,77,36485,0.002110456351925449,473.83116883116884,,,,
19,189,8,10571,7.567874373285403e-4,1321.375,,,,
