statecode,countycode,v045_numerator,v045_rawvalue,v045_denominator,v045_cilow,v045_cihigh,v045_sourceflag,v045_flag_CT
36,021,124,202.3,,,,,
36,023,134,290.5,,,,,
36,025,104,232.5,,,,,
36,027,944,317.3,,,,,
36,029,4112,432.7,,,,,
36,031,34,92.1,,,,,
36,033,67,144.5,,,,,
36,035,144,273.4,,,,,
36,037,126,219,,,,,
36,039,87,181,,,,,
36,041,4,78.2,,,,,
36,043,123,205.6,,,,,
36,045,685,587.3,,,,,
36,047,19350,747,,,,,
36,049,33,123.6,,,,,
36,051,98,159.3,,,,,
36,053,106,158,,,,,
36,055,4733,629.4,,,,,
36,057,104,209.6,,,,,
36,059,4292,310.2,,,,,
36,061,14591,914.1,,,,,
36,063,760,360.4,,,,,
36,065,781,341.3,,,,,
36,067,2333,498.2,,,,,
36,069,247,219.2,,,,,
36,071,1380,340,,,,,
36,073,86,218.7,,,,,
36,075,256,216.4,,,,,
36,077,154,254,,,,,
36,079,178,181.5,,,,,
36,081,13361,586.5,,,,,
36,083,539,337.2,,,,,
36,085,1547,315,,,,,
36,087,960,283.2,,,,,
36,089,234,217.2,,,,,
36,091,352,147.4,,,,,
36,093,679,424.1,,,,,
36,095,40,133.1,,,,,
36,097,43,243.6,,,,,
36,099,66,200.7,,,,,
36,101,194,209.5,,,,,
36,103,5195,340.6,,,,,
36,105,213,267.4,,,,,
36,107,108,226.1,,,,,
36,109,378,360.8,,,,,
36,111,465,255,,,,,
36,113,140,213.4,,,,,
36,115,97,159.4,,,,,
36,117,293,321.5,,,,,
36,119,3800,383.7,,,,,
36,121,57,143.7,,,,,
36,123,40,163.6,,,,,
37,000,64525,603.1,,,,,
37,001,847,480.3,,,,,
37,003,67,183.5,,,,,
37,005,16,143,,,,,
37,007,197,887.3,,,,,
37,009,37,136.5,,,,,
37,011,23,130.9,,,,,
37,013,240,542.1,,,,,
37,015,161,933.9,,,,,
37,017,170,577.3,,,,,
37,019,399,260.7,,,,,
37,021,943,344.7,,,,,
37,023,240,273.1,,,,,
37,025,1268,537.8,,,,,
37,027,263,326.7,,,,,
37,029,24,216.5,,,,,
37,031,200,288.3,,,,,
37,033,110,486.4,,,,,
37,035,609,372.6,,,,,
37,037,250,313,,,,,
37,039,42,142.3,,,,,
37,041,81,581.1,,,,,
37,043,17,146.4,,,,,
37,045,579,575.1,,,,,
37,047,282,565.3,,,,,
37,049,459,455,,,,,
37,051,3879,1152.1,,,,,
37,053,53,170.9,,,,,
37,055,73,192.3,,,,,
37,057,717,415.4,,,,,
37,059,105,238.1,,,,,
37,061,352,718.5,,,,,
37,063,2699,811.3,,,,,
37,065,730,1511.4,,,,,
37,067,2473,635.5,,,,,
37,069,336,450.8,,,,,
37,071,1462,624.2,,,,,
37,073,26,250.4,,,,,
37,075,21,263.2,,,,,
37,077,352,568.6,,,,,
37,079,154,762,,,,,
37,081,4411,807.7,,,,,
37,083,498,1040.8,,,,,
37,085,690,497,,,,,
37,087,126,201.2,,,,,
37,089,266,225.2,,,,,
37,091,183,876.6,,,,,
37,093,455,845.9,,,,,
37,095,15,327.8,,,,,
37,097,720,367.5,,,,,
37,099,236,549.4,,,,,
37,101,987,420.4,,,,,
37,103,50,541.5,,,,,
37,105,346,528.4,,,,,
37,107,626,1145.8,,,,,
37,109,277,297.5,,,,,
37,111,108,241.3,,,,,
37,113,91,239.1,,,,,
37,115,60,275.6,,,,,
37,117,179,832.2,,,,,
37,119,9939,867.7,,,,,
37,121,27,178.9,,,,,
37,123,114,440.3,,,,,
37,125,374,354.4,,,,,
37,127,748,780.9,,,,,
37,129,1111,472.9,,,,,
37,131,151,899.9,,,,,
37,133,1830,882.8,,,,,
37,135,671,445.9,,,,,
37,137,41,331.2,,,,,
37,139,251,613.1,,,,,
37,141,171,260.1,,,,,
37,143,48,363.4,,,,,
37,145,216,548.4,,,,,
37,147,2083,1200.3,,,,,
37,149,27,135.1,,,,,
37,151,561,384.1,,,,,
37,153,370,864.9,,,,,
37,155,1359,1164.9,,,,,
37,157,366,398,,,,,
37,159,910,608.1,,,,,
37,161,228,351,,,,,
37,163,367,620.8,,,,,
37,165,358,1047.9,,,,,
37,167,262,408.4,,,,,
37,169,95,210.3,,,,,
37,171,207,289.9,,,,,
37,173,61,436.7,,,,,
37,175,64,191.9,,,,,
37,177,12,356.6,,,,,
37,179,965,387.4,,,,,
37,181,588,1395.4,,,,,
37,183,6070,516.6,,,,,
37,185,139,742.8,,,,,
37,187,95,877.4,,,,,
37,189,317,575.4,,,,,
37,191,955,814.2,,,,,
37,193,156,237.1,,,,,
37,195,826,1052.9,,,,,
37,197,88,234.9,,,,,
37,199,24,127.6,,,,,
38,000,3704,475.3,,,,,
38,001,,,,,,,
38,003,25,232.4,,,,,
38,005,87,1507.8,,,,,
38,007,,,,,,,
38,009,10,156.8,,,,,
38,011,6,207.3,,,,,
38,013,4,185.6,,,,,
38,015,428,431.1,,,,,
38,017,1142,592.5,,,,,
38,019,5,139,,,,,
38,021,5,101.6,,,,,
38,023,,,,,,,
38,025,15,373.6,,,,,
38,027,8,345.7,,,,,
38,029,,,,,,,
38,031,7,207.2,,,,,
38,033,,,,,,,
38,035,418,577.2,,,,,
38,037,,,,,,,
38,039,,,,,,,
38,041,14,581.9,,,,,
38,043,,,,,,,
38,045,10,244,,,,,
38,047,,,,,,,
38,049,4,77.1,,,,,
38,051,,,,,,,
38,053,33,237.3,,,,,
38,055,23,234.1,,,,,
38,057,13,156,,,,,
38,059,123,364.9,,,,,
38,061,69,742.7,,,,,
38,063,6,200.3,,,,,
38,065,0,0,,,,,
38,067,9,133.1,,,,,
38,069,6,152.2,,,,,
38,071,82,712.1,,,,,
38,073,10,177.3,,,,,
38,075,,,,,,,
38,077,52,313.6,,,,,
38,079,185,1550.3,,,,,
38,081,7,184.5,,,,,
38,083,,,,,,,
38,085,71,1913.2,,,,,
38,087,0,0,,,,,
38,089,125,381.1,,,,,
38,091,,,,,,,
38,093,76,353.7,,,,,
38,095,,,,,,,
38,097,13,163.4,,,,,
38,099,25,239.5,,,,,
38,101,411,596.8,,,,,
38,103,0,0,,,,,
38,105,151,396.2,,,,,
39,000,54459,463.2,,,,,
39,001,53,193.3,,,,,
39,003,579,572.6,,,,,
39,005,95,182.1,,,,,
39,007,228,235,,,,,
39,009,231,391.7,,,,,
39,011,108,235,,,,,
39,013,133,203,,,,,
39,015,117,267.9,,,,,
39,017,1292,332.6,,,,,
39,019,55,206.3,,,,,
39,021,70,180.8,,,,,
39,023,737,546.6,,,,,
39,025,508,241,,,,,
39,027,100,238.3,,,,,
39,029,165,164.2,,,,,
39,031,100,273.4,,,,,
39,033,88,211.9,,,,,
39,035,9072,734,,,,,
39,037,104,201.8,,,,,
39,039,155,405.9,,,,,
39,041,436,192.7,,,,,
39,043,343,460.4,,,,,
39,045,444,272.6,,,,,
39,047,55,190.7,,,,,
39,049,9493,718.2,,,,,
39,051,122,289.3,,,,,
39,053,49,168.6,,,,,
39,055,125,130.9,,,,,
39,057,567,336.6,,,,,
39,059,116,304.5,,,,,
39,061,6177,748.7,,,,,
39,063,197,263.2,,,,,
39,065,64,210.4,,,,,
39,067,28,194.7,,,,,
39,069,49,178.1,,,,,
39,071,87,200.5,,,,,
39,073,77,276.4,,,,,
39,075,32,72.1,,,,,
39,077,153,262.8,,,,,
39,079,34,104.3,,,,,
39,081,178,276.7,,,,,
39,083,102,161.4,,,,,
39,085,527,227.3,,,,,
39,087,167,294.8,,,,,
39,089,519,286.2,,,,,
39,091,128,278,,,,,
39,093,1285,406.3,,,,,
39,095,3002,703.6,,,,,
39,097,84,192.9,,,,,
39,099,1014,449.4,,,,,
39,101,230,355.8,,,,,
39,103,287,156.4,,,,,
39,105,18,81.9,,,,,
39,107,72,170,,,,,
39,109,277,251.3,,,,,
39,111,12,90.7,,,,,
39,113,3545,664,,,,,
39,115,33,241.4,,,,,
39,117,67,189.6,,,,,
39,119,357,414.6,,,,,
39,121,32,223.2,,,,,
39,123,94,235.1,,,,,
39,125,44,234.6,,,,,
39,127,91,256.5,,,,,
39,129,154,256.6,,,,,
39,131,63,233.3,,,,,
39,133,542,335.1,,,,,
39,135,62,152.7,,,,,
39,137,53,154.4,,,,,
39,139,500,399,,,,,
39,141,176,229.7,,,,,
39,143,193,329,,,,,
39,145,133,184.2,,,,,
39,147,196,358.8,,,,,
39,149,130,272.7,,,,,
39,151,1628,436.9,,,,,
39,153,2798,522.1,,,,,
39,155,827,412.2,,,,,
39,157,200,217.5,,,,,
39,159,161,240.7,,,,,
39,161,70,243.3,,,,,
39,163,14,111.4,,,,,
39,165,416,166.5,,,,,
39,167,134,227.5,,,,,
39,169,241,206.8,,,,,
39,171,99,270.1,,,,,
39,173,425,323,,,,,
39,175,53,245.7,,,,,
40,000,20190,502.3,,,,,
40,001,132,674.3,,,,,
40,003,5,88.7,,,,,
40,005,57,399.7,,,,,
40,007,6,119.6,,,,,
40,009,92,418,,,,,
40,011,28,333,,,,,
40,013,233,483.6,,,,,
40,015,95,362.6,,,,,
40,017,560,331.1,,,,,
40,019,262,540.1,,,,,
40,021,284,590.5,,,,,
40,023,96,668.6,,,,,
40,025,,,,,,,
40,027,1386,462.6,,,,,
40,029,19,357.6,,,,,
40,031,962,781.8,,,,,
40,033,23,419.9,,,,,
40,035,52,368.2,,,,,
40,037,225,309.5,,,,,
40,039,178,638.3,,,,,
40,041,128,309.1,,,,,
40,043,12,272.7,,,,,
40,045,9,246.1,,,,,
40,047,242,390.8,,,,,
40,049,86,334.5,,,,,
40,051,188,331.8,,,,,
40,053,16,388,,,,,
40,055,14,252.4,,,,,
40,057,19,782.5,,,,,
40,059,7,223.7,,,,,
40,061,40,343.6,,,,,
40,063,68,507.2,,,,,
40,065,113,460.2,,,,,
40,067,20,371.1,,,,,
40,069,37,355.6,,,,,
40,071,179,409.9,,,,,
40,073,48,313.9,,,,,
40,075,26,311.6,,,,,
40,077,41,425.8,,,,,
40,079,175,357.8,,,,,
40,081,102,298.4,,,,,
40,083,173,333.1,,,,,
40,085,31,303.4,,,,,
40,087,151,333.3,,,,,
40,089,155,501.1,,,,,
40,091,71,365,,,,,
40,093,8,106.6,,,,,
40,095,62,390.4,,,,,
40,097,138,348.6,,,,,
40,099,41,299.9,,,,,
40,101,435,655.6,,,,,
40,103,16,146.8,,,,,
40,105,36,379.6,,,,,
40,107,68,610.7,,,,,
40,109,5511,686.7,,,,,
40,111,204,551.5,,,,,
40,113,170,370.9,,,,,
40,115,127,418.6,,,,,
40,117,60,380.8,,,,,
40,119,430,519.4,,,,,
40,121,170,389.8,,,,,
40,123,217,568.9,,,,,
40,125,389,529,,,,,
40,127,52,482.9,,,,,
40,129,8,241,,,,,
40,131,241,243.8,,,,,
40,133,144,616.7,,,,,
40,135,161,405.9,,,,,
40,137,185,423.2,,,,,
40,139,79,385.5,,,,,
40,141,26,372.7,,,,,
40,143,3772,556.9,,,,,
40,145,244,281.6,,,,,
40,147,208,390.7,,,,,
40,149,24,223.6,,,,,
40,151,44,512.4,,,,,
40,153,73,365.2,,,,,
41,000,15504,365.6,,,,,
41,001,32,188.9,,,,,
41,003,395,404.6,,,,,
41,005,1058,250,,,,,
41,007,99,237.4,,,,,
41,009,151,281.8,,,,,
41,011,102,156.9,,,,,
41,013,61,231.3,,,,,
41,015,23,97.5,,,,,
41,017,489,236.7,,,,,
41,019,271,241.3,,,,,
41,021,,,,,,,
41,023,8,110.8,,,,,
41,025,11,146.4,,,,,
41,027,79,328.5,,,,,
41,029,660,297.8,,,,,
41,031,148,584.3,,,,,
41,033,250,285,,,,,
41,035,226,321.9,,,,,
41,037,18,214.7,,,,,
41,039,1449,379,,,,,
41,041,107,210.6,,,,,
41,043,365,279.8,,,,,
41,045,165,517.6,,,,,
41,047,1596,460.3,,,,,
41,049,44,357.7,,,,,
41,051,4659,586,,,,,
41,053,223,248.8,,,,,
41,055,,,,,,,
41,057,59,214,,,,,
41,059,300,374,,,,,
41,061,102,389.7,,,,,
41,063,7,91.4,,,,,
41,065,84,316.3,,,,,
41,067,1983,330.4,,,,,
41,069,,,,,,,
41,071,274,253.2,,,,,
42,000,54645,421.3,,,,,
42,001,208,196.2,,,,,
42,003,5594,453.6,,,,,
42,005,121,186.9,,,,,
42,007,514,310.2,,,,,
42,009,73,153.9,,,,,
42,011,1869,434.2,,,,,
42,013,320,264.4,,,,,
42,015,125,208.8,,,,,
42,017,1249,193.6,,,,,
42,019,360,182.5,,,,,
42,021,367,279.2,,,,,
42,023,5,113.2,,,,,
42,025,119,181.8,,,,,
42,027,646,407.8,,,,,
42,029,1319,241.7,,,,,
42,031,99,265.1,,,,,
42,033,131,168.2,,,,,
42,035,99,261,,,,,
42,037,195,300.3,,,,,
42,039,196,237.1,,,,,
42,041,666,248,,,,,
42,043,1608,556.8,,,,,
42,045,2944,511.8,,,,,
42,047,50,164.1,,,,,
42,049,1250,467,,,,,
42,051,402,319.7,,,,,
42,053,7,105.6,,,,,
42,055,379,241.6,,,,,
42,057,15,103.2,,,,,
42,059,41,118.3,,,,,
42,061,304,702.4,,,,,
42,063,272,327.9,,,,,
42,065,56,127.9,,,,,
42,067,40,171.4,,,,,
42,069,544,252.3,,,,,
42,071,1434,257.6,,,,,
42,073,312,367.7,,,,,
42,075,478,331.9,,,,,
42,077,1678,445.9,,,,,
42,079,1276,391,,,,,
42,081,402,355.4,,,,,
42,083,68,170.6,,,,,
42,085,367,336,,,,,
42,087,88,191.4,,,,,
42,089,588,351.7,,,,,
42,091,2211,255.7,,,,,
42,093,37,204.5,,,,,
42,095,993,311.7,,,,,
42,097,186,206.4,,,,,
42,099,76,164.8,,,,,
42,101,18346,1170.6,,,,,
42,103,77,127.2,,,,,
42,105,21,129.5,,,,,
42,107,384,268.3,,,,,
42,109,55,138.7,,,,,
42,111,107,147.2,,,,,
42,113,5,85.4,,,,,
42,115,40,105.1,,,,,
42,117,40,97.3,,,,,
42,119,66,154.4,,,,,
42,121,126,253.1,,,,,
42,123,54,142.8,,,,,
42,125,421,200.1,,,,,
42,127,79,154.4,,,,,
42,129,653,185.5,,,,,
42,131,32,123,,,,,
42,133,1758,381.3,,,,,
44,000,5199,475.3,,,,,
44,001,92,182.7,,,,,
44,003,392,228.9,,,,,
44,005,194,229.6,,,,,
44,007,4197,638.5,,,,,
44,009,324,248.6,,,,,
45,000,35525,672.5,,,,,
45,001,121,496.8,,,,,
45,003,838,481.2,,,,,
45,005,107,1411.8,,,,,
45,007,933,445.2,,,,,
45,009,135,1045.9,,,,,
45,011,167,818.1,,,,,
45,013,844,429.8,,,,,
45,015,1151,469.6,,,,,
45,017,76,536,,,,,
45,019,3050,727.4,,,,,
45,021,409,728.8,,,,,
45,023,216,676.5,,,,,
45,025,288,659.3,,,,,
45,027,219,708.4,,,,,
45,029,235,608.8,,,,,
45,031,532,852.6,,,,,
45,033,355,1279.8,,,,,
45,035,1360,818.6,,,,,
45,037,138,512.4,,,,,
45,039,172,840.9,,,,,
45,041,1313,960.3,,,,,
45,043,286,441.9,,,,,
45,045,3199,583.8,,,,,
45,047,448,646.8,,,,,
45,049,158,872.3,,,,,
45,051,1974,515.3,,,,,
45,053,163,508.8,,,,,
45,055,439,648,,,,,
45,057,439,419.8,,,,,
45,059,383,563.5,,,,,
45,061,156,965.8,,,,,
45,063,1613,529.2,,,,,
45,065,38,389.2,,,,,
45,067,318,1117.8,,,,,
45,069,273,1048.4,,,,,
45,071,324,847.1,,,,,
45,073,349,435.3,,,,,
45,075,1026,1234.7,,,,,
45,077,644,482.5,,,,,
45,079,4599,1090.9,,,,,
45,081,92,485.8,,,,,
45,083,2391,691.4,,,,,
45,085,1161,1116.2,,,,,
45,087,186,695.3,,,,,
45,089,345,1147.8,,,,,
45,091,1619,550.2,,,,,
46,000,5160,567.1,,,,,
46,003,8,290.4,,,,,
46,005,68,350.9,,,,,
46,007,42,1259,,,,,
46,009,13,184.1,,,,,
46,011,152,428.4,,,,,
46,013,137,360.8,,,,,
46,015,30,563.8,,,,,
46,017,24,1289.6,,,,,
46,019,27,250.6,,,,,
46,021,0,0,,,,,
46,023,67,727.2,,,,,
46,025,,,,,,,
46,027,69,451.6,,,,,
46,029,93,323.8,,,,,
46,031,67,1751.2,,,,,
46,033,21,233.2,,,,,
46,035,87,435.6,,,,,
46,037,9,164.3,,,,,
46,039,8,183.8,,,,,
46,041,174,3385.2,,,,,
46,043,4,144.1,,,,,
46,045,4,98.4,,,,,
46,047,16,217.1,,,,,
46,049,,,,,,,
46,051,15,201,,,,,
46,053,9,227.2,,,,,
46,055,5,273.8,,,,,
46,057,4,63,,,,,
46,059,4,127.4,,,,,
46,061,5,144.5,,,,,
46,063,,,,,,,
46,065,89,503.1,,,,,
46,067,13,176.4,,,,,
46,069,,,,,,,
46,071,42,1488.8,,,,,
46,073,,,,,,,
46,075,,,,,,,
46,077,13,245.6,,,,,
46,079,17,154.9,,,,,
46,081,71,260.9,,,,,
46,083,214,301.5,,,,,
46,085,47,1273,,,,,
46,087,11,190.4,,,,,
46,089,,,,,,,
46,091,6,137.2,,,,,
46,093,95,309.5,,,,,
46,095,40,2114.2,,,,,
46,097,,,,,,,
46,099,1500,735.4,,,,,
46,101,21,330.8,,,,,
46,102,359,2655.5,,,,,
46,103,797,696.3,,,,,
46,105,,,,,,,
46,107,5,205.1,,,,,
46,109,62,610.1,,,,,
46,111,,,,,,,
46,115,10,160.4,,,,,
46,117,8,266.8,,,,,
46,119,,,,,,,
46,121,340,3687.6,,,,,
46,123,29,521.1,,,,,
46,125,15,169.4,,,,,
46,127,35,205.1,,,,,
46,129,20,379.9,,,,,
46,135,82,350.8,,,,,
46,137,35,1461.4,,,,,
47,000,37942,538.1,,,,,
47,001,232,294,,,,,
47,003,247,475.5,,,,,
47,005,62,387.5,,,,,
47,007,121,817.7,,,,,
47,009,398,284.4,,,,,
47,011,354,320,,,,,
47,013,82,207.2,,,,,
47,015,32,216.4,,,,,
47,017,155,544.7,,,,,
47,019,148,262.4,,,,,
47,021,120,286.9,,,,,
47,023,57,323.7,,,,,
47,025,53,163.4,,,,,
47,027,17,223.1,,,,,
47,029,106,287.4,,,,,
47,031,175,293,,,,,
47,033,78,561.6,,,,,
47,035,106,166.9,,,,,
47,037,6173,871.7,,,,,
47,039,51,441,,,,,
47,041,69,328.5,,,,,
47,043,170,304.9,,,,,
47,045,276,758,,,,,
47,047,211,483.6,,,,,
47,049,36,186.2,,,,,
47,051,109,248.1,,,,,
47,053,262,515.4,,,,,
47,055,90,294.6,,,,,
47,057,52,214.2,,,,,
47,059,202,282.9,,,,,
47,061,12,87.1,,,,,
47,063,237,363.7,,,,,
47,065,2216,591.4,,,,,
47,067,9,131.5,,,,,
47,069,253,991,,,,,
47,071,103,380.4,,,,,
47,073,129,222.2,,,,,
47,075,161,917.4,,,,,
47,077,109,390.3,,,,,
47,079,133,410.8,,,,,
47,081,33,129.6,,,,,
47,083,17,206.8,,,,,
47,085,53,277.4,,,,,
47,087,17,141.8,,,,,
47,089,133,234.5,,,,,
47,091,44,243.3,,,,,
47,093,2502,505.9,,,,,
47,095,43,660.8,,,,,
47,097,207,834.9,,,,,
47,099,157,345.7,,,,,
47,101,23,177.5,,,,,
47,103,146,405.5,,,,,
47,105,134,230.3,,,,,
47,107,180,329,,,,,
47,109,58,223.2,,,,,
47,111,74,282.1,,,,,
47,113,734,739.6,,,,,
47,115,85,292.2,,,,,
47,117,164,457.1,,,,,
47,119,437,404,,,,,
47,121,22,165.8,,,,,
47,123,127,266,,,,,
47,125,2142,910.7,,,,,
47,127,14,207.7,,,,,
47,129,34,160.2,,,,,
47,131,132,434.3,,,,,
47,133,35,151.9,,,,,
47,135,12,138.2,,,,,
47,137,7,137.1,,,,,
47,139,26,145.6,,,,,
47,141,240,291.3,,,,,
47,143,111,329.1,,,,,
47,145,123,223.3,,,,,
47,147,250,331.3,,,,,
47,149,2064,572.3,,,,,
47,151,52,236,,,,,
47,153,30,177.4,,,,,
47,155,310,313.8,,,,,
47,157,9976,1088.6,,,,,
47,159,40,195.2,,,,,
47,161,26,185.3,,,,,
47,163,368,228.8,,,,,
47,165,650,318.8,,,,,
47,167,338,548.2,,,,,
47,169,30,247.7,,,,,
47,171,45,254.6,,,,,
47,173,49,239.6,,,,,
47,175,10,155.5,,,,,
47,177,133,316.5,,,,,
47,179,494,362.8,,,,,
47,181,34,208.5,,,,,
47,183,192,580.7,,,,,
47,185,57,203.1,,,,,
47,187,454,174.1,,,,,
47,189,468,295.2,,,,,
48,000,155483,517.8,,,,,
48,001,212,365.1,,,,,
48,003,85,463.6,,,,,
48,005,404,463.8,,,,,
48,007,52,208.5,,,,,
48,009,17,192.4,,,,,
48,011,5,270.3,,,,,
48,013,175,344.1,,,,,
48,015,87,279.8,,,,,
48,017,26,383.5,,,,,
48,019,30,135.7,,,,,
48,021,497,468,,,,,
48,023,9,259.7,,,,,
48,025,153,503.4,,,,,
48,027,3218,828.6,,,,,
48,029,12287,596.6,,,,,
48,031,13,104.7,,,,,
48,033,0,0,,,,,
48,035,32,171.2,,,,,
48,037,607,659.5,,,,,
48,039,1536,395.7,,,,,
48,041,1595,659.1,,,,,
48,043,17,182,,,,,
48,045,4,279.5,,,,,
48,047,27,391,,,,,
48,049,109,284.1,,,,,
48,051,68,364.5,,,,,
48,053,143,272.4,,,,,
48,055,229,478.6,,,,,
48,057,67,340,,,,,
48,059,30,211.1,,,,,
48,061,2299,540.7,,,,,
48,063,69,542.6,,,,,
48,065,13,224.8,,,,,
48,067,92,322.4,,,,,
48,069,14,191.8,,,,,
48,071,70,136.5,,,,,
48,073,271,524.7,,,,,
48,075,27,396.5,,,,,
48,077,17,162.1,,,,,
48,079,6,237.5,,,,,
48,081,15,450,,,,,
48,083,22,280.3,,,,,
48,085,2811,242.6,,,,,
48,087,8,311.5,,,,,
48,089,66,318,,,,,
48,091,490,265.4,,,,,
48,093,31,223.4,,,,,
48,095,13,389.2,,,,,
48,097,135,313.6,,,,,
48,099,361,424.4,,,,,
48,101,,,,,,,
48,103,19,417.9,,,,,
48,105,12,407.7,,,,,
48,107,18,360.1,,,,,
48,109,7,324.8,,,,,
48,111,28,386.7,,,,,
48,113,22007,846.1,,,,,
48,115,59,486.4,,,,,
48,117,98,533.3,,,,,
48,119,16,296,,,,,
48,121,2558,261.7,,,,,
48,123,66,333.8,,,,,
48,125,6,347.6,,,,,
48,127,99,1180.4,,,,,
48,129,7,209.6,,,,,
48,131,68,687.7,,,,,
48,133,38,211.8,,,,,
48,135,1064,661.4,,,,,
48,137,,,,,,,
48,139,710,334.6,,,,,
48,141,5074,584,,,,,
48,143,252,574.1,,,,,
48,145,79,463.4,,,,,
48,147,93,250.5,,,,,
48,149,88,353.2,,,,,
48,151,5,138,,,,,
48,153,21,401.1,,,,,
48,155,0,0,,,,,
48,157,2327,261.7,,,,,
48,159,31,292,,,,,
48,161,40,200.5,,,,,
48,163,221,1240.5,,,,,
48,165,34,153.3,,,,,
48,167,1483,415.3,,,,,
48,169,13,207.6,,,,,
48,171,37,134.7,,,,,
48,173,0,0,,,,,
48,175,9,126.2,,,,,
48,177,87,438.7,,,,,
48,179,44,209.4,,,,,
48,181,464,324.2,,,,,
48,183,863,688,,,,,
48,185,138,448.7,,,,,
48,187,549,300.4,,,,,
48,189,202,634.7,,,,,
48,191,6,213.5,,,,,
48,193,19,229,,,,,
48,195,6,116.5,,,,,
48,197,10,284.4,,,,,
48,199,116,200.7,,,,,
48,201,31306,654.8,,,,,
48,203,287,410.3,,,,,
48,205,5,96,,,,,
48,207,11,203.6,,,,,
48,209,1337,496.6,,,,,
48,211,10,310.8,,,,,
48,213,259,306.5,,,,,
48,215,3908,439.9,,,,,
48,217,76,203.6,,,,,
48,219,107,505.6,,,,,
48,221,146,220,,,,,
48,223,140,370.3,,,,,
48,225,72,328,,,,,
48,227,139,412.8,,,,,
48,229,13,378.8,,,,,
48,231,339,313.1,,,,,
48,233,71,351.2,,,,,
48,235,4,261.4,,,,,
48,237,21,235.4,,,,,
48,239,57,376.4,,,,,
48,241,119,366.3,,,,,
48,243,9,472.9,,,,,
48,245,1457,580.9,,,,,
48,247,21,440.9,,,,,
48,249,184,473.9,,,,,
48,251,471,240.9,,,,,
48,253,25,125.4,,,,,
48,255,51,343.8,,,,,
48,257,723,419.5,,,,,
48,259,130,265.5,,,,,
48,261,,,,,,,
48,263,4,540.5,,,,,
48,265,108,201,,,,,
48,267,8,180.9,,,,,
48,269,0,0,,,,,
48,271,12,383.6,,,,,
48,273,240,790.5,,,,,
48,275,7,213.9,,,,,
48,277,249,493.2,,,,,
48,279,43,337.9,,,,,
48,281,66,289.7,,,,,
48,283,26,393.7,,,,,
48,285,33,160.3,,,,,
48,287,67,373.2,,,,,
48,289,51,314.6,,,,,
48,291,417,408.9,,,,,
48,293,91,408.9,,,,,
48,295,5,175.2,,,,,
48,297,26,227.5,,,,,
48,299,63,279.5,,,,,
48,301,0,0,,,,,
48,303,2643,832.3,,,,,
48,305,20,349.4,,,,,
48,307,29,386.8,,,,,
48,309,1664,623.6,,,,,
48,311,0,0,,,,,
48,313,34,248.9,,,,,
48,315,28,292.9,,,,,
48,317,10,191.7,,,,,
48,319,5,125.6,,,,,
48,321,131,362.6,,,,,
48,323,229,395.9,,,,,
48,325,104,193.6,,,,,
48,327,,,,,,,
48,329,910,529.1,,,,,
48,331,90,351.2,,,,,
48,333,7,155.6,,,,,
48,335,20,223.6,,,,,
48,337,50,237.4,,,,,
48,339,1493,220,,,,,
48,341,81,385.8,,,,,
48,343,45,372.4,,,,,
48,345,0,0,,,,,
48,347,340,524.2,,,,,
48,349,212,388,,,,,
48,351,22,182.5,,,,,
48,353,86,594.2,,,,,
48,355,2556,726.8,,,,,
48,357,31,322.7,,,,,
48,359,,,,,,,
48,361,231,272,,,,,
48,363,116,396.7,,,,,
48,365,63,277.8,,,,,
48,367,269,162.2,,,,,
48,369,32,332.6,,,,,
48,371,68,461.5,,,,,
48,373,117,219.7,,,,,
48,375,1518,1312.6,,,,,
48,377,16,269.4,,,,,
48,379,19,148.2,,,,,
48,381,110,75.3,,,,,
48,383,24,765.6,,,,,
48,385,4,140.8,,,,,
48,387,24,207.9,,,,,
48,389,,,,,,,
48,391,27,407.1,,,,,
48,393,0,0,,,,,
48,395,94,548,,,,,
48,397,290,235.4,,,,,
48,399,28,284,,,,,
48,401,194,363.8,,,,,
48,403,31,308.5,,,,,
48,405,32,407.3,,,,,
48,407,47,165.8,,,,,
48,409,358,511.8,,,,,
48,411,15,257.6,,,,,
48,413,7,297,,,,,
48,415,51,305.6,,,,,
48,417,,,,,,,
48,419,96,399.9,,,,,
48,421,9,321.5,,,,,
48,423,1378,569.6,,,,,
48,425,15,153.7,,,,,
48,427,200,304.3,,,,,
48,429,20,213,,,,,
48,431,7,494,,,,,
48,433,7,592.2,,,,,
48,435,4,124.3,,,,,
48,437,26,377.9,,,,,
48,439,9921,460.5,,,,,
48,441,633,436.1,,,,,
48,443,0,0,,,,,
48,445,75,648.4,,,,,
48,447,0,0,,,,,
48,449,154,493.5,,,,,
48,451,763,641.8,,,,,
48,453,9359,705.6,,,,,
48,455,33,235.8,,,,,
48,457,43,214.7,,,,,
48,459,139,327.2,,,,,
48,461,5,158.6,,,,,
48,463,155,621.5,,,,,
48,465,192,403.3,,,,,
48,467,147,233.9,,,,,
48,469,552,606.2,,,,,
48,471,534,677.1,,,,,
48,473,274,442.7,,,,,
48,475,47,428.7,,,,,
48,477,156,431.4,,,,,
48,479,1266,472.8,,,,,
48,481,167,399.3,,,,,
48,483,11,228.8,,,,,
48,485,549,422.4,,,,,
48,487,38,304.2,,,,,
48,489,114,566,,,,,
48,491,1874,279.1,,,,,
