statecode,countycode,v005_rawvalue,v005_numerator,v005_denominator,v005_cilow,v005_cihigh,v005_sourceflag,v005_flag_CT
21,103,2844,,,,,,
21,105,5397,,,,,,
21,107,3379,,,,,,
21,109,3614,,,,,,
21,111,2890,,,,,,
21,113,2157,,,,,,
21,115,5692,,,,,,
21,117,3598,,,,,,
21,119,4185,,,,,,
21,121,3386,,,,,,
21,123,2667,,,,,,
21,125,3526,,,,,,
21,127,4305,,,,,,
21,129,4026,,,,,,
21,131,4309,,,,,,
21,133,8833,,,,,,
21,135,4206,,,,,,
21,137,2916,,,,,,
21,139,4491,,,,,,
21,141,3247,,,,,,
21,143,2270,,,,,,
21,145,3337,,,,,,
21,147,3307,,,,,,
21,149,4280,,,,,,
21,151,2544,,,,,,
21,153,4327,,,,,,
21,155,2853,,,,,,
21,157,2792,,,,,,
21,159,5243,,,,,,
21,161,2439,,,,,,
21,163,2888,,,,,,
21,165,4392,,,,,,
21,167,2919,,,,,,
21,169,3067,,,,,,
21,171,8902,,,,,,
21,173,3031,,,,,,
21,175,2888,,,,,,
21,177,4047,,,,,,
21,179,2837,,,,,,
21,181,2199,,,,,,
21,183,4257,,,,,,
21,185,2228,,,,,,
21,187,2346,,,,,,
21,189,5829,,,,,,
21,191,3254,,,,,,
21,193,4986,,,,,,
21,195,5172,,,,,,
21,197,2794,,,,,,
21,199,2691,,,,,,
21,201,1271,,,,,,
21,203,4128,,,,,,
21,205,4315,,,,,,
21,207,2629,,,,,,
21,209,2213,,,,,,
21,211,2771,,,,,,
21,213,3238,,,,,,
21,215,2066,,,,,,
21,217,3299,,,,,,
21,219,2648,,,,,,
21,221,2399,,,,,,
21,223,3941,,,,,,
21,225,5620,,,,,,
21,227,3257,,,,,,
21,229,3690,,,,,,
21,231,2529,,,,,,
21,233,4789,,,,,,
21,235,2988,,,,,,
21,237,5662,,,,,,
21,239,2204,,,,,,
22,000,3427,,,,,,
22,001,3439,,,,,,
22,003,3378,,,,,,
22,005,2453,,,,,,
22,007,3607,,,,,,
22,009,4385,,,,,,
22,011,3061,,,,,,
22,013,3552,,,,,,
22,015,4590,,,,,,
22,017,4457,,,,,,
22,019,2761,,,,,,
22,021,5818,,,,,,
22,023,1204,,,,,,
22,025,2793,,,,,,
22,027,6234,,,,,,
22,029,4034,,,,,,
22,031,3698,,,,,,
22,033,2245,,,,,,
22,035,8444,,,,,,
22,037,2860,,,,,,
22,039,5222,,,,,,
22,041,4890,,,,,,
22,043,3050,,,,,,
22,045,2969,,,,,,
22,047,2779,,,,,,
22,049,4141,,,,,,
22,051,3160,,,,,,
22,053,4239,,,,,,
22,055,2814,,,,,,
22,057,2579,,,,,,
22,059,4595,,,,,,
22,061,3543,,,,,,
22,063,2934,,,,,,
22,065,3474,,,,,,
22,067,3265,,,,,,
22,069,2847,,,,,,
22,071,3116,,,,,,
22,073,3691,,,,,,
22,075,2379,,,,,,
22,077,2971,,,,,,
22,079,3064,,,,,,
22,081,6608,,,,,,
22,083,5541,,,,,,
22,085,3145,,,,,,
22,087,2819,,,,,,
22,089,3063,,,,,,
22,091,4862,,,,,,
22,093,2946,,,,,,
22,095,4051,,,,,,
22,097,3519,,,,,,
22,099,3087,,,,,,
22,101,2798,,,,,,
22,103,3411,,,,,,
22,105,4532,,,,,,
22,107,3741,,,,,,
22,109,3523,,,,,,
22,111,4009,,,,,,
22,113,2724,,,,,,
22,115,4230,,,,,,
22,117,4756,,,,,,
22,119,3526,,,,,,
22,121,2408,,,,,,
22,123,6751,,,,,,
22,125,1202,,,,,,
22,127,5660,,,,,,
23,000,1977,,,,,,
23,001,2016,,,,,,
23,003,2337,,,,,,
23,005,1656,,,,,,
23,007,1655,,,,,,
23,009,1614,,,,,,
23,011,1912,,,,,,
23,013,1388,,,,,,
23,015,1630,,,,,,
23,017,1596,,,,,,
23,019,2840,,,,,,
23,021,2219,,,,,,
23,023,1707,,,,,,
23,025,1727,,,,,,
23,027,2081,,,,,,
23,029,1981,,,,,,
23,031,2197,,,,,,
24,000,2527,,,,,,
24,001,2849,,,,,,
24,003,2628,,,,,,
24,005,2829,,,,,,
24,009,2076,,,,,,
24,011,1862,,,,,,
24,013,2718,,,,,,
24,015,4137,,,,,,
24,017,2156,,,,,,
24,019,1350,,,,,,
24,021,2107,,,,,,
24,023,2493,,,,,,
24,025,2534,,,,,,
24,027,1728,,,,,,
24,029,1083,,,,,,
24,031,1495,,,,,,
24,033,2945,,,,,,
24,035,1954,,,,,,
24,037,3177,,,,,,
24,039,1450,,,,,,
24,041,1094,,,,,,
24,043,3200,,,,,,
24,045,1716,,,,,,
24,047,2810,,,,,,
24,510,3899,,,,,,
25,000,3196,,,,,,
25,001,2359,,,,,,
25,003,2295,,,,,,
25,005,3755,,,,,,
25,007,2458,,,,,,
25,009,3265,,,,,,
25,011,3170,,,,,,
25,013,3998,,,,,,
25,015,2683,,,,,,
25,017,2933,,,,,,
25,019,2596,,,,,,
25,021,3065,,,,,,
25,023,3465,,,,,,
25,025,3814,,,,,,
25,027,3256,,,,,,
26,000,3236,,,,,,
26,001,1939,,,,,,
26,003,2262,,,,,,
26,005,2381,,,,,,
26,007,1802,,,,,,
26,009,2343,,,,,,
26,011,2811,,,,,,
26,013,780,,,,,,
26,015,2301,,,,,,
26,017,3656,,,,,,
26,019,2302,,,,,,
26,021,2172,,,,,,
26,023,3647,,,,,,
26,025,2740,,,,,,
26,027,3162,,,,,,
26,029,1988,,,,,,
26,031,2453,,,,,,
26,033,2673,,,,,,
26,035,3229,,,,,,
26,037,1927,,,,,,
26,039,2231,,,,,,
26,041,1838,,,,,,
26,043,1527,,,,,,
26,045,2462,,,,,,
26,047,1970,,,,,,
26,049,3641,,,,,,
26,051,2339,,,,,,
26,053,2056,,,,,,
26,055,2172,,,,,,
26,057,2878,,,,,,
26,059,2733,,,,,,
26,061,1989,,,,,,
26,063,1938,,,,,,
26,065,2852,,,,,,
26,067,2675,,,,,,
26,069,2009,,,,,,
26,071,1603,,,,,,
26,073,2237,,,,,,
26,075,3076,,,,,,
26,077,2574,,,,,,
26,079,2646,,,,,,
26,081,2134,,,,,,
26,083,2277,,,,,,
26,085,1663,,,,,,
26,087,3226,,,,,,
26,089,2637,,,,,,
26,091,3046,,,,,,
26,093,2812,,,,,,
26,095,2435,,,,,,
26,097,1397,,,,,,
26,099,4147,,,,,,
26,101,2321,,,,,,
26,103,2313,,,,,,
26,105,2603,,,,,,
26,107,1651,,,,,,
26,109,3027,,,,,,
26,111,2477,,,,,,
26,113,2415,,,,,,
26,115,3842,,,,,,
26,117,2743,,,,,,
26,119,1742,,,,,,
26,121,2628,,,,,,
26,123,2308,,,,,,
26,125,3432,,,,,,
26,127,1779,,,,,,
26,129,2371,,,,,,
26,131,972,,,,,,
26,133,1955,,,,,,
26,135,2755,,,,,,
26,137,2147,,,,,,
26,139,2079,,,,,,
26,141,2300,,,,,,
26,143,2704,,,,,,
26,145,3011,,,,,,
26,147,3680,,,,,,
26,149,2745,,,,,,
26,151,3162,,,,,,
26,153,1490,,,,,,
26,155,3494,,,,,,
26,157,2863,,,,,,
26,159,2972,,,,,,
26,161,2861,,,,,,
26,163,4854,,,,,,
26,165,2304,,,,,,
27,000,2255,,,,,,
27,001,3895,,,,,,
27,003,2093,,,,,,
27,005,2289,,,,,,
27,007,2679,,,,,,
27,009,2411,,,,,,
27,011,430,,,,,,
27,013,2035,,,,,,
27,015,1666,,,,,,
27,017,4036,,,,,,
27,019,2622,,,,,,
27,021,1992,,,,,,
27,023,1319,,,,,,
27,025,1848,,,,,,
27,027,2947,,,,,,
27,029,1506,,,,,,
27,031,2225,,,,,,
27,033,1761,,,,,,
27,035,1767,,,,,,
27,037,2050,,,,,,
27,039,2640,,,,,,
27,041,1591,,,,,,
27,043,1199,,,,,,
27,045,1852,,,,,,
27,047,2063,,,,,,
27,049,3694,,,,,,
27,051,1831,,,,,,
27,053,2159,,,,,,
27,055,1559,,,,,,
27,057,2049,,,,,,
27,059,2256,,,,,,
27,061,3384,,,,,,
27,063,1478,,,,,,
27,065,4794,,,,,,
27,067,1412,,,,,,
27,069,1253,,,,,,
27,071,1675,,,,,,
27,073,2605,,,,,,
27,075,4165,,,,,,
27,077,1671,,,,,,
27,079,4530,,,,,,
27,081,2306,,,,,,
27,083,1105,,,,,,
27,085,4631,,,,,,
27,087,1384,,,,,,
27,089,2451,,,,,,
27,091,1884,,,,,,
27,093,6229,,,,,,
27,095,4539,,,,,,
27,097,1917,,,,,,
27,099,2567,,,,,,
27,101,1482,,,,,,
27,103,2347,,,,,,
27,105,1842,,,,,,
27,107,1979,,,,,,
27,109,2196,,,,,,
27,111,1570,,,,,,
27,113,982,,,,,,
27,115,3694,,,,,,
27,117,2265,,,,,,
27,119,1516,,,,,,
27,121,2336,,,,,,
27,123,2270,,,,,,
27,125,,,,,,,
27,127,1932,,,,,,
27,129,1651,,,,,,
27,131,3324,,,,,,
27,133,2501,,,,,,
27,135,1612,,,,,,
27,137,3832,,,,,,
27,139,2402,,,,,,
27,141,2238,,,,,,
27,143,5486,,,,,,
27,145,1772,,,,,,
27,147,1791,,,,,,
27,149,3719,,,,,,
27,151,1421,,,,,,
27,153,2392,,,,,,
27,155,1731,,,,,,
27,157,1683,,,,,,
27,159,1732,,,,,,
27,161,1896,,,,,,
27,163,1832,,,,,,
27,165,2076,,,,,,
27,167,1946,,,,,,
27,169,2189,,,,,,
27,171,2122,,,,,,
27,173,2328,,,,,,
28,000,3356,,,,,,
28,001,4065,,,,,,
28,003,3720,,,,,,
28,005,3410,,,,,,
28,007,1454,,,,,,
28,009,2872,,,,,,
28,011,4465,,,,,,
28,013,2420,,,,,,
28,015,2081,,,,,,
28,017,2182,,,,,,
28,019,3026,,,,,,
28,021,9006,,,,,,
28,023,2812,,,,,,
28,025,2518,,,,,,
28,027,3228,,,,,,
28,029,2865,,,,,,
28,031,4210,,,,,,
28,033,3403,,,,,,
28,035,3529,,,,,,
28,037,2437,,,,,,
28,039,4038,,,,,,
28,041,3552,,,,,,
28,043,3018,,,,,,
28,045,3061,,,,,,
28,047,3870,,,,,,
28,049,3401,,,,,,
28,051,1944,,,,,,
28,053,2289,,,,,,
28,055,,,,,,,
28,057,2809,,,,,,
28,059,3254,,,,,,
28,061,4640,,,,,,
28,063,4835,,,,,,
28,065,4350,,,,,,
28,067,4817,,,,,,
28,069,3420,,,,,,
28,071,3788,,,,,,
28,073,2927,,,,,,
28,075,3804,,,,,,
28,077,5768,,,,,,
28,079,3200,,,,,,
28,081,2723,,,,,,
28,083,2720,,,,,,
28,085,3118,,,,,,
28,087,2195,,,,,,
28,089,2182,,,,,,
28,091,4117,,,,,,
28,093,3864,,,,,,
28,095,3042,,,,,,
28,097,4570,,,,,,
28,099,4141,,,,,,
28,101,3627,,,,,,
28,103,4003,,,,,,
28,105,1572,,,,,,
28,107,4020,,,,,,
28,109,2773,,,,,,
28,111,2850,,,,,,
28,113,3976,,,,,,
28,115,2608,,,,,,
28,117,3130,,,,,,
28,119,2990,,,,,,
28,121,2957,,,,,,
28,123,3582,,,,,,
28,125,2776,,,,,,
28,127,5239,,,,,,
28,129,3784,,,,,,
28,131,3549,,,,,,
28,133,3636,,,,,,
28,135,3619,,,,,,
28,137,3879,,,,,,
28,139,3193,,,,,,
28,141,3245,,,,,,
28,143,4022,,,,,,
28,145,2694,,,,,,
28,147,3333,,,,,,
28,149,3040,,,,,,
28,151,3191,,,,,,
28,153,5196,,,,,,
28,155,3511,,,,,,
28,157,3572,,,,,,
28,159,2986,,,,,,
28,161,6427,,,,,,
28,163,2788,,,,,,
29,000,2938,,,,,,
29,001,2212,,,,,,
29,003,2519,,,,,,
29,005,6202,,,,,,
29,007,3053,,,,,,
29,009,2355,,,,,,
29,011,3166,,,,,,
29,013,3085,,,,,,
29,015,2376,,,,,,
29,017,1842,,,,,,
29,019,2226,,,,,,
29,021,2984,,,,,,
29,023,3298,,,,,,
29,025,3402,,,,,,
29,027,2749,,,,,,
29,029,1689,,,,,,
29,031,2054,,,,,,
29,033,2846,,,,,,
29,035,3796,,,,,,
29,037,2700,,,,,,
29,039,1884,,,,,,
29,041,2460,,,,,,
29,043,2771,,,,,,
29,045,3047,,,,,,
29,047,3182,,,,,,
29,049,3342,,,,,,
29,051,2451,,,,,,
29,053,3081,,,,,,
29,055,3239,,,,,,
29,057,1531,,,,,,
29,059,1998,,,,,,
29,061,2182,,,,,,
29,063,2463,,,,,,
29,065,4313,,,,,,
29,067,2070,,,,,,
29,069,4350,,,,,,
29,071,3152,,,,,,
29,073,3093,,,,,,
29,075,1381,,,,,,
29,077,2489,,,,,,
29,079,1390,,,,,,
29,081,557,,,,,,
29,083,1380,,,,,,
29,085,710,,,,,,
29,087,4237,,,,,,
29,089,3021,,,,,,
29,091,2792,,,,,,
29,093,3421,,,,,,
29,095,3371,,,,,,
29,097,3070,,,,,,
29,099,3113,,,,,,
29,101,3686,,,,,,
29,103,2799,,,,,,
29,105,2236,,,,,,
29,107,3661,,,,,,
29,109,2657,,,,,,
29,111,3441,,,,,,
29,113,3610,,,,,,
29,115,3138,,,,,,
29,117,2027,,,,,,
29,119,4025,,,,,,
29,121,2709,,,,,,
29,123,3928,,,,,,
29,125,3804,,,,,,
29,127,3705,,,,,,
29,129,2869,,,,,,
29,131,2057,,,,,,
29,133,3399,,,,,,
29,135,2343,,,,,,
29,137,3582,,,,,,
29,139,2218,,,,,,
29,141,2114,,,,,,
29,143,3616,,,,,,
29,145,2953,,,,,,
29,147,1895,,,,,,
29,149,3984,,,,,,
29,151,3263,,,,,,
29,153,3167,,,,,,
29,155,6176,,,,,,
29,157,3779,,,,,,
29,159,3894,,,,,,
29,161,3765,,,,,,
29,163,3044,,,,,,
29,165,3147,,,,,,
29,167,1894,,,,,,
29,169,3130,,,,,,
29,171,3207,,,,,,
29,173,2757,,,,,,
29,175,2948,,,,,,
29,177,3301,,,,,,
29,179,2658,,,,,,
29,181,3683,,,,,,
29,183,2768,,,,,,
29,185,1528,,,,,,
29,186,4450,,,,,,
29,187,3226,,,,,,
29,189,2785,,,,,,
29,195,3314,,,,,,
29,197,1826,,,,,,
29,199,3370,,,,,,
29,201,3280,,,,,,
29,203,3190,,,,,,
29,205,2306,,,,,,
29,207,3113,,,,,,
29,209,2179,,,,,,
29,211,2890,,,,,,
29,213,2550,,,,,,
29,215,3037,,,,,,
29,217,2460,,,,,,
29,219,2622,,,,,,
29,221,4941,,,,,,
29,223,2512,,,,,,
29,225,2298,,,,,,
29,227,1362,,,,,,
29,229,2548,,,,,,
29,510,3982,,,,,,
30,000,1772,,,,,,
30,001,133,,,,,,
30,003,3943,,,,,,
30,005,1280,,,,,,
30,007,1843,,,,,,
30,009,1343,,,,,,
30,011,,,,,,,
30,013,2198,,,,,,
30,015,720,,,,,,
30,017,2307,,,,,,
30,019,1922,,,,,,
30,021,2462,,,,,,
30,023,2618,,,,,,
30,025,3127,,,,,,
30,027,1381,,,,,,
30,029,1566,,,,,,
30,031,1495,,,,,,
30,033,3542,,,,,,
30,035,2225,,,,,,
30,037,,,,,,,
30,039,1066,,,,,,
30,041,2024,,,,,,
30,043,941,,,,,,
30,045,,,,,,,
30,047,1762,,,,,,
30,049,1983,,,,,,
30,051,1782,,,,,,
30,053,1410,,,,,,
30,055,1458,,,,,,
30,057,1389,,,,,,
30,059,1703,,,,,,
30,061,2307,,,,,,
30,063,1599,,,,,,
30,065,940,,,,,,
30,067,1934,,,,,,
30,069,,,,,,,
30,071,2681,,,,,,
30,073,1253,,,,,,
30,075,,,,,,,
30,077,2399,,,,,,
30,079,,,,,,,
30,081,950,,,,,,
30,083,961,,,,,,
30,085,2988,,,,,,
30,087,3221,,,,,,
30,089,1336,,,,,,
30,091,2808,,,,,,
30,093,1387,,,,,,
30,095,877,,,,,,
30,097,2718,,,,,,
30,099,1162,,,,,,
30,101,1248,,,,,,
30,103,,,,,,,
30,105,1982,,,,,,
30,107,554,,,,,,
30,109,1973,,,,,,
30,111,2165,,,,,,
31,000,2231,,,,,,
31,001,1914,,,,,,
31,003,3581,,,,,,
31,005,2329,,,,,,
31,007,,,,,,,
31,009,,,,,,,
31,011,5303,,,,,,
31,013,605,,,,,,
31,015,3147,,,,,,
31,017,2420,,,,,,
31,019,2339,,,,,,
31,021,1409,,,,,,
31,023,2035,,,,,,
31,025,2580,,,,,,
31,027,2392,,,,,,
31,029,2313,,,,,,
31,031,1416,,,,,,
31,033,1176,,,,,,
31,035,1636,,,,,,
31,037,1352,,,,,,
31,039,2593,,,,,,
31,041,3369,,,,,,
31,043,2153,,,,,,
31,045,1812,,,,,,
31,047,2717,,,,,,
31,049,2370,,,,,,
31,051,2577,,,,,,
31,053,2362,,,,,,
31,055,2066,,,,,,
31,057,5909,,,,,,
31,059,1434,,,,,,
31,061,938,,,,,,
31,063,2074,,,,,,
31,065,3016,,,,,,
31,067,1126,,,,,,
31,069,4701,,,,,,
31,071,3149,,,,,,
31,073,1118,,,,,,
31,075,,,,,,,
31,077,1643,,,,,,
31,079,2569,,,,,,
31,081,2577,,,,,,
31,083,1583,,,,,,
31,085,,,,,,,
31,087,2747,,,,,,
31,089,3776,,,,,,
31,091,,,,,,,
31,093,1650,,,,,,
31,095,1141,,,,,,
31,097,2897,,,,,,
31,099,1337,,,,,,
31,101,2090,,,,,,
31,103,,,,,,,
31,105,2972,,,,,,
31,107,2997,,,,,,
31,109,1658,,,,,,
31,111,4209,,,,,,
31,113,,,,,,,
31,115,,,,,,,
31,117,,,,,,,
31,119,2318,,,,,,
31,121,2062,,,,,,
31,123,1590,,,,,,
31,125,2286,,,,,,
31,127,1980,,,,,,
31,129,4223,,,,,,
31,131,1655,,,,,,
31,133,1021,,,,,,
31,135,,,,,,,
31,137,2619,,,,,,
31,139,2242,,,,,,
31,141,2375,,,,,,
31,143,2543,,,,,,
31,145,3067,,,,,,
31,147,4163,,,,,,
31,149,1357,,,,,,
31,151,1011,,,,,,
31,153,2365,,,,,,
31,155,1545,,,,,,
31,157,2748,,,,,,
31,159,2569,,,,,,
31,161,2287,,,,,,
31,163,2206,,,,,,
31,165,2054,,,,,,
31,167,1771,,,,,,
31,169,3100,,,,,,
31,171,,,,,,,
31,173,3444,,,,,,
31,175,3201,,,,,,
31,177,1473,,,,,,
31,179,1582,,,,,,
31,181,2114,,,,,,
31,183,,,,,,,
31,185,1935,,,,,,
32,000,2787,,,,,,
32,001,2679,,,,,,
32,003,3089,,,,,,
32,005,1268,,,,,,
32,007,2710,,,,,,
32,009,,,,,,,
32,011,1047,,,,,,
32,013,2647,,,,,,
32,015,2000,,,,,,
32,017,3337,,,,,,
32,019,2357,,,,,,
32,021,1650,,,,,,
32,023,3317,,,,,,
32,027,1992,,,,,,
32,029,879,,,,,,
32,031,2214,,,,,,
32,033,1235,,,,,,
32,510,2597,,,,,,
33,000,2348,,,,,,
33,001,2101,,,,,,
33,003,1674,,,,,,
33,005,1895,,,,,,
33,007,1950,,,,,,
33,009,1889,,,,,,
33,011,2694,,,,,,
33,013,2215,,,,,,
33,015,2451,,,,,,
33,017,2671,,,,,,
33,019,2181,,,,,,
34,000,2965,,,,,,
34,001,2982,,,,,,
34,003,2162,,,,,,
34,005,3629,,,,,,
34,007,4144,,,,,,
34,009,2940,,,,,,
34,011,3122,,,,,,
34,013,3023,,,,,,
34,015,3612,,,,,,
34,017,3548,,,,,,
34,019,2595,,,,,,
34,021,2952,,,,,,
34,023,2809,,,,,,
34,025,3076,,,,,,
34,027,2190,,,,,,
34,029,3464,,,,,,
34,031,2429,,,,,,
34,033,3994,,,,,,
34,035,2325,,,,,,
34,037,2764,,,,,,
34,039,2506,,,,,,
34,041,3668,,,,,,
35,000,1970,,,,,,
35,001,1760,,,,,,
35,003,826,,,,,,
35,005,3287,,,,,,
35,006,2632,,,,,,
35,007,1793,,,,,,
35,009,2383,,,,,,
35,011,736,,,,,,
35,013,2177,,,,,,
35,015,2692,,,,,,
35,017,1704,,,,,,
35,019,3301,,,,,,
35,021,,,,,,,
35,023,1756,,,,,,
35,025,2588,,,,,,
35,027,1939,,,,,,
35,028,1067,,,,,,
35,029,2108,,,,,,
35,031,2681,,,,,,
35,033,1679,,,,,,
35,035,2274,,,,,,
35,037,1590,,,,,,
35,039,1877,,,,,,
35,041,1923,,,,,,
35,043,1744,,,,,,
35,045,2798,,,,,,
35,047,1810,,,,,,
35,049,1187,,,,,,
35,051,1916,,,,,,
35,053,1371,,,,,,
35,055,1033,,,,,,
35,057,1930,,,,,,
35,059,2278,,,,,,
35,061,1929,,,,,,
36,000,2595,,,,,,
36,001,2369,,,,,,
36,003,2555,,,,,,
36,005,3519,,,,,,
36,007,2744,,,,,,
36,009,3645,,,,,,
36,011,3508,,,,,,
36,013,2395,,,,,,
36,015,4187,,,,,,
36,017,2756,,,,,,
36,019,2808,,,,,,
36,021,2082,,,,,,
36,023,3511,,,,,,
36,025,1847,,,,,,
36,027,2613,,,,,,
36,029,2660,,,,,,
36,031,2018,,,,,,
36,033,2991,,,,,,
36,035,3231,,,,,,
36,037,3396,,,,,,
36,039,2367,,,,,,
36,041,1600,,,,,,
36,043,2649,,,,,,
36,045,2977,,,,,,
36,047,2975,,,,,,
36,049,3032,,,,,,
36,051,2524,,,,,,
36,053,2134,,,,,,
36,055,2834,,,,,,
36,057,2689,,,,,,
36,059,2367,,,,,,
36,061,1923,,,,,,
36,063,2362,,,,,,
36,065,2558,,,,,,
36,067,2575,,,,,,
36,069,2457,,,,,,
36,071,3277,,,,,,
36,073,2123,,,,,,
36,075,3286,,,,,,
36,077,2332,,,,,,
36,079,2323,,,,,,
36,081,2608,,,,,,
36,083,2247,,,,,,
36,085,2551,,,,,,
36,087,2714,,,,,,
36,089,2960,,,,,,
36,091,2389,,,,,,
36,093,2217,,,,,,
36,095,2392,,,,,,
36,097,2648,,,,,,
36,099,3228,,,,,,
36,101,2206,,,,,,
36,103,2705,,,,,,
36,105,3075,,,,,,
36,107,3236,,,,,,
36,109,1601,,,,,,
36,111,2638,,,,,,
36,113,2631,,,,,,
36,115,2487,,,,,,
36,117,3658,,,,,,
36,119,2261,,,,,,
36,121,3379,,,,,,
36,123,2066,,,,,,
37,000,2670,,,,,,
37,001,2740,,,,,,
37,003,2975,,,,,,
37,005,2237,,,,,,
37,007,3011,,,,,,
37,009,2232,,,,,,
37,011,1707,,,,,,
37,013,2983,,,,,,
37,015,3101,,,,,,
37,017,3752,,,,,,
37,019,2339,,,,,,
37,021,1874,,,,,,
37,023,1879,,,,,,
37,025,3900,,,,,,
37,027,2681,,,,,,
37,029,3433,,,,,,
37,031,2568,,,,,,
37,033,2139,,,,,,
37,035,2376,,,,,,
37,037,1648,,,,,,
37,039,1814,,,,,,
37,041,2200,,,,,,
37,043,2272,,,,,,
37,045,3429,,,,,,
37,047,4056,,,,,,
37,049,2499,,,,,,
37,051,3102,,,,,,
37,053,3386,,,,,,
37,055,1460,,,,,,
37,057,3185,,,,,,
37,059,2285,,,,,,
37,061,3162,,,,,,
37,063,2295,,,,,,
37,065,3131,,,,,,
37,067,2794,,,,,,
37,069,3149,,,,,,
37,071,3752,,,,,,
37,073,3109,,,,,,
37,075,1917,,,,,,
37,077,2849,,,,,,
37,079,2736,,,,,,
37,081,2468,,,,,,
37,083,3306,,,,,,
37,085,3982,,,,,,
37,087,2375,,,,,,
37,089,1369,,,,,,
37,091,3037,,,,,,
37,093,3483,,,,,,
37,095,2150,,,,,,
37,097,2971,,,,,,
37,099,1923,,,,,,
37,101,3758,,,,,,
37,103,3406,,,,,,
37,105,2916,,,,,,
37,107,3162,,,,,,
37,109,2918,,,,,,
37,111,2171,,,,,,
37,113,1984,,,,,,
37,115,2192,,,,,,
37,117,3918,,,,,,
37,119,2343,,,,,,
37,121,2222,,,,,,
37,123,3624,,,,,,
37,125,2479,,,,,,
37,127,3837,,,,,,
37,129,2095,,,,,,
37,131,3060,,,,,,
37,133,2421,,,,,,
37,135,1330,,,,,,
37,137,2439,,,,,,
37,139,3044,,,,,,
37,141,2008,,,,,,
37,143,2304,,,,,,
37,145,2715,,,,,,
37,147,3418,,,,,,
37,149,1736,,,,,,
37,151,3273,,,,,,
37,153,3759,,,,,,
37,155,5148,,,,,,
37,157,2944,,,,,,
37,159,2875,,,,,,
37,161,2434,,,,,,
37,163,3092,,,,,,
37,165,4633,,,,,,
37,167,4136,,,,,,
37,169,3629,,,,,,
37,171,3136,,,,,,
37,173,2627,,,,,,
37,175,1688,,,,,,
37,177,2930,,,,,,
37,179,3148,,,,,,
37,181,3033,,,,,,
37,183,2399,,,,,,
37,185,2481,,,,,,
37,187,3243,,,,,,
37,189,1814,,,,,,
37,191,3294,,,,,,
37,193,2235,,,,,,
37,195,3215,,,,,,
37,197,2810,,,,,,
37,199,2007,,,,,,
38,000,2944,,,,,,
38,001,1452,,,,,,
38,003,2177,,,,,,
38,005,2599,,,,,,
38,007,3079,,,,,,
38,009,2555,,,,,,
38,011,3052,,,,,,
38,013,4078,,,,,,
38,015,3146,,,,,,
38,017,3142,,,,,,
38,019,2770,,,,,,
38,021,3775,,,,,,
38,023,4533,,,,,,
38,025,1554,,,,,,
38,027,1209,,,,,,
38,029,4984,,,,,,
38,031,2143,,,,,,
38,033,2343,,,,,,
38,035,2685,,,,,,
38,037,8361,,,,,,
38,039,2891,,,,,,
38,041,3323,,,,,,
38,043,3000,,,,,,
38,045,2171,,,,,,
38,047,938,,,,,,
38,049,3109,,,,,,
38,051,6805,,,,,,
38,053,1527,,,,,,
38,055,2944,,,,,,
38,057,1896,,,,,,
38,059,3275,,,,,,
38,061,2381,,,,,,
38,063,2826,,,,,,
38,065,1949,,,,,,
38,067,3649,,,,,,
38,069,3811,,,,,,
38,071,2714,,,,,,
38,073,2736,,,,,,
38,075,3052,,,,,,
38,077,2854,,,,,,
38,079,4947,,,,,,
38,081,2388,,,,,,
38,083,,,,,,,
38,085,2264,,,,,,
38,087,,,,,,,
38,089,2033,,,,,,
38,091,2869,,,,,,
38,093,1337,,,,,,
38,095,3600,,,,,,
38,097,1529,,,,,,
38,099,4031,,,,,,
38,101,2548,,,,,,
38,103,1724,,,,,,
38,105,2930,,,,,,
39,000,3033,,,,,,
39,001,4230,,,,,,
39,003,3632,,,,,,
39,005,3165,,,,,,
39,007,3828,,,,,,
39,009,2503,,,,,,
39,011,3485,,,,,,
39,013,4689,,,,,,
39,015,3787,,,,,,
39,017,3574,,,,,,
39,019,3202,,,,,,
39,021,2696,,,,,,
39,023,2891,,,,,,
39,025,3095,,,,,,
39,027,2811,,,,,,
39,029,3201,,,,,,
39,031,3032,,,,,,
39,033,1909,,,,,,
39,035,3545,,,,,,
39,037,2308,,,,,,
39,039,3436,,,,,,
39,041,1596,,,,,,
39,043,2863,,,,,,
39,045,2484,,,,,,
39,047,2812,,,,,,
39,049,2454,,,,,,
39,051,1228,,,,,,
39,053,2983,,,,,,
39,055,2538,,,,,,
39,057,2556,,,,,,
39,059,2861,,,,,,
39,061,3052,,,,,,
39,063,2501,,,,,,
39,065,3543,,,,,,
39,067,5255,,,,,,
39,069,3033,,,,,,
39,071,2332,,,,,,
39,073,2818,,,,,,
39,075,895,,,,,,
39,077,3151,,,,,,
39,079,2750,,,,,,
39,081,4214,,,,,,
39,083,3410,,,,,,
39,085,3134,,,,,,
39,087,4584,,,,,,
39,089,3012,,,,,,
39,091,2850,,,,,,
39,093,3454,,,,,,
39,095,3519,,,,,,
39,097,2493,,,,,,
39,099,3704,,,,,,
39,101,3696,,,,,,
39,103,2493,,,,,,
39,105,3049,,,,,,
39,107,3669,,,,,,
39,109,2915,,,,,,
39,111,2183,,,,,,
39,113,3246,,,,,,
39,115,2842,,,,,,
39,117,2626,,,,,,
39,119,3039,,,,,,
