statecode,countycode,v155_race_AIAN,v155_race_asian,v155_race_black,v155_race_hispanic,v155_race_white,v155_race_flag_CT
29,101,,0.28,0.28,0.2,0.38,
29,103,,,,,0.36,
29,105,,,,,0.33,
29,107,,,0.55,,0.41,
29,109,,,,0.23,0.39,
29,111,,,,,0.26,
29,113,,,0.32,,0.42,
29,115,,,,,0.4,
29,117,,,,,0.48,
29,119,,,,0.18,0.32,
29,121,,,0.38,,0.43,
29,123,,,,,0.32,
29,125,,,,,0.37,
29,127,,,0.2,,0.21,
29,129,,,,,0.3,
29,131,,,,,0.41,
29,133,,,0.2,,0.33,
29,135,,,,,0.47,
29,137,,,0.36,,0.37,
29,139,,,,,0.42,
29,141,,,,,0.38,
29,143,,,0.29,,0.39,
29,145,0.36,0.28,,0.14,0.41,
29,147,,,,,0.4,
29,149,,,,,0.29,
29,151,,,,,0.56,
29,153,,,,,0.35,
29,155,,,0.18,,0.38,
29,157,,,,,0.38,
29,159,,0.33,0.47,0.2,0.48,
29,161,,0.44,0.43,,0.39,
29,163,,,0.25,,0.31,
29,165,,0.39,0.37,0.39,0.57,
29,167,,,,,0.3,
29,169,,0.17,0.12,0.07,0.24,
29,171,,,,,0.42,
29,173,,,,,0.25,
29,175,,,0.28,,0.41,
29,177,,,,,0.45,
29,179,,,,,0.26,
29,181,,,,,0.25,
29,183,,0.52,0.42,0.48,0.58,
29,185,,,,,0.22,
29,186,,,,,0.43,
29,187,,,0.34,,0.38,
29,189,0.3,0.55,0.38,0.44,0.61,
29,195,,,0.29,0.23,0.42,
29,197,,,,,0.44,
29,199,,,,,0.26,
29,201,,,0.32,,0.41,
29,203,,,,,0.3,
29,205,,,,,0.34,
29,207,,,0.33,,0.33,
29,209,,,,,0.37,
29,211,,,,,0.39,
29,213,,0.44,,,0.37,
29,215,,,,,0.33,
29,217,,,,,0.34,
29,219,,,0.06,,0.52,
29,221,,,,,0.29,
29,223,,,,,0.19,
29,225,,,,,0.45,
29,227,,,,,0.37,
29,229,,,,,0.32,
29,510,,0.51,0.31,0.41,0.55,
30,000,0.26,0.39,0.29,0.36,0.42,
30,001,,,,0.33,0.51,
30,003,0.21,0.27,,,0.42,
30,005,0.12,,,,0.19,
30,007,,,,,0.45,
30,009,,,,,0.45,
30,011,,,,,0.22,
30,013,0.3,0.26,0.25,0.3,0.45,
30,015,,,,,0.29,
30,017,0.45,,,,0.39,
30,019,,,,,0.05,
30,021,,,,,0.35,
30,023,0.22,,,,0.43,
30,025,,,,,0.34,
30,027,,,,,0.42,
30,029,0.33,0.28,,0.3,0.43,
30,031,0.44,0.49,0.31,0.38,0.5,
30,033,,,,,0.21,
30,035,0.25,,,,0.24,
30,037,,,,,0.22,
30,039,,,,,0.4,
30,041,0.18,,,,0.29,
30,043,,,,,0.46,
30,045,,,,,0.28,
30,047,0.15,,,0.32,0.37,
30,049,0.31,0.47,0.33,0.17,0.5,
30,051,,,,,0.35,
30,053,,,,,0.2,
30,055,,,,,0.32,
30,057,,,,,0.19,
30,059,,,,,0.11,
30,061,,,,,0.29,
30,063,0.4,0.44,0.33,0.28,0.56,
30,065,,,,,0.25,
30,067,0.27,,,,0.31,
30,069,,,,,0.29,
30,071,0.13,,,,0.28,
30,073,0.36,,,,0.27,
30,075,,,,,0.33,
30,077,,,,,0.31,
30,079,,,,,0.26,
30,081,0.44,0.36,,0.4,0.36,
30,083,,,,,0.46,
30,085,0.3,,,,0.3,
30,087,0.26,,,,0.24,
30,089,,,,,0.2,
30,091,0.33,,,,0.37,
30,093,0.38,,,0.36,0.51,
30,095,,,,,0.35,
30,097,,,,,0.27,
30,099,,,,,0.35,
30,101,,,,,0.18,
30,103,,,,,0.49,
30,105,0.26,,,,0.22,
30,107,,,,,0.17,
30,109,,,,,0.31,
30,111,0.4,0.49,0.28,0.44,0.53,
31,000,0.3,0.5,0.41,0.35,0.5,
31,001,,0.63,,0.31,0.59,
31,003,,,,,0.29,
31,005,,,,,0.42,
31,007,,,,,0.29,
31,009,,,,,0.18,
31,011,,,,,0.34,
31,013,0.41,,,0.29,0.36,
31,015,,,,,0.3,
31,017,,,,,0.13,
31,019,,0.38,,0.39,0.58,
31,021,,,,,0.31,
31,023,,,,,0.5,
31,025,,,,,0.52,
31,027,,,,,0.36,
31,029,,,,,0.15,
31,031,,,,,0.1,
31,033,,,,0.26,0.31,
31,035,,,,,0.41,
31,037,,,,0.24,0.45,
31,039,,,,,0.28,
31,041,,,,,0.39,
31,043,,,,0.15,0.45,
31,045,0.45,,,,0.35,
31,047,,,,0.24,0.32,
31,049,,,,,0.19,
31,051,,,,0.17,0.48,
31,053,,,,0.15,0.62,
31,055,0.31,0.53,0.42,0.37,0.63,
31,057,,,,,0.06,
31,059,,,,,0.36,
31,061,,,,,0.26,
31,063,,,,,0.4,
31,065,,,,,0.35,
31,067,,,,,0.4,
31,069,,,,,0.16,
31,071,,,,,0.27,
31,073,,,,,0.42,
31,075,,,,,0.2,
31,077,,,,,0.33,
31,079,,0.61,0.35,0.38,0.57,
31,081,,,,,0.54,
31,083,,,,,0.25,
31,085,,,,,0.48,
31,087,,,,,0.34,
31,089,,,,,0.17,
31,091,,,,,0.45,
31,093,,,,,0.28,
31,095,,,,,0.26,
31,097,,,,,0.31,
31,099,,,,,0.34,
31,101,,,,0.3,0.36,
31,103,,,,,0.19,
31,105,,,,,0.23,
31,107,0.1,,,,0.45,
31,109,0.41,0.59,0.46,0.42,0.64,
31,111,,,,0.37,0.49,
31,113,,,,,0.33,
31,115,,,,,0.32,
31,117,,,,,0.3,
31,119,0.28,0.25,,0.27,0.51,
31,121,,,,,0.42,
31,123,,,,0.42,0.37,
31,125,,,,,0.26,
31,127,,,,,0.56,
31,129,,,,,0.18,
31,131,,,,0.33,0.42,
31,133,,,,,0.11,
31,135,,,,,0.41,
31,137,,,,,0.48,
31,139,,,,,0.41,
31,141,,,,0.34,0.58,
31,143,,,,,0.55,
31,145,,,,0.36,0.51,
31,147,0.38,,,,0.32,
31,149,,,,,0.04,
31,151,,,,0.16,0.34,
31,153,,0.43,0.39,0.36,0.52,
31,155,,,,,0.47,
31,157,0.36,0.42,,0.45,0.46,
31,159,,,,,0.22,
31,161,0.21,,,,0.2,
31,163,,,,,0.44,
31,165,,,,,0.26,
31,167,,,,,0.5,
31,169,,,,,0.22,
31,171,,,,,0.38,
31,173,0.25,,,,0.19,
31,175,,,,,0.43,
31,177,,,,,0.46,
31,179,,,,,0.57,
31,181,,,,,0.31,
31,183,,,,,0.36,
31,185,,,,,0.48,
32,000,0.33,0.38,0.25,0.25,0.4,
32,001,0.53,0.26,0.25,0.31,0.3,
32,003,0.28,0.37,0.24,0.24,0.39,
32,005,0.58,0.57,,0.38,0.45,
32,007,0.33,0.46,,0.27,0.3,
32,009,,,,,0.22,
32,011,,,,,0.09,
32,013,0.04,,,0.14,0.16,
32,015,0.25,,,0.08,0.12,
32,017,,0.2,0.22,0.26,0.27,
32,019,0.29,0.34,0.23,0.28,0.34,
32,021,0.12,,0.19,,0.14,
32,023,0.45,0.32,0.21,0.25,0.28,
32,027,0.36,,,0.08,0.19,
32,029,,,,,0.31,
32,031,0.36,0.45,0.31,0.3,0.48,
32,033,0.22,,,0.19,0.22,
32,510,0.46,0.49,0.49,0.34,0.47,
33,000,0.45,0.51,0.38,0.32,0.53,
33,001,,0.43,0.35,0.33,0.53,
33,003,,0.75,,0.55,0.47,
33,005,,0.41,0.33,0.33,0.52,
33,007,,,,0.36,0.4,
33,009,,0.49,,0.21,0.49,
33,011,,0.55,0.35,0.3,0.55,
33,013,,0.44,0.44,0.28,0.55,
33,015,,0.51,0.44,0.41,0.56,
33,017,,0.47,0.32,0.29,0.51,
33,019,,0.5,,,0.43,
34,000,0.44,0.56,0.38,0.39,0.55,
34,001,,0.42,0.34,0.33,0.53,
34,003,0.38,0.61,0.42,0.43,0.58,
34,005,,0.55,0.43,0.42,0.58,
34,007,,0.58,0.41,0.42,0.59,
34,009,,0.52,0.48,0.35,0.55,
34,011,,0.47,0.36,0.41,0.49,
34,013,0.33,0.53,0.31,0.36,0.58,
34,015,,0.5,0.44,0.45,0.55,
34,017,,0.44,0.31,0.36,0.45,
34,019,,0.59,0.44,0.45,0.56,
34,021,,0.61,0.38,0.4,0.59,
34,023,0.69,0.57,0.43,0.38,0.55,
34,025,,0.57,0.39,0.43,0.55,
34,027,,0.61,0.45,0.44,0.59,
34,029,,0.51,0.4,0.43,0.52,
34,031,,0.49,0.35,0.36,0.52,
34,033,,0.48,0.36,0.46,0.48,
34,035,,0.6,0.45,0.42,0.59,
34,037,,0.52,0.41,0.41,0.52,
34,039,,0.54,0.38,0.37,0.56,
34,041,,0.54,0.47,0.39,0.52,
35,000,0.48,0.42,0.28,0.33,0.42,
35,001,0.41,0.42,0.25,0.32,0.45,
35,003,,,,0.13,0.15,
35,005,0.25,,0.25,0.33,0.37,
35,006,0.45,0.52,0.43,0.27,0.28,
35,007,,,,0.42,0.39,
35,009,,0.33,0.25,0.32,0.37,
35,011,,,,0.22,0.13,
35,013,0.33,0.47,0.33,0.36,0.44,
35,015,,0.33,0.18,0.33,0.34,
35,017,,,0.31,0.31,0.34,
35,019,,,,0.33,0.26,
35,021,,,,0.14,0.3,
35,023,,,,0.19,0.22,
35,025,,0.11,0.21,0.19,0.24,
35,027,0.55,,,0.33,0.42,
35,028,,0.45,,0.57,0.57,
35,029,,,,0.19,0.27,
35,031,0.48,0.52,,0.29,0.28,
35,033,,,,0.28,0.32,
35,035,0.56,0.35,0.34,0.31,0.35,
35,037,,,,0.35,0.28,
35,039,0.38,,0.23,0.35,0.31,
35,041,,,,0.2,0.27,
35,043,0.37,0.42,0.31,0.34,0.46,
35,045,0.59,0.57,0.23,0.39,0.43,
35,047,,,,0.3,0.35,
35,049,0.38,0.47,0.38,0.37,0.53,
35,051,,,,0.22,0.23,
35,053,0.21,,,0.32,0.33,
35,055,0.57,0.53,,0.41,0.48,
35,057,,,,0.28,0.3,
35,059,,,,0.15,0.14,
35,061,0.37,0.38,0.19,0.31,0.33,
36,000,0.25,0.51,0.34,0.37,0.54,
36,001,,0.53,0.4,0.43,0.6,
36,003,,,,,0.41,
36,005,0.09,0.45,0.33,0.33,0.5,
36,007,,0.48,0.38,0.45,0.55,
36,009,0.08,,0.53,,0.44,
36,011,,,0.35,0.45,0.54,
36,013,0.16,0.33,0.35,0.35,0.55,
36,015,,0.51,0.48,0.31,0.49,
36,017,,,0.25,0.29,0.49,
36,019,,0.46,0.39,0.3,0.49,
36,021,,0.55,0.38,0.45,0.55,
36,023,,,,0.29,0.49,
36,025,,0.31,0.28,0.51,0.48,
36,027,,0.58,0.43,0.43,0.54,
36,029,0.2,0.43,0.31,0.32,0.48,
36,031,,,0.27,0.5,0.51,
36,033,0.2,,0.43,0.4,0.49,
36,035,,,0.51,0.55,0.48,
36,037,0.15,,0.43,0.3,0.49,
36,039,,0.33,0.42,0.37,0.45,
36,041,,,,,0.5,
36,043,,,,0.41,0.46,
36,045,,0.45,0.37,0.41,0.51,
36,047,0.08,0.47,0.29,0.35,0.41,
36,049,,,,,0.51,
36,051,,,0.53,0.07,0.53,
36,053,0.25,0.64,0.69,,0.47,
36,055,,0.48,0.34,0.32,0.51,
36,057,,0.36,0.3,0.45,0.48,
36,059,0.46,0.54,0.38,0.41,0.61,
36,061,0.48,0.52,0.36,0.34,0.61,
36,063,0.12,0.46,0.36,0.3,0.42,
36,065,,0.45,0.41,0.35,0.49,
36,067,0.23,0.52,0.38,0.32,0.52,
36,069,,0.51,0.38,0.36,0.52,
36,071,,0.5,0.42,0.43,0.53,
36,073,,,0.19,0.32,0.42,
36,075,0.36,0.45,0.2,0.28,0.48,
36,077,,0.53,0.41,0.27,0.53,
36,079,,0.46,0.39,0.46,0.54,
36,081,0.32,0.5,0.34,0.36,0.49,
36,083,,0.38,0.42,0.39,0.55,
36,085,,0.49,0.32,0.38,0.47,
36,087,,0.57,0.38,0.44,0.57,
36,089,0.22,0.54,0.41,0.45,0.48,
36,091,,0.56,0.42,0.5,0.57,
36,093,,0.48,0.38,0.38,0.55,
36,095,,0.55,,0.47,0.51,
36,097,,,,,0.47,
36,099,,,,,0.48,
36,101,,0.53,0.37,0.3,0.46,
36,103,0.37,0.54,0.39,0.42,0.57,
36,105,,0.45,0.44,0.36,0.51,
36,107,,,0.36,,0.49,
36,109,,0.45,0.38,0.49,0.49,
36,111,,0.45,0.39,0.45,0.52,
36,113,,0.46,0.42,0.36,0.51,
36,115,,,0.44,0.73,0.47,
36,117,,,0.41,0.18,0.45,
36,119,0.45,0.54,0.4,0.42,0.61,
36,121,,,,,0.45,
36,123,,,,,0.46,
37,000,0.36,0.5,0.4,0.34,0.53,
37,001,,0.49,0.4,0.22,0.53,
37,003,,0.25,0.33,0.25,0.45,
37,005,,,0.55,0.45,0.45,
37,007,,,0.32,,0.46,
37,009,,,,0.49,0.5,
37,011,,,,,0.49,
37,013,,0.33,0.42,,0.54,
37,015,,,0.32,,0.36,
37,017,,,0.32,,0.39,
37,019,,0.57,0.44,0.42,0.58,
37,021,0.52,0.5,0.37,0.42,0.55,
37,023,,0.46,0.44,0.36,0.5,
37,025,,0.54,0.39,0.29,0.5,
37,027,,0.5,0.43,0.29,0.5,
37,029,,,0.42,,0.44,
37,031,,0.52,0.44,0.24,0.51,
37,033,,,0.34,,0.43,
37,035,,0.51,0.41,0.33,0.53,
37,037,,0.63,0.44,0.3,0.61,
37,039,0.44,,,0.38,0.38,
37,041,,,0.45,,0.53,
37,043,,,,,0.47,
37,045,,0.5,0.42,0.32,0.51,
37,047,0.5,,0.4,0.27,0.44,
37,049,,0.4,0.46,0.41,0.55,
37,051,0.33,0.39,0.31,0.28,0.41,
37,053,,0.5,0.43,0.33,0.46,
37,055,,0.33,0.36,0.32,0.5,
37,057,,0.43,0.43,0.33,0.49,
37,059,,,0.45,0.32,0.56,
37,061,,,0.35,0.16,0.45,
37,063,,0.58,0.46,0.4,0.62,
37,065,,,0.4,0.18,0.48,
37,067,,0.45,0.39,0.34,0.57,
37,069,,0.6,0.43,0.28,0.56,
37,071,,0.51,0.41,0.28,0.52,
37,073,,,0.43,,0.44,
37,075,0.22,,,,0.32,
37,077,,,0.41,0.38,0.49,
37,079,,,0.37,0.39,0.52,
37,081,0.42,0.42,0.4,0.32,0.56,
37,083,0.53,0.61,0.38,0.44,0.49,
37,085,,0.35,0.36,0.3,0.49,
37,087,,0.45,0.44,0.16,0.49,
37,089,,0.34,0.38,0.35,0.52,
37,091,,,0.28,,0.32,
37,093,0.25,0.43,0.37,0.31,0.45,
37,095,,,0.31,,0.33,
37,097,,0.54,0.38,0.3,0.51,
37,099,0.37,0.23,0.33,0.3,0.48,
37,101,,0.5,0.44,0.34,0.52,
37,103,,,0.49,,0.5,
37,105,,0.37,0.41,0.25,0.52,
37,107,,0.2,0.43,0.25,0.52,
37,109,,0.54,0.4,0.28,0.54,
37,111,,0.28,0.43,0.26,0.46,
37,113,0.3,,0.43,0.18,0.5,
37,115,,,,,0.41,
37,117,,,0.4,,0.54,
37,119,0.43,0.51,0.38,0.36,0.59,
37,121,,,,,0.43,
37,123,,0.27,0.36,0.3,0.48,
37,125,0.31,0.51,0.43,0.38,0.55,
37,127,0.75,0.58,0.45,0.37,0.58,
37,129,,0.53,0.44,0.44,0.59,
37,131,,,0.37,,0.47,
37,133,,0.39,0.38,0.35,0.44,
37,135,,0.56,0.5,0.46,0.66,
37,137,,0.36,0.51,,0.56,
37,139,,0.53,0.37,,0.47,
37,141,,0.56,0.42,0.3,0.52,
37,143,,,0.4,,0.49,
37,145,,,0.46,0.31,0.55,
37,147,,0.58,0.4,0.38,0.53,
37,149,,,0.38,0.33,0.47,
37,151,,0.35,0.49,0.32,0.5,
37,153,,0.58,0.38,0.33,0.47,
37,155,0.34,0.45,0.34,0.39,0.43,
37,157,,0.33,0.45,0.24,0.53,
37,159,,0.46,0.33,0.27,0.48,
37,161,,0.41,0.37,0.31,0.48,
37,163,0.26,,0.39,0.24,0.51,
37,165,0.3,,0.27,,0.39,
37,167,,0.44,0.31,0.38,0.47,
37,169,,,0.4,,0.46,
37,171,,0.5,0.42,0.31,0.51,
37,173,0.35,,,,0.37,
37,175,,,0.38,,0.53,
37,177,,,0.3,,0.34,
37,179,,0.53,0.41,0.39,0.52,
37,181,,,0.39,0.29,0.51,
37,183,0.42,0.57,0.45,0.4,0.61,
37,185,0.31,,0.37,,0.47,
37,187,,,0.28,,0.42,
37,189,,,,0.39,0.52,
37,191,,0.4,0.35,0.27,0.51,
37,193,,,0.43,0.12,0.49,
37,195,,0.69,0.42,0.36,0.54,
37,197,,,0.36,,0.49,
37,199,,,,0.55,0.42,
38,000,0.41,0.53,0.35,0.28,0.49,
38,001,,,,,0.51,
38,003,,,,,0.57,
38,005,0.45,,,,0.28,
38,007,,,,,0.41,
38,009,0.5,,,,0.42,
38,011,,,,,0.13,
38,013,,,,,0.36,
38,015,0.53,0.7,0.49,0.29,0.59,
38,017,0.57,0.59,0.34,0.3,0.59,
38,019,,,,,0.62,
38,021,,,,,0.54,
38,023,,,,,0.26,
38,025,,,,,0.27,
38,027,,,,,0.2,
38,029,,,,,0.31,
38,031,,,,,0.41,
38,033,,,,,0.2,
38,035,0.42,0.56,0.43,0.42,0.57,
38,037,,,,,0.22,
38,039,,,,,0.42,
38,041,,,,,0.25,
38,043,,,,,0.44,
38,045,,,,,0.48,
38,047,,,,,0.38,
38,049,,,,,0.47,
38,051,,,,,0.27,
38,053,0.48,,,,0.24,
38,055,0.48,,,,0.42,
38,057,,,,,0.19,
38,059,0.39,,,0.38,0.54,
38,061,0.38,,,,0.3,
38,063,,,,,0.5,
38,065,,,,,0.29,
38,067,0.31,,,,0.22,
38,069,,,,,0.22,
38,071,0.5,,,,0.39,
38,073,,,,,0.45,
38,075,,,,,0.54,
38,077,0.42,,,,0.57,
38,079,0.39,,,,0.49,
38,081,,,,,0.54,
38,083,,,,,0.38,
38,085,0.08,,,,0.45,
38,087,,,,,0.09,
38,089,0.55,,,0.21,0.46,
38,091,,,,,0.39,
38,093,,,,,0.57,
38,095,,,,,0.32,
38,097,,,,,0.47,
38,099,,,,0.12,0.31,
38,101,0.45,0.43,0.33,0.35,0.54,
38,103,,,,,0.4,
38,105,0.51,,,0.25,0.38,
39,000,0.42,0.53,0.4,0.39,0.52,
39,001,,,,,0.39,
39,003,,0.53,0.33,0.33,0.48,
39,005,,,0.42,,0.46,
39,007,,0.62,0.46,0.35,0.47,
39,009,,0.46,0.47,,0.5,
39,011,,0.81,0.32,,0.47,
39,013,,,0.34,,0.44,
39,015,,,0.42,,0.44,
39,017,,0.48,0.44,0.35,0.55,
39,019,,,,,0.41,
39,021,,,0.56,,0.44,
39,023,,0.4,0.35,0.35,0.48,
39,025,,0.49,0.38,0.36,0.5,
39,027,,,0.31,,0.43,
39,029,,,0.31,,0.5,
39,031,,,0.42,,0.42,
39,033,,,,,0.41,
39,035,0.45,0.55,0.41,0.41,0.57,
39,037,,,,,0.4,
39,039,,,0.26,0.46,0.49,
39,041,,0.63,0.47,0.48,0.59,
39,043,,0.62,0.33,0.43,0.51,
39,045,,0.41,0.43,0.47,0.53,
39,047,,,0.25,,0.38,
39,049,,0.55,0.41,0.36,0.59,
39,051,,,0.4,0.43,0.53,
39,053,,,0.42,,0.45,
39,055,,0.59,0.46,,0.55,
39,057,,0.37,0.36,0.3,0.44,
39,059,,,0.26,,0.44,
39,061,,0.56,0.39,0.43,0.59,
39,063,,0.53,0.42,0.43,0.52,
39,065,,,,,0.47,
39,067,,,0.5,,0.38,
39,069,,,,0.49,0.56,
39,071,,,0.12,,0.4,
39,073,,,,,0.49,
39,075,,,,,0.4,
39,077,,,0.52,0.35,0.5,
39,079,,,0.27,,0.43,
39,081,,0.6,0.36,,0.45,
39,083,,0.55,0.32,,0.41,
39,085,,0.63,0.42,0.23,0.53,
39,087,,,0.46,,0.44,
39,089,,0.49,0.4,0.41,0.52,
39,091,,0.5,0.37,,0.46,
39,093,,0.5,0.4,0.37,0.54,
39,095,,0.61,0.37,0.4,0.54,
39,097,,0.56,0.43,,0.46,
39,099,,0.56,0.4,0.38,0.52,
39,101,,0.75,0.4,0.25,0.51,
39,103,,0.6,0.43,0.46,0.55,
39,105,,,,,0.43,
39,107,,,,,0.46,
39,109,,0.47,0.35,,0.5,
39,111,,,,,0.4,
39,113,0.36,0.51,0.37,0.37,0.51,
39,115,,,0.27,,0.34,
39,117,,,,,0.5,
39,119,,0.5,0.35,,0.42,
39,121,,,,,0.47,
39,123,,,0.26,0.56,0.53,
39,125,,,,0.3,0.44,
39,127,,,,,0.46,
39,129,,0.27,0.41,,0.49,
39,131,,,0.27,,0.42,
39,133,,0.54,0.45,0.2,0.54,
39,135,,,,,0.44,
39,137,,,,0.5,0.54,
39,139,,0.35,0.3,0.31,0.44,
39,141,,0.58,0.41,,0.43,
39,143,,,0.34,0.39,0.53,
39,145,,0.31,0.44,,0.44,
39,147,,0.55,0.49,0.54,0.52,
39,149,,0.53,0.41,,0.48,
39,151,,0.55,0.37,0.4,0.52,
39,153,,0.57,0.42,0.41,0.57,
39,155,,0.54,0.38,0.25,0.5,
39,157,,,0.39,,0.37,
39,159,,0.62,0.33,,0.51,
39,161,,,,0.42,0.5,
39,163,,,,,0.4,
39,165,,0.53,0.46,0.45,0.54,
39,167,,0.43,0.52,,0.5,
39,169,,0.51,0.4,,0.49,
39,171,,,,0.35,0.49,
39,173,,0.66,0.3,0.36,0.55,
39,175,,,,,0.43,
40,000,0.45,0.45,0.34,0.32,0.44,
40,001,0.49,,,,0.33,
40,003,,,,,0.35,
40,005,0.44,,0.29,,0.33,
40,007,,,,0.34,0.31,
40,009,0.35,,0.39,0.36,0.45,
40,011,0.11,,0.49,0.29,0.42,
40,013,0.44,0.38,0.31,0.21,0.41,
40,015,0.48,,0.45,0.33,0.43,
40,017,0.35,0.44,0.27,0.36,0.48,
40,019,0.55,0.42,0.37,0.31,0.42,
40,021,0.52,0.19,0.04,0.28,0.4,
40,023,0.44,,0.22,0.27,0.3,
40,025,,,,0.2,0.18,
40,027,0.51,0.49,0.39,0.39,0.5,
40,029,0.43,,,,0.28,
40,031,0.46,0.44,0.33,0.36,0.42,
40,033,0.54,,,,0.37,
40,035,0.46,,0.33,,0.4,
40,037,0.43,0.5,0.41,0.33,0.45,
40,039,0.28,,0.28,0.33,0.48,
40,041,0.47,0.13,,0.43,0.36,
40,043,0.4,,,,0.42,
40,045,,,,,0.44,
40,047,0.58,0.36,0.35,0.33,0.5,
40,049,0.5,,0.39,0.32,0.45,
40,051,0.51,0.25,0.31,0.35,0.39,
40,053,,,,,0.41,
40,055,,,,0.17,0.31,
40,057,,,0.38,0.32,0.44,
40,059,,,,0.25,0.37,
40,061,0.52,,,,0.36,
40,063,0.41,,0.38,,0.33,
40,065,0.3,0.16,0.23,0.31,0.25,
40,067,0.5,,,0.19,0.18,
40,069,0.45,,,,0.34,
40,071,0.43,0.36,0.33,0.38,0.41,
40,073,0.38,,0.47,0.32,0.52,
40,075,0.4,,0.35,0.33,0.4,
40,077,0.49,,,,0.37,
40,079,0.49,0.38,0.43,0.14,0.39,
40,081,0.43,,0.45,,0.45,
40,083,0.36,,0.33,0.3,0.42,
40,085,0.52,,0.33,0.15,0.37,
40,087,0.43,,0.25,0.29,0.46,
40,089,0.53,0.73,0.26,0.23,0.29,
40,091,0.44,,0.34,,0.4,
40,093,,,,,0.35,
40,095,0.48,,,0.2,0.44,
40,097,0.5,,,,0.31,
40,099,0.45,,,,0.4,
40,101,0.47,0.52,0.32,0.27,0.42,
40,103,0.43,,,,0.47,
40,105,0.52,,0.27,,0.39,
40,107,0.44,,0.45,,0.39,
40,109,0.41,0.47,0.33,0.34,0.49,
40,111,0.37,,0.33,0.27,0.36,
40,113,0.26,,,,0.32,
40,115,0.23,,,0.29,0.33,
40,117,0.47,,,,0.4,
40,119,0.5,0.53,0.42,0.48,0.49,
40,121,0.48,,0.34,0.18,0.39,
40,123,0.53,,0.36,0.35,0.42,
40,125,0.39,0.5,0.39,0.48,0.48,
40,127,0.4,,,,0.23,
40,129,,,,,0.28,
40,131,0.49,0.14,0.28,0.1,0.39,
40,133,0.42,,0.26,,0.39,
40,135,0.52,,0.49,0.35,0.4,
40,137,0.29,0.21,0.28,0.21,0.3,
40,139,,0.36,,0.38,0.35,
40,141,0.57,,0.47,0.41,0.43,
40,143,0.44,0.48,0.34,0.29,0.52,
40,145,0.44,,0.31,,0.44,
40,147,0.51,0.6,0.43,0.35,0.51,
40,149,,,,0.57,0.39,
40,151,,,,,0.43,
40,153,0.31,,,0.22,0.41,
41,000,0.36,0.44,0.32,0.26,0.42,
41,001,,,,,0.28,
41,003,0.25,0.59,0.25,0.33,0.54,
41,005,0.37,0.47,0.44,0.28,0.48,
41,007,0.38,0.43,0.21,0.21,0.41,
41,009,0.52,0.38,,0.35,0.38,
41,011,0.48,0.43,0.23,0.37,0.4,
41,013,0.37,,,0.22,0.32,
41,015,0.22,0.26,,0.29,0.31,
41,017,0.37,0.52,0.45,0.37,0.53,
41,019,0.28,0.29,0.28,0.18,0.3,
41,021,,,,,0.29,
41,023,,,,,0.24,
41,025,0.5,,,0.29,0.28,
41,027,,0.39,,0.21,0.39,
41,029,0.37,0.49,0.25,0.31,0.45,
41,031,0.33,,,0.26,0.38,
41,033,0.33,0.4,,0.2,0.35,
41,035,0.13,0.3,0.25,0.26,0.35,
41,037,,,,0.24,0.12,
41,039,0.43,0.46,0.28,0.32,0.48,
41,041,0.34,0.44,0.12,0.21,0.28,
41,043,0.37,0.34,0.14,0.27,0.37,
41,045,,0.6,,0.25,0.34,
41,047,0.44,0.41,0.3,0.24,0.42,
41,049,,,,0.14,0.31,
41,051,0.31,0.43,0.32,0.29,0.5,
41,053,0.48,0.34,0.24,0.23,0.44,
41,055,,,,,0.22,
41,057,,0.42,,0.05,0.24,
41,059,0.45,0.23,0.2,0.24,0.33,
41,061,,0.45,,0.34,0.26,
41,063,,,,,0.25,
41,065,,0.45,,0.18,0.32,
41,067,0.46,0.47,0.36,0.26,0.51,
41,069,,,,,0.11,
41,071,0.4,0.39,,0.28,0.45,
42,000,0.39,0.54,0.39,0.37,0.56,
42,001,,0.45,0.47,0.31,0.56,
42,003,,0.44,0.35,0.39,0.57,
42,005,,,0.4,,0.44,
42,007,,0.27,0.31,0.27,0.5,
42,009,,,,,0.39,
42,011,,0.51,0.38,0.29,0.57,
42,013,,0.5,0.31,,0.47,
42,015,,0.63,0.31,,0.47,
42,017,,0.58,0.48,0.44,0.61,
42,019,,0.49,0.43,0.34,0.51,
42,021,,0.25,0.34,0.43,0.44,
42,023,,,,,0.42,
42,025,,0.55,0.45,0.39,0.55,
42,027,,0.55,0.38,0.48,0.6,
42,029,,0.59,0.48,0.37,0.64,
42,031,,,,,0.45,
42,033,,,,,0.46,
42,035,,,,,0.54,
42,037,,0.75,0.61,0.32,0.55,
42,039,,,0.28,,0.44,
42,041,,0.47,0.35,0.38,0.54,
42,043,,0.41,0.39,0.33,0.53,
42,045,,0.55,0.4,0.38,0.62,
42,047,,,,,0.52,
42,049,,0.52,0.4,0.33,0.56,
42,051,,0.45,0.33,,0.49,
42,053,,,,,0.42,
42,055,,0.43,0.32,0.27,0.47,
42,057,,,,,0.35,
42,059,,,,,0.42,
42,061,,,0.25,,0.45,
42,063,,,0.33,,0.47,
42,065,,,,,0.45,
42,067,,,,,0.52,
42,069,,0.43,0.4,0.34,0.56,
42,071,,0.59,0.43,0.39,0.6,
42,073,,,0.26,,0.5,
42,075,,0.51,0.33,0.33,0.53,
42,077,,0.57,0.4,0.41,0.61,
42,079,,0.45,0.37,0.25,0.54,
